,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
MIA,-0.029023037725360717,0.002881901755823045,-0.0191064057391296,0.0963067681988772,0.03393751644413881,0.03077291181100852,0.11328809513521643,0.05554115801526782,-0.016859995849640947,,-0.030145791453693286,-0.005431742428099187,0.04986457261308482,-0.03127803996099116,0.030390908745062,0.026876856659452563,-0.05970964080313742,0.027173651301927487,-0.10288709047351166,0.020246658249319507,
COL4A4,0.049670431399993255,-0.043808685363719166,-0.03766835730267095,0.014732688788902446,-0.09743098094019047,-0.016644062871756016,-0.039069787533866744,-0.021222649953629137,0.08542184035933387,,-0.019002582046043034,,,0.1297088849240588,-0.0015232967663682262,-0.0310329256698003,0.05325885146429905,0.010830466342647744,0.13091152086091176,-0.030403209709432173,
TAC1,-0.02217336473306023,0.06703870110694246,-0.0714104196164146,0.04847848736689612,0.032481907952805214,-0.01106789724309094,-0.2355066622820894,-0.057354664619292395,0.006822267744101129,-0.04529226082611616,-0.022323178519984634,,,,,,,-0.011072571174914583,0.05834347137742101,0.018606776540989647,-0.05808513624820592
RARRES2,-0.11442896267814044,0.06499134878151662,-0.04227532848727713,0.013322201017917897,0.07648953660466455,0.05574117628606559,0.3471065418487459,0.00767635657532152,0.02899445855840878,0.019776111065977434,0.0124935235860167,-0.044732201639859505,0.028439137888377698,-0.01621276525560467,0.03550291124624369,-0.050212535397991705,0.03546588798971352,0.02722474662038235,0.01582118349807427,-0.017814102070133567,0.017078049183607686
FGF7,-0.04484872519556466,-0.0327879172479341,,0.04359399424428022,0.017642549007530477,0.03207455991691958,0.14744911770741595,0.034796918525336916,0.0515708033502622,0.024938144841881654,0.02450401144389743,0.031242411049394313,0.05323974943074265,-0.04131910658592751,0.011906647199328255,0.023893372137386175,0.010103812896158203,-0.09930388016673017,-0.02486671725490895,0.002370464353130944,0.00915408122494143
EFNA2,,,,,,,,,,,,,,,,-0.018420886171476126,,,,,
HBEGF,0.004359557959861232,0.03282664676110681,-0.018974400969491965,0.010606863458867957,0.06726191320464665,0.013043948927331687,0.1646324798437504,0.010551011564247068,-0.021880057890167875,0.089293946209161,-0.012393922054163075,0.0637515128026451,0.07070998277045884,0.030251963272690596,0.009715106240194076,0.02515137781348357,0.001357271762011795,-0.04081915458766848,0.02362698209929655,0.022069127652634746,0.06636887860673488
CSF3,,-0.016667021385626486,,,0.13502297204035293,,-0.027102997774973027,,,,,,,,-0.05226382159871637,-0.03311284764305643,,-0.027581418395161355,-0.029290192978348402,-0.031980698004159536,
PI3,,-0.05189787951982601,-0.022032238417319966,,0.07621596448990052,,0.07106396118022026,,,,,,0.10243030772812477,,0.02063448021175076,-0.024400069579818075,0.051051286746183665,0.006207909660240928,-0.06363785862927626,-0.05093355959954065,
PCSK1N,-0.10165449940342812,0.13488976741634925,-0.025047238595191132,0.030192129517799288,-0.03916049139818357,-0.05280330240944516,-0.0770388831205208,0.042500701736145466,0.06298736409833579,-0.09970528758139427,0.039193992620309884,-0.0663318908218146,0.07300586522042464,0.04248257057425851,-0.005116757954484372,0.024116709322032363,-0.03574364924461574,0.061784639661809325,-0.15682911527275584,0.02224214870355274,0.01869553257632022
NTS,,,,,0.004549276161125866,-0.020318619099218505,0.019808479993626785,0.02302390034961131,0.008351816611962827,0.089672896341878,,,,,0.006314303403789036,-0.02244235418951382,,-0.03345624417215357,-0.033977380911082745,,
SFRP1,-0.0037842816601024076,0.02042215316812596,0.011898707664814878,0.03298775178921308,-0.02410368238702036,0.046893138478464824,0.028263877866350037,-0.004385513382697728,0.03675360420280062,0.06709809031092918,-0.05084354515455732,-0.06886448553926747,-0.18115770976667925,-0.007643584755433981,0.021555057362470893,0.03966891384502885,0.04544514688803719,0.028104906945920525,0.14252423806585898,0.024148794845613306,0.054612551871683755
CXCL13,,,,-0.018684242979892646,-0.0238870570636226,,,,,,,,,,-0.0319997475750415,-0.008705175710588792,,-0.01077327790476654,,-0.025940690304936637,
MICA,-0.00362867633471131,-0.05860475467132346,0.024226176829385333,-0.0449469928892997,0.03926912627184777,-0.03440380943920618,0.1334598405806286,0.04267634248029109,0.029557710052419923,0.032209524378317686,-0.0005188690956862324,0.005857958448250362,-0.002713806586703563,0.09173259231665752,0.00832806013731921,0.06342176306057876,0.05441528679716275,-0.008900081437562971,0.08412349889736068,-0.06613050855877282,-0.01835568887441419
TG,-0.025679466355161214,-0.03492248696895604,-0.018588680907578703,-0.02398469174313381,-0.05112298536095933,-0.023453042698219843,0.028733867828132857,0.033999741545037675,-0.0146263229826095,,0.006969590317136168,0.03401591447216554,-0.05961729478843029,-0.004191769665728775,-0.0189295561126552,-0.012808911288603233,,-0.02269993117131267,-0.014843836571622013,0.11088408394748815,
ADA,-0.020171224505855605,-0.026883531514572227,0.047968866137451854,-0.02296603325673896,-0.06104929416933514,0.030292470156082038,0.21167468516964635,-0.020617525652346067,0.00031764546005846216,0.10620532721783041,0.015364778684385398,0.04742907585566033,-0.11918927575909588,0.01653862257844363,-0.035435632774298724,-0.037886793699347956,0.0667243463368495,0.015709485240312362,0.20361083902215174,0.016591556597722948,0.025424432548840175
LAMC3,0.037330884394455595,0.04276454820977681,0.04201152875186896,-0.04265120303300003,-0.058758466683480094,-0.0005837759995773002,0.22175152686462946,-0.014443818176692444,-0.011592190996924902,0.022834424875762174,-0.057936312934165554,0.03289162571755412,-0.12369373903970596,0.10647049782140797,-0.012628810519769293,0.06098236914797607,-0.0827130776604155,-0.003813393361551459,0.2179718955176574,0.051134040113576376,0.006498649900654968
CCL7,,,-0.01995039090374781,,-0.03166982746811998,,,,,,,,,,-0.0012976390814732131,,,,-0.03069328300552481,-0.05415374166439105,
NGF,,-0.025239408983434828,0.007129112829476434,,0.02448606306989626,0.04630744941568736,,,,-0.03450738731268859,,,,-0.03744665183624356,-0.024659478325960705,-0.018173278470300022,,0.012005265109055712,0.3172428964812866,-0.02181386456514146,
TNFSF15,,-0.031224298876723473,,,-0.0234482327882881,-0.027174825336609584,,,,,,0.06175872365910891,,-0.019019847161374424,-0.02081548809786501,,,-0.017127587308866193,0.11111458045882025,-0.035394505759208404,
HMGB1,0.06822764145335225,0.11029340447665686,-0.07081546431309267,0.014136863972432015,-0.10346839317062635,0.012660084773763786,0.25498157596218035,-0.03481608980652077,0.008026421111143713,0.08699818402410875,0.07282469738075618,0.032227006048884045,-0.14805224252539487,-0.0014326552864754425,-0.0006895609314833365,0.013224663498760194,0.07166492622477313,-0.019539444619893976,-0.10688318706065177,-0.015433859630158853,-0.0444668841900152
ITGB3BP,0.08184389696518035,-0.0777996984209249,-0.009103680297191594,0.021455521743852846,-0.049903226589856305,0.01267479742559046,0.25389216588885266,0.009605906328291657,0.01443763017428785,0.1136481270884475,0.01621102238452299,0.04303281221270796,0.008807346170970723,-0.016232827007292457,0.01195658515131337,-0.02347910216782743,-0.01735719871589615,0.03187754532127731,0.011174568143619388,0.008496793611662586,0.08536399966496637
AANAT,,-0.04523764975666691,0.0555102244041656,,-0.02112826008152266,,0.027664734840848575,-0.01841714890556559,-0.01685999678743697,0.05062926296940547,-0.03543440560799202,,0.026068631217927667,-0.026245357050244198,0.02760765960060269,-0.024789523570208093,-0.009399552777679385,,-0.032474773396602576,-0.019527374812355974,
RELN,-0.021288958426352124,0.18517434538793526,-0.020203265389219474,0.03223234374423626,-0.040062263605421394,0.0574709282260148,-0.13625299601641455,-0.026702663226699994,0.05850635523214075,0.031967812903033355,0.0436367473902726,,,,,,0.008773801725213536,-0.020688269312601277,,0.08034626706393125,0.011974960739919221
IL15,-0.05933741489577108,0.16221499196582395,0.009558925348441315,-0.030556130336359483,0.020632971345388464,-0.01933650375169647,0.1087767553425923,-0.008542722048131045,-0.03623765844751253,0.011614866081872592,0.08246226678474307,-0.058404738250952624,0.09962222296322995,-0.04436614907911976,-0.034316776479186135,0.01289358962865509,-0.04161563327863916,-0.04177945681936965,0.10773580178839565,0.04408413297212872,
UTS2,,,,,,,0.09058371061705522,,,,,0.05097833116127978,0.03756490843540279,,-0.015951197154327017,,,,,,
BSG,-0.09032915230429114,-0.10152257663533244,-0.053740547134967,0.01642958704952587,-0.018295140714611403,-0.009229372505407608,-0.009815531016728727,-0.01518726129651484,-0.03719713449971528,-0.10743243148011206,-0.052427707487879255,-0.028019886357827165,0.1915608762304039,-0.04492730155208328,0.015141111984859635,0.0924985500586521,-0.029731156912446148,0.013156401395656311,-0.03974202978582679,-0.032901656973264394,-0.002788685753293882
ADAMTS3,-0.07820863729345225,-0.025383170445545417,-0.0011630925755671195,-0.04214284232134683,0.04344250403168504,0.006067184736765157,0.33072071410883574,0.006842792745145007,0.004931433071621714,-0.010980798739708777,-0.02171862127189197,0.017388253742512464,-0.09562655659517229,-0.03142614317956496,-0.05636217424971066,-0.04580693741199131,-0.01058733863952109,-0.03287025206907487,-0.008909974743723906,0.020358060779254793,
CD34,-0.039142566980374376,0.05776990210892623,0.07713953494581349,-0.020283587167252152,-0.02055479602563307,-0.021734813697796083,0.1366685835142237,0.036643528650779154,0.023542313991719546,0.010851148527457215,-0.0029846181240063482,-0.00966850222861944,-0.0535287804806789,0.09191771179029874,-0.012905888569288874,-0.06591325202410131,-0.02259750068059075,0.03818584745032406,0.218835771304278,0.011921009343689209,0.08735976495463377
CCL23,,,,,,,0.048264739579917525,,,,,-0.0033546726448050986,,,,,,,,,
PLAT,0.012668114878209935,0.0838222875146343,0.004481093291914708,0.015355347305227918,0.0639930769824151,0.048464388752076024,0.2941145242402266,0.058821858751262515,-0.03656727840089067,0.05034560995582286,0.03752571747671032,-0.03540668659810645,-0.10583774784712247,0.08111499254122574,0.037742247781725156,0.10033546352473831,-0.022326138502655232,0.029875895215000253,0.04248992975860714,-0.06607001533443142,0.08216778199685063
NTF3,,,,,,,,,0.08977644103910118,,,,,,0.049193352081533234,-0.03396576660553241,,0.06167707358260991,,,
LTA,,,,-0.017638417697593552,,,,0.07433614542806108,,,-0.03286377750654643,,,,,,,,-0.005884044978026299,,
CKLF,0.04463967788037755,-0.017800924701933767,-0.010808137948362589,-0.03538509337660162,-0.008358844243716928,0.025484545544296244,0.32385057547053486,0.0060944298600483105,-0.02717092974126195,0.08294526356519769,0.005362149694385674,-0.025049125844823626,0.02038766210104635,-0.0687752144138205,0.047645615353946694,-0.016794355701597055,0.011165323572712268,0.0018393341360372327,-0.17389358260175058,0.0012026923727013047,0.11322802926198604
CD24,-0.004100474314490843,-0.01577330406672351,0.05213952568813452,0.006193931080126981,-0.05345311716856542,0.04344462186776273,0.03255897289938166,0.015132162580485933,-0.01915040978151213,0.042449205714307645,0.007540055264653313,0.09156106057474178,-0.042874543180602256,-0.0446573501780654,-0.04327269879052435,0.05912257615742765,-0.003175263500304094,0.03786806683770606,-0.14550969322846938,0.015506819402937896,-0.06990332134620016
HSP90AA1,0.09401797977419181,0.057197478930488634,0.0455945524557634,0.026765684508583912,0.049123902720011346,-0.031069856962826627,-0.29203822109057814,-0.018055464336725054,0.06370424681481844,-0.08154057906543527,0.025035227772409106,-0.0030525504551123578,0.10767419587767876,0.07747540067753861,0.007890908959195139,0.022850644410408787,0.13038474935122055,0.017774378176889996,0.03962276806893387,0.01618794505536029,-0.006413978634932402
BMP4,-0.02642789890588092,0.023664529673745806,0.012775167845946333,-0.018697756723595017,-0.03131951922748876,0.043692287924679635,-0.049600156823389877,0.02663067333446127,-0.008998663823501382,-0.040474776339285534,0.05537314637769461,0.023330136005059354,-0.046010470233540615,0.0382691110133794,-0.05589624960959621,0.027782226260796846,-0.006302936998409143,0.04059858603186859,0.11185698027262446,0.05301709521360991,
SCGB3A1,,,-0.019950388908735378,,-0.025161149481787867,0.0855706197831726,,,-0.01422157219259606,0.053008435003013214,0.007879511562588903,0.037978927314392855,-0.03721435334175803,,-0.018935723820876108,0.036967783395199606,,0.007607948715941237,0.06023997813636183,-0.0392403728951983,
IGFBP4,0.02252942225108653,0.02499447516048387,0.060281321882958545,0.004226858650257224,0.050158469409773955,-0.024932882465436672,0.24505830256463976,0.03163661054816733,0.03293673517066953,0.013961742924326325,-0.012663764407806777,-0.04440212187873638,-0.04869770290697199,0.08960994941298281,0.002394569095774093,0.014571878670106753,-0.01522602769877794,0.0026699311885580875,0.3321929791832777,-0.035476445258146826,0.08963594800956916
RSPO4,,-0.030832525712753165,,-0.016716080614511675,-0.02904005657673784,,,-0.02062994790620053,0.025610458391512502,,-0.022825395939044056,,,,,,,-0.02395393456687797,-0.04172129247081812,-0.004780283645063859,
LEFTY2,0.010882491442626614,-0.028715651411888768,-0.016968999158209014,0.09188328962630854,-0.04507465682512806,-0.024613845137778728,0.2639449527221749,0.0554330035114143,-0.015594125561837148,0.09283558717639784,-0.014570795905709246,0.06920483340199313,-0.11826664297822095,0.10930703430476216,-0.018125156417163047,-0.021180709468994065,-0.10330028274009813,0.01358121828782716,0.08645424089385381,0.003954264149965267,
PF4,,,-0.02069532598695455,-0.016044538207662846,,,,,,,,,,,,-0.01688401751351972,,,0.014780659896918591,-0.019288782001309356,
ANGPTL2,0.07253831361199792,0.06515237206011694,0.05265077376149258,0.015539004915837642,-0.029796832958392198,0.02764574228680684,0.2520272760222261,0.023197743056140238,0.002032849059263055,0.03280145861718106,-0.002672350856467326,0.007730453229334003,-0.14849873745172662,0.021978644528642562,0.04109148971720587,-0.0002558655678235745,0.05300866704623068,-0.023498814642181058,0.043488106786352086,-0.03423758693995364,0.0510597966341042
LRIG2,0.001523038715768782,-0.048290807672277884,0.06371025196045015,0.03226933982700731,-0.08446841728740953,0.0655782940290328,0.16031045567391797,-0.0032322020682456778,0.036931006779017145,-0.037223822542542556,0.020956037906905128,-0.07346358072052663,0.03988959489710713,-0.009335985183486361,0.011762573962322699,0.0035620701780430864,0.062283011993174854,0.03035781718770447,0.06665637145505278,0.07430044126137816,-0.030245316265488976
ICOSLG,-0.018071062553434648,-0.0054884726633220105,-0.04146140868991882,-0.010089595267389038,-0.028829135298672124,0.012310592028335553,0.08425942724377808,0.0017226778829572923,0.02873824910202362,-0.005013400142657557,-0.015380148872488276,0.015592866054446026,0.10344500293823898,0.010323499486751746,0.062470602262735264,-0.015965495147806732,-0.007471572675934331,-0.020346862483664376,0.04923750620591625,0.004092997490246511,-0.004141592476896095
WIF1,,0.03713184955736547,-0.007387104953225013,,-0.05659951697230394,-0.033460412748213084,-0.23405292448665255,0.05559085100996497,-0.02676205044275991,-0.02812684466012361,0.07153524367919789,,,,,,,-0.022267502403673256,,0.0646044846327406,-0.035489707380514546
NPPC,-0.0821466588139274,0.018720801057544294,-0.013578462033882405,,0.01175697996784595,-0.014247008357704987,-0.029979152383697028,-0.012559328036994822,-0.019764502135942597,0.025929790280020355,-0.01299065177367459,-0.06189697026613729,-0.015919051499912622,-0.03142608282377513,-0.031874204268429525,0.033018605529611104,-0.0051496597806163415,-0.03879257924921033,,-0.010757818319133656,-0.03504166656452249
LYZ,0.038974456398413466,0.0007886620473929634,0.027233070487749558,0.01200616575895398,0.07191831258326131,0.037165775998242,0.1739459850561221,0.01621442356202583,-0.01473469781148337,0.10800984874462329,-0.042565732128506985,0.014101860285736753,0.058304343274569174,0.03670064288242684,0.02648743362349584,0.028205778932109148,0.05427725881369564,0.006166046455165844,0.1535271874160502,-0.0687046351268539,-0.09546034401481371
EREG,,,,,0.06558619233046381,,,,,-0.004244629655846037,,,,,0.04438910575200491,-0.00792973500876253,,0.010012683889539386,-0.04018010449222568,0.024771316996547624,
SPTAN1,-0.014066974888013046,0.04388703632180012,0.023294542012272577,0.04756758280921642,-0.03302911129059431,0.008282755822202826,-0.10902426599077221,0.023722135391609826,0.013020288554617397,-0.1112259174634724,0.07002545577764556,0.1040962433552079,0.009999635090677734,-0.05077078571441979,0.03449624648655596,0.022041673336322804,-0.004125805037956095,-0.004805473709046123,-0.012601758960444069,0.038614354285852234,0.03393472582472182
PTH2,,,,,,,,,,,,,,,,,,0.03206744318977835,,,
LIPC,-0.03287740405775985,-0.05554953127548157,-0.025336518666683662,0.03129483758437022,-0.028115554486152817,-0.02998595918063345,0.07655652321481819,0.07792849165166775,,-0.0450794267022853,0.014604632226940828,-0.05354665396434895,-0.007308221664483527,0.038582008170634285,,,-0.05103328019083329,,-0.015918646725508287,0.039583130413134826,
COL8A1,0.025852027423266966,0.004782802584978672,0.06867178902513905,-0.016681652412370546,0.01670904172268935,0.0330897998216833,0.10391416744948052,0.027644362797525794,-0.027887173915586014,0.06587803395282797,-0.019725626119519203,0.01155504831213506,0.10034939139169997,0.06134201840247491,0.04008707006326745,0.08385737475509322,0.059202282006241135,0.0036490021990985395,0.01525884449952693,-0.034107995674507834,
GSTM2,-0.07341948106777196,-0.074361398565948,0.0010187764134138755,-0.02609273369570476,-0.030027621804323702,-0.016351617632783175,0.05356296720106336,-0.017901303100986136,-0.012257562791311332,0.02535598519701349,0.031213914666788297,-0.00839744152810911,0.09964912527217297,-0.018498673164199585,-0.041921800164545636,-0.003137512212661012,0.007425834224553788,0.04357122741241973,-0.06665720331065325,-0.033402155204779994,
IL4,,,,,,,,,,,,,-0.0592354956034146,,,,,,,,
SPX,0.040342611293249196,0.0776285934300994,-0.04097781605735502,-0.018605207781012524,0.03713743082500669,0.05653820901474336,-0.1132600848804172,0.005196418933879895,0.03215070257862345,-0.0505273880171489,0.09780616728331983,0.10275294853931202,,-0.06375285417913765,-0.021527744933942078,-0.02096366583429773,0.009100465543377404,-0.05176425451036254,-0.07321508207048677,-0.03285762753611892,0.04577701035377892
MFGE8,-0.011312929047691694,-0.012365662586069684,0.03621131422009383,-0.053215484024185286,0.03622416862066542,0.029225822174120022,0.10096203718109963,0.014473478716940977,-0.03419385363016508,-0.026206352293678396,-0.08200400004259939,0.020202556630961415,-0.05960175597441333,0.13454770765106486,-0.042590282581532614,0.07875517386747134,-0.0036539523032131467,-0.049141619806708545,0.12242080071274264,0.03100368171419622,0.10654640483888687
TGFA,0.06297385583400346,-0.14471882256239793,-0.06591049871788646,0.02680212002302602,-0.028686045238979975,-0.02474758501203592,0.10621763064413496,0.010929075241767875,0.060853378907413144,0.06962382847677073,-0.05580779298867554,-0.0012751863619182894,0.037264595164187155,-0.014541472984404889,0.0565844379838045,0.0382926022279455,0.07012598532882469,0.04411744690929909,-0.006154146709059967,0.02570628875082912,0.05160969500734323
SLIT2,0.04260184250670145,0.04936943379528162,0.03453257255023745,0.02716974930382237,0.06500370771997999,-0.02865519135517696,-0.08867016700709096,-0.0019317287779382142,-0.023754610163351616,0.0030405870525822497,0.057361842432897915,-0.02676667645996119,-0.05479166307953911,0.08386176555915562,0.04526672679640595,-0.018589706461063595,0.00697755133195464,0.012759087706161264,0.01892721273092987,-0.004501248646153967,-0.08421174654365769
PLTP,-0.06011716723905438,0.016036334893660378,-0.0061891787729046605,0.0012408514776793011,0.055339210937338616,0.06358563092691377,0.3143791220202738,0.012743121632955485,0.0009392647902025888,0.12463855116320557,-0.011279047826193947,0.08304939825606031,0.057240627905920695,0.03722131078555682,0.00789809585644081,0.05070562239130919,-0.0732080461696588,0.023343195018954287,0.22023991922675204,0.008828004735293372,0.013475546291193857
APOD,0.09920989333362817,0.13741572257834272,0.04632730291116041,-0.02633390352594048,-0.08757664257849766,0.05571764869797329,0.12205339934288886,0.03278039289896228,0.022731527111018543,0.008097320562638666,0.016366933510495556,0.0740208472748733,-0.09970385913983064,0.09051576170874498,-0.003064893225214936,-0.017197298530394485,0.14137058800188596,-0.0827282714928615,0.15877390980590034,0.023540404902426114,0.1423257088167949
B2M,0.014636737356218123,0.07131383531451006,-0.0031352034380240363,0.0388686480685362,0.04593645001729215,0.04760689448603667,0.37659630241155545,-0.03772035555421887,0.003427322028485082,0.11368371103350874,-0.05915946719265308,0.12672671263719595,0.05773625123277363,0.049620897944875196,0.061984839181640605,-0.0283357517806166,-0.05956875628709164,0.01902914984243794,0.24947581182856016,-0.01994007450507006,0.07024615877782711
OMG,0.06658989833365468,0.034418194007444565,-0.03310409869376642,0.07436086411668787,-0.12390094817926099,0.007276739595741112,-0.05756950116294535,-0.002287908317877669,0.015657790838152448,-0.06359383777559545,0.06061993980812139,0.08286978791566818,-0.030981281569686644,0.06885701654137621,0.06040631471145607,-0.003522263425093297,0.1493865062623725,0.021826607434646136,-0.05746207813959491,0.0297787399578584,0.05276567739459282
CXCL3,-0.020679755701829027,-0.0022862994629926515,-0.043427255492165084,-0.03298604362492501,0.04603349329005536,,0.06331231140731976,-0.005732163795702747,0.022226605321874933,-0.007246929890608971,-0.023667870987519178,0.10596885528689508,0.0325229853567925,,0.008100862699681485,-0.018565042106133318,0.03579560762777437,-0.0417279530770925,0.1186608298271554,-0.03750119391322321,
