,UKF248,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
AANAT,-0.023102616574082937,-0.010743761490891825,-0.02539632920331176,-0.017569044532020416,,0.018935843821543688,-0.019957653773262453,-0.02805013733343626,,,0.05380825466060642,0.02793237588249433,
RELN,0.06670396984325062,-0.0420160511834584,0.024878655173306674,0.12299568670800144,-0.09265647709853839,,,,-0.02929901197241099,-0.06294371347025052,,-0.009531105440882134,-0.01760151198695607
IL15,-0.028814010101459623,-0.02309186438508576,0.035590267341408174,-0.01629447677542002,-0.005502856256272544,0.16231868976802144,-0.02389532173558189,-0.006456265717278092,0.0130479629020938,-0.036719121866516324,-0.05674300055810066,0.07295229703169591,
UTS2,,,,,,,-0.02895245920314513,,,,,,
BSG,0.08094194065297579,-0.010251912970057177,0.16035126470114924,-0.10948081864716848,-0.04286832789140957,0.18740210988664774,0.008952334212411112,0.037962921033072,-0.07777511226052747,0.0075073374014194985,0.04620848598433073,0.1037419400483009,0.1661414385694417
ADAMTS3,-0.04497586668359575,0.008897520454160973,0.015316485561220766,0.06803429947858267,,0.07362987851370563,0.0022818270096318567,0.07564494598182299,0.13753223973084794,-0.0422162492364,0.06668115722009825,0.04152760767278129,
CD34,0.031630513174758616,-0.02010128603385279,0.07166768960210353,0.043238337958072116,-0.1725548133928949,0.14362265391443388,0.06420329798135557,0.021492711022282233,-0.04560741657791809,-0.00931117881103443,0.013151128594513195,0.05295937638916549,0.041296130962814356
PLAT,0.04567356745566906,0.0006064604392373328,-0.01956606904331312,-0.0673081257543015,-0.15520664159873537,0.09507513394317207,0.09973226958358596,0.03340475299313439,-0.01389375321976414,0.020326056458374125,0.08600971495149021,0.07477001039313105,0.027750683694825706
NTF3,,-0.017342994019193744,,,,,0.06348974289011723,0.032702227147092276,0.11271973981180988,,,,
LTA,,,,-0.016294478786817834,,,,,,,0.06613819241423115,,
CKLF,-0.041445133315220734,0.01929753208363005,-0.0973518594178954,-0.0741034744657417,-0.08865595653952398,0.056694768868787326,0.05537667779357996,0.04775922869533924,0.02395510883958564,0.07260354903967461,-0.03924737936397607,-0.02224757266249871,0.026390561750532573
CD24,-0.00892914653708002,-0.039919295869888335,0.021627776921726214,0.007256939484101126,0.15938390087282192,0.22199673677218434,0.06685564984779419,0.00040872470181826953,0.17858051490996737,-0.005497867244719451,0.027269663488690466,-0.04370120415319146,0.0763242610389388
HSP90AA1,-0.03892217065843973,-0.04399127669695015,0.19187331947846892,0.16067731711621738,0.06388985268107168,-0.2306795121776747,-0.12278042997535175,-0.10579414648591762,-0.09647742979875783,-0.06026842227733884,-0.013847837899635161,-0.08033791014260036,0.11140900642312912
BMP4,-0.028111616231524302,-0.039508295326180144,0.10381677337837063,-0.01388457889224863,0.09315665673691347,0.14192148506355962,-0.05254166401670795,0.0003174105168295874,0.02873427460367043,,-0.011397354430227009,0.020635221387987193,
SCGB3A1,0.02684188986079702,-0.009062467898962093,-0.0447046465097542,-0.011370071811971715,0.028929197240804703,,0.03856867852398645,0.024279324743527744,0.034832746869291414,,0.042735441919484224,-0.030609706016283288,
IGFBP4,0.034279578120236485,-0.039910931215624876,-0.01622643679287996,-0.06523253228101104,-0.062160009250957625,0.09508050225526303,0.05162954360666014,-0.04719638701853879,-0.08190101834473508,0.0097115430029327,0.014361861242987804,-0.011785963050416626,-0.03968845059559247
RSPO4,,-0.009062466573371156,,-0.02260300734691454,-0.049522756166076445,,,,-0.03392389208863512,,0.01502746046018162,0.0076796822239906404,
LEFTY2,0.01547255612257263,-0.009937105434102927,-0.02701314519445881,-0.02011535209154582,,-0.000606573521814371,-0.03289833650988293,0.043965484842525555,-0.03785294812123091,0.015420861579027495,0.10471363856551724,0.0554089189915022,
PF4,0.003619056636515541,,,,,,,-0.019104804844395633,,,-0.02991081744217358,-0.0029537731783771575,
ANGPTL2,0.028022682503398212,0.031867366665005184,-0.12353415928219016,-0.11175711480788016,-0.058313562872315934,0.06956252883196876,0.07658368867186877,0.04867355373527258,0.019529643883626616,0.057951900483587275,0.07654629536430699,0.04775483925025601,0.018879695636842928
LRIG2,-0.02990669438800519,-0.043541173937883516,-0.008289295436743654,-0.03750778192036433,0.06840524246437946,0.1895795108163279,-0.002353735598602276,0.0030706865820243137,0.026428526334106337,0.11303679088340358,0.06367056162173161,0.026870887222371524,0.009638429862573858
ICOSLG,-0.009490175326043451,-0.01719886921401355,-0.10035545205284045,-0.03853470827669164,-0.017668765182332524,0.0326367591225811,0.02638799904200335,-0.018550442717649964,0.01571494666256527,-0.05775356610897358,0.062283877136135805,-0.00977552504803985,-0.00297619300124091
WIF1,-0.006082339168976956,0.04969195122976095,-0.061879453645768856,0.10422724090052143,,,,,-0.03153554362923558,0.01878018635314998,,-0.01917540057302962,0.11272324113272686
NPPC,-0.01839186644736994,-0.012594610758942481,0.001822364957263847,-0.0953691996563965,0.1025482915088877,-0.06653972053543918,0.07010236900339634,0.034685594686232314,-0.011225924170812338,0.10810269827679032,,-0.05881899076902346,0.1660569723278969
LYZ,0.021508190645940506,-0.010130575000610683,-0.10798804321300995,-0.03719649986666028,-0.0008680678692109714,-0.005586073435352465,-0.014070569882228611,0.01243730242481772,-0.03695496138308329,0.06003833018677101,-0.01859095003081016,-0.005971305259799225,0.01888738695506082
EREG,,,-0.02778863212777667,,,,-0.01841689974501485,-0.0066580705432962165,-0.032398239598686984,,0.019810135728247125,-0.012013481283448984,
SPTAN1,0.06829984941650354,-0.011996619791419359,0.15306644661311666,0.09487669844990827,-0.03574580907023282,0.21614908069622676,0.02324127667006677,0.040887418564813136,0.09053993147264933,0.0964877957289208,-0.06271136362541739,-0.013477989562835179,0.16233747521754968
PTH2,,,,,,,,,0.0712813361065024,,,,
LIPC,-0.0031145606084607255,,-0.0068947748965565445,-0.011521230788301823,0.0154598688809098,0.05415347595009119,,,,,-0.004002948054162465,-0.010750552512472353,
COL8A1,0.0028168057401567834,-0.006586412160304332,-0.02684605053707705,-0.09521133281145912,0.0019272964781715727,0.03519239278539526,0.09032459341336292,0.012112878633840186,-0.08447463024365914,0.11011437002451194,0.00749519257018717,0.022593311901021748,
GSTM2,-0.02556096667993448,-0.02678571173921008,0.01628439688879926,0.021756271541883577,0.14935638267799628,0.2173890884098072,0.04268745902543368,-0.03588932235889659,0.048093532490671956,0.018230734414905064,-0.015141379915199846,0.089571400862993,
SPX,-0.03270669761283349,-0.05180344738899718,0.04835902191041742,0.09228884339076403,,0.010478764103148559,-0.016728538221598456,0.043335444057702226,0.06099909895704762,-0.06581520082641129,-0.04293704576340601,-0.025048984524987505,-0.12407132609523372
MFGE8,0.032444455032147934,0.016959624559929283,0.05023452061666663,-0.05813366880610209,-0.05379843278408091,0.08654861119920773,0.013575109572878333,0.019802096417405726,-0.05297594595851271,-0.001006255029808157,0.004617152169414363,-0.030951992365565156,0.10945643835224513
TGFA,0.026747618679872142,-0.03024162172043708,-0.10692966232378864,-0.027963216208214937,0.047960324420526564,-0.0003778379405497774,0.0037503896197949855,0.0524302551719677,-0.019762682591106126,0.11416650461749975,0.04609528110900139,0.022355777672730302,-0.059671307799349545
SLIT2,0.06258881888420867,-0.013653036176777069,0.05000318777443062,0.17953725344062843,-0.10999378664079246,0.025859619926335387,0.048054918781240824,0.0520830369349872,0.05833809105497955,-0.043548087183362255,0.04098879228155326,0.02545849650552025,0.15081854448602097
PLTP,0.04747723750376229,-0.010440234689747637,-0.13517951809213427,-0.08185530148045866,0.06624670448833592,0.20518260580696818,0.03777363011200817,-0.01643838147994058,-0.09465097372164052,0.12160539641047734,-0.10219386556675783,0.02487674213187546,-0.07686725179772284
APOD,0.040006212480625886,-0.02191167471316322,-0.14456028742538873,0.0847836733457562,0.07633167033191596,-0.2765635443849179,0.11988090795786503,0.09599145190864422,-0.008127799260963405,-0.050404073125774974,-0.16766787570993186,-0.13839491338199772,-0.15392893464696183
B2M,0.004407329158422888,-0.057378105913591555,-0.12650540588947387,-0.13214312227364072,-0.21354435729232493,-0.1037770109208117,0.08767217133490163,0.05719950498096623,-0.1385694918296935,0.1895031499913478,-0.012880617630521528,0.029050158643946916,-0.18992523978942846
OMG,0.019424439740300493,0.028091276815380196,-0.05993488045013222,0.09073016536324167,0.0439158849666941,-0.19572013612187825,0.07529087195285177,0.04312817320627057,0.05584552750704106,0.01324392899375663,-0.046167184255974346,-0.009808122119442327,0.03692986879407958
CXCL3,-0.0028670861311277528,-0.00969492363933885,-0.025001313320480875,-0.011734975434837045,,,-0.012555322844122904,-0.01683213739193507,-0.06746199662527978,-0.051210715967241846,0.004259672670305797,0.03000432179693633,
CXCL10,-0.017716833568492022,-0.014727298596105397,0.021004973707894507,-0.0186482961064106,-0.011374500055571253,0.022573590906265924,0.035490587413242076,-0.025625081712173044,-0.014609452433868835,,0.01269976272707689,0.01514937075837985,
RSPO3,-0.021630087419756947,-0.023542217877117914,0.11417751049070277,-0.012262823159908037,,,0.05101801772095488,0.058001977195989624,-0.024077533350905032,0.1922600179908824,0.019587135384347754,-0.05146197067189586,0.13479989889314326
CORT,0.04719159966312683,0.09061371546783134,-0.011751213810858103,0.0017581861972643424,,,-0.03392630204138611,-0.019992207246863108,-0.016488187508081505,0.10604924622084755,,,-0.03151909868746157
NCAN,0.006246347036503342,0.03772092881076516,0.05789960993490782,-0.12319105771311649,-0.13519372169561378,0.20049623370776984,0.08293378331182946,0.0315575958709348,0.09318695944973521,0.072055894168929,-0.01708678969399694,0.014107864455467748,-0.06636853699351748
PRG4,0.0039979562461264296,,,-0.014337267393379398,,,0.04508916671027587,-0.029499725196790866,-0.02138160893166709,,-0.00889790400562145,0.03715978385359695,
ZG16B,-0.005857906490492947,,,,,-0.010302513483490303,,,,,-0.026579114210319884,-0.010614587793185309,
TGM2,0.0015126044304540004,-0.01905220896826527,0.019335714405631383,0.06939402538612625,-0.08413786402466478,0.09059769533997443,-0.030651338755044544,0.02686770570293559,0.0011437576964570834,0.04964663607382075,0.03155786089408356,-0.04344001878932616,-0.030926904253844974
VEGFC,0.015604558072468246,-0.024018047783613397,-0.03140103330904101,-0.014631752856462472,-0.10708006730736237,0.05902261164783159,-0.0411232446047214,-0.01990766760303607,0.05173621410194417,,0.04039931997758744,0.055848152220973515,
WNT6,0.0019385456786043065,,,-0.012769855034573382,,-0.007710240390302773,-0.008506493562846745,0.03161016276821937,0.10925813553192776,,0.08423176765492382,0.03903378616014597,
NRG4,-0.014666128350312238,-0.02254448071928299,0.10341239647341179,-0.01706964634308689,-0.0449012141641838,,,,-0.04479737968178689,,-0.0017959166682647517,-0.018454423842727725,
PMCH,-0.01690350219502661,,,,,,-0.01662428876514704,-0.013355300207215677,-0.025792481642780182,,0.08514399913859969,0.017027977473992165,
COL9A1,0.03266095733581078,-0.0038644258469180035,0.07662183408359853,-0.01945045620385757,-0.10030080340790161,0.03954726318758821,0.08172638770511602,0.037100685958580175,0.022472639684168724,,0.02426864696967642,0.10236304336564313,-0.0480237044804175
GDF11,0.007475737553662958,0.00014134987912524678,-0.006949412782080072,-0.077251127420339,-0.15122274276170658,0.0325032350615736,-0.0470048203327701,0.04198242108599958,0.04206318728501097,0.04813808440027345,-0.009938232552628646,0.009359563477347241,0.05464723173616553
RAET1E,,,,,,,,,,,0.047936392350013145,,
IL24,,,,,,,-0.02936932835098288,-0.018800188444391665,,,,-0.007165080256356068,
SORBS1,-0.0433832011264482,0.02149490119207884,0.0018687670927279075,0.014765350737500293,0.040104971128235106,0.15915102794590336,0.07330048201960504,-0.03995453707251378,0.0006900457050128308,-0.042258381669152,-0.04869556972071381,0.014659432498868915,-0.004304437120459412
DLL1,-0.001355303038004305,-0.017719892448405865,0.02088787118322776,-0.04083393128813882,-0.1394311006443537,0.06604978952462484,0.028759495101188165,0.05035154826177051,0.052708477796554035,0.02346887576210443,-0.0010588192422405422,0.1191929922221111,0.05003121364283819
TLN1,-0.00616284207389035,-0.001355132274564298,-0.08673850429025091,-0.09270662445074788,-0.028348129559743047,0.04856721799990347,-0.02327508299072847,-0.019628848800734733,-0.026904012046106495,0.07861190334116178,0.017853694752057073,0.0842149159999493,-0.032871328218391505
COL2A1,0.02177081336997752,,,-0.01191340929221323,,,-0.06420520187220934,-0.048999042204562096,0.061563827397930496,,-0.031022400397442633,0.06428521974789968,
SHH,,-0.010405329370428271,,0.10591272274847004,,,0.010103927294386162,-0.05304449997183794,-0.0030094573687382705,,0.02502908520897851,-0.0027939891726080834,
PON2,0.006849930076259215,-0.010528794717456106,-0.07243461068060049,-0.1110978647073896,0.01986072607243087,0.1063676108833119,0.09288187697927115,0.037466932898746044,-0.09023711858269638,-0.02483243063200868,-0.04289381535980596,0.11028430375320537,-0.051978256293223855
ICAM5,-0.010900553552393326,-0.03234879860590661,0.04960515332809375,0.055442295100474284,,,-0.009418028785035856,0.0023770134762252032,0.0195168057592807,0.055882256632237115,-0.01764639162535547,0.04835736783977873,0.1569327148843497
HPX,-0.0010365644286291355,-0.009062466975065318,,-0.02890045076234603,-0.008411515170510805,0.06795034317896279,0.08302243896827496,0.0006684034254704399,-0.018901724129474672,,0.005287100762233413,0.013178098007573899,
SFRP2,-0.021170370832475985,-0.04232994032749562,9.790886735587468e-05,-0.022305169190390935,,0.0642883829805743,0.09905321985732868,0.008150456434704655,-0.02325033800581573,-0.06336221096178929,-0.061348450934787406,0.034974451079892326,-0.033491481083447495
CFC1,,,0.15881891001986362,,,,,,,,,-0.025239325979812995,
CD70,-0.019743233939266972,,,,0.01902233439952674,,0.04806612982903468,0.02761661909192783,-0.05292307905076243,,-0.03252184903818029,-0.01132378962210547,
HP,0.01034304237756378,-0.03438690485866745,0.02005805235954066,-0.03971507130033494,-0.11022182939321148,0.05379621474169809,0.03847855147253589,0.0014186769816062776,-0.006981690370040665,,-0.005200959702457638,0.03367219587135375,
CXCL2,-0.008023994398875774,-0.012594609773249355,-0.05784127468540099,0.008915181775692591,0.06568118242931549,,0.024658950451089047,0.022656776264222182,-0.0005653249819596801,-0.04471429983124208,-0.01216721322343569,0.06820764105634307,0.08109084769448403
NPPB,0.044525828270491896,,,-0.014631753920671817,,,-0.0034230806003855583,-0.023772007256354474,-0.038549529588220104,,-0.021623000265459328,,
CCK,0.024103030094605172,0.03821685803578271,0.19626904150045807,0.18813451774106463,,-0.019094372839839543,0.08615663056341781,0.006424143592388034,0.1401957118792054,-0.005606168371097789,-0.02805086859014181,-0.11334209933772664,0.1764907623249313
SEMA6A,-0.00941021871242045,0.04745540251428123,-0.08821291113549988,-0.13354744719102224,-0.02703163005137066,0.08233686148847984,0.01794071996125679,-0.04045587602272411,0.023816919404006775,0.025837537790604964,-0.008838175785606804,0.061715387164112095,-0.13480252664100742
IRAK4,-0.05181376990462889,0.04378871909997975,-0.07171720087304202,-0.03664696013969354,0.03337582832826733,0.202202066959164,0.014253304753245353,0.08642619538833471,-0.06450162376201096,0.020662114118359158,0.11375752627037046,0.04283831448219627,-0.03076162171863626
GSTP1,0.048582402450151586,-0.05472577435569933,-0.1430390520854166,-0.1397621529894285,-0.055333631298353725,-0.07857091701240634,0.04847742162088046,0.05698572934135587,0.026309735949982788,0.10249765420409325,-0.032040863913871634,0.06802119772725737,-0.043130524153206964
VCAM1,-0.018946347896122193,-0.05606445904236228,-0.07192224192434979,-0.03958499177086066,-0.09413331283422981,0.14977226279040515,0.06479537343328426,-0.004832595049235641,-0.030054828671604278,-0.02752015636793575,0.029764098004745207,-0.0174066370976212,-0.06789663737963936
NXPH3,-0.005106598167888075,0.022620476343301787,0.0350458694261912,-0.013490830382214266,0.1712411666470386,0.1792107742934213,0.06690847497571185,0.08111928381727695,0.03667014645944582,0.015040450238003369,-0.00648029966278684,0.05218751248790238,0.16015887609248522
MTMR4,-0.051409300006497884,-0.012214400425728304,0.03242203788775454,-0.020000283185498225,-0.08965692721478495,0.13117561003074235,0.030877267002441755,-0.014200453749306141,0.054043513290435975,0.030724037083346225,0.05145932258304536,0.04061533921221885,0.0641951643060544
LAMC2,-0.01612402082080888,,,,-0.09186003364873462,,-0.03610691006327654,-0.024689922659136426,-0.02503562648923604,,-0.04119844646504629,0.006770800918995218,
IL10,-0.012251022038485633,,-0.026240404513250135,-0.013097499965038497,-0.021634337297097368,-0.022984074739655098,0.07366456315112667,0.01694428766058207,0.0029309467879440913,,0.017384236792379132,0.06141484715457611,
SEMA4D,0.05967386476817992,-0.05443626803175141,-0.14466499328081636,0.040611644048590155,-0.06959686773539323,-0.12347334504042884,0.04726976573408001,0.044690984457266485,0.07796893904055115,-0.052426416431079675,0.016881484705168766,0.046115669975333916,-0.1209096628787159
TRH,-0.018451578511131304,,0.13553416577601707,0.0025521558218516917,,,0.036873475607376124,0.02922847679488262,0.04395833962028077,-0.012030905989811649,0.0797089774236302,0.15921074538841573,
SEMA6D,0.02960014141628364,-0.016431404869556573,-0.02543407494714384,-0.0444721444046424,0.12249717540454381,0.07725286996208418,0.03848212621175506,-0.043387043522072434,0.09922123221273263,0.03882475799779325,-0.0012002462015301533,0.12420466820519892,-0.008771702345729361
CEL,,,,,-0.06909624563719684,0.03012868371224234,0.036578106722781466,-0.003798330414995494,0.060393988567747754,,-0.027083275989540086,0.07063248201729738,
PDCD1LG2,-0.04497470014958,-0.03163432767488908,0.021156668893903927,-0.02240482940679916,-0.014880769383257372,0.04593337419114569,0.029678725777553004,0.033240748832430875,-0.02425050765539512,,-0.003952185702745713,-0.04865968050876801,
SPINT1,-0.04079096779177471,0.09832809078986673,-0.043170585734422895,-0.019224310299083832,0.04628262584452311,0.10557282783879621,0.10287765763823045,0.02466554822323251,0.07311531429851002,,0.017037236856892325,-0.028328645099779275,
CTHRC1,0.010248470256902512,-0.023542215177899724,-0.02113037655455079,-0.05028418662937138,0.022459746101909445,0.10826855863297923,0.014235990366997305,-0.039262856609039797,-0.031250648634425365,,0.01613451242288231,0.02859707960838922,-0.034518153044269494
PODXL,-0.017904186397377495,-0.020903551570044483,0.05134317789288171,-0.030946216786230572,-0.12080682838365943,0.101748736547898,-0.009812354088321281,0.0038762347961483227,0.060426183045758794,0.10759707432512068,0.009868641054782596,0.04753376047132189,0.12795726139651514
JAM3,0.033925768066965914,-0.007286145274335554,-0.1222638108055676,-0.07054504109881188,0.02208536225518905,-0.1410572241357637,-0.02663420275928666,-0.017556637021470863,-0.05074812891487014,0.031127435305264146,0.042836960309054636,0.045553958862218656,-0.0963087570291267
TGFB2,-0.03124055378578533,-0.045625453541131004,0.0026129716298903963,-0.06594506643705016,0.010667950959428607,0.24490863201959773,-0.009225714667431011,0.013094299047253039,0.10668190250902963,0.07771643068158586,0.04763951865122054,0.02975360709980159,0.01588080240920359
COL18A1,0.01543912432349922,-0.022658462053628852,-0.0690698789231451,-0.06148083689405626,-0.11135190752817294,0.04645443662914408,0.022240362280409234,-0.055826805985344986,-0.036123516288035146,0.0411516726874229,0.014810059987402287,0.001327001762344343,0.10338477672992322
NODAL,-0.012973847524819867,,,0.014865824161124502,-0.055266341708330724,0.17346771153847435,0.025929146406717785,-0.023222661350623956,-0.028630116597131834,,0.03210275808264395,-0.03729551337496122,
