,ZH916T1,ZH916bulk
IGFL3,0.12043980799410531,
BMP1,0.16114406468633216,0.16103713747959308
NDP,-0.03378309083476843,0.003150904862992187
TNFSF18,-0.039181853810236936,-0.005802324728239229
RTN4,-0.03636407672210695,-0.053950705447423496
HEBP1,0.0005396602456904242,-0.0018832266546352453
WNT7B,0.012120241656100124,-0.008668956742245664
PTMA,0.11233260717828937,0.11111674082483652
FASLG,-0.02014582699863465,
CEACAM1,0.002177168378994393,
PDAP1,-0.04872249599510455,-0.07028173149490703
QDPR,-0.043771187414985105,-0.06538935090723941
POMC,0.04867253664865168,0.027724235367194268
CCL17,-0.018259929402650955,
TNFSF13,0.19991460277499679,-0.027574669655006847
WNT5A,0.02770144211200869,0.02873660662047467
CXCL8,0.01922244578135338,-0.004024629157898997
GRN,0.12712709262364147,0.06572755385169017
MIA,0.039215759602754835,-0.0070523103186533025
COL4A4,0.035458944359793444,0.10442737527641488
TAC1,0.009814441025900539,-0.007126394764151173
RARRES2,-0.03785585585490977,-0.009608715072026609
FGF7,0.006953771435489753,0.06741215513337459
HBEGF,0.03566389878852383,0.12971969240393344
CSF3,-0.019224888734402656,-0.0008113079559792348
PI3,-0.04176929637670378,-0.03418538630088944
PCSK1N,-0.06883872605497297,-0.02679118893376497
NTS,-0.02846943868641648,
SFRP1,0.11380875727179418,0.011404597346693392
CXCL13,,0.1488373307854627
MICA,0.11565543507980681,0.039018101173819424
TG,0.06370295270518193,-0.028977600410609174
ADA,0.1388699369259141,0.05303896718432808
LAMC3,0.16016676296064625,0.12434914322384345
CCL7,-0.020145819835019035,-0.017437061164353458
NGF,-0.027003575726490182,-0.008545922693785403
TNFSF15,0.07321955427187972,0.04779600411855711
HMGB1,-0.04778120718820654,0.033973211531031375
ITGB3BP,0.024186134346423343,-0.00043564839704320535
AANAT,-0.021315117510018806,-0.019794344245592364
RELN,,0.09347158204104053
IL15,0.06981371136677678,0.06566856895925266
BSG,0.02406405501389174,0.088371956987793
ADAMTS3,0.0113120786067764,0.024195272828386502
CD34,0.12283478321423176,0.05609388822520722
PLAT,0.035480207356030836,0.11737392092170801
LTA,-0.028686935903181925,
CKLF,-0.000782595702271599,0.0027545105563230956
CD24,0.0047073339077197945,-0.03103550561453727
HSP90AA1,-0.13328828764720918,-0.10063626809207205
BMP4,0.06229632730706134,-0.03529716779628993
SCGB3A1,0.09236868736297403,0.06633892683619322
IGFBP4,0.16547415039970542,0.17532486445766696
RSPO4,0.030023497350197933,-0.024959884021845187
LEFTY2,-0.05179216673487766,0.11041308319387928
PF4,-0.013803771343725254,-0.01955248950158489
ANGPTL2,0.14474669318464148,0.13136497020764878
LRIG2,0.04464801892824827,0.043363118770180786
ICOSLG,0.09747290632300835,0.06772959418578904
WIF1,,-0.035878400483274495
NPPC,,0.005655078267487338
LYZ,0.07527124131867204,-0.002007282552141357
EREG,0.06284183323502035,-0.022510707504840747
SPTAN1,-0.017559098180013395,-0.03589706936746089
LIPC,0.02524480227197825,-0.03049093698592401
COL8A1,0.03888046264965695,0.09841222766686289
GSTM2,-0.02132938340579533,0.03161974920573879
SPX,-0.04595280019075347,-0.040431499312159315
