,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.018823861047166,,,,,,,,,,,-0.022245087186008684,,-0.007980904798144317,
BMP1,0.04701362394017543,-0.07662833264169133,0.012273893479106847,0.01542413369873634,0.047637409467282704,0.004451995236463813,0.08488732254347302,0.02389818867962526,0.05672435601405977,-0.04039871602464653,0.06285565285755536,-0.012037492494409507,0.046697882140761184,5.145808340395755e-05,-0.06677365215551113,0.033778864217376435,0.0025284435745383613,0.027234830331596124,-0.03035128228400182,0.015657699367369465,0.16239059802217026
NDP,0.020118235153884063,-0.02403836897480683,0.021330948496417517,0.11376087174858872,0.02235609328236559,-0.03099685515957105,-0.011846051182666233,0.0005175265894602699,0.033432745995899606,-0.03732428400794381,0.03927170864621187,0.06197478575326936,0.07068046522398347,-0.023664763160982455,0.08248925956349853,0.028105392851873776,0.04708137634810611,0.03010846019485598,-0.05146636911254524,0.09998168821087651,0.0753454521220387
TNFSF18,0.025961332408401847,-0.04895002931398407,-0.024102609633120532,,,,-0.030342029179691022,0.02496244590408085,,,,0.16181988035360112,,0.05936784829239061,,,,-0.022940965766083603,,0.05426387332302721,0.05552878758236765
IL36G,,,,,,,,,,,0.0018833227731757745,,,,,,,,,,
RTN4,0.05829503166495219,-0.016980460070032087,-0.0001805967485757194,0.028432107955304403,0.04603158717592522,-0.05443861016928003,-0.09024283884999232,-0.06190217238510635,-0.02023469757554564,0.035310590602024135,-0.042132834607638794,-0.06785501896172622,-0.0814765241756574,0.015207511878580068,-0.028418104223534246,-0.06388041221303531,-0.06979174381620636,-0.014708898603764245,0.0788662481026629,-0.009796059088741753,-0.12167855384947164
HEBP1,0.05696028729649719,0.07257008927386681,0.023423467181775095,0.024305614494218097,-0.03958405703705127,0.0427457806168464,0.02106075094280264,0.03123195599093468,-0.001586840464788422,0.0007642991721913098,0.024257686665328532,0.0375010670325524,-0.007958957671572923,-0.03074886500527601,0.023648812447352886,-0.010081683989629914,-0.02001196134666563,0.05550368672584467,0.06049316261960141,0.0734171561012917,0.011315976721604597
WNT7B,-0.018178444124924132,-0.03365408000879566,-0.02519188194664867,0.019884158980586417,-0.006350156042669329,-0.030817023482318674,-0.04320649857186297,0.01888374465471571,-0.011246855396774986,,0.07952055433751355,-0.029779750330430226,-0.0036775121505354547,,-0.012897476509785857,0.0206705549497783,0.022942235552666845,-0.02637150137598964,0.017228081851854322,0.045830595832729644,-0.03177980459515885
PTMA,-0.019232946921284435,0.12416496650969644,0.016511644313532407,-0.04744623819617241,0.05277708670251135,-0.005310492401061415,-0.0023147170759499603,-0.04153557915765436,-0.03716099452929318,-0.01490780510522449,0.09721780042826375,-0.023576413971799534,-0.16273916336735794,-0.014714173087714333,-0.11388403086216785,-0.05937672387003424,-0.008560576399343645,-0.0017081235028621141,0.04413149473068286,-0.10717443782483964,0.030208809956314496
FASLG,-0.018178449263923722,,,,,,,,,,,,,,,,,,,-0.018567988464693104,
