,MGH258,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,0.06177595122897509,,,,,,,,,,,-0.060720243057004714,,,-0.03527079408940399,,
BMP1,0.023023659555276046,0.02962095978833794,-0.030804155226519185,0.08303991588839682,0.019949615321031237,-0.005361963016347808,0.07668091598328834,-0.023461339677505976,0.03136743305762891,0.01951658700233315,0.11280835756673728,0.009849639688244444,0.027752453324745234,-0.009853982694064095,0.04281256310851157,0.052956306967847366,0.01697703845239284,-0.0644632975980162,0.05005604254550178,-0.02403542062438117,-0.026697750774441042,0.02064704995002294,0.027287053480862328,0.033137427730742845
NDP,0.010610259344430042,0.1121612424687362,0.011887065711502616,0.06780105437576502,0.0075179757458544005,0.03242826194145056,-0.024982802276467528,0.001073934768499538,0.006836473828951752,0.005692090203849302,0.12004925263458424,-0.010446521144311414,0.04198666441300844,-0.06810404180552691,0.07968419185148323,0.12161461573002635,0.06878094368124002,0.08369291958611914,-0.018764261898545617,0.07679286552784431,0.004289229971549406,0.1289956893831908,0.16999083718412486,0.028675719033351768
TNFSF18,-0.036400298507689006,0.09922817929834679,0.015393833470647489,,,,0.09102306382399304,-0.033659912744781625,0.04063741176802068,,,,,-0.04394635533982299,,,,,-7.201081271304883e-05,,0.07576911631965753,0.00929848728108102,0.030153410448969735,
IL36G,,,,,,,,,,,,,-0.02226143132609405,,,,,,,,,,,
RTN4,0.007223083077086526,-0.06912910463269673,0.03790419203817224,0.03061889516263875,0.008835010269576902,0.061745338639257484,-0.05791867468640305,0.02177441721144987,0.018987406506227482,-0.022494476892977604,-0.12340395078425123,-0.030250349914513388,0.005611979629394092,0.02026056721228665,0.022137380093345024,-0.08044053337285495,0.0023948192544797488,-0.025646916737090752,-0.01106473805173065,0.025804966573509374,-0.09868519599715124,-0.05203493295303517,-0.08495324544732774,0.02203652965528732
HEBP1,0.03446777443036827,-0.015900778479141266,0.03858068938161103,0.004227595124356004,-0.009573941001194977,-0.026921056199063972,0.03585975651563689,-0.030388270681673157,-0.00530515881357254,-0.01834999097559719,0.11365497012823414,0.008830947199269704,0.0919410517318364,0.02286650398363173,0.03360339359588987,0.049394661476608696,0.037738681245610806,0.051807537702579155,0.057169656167297356,-0.009728142500117228,-0.01525181014231518,0.11133288925732715,0.025940474922529863,0.07762079275943308
WNT7B,-0.016972558365282123,0.017169746071296035,-0.0077841077803187655,-0.03389658829437041,-0.02291865990679661,0.02184680642675095,0.01735214209845446,-0.02322089413284736,-0.035827836078078594,-0.015866374867193174,,-0.03863504984921579,-0.043127974851141296,0.01239146776313284,-0.03335847114029273,-0.027234169960543914,0.03809066792112887,0.09460329493402601,0.03476748519888714,0.022309992157790844,0.08406204451695985,-0.021267398421977113,0.12455358063475444,-0.003835866800978949
PTMA,0.09172865897901736,-0.061192900153126416,0.03633481330471118,0.07948520475176442,-0.014051236729303827,0.052305979695533265,0.06337425153691842,0.16887667331996412,0.01894440766558074,-0.011904183817907567,0.22334168155697098,0.05216900320420708,0.09927807281400954,0.03843879929086884,-0.023367209589045108,-0.06001280150659007,-0.031157343706275858,-0.013152262514523663,-0.0011671412958377877,-0.08401285923838117,0.0054619788837741295,-0.12131261383471616,-0.1892409971903019,0.25083286409697864
FASLG,0.07764265866493071,,,,,,,,,,,,,,,,,,,,,-0.030590347680934802,,
CEACAM1,-0.0019510657667808646,,0.03594603740368034,,0.07154631074691342,0.025389689213502507,,-0.028167500019629012,-0.004654177193604667,,,,,,-0.004448382167850673,-0.03106387361173132,0.11484128159305249,0.029160608686548663,-0.022137908015731653,0.04822766643603991,,-0.011645240846046291,,
PDAP1,-0.037039472464437534,-0.02195584115231194,0.03968542368255834,0.01378279314671877,-0.04051837610337746,-0.035452024978020406,0.05964249404238118,-0.03750886044299491,0.033912810594579984,0.002827990074061104,-0.005679452038533818,-0.0011605659493571592,0.019126603847879363,0.01882609193400028,-0.019224414244516198,0.048866908207221366,-0.012922527096410157,-0.01214127445005613,0.07361533489939565,-0.018787707095613327,-0.002891124471273694,0.014761250421826485,0.021861893088247434,-0.008695541559679864
QDPR,0.1196067409189089,0.01303118371115222,-0.008279091554252334,0.09464873236548695,0.022736186421099723,0.047106675779832394,-0.04145137120000772,0.18940464183313457,0.02841355845202058,0.01883325410725938,0.2006115209316617,0.036771550671338485,0.09193179230851878,-0.03598869501989928,0.031842462845980996,-0.07462198181742882,0.03208318702915195,0.08818012663872186,0.03591270917068869,0.010673438877063662,0.05388542167219275,0.026454092122967076,0.0427643815387594,0.13190810777584563
POMC,-0.019907330251537483,0.0987383402814086,0.014425946739073612,,-0.01782123844198604,-0.010408545365390381,0.04638306066529355,-0.01307035181871476,0.03565568942948917,0.009417840783305017,0.0676143622151159,-0.025151067829702375,0.012290025156216433,-0.05421901512168696,-0.05498422680791117,-0.06215299863238678,-0.022719169476762058,0.06355783286125163,0.010578610663294491,0.13142903553501872,,0.03523782382803823,0.03069825063980933,-0.056515502992773345
CCL18,,-0.03720649765285371,,,,,,,,,0.10092962062032725,0.030604612602186113,,,-0.04399372079211633,-0.04610057525834935,0.05868947328334018,-0.026703690327019636,,0.007667389448595726,,,,
CCL17,,,,,-0.021643796908251182,,,,0.03213133904833554,0.00951253677845385,,,0.025382765101521283,,,,0.07397320927136185,-0.039985977851187085,0.03830585363818072,,,0.01891359066297911,,
