,MGH258,UKF248,UKF259,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
WNT5A,0.004787698936319189,0.03816213183494131,-0.03450390500185422,0.005836588577228064,0.09605032098050043,-0.04279146297584033,-0.0231143666236986,-0.045333228200003246,0.08395048273458125,0.026286362479460906,-0.00039688749909476347,0.023762108156107208,-0.03224363307878406,-0.054539301715930716,0.08660651399630201,-0.02076455858065274,0.030276808439967294,0.16701145469297432,-0.02392660365914174,-0.03119064400058684
CXCL8,,-0.015530312836067884,-0.056304503455385395,-0.02142858176364171,0.021402378421111916,-0.012062937569643249,0.05992391201489595,-0.0077193058132913,,-0.10708478102451635,0.1092998818185141,0.09053713947712079,0.00323025402568227,-0.0224452333757281,0.021669616014308526,0.031223404196954997,-0.02886299230944106,-0.013715881871675663,-0.012735483573123612,-0.04225893449851235
GRN,0.05700668853057874,0.12288375331873751,0.0515957599085119,0.05250992742635681,0.10811662170184669,0.02727392994731734,-0.006162194884242657,0.11977759535716939,0.046803380422850614,0.09931483589011827,0.20637670368153735,0.11470454139479651,0.03456245072442641,-0.06106061277163111,0.048563434297532584,0.03098457391686552,0.018505211975978247,0.21789658077770585,0.0066014572537946275,0.12813769461456753
MIA,0.1643921205469374,0.008946002268196213,0.07109254133600497,0.08004265814505153,0.05219473193278007,-0.01473197002482727,0.04915790514130622,0.05580657375494658,0.15204137951444818,-0.08333006129051128,-0.011241608841859168,0.044331849749020456,0.09359262974795082,0.05750003913240141,0.034913965224752416,0.00042495711777693366,,-0.013965654106165097,0.02887655972334228,
COL4A4,-0.02184296689631434,-0.04047263320404774,0.00848327760503311,-0.014333411934935987,-0.017728103772935926,-0.024748538046998936,,0.0008734540741941846,,,-0.0453753269259688,0.030118052143311955,-0.008572660825160451,0.00398365768911267,0.03862288099593751,0.04431087388949904,,0.05846906387734757,-0.05311517787189347,
TAC1,-0.018860670856608256,-0.008612526834425111,-0.0020784157430300165,0.07017102401558685,-0.015556429900377984,-0.008615167823257485,,0.03542997740203171,,,,,,,,-0.0412818671489508,0.057858695408101,0.1269524572924847,0.08591077529067859,0.07122346678667245
RARRES2,-0.0021817622948216778,-0.0694531594792631,-0.009142488286993305,-0.02732658314576677,0.060604455134659674,0.02469717633866005,0.0026725721612627343,-0.08039953015315905,0.008647787762614427,-0.1498628199333354,-0.1606052363528502,-0.015281106444238165,-0.018748797459959547,-0.07114459405240649,-0.05514681755236666,0.013559504193226463,-0.028910757035642352,-0.008938047445422783,-0.014034011443725633,0.0823880219365567
FGF7,0.037491831608858384,,0.013306729166377125,-0.041081969058038216,0.0678928785774434,-0.014783430025591633,0.05419810652914918,0.008035607084360755,0.039963316099038505,-0.08439492110389614,-0.071845335893136,-0.024634761141378733,0.07871658816530779,-0.04583789993500918,-0.012269917155968087,-0.0015860273575704956,-0.07989288931698206,0.008423610388887422,-0.03902421207024453,-0.013075710214100958
EFNA2,,,,,,,,,,,,,,-0.015662556416445834,,,,,,
HBEGF,0.03929746145088656,0.13423138316469066,0.03332841730471333,0.0021750790444637247,0.041933203326821676,0.0748573980922992,0.12808982974363733,-0.0166434547507941,0.1290857348489499,0.06854752216627356,0.06456196062574684,0.09268745258736524,0.07778247312950831,0.026539797130816407,-0.026287126932633933,-0.009992953622077796,0.027676303924892728,0.06991766135997973,-0.0036261197146747193,0.07021810162578528
CSF3,,,-0.02425118456341633,,-0.018755992568140777,,0.0762863603675627,,,,,,-0.00846868097176799,-0.04540667251118518,,0.01700999251759408,-0.036606582460720495,-0.004484531014070388,-0.009545749157443065,
PI3,,-0.025895850314162007,-0.04185022289599404,,0.07015699772184154,,,,,-0.035630242511598714,,,-0.026790607080266253,-0.02956845160231559,0.05569602967101371,0.03141364523699171,,-0.05007470639603599,-0.058306388160125386,
PCSK1N,-0.00948704503018995,0.016313737330486185,-0.014672906464532487,0.01857262500451155,0.04626276778640294,-0.004123198883964641,0.017571749471551427,-0.01761732564347371,0.03125598035539915,-0.016354496020542054,-0.05415438840375067,-0.06369227956296496,0.015840201693013898,-0.03660585871143616,0.0835108078564526,-0.04263148389734466,0.0698015467146315,-0.07211594689968465,0.01152028598792247,0.0193968465070444
NTS,,,,-0.017497839304150036,0.04375901748819963,-0.03419955076752278,,,,,,,-0.0020009736853729924,-0.019081852813107765,,-0.013128907936708737,,-0.07903198384972265,,
SFRP1,-0.027442752512892497,0.030560009599198284,-0.017753056937830913,-0.010457611982268258,-0.001349492133615581,-0.017659669045093022,0.09674648711815917,-0.03587485654020446,0.06547457124061158,0.02728054651351255,0.06105869898485867,0.033070663892012526,-0.014254151458704735,-0.0016913099651662843,-0.018406112289303393,-0.07254008838908083,0.016676515181646784,0.019503461086923135,0.03779694319945737,0.05016076249030883
CXCL13,,,,,,,-0.003608237451021947,,,,,,0.10063895046772373,-0.04024157235963013,,0.041445413743542575,,,-0.0010545851412399544,
MICA,0.025934377759628775,0.08554031854204346,-0.009968286145188188,-0.037139737862291314,-0.011537656284386253,0.02052231812147621,0.03932126514475173,0.0247162491259103,0.08168966403433006,0.016521351881258486,0.04283631231122076,0.09663805002407587,0.03823988564186497,-0.07225103990053752,0.04184984671672984,-0.03784848397923493,-0.06089566738424059,0.12026258471766108,0.03941813047898699,0.03208489288794674
TG,-0.021842961973917652,0.04262900428384861,0.02718253552374217,-0.020197119219711356,0.04468887700108946,0.03211103637517202,0.036464503679845224,-0.018872412685289667,0.10279236621696825,0.011507871325819537,-0.001027650251206973,-0.03589698050139606,-0.017688316513816263,-0.023501387699294874,,-0.00043584975037612943,,0.036484884273422426,0.02476574739505053,
ADA,-0.03497991157046897,0.08618864921003011,0.045624548105674685,0.03559755266817035,0.05514243379193004,-0.020756114274471094,0.13133675792072186,0.03647630244629583,0.03068606944816399,0.10263622987746296,0.01602222588689236,0.12230046654833757,0.028919668128028084,0.006741173871580075,0.000672566573919966,-0.003871559814366512,-0.002461115243706747,0.20308044946308113,0.03598243854025739,-0.07419780167391458
LAMC3,0.07730966058040543,0.20077908181878637,0.029330207486014222,0.06101138068225819,0.07630439445755788,-0.03614768003335872,0.07743509702394069,0.08500057210881819,0.1228480862623409,0.2869782964881372,0.16700256189274262,0.19252656008205818,0.046688747716235865,-0.020639917229607285,-0.01176949726324618,-0.0008486738058094139,0.006559904906133739,0.2212428500475925,0.0939842171699332,0.06544226388178044
CCL7,,-0.021435626906605304,-0.013851464485716891,,,,,,,,,,-0.019951615858616534,,,,,0.017288605068822377,-0.04442719890177083,
NGF,,0.09379127139524684,0.015079124302605195,-0.019273468946810094,,,0.11927754045245748,,,,-0.09105389356382541,-0.014416535971671047,0.07081976415369647,0.011202610968966723,,-0.022102129930823427,,0.07900684297339262,-0.0022704390075522704,
TNFSF15,,,0.05937926252841828,0.03984052650029426,,,0.09508536568887858,,-0.0003838212811973291,,0.08830220953313717,0.07749972191771486,-0.019450585088916086,,,-0.03113526070663737,,0.12993670133720664,0.01571957189490733,
HMGB1,-0.04945656943491312,-0.04680505944020742,-0.011689967060577145,0.027234429665994143,0.05141904845080072,-0.024551916613454162,0.11644298495582096,0.017276742157628193,-0.03310571390330484,0.00795538492654351,-0.10170582239456655,0.07785814488283829,-0.09292805477160826,0.0074438045025688165,0.019519708309284074,0.055913536424736454,-0.13684410664083993,-0.14032182258613424,-0.024306695853668778,0.09808995956692307
ITGB3BP,-0.014231403270690881,-0.07876993424029885,0.03605937023613434,0.028173906323795954,0.047404057633607735,0.018375103698196248,0.05698379738466839,0.012312471349717793,0.13462961184489672,-0.049216062896062986,0.05189721375744446,0.04512605119526775,0.02006769259750474,0.03331546679512596,0.015159290174867071,-0.023587446885074227,-0.0745368899809713,0.04301363519409687,-0.0024789083929614383,0.002422684214862079
AANAT,,0.057777659154948896,0.06882593277319389,,-0.01691841286964398,-0.014731970844257057,,-0.01685296834100163,,-0.04376709853934925,,-0.03234431614386819,-0.017503196754243635,0.05472952001998314,0.1053351964457252,,,-0.01095557310725778,0.04501355847866741,
RELN,0.032457512557730654,-0.024019361185340187,-0.012222173887276807,-0.0011555712991796175,0.03862671708079538,0.016665127081037193,,-0.018657690592845277,,,0.01727182478856278,,,,-0.04460920951937233,-0.01633321382001643,0.018110736300167605,,0.0321130764801548,-0.05055023984080292
IL15,-0.04154356465189051,0.0314360563243043,0.0035774284234209,-0.01665206841562834,-0.005014554489639426,0.0323040196493,-0.0029004141179933924,-0.015630349204753258,0.01804641464918409,0.03250613479902733,0.024744060616817398,0.1799398384186772,-0.032066573589220125,-0.014490908638757865,0.00424658215430478,-0.01580467333664272,0.0450872339904513,0.1040967604244283,0.03478356457037357,
UTS2,,,,,0.0397487606671561,,,,-0.04096434445391765,-0.027133094288183987,,,-0.01490525305299645,,,,,,,
BSG,-0.01577474922502697,-0.00171876662469021,-0.024104206668683348,0.011614072630851327,-0.018654823544767843,0.008731238749306638,0.01822759773643628,-0.0641308068342704,0.10164194243860722,-0.10090897725983981,0.055245120056400775,0.08634438991793718,0.02253862101560068,0.03248550872340914,0.0020980993013940794,-0.004520702929634266,0.044229910372292694,0.03305421492549441,0.056247044135239774,-0.0212712586953379
ADAMTS3,0.04452419566273214,0.02794376874692647,-0.030983116062061136,-0.01305886893279165,0.0876222413795244,-0.011822014302577533,0.11152483221361435,-0.025972595802781096,0.06509882795461691,0.1409733565194363,,0.07339138467714444,-0.007624803764541934,0.05239141183206412,-0.03744691944494637,0.04445355420866364,-0.044513252412915226,0.03743036173466976,0.025172108084293016,
CD34,0.07546923653491193,0.13896254714171377,-0.010884712859754779,0.013879135750410665,0.10574995221786654,-0.005094400365019965,0.07924700700714206,0.11613229752937791,0.028279152172663174,0.2620515047565995,0.1449760323997629,0.2044238005322872,0.07190201664608659,-0.05445803464637103,0.007840976252831568,-0.0166286330336533,-0.022972943612707908,0.1987370649158942,0.019767747306313515,0.059103218538727506
CCL23,,,,,-0.019250468224377086,,,,0.022028962419019124,,,,,,,,,,,
PLAT,0.044254918571656296,0.09314011230198786,0.07200955422317443,0.0026330078603352407,0.07144030986947,0.025039950515644088,0.04297404025188497,0.03795997367816747,0.10813566364643998,0.12102347065584342,0.16921926895031683,0.041185625821160046,0.028757335388765636,0.03590903254592887,0.007595224700782199,0.046938762302178964,-0.0023854839107942827,0.14198185780259812,0.028951785859223377,-0.01497381448587628
NTF3,,,,,,0.0016744227597607804,-0.04905664361906446,,,,,,0.013753213967871915,0.007293633419426284,,-0.010700447186490922,,,,
LTA,,,-0.017753056107315007,,,,,-0.01563035113417086,,,,,,,,,,0.03674401176365189,,
CKLF,-0.03170713809618474,0.006535186472097085,-0.0017972400011407698,-0.0010731523696974339,0.1055473212917267,-0.017557118783944024,0.0659593496777054,-0.021174659589354404,0.08733737660105899,0.0787400189627394,0.030700418898630018,0.08798180793519715,-0.0219473721034443,0.01919570432571037,0.04160388314264755,0.07444284242211341,-0.10518525126937792,-0.013454326723853332,0.02613171255499892,-0.028385568072820902
APELA,,,,,,,0.04166099151438902,,,,,,,,,,,,,
CD24,0.07294199490404772,-0.013398266936610241,0.012370200508076658,-0.04357398206493608,0.012778367480248413,-0.00013836352013796063,0.041226421708664904,-0.02027176918050242,0.03906941717188896,0.08765234187673003,-0.1476532357827791,0.08550081304402339,-0.02090207739181878,0.06237167658811593,0.016537101966418354,-0.0017747799196964104,-0.09620381405370448,-0.006630670692160296,0.05143477830202394,0.07575978154576267
HSP90AA1,-0.020935690691504173,-0.0021435767725045012,-0.07887019413893749,0.015969669506374583,-0.060575059490275245,0.030607808184491974,-0.08639023521870659,0.0025171921572444715,-0.03920250093485201,-0.11073451414511251,-0.07774046535658426,-0.08801561600322937,-0.04563658128569272,-0.01588400013008076,-0.03328835725988363,-0.0005068042059977724,-0.032328993261914,-0.1591741791460366,-0.027040385029124363,-0.08678920107598737
BMP4,-0.00211437933632077,0.038081806205967225,-0.013711730388366428,0.01974179617067401,-0.0518216757417969,-0.04132934163583951,-0.017046766792581644,-0.01331867353815036,0.13468747057788655,0.14985757994593557,0.026444289916315887,0.04286690319207323,-0.02861016467786583,0.036788644945799295,-0.021869952996622994,0.004875275312148582,,0.1554462929436321,0.042931256363045484,
SCGB3A1,,-0.005773094630674459,,-0.02125665984625369,,0.14774294007164437,0.08152618600202735,-0.01090665231867554,0.02472590516267212,0.17668974338758398,0.044155428309423844,,-0.03036720278907409,-0.029982157920664984,,0.025977648464898022,,0.07281890400019066,-0.016161412617880573,
IGFBP4,0.012796287472434692,0.1472340633660339,0.03460639754285034,-0.001456982570116113,0.08612821309557388,0.013245935438828531,0.09846312518530506,0.08724338682587318,0.1313220362568871,0.2363956758452738,0.20716144311403364,0.15151370820991228,0.027556957956848992,-0.055571305451292914,-0.015160619280252587,0.007355182097749113,-0.04911286045564685,0.26594362642590946,0.08359892114198966,0.04492171995267732
RSPO4,,,-0.027174162714816354,,,-0.012426559678297153,,0.010124521632529835,,,-0.05685281144028872,,,,,0.07369583930949158,,0.03735169066938666,0.03805802905194176,
LEFTY2,0.02055321415852193,0.13550082036285382,-0.003251584518702048,0.05000225197194281,0.07619177457849718,-0.013625874667416951,0.03540431472579863,0.033408607906417406,-0.044779001341347956,0.12367119538844622,,0.0984843567081313,-0.0169366625218893,-0.018009125831967735,0.016250575008625274,0.009599557820035926,-0.0599477180625969,0.14847837551804427,0.03360081465493186,
PF4,,0.08522544466872226,-0.012085129873665801,,,,,,,,,,,-0.01435581732496918,,,,0.01199854704552491,-0.018762542819199958,
ANGPTL2,0.02334440951036393,0.08193705220646104,0.037933438940152546,0.016454754538114458,0.03733496004527436,-0.048035902314828335,-0.08201689501751848,0.007479109381329782,0.13926810654884927,0.00554063895640724,0.11372981106505375,0.020731149174779837,0.03793329819073136,0.023746051802638158,-0.0013514082937792727,0.019900704752144848,0.0006491070420637681,0.18830196727563203,0.012842872076938988,0.1172272034845845
LRIG2,0.035993183117911484,-0.04553427184991344,-0.07601024067907258,-0.03242559442302466,0.0022269018397205603,0.035268265671192324,0.03389483190391622,-0.03637921840001289,0.04758901147352956,-0.09347146198806347,0.005119487653204387,0.06020262257348236,-0.018563183459504674,-0.020913223421295157,0.05494890176170511,0.007314074273823153,-0.03915952366836861,0.06855851041307419,0.044149036526689084,0.025232224208471807
ICOSLG,-0.024999178329592944,0.05458452915237049,0.00987424705553992,0.030431070671358734,-0.01200177671841079,-0.011677510477756394,0.06989891821551354,0.08318211830156454,-0.04990436634355143,-0.009980017681306325,0.11678866967342179,0.054517776959416356,0.001439571539815317,-0.0011579482353351526,0.026773122103839277,0.043104939176398904,0.0698705219360243,0.0850397074209872,-0.05279553418415132,-0.035148876959843284
WIF1,,-0.04001010837520057,,0.0384048996555156,0.0003825063254262604,-0.023384212454242707,,-0.01870260847699399,,,,,,,,0.05491224121778326,-0.012141398490581637,,-0.061835093490929305,0.03143410573183456
NPPC,0.052267031699708894,-0.02308386316913043,-0.01874701670473538,-0.04078082676976051,0.042231037749427054,-0.017269876909758643,,-0.04609236301733027,-0.053702683778944785,-0.06455172205327937,-0.09907674524732282,-0.03872895141299332,0.015102258620800576,-0.027162168792915137,0.03897728258259308,0.008538535572936167,-0.0038068625526707788,,0.09435123974481247,0.053141771671344845
LYZ,0.013527763535464725,0.03690231729930884,0.0737678539979951,-0.008576015862581932,0.03020085314314313,-0.031458958966280925,0.039529444234148024,0.06298914262874869,0.008455252838148138,-0.01142470546821498,0.004465410917821234,0.1297652600835374,0.03595415142623906,0.07222529586040798,0.08094634645132277,-0.003878129588636829,-0.0032040274600133125,0.18443785989022463,-0.08463059275135407,-0.10288208099204732
EREG,,,,,,,-0.0040642322316790085,,,,,,0.003242077499710465,0.01671561257348854,,-0.024684034494607737,,0.05858190098587195,-0.011203948242451748,
SPTAN1,0.04176079236304673,0.07171314552694286,-0.010200588701851646,0.0319997369396181,-0.028961669907472287,0.0014967282079256226,0.11192482902524145,-0.03524897900155993,-0.06613896561003346,-0.03194113180628018,0.002423172653119159,-0.0035830108708153454,0.07678596372340854,0.0029241867445321014,-0.07109746612100057,0.0020910896364906366,0.043770703382089965,-0.012245729218112362,0.06523602167734736,0.0010552030370548514
PTH2,,,,,,,,,,,,,,,,0.02395547872281363,,,,
LIPC,0.04162982775487056,0.04669769954218224,-0.021717878451457503,-0.02582308829952461,0.030758258557436843,,-0.03807421648663326,-0.02455381996530238,0.08786020888177562,0.011935210680797663,0.044421139947942494,0.017510283401882983,,,-0.041538977206808735,,,0.18406455871389263,0.01724331004745591,
COL8A1,0.02704755801248511,0.06192559523842557,0.00871514585596416,-0.024989794976404696,-0.018868313833347264,-0.012537065341219,-0.08831356605580393,0.020785512733216164,-0.024206723530272447,-0.0062244963711289274,0.12675219365074952,0.13449878200104629,0.09006889255428971,0.04960976567262991,0.019580620603147338,0.033288188389166175,0.13974154193129013,0.10644718339838326,0.021650543985510525,
GSTM2,-0.008877637737536265,0.020248171183681878,-0.0023262762076378517,-0.014081566089909672,0.0019324450428638738,0.00515829443923442,0.019873836799152902,-0.01853025582090387,0.05673603749995694,-0.0221602317549462,0.009303524510087565,0.06322679187315225,-0.04800270777659915,-0.03387915781067214,0.042246776692464,0.010459840136174554,0.005807882146034874,-0.01749211166762835,-0.0327051490216792,
IL4,,,,,,,,,,0.12416448722406317,,,,,,,,,,
SPX,-0.015348145491676015,0.07289809723959677,0.006263441551847203,0.033976617423186764,-0.007491370251481478,0.01692310728379652,,0.009560884838850538,-0.021364100658383883,,,0.020305512456741993,-0.02011613816795726,0.07243366146601526,-0.10374474680080073,-0.05033406655109693,-0.04278265432045732,-0.06117012956460545,0.09494956919856798,0.09002818897794188
MFGE8,0.047779368594013646,0.13039057889819855,0.005559948124184462,-0.023446154951120658,0.06722581784784329,-0.01570207735662031,0.04992169900854296,0.06143231468415524,0.19888423507216046,0.1900420685859844,0.1998416156527212,0.07379479113650261,0.057451722204259224,0.037560123763302,-0.02187367758856339,-0.036086415069490486,0.0952897231018341,0.17362664776547138,-0.013955902674914443,0.030996516839398313
TGFA,0.08659878556517808,-0.02202203066208742,-0.04488787622446686,-0.006890583031060676,-0.0026234457187622614,0.08485031164845393,0.13452095930282176,0.032061171864699055,0.022741950850965018,-0.03737120966945463,-0.026346879422022743,-0.017061592238112454,0.020163465746655528,0.040824546458145004,0.00717070321692803,0.008025079522346958,0.02140289348417287,0.06010099225155047,-0.03743491456159031,0.10707009047295153
SLIT2,0.0178399492549332,0.012158599256896871,0.013354645703004712,0.07513332876369354,0.0010476861520899686,-0.04549942949986505,0.029435054448808538,0.03911377731896183,0.022889601023013864,0.04257067636157057,0.07425741711545136,-0.011264758738470857,-0.032040445010358784,0.004677952355312071,0.09246784793328813,0.01929002469232564,-0.03624566149412306,0.15038381788953264,-0.008472760607188422,0.0035616009036432993
PLTP,-0.009043470070266324,0.011734048392801802,0.03164942728349129,-0.011009048664187285,0.0685281171979591,0.018618887186293828,0.08503526104001659,0.03861652842161706,-0.07252917598060099,0.015930033626466358,-0.10496557079060688,0.07024736186997392,0.022785819115475465,-0.0475631784766917,-0.009600785592551295,0.01639798546991377,0.00775600937579511,0.0887187174794116,0.002860975569499777,0.04187628384096193
APOD,0.048283604452954855,-0.006382922757465582,-0.014136345924436869,-0.05794337599697142,-0.017516393029294242,0.020556023876930667,0.05145086388812202,0.013996385004762557,-0.13586730546351097,-0.02957302981305678,0.03154199827630562,-0.10565697069882128,0.10121096550445917,0.003930102107911455,0.016377749066016082,-0.02849015354429189,0.07611356496508741,0.019505583412080623,0.1348083878493457,0.08675564539171558
B2M,0.06580302852731346,0.15077185271871518,0.023120642070883574,0.03026843479038002,0.09504250815968876,0.0009479093800418148,0.14456145451932806,0.05609410903119786,0.07979593036424153,0.22190103899498015,0.2949383840245704,0.10270878052629911,0.027951772891064607,-0.018746706967886113,0.017152263763605978,-0.02951256290504652,0.05164005576580672,0.21968017768064704,-0.026577110355904297,-0.05375805857939237
OMG,-0.011335917078032085,-0.03238850492143207,0.02364343816491622,-0.04134776363787859,-0.03890807569191042,-0.017829961315214974,-0.01928435645912981,0.013802040230680105,-0.024331610052400806,0.026728234886800623,0.005502133133725635,-0.08008858687211154,0.09130912552323203,0.029914377999257547,0.006242845242587126,0.005998585963950546,-0.031752730311547926,0.05020967390982275,0.0696831121233661,-0.038874769967307425
CXCL3,-0.017590206555603567,-0.04155108833715336,-0.035107863022884024,,-0.022213067354015858,0.0742894857165768,0.14138188494087228,0.01837988097727516,0.014431285295758121,-0.07962324766263656,,,0.01990245840759016,-0.011671243770531805,0.01399341531799876,0.022111398009402,0.019938191570119217,0.016101182247150396,-0.04493478110311976,
CXCL10,-0.02075157986460297,0.021978715885116854,0.05801343343447086,0.00902010494197354,0.08152007801863909,-0.02019424330262965,0.10662379821855322,-0.01788823195946559,0.02334183963152509,0.055187276707395594,0.002460201824084966,0.15889932714310004,-0.020602602918796058,-0.019255312733816195,-0.03384169433291682,0.010457915606257398,,0.09122021009726178,0.06288993374846763,
RSPO3,,-0.029117572628987592,-0.014034520651112272,0.016376216225806914,-0.013607768290102545,0.0046291175069974235,,-0.011763017055854972,,,,,-0.03586350902701435,0.03501063020558929,,-0.013804484360950017,-0.0010238320859285322,-0.0034125601130050136,0.004232939989381462,-0.007604239300261567
CORT,-0.021842966544714466,0.023070884013457683,-0.013539859468818166,0.0312672010109736,0.025515170556501283,-0.00635288158271836,,-0.0203930573779741,,,,,-0.022750122019683267,-0.015022633180316632,,-0.028447474322736702,0.07429275925759518,,,-0.043203688070180324
NCAN,-0.004808438706440259,0.02453256194905492,-0.020034662740734194,-0.00593185968358825,0.006776372619371534,0.009060515169607907,,-0.06615188543697594,-0.15442316779940835,0.012543185144426343,0.07517926033608846,0.041787856884510824,0.07776691593277686,0.0516629122830748,-0.03678941585160057,0.010230356918912522,0.10145274744076706,-0.09088190687916028,0.06864286946280457,0.08567961315568466
PRG4,,0.020508690504392937,0.06902365283987415,,-0.008483874982713616,,,-0.013752911436744552,,,,,0.11586206746988512,0.013960252946387993,,-0.026813258613469053,,0.14242870451059172,0.04072866337904651,
ZG16B,,0.0422690621081661,-0.016076321071450152,,0.019947120162118543,,0.06896821713872413,,,,,0.09795020195129137,,,,,,0.025343544483394948,0.16448505329179938,
