,MGH258,UKF243,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
SFRP1,0.048812828293664505,0.03430714398970501,0.029197830652737244,-0.018403327057984087,-0.016393146481565247,0.018188536974244295,-0.011226281389319638,0.046367847244511186,0.051924060104079864,0.008890069945698456,-0.01482094876401584,-0.008266091435883454,-0.0024042142215355603,-0.02550626249439653,-0.042560976760300025
CXCL13,,,,-0.03158205757013718,,,,,-0.003558538830243777,,,-0.017964885044347626,0.005331339377926057,,-0.027671747959782413
MICA,-0.0156746943626581,0.04624159783080617,0.0389110813033663,-0.016950072853173865,-0.008271556736731855,-0.0305151298456624,0.10677780099593621,-0.007274719996111919,-0.06956893058155936,0.03128404524342856,-0.05383678271974508,0.03555804782768186,0.06708872235941334,0.044523464228535384,0.03097052854797948
TG,0.0351917159530248,-0.024096578325144488,0.016394680515949396,-0.017760012951963586,-0.017690802289371185,-0.016594562885258672,-0.026664257564036342,-0.014669358795969116,0.027493707076271155,0.03718385542579732,0.10054899719693199,0.027701330271187343,0.01127192828892092,0.07497534644947182,-0.030494409451288767
ADA,0.026671504401299104,0.07901384929615535,0.014005164339810134,0.012671902412677455,0.022239258797199832,0.002704250567635729,0.06487173564403359,0.0470198197582565,0.11552647496196361,0.014211800070228044,0.046574975541398854,0.005154211272263407,0.1105641446912933,-0.06915709909529306,0.05895194828571839
LAMC3,-0.03306226533158049,-0.021188263208542987,0.027124944555590575,0.04288322633551035,-0.0012292319810958264,-0.020122080545901654,0.13342469568375864,0.06742064225716543,-0.014998158379509761,-0.03324629401280756,0.08631345585863355,0.05144080597410547,0.03809928259830989,-0.09686357003790326,-0.0029615500849250924
CCL7,,,-0.018103812130967595,,-0.012790421790102102,,,,,,,-0.02107864040504134,,0.04982900651633024,-0.005740798632224779
NGF,,-0.017415237236406752,-0.031083346410103588,,0.013715208241592456,0.007587897924890139,,,-0.053614251540097746,,0.09673619567117125,-0.0059905751079171584,0.09155931563976737,-0.0477272776734209,0.012910297889560602
TNFSF15,,0.26752866297840167,,,0.06598937900369116,-0.0004022636538549755,,,-0.018649461620954516,,0.014297688370325865,-0.020549307467738625,,-0.03120155901605324,0.056816229568431825
HMGB1,0.020297007904953073,-0.0754061178407575,0.032540094454586034,-0.00031797878020600593,0.05496110629319836,-0.018995856444683306,0.09802333365023691,0.004194649217002733,0.04301233985190195,-0.027950468805321853,0.006996095497878193,-0.1278446277125401,-0.020027642210632225,-0.01828234810661543,-0.011868116483586398
ITGB3BP,-0.025648718760048667,0.023496848310364412,-0.0020451808611647443,-0.011303123527574626,-0.01968651338287224,-0.036184966957947255,0.11897271832882712,-0.00522850276530461,0.11707351330999334,0.05896507157230438,-0.0672720202017455,-0.023223175259103224,0.006431819408631806,0.0017121672997520616,0.06771766779214522
AANAT,,0.04865958403437715,-0.026265877099317683,,-0.012959456539652827,,0.01918296356864848,0.0279684163137697,,-0.016607730790221934,,0.028290768007622383,-0.020808288658548675,0.10740802501794444,0.003970237696930369
RELN,-0.01935695226214332,-0.030027635303342955,-0.0206481464317444,0.07456474722217551,-0.022494714346802894,-0.03177614075019812,-0.05847638757576251,0.011900402923899066,,-0.018386191456811016,-0.08586894880474277,,,,-0.05662818564570985
IL15,0.012947755527842233,-0.030625592496972016,-0.009588422161316123,0.005281311161728551,-0.014329175537049908,-0.01368184212246896,0.07930250278635392,-0.03741892407813945,-0.006804781812459213,-0.015402902711100303,0.024873464503251896,-0.0338779464529965,0.0337057665905006,-0.02654587088590841,0.07934305210672551
UTS2,,,,,,,0.061263395633215846,,,,,-0.015747219246634116,,,
BSG,-0.0148881268609767,0.06092273669296465,0.03600181489543923,0.00037235870487769553,-0.023277318258670094,0.04182141966369768,-0.030509290617401725,0.030849671373629362,-0.07595143976403022,0.05758321369851471,-0.011605524766272461,0.012443545297384326,-0.03723633818191135,0.006101245631525232,0.049081260346380086
ADAMTS3,0.009121840488208747,0.0005880075863803476,0.0016304805649636437,0.012349636255749107,0.05032326142522234,-0.02203748967464631,0.14416858691142745,0.03702325133766651,0.030838477775167288,-0.02559465313694408,,0.05520311250629874,0.042846957904267215,0.004122639006786496,0.004964054551711999
CD34,-0.02998164768363382,-0.04348639736223231,0.0340252943100642,0.05483925366039529,-0.031787249893995034,-0.011686730629815923,0.11296680651106362,-0.0005588863702334303,-0.007532798026868848,-0.03567065482883306,0.08677514948671863,0.03358202452176765,0.009722934488100238,-0.02806292244395431,-0.004571777016509986
CCL23,,,,,,,0.08206996482339463,,,,,,,,
PLAT,-0.07199081924352813,0.05741289897876558,0.04636259275563539,0.023724814023880686,-0.008582224677967116,0.015123711127212697,0.16832753737401865,0.011968788060216326,-0.062182378290340186,-0.01539081668494306,0.054620621838434594,0.04631388694967401,0.035137253550451636,-0.035701139748627125,-0.0405381872936958
NTF3,,,,,,,,,0.019299754973629266,,,0.05280138580298324,0.010056022360429866,,
LTA,,,,0.08409748848230501,-0.016393145714668086,,,-0.012705502056198489,,-0.015402904612441802,,,,-0.026312559227592538,
CKLF,-0.05348265352101998,-0.0047110548758698394,0.05079840848025786,-0.010803849566888707,0.04621857084350247,-0.011271235654502365,0.1468239732642854,-0.0028495072983804937,0.015586653085376073,0.029352929673272535,0.05183115057752269,0.02510898038084798,0.06619230186474837,0.02292127492028734,-0.017622573881556736
APELA,,,,,,,,,0.012646835134132096,,,,,,
CD24,0.08078949831706812,-0.03951791400179408,-0.03393748674566974,0.01562825019731017,-0.0015761901326091636,-0.012373674379063799,-0.0133395187787063,0.009961497056009606,0.02680304667871621,0.001820270526762502,-0.07302601535904779,0.045319956091717246,0.003780413998292137,0.04006554114014499,0.008747023566993495
HSP90AA1,0.07668813820580876,-0.0038210092969825035,0.021978221604035147,0.03062098540039989,0.040482276292132184,0.0186946109763361,-0.1291987346655591,0.06978936106410784,-0.029042798337220736,-0.04156236910291931,0.0712653936609632,-0.016009293698764738,-0.07126993241671706,0.019842460485052043,-0.037232373696195004
BMP4,-0.024029525882142626,-0.03769083337123627,0.021802977856265518,-0.013845181132201767,0.04799995649199231,-0.011169893686828587,0.022027482649962796,-0.006315465602103979,0.06112751283838743,-0.013124865609953887,-0.04363096967886213,0.036656438792203316,0.06349448971536306,-0.0035121188093502126,-0.020977317641879174
SCGB3A1,,,-0.01810381032061057,,,0.025127646364522603,,,-0.01952985869325027,-0.01074794314366746,0.001324316908319229,0.009489587419427185,0.013472617568403424,-0.027546059443206542,-0.04185893651400488
IGFBP4,0.0011724382802286687,0.004481751806460484,-0.015200287644216375,-0.01959684278181311,0.0861792624256249,0.023852533514226632,0.13650392137215372,0.058541867783192966,0.009636740734458697,0.0062224929864261045,0.08628047870999314,-0.00028538207517085976,0.01564650396009977,-0.07568889083243004,-0.0325161669211185
RSPO4,,-0.021274497760134684,,0.04186169280551655,-0.025092581602022462,,,-0.01477727238263597,,-0.02136625360490201,0.017005421508135745,,,-0.010979028603928201,-0.02626638894986497
LEFTY2,-0.023118156543876656,-0.01955583940346681,-0.011436126997850625,-0.013221175468111449,-0.020312079283359003,-0.002126260562914872,0.12307993350451671,0.030623132348680384,0.03472518521181331,-0.01901471373005297,,-0.017893378736352637,0.005829406659219407,0.021811624153699614,0.0491434822393652
PF4,,,-0.00031091174208415935,-0.011880544867037568,-0.011159391025529448,,,,,,,,-0.014172418809998153,0.022705153075245017,-0.02057594873987775
ANGPTL2,-0.006858829468304974,-0.0052472511827364,-0.03836737915157879,-0.029557859345099288,-0.02660394939472719,0.021407931071845805,0.1525640743502839,0.043049689476300675,0.02580346743686107,0.04685216119978686,0.0811466179559555,0.04229585511209554,0.04857659660283305,0.0021460557402906127,0.018636130186368973
LRIG2,0.028051146111817294,-0.023648375854490138,-0.025635393317969903,-0.0033425682226929684,-0.023411232810211957,0.03658438104726968,0.1280216600637237,0.007477137028336517,0.05675863328572589,-0.04940847203364813,0.08129032938766012,0.027277990792674126,0.02330047088418486,-0.008866754514745083,-0.004325803703521733
ICOSLG,-0.032882363651239775,-0.04866043828709838,0.035692594167230134,0.021021155190193052,0.03150692133373516,0.10799913382954075,0.05555210695930248,0.04903926074735299,0.07378969315602274,-0.02354214425471943,-0.042052045529300065,0.029192382783474146,0.03522224387510002,-0.02635078772531863,-0.02367427299168211
WIF1,,-0.049509156455321106,0.08176759116140887,,,0.02340881004457442,-0.10491398938945161,-0.011403271087897229,,0.008244244072997467,,,,,0.07351777569589638
NPPC,0.007311400126440041,-0.02840787805648727,0.06710367005284835,,-0.01731096745812762,-0.021013976549453618,-0.02311356342387259,-0.022244158654144197,,0.07452146194274785,-0.07921106655903218,-0.0019744014432826937,-0.011604921529953438,,0.055492856348017504
LYZ,0.07378727013575263,0.07679552048605041,0.009330664979222063,-0.00760092091370867,0.03885439668516259,0.02437993200172615,0.06328521980295182,-0.028150948052557044,0.08560480444448856,0.03844942526352445,-0.06624591166541068,-0.0007399293634406844,0.08037928824371203,0.0012831486718012026,0.06863423690603283
EREG,,,,,,,,,-0.024657671282044914,,,-0.001987012955398181,-0.04503346883449864,-0.016858182270338938,0.06170940943092928
SPTAN1,0.015383178713750218,-0.01086218760413269,0.033037864492777916,-0.05826300413078334,0.020768208291650127,-0.020160015220043032,-0.042587106608539885,0.014827592657017278,0.015389584202582593,-0.03629346085992758,0.09316688238514562,0.04810408957275863,0.04082129333202212,-0.01925910983628653,-0.05001204307245308
LIPC,0.0028484927001666757,0.11844459947258891,-0.022991407847964877,-0.01788085497554406,-0.02005425679477777,0.013589443020507713,0.05523620154438384,0.0497346888484668,0.06226186745083901,0.045934111874073744,-0.04487456829113354,,,-0.006481479421322366,-0.03208696040483032
COL8A1,0.03677766031803504,0.015818823797388283,0.017351513848135394,-0.023509533733255563,-0.03649621265392437,0.03418828848329388,-0.004453509853570905,-0.005517578274867169,-0.04319943420306815,0.04247593944903184,0.15326413806473702,0.040624471200559335,0.007192093392816205,-0.025852710386996484,0.017673672726306208
GSTM2,-0.049329023787283745,0.02073817350634657,-0.03336319315940718,0.03568120741330556,0.010766144631305458,-0.011569839810316854,0.03409178235294111,0.04350447749970181,0.08821249672686961,-0.0073536334656625875,-0.06224994201951123,0.004281459180993361,-0.003196900510205813,0.008157734938902452,-0.025804785426228296
SPX,0.06454313059471313,-0.04373726854471195,-0.03718496980930535,0.016161751993448964,0.02647825379410804,0.00749663054553575,-0.03610574133610218,0.04327412790575542,,-0.04194145709363653,,0.0620274170269457,-0.01759686945116066,0.020213469687608156,-0.02932213536591218
MFGE8,0.04495086185464767,0.03932966486659319,-0.00259576101355336,0.004548138411238066,0.002598398333423214,-0.04689251633743003,0.07083786949166594,0.0072903784705634096,-0.06448303805515289,0.0055873517441319045,0.1235889086001124,0.006493615283675661,0.048659105596413385,-0.013693106993122907,-0.04761929136478702
TGFA,0.01944235593811127,0.04255277177007086,0.01229647125373284,-0.05108711364432272,-0.04576671120520985,-0.006668921355128735,0.024901510352064348,0.03272430874773087,0.02510706342719536,-0.009259219383886236,-0.08424364407801646,0.029802384171766883,0.04226313121650632,0.07206587771612658,0.11215384822053555
SLIT2,0.013932619468141382,-0.04311420681540815,0.017631111151683972,0.014696370063554117,0.03127186554861146,0.024351486076999794,-0.030738062347999535,-0.03802735067444781,0.050598792883976375,-0.03464705175212535,-0.005925299795916216,0.010715929176184311,0.09535361543865693,0.03523298441525326,0.03979308565822431
PLTP,0.019002509434546976,0.01412026163721467,-0.007128110249450602,0.013224634219854401,0.01238460777251283,-0.013095550743570513,0.14937390976538573,0.00020942854569440988,0.010980973828879727,0.03323757000362221,0.03342592721026625,-0.003901738598359587,0.03075153468413656,-0.06153789780805622,-0.06654229518169487
APOD,0.1036063850091853,0.015798368372440696,-0.011056879322981241,-0.08109881559599555,0.04405879982214229,0.011325063802486482,0.02491664462915676,0.022211949746996723,-0.019399550384195417,-0.04808522919178634,0.003212128265262315,-0.034046210971600425,-0.002570428852458474,-0.08758027735975919,-0.09720115803525478
B2M,0.03981376287505508,-0.016091255388522158,0.0004653631397312646,0.01165288169516593,-0.041396768185304245,0.0020851995193789195,0.1497155147229124,-0.049402689834054735,0.05924004446980586,0.06401958570844367,0.08316653403111693,-0.042057246050579436,0.040407885107772816,-0.0770387697838503,0.02283987412760002
OMG,0.004643747860870309,-0.01544862253927872,0.0008489090018526048,-0.05264846529161366,-0.039723177396264193,-0.07584756323142293,-0.05002889565024807,-0.05366355888337243,-0.015615838701797152,-0.05183587298175646,-0.0731973742153604,0.016766331883851283,0.07137046507064282,0.042999246038879606,-0.11012742827293864
CXCL3,-0.01880303563454709,-0.045299933548344606,-0.006341047595317147,-0.024425269596404654,-0.024455431427099467,,-0.02616513019501603,0.1184554799582735,0.04345322089722877,-0.011092880577338317,,-0.014773661286814153,0.010217487302343797,-0.014773517888722235,-0.008700449960002002
CXCL10,0.02622646095568943,0.04717070651932647,0.03645297205602092,0.0246031768107008,0.0023312898861151316,0.019982296058714932,0.16735481228581175,-0.009076158634637167,-0.0027495984186266895,-0.017627929672963005,0.05705977066656357,-0.02176640034624596,-0.019009322158654557,-0.04796643762660371,-0.037125672058730824
RSPO3,,,0.03188951230616335,,-0.012959455582095715,0.07189829122732087,-0.03272360658249799,-0.022318836142825735,,-0.011591846408988015,,-0.008693336113198872,0.05194156294329473,0.06833633217524207,-0.022996023883889775
CORT,-0.003598826623914137,0.07173326531346769,0.03933659138618048,-0.02121790080186416,-0.029062574236441367,-0.0314777537837116,-0.030005460288216528,-0.007909456631415724,,-0.030752808549468814,,0.08918878525210538,-0.014830715955831441,,
NCAN,0.010452020652493432,0.000933415801961744,0.023422197002252444,0.05648759594445718,0.03422417599547185,0.001147837329037834,0.07169046070355332,0.026932863762079026,,-0.023073208933730414,-0.0557610443787818,0.004404929011039987,0.035576963687788545,0.007016279099686033,-0.12060684977408803
PRG4,,0.0030151137706454123,-0.002281926094011019,,0.2124089382801904,,0.0004075938966618291,-0.01888476746961262,,-0.013552784655005352,,-0.023086944296232554,-0.02188362894433958,0.019832813759627137,0.008575939561565703
ZG16B,,,0.043276214432616436,-0.014296304818804579,0.12518890364815075,,0.05863377788629162,-0.010095674769840985,0.03157592287065895,,,,,0.0460416964394195,-0.017553394540543783
TGM2,0.006393319128648738,-0.01972451905219067,0.0026518500329821945,0.0005103319416284337,0.013632706072423152,0.012316036862252114,0.028700033672570933,0.027612576249827357,0.005916162256687927,-0.03167526783134208,0.04244688350655225,0.046364085532895075,-0.009041500394203783,-0.056561830150552175,-0.0030516032814423655
VEGFC,0.03516475656580257,-0.02335743318127871,-0.015195133145260541,0.07063730264382012,-0.02279595994233307,-0.028047941388362325,-0.026588549856474013,-0.005639558346134943,-0.06843624183493678,-0.013831156952577021,-0.0314221882318545,0.00663842156524971,0.025632744117562535,0.03221207729125819,0.0017904764226305528
WNT6,,-0.029623447895911273,-0.029210100652403446,-0.013221175815094632,-0.01769080302390268,-0.01403335434295933,-0.027876087617213628,-0.02246756411148555,-0.01873151258868071,-0.012071135357294599,,-0.0027085594654611806,-0.027563548481066562,-0.013310421523287827,-0.018137922958760454
NRG4,,-0.022076444222152616,-0.016674246552845773,,0.003320735913683781,-0.01717941994360045,-0.03530865175969612,-0.01939542586815596,,-0.016135657840334622,-0.04500953027015606,,,-0.01875194364433955,-0.02727665415477951
PMCH,,,-0.019217966492188977,,-0.021568945043655023,,,0.003855073961278757,,,,-0.0011595346039814775,-0.02080828792064483,-0.04043631417605784,-0.019792440587434033
COL9A1,-0.050026283072648614,-0.0343923454816736,0.007872852585997972,-0.0328381491794097,-0.01625810534178999,0.010194556459959493,0.04141379351728209,-0.016188479782096168,,0.017564095610140468,-0.03506056995524334,0.061290820377765384,0.03347643250100807,-0.01894816405656594,-0.05135981718865888
GDF11,0.008236035697589803,0.020424373565802328,0.0028595565990400915,-0.0038689939677852324,-0.04942134357151849,-0.02088656137374908,0.11505543371426923,0.03900827119798572,0.01857931827099033,0.02174146354371815,0.05691393830426907,-0.021691314473758716,0.02735528567540585,-0.009879289842663307,-0.10077699879627276
RAET1E,,,,,,,,,,,,,,0.063431666664293,
IL24,,,,,,,,,-0.01754147043050823,,,-0.015973954040459346,-0.013946446797595387,,0.03594790133940387
SORBS1,-0.04756032888825654,-0.051481270131215374,0.03117259413816992,-0.021489222681454045,0.0068674744717663674,0.019654433044621077,0.01791839969788512,0.04295264697416679,-0.025767551791619627,-0.03815900176444972,0.03352125476214052,0.03623461805029078,0.0002944522016068326,0.004789697930535939,-0.02327122117502122
DLL1,0.07739077675484862,0.09590889970098875,0.005171889175003115,0.028509580424941203,-0.06546779582717846,0.028056336176070437,0.09945701158670334,-0.055301078104638954,0.037872179816275636,0.05730356315210972,0.011868790759705528,0.06924939504482615,-0.0005128087884191334,-0.04586098914713108,0.06876406701314165
TLN1,-0.04152482098944188,0.06621681686296081,-0.03158573144979811,0.0218487953026871,0.00892860327199594,-0.02613784896189194,0.13913459883677,-0.004772061458364235,-0.014334245347823415,0.009399186216105283,0.03684647540608862,-0.016424618387139704,0.03285726303769284,0.026653162734623287,0.06950180952909409
COL2A1,-0.021930700740303306,-0.022596694435945586,0.04618709632676525,,,-0.015203392941133181,0.11141680546380386,,,-0.011261551187840991,,-0.009267724354723408,0.009990059865636966,-0.012086363893346793,0.05911356557395937
SHH,,,,,-0.013291350320210893,-0.01659456465927833,-0.02056897856270829,-0.007435410872009343,,-0.01074794220423032,,0.035335947796940895,0.026094086403431384,0.03803620327212203,-0.028708508745941413
PON2,0.05794253922720648,-0.006495458204314356,0.03662057963205207,-0.03295764228933549,0.04573900730489081,-0.06268569427507122,0.13704200607548178,0.03324738448336842,0.03051724012700331,-0.02791882952135568,0.03171211879194638,-0.004571388354040301,0.0536338204132304,0.038763987440884676,-0.0367810512544451
ICAM5,,-0.010249497184585152,-0.0045601184432230496,0.05887431460953987,0.03703887787889969,0.05658744083390368,-0.051129238732573884,-0.023652769365018575,-0.01660515706057797,-0.020990150553554226,,-0.04465159545955237,0.07146989528486024,-0.02930404272895906,-0.047746626088321295
HPX,-0.02491069061965799,-0.03598377401107737,-0.029901297325601227,,0.005151673076746423,-0.014033355289608123,0.06437693169394763,0.0348451679279775,-0.009378774738754127,-0.02731912399119585,0.06277574125698261,0.11036346530217538,0.07027995021415231,0.1009287556181591,0.05667041534546854
SFRP2,,0.0518120984035981,0.03197728423503109,,0.0038368936399626836,-0.009318147783320243,-0.020882213129218893,0.050476090192242105,-0.01731188186729033,-0.021084712060990222,,0.009355557666065557,0.023947924833935996,-0.0007534944554014609,0.008087409267704196
CFC1,,,,,,-0.023712936119894047,,-0.012705502824057613,,,,,,,-0.024135547149137477
CD70,,,-0.010467805677864815,,-0.025729285960921677,,,0.0947401691421897,0.08815355266740446,,0.03290217720851166,0.011395131143030628,0.02190472963180376,0.060164722062939664,0.006189084864750186
HP,0.012810114029825351,0.028272183444260614,-0.011720990343000394,,-0.007458458299505958,,0.07274425839643882,0.06120364540483667,,-0.0003635594245543661,0.054728982328550675,0.0342193084848936,0.038335696446472826,-0.02805085671144485,0.032029596930977476
CXCL2,0.07543572283365621,-0.02881518643763184,0.08258528275020109,0.12450004798721284,-0.0259782017282267,0.0476445295973003,0.0027415768866199887,0.04589840661607286,0.05594485387585985,-0.02127276083087262,-0.023024879420251824,0.004974792099952045,0.013257692449505908,0.051512148158091256,0.03178192684556401
NPPB,,,0.006369711221044268,,-0.020185127742399795,,,-0.011125454988874307,,0.034284396680597434,,-0.019554734458474953,-0.018553290115012843,-0.019021758419085648,
CCK,-0.028287067839539385,-0.04557078657865248,0.04944111841728483,-0.003398881231559108,-0.018577489130236626,0.014006989343343825,-0.12409235732937374,-0.04435644773884627,,-0.06190664930775029,,0.012710272643460415,0.010055090349818134,-0.007997212944366994,-0.08852338766277999
SEMA6A,0.01894601422543412,0.03411852235035152,-0.015204577724368697,0.022755883888105306,-0.01885140639125432,-0.03223729731356132,0.10195917297200775,0.031976457803212045,-0.007452756615665133,0.007023303183950426,0.07576152208268432,-0.028177491762363244,0.0319784787428931,0.03384179770790247,0.012896148102034849
