,UKF251,UKF259,UKF260,UKF296,UKF304,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1
EFNA3,-0.02923605533752416,0.05327554278619125,-0.008054183050884007,0.018687296757870325,-0.0590606692236654,0.0425080677825628,0.019158750375731316,-0.0654986144853664,0.13612065697750936
DRAXIN,-0.00421292173579132,-0.0020377246446200018,0.007256164792640904,-0.013086269243884693,-0.02074542766483811,0.06140461428008657,-0.014948878075049769,-0.022386741023009717,0.03444011574812749
RAET1L,,,,-0.01567375250177918,,,-0.018272018110813745,-0.004176665471337189,
NPTX2,0.012463911360587011,-0.00549444253426383,-0.052348894434243336,-0.03439620553561979,-0.07687063702678307,,0.02017048475024511,-0.08081490559159633,-0.06844507345020286
FGF11,0.018554248592037442,0.03853525703072032,0.04436646356635726,-0.00047759632180921605,-0.04048276577519742,0.08489290737095533,0.01888957572952105,-0.10132471662594301,0.05531665661436282
CD59,-0.02686675957237919,-0.04668668176841025,-0.059910755603143184,-0.021241840035335368,0.04169685734416085,0.023505103129985216,-0.03405901324340981,-0.01540475948262852,-0.06113216572753818
COL9A2,-0.02620200354293496,0.01159957345761118,-0.0448766486001794,0.005964337248375138,0.04591033711670413,-0.021017668149540075,0.08671652383078457,0.06424814708304627,0.07503866092814254
DLL3,0.026508098326191987,-0.00481109726004019,-0.035080486619797416,0.035086494772240594,-0.01502853319736651,-0.04515566186047975,0.06280016603940058,0.10481496389877105,0.09069727621013221
FGF5,,,,,-0.014574320003310064,,,,-0.00849586736693041
LIN7C,-0.017898309774864615,0.02164518630918021,0.031150756994108342,-0.0022846602174780932,0.09585692661968519,0.029413165686844336,-6.036310608640451e-05,-0.017840896456483818,0.02608520266793768
GDF7,0.026339648677166507,-0.017226669219722105,,0.06695075428832861,-0.026789867055188543,,-0.015663663807644876,-0.014802176672938266,0.010039076860735085
PSPN,-0.02739417224046935,-0.01675974825916348,-0.019795125571682084,-0.037163310685703284,-0.025904502071844863,0.09431284458885039,0.01552675594379754,-0.023292010826105807,0.04205302970105418
ANGPT1,0.050016063551910746,0.016826721798803953,-0.001735579680545053,0.047795644372581804,0.012772851031844487,0.0884670575467298,-0.02571941663008345,0.019832302273385567,0.01246355122095392
PNOC,0.04251319742702932,0.027687120496348257,-0.04628839008475511,-0.04133354212031075,-0.025399878705461978,,-0.01665680899269473,-0.017548585014191705,0.08487448032414524
L1CAM,-0.01808818125028395,0.07413151876069819,-0.011714062691959747,-0.00962451923865953,-0.018603300465097766,0.11349150085920748,-0.07698503640295705,-0.04316530018548851,0.05540857686880002
APOA1,-0.005514924186694662,-0.01503548287796836,0.0296295839089026,-0.02322288606845849,-0.03884209137418454,0.015372537827184531,0.0463178730925194,-0.03211571544198528,0.016988469507401047
PSEN1,0.0494604098900752,-0.03446689612516015,0.010693092033844751,0.02476761746738378,0.02222317931499285,0.04620285503861829,0.06036260479931614,-0.041855291674206346,-0.030254360794865834
CALM2,-0.014513694724877565,0.021033348268971526,-0.026954912356139824,-0.009446719280854358,0.05079951589453705,0.012094810744213435,0.06888779306325474,0.020576178781767016,0.027964696554650892
CLEC2B,-0.005714340656507256,-0.052989279391411355,-0.061679892906246654,-0.010127998477533791,-0.05253661944040142,0.017646771007959798,-0.03640273238918673,-0.03676519230670109,0.03382457664773545
NTNG1,-0.023586811047735967,0.005634079786986822,0.012701275560040493,0.0099984277119275,0.031222220151113363,-0.04089376006071637,0.08966277792207886,-0.03999594252109129,0.04868123411501145
LRIG1,-0.06301021325258464,0.0030995876606629107,0.026972963228999763,0.00836224458595162,-0.010730986841122551,-0.10776803962865321,0.13851674069678943,0.12607231448188153,0.07529732225444984
CPAMD8,,-0.011419698340843812,0.15248497670931155,-0.004100271932515232,-0.017001350889205392,0.023655034524557167,0.07643644268703748,,-0.02740230533419773
GHRL,-0.01928504564512271,0.009746550958726778,0.029784779775504713,-0.013086269243884693,-0.01625453404734836,0.1522562417112473,,0.006997164137154066,-0.014417040524953486
NPY,-0.011146496446279193,-0.00044471541811704043,0.05312858792468619,0.019179569299628194,-0.025251115483846474,,-0.004956727076824232,0.00366126591628017,-0.0084377936796264
MMP2,-0.08412876520300955,0.0042332060240688465,-0.02504135629455158,0.024069510164985968,-0.0251545670081055,-0.06804547836203109,0.035603282334925754,0.01246882201022889,-0.03884253995657609
LHB,,-0.009945694836261251,,,,,,,
PPY,,-0.017312554016352868,,,,,-0.015490629914079613,-0.03246341276850513,0.007855873956707598
ALKAL2,-0.012203962779351773,-0.00980119940291127,,0.024367345975642732,0.06597792383061098,,-0.03250665082150881,-0.02731608837071064,0.019819295738149813
CSF1,0.021488557323243312,0.006292072702788476,0.047658594634895995,0.004733290860062481,0.000338542098956168,-0.017603913278553932,-0.04766838326247008,-0.07413388192315595,-0.029248477035936433
SEMA4C,0.03054746516659899,-0.005307375381940813,0.00339157791567577,0.02292462982553238,-0.05571798616851407,0.05043178938084601,-0.014835842594626957,-0.07063818043476638,0.04875184971909759
BMP8A,,,,,,,,,-0.023472856548008483
ICAM2,-0.041318311205028754,0.01850350626300168,0.028781837122338987,-0.03656925007711697,-0.06107333556726491,-0.033011852816237586,0.07187592727683635,0.0405641146093038,0.0016192458942925843
SYTL3,0.04629641415985954,0.03376781914278421,0.04267194079039332,-0.029481041833854256,-0.04147066935991917,-0.005139506811799512,-0.03709490946886896,0.049444558348401314,0.023290996577824807
IL1A,-0.024351351680926794,0.02268939535124525,0.01170616227184206,0.011719125416908857,-0.03594997972401856,-0.026719486010188673,-0.0014296577775149046,-0.0236102301410028,0.03498644093225549
HLA-G,,-0.010504578356556197,,,,-0.04619241266072477,-0.015309228421419529,-0.026845877039610173,
PGF,0.052463867005049805,0.006078783077719143,0.005130691294322414,-0.023662273266628665,0.031203948347653658,0.03857080505038409,0.02197272876644806,-0.030559289300792856,-0.0063008818267578925
LGALS8,0.011459841890635874,0.04728231126076267,0.06115155786771953,-0.029195136849916082,-0.0021014500800467383,-0.010759084949621705,0.03152893582144378,-0.038982537365246095,0.02211373176141091
DKK3,-0.0328038129801248,-0.0010700383199965045,0.011058795037445892,0.04552266176116261,0.02863779651083726,-0.044180581717244,0.03860551512272799,0.10357302807914784,0.013096793729893046
COL16A1,0.02138779363205181,-0.0037606519509814484,0.047776120539201695,0.011077388972859533,0.04502198843742952,-0.013207377729431606,0.04829093247712819,0.02871491355555919,0.037365232863182635
TPH1,,0.011685590027942134,-0.024969127483470802,,,-0.044270988671,0.04267805554398252,-0.04192238870395635,0.006821018554641156
TNC,0.002472119998198906,0.012701910079210565,0.040162004633981056,0.01850976854775258,-0.008529492606890909,0.05559518690207323,-0.09996847494569219,-0.09992742613181226,-0.05059808781972419
TNFSF9,0.010878144611818968,0.04948564319275869,-0.030283040134843137,-0.021858021674426444,0.026555458603205892,0.0203882962007477,0.002848618878908405,-0.022875968226796935,0.007932050283720363
C4A,-0.01202645829498492,-0.011791198354332864,,,-0.017539136617823962,,,0.08701700174567173,-0.031609788609162505
CNTN2,0.027745654662188684,-0.0026380569592467083,-0.023953705557826926,-0.017631547783743623,0.03407017467925301,0.02492603194039607,0.07281259750113069,0.0894218237533214,0.018154109052796054
F7,,,,,,,,0.03508320923358395,
LUM,0.05414993825246297,0.011337060089344033,-0.014727683646398657,0.013089512377612801,0.06997734079546944,0.014015262406652657,0.09778917249194666,-0.0893490443215903,-0.08417279445104042
BTC,0.09917110966295688,-0.026994696354897076,-0.021221811570085916,0.10610424825767296,-0.021375411380591763,0.08211936327667159,0.0032192546254312944,-0.014324353446983313,0.045178475889069473
APOC1,0.0817287002649577,0.05073588610283795,-0.051056523345106936,-0.00021016319661803826,-0.0011152651652126637,-0.07593709305095962,-0.0333501292523724,0.11329372716641517,0.05690448505250016
PKM,-0.015270659082809147,-0.04016128996879991,0.0714170079542998,0.04800340567247965,-0.01129283335917281,0.003888958328248844,-0.058916774337002015,-0.00848108831733705,-0.07263501322388412
TNF,0.02467902352566567,-0.013991074435875505,-0.02357136689055458,-0.019131836421032795,-0.029496708368140598,0.005370899764458547,-0.0182720230945108,,0.13313812448256498
GNAS,0.038688711612396995,-0.015569838574433408,-0.06772864155346962,0.002991561090789037,-0.046904757441412676,-0.08297424790734075,-0.022509419584211956,-0.017296865150643687,0.05215873333675148
BMP8B,0.0294916874332019,-0.015228932772234551,-0.007519816416549031,-0.012703342733025659,0.03288685048520756,0.040781749194084393,0.06471255496790805,-0.02904299974440497,-0.03378449523650596
LIPH,,-0.014937900917262815,,,,,-0.0007709788167146846,-0.02350651352979824,0.06063147559454002
CCL28,,,,-0.015025372047095843,0.05172925841757262,,,,-0.018226723865338083
PTPN11,0.06576596261587929,-0.0256581496307942,0.00273663587012067,-0.05573558361473763,-0.01599831460042692,0.1368762189853544,-0.013406736894533542,0.08802036580943932,0.0272513129243224
ADAM12,-0.01432118755238398,-0.03792131274899924,0.021081682466003393,-0.014521088024665148,-0.02256215476987542,0.1029858803278517,-0.037129956728933385,-0.04344400399956155,-0.0691469400182938
EPO,,-0.015228933198660706,0.027265963202177064,,,0.05108227225526753,-0.021157598546181662,-0.01416171852808107,-0.019382606045646004
EDN3,0.019255565514642414,-0.01895790507355601,-0.027448431373098745,-0.0059456482795054244,-0.006239678203092079,,0.0034265393883963005,-0.007208018401074808,0.013482779175116645
CCL22,-0.015204325736174713,,,,,,-0.019348299914643173,0.10555856240878789,-0.0007399749287834719
CCL2,-0.012423809621057519,-0.04577215757146621,0.01863508386110872,0.03315275769483036,0.028818696568781797,-0.05343165241046451,-0.028703617427915277,-0.06979703773923206,-0.04138012689197118
DSCAM,0.027990993555488626,0.08210372996620154,0.01141265889109932,0.12123042827960527,-0.029525198061756443,0.02194748650179905,0.0784962443476688,0.08045917422369994,0.07793936965332524
ANG,-0.004219318060093552,0.028354429871038853,-0.02690103840291709,-0.006729799667068222,0.0021147687113878917,0.025348305963742084,0.03890527379519128,0.013698490384795155,0.00912028030486607
FBLN2,-0.02764951561003824,-0.023091448663408193,-0.027819745945551463,-0.014825133939804457,0.05026260074709898,,0.1827538165159839,-0.07775303476856357,-0.010225162986480825
VTN,,0.02586574372751529,0.054168687720298224,0.05270078813009367,,-0.038097173985690826,0.012437843442182893,-0.01833751408692869,0.1175823558330844
VEGFA,0.006989697668350211,-0.019756454364623505,0.052758693318007976,0.0009185518559021807,0.004083631780869182,0.08090836716144544,-0.035019139413120584,-0.10060438023019415,-0.053148150413776456
F10,0.020352946845814103,,-0.025203760405317032,-0.038458244808472375,0.04260676977209789,-0.017003995732365943,-0.025409576176848754,-0.024527183450656312,0.027522581463282687
SERPINA1,0.05886218414832619,0.03744324387594683,-0.02250429740586833,0.011869035132393098,-0.03716788716840222,0.0041053508902909016,-0.0836866880704569,-0.07345708010463274,-0.0023319930918818173
VWF,0.06316204519336606,-0.004199369449707403,-0.029434744233065892,0.04396945596411813,0.0663847462548322,0.007483040776419748,0.08110280510037067,-0.007451368621025971,-0.07389747977346237
GDNF,,-0.012386929695470412,,,,-0.029660441387270496,0.01740351913139768,0.017170635493204828,
VASP,0.008128229967355313,-0.005486176428159943,0.0709369863937983,-0.010519199723113081,0.05212151753826538,-0.0812235393104357,-0.03334907669002211,-0.035785547331565144,-0.05690108742446865
ADAM15,0.043977617770903706,0.024725755186912193,-0.02583396815736663,0.027371003757170043,0.032191121786914245,-0.05475655508528982,0.010502228360804984,-0.03558290251823494,-0.005609542130869819
WNT2,,,-0.021706506575701123,0.015591396758739138,-0.02467462912021621,,-0.02172991351684243,-0.017004309105498182,0.016014624606560723
CALCB,-0.021996707719543047,,-0.020903542743259233,,-0.016518914271738135,,0.0062570363628131525,-0.022121220366312457,
OLFM2,0.030781803496512897,0.03622011902837134,0.041838107401893754,0.02888250397863425,0.008895142309915062,0.05018502622179849,0.022633588536184416,0.057978088204540375,0.09344639849353985
MFAP2,-0.03301965029623783,-0.008388587791613146,-0.034303902232455316,-0.004089133284497247,0.17542490924168355,-0.06918293253938465,0.019696362948486843,-0.06589001343161129,-0.03966866245594041
HLA-C,-0.009516126987862144,-0.047961362102229975,0.0013572278177318127,-0.020361305845550723,-0.017794194798173662,0.010607690559500985,-0.04899744868756952,-0.04974423303185652,-0.03559037494489285
THBS1,0.000658683575441781,-0.044859314012162275,0.01965734629505219,0.02427271059215994,-0.06393856186279179,-0.05921465622567618,0.02211659709722089,-0.08870938411094624,-0.09159175946868059
HSPA4,0.030206565309052243,0.05547241595701708,-0.03568523346667047,0.0029447327665629787,0.001158499003503064,0.029804895263437905,0.016627130385647625,0.01866354297681404,-0.047345591341042916
LMAN1,-0.009439845532593005,0.003094750983230774,-0.017534356325624258,-0.0197453797862936,0.05944033209008663,0.01747048243369577,-0.02711531419193214,0.017623780899970774,-0.08871343102559195
LYPD3,-0.014015224162917686,-0.011165529446414824,-0.02701318911804447,0.08227692284351286,0.1140992781304272,-0.03159873904554208,0.010223715602932872,-0.022555128565434464,-0.030097190995702752
APOE,0.03345952077408408,-0.00012253799716930067,0.03588584968673021,-0.01350172591587387,0.007685457232379331,0.10755928010750546,-0.01765418766264939,0.12781027775610412,0.03657436071143622
SOSTDC1,,,-0.03372398379001726,-0.03072465848716599,-0.019768409011571765,,0.03237724425499013,0.025540827200392215,-0.03232329675278706
ANXA1,-0.005219835387230247,-0.03723612291227891,0.042892045746968005,0.04447240664519113,0.02434565536337869,-0.03480165851256864,-0.026797236255829433,-0.05133171996403472,-0.09762067282355974
WNT2B,-0.0034558662752803013,-0.022656859404322213,-0.028539236876408674,-0.028286490139156344,0.014258491290407047,-0.005796785804972952,-0.016144388847777313,-0.040676406358983674,0.08031120550800029
AMH,0.050120070317282994,-0.015514981665361121,0.011211017538632177,0.050811732319403016,,-0.028596322924509927,0.03188004960707954,-0.003997462521534741,0.013391677414795432
GDF10,-0.015767356431578672,,-0.017436069714866893,0.007979051510544111,0.007487616295072369,-0.040188133716839804,0.030729874896606904,-0.017000173370402712,0.007175068163030911
EFNB3,0.06202163058637405,0.055004608579245655,0.033559227981213205,0.0308475749078003,0.016885564131216512,-0.03506116109395196,-0.030562936741881715,-0.021881686126008618,0.05190432526853053
LTB,-0.023002761976972833,-0.026455809862796963,0.011384641919390304,-0.015943506304820068,-0.03608499764540596,0.036618246552225495,0.13903609131609182,-0.01650845520192576,-0.019543642819625572
ANGPT2,-0.03589645289489558,-0.024127870659300034,-0.02221884563844138,0.038433863804432124,-0.040370901827244836,-0.041153623779805554,0.042194827006907853,-0.0073233091535226166,-0.034885127309467856
NRTN,,,,,,,,-0.012609994198760199,
ADAM17,0.025120562953800822,-0.016263500216727754,0.05257809494640687,-0.04958011021821863,0.02608978017160118,0.04206136658790623,-0.03590563096819856,-0.02859883386108661,0.02742465522580783
LRPAP1,-0.01773338042462209,-0.02788169274212827,0.10466016795144932,0.03469389522478516,-0.021377485596795157,0.07513317176303333,0.10953850639766746,0.016713125103040277,0.04172739876613153
NID1,0.025563773456160024,-0.017630861190532466,-0.014805726898611834,0.015884526505828823,0.012009602366773635,0.0346061417104745,-0.03226027610455654,-0.08640408224124603,-0.0671478885439904
MST1,-0.03835755467676216,-0.03185367131163596,0.09502301979094847,0.053803626546478314,-0.03526927689111622,0.08785692786327645,0.0825866319656332,-0.01859448337562526,0.04649064028666558
DCN,0.050615355215172714,-0.04773798018690829,0.013579895495644643,0.02251762226205476,0.02559329054098645,-0.05382620672104356,0.07253113126289185,-0.10412978745203666,-0.06113017086592273
IGFL2,,,,,,,0.09489921949214081,,0.018519509998400883
COL7A1,-0.01176931468132207,0.007813186127462086,0.09837692349139521,-0.010477904336094848,-0.008178144394888318,-0.02886075810007073,0.02712312156538178,-0.05021292156446722,-0.0449393668121979
CALR,-0.014641104407403734,-0.012263853309534887,0.03244959590448127,-0.006529509201539571,-0.07496308908293188,0.0057607934671941845,-0.08270396921612748,-0.049691218448685875,0.0005742182237058789
PIGA,-0.0047689057915642485,0.008586277109788893,0.03654684617030124,0.006930009773429852,-0.04291480407871256,0.09883274294098955,0.04542868530095963,0.022453347463488434,0.024911284582306924
CD200,0.020404591140785203,0.03604474452034299,-0.04442132753129805,0.042789956053307016,-0.014411653263583448,0.008805852347223182,0.04921886968576182,-0.06516413339223993,0.06930348488139335
GRP,0.08354717696405216,,,-0.02090407882778652,0.010325105893087896,,0.022478818794930012,-0.013831102527886002,-0.022998712492746272
CDH1,0.0301756578901448,0.024539592566737725,,,-0.030344825936894033,0.04564481020516975,0.040620116668920264,0.015354360290512837,-0.0167772594301679
LPL,-0.033607541288658574,-0.009856289268821953,-0.026918161839878847,-0.016190634516160034,0.04711756427017314,-0.0055256353811202275,0.1275662731846319,-0.10368845209104827,0.03548894518724936
SEMA5A,-0.05148267914895442,0.02726128674342758,0.020202497688576338,0.0718536043951755,0.015372568496898012,-0.05352680754910638,0.020789034866157657,0.00014740375210778547,0.021025182920738975
SEMA7A,-0.047592359260242266,-0.022563896686570092,-0.05108571343387117,-0.01805638397584014,-0.0020692079506535372,0.10528756924931011,-0.006565164992027163,0.015426378652640505,-0.009593523708117252
SEMA4G,-0.021790706549270417,0.011880495561753681,-0.02689117059783514,-0.036888384875217325,0.1378889070292448,0.09693974670156029,0.06427161635890581,-0.03468195940585367,-0.04052492700031047
SEMA3B,0.020204187269868897,-0.004296319833446344,0.027745803606676046,-0.021567029359386283,0.006911938602815564,0.024593281579845194,0.05647403507674318,-0.0527468881377479,-0.004841070055334794
RPH3A,0.07557346564977269,0.0448095046531746,-0.013804645569347776,-0.015512181491327411,-0.011674521320928551,,0.14700409288005442,0.08273257202005059,-0.007169057476969873
JAG2,-0.0028202505193036763,0.05022483665689812,-0.026447574988683133,0.05686414198327987,-0.02596311880761293,0.1369675979838513,0.047243495299164065,-0.05929288794163921,0.013187871416135376
CGN,0.017669558614123452,0.009597239909963053,0.02507915908286396,0.12682698205457882,0.04762852117493494,0.03031892598142998,0.04814094179946501,-0.03987655044978687,0.07251760085412694
GDF15,-0.00505682137342765,-0.016327216399696268,-0.03402802262160458,,-0.038713956267893,-0.07352645093032552,-0.01935842490165347,-0.058022536590688734,-0.016254923805807613
SEMA4F,0.10869900704706467,-0.016657545736653904,-0.0509511378356532,0.027063525621330325,0.05766925231524068,0.059336732516326526,0.01763525994433243,0.03257903411635248,0.024583196327038065
NXPH1,-0.023297304745105808,0.04510012717045118,-0.006834856587844203,-0.011343656859596265,-0.0013065096711014558,-0.07077551533853196,0.04785887101545616,-0.014944337282714078,0.05271882761332792
ARF1,0.04343182963050322,-0.014086689168940143,0.009542365930036392,-0.01940651424828582,-0.03775210544102624,-0.030228369298841276,0.016120932654015232,0.05201084028895297,-0.08260480425258411
DSC3,,,,,,,,,0.0869574270203628
EBI3,0.05042666286300101,0.002746555282075368,0.004897189801096935,-0.029653540738296635,0.00189272804147129,-0.028954322568074408,0.01092232701402069,-0.04716393040283664,0.07421693822481683
TIMP1,-0.06149466323635599,-0.05014497145208191,0.02059213415273234,0.052377327883524456,-0.018401458334248152,-0.051867943637499525,-0.09509122791878073,-0.10494952969142136,-0.07237480562237239
SEMA3C,0.03263302944791935,0.0020625585389888717,0.03596004763998972,-0.03602307149885116,0.03617280074241112,0.05705412532090456,-0.03441053513751055,-0.0444216325373233,-0.029211492399052134
GNRH2,,,,,,,,,0.056334222512040656
GAS6,-0.0004746461585540814,-0.034508351303619095,0.04190983766123706,0.0036696320866963167,-0.013363717853574788,0.09401934702744927,-0.05935007976504601,0.002391763105876183,0.0076782741278013916
MEPE,,0.02202855514477725,0.04377917181017286,-0.03358982570807256,0.052921623377984575,,0.1251150620133912,-0.02134381061834377,-0.026783704545128788
SERPINE1,0.014440841992398097,-0.033563562514981514,-0.004782634830100948,0.008166988650130772,0.01713484091630691,0.04107517908559946,-0.06075049612073256,-0.12725066996472784,-0.08209346394025768
RSPO2,0.02623768290356244,-0.01261779876370741,-0.03632293643993522,-0.019756643727933405,0.04868279832754007,,0.045122595939841165,0.01376270605011691,0.08234662420974975
SHBG,-0.02018769862543765,-0.005377987011288288,0.10660794524984885,0.0434936323539069,-0.01677938241271903,0.04138163351737391,0.0124375165713686,0.017340558111589764,-0.018195256866189956
LGALS3BP,-0.033219087733587616,-0.031391568197283566,0.04311077755996797,-0.02798535147440831,-0.06451947238941062,0.028760533558414243,-0.005325022990017735,0.0007992557294038003,-0.037862257403852004
LAMB1,-0.013306734184253917,-0.02383983263873524,-0.019878648714782666,-0.013389587467818742,0.01551685371665456,0.0279053957434943,0.006901819129400601,-0.11657941693048102,-0.059703309316248544
SPTBN2,0.03110610892963343,0.023518404200160034,-0.042215016567267546,0.016589255432794575,-0.03826948416289445,-0.01374260932282394,0.06952359495766143,0.07171183911622672,0.03946941245860622
COL1A2,0.007690843404016694,0.03536351961096613,-0.022244457507606875,0.051988845315959056,-0.04772404583397494,0.045077949462975955,-0.020695109298689566,-0.11100086229597411,-0.09999395432700728
DEFB1,-0.011846406407934126,,-0.02197355182906629,,,,,,0.021406749026591416
WNT11,,0.01826575008417104,,0.025589859877947138,,,0.04113475092523263,0.023846095012783033,-0.00993027556679281
LGALS1,0.01744420586987976,0.027250914388696888,-0.023543951072809013,0.018538118516777245,-0.04703204036362402,-0.01614086746550561,-0.08530189297689653,-0.1407729249157823,-0.08772460408477009
BCAN,-0.016796135549858145,0.021718883416815323,0.027509335632059366,-0.016790022571909684,0.041196770161991914,0.05962546360189469,0.13010522438602895,0.12547347963343494,0.10785036796390357
ANOS1,-0.005039517581422368,0.08033006200562719,0.018747257059746385,-0.021285935907619742,-0.003842606569070967,-0.01773113972479404,0.04965909807044154,0.05685474578878738,0.05475656177433437
EDA,0.028867696088938237,-0.02342497625871658,-0.04718291034780027,-0.034953145625017515,-0.020531580689947097,0.04912380573365455,0.03083588903470464,0.11645385683747449,0.005548967878291151
FGF22,-0.016312318080072826,,-0.031881069869771524,-0.018461306360175716,-0.0014215056856663325,,0.020251268938618724,-0.02123076400149072,0.04574722467691431
SHANK1,-0.01322117673366439,-0.020561876758424632,,0.00233911422719245,-0.02746424254966588,,-0.009428815971985622,0.031450937733284445,-0.010331518026147382
NPVF,,,,,,,0.027243063379810594,,
RAET1G,,,,,,,,,-0.024168024210758587
TGFB1,0.0021048457466308224,0.06388772019131386,0.024345307297102287,-0.03581422221800908,0.012804100163139105,-0.03336920198711179,0.02626817583688472,0.0011015359001759662,-0.04979368933588332
MSTN,-0.014314066948179707,0.04822040819533866,0.023401176263866712,-0.02456682844618509,,0.10611049201227703,-0.037120462529835425,-0.004199851304889416,0.012041846723111364
WNT4,0.0265249922283046,,-0.003298133421393216,0.018479561362515863,0.015539202190123669,,0.04333703280846416,-0.03776818231207228,0.010239865134530231
TNFSF4,-0.01939992040463835,-0.023689079377154913,-0.021281517645253042,-0.017193669873898972,0.18604280543227794,0.035632552441318334,0.033059786369541114,-0.027377167337005428,0.020586843220945738
NTN1,-0.03608495252803426,-0.018041645574896372,0.01808622975646471,0.02480305704213412,0.05155108731494203,0.01413320696547795,0.03836943644569121,0.04683615716171773,0.014373041794158476
CXCL12,-0.015371540393003563,-0.03894394479060223,-0.04005067492128173,-0.04772808764970948,0.025621698402353316,-0.01777636278058019,-0.005091406005424944,-0.054915339180931486,-0.029971365991854442
GNRH1,0.09983665317498923,-0.016343923814706684,0.06565630999777845,-0.025557278369901043,-0.019203531455911107,-0.05011190217522485,-0.008767791779008735,0.05581180971924717,-0.01891068785821183
FGF8,,,,,,,0.040547773649498894,-0.02551401191905603,
RIMS1,-0.031893993335116104,0.012404114322351896,-0.04740385176879856,0.03794506370127514,0.07074708875629782,0.025283231157406216,0.01790580416020407,-0.07325055979952792,-0.02042453126676646
FGF14,0.07580677890431509,0.07659843489079914,-0.008027940642200887,0.04335563730776321,0.046171156280289456,-0.01419601224570162,0.033844661555901,-0.0316502255542184,0.05234454469982853
IGF1,0.02442792858492649,0.010117318543175631,0.006063636406656484,0.0035775339400971073,0.029822565875613403,-0.029109669332098048,-0.038787127138923023,-0.02335255795996773,-0.012234216918826443
TNFSF10,-0.014619227415200125,0.00305430521783368,-0.02549058053916539,0.012464831098809862,-0.020504708621358635,0.013432864442859547,0.0021419248981780622,-0.0017281759426282567,0.05354239737298498
GDF5,,,-0.02913027255906387,-0.0184613066325437,0.061339363281855644,,-0.038540025082237965,0.04240096505446645,0.08544026515880478
CHAD,,,-0.031117217836071152,-0.015514068004473594,,,0.0407934256547429,0.019326553624442615,
RGMA,-0.006609481007745179,-0.026283829523218737,0.04522660466158476,0.023016105264846615,0.09427208551251677,0.05527609990417049,0.04816253579740311,0.08488014803088144,0.09095240034047265
CLEC3A,,,,-0.03666016129586508,,,,,
WNT16,-0.012026455360480288,-0.0043009037480424795,-0.0191458909429388,-0.014935522454424616,0.03650997867182052,,,-0.01260999253436969,0.0011790242402210157
CX3CL1,0.04888163298661007,-0.03588836684639928,0.01643576923826405,-0.008260615317483483,0.03959570810434233,0.0068121934773911486,-0.00843950683794604,-0.023754503844088157,0.04498435507774025
FGF1,0.007932486189673052,-0.0278311152683617,-0.001209882199424632,0.03548615853349648,0.03532958850134669,-0.03697768560894653,0.0718980500897098,0.11164206312086297,0.0715555680102887
ALOX5AP,-0.011346782603752199,-0.05727925153986314,0.0017990858393714428,0.022366401271440697,-0.04795413781103045,-0.04275655125181985,-0.06043081940507979,-0.03887366629065489,0.014721080096474323
IL1RN,0.013381879185907105,0.07080016485770999,-0.006059809428981691,,0.11295497324071221,-0.07341644518201677,-0.023380749417358543,-0.01148893097428265,-0.02288865910667074
PCSK9,,,,,,,0.022593078864845552,-0.012239967619009197,
NPW,,-0.014135108167794425,0.05151736171494513,,,0.004242176823594078,0.12119042152644337,-0.045859261218293285,-0.014639065352850329
CXCL9,-0.019053435391462127,-0.03468458248189635,0.10505096875306304,0.042803605131389116,-0.017289352368288154,0.019638591910622703,,,-0.029053169098497485
ANGPTL4,0.0020964727156506705,-0.02574613770855583,0.013466920845074568,0.041711873201551036,0.025282975174292115,0.10818250083633993,-0.06504546172177021,-0.078545066579906,-0.023801583974259105
UCN2,,-0.00980120014026737,,,,,-0.033243638764196316,-0.013831102527886002,
OBP2A,,,,,,,,,-0.021771739656842346
COL4A3,-0.018201387086855432,-0.019127862271634165,0.08718186288838968,0.01833675868828332,,,-0.015143940169883723,0.0005353808020028219,0.03757762913135003
NRG3,0.006155837270561619,-0.009267037499594271,-0.042628369645484054,-0.01671749438432909,-0.02634100014107318,-0.04018815916578528,-0.0016062448853689064,0.01509133140817048,0.009189401810309207
IL23A,0.06341103877070672,-0.015420170406280407,-0.03824152810721841,,,-0.0664742620163255,0.07591145142409514,,0.03485964987552297
COLQ,0.06242736721190884,0.08285100949642131,0.028358191056648375,-0.014719878011739138,0.018129393852681495,0.10318329519785337,0.08044733023672983,0.030092672552038298,0.09867430724617378
SCGB1A1,-0.012203962291266173,,,,,,-0.024067141049727236,-0.014161718442839547,
TNFSF12,0.0021487641139264976,0.047703624658970524,0.010087276473030617,-0.021457147643366828,-0.03779392379454857,0.039593307451858246,0.010643081095620349,0.002682634611387958,0.00889750309192222
DKK2,-0.01432118362840031,-0.009945695654197142,-0.021162902624261487,-0.012703341300537897,-0.030955378891452903,,,-0.016300760271188475,0.0032820288038138924
FYN,-0.06880976082347928,0.029849222900387856,0.05720310094844863,0.019058640696801073,0.018082201593293313,0.015152233416955672,0.09771606493666227,0.05556952127733008,0.0506289678841895
ACE,0.04550138832643139,0.0014557236390073816,0.04523359747642722,0.024445702825249407,0.01840232771300795,0.00762473420038705,-0.029217880628723904,0.015980401495012536,-0.07731576980083682
IL18,-0.014856991393141042,-0.03681628168726258,-0.043195256997012696,0.003228375143497963,-0.0320625473347722,-0.05583157893626981,0.06808631193617785,0.027193441210569914,0.03662424496330855
PPBP,,,-0.020033979690497673,,,,-0.022654515939514883,,
