,UKF259,UKF269,UKF275,ZH1007inf,ZH8811Abulk,ZH8811Bbulk
HSPA4,0.00802192024083328,0.018798106474011204,0.03221242528715649,0.003827055322553806,0.06343563170214996,-0.029086793116189225
LMAN1,0.007648163600641128,0.03514430290014271,-0.048701964202788196,-0.04001726537417211,-0.07706705569259607,-0.01205724293342925
LYPD3,-0.012820318197757993,0.007901572243381486,-0.01541342846349355,-0.03668301122358541,0.035856867199656785,-0.01878215884032026
APOE,0.00396353603330904,0.09715448199230994,0.054736986889295285,0.025526723774286483,0.01580934009960502,-0.04522511056260297
SOSTDC1,,-0.01141803128490336,-0.015566263732606098,,0.04809499185103049,0.011946334156255423
ANXA1,-0.05180990342108292,0.11433208614233979,-0.03754365237561387,0.033382125363277323,0.05226642654016674,0.033224295851442466
WNT2B,-0.006299496005497486,0.021846646956721092,-0.01579665254549496,0.21694850093710197,-0.04244741207321889,0.023992598091776875
AMH,-0.017814381551443444,-0.02133440374776615,-0.015868857456194773,,-0.01130490771890307,0.11268388310434836
GDF10,,0.018651006438979868,-0.014825927851068624,-0.04211782597831415,0.09722844192678994,0.0398794132122428
EFNB3,0.031736437675023044,-0.053441953724851464,0.00666039762606467,0.09839136918474099,0.027724784390273243,0.04081579685625434
LTB,-0.030376696622240972,0.015668474968483413,-0.004159859888144827,0.05009727213394552,-0.034886728910849464,-0.019007352830024308
ANGPT2,-0.04593752367193045,0.06579803626539085,-0.013741983405598008,-0.0671370188881419,0.06281493818743822,0.08079523205422448
ADAM17,-0.032669422116819585,0.0498619067326815,0.01331641453060826,0.022442116627831243,-0.002505438688440193,-0.01085509268607101
LRPAP1,-0.04058209113631123,0.05425025276518788,-0.009194887565601849,0.024177651081765308,-0.016122960172574932,0.017341195994086917
NID1,0.01092697715540698,0.07140317919321121,-0.037121338212842164,-0.06890295212600565,0.02926857948044909,-0.0009085770375947913
MST1,-0.05761938306210695,0.07981154574918914,-0.0016815257095992196,0.044343020408117266,-0.038957169157203986,-0.02259927483520924
IL13,,-0.020155361927323184,,,,
DCN,0.015107490098663523,0.049314565678067294,0.01975435471614388,-0.07142773525400076,0.005684928090117434,0.01305380509069664
IGFL2,,,-0.01305056981498652,,,-0.021180706973942098
COL7A1,-0.00020685761854217694,0.07381744480217375,0.031262041741590654,0.052755836034676845,0.038141376613872145,0.005780605836323908
CALR,0.037000132928028756,0.09734107855348396,0.04853899503066437,-0.0862343742625336,0.0015367914390180663,-0.0034600918479547483
PIGA,-0.016014737704085073,0.06246944339548441,-0.03945672541295775,0.026797184351459703,-0.0032651038903742506,0.06547636099876619
CD200,0.012724761853817565,-0.0315223797398336,-0.04149580964555299,0.08499983285532965,0.04232769234988144,0.061897680196211564
GRP,,,-0.020262588809823776,-0.038977163499075845,,0.20461383747874182
CDH1,0.04965507141271388,0.03734467084364976,-0.01051289302575573,0.05215477454977977,0.0507600055836356,0.01766837348966795
LPL,-0.024111725560970073,0.1178010839084402,0.009933953190271258,0.02994511864294283,0.029279033034219845,0.02957133561818347
SEMA5A,-0.01499796599503286,0.09334611155508034,0.0228986763133309,-0.058889236450148943,-0.009343479882308423,-0.010929228388214487
SEMA7A,0.04926387867067742,-0.01097614372681155,0.02149223661000232,-0.024312421502752677,-0.005015346237723855,0.033433398547306335
SEMA4G,0.012340030005275069,0.043270094960195994,-0.008527988823832544,0.13705556920564146,0.061168946182841945,-0.008798529731413197
SEMA3B,0.029295748825735973,0.05998575734146676,0.021410345815030183,0.04811112740177311,0.04369912255255974,0.01621679093477433
RPH3A,0.009090781706430967,-0.05224211423410538,-0.01562648655252701,0.00988610137101614,0.021362861814301796,0.05566420431620092
JAG2,0.015160848196312051,-0.042958973827258946,0.017008767576173464,0.033914151089330206,0.011164207551340658,0.011496885464872802
CGN,-0.039939971514834124,0.002264651850743951,-0.012216420296571957,0.052931126144634445,-0.02840901345692529,0.07406602300229512
GDF15,-0.0005989440714715672,0.0682021031213189,-0.024257978399737284,0.0295360689451913,0.03648671944041178,0.002279242627296797
SEMA4F,0.04245743966687665,-0.05286347883171507,0.010874668576553524,-0.03980386118982133,0.00048410990421844435,0.047944513076324975
NXPH1,0.018428180927936577,0.05382054694846282,0.07233065942103674,0.07765254029501767,0.01459963798985188,0.049268517764546
ARF1,-0.009599382896860947,-0.051957633913681835,-0.0688250910393361,0.02185369037957962,0.08640837924862495,0.025266960601701038
EBI3,0.011720727009429032,-0.027066956196535524,0.009153682801995924,0.044118935929725454,-0.021669714981022693,0.0052877836528134456
TIMP1,-0.02476759895487885,0.05740208359183293,-0.008141336881828316,0.03017588108627939,-0.06479349413342074,-0.015832503684423443
SEMA3C,0.041785367997394365,-0.007306818290931129,-0.007111280617637456,0.04169698068896887,-0.006326063363641091,-0.005684150084453475
GAS6,-0.02959209631866702,0.05549503426659851,-0.029538092744145854,0.08136289186806082,0.04483717877422265,0.001629308904755638
MEPE,0.03688198047840614,-0.019908290838244774,-0.0231302711153829,-0.02663999545752904,-0.027605347665945638,-0.0034954429493495188
SERPINE1,-0.033773964928680504,-0.07750618423598143,-0.009572520459272028,0.09193188021071078,-0.046927761106559586,-0.05735898783304137
RSPO2,0.00558993929965067,-0.013073947602252922,-0.0036894645592825772,,0.0777056660977677,0.03053618596021202
SHBG,0.05430034143320011,0.04312767843787873,-0.022166777961472737,-0.024874595737713605,-0.0239010804119581,-0.024363167381121074
LGALS3BP,-0.02431199874625526,0.09389151191694335,0.038111098088025985,0.022830803688329154,-0.03851844161020633,-0.011263730345136325
LAMB1,0.040811286329174065,0.04192223718933621,-0.007185837804299479,-0.05708856303532972,0.06687616935463922,-0.020775796563968125
SPTBN2,-0.006333411950006774,-0.07168454818459065,0.053950626454441014,0.07738018956535815,0.02826849157469957,-0.008782840287779724
COL1A2,0.0338613869181199,0.056203512862050414,-0.004227771363322906,-0.0745460692245367,-0.0076588626899358955,-0.013212398053073553
DEFB1,,,-0.011627289108403313,,,
SCT,,,-0.010686911541744042,,,
WNT11,-0.01958121025228153,0.03902532207531071,,,0.0016895082354079585,0.0016598608653198672
LGALS1,-0.034302277813549796,0.04083353648700448,0.0219295551771133,-0.08419578169548003,-0.048575093127914366,-0.0007017152858846702
BCAN,0.08960567350949249,0.130804990891608,0.04387412916828598,-0.03766915566904848,0.06407953777479852,-0.013888374684464848
ANOS1,0.034949058447202544,0.12129425676862204,0.03574268493894575,0.05329921502641577,0.05344364693317407,-0.005317094353097917
EDA,0.005681433123071281,0.027699063749037925,0.09972361605988579,0.1124809925351771,-0.004738087598030126,0.04160433597792125
FGF22,,-0.018000493673275136,,,-0.02432057881629314,-0.020174918393971578
SHANK1,-0.023609252391585584,-0.01712632647539022,-0.015642678201131518,,-0.028590137013932745,-0.025672654165542454
NPVF,,,,,-0.01805331658977014,-0.01823647385469198
TGFB1,0.03232595447615485,0.032622002506662355,-0.025461410106101826,-0.05741741566628476,-0.009883153756420545,0.02521998981125635
MSTN,-0.007977407297085383,0.06020776385125162,-0.017465124362038884,0.06730785746832274,-0.02044159827713842,-0.037504793091420616
WNT4,,-0.02040957346581256,-0.01642170399979707,-0.029581020325420263,0.045512057927505394,0.001725384983366763
TNFSF4,-0.027199922483262914,0.017960232061758077,0.002035464699969786,-0.01324194941768361,0.014474555131910476,0.020029830140388775
NTN1,0.002086515679247482,0.02536498343562377,0.07748249369476082,0.055996252933355604,0.01434503460017225,0.02484259642619542
CXCL12,0.08331247427369767,0.008887808258257605,0.005841939584900939,-0.04588068787664972,0.02189818305911592,0.00876773906197031
GNRH1,0.015883744646120312,0.03524777502591189,0.0332492982937874,0.044799112218232795,-0.03819407719248574,0.07197761580530966
FGF8,,,,,0.15328358988427918,-0.02517160061162913
RIMS1,-0.03260257145520792,-0.06680060137255563,-0.00911107276808535,-0.03371206097805662,0.03436609127410624,-0.004672742595997491
FGF14,-0.034925492958468606,0.07352175613877061,0.04058292872706707,0.03259470685045714,0.07380580888828542,0.08244717009718304
IGF1,0.02302347029210498,-0.00013270330245708522,-0.0172745711358553,-0.014052861844197873,0.055945825883122025,0.05594742354026459
TNFSF10,-0.05166540329153642,0.11885477230452747,0.012855298988285033,0.0009459918078769437,0.06812666910013865,0.046411525089552055
GDF5,,0.06805092542824703,,,0.11632855057061298,0.024657167571821424
CHAD,,,,,0.015466846793488436,-0.01517847859351023
RGMA,0.032610082570182955,0.0978348363165296,0.032302674755658456,-0.008335992657396886,0.040802633735784924,0.02207509796138647
WNT16,-0.02239584179539586,-0.027109036527404456,-0.018383349576894126,,,
CX3CL1,-0.009545284171817249,-0.01925822547572924,-0.024591047554082673,0.04171617935776988,0.03378215161419365,0.007137280076825999
FGF1,-0.028775726544774553,0.020569547316678045,0.008396209259178635,-0.035823970658999164,-0.01253311559823522,0.0511554686700269
ALOX5AP,-0.025427507381723804,0.11640028051781239,-0.001161072471140255,0.09553756350818837,0.015551177762846476,0.001263355017548537
IL1RN,-0.02882227211443432,0.06485880390052742,0.0646168934652829,,-0.04115434691857365,0.0068731168639216255
PCSK9,,,,,0.011215575470878467,-0.019335700757966978
NPW,-0.01623000372177066,,0.003685465730956656,0.020093573934157515,0.017846775564131074,0.062814904733279
CXCL9,-0.02366185130082118,0.012846751830530675,0.05298447284538814,-0.018357302244885344,,
ANGPTL4,-0.0815738056731101,-0.04891782542566432,-0.03260887073961881,0.02235372405673779,-0.02283998316139197,-0.005613517497723752
UCN2,-0.011253788288425924,0.06050071387260657,-0.01674533930294626,,0.004747296181012183,-0.021141775815373774
OBP2A,,,,0.024438824937639887,,
COL4A3,-0.03458497283429246,,0.003979240401169863,,,-0.015300734526242456
NRG3,0.12115894982767804,-0.0322787746305101,-0.02194356205404926,-0.056058063773091076,0.04819705769225453,0.009245473146556321
IL23A,-0.01770551877731542,0.057387543883610406,,-0.026639989862420443,-0.015747216797234745,-0.024832606915005915
COLQ,0.01916898583916825,0.11150835658261109,-0.018331015285614143,0.05651447008103641,0.09846672501987425,0.12839057981862495
SCGB1A1,,,,,,0.06046617762463924
TNFSF12,0.012888619751269797,0.0855892481596876,0.012633748761435585,0.01626843789993212,0.004571166038785034,0.06193823050762358
DKK2,-0.011419698778888432,-0.034503731395040343,-0.017168148155388887,,0.005431621245009301,
FYN,-0.05470658556982425,0.08024111631398086,-0.004893606010794899,0.011521350154351167,0.03159886878062969,-0.024295121901243503
ACE,0.06366304705432412,0.06797342703540755,-0.016479940482480124,-0.12044032615227732,0.07860834427258442,0.055435658905999496
IL18,0.02564290038167608,0.0693205437022568,-0.04631445782826669,0.026856371516035392,0.08155552813737804,-0.004300100931100091
PPBP,,,,,-0.019280952581864765,-0.004433662670535791
CCL27,0.052205974354557295,0.1067236314495325,-0.024017878951886444,0.029064660644224586,0.06476959716466929,0.012008833371989743
SERPING1,-0.010612264711112231,0.08461607642147423,0.021968872114043105,0.022022687555020806,0.05159069218219639,0.04578776111942239
AZGP1,-0.03764113644397949,0.020420838878753775,0.004092885340924359,0.13836465591519262,0.041710445107948656,0.026271367291820356
INHA,-0.04231017046231459,0.004532135904970868,-0.010917190182570386,,0.014670439248189926,-0.003413090019009923
SEMA3G,-0.02121627907349431,0.06129926809569135,-0.026555384285466964,0.05425071046292278,,
COL6A1,-0.03172031397923825,0.09333187987729172,0.035795114643430825,0.008710519558639709,0.006077967609883513,-0.016474281284219836
FGF17,-0.006936994050467272,-0.002252842393748152,-0.0004551453486002815,,-0.03983519963959917,0.10903757275433722
TNFSF8,-0.014355854896781884,-0.018283016863356812,-0.013709483136648538,0.06124985204420219,0.060460283062064614,-0.021180704695128345
FGF20,-0.0027374195395326105,0.06357510098187902,-0.021623091262699696,-0.022987969164823648,0.052078086803281395,0.004955710477032821
ICAM3,0.03076625734559134,0.005665038252622673,0.005099535838354881,0.04700136211520141,0.08893017401210719,0.013812909440102538
LAMA4,-0.02558353025061075,0.07367694269482687,-0.023875217912732748,-0.11601899763466704,0.03936677299056603,0.004867547096156672
DLL4,-0.004378598912579056,0.03414306686899206,-0.018147729395366446,-0.038596478229188054,-0.005929494459513607,-0.015965411234507794
SEMA3A,-0.037511439347047974,-0.024446149996118823,0.01396941485003693,0.07559674570556935,-0.04891620079305319,-2.8680717488182748e-05
RLN2,-0.014487824546025927,0.010186287460591548,-0.013964820486337197,,-0.014467017684338574,
C5,-0.03247280069859905,0.08686663787544152,-0.004502074732383492,-0.04985029731264184,0.03695552450047457,0.016853655885603894
EDN2,,0.006155587720172736,-0.01695794578305697,,,
C1QA,0.00847360991239385,0.09202006886757261,0.025806685290201123,0.05194196396890814,0.03440273293921445,-0.0014806330044308473
UTS2B,-0.014487824462791708,,-0.012071085590059719,,,
COL9A3,-0.027524284077968243,0.12538325673290887,0.04782386328343321,-0.042256919710554244,-0.06189219249250758,0.07201208228358462
DLK1,-0.024113395592743846,,-0.020711292798733506,0.14495165407465097,,
HGF,0.019385699279734315,-0.02094706707827021,-0.011547078545054401,-0.011083920425902134,0.055302781342718516,0.04323156411746457
P4HB,-0.053746657879903494,0.0931903839195302,-0.011463558936848837,-0.1041403121554654,0.012920724089637918,0.008504892130209725
ADCYAP1,-0.029252470345785122,-0.04348380005326393,0.0010695703201098633,-0.05045884745547099,0.012135045541710014,0.06636956878560353
GREM1,-0.012522022359052016,-0.035218157864620334,-0.006294338676587021,0.027751651008668957,0.04257065326574469,0.05087700174510327
EGF,0.003866444377982406,0.02449455012907195,-0.03461604219208298,0.13442566130311076,-0.01768831513431875,-0.018461208508246205
VEGFB,-0.05034287045125027,0.0703507465030917,-0.027115070333499088,-0.02486876980428319,-0.012100110665861561,0.019455123966083187
FARP2,-0.02973431083638927,0.047199377582674215,0.018161495266902007,0.033077602385846984,0.01164175582913743,-0.03196402850009281
IHH,,,,,-0.018937609958549907,-0.022519613930645478
LAMA2,0.018140479639924857,0.038721298996424854,-0.008307341204812897,-0.01974349173078169,-0.003950380559079251,0.033803385005577516
SERPINC1,,,-0.012914971118001368,,,0.003394879780499409
NRG1,-0.02533693301267703,-0.03092496035867959,-0.032293038974586595,-0.02375895242428353,0.027119624178832895,-0.007984531953703492
SPINK1,-0.018586018474787656,,,,-0.03993033453564146,-0.018007068970403477
EFEMP2,-0.07076667355628978,0.07522194944887273,0.023565588029426883,-0.014508559888778366,-0.05320179062403646,0.03185627964267094
SELPLG,-0.03111996944777307,0.13995103756198127,-0.0034358763385404947,0.02507185558750645,0.09659701286033429,0.03343349592817958
GDF6,0.019034538007877945,-0.023480022667901324,,,0.021132873661913652,-0.022575205180509504
HLA-E,-0.004682278104287256,0.12605179397657618,0.008384982886039356,0.050717040288922974,0.01303193217465919,-0.046410078856335704
PTN,0.00228647530019541,0.11995244084296822,0.024389658693551534,0.09585313880474135,-0.00855420318852126,0.04602434011346348
CD274,-0.041549174758714884,0.02753815894229978,0.0012728812426199684,0.0769273393932227,0.001467574393618597,-0.004250791928193851
CD14,0.03130199141182471,0.11326940201402623,-0.0007197539817045595,0.17384874376158474,0.0187539009383792,0.03807576299454491
SFTPD,,,-0.02216677797348874,-0.030506151646144383,0.003077620194362229,0.0610336132019868
SLIT1,-0.00809233195908932,0.01224362263808949,0.06318187159054597,0.09755946298576865,0.07498463767703858,0.05234244395981859
CNTF,-0.011419697604940736,-0.008891968922607235,-0.011008958204139274,,,
BST1,-0.009197374011839492,0.05887090028144141,0.07277163629258745,-0.031934326658338986,0.06588811435456006,0.02865131561712701
AGTRAP,-0.010666133227374376,0.053940884486612176,-0.017101095034911758,0.0004009692278503065,-0.02934040798261165,0.06852591710299687
LAMC1,-0.052779515652094766,0.0350482268771192,0.03128630863379387,-0.11663532516767118,0.030463814942440354,0.029509257639015265
COL6A3,0.00031048838583719475,-0.012983689957787368,-0.022825047063566948,0.0429418778445032,0.006399231220172963,0.018390260333042502
FN1,0.04311085105358636,0.05119346316115182,0.041793660662440765,-0.11888578692404929,-0.002827752680046024,0.006686229885227209
MIF,-0.07646710695864785,-0.0618354209417589,-0.04966167762593404,0.015807893418514882,-0.017858021249561373,0.030755160565637065
JAG1,0.0005424543443799927,0.11558417573203887,0.06348153439943137,-0.02263600186134258,-0.007665136614001113,-0.016800709673182455
NID2,-0.0033727074574579196,0.106553703427035,0.0013622770085662582,-0.03476968140900194,0.07349836207235692,0.05511573758448106
EFNB1,0.03491288342225408,0.0752090236850838,0.05079660083742856,0.04796018047697724,-0.011181509643869426,0.01941963088481422
COL4A2,0.034113322823904765,0.08203364909412227,0.0385455748811998,-0.10782713967360026,0.02910129776412925,-0.011016038467910392
SPP1,-0.06548214184314209,0.1237107272427233,0.02593077992256954,0.16981280164534981,-0.0014318812720465527,0.028161232124961237
PODXL2,0.0030118096757236986,0.013149316504754078,-0.010564361802381536,0.07937325967331839,0.014036913901610184,-0.011463997562035288
FGF9,-0.012400745081086711,-0.05018554183191899,0.040915912059519784,,0.017344636826304088,-0.02671800608108398
ITIH2,-0.015257156846783276,0.03929216469198796,,,-0.007548562885534514,0.022031219554155455
ADAM10,-0.0032336363021575384,0.05590689704495372,0.0032518338552510787,0.031763674867871725,-0.028177412461158357,-0.02292105223252805
CFH,-0.015525562752998785,0.08394945853948083,-0.0276358033348366,-0.03800629782207094,0.0005585100051754787,0.03896739754988934
COL4A5,0.005700602252921167,0.07346954456650544,0.02466476297974241,0.031474238585658704,0.06367031234487588,0.038200427124685
LTBP3,0.007008927250894401,0.05478852112558958,-0.0049145810876308075,-0.025182530184900454,-0.038769860555300004,-0.02608157438619797
GNB3,-0.0268178737123408,0.0061323437087605496,-0.04256616076731138,0.09615152101006484,-0.038887265135088396,-0.016697143846360302
COL6A2,-0.03743329357713714,0.07739892126319772,0.010211005321325633,-0.04753311013884395,-0.0330968799702675,0.008696024751344641
GDF9,-0.03270381486307217,0.05727129486876885,-0.0065675794712038126,-0.03110977069877145,-0.029666481638481304,0.047152495569577756
NCAM1,0.04789794308432201,0.009965001779012234,0.03303044178098896,0.005892878015195306,0.027517160150197832,-0.056113601196126225
APOC2,-0.012615197786741592,0.055020983649682,0.0021178225067364585,0.10138845731509177,0.05670760007546257,0.00411378806377106
BST2,-0.039320114284668146,0.10168424484523651,-0.015809631259474245,0.05003327263197649,0.07317433656277232,-0.028955781438723537
COL5A1,-0.02968409267219485,-0.011213734201076127,0.04750598716207909,-0.05884067287097477,0.04291377938148025,0.018264487741883585
CALM3,-0.010512948311380272,-0.1443088865704869,-0.011287697231722984,-0.053154396244513805,0.034914505924072935,0.04002477681120762
THBS2,0.022372073378066827,0.026871855965424143,0.005445305051600607,-0.030912572250281687,-0.008687040612996159,0.047169363311541014
SERPINE2,0.018610298529612504,-0.00922764195334154,0.019015580953862233,0.029958774216147756,-0.007283051160991394,0.0020790767372474077
EFNB2,-0.06421287431627391,-0.00813137490757055,0.04613774601311969,-0.016484390396481814,-0.01041761945495616,-0.009805871826665072
PROK1,0.02828110862444889,,-0.017785153473096553,,-0.01446702089378215,-0.02037972250151549
MMP9,-0.00011260596745892842,0.047067765915254293,-0.018383346517780553,-0.14678313141180865,-0.05546477346287394,0.0031179195428849733
DMP1,,,,-0.027650813426781013,,
NPPA,-0.008303528710766141,0.0026977304861546215,0.020950977162290715,-0.060923230634609866,-0.03158154054379211,0.08867409620130498
APOB,,0.12438239562774778,-0.009564208136590688,,,
C4B,-0.004984337803891299,,-0.01446276571823637,-0.025946710544701077,,
NTNG2,-0.0022474076428881753,-0.028467922892147196,-0.06330896321996468,0.009219822310802785,-0.026996919627164963,0.024627861095831524
LAMA1,0.0024181389466797986,0.12127533104068162,0.04029542170009034,0.1417363621874665,0.021925094307855574,0.03694873755936054
UCN,-0.011156024348006246,0.04359904347441062,-0.023554393986947277,0.056708805318029354,0.04734290494219246,-0.011904999876057951
ARTN,-0.01938086181605444,0.15412725862275833,0.05707011777896416,,0.04022140107635818,-0.03210859469743613
PDGFD,-0.040555920826321055,-0.021206154862327242,-0.006759480005490251,0.008690294569908677,0.058345870544188945,-0.02878028582244642
EDN1,-0.007513939778469546,0.015212951186349608,0.008562075628388996,-0.016724532410208517,-0.051930749048737186,0.010560800983425848
ARPC5,-0.0015830937830917983,0.03115473291679046,0.024985998253476648,-0.026420385205664542,0.04160531465842468,0.0091640326162291
GSTO1,0.01669242474339099,-0.07768835086558189,-0.03339143628172945,-0.006106187728928532,-0.012085142751570169,0.10569945458038814
PROK2,,,,,-0.012570710085380285,-0.020783756450175998
SYK,-0.0028806931963650684,0.04338887818233035,-0.020454504399724262,0.08349721281704495,0.04424567364137153,0.05645523267368027
ST6GAL1,-0.019168772116834275,0.11236036038117045,-0.02814868549931383,0.13183052032283085,0.005454317442286388,0.0059599480490668206
WNT3,-0.013161235142697434,-0.02503219657738682,0.003779238778513887,-0.0005880793271908936,-0.03028295534603254,-0.0009493739934583842
HSP90B1,-0.027003006349596216,0.052820812730714865,-0.02532527930965537,-0.012551062468899246,-0.04585037385155571,-0.023944510098808113
ZP3,-0.01288363597538242,0.07889803614568947,0.0368163671100531,0.11261607561228222,0.015433300596008314,-0.02941229011868752
NRG2,0.03362584022207937,-1.1916415931772648e-05,0.0042403271760553425,-0.008600031029800663,-0.051597311714565365,-0.018443935146385947
MELTF,-0.02931408251331144,0.05451675193435808,-0.041367023749031805,0.03331565765525144,-0.017506581612747034,0.07368113677277044
NLGN1,0.038626039382003256,0.11918325570358634,0.010629531750815952,0.02562394689441186,0.04461730352587199,-0.0025422871050066035
SLIT3,-0.026744024927039846,-0.05291428520428958,-0.03817485233153232,-0.06497744433669221,0.05793863050560013,0.09560130900004965
CCL8,-0.035348839301236036,-0.024566067372307605,0.01307496144230252,-0.03535771837618928,0.04083714603098162,0.0022819091290660234
S100A4,-0.007085462822525311,0.09757772597614403,0.00734699756279879,0.020175028205881455,0.06026802044894936,0.03290567204022962
TNFSF13B,-0.026051625818896605,0.008765859664317765,0.04684944226796449,0.03883290376896255,0.02770360604542055,-0.018706409286869348
HSPG2,0.027499363403753363,0.08161206973731218,0.011491245522045194,-0.06596596511235542,0.006799047053637031,-0.014139172550040071
FAM3C,0.009961060710182221,0.0324587210462881,0.03092686418738389,0.061028822807072856,0.08731107854230735,0.020474077300336003
FLT3LG,0.022642761133166503,0.07741925095831521,0.00019136958641097652,0.09726025467119988,-0.014323915616909738,0.09950240679494525
A2M,0.011429976100216606,0.11339907501522066,0.005979000243333269,-0.02933631789923149,0.08975310063751797,0.05002998980857965
VCL,-0.0008275593523061888,0.03961260844179671,-0.01698417307933114,-0.07002175794510966,0.013309612593241258,0.06172300728780481
FGF2,-0.007721470662143487,0.05650635206298316,0.04318662640177808,-0.02494377554944507,-0.015192448921592232,-0.005813143193494348
AGRP,-0.02309586042415602,,-0.01305056981498652,0.06062082417664919,-0.014905253661844012,-0.01582584273491621
CNTN3,-0.02735053433195016,-0.058752856433901615,0.05411314815935003,,-0.005676893649407494,0.007032918336606252
RNASE2,0.018127585808754575,0.08266162580805073,-0.021020702681590512,0.05016930046349573,0.04175382972588755,0.022242444942838818
ADM2,-0.017485939059472877,,,,,
GAL,-0.027350534617784684,0.02386049987864509,0.041038995756048594,-0.002800778761366262,-0.03475757886767944,-0.046449893140401544
CXCL6,,,,,-0.027695103540109067,-0.04383366424307568
PDGFC,-0.04361682209401115,0.08101208977609041,-0.01390340098328054,-0.0027956860921491155,0.045728877710580554,0.01713480839695471
COL8A2,-0.012583827992663122,0.1658218066271293,0.022287146916860255,0.11297087776272427,0.033070925510925456,0.05429780466103416
SPON2,0.031794924848258986,0.05068931061382998,0.018918695082134142,-0.05523862878796764,0.0763548985503623,-0.012858601898700216
LCN2,-0.00020301275960061147,,,,-0.03150793711443609,0.017375180283228722
SEMA3D,0.01671738835707259,0.07586008362501935,0.03854299287011946,-0.02487453698962092,,
BMP6,-0.012216789119049639,0.015920319254177882,-0.011924908833625241,,-0.026332471542254553,-0.025002614107838585
TIMP2,-0.014053310561311204,0.09340836442143208,0.06117650540160078,-0.09224368904031775,0.025419381692550865,-0.0211269255991815
EFNA1,0.007743991069109615,0.0353428632368771,-0.005020914847360149,0.020205197375435278,-0.050510918192418056,0.07011079614212065
S100A12,0.006732930172840735,,,,-0.015951192665141636,
TFPI,-0.013495597819461067,0.05232161327846009,0.017757343384358585,0.013622471356645974,0.012704429089800155,0.04519734450062599
GPC3,-0.017705516910067796,-0.013978829478131938,0.10726323602475064,-0.03170355804565379,0.07572497128687954,0.02491237545103174
NMU,,0.08483670337904826,,-0.0379948596581846,0.005841206052802142,0.16122513077087267
SCGB3A2,,,,0.33720639119634094,0.030347549239213917,0.02931722742381402
LAMB3,0.027476086368391155,-0.05322633818922667,0.0052886603474598445,0.00836468644442071,0.02236801151707767,0.030266510549409435
LGALS9,0.030368257031326434,0.13684725213346247,0.022905342454586787,0.1062431168445008,0.046865728048058185,0.05915591328629264
VIM,-0.068887482115842,0.10924049878635968,0.0027086924068088873,-0.03170500394678824,-0.02239664422678302,0.0036177364178626
PLAU,-0.028592075660999628,0.08547750871274085,0.006562674373815711,0.006442684288300376,0.059533676336577315,0.04668759916363807
TGFB3,-0.04156853936301479,0.06990911399259327,0.05345519932243458,-0.030087714915894143,0.037983525762387164,0.0718439790460117
APLN,-0.022101352277946493,0.060447860854177866,-0.013473597993941594,-0.07782231240508275,-0.05890881175948066,0.010752824442756064
SHANK2,0.027127336133999678,-0.07926284468431058,-0.03784199803100945,,0.026754410823269455,0.021703772083865758
LTF,0.06653712746681045,0.06219707797943078,0.03332812823037784,-0.02570108647275667,0.009030821971060556,0.0683659138958567
PYY,,,-0.01482592864457953,,0.059915283110903654,-0.02270502225177731
PENK,-0.010242003455452682,-0.06687369389196551,0.017638981512759656,0.0679884663319056,,
CTF1,0.0035568914206835795,0.0520102397430155,-0.006235989015029514,-0.016213522662646973,0.031941652765688444,0.003484430109571709
COL3A1,-0.0019755087420536906,0.06660378758727663,0.0014577135262613594,-0.06986620476897225,0.008020044024620606,-0.04339041001012679
S100A10,-0.039406656547927056,0.10880691332627228,-0.06104581592022994,0.011873894814691281,-0.017564576102106114,0.039516653392901835
FGF13,0.03822443835945354,-0.09515158699560888,-0.03290693423136605,0.036898287073126174,-0.003282658187877538,0.010071525930205709
SEMA4A,-0.02452616901228799,-0.026445006802146905,0.06414286665029827,-0.04044973977843983,0.08350292535725554,-0.02635879885164166
EFNA4,0.059807385853772016,0.04200642120243886,-0.0113076942356559,0.06828580275667714,0.08223416778459318,0.03793266647116837
HSPA8,-0.016571259468128798,0.038755450713233594,-0.03273506998845065,0.03977181453338357,0.03983672319670316,0.006181584896727542
NPB,-0.012216790292868259,,-0.017683677493290535,0.0017207823651446805,-0.01178793773403887,0.03098315014750332
ULBP1,-0.02093590899629353,-0.024778025657976575,-0.018185923705626952,,0.0030894875287012322,0.001949994795487175
SEMA3E,-0.009934777048942611,0.05236762306503364,-0.04110370594047478,0.01461914522128146,-0.005013679982746033,0.048982545721434574
FGF3,,,,,0.04356747525594076,0.02186815189332086
ADAM9,0.02946120213418269,0.10948996424747018,-0.02747841040124001,0.11775436021198118,-0.028914447002314585,0.04988282674678099
ASIP,-0.011253788367798067,,-0.016312516466403765,0.005368441028659129,-0.006786974335433889,-0.02448932008716214
IBSP,-0.009020382473482223,-0.013829726344957648,,-0.10228294439012778,0.03645324368174854,-0.011824735961392708
FAT4,0.0724402206050286,0.003738270524065776,-0.0017176353616839065,0.10822213770622194,0.05661701068926862,0.046765299268258606
MDK,0.027397821864656835,0.1232891866104696,-0.01290655151956883,0.0626297960522718,-0.02689785273402143,0.0575103240658692
BMP5,-0.018455339179919115,,,-0.027980597481943505,0.0012932161329367359,0.06906904708062106
CAMP,-0.021858268616437162,,,,0.025855293196612426,-0.04518732160094384
HSPA1A,0.050805521050240963,0.11874851981485808,0.04510292991925859,-0.036031921837915405,-0.026710590513015626,-0.091563803944547
