,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
IRAK4,-0.013563517075403844,0.05292302632370181,-0.02744936078727152,0.025978316701451315,-0.005230811862607112,0.09943588981924388
MICB,0.12196826236526527,0.026620992377564923,-0.017378584594376623,-0.008122671484127174,0.029411063180430734,0.040333671363152926
COL1A2,0.00445138915659787,0.00664103790858463,-0.061667515029578256,-0.008419710491920624,0.007106648850771693,-0.013241135509782818
ICOSLG,-0.0712210936526163,0.052797943033816505,-0.03196800509909071,0.06196046209978554,0.026936092185870977,0.053729409823296034
GNAS,-0.16463115816235557,0.0030759059925960144,-0.02577811685147065,0.044470668578890746,-0.018018218245091904,-0.007079104426366028
C4B,,,,,-0.01624813189292677,0.11598333786340541
COL2A1,,,-0.03305401381409412,-0.013346337600027446,0.05783260284482246,0.06342266068036141
GSTM2,-0.009732850206224728,0.020039231346152365,-0.011286492421796421,0.08546491854531567,-0.03573212491885075,0.021360431008542367
NLGN1,0.01100853920497507,0.12964101585056512,-0.0005984468721443175,0.045352670365334156,-0.01529639135112437,-0.012738271533082268
SCGB3A2,,,-0.018053322745781662,-0.02526338218082777,-0.02266931319459234,-0.02303032462604493
LEFTY2,,-0.026573294040589487,0.00830266558938101,-0.017779054608656347,-0.022888563613046486,0.10815177605937404
ACE,-0.05411890330863152,0.08704038209457919,0.01360423184943117,0.10919633476863409,0.024257222040499928,0.015456277250064744
RPH3A,,0.06457898170412925,0.0317079140596433,0.047445367824573925,-0.01963697410918123,-0.03376656812537071
NCAM1,-0.05155743326493394,0.03386205846390511,0.004491985639147835,0.017721028224212593,0.03835136670772167,-0.0363407560234413
EFNB2,0.005430916475906227,-0.06568304850332064,0.034209978393611534,-0.03146787140685504,0.0013610312649475573,-0.020769326966675987
ICAM5,,,-0.0010360978481088138,0.05234473562816138,0.013625754033121313,0.038497035595031016
CCL5,0.015222409128957105,0.04420970665247444,-0.02773939658271216,-0.03573388040316349,-0.007227489163880395,-0.015463770251051504
PSPN,0.05672095816731638,0.01029150948812757,-0.01451175067420342,-0.03333604200040945,0.028670533651617675,-0.05179637500674157
PENK,,,,,-0.018212276266278492,0.006582778338594092
EGF,-0.04184120754070982,0.1141997453413782,0.006315492828884569,-0.016268857994742904,-0.017671401125135305,0.025215419599480923
SERPINC1,,,,-0.01626885928896643,0.040755244884432405,
UTS2B,-0.03762145430505057,,,,,0.06960441589900453
F10,0.02790956777612492,,,-0.003730265735183776,0.005605474426691391,-0.006965073877616559
FN1,-0.027549539867907535,0.04334607620973179,-0.06692361476122308,-0.07218830878960455,-0.0017187189717026213,-0.03049364355834879
FGF2,0.13963413709196804,0.05153576721024646,-0.022040314232836547,0.009894838094142005,-0.05603352620266457,-0.007910297095211407
GDF9,0.02282913961955644,-0.03223324420771846,0.030820988121523278,0.015633984649938325,-0.0312725924741679,-0.03536849755865208
CSF1,-0.10067158986088702,0.0006094282386519282,-0.04484575831442834,-0.020276874509089354,-0.03605258090166389,-0.07264462254485106
GZMB,,,-0.022602694715754486,-0.020650590252438015,-0.028996496429485142,-0.006711058526064695
WNT11,,,0.002490568824466782,0.0821398790200079,0.07387818888076801,-0.018635513291552996
GDNF,0.01731405686600716,0.0769961478621132,-0.04021493637449019,-0.03110089935379923,-0.020123866619200563,
FASLG,,,,,,-0.013837167754825947
SHBG,0.06330852658409268,0.11887746541017183,-0.023901084683305884,0.05102991648365106,-0.020366671826958158,0.04387584228994079
EFNA5,-0.059470845613282745,-0.023482659681666303,-0.04434335128396646,-0.001124187573862989,0.09350950677855624,-0.01357295174622885
THBS1,-0.020962197198152836,-0.02296404930898125,-0.004412808289658809,-0.04207659389667404,0.04960259105510276,-0.0032346215905660262
PODXL,-0.00030643056022608775,-0.0070119226046884255,-0.018842418414481903,0.01398462056200206,0.029217095656520694,-0.03193269031151437
LCN2,,,-0.03150794274520069,-0.02936557411994576,,
C5,-0.07332769257546717,-0.06586316961694941,-0.06123508154341913,0.0011132659295051569,0.051870096069409045,0.06281125790594573
CXCL5,,,-0.016677455766816927,-0.04237061422496678,-0.03144254731115594,0.006724590120959916
BCAN,-0.02142486316589209,-0.01823628595447413,0.0023621441588367125,0.11943792247885705,-0.005049250416291831,-0.0027609038810172412
RELN,0.00745194583977399,,,,-0.014536104300475455,
COL4A3,,,,-0.013483704336664038,-0.0003265611249863095,0.0414060513006209
GNB3,0.061973878671711766,-0.021013325109821037,-0.010897520704712524,0.009591014832139198,0.03314014894334272,-0.05051103161153414
PYY,,,-0.021079033047428145,-0.020008700005562853,,0.11273435958734841
MSTN,0.05998000659815134,0.15215105962211442,-0.020441601930244222,-0.008415500143122394,-0.004555665615230824,0.00336886440717321
COL18A1,-0.05861804790950551,-0.01200981359698976,-0.0339890115603626,-0.03408806801246972,0.013451633167365315,-0.024353670246017776
FABP5,-0.08294301450390425,-0.028172974197085678,0.006977475092803052,0.05294018926383117,0.025834791669523936,0.05286865457994665
TGFB3,0.031078003879600052,0.04322365314679167,0.01718611691694539,0.012872645903894578,0.02488144224464148,-0.04268761446124885
BSG,0.00490787198102123,0.07132796186597054,0.05866897939294003,-0.012007577557446057,-0.007843751346111864,0.0260440497803963
BMP8A,,,,,,-0.01700525354210757
S100A10,0.09580489601128898,0.06709682478968404,0.0499487798152526,-0.05599369745097848,0.0030071071675099566,-0.06335279370154132
PLAT,-0.012720614055252068,0.003364849579555255,0.008021198679385019,0.0378832947335969,-0.027411083211569248,-0.02238121416904079
SFTPD,0.057563149665452035,0.00012046680854007374,-0.026711271315696,-0.04345772698251944,-0.03703471654409412,0.029883078025840972
EPO,0.003490350076108313,0.062366099679674256,-0.01595119630134695,-0.018838083092660343,-0.014371075033189656,0.015351770336375222
FGF7,0.06237335319249517,-0.024320322324789166,0.01803149307118895,0.003605490809965623,-0.009438197388935613,-0.010346986061509312
CGN,0.018582953409650178,-0.04205052225755297,0.029662277659913867,0.046044739598322976,0.09186328527110088,0.03500846233445541
FGF13,,,-0.019810863727807344,0.027914778680900556,0.003139678885470407,-0.023924446858679563
CXCL13,,,-0.015165269174252908,-0.03972747590280381,-0.03161184428368165,
ACTR2,-0.029547326446807694,-0.0027377113413678536,-0.025344785395327796,-0.0008377549266432016,-0.03082383015023278,-0.048280221792156755
SLIT2,-0.02331049159504052,-0.028158515154363576,0.06987520828814994,0.05924804363956613,-0.013496356934437752,0.06227427880133435
LAMA5,-0.02067351370937139,0.035372167269004474,0.03444706209606216,-0.0708496085830259,0.06567094222985932,0.03648924801508415
TIMP1,-0.0722745805868424,0.0560712484138952,-0.04356684550747298,-0.11495358059493818,-0.002497278834920193,-0.037082160646136966
PLTP,0.005470974392946864,0.03693884352082177,-0.05054285967742679,-0.03030908684387285,0.017496525607935732,-0.003106540291020093
TNFSF15,-0.03911000334982415,-0.029963246320639708,0.07154037874515021,,-0.012034278545742414,-0.025092161333919998
PRND,-0.029081063056696,0.11387735285238884,,,,0.028030611316198262
NPW,-0.044242424733153096,-0.003600699077445867,0.021230202258231454,0.03215493410917939,-0.03872095614580634,0.06254814708229658
SHANK1,,-0.03437588780533965,0.03311388990022684,-0.02262391244759484,-0.03338608642372269,0.097774190176818
PTHLH,-0.0074894139765200275,0.021598041425572097,0.09075242870363175,0.017034243700370964,-0.009634193585003078,0.09301514599595063
SYK,-0.05698259325039463,-0.05313819554123767,0.05472509809581358,-0.00791327255343613,-0.026757777071332697,0.01695014754030311
FARP2,0.06520195179124141,0.029723965953163674,-0.013216566147575166,0.05489595731800299,-0.009422236665366889,-0.041758015524489364
P4HB,-0.13813084316172125,-0.0011828941579314137,-0.03355939337367067,-0.06531528384171185,-0.005569129378427893,-0.07245679988977599
TAC3,,,0.020711226822083918,0.0355898503212317,0.14934796364616987,-0.02836281413326146
C1QA,-0.09988144052311827,0.02018247212991533,-0.053599363990104475,0.012405273612182828,0.004621865601414103,0.021103097873503517
EDN3,,-0.02384385788602125,0.02468335030218317,0.057308121894048096,-0.011190891606448289,-0.025514233319394855
AANAT,,-0.020794253795089583,0.030929910758899542,0.017384138971087197,,-0.014640295318725176
GDF15,0.02147902220500248,-0.013941574086341977,0.0036340342737624645,-0.059573104493520906,-0.041750806485878034,-0.004726397360246824
LRPAP1,-0.04828500981631817,0.0498277000040664,-0.024305486172827236,0.06863867315707595,0.06314699194184938,-0.02682013510057923
LAMA3,0.02476310598689362,-0.035406784353848086,,-0.014830713422228003,-0.014861009664020774,-0.026104113216977816
VCL,-0.02757232952935523,0.017141232107532933,-0.006061665978001052,-0.011355083959439386,0.020145155627562784,-0.008865796434951225
COL5A2,-0.027878403582622387,0.01869981103123926,0.04041713973046981,-0.06993771580143937,0.08622326348227258,0.025529608486529142
DKK1,0.04236827948687752,-0.029669069004331486,0.018917917474130262,-0.09612300285708128,0.017144330599997766,0.04958934322961942
COMP,,,,,,-0.02142363890543159
POMC,-0.018720785457690042,0.024920541412636107,0.06633669578713228,0.03164730324409847,-0.02211310926482989,0.03126597138738946
CCL13,,,-0.014687675258134608,,-0.020726179552823232,
CD34,0.049030475412276876,0.08220754399341831,0.012258669115548657,0.04824193749105843,0.008676521860744918,0.0184073453890826
SPON2,-0.0005940356493594325,0.004954719352799766,-0.0197773831420477,0.020425371516189436,0.03477048462089949,0.025067566212726152
THPO,0.010323803992198002,-0.023843910236208268,,,0.007604346227734862,0.03965559291906605
SFRP1,-0.012428753888618136,0.0009817743518039095,0.037509907309557264,-0.0433394994628337,-0.058772303423557354,-0.019099852049667892
ARPC5,-0.026157279456693588,-0.0005472565089938169,-0.016620420315911225,0.01095764956419355,0.08541115886044931,-0.020539256084838527
VEGFB,0.009528872424887478,0.05625222495189994,-0.05613936293511051,-0.031394217223387894,0.0063761083264820455,-0.010457341918228542
GDF6,,,0.06984604421231688,0.007538829732669856,-0.033351579141233684,
LAMA4,-0.05961108250934187,-0.022550454047668214,-0.03279557785037492,-0.01865998350312253,0.01675316148751226,0.009537574428996557
NPPC,0.14516120656790987,0.03309437819752346,0.03197182618127336,0.020197079729781773,-0.05103453917713134,
HAS2,-0.04790620734351467,-0.04886626655537833,-0.014329090217303891,-0.04437034813175594,-0.03000493957328574,-0.0438431119830259
JAM3,-0.017071490842965463,-0.009440216753751016,0.006797710385060742,0.02216130063109221,0.007123474742026074,-0.03160644611146717
MEPE,,,-0.02760535259928081,0.01802414432901248,-0.021659341928184136,0.06523926632273155
ALB,-0.04653766798550081,0.0223894883511352,-0.019660344084498044,-0.015316844575668398,-0.01921828162290326,-0.021423639484889935
SAA1,0.02747648424507387,-0.04986307094911924,-0.001274924504231903,-0.07793793271499394,0.026731099734222177,0.06147226578795394
SFRP2,,-0.057159449140684666,0.03444809561536361,-0.009198577844754354,0.016770564452913618,0.0016461513693774635
CHAD,,,0.013449571320808242,-0.016092722356962585,0.017231133218666064,
CXCL8,0.004049713650490022,-0.035151305082540475,-0.06708389736616825,-0.08746095174554683,0.005175349974772221,-0.01593891434788661
VASP,-0.09649073170973818,-0.06696225281386332,-0.06257302803880532,-0.02016852777361086,0.0008567071683565077,0.013474710570041959
PDAP1,0.030013787685520345,0.06888751785777537,-0.03594898825246155,0.004529324972807605,-0.06521960811238356,-0.005531126015672288
VCAM1,-0.14994155169951728,0.03538710488901517,0.03198212178820598,-0.012977246467899904,-0.02056482955925943,0.062119289436116575
CALM3,0.03296265917898708,-0.05347837565423285,0.07428698892667082,0.07997887226469759,0.05696797913600083,-0.00970145243717808
JAG1,-0.06628209095891557,0.03201841084019089,-0.040950746443731915,-0.0013671570231693375,-0.01866782732018999,-0.053250432680261625
CFH,0.04217560700501733,-0.01437895949544169,-0.046567337621034155,0.03477021620854279,0.015295556316790665,0.019221328446008615
VIP,,,,,,-0.019999388859609
IL7,0.03947454416655901,-0.028466259141684932,-0.030367207505906227,0.0005911286658744569,0.1122559991923599,0.024076771190226283
FGF8,,,-0.027228620781476413,0.05387668486427174,0.034802928840428835,
IL27,,,,0.05623849771622161,-0.012796411144532505,0.09258896020479392
PROS1,-0.09486983372815783,0.05949099795115201,0.04572480239980936,-0.030448074153962935,-0.07119604160996694,0.05414262186656253
TGM2,-0.023910511751472,-0.02572777328271279,-0.04004401451840841,-0.026582497415766147,-0.01329671800299805,-0.03275792691789777
C4A,,,0.009459825184755556,,-0.01517942242907885,-0.02290017274258161
GPI,-0.025068250768743094,0.021737928583946728,-0.009770446810076014,-0.10373718779319856,-0.031052176271638667,-0.036344344519430465
DLL1,-0.07730284173616028,-0.07138512099794064,0.07680244138376978,0.09242282019336193,-0.031512693665390626,0.020999152662187926
DRAXIN,-0.046421408948810645,0.04907883059652883,0.041584097243506375,-0.014774165054326242,0.05497497439226213,-0.013472307651230574
PCSK9,,,-0.01574722510470249,-0.017039500405387674,-0.012420914362038783,
NPTX2,,-0.011087654709153192,0.061547220252551306,0.0035868640213997027,0.04673485441087069,0.022219100077618313
PDYN,,,0.00012050441817215108,-0.019514816069571464,-0.03277902314697891,
RIMS1,0.027006705948806924,0.028417593175850263,0.04837990222541801,0.016970594346975607,-0.02111820526341571,0.023417602835456533
FGF9,,,-0.006415150103437465,0.04584383856210384,-0.012455364564728873,0.009773726516214339
COL4A4,-0.06417795966682897,-0.025241839595434593,0.01650850500227502,0.03550136553897699,0.013324895675368495,-0.036831436641666736
WNT5A,-0.026902932679505,-0.021285001956751187,-0.02449247692946508,-0.05788612819047046,0.04253930476855348,-0.014540043197482729
F12,-0.016467802951546283,0.13276438415061348,-0.013743220907876712,0.046598229858358126,-0.007650783422717639,-0.02718284501341114
BMP1,-0.0021601777461370633,0.014086290836378676,-0.058574102779201685,-0.01848445695806323,-0.011582769072806623,0.021964689562344188
CORT,,,-0.02275012689847601,-0.014830715170225408,-0.0009410286773099437,
FAM3C,-0.09746473539382929,-0.003759063873991566,0.0012925254090865599,0.03778055668826717,0.020202157275393432,0.08005358383371948
DSC2,-0.026298313172537537,-0.05269099981837335,-0.03000080982942026,0.029805831631699996,-0.017346467807734252,-0.016743578221301552
BDNF,,,-0.03064072828620174,-0.08076735908594398,-0.018051655111162995,0.038384585482071396
NXPH1,0.036471398348343155,0.050985273582663165,0.05858855186023274,0.07754959326488998,-0.012481728690940106,-0.009946163194951832
RAET1L,,,,-0.016268849921260275,-0.022448248763025053,
HSPA8,-0.13639751015666035,0.069326189166151,0.05651292334726241,0.08344380417039517,0.039337221244618914,-0.10764763395036966
LAMB3,-0.028106941350819488,0.04237334751990842,-0.023262626905871955,-0.044369590571088115,0.06925952880108083,0.015440178023348433
PON2,0.0003658217891110587,-0.07683607537197479,0.044329867018864696,0.03540252454751227,0.015599436218490519,0.06528116367281306
TF,0.11939405028688019,-0.06833753057792748,-0.005946401492091066,0.021822497174345375,-0.02412999270733614,-0.01654760102010477
HLA-E,-0.06307215036655212,0.07987867648349892,-0.07516075697199726,-0.0541816809012145,0.026214218694452222,-0.01043127248770767
OSM,0.035995458537210756,-0.024692365623615598,1.497711496841268e-06,-0.021769712345679693,-0.05110813546156589,0.012473828785884909
ULBP2,-0.030987721025963234,0.011526140867316296,-0.021434720441693755,0.04843220125647117,0.0037744301321780615,0.06581391785992237
VEGFA,0.15232103995829402,0.051509144869592245,0.024144499230720224,-0.08941255081415382,-0.02985113966870597,-0.0607824741616419
TGFA,-0.032876342614258446,-0.015079918289281052,0.043436725844532106,0.02479345192617015,-0.026065278511863042,0.023775614395309595
HLA-C,-0.07076300764081771,0.049126387446320204,0.062060427618465905,-0.06163888347159074,0.009277584604651145,-0.0053817877612466125
CD200,-0.05233986501515651,0.010583004456232665,0.05737590480201165,-0.01508755703694405,-0.009771994150464227,-0.05728059315511651
BMP2,0.02437344194207718,-0.02821003164513166,0.07343412142487643,0.00947129801078444,-0.06477508255866221,0.04942209445659551
TNFSF13,,,-0.025543729225859808,0.02446266227303122,-0.01517942156605074,-0.02043587882256758
CSF3,,,-0.0653069486461831,-0.07307042270991115,-0.01937940619822232,-0.013204621011776878
APOA1,0.02010031710306731,0.05103965090943257,0.04809306530193268,0.046664663150774624,-0.004023440422402562,-0.05296926190410083
IL15,-0.07319528564248969,-0.015773088817903153,-0.03206658046593782,-0.03772523179965492,-0.0035229346983396896,0.046463924573101556
IL12A,0.025095443980230548,,0.09573037814357606,0.1828938114735089,-0.01469939645051243,0.044625341882267265
ANGPTL1,-0.04225244406843569,-0.05865254754884328,0.007049343910303759,0.08739106579615641,-0.007341332860906667,0.04855392346296617
PTH2,,,,,0.003015267761959464,
FBN1,0.059732257700639634,0.07564249751039605,0.013042309585330298,-0.004178400578346449,0.0691102585955469,-0.01527631554682566
CD274,-0.04079553051920687,-0.0074344067051012475,0.034217942924709026,0.045106694441749244,-0.024551523685018044,-0.020675870226823295
NPPB,,,0.06610940166898971,0.0018986947075926262,0.059238367439936726,-0.014244061497009866
PMCH,,,-0.020279448489790085,-0.020808286818397536,-0.012796411144532505,-0.003340426649213143
MFAP5,0.0038380955147783685,-0.01250674510160765,0.06724064968348821,0.09669031052412914,0.012139885048539986,0.004709841829968004
GDF10,0.0741875545950167,,0.010875947450780651,-0.0147097129759836,-0.03110195036197359,-0.03710135559388976
COL4A6,-0.01975350746159842,0.022874987472471627,0.05749010169261815,0.013827947412565803,0.008372244990232479,0.044021737555913
TFPI,-0.020444431786199018,0.06755747907251607,-0.016773196973865225,-0.025472318247828946,0.040430757056855754,-0.013618688739754458
CNTF,,,,,-0.014035571447480404,
FGF11,-0.014541554889184953,0.06037683739780186,0.055365083817590685,0.006816969642394609,0.021568546845192688,-0.007304332566805781
JAG2,0.02127585475953512,0.04128517686382956,-0.03900521623082699,0.0028985028725264225,0.02883265530520726,-0.00593933262984562
CCL18,,-0.019964874608424433,-0.03433750440404625,-0.03972748022626608,-0.00032944817686421954,
NLGN3,-0.04269474989746545,-0.019628650504411083,-0.0005800037318238708,0.07420160843641557,-0.0012357726505876827,0.039298634401162255
CNTN2,0.026773364799703492,-0.07277276873237937,0.043295909657681056,0.030762611429995396,-0.014310608461586645,0.04519407285223319
FBLN1,-0.05372613689673618,-0.002912376211325602,-0.03788040824024047,-0.018178049434584048,0.058542689535271815,0.023328068262736913
NTNG2,-0.055328495436943445,0.06754434889778876,0.05725175904905573,-0.02809823567021502,0.01046135469622179,0.015448366174939693
CLEC2B,-0.036583144647020185,0.014378393960770513,-0.006554795825553268,-0.054263999989781396,0.0002135571443359726,0.04140623519463855
EDA,-0.030476466053593453,-0.04487608893843817,0.0375448473062453,0.07385521962312654,-0.0011295861964387385,0.05685628507217816
C1QB,-0.13850008639705738,0.007130961201509799,-0.02776893563792458,0.03365642228809355,0.010323127564743696,0.041405270542037284
PSAP,0.024169331794365544,0.03575251965349377,0.018402884009025317,-0.06035599007227905,-0.052501271904728364,0.06796298453061307
APOE,-0.08011343350341162,0.014094386734441638,-0.11445209353280252,-0.03264020836084741,-0.050021917575166164,0.0932636249851776
TIMP3,0.06023603716591515,0.024520133200901933,-0.019735543114925834,-0.04744359445462276,0.002168493987544234,-0.043341252186368355
COL8A2,-0.03235236238251297,-0.07366029929350117,-0.05288236456803022,-0.019891093440247826,0.019020653315495427,-0.001411346352891754
PTMA,-0.01445068575961534,-0.09168904994052739,0.04540263645058721,0.02286246011159076,0.0094779009260706,-0.011089457170145712
APOC1,-0.03468308478567617,-0.0009297466349322977,-0.011751632077816734,0.030634611038423017,-0.06450476548052358,0.09108508783540725
PF4,,,,-0.01417241805926314,,-0.019703626593980686
WNT16,,,,,-0.012796409455536863,0.018308507329757865
LAMC3,0.040048891685296184,0.08101605965145625,-0.009405131052589832,0.03876373042867305,0.0443525147736093,0.01999220104856006
C3,-0.059458166954901914,0.07372209261936745,-0.06089766606579296,-0.015536455701100575,-0.040173110626329424,0.11006786446216017
S100B,0.013302720525863586,-0.01094741265474622,0.03137097457350227,0.10139772280823918,-0.04994661397384239,0.004319646679543001
F7,,,-0.020602603041403714,,0.009967534040192927,
CD5L,,-0.001692812066037366,,,,
COL6A2,0.023872943036901878,0.04179624580445134,-0.003860627222422771,-0.06531907451954913,-0.0003700720428520338,-0.015741584711591847
MICA,-0.062607988189717,-0.029931410163707536,0.13859424507100176,0.029890671338199015,-0.06153291804066823,0.056086162744740105
NPPA,-0.0887670375477525,-0.05975467731615535,0.03290634321297691,0.026783933942388673,-0.03098311798018411,-0.01879143378157001
COLQ,0.07190230414354629,0.05020907567495784,-0.027200426441519366,0.07991741031754167,-0.012898582317947181,0.04375935477905361
SLPI,0.062111906081676056,-0.008130125731239383,0.017528117318214936,-0.06697905292013735,-0.005443848732225242,0.013140025871858215
CD59,-0.04522832574165298,-0.029408011261651684,-0.00610378722551443,-0.05607476158964794,-0.017721960661952182,0.04994099388271353
PDGFD,-0.08369707540496944,0.007264051199771922,0.015264030097819155,-0.00276409703122881,0.00044625401224294346,-0.021914435637045346
FGF12,-0.026193698689016748,-0.01850356501605184,0.027622096451635852,0.04513811382238364,0.005676756049485086,0.02078322781334143
TAC4,-0.0024459032062510693,-0.029372395807151362,,,,
PDGFC,0.009699542861851321,0.04384728691508961,0.021040890789764767,0.018856414207560516,-0.02321739936847578,0.03323079073373536
CCL28,,,,,,-0.01320461614623356
GNAI2,-0.08381477220025593,0.06705742774857092,-0.029665173230566635,0.006517099152366397,-0.03414189729427906,-0.07965770679191807
IL1B,-0.06922334862643165,0.08126571866511802,-0.035038417407627837,-0.0667565806019109,0.006407427626425908,-0.004718519545429588
TRH,,,-0.06931115978382593,0.031852287712656656,0.069128474212141,-0.015954304104411805
LIPC,0.06038251926357351,0.048781727434884625,,,,-0.024912841792594793
UTS2,,,-0.014905256249447019,,,
RSPO4,0.0028881427297310592,,,,-0.016830643782214057,0.007140944844988998
CP,-0.009485269344964728,0.10724962913718647,-0.04589117648624026,-0.027444425311005955,-0.02054965472339957,0.02284741389304798
CCL25,,,-0.03446664728475834,-0.028858637764333513,-0.02645302048404317,-0.021423638147678437
MADCAM1,-0.020777976768260983,0.04341102490896934,-0.019450585272576044,-0.01741291275823517,-0.013692344145062667,0.14873600048820013
SEMA4D,-0.003678117965791729,-0.06303375109184306,0.05909378906467925,0.06532411494191182,-0.015368969354154561,0.024373463296315324
SERPINE1,0.09827185890323371,0.0496483494941771,-0.025342582233621548,-0.11859325509109747,0.04953318949449217,0.013571892004564188
TNFSF10,-0.059943211655473116,0.072866359277016,0.012764764160881632,0.009390706362480404,-0.005167092719082035,0.007797686787516065
FGF14,0.03689716823351465,0.017845168326472403,-0.038145523460246585,0.029653333504380444,-0.05157765836946018,-0.02202162422429246
BST2,-0.05846658872405644,0.0577732408178341,-0.05649055124680244,0.001432252801549879,0.02340125875457382,0.08271339443366006
PTPN6,-0.05148571159177137,0.04496319551312122,0.01931062841306413,0.009484690264520828,0.010490567824170072,0.0440871044844686
FGF22,,0.05525570339243821,-0.024320583162609235,0.07267358426940279,-0.004709294713485522,0.006018081024908751
TNC,-0.0077854686860594205,0.03473328919511271,0.018600399604382926,-0.06981270101206553,-0.0125823538412091,0.05949357364309985
CXCL3,,,-0.02276019784271341,-0.05677465184997138,0.03538323796112411,-0.046033572168330913
CRH,,,-0.009045583623335195,0.004089464510034838,0.0021033188170863663,0.011215525084598988
GREM1,0.07661392127977011,0.015121387359132252,0.0037914828850686582,-0.026621869970110124,0.015181890018814835,0.00772737137301961
MST1,0.11808110043237569,0.09180066778311541,-0.031206468335158468,-0.029959815156239473,-0.00666264605806052,0.0829359596687684
ITGB3BP,0.14247574880686986,-0.030191728667248206,0.005079678633424067,-0.038278854315995044,0.003061619170866983,0.034909649716695204
NCAN,-0.18921977266282228,-0.010640752433348865,0.0028239471258120438,0.11626590828679251,-0.014900583222956487,-0.008218762830012875
DLL4,-0.04734722106265811,0.03666624258785047,-0.052491127410954706,0.05178093473110798,0.03263797704876583,-0.04311008156383978
UCN2,,,-0.027228625365995747,-0.029599126194562102,-0.014035571447480404,
VTN,-0.0025381749596594086,,0.07964005788822494,-0.01324656026733742,-0.018608602504199965,-0.022900177496931906
