,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
IL15,0.11430906956348473,-0.012677930498873502,0.024133718126638972,-0.06321140565809577
UTS2,-0.011839454119536252,-0.017688324258942477,,
BSG,-0.03921755452493583,-0.028658438630216332,0.021038567191129863,0.059409586478562794
ADAMTS3,0.06361327497571867,-0.06250016249077964,-0.031056018503263973,0.011205317746627485
CD34,0.1276274503299208,0.010798320598586835,0.06738928113820272,-0.01002007454092331
PLAT,0.07329868902691218,-0.026917937858882156,0.02743450257127503,0.1158188272562337
NTF3,,-0.04748951475574388,-0.01810200709281823,
CKLF,0.08408158184618993,0.05790008015990214,0.049317143488525124,0.08049010254884079
CD24,0.04862221520890849,-0.026186881185998122,-6.350281773430574e-05,-0.009516653626767086
HSP90AA1,-0.10701647034163267,0.02380576587360006,-0.05851191881443756,-0.021451581074683704
BMP4,0.08807217271558865,-0.05105720748360051,0.04204046709379531,0.004167809032446401
SCGB3A1,0.1823380910372323,0.012839530501497925,0.026069663251148425,-0.047603213691205626
IGFBP4,0.06291942570162923,0.027853762183401052,0.03144987241256515,0.06683145952319651
RSPO4,,,,0.07605544303749259
LEFTY2,-0.011868611203981486,-0.020099033373420703,0.09704579944272881,0.14026029236201668
PF4,,,0.13532399444240883,-0.023399574053583165
ANGPTL2,0.05832415492094803,-0.07719680539944156,0.025735312377529976,0.12180994500811353
LRIG2,-0.06751847578949804,-0.03484421120901877,-0.03170515237662283,0.07105224011337435
ICOSLG,0.013557350700824257,-0.05020078531666354,0.024556856039138493,0.03258657258740123
WIF1,,,,-0.04293771844063354
NPPC,-0.05830136350594447,0.01654244125760538,-0.03134699554144201,-0.03738943184141339
LYZ,-0.07299475221128023,0.0030879694142210805,0.02296596882162502,-0.016005266072031784
EREG,,0.026660182343531104,0.016828691565708362,-0.008848424632660546
SPTAN1,0.08741295246335008,-0.029722587303594294,-0.03654779250658866,-0.0548030759776108
LIPC,0.014837166752102414,,,-0.036490235062263225
COL8A1,0.041725736690822204,-0.05611207699421471,-0.007941784346631267,-0.021493799641079003
GSTM2,-0.07169480381539586,0.05723173810902499,-0.016965033450831127,-0.017236168532108572
IL4,-0.04017974176934011,,,
SPX,,-0.02387217268216627,-0.020570783629984532,-0.05396625523919982
MFGE8,0.1422093235050738,-0.04521779272563739,-0.02045198682580197,0.023900683599690924
TGFA,-0.029304639197938784,-0.011405304159486545,-0.014009726546406746,0.08831701464585881
SLIT2,0.021506294320899445,-0.05488512338256921,0.04254069727038901,-0.022915758224809374
PLTP,-0.001667642483469024,-0.0378803066671622,-0.05035378553801988,0.06199925167772636
APOD,0.020410319969005008,-0.038746178399070366,0.010379282246928115,-0.060528158143524316
B2M,0.09926426972314494,0.01861600025846766,0.008670240745851442,0.10246719559994893
OMG,0.08871817858631045,-0.03534893529175287,-0.018166187802479108,-0.016606050506139936
CXCL3,0.0656390546673626,0.015575722679323606,-0.030028451385497104,-0.011294427753525241
CXCL10,-0.015077320520096422,-0.024449468902685813,0.05417434022533308,-0.005219936391640849
RSPO3,,-0.029419547091885948,-0.010446716364160351,-0.011572668920670876
CORT,,0.00444970395212904,-0.01733714339655144,
NCAN,0.038257518208221514,-0.016692585219972116,-0.02574361398678056,0.03384367028627431
PRG4,,-0.025932791717953048,0.006165347832843474,0.15590861267255093
ZG16B,,,,-0.019962236523614948
TGM2,-0.09061635354118894,-0.016390220307596143,-0.028476575392911815,0.010390583419304877
VEGFC,0.057726683921596175,-0.015167593802511528,0.024653388528895002,0.022855439222425434
WNT6,0.1296265676273887,-0.022972798536669566,-0.032221855907512593,0.07954661295788121
NRG4,,,,-0.03101981332174198
PMCH,,-0.02406597073386353,-0.007765324091945982,-0.026745553659757417
COL9A1,-0.024676807488239222,-0.05079610570096643,-0.0002867393974881751,0.06043067726864439
GDF11,0.048142562190694425,-0.01588984870432609,-0.035982693967001725,0.044649587104457544
IL24,,-0.017943007863149132,-0.016303430577619175,-0.03467911936662774
SORBS1,-0.007532049606218357,-0.020779407799643622,0.03379147185284014,-0.011804242822830742
DLL1,0.04699383947503346,0.05719503108084576,0.01268912465241331,0.0068594977459630006
TLN1,0.010896775220630529,0.03015082461074469,0.04844783538282867,0.07384758840119506
COL2A1,,-0.03922576738155387,-0.011041524870216963,-0.027947186830410326
SHH,-0.06412881849355073,0.0011116098785074794,0.02806039284101238,0.05482743718324815
PON2,0.07151250166757775,0.046889363013867834,-0.005571802578039735,0.056781593752714
ICAM5,,-0.05015564251678938,-0.0010204029144121021,-0.0005911883676986958
HPX,-0.048427314939069516,-0.014298435770422568,-0.010203364570475177,0.042169932024023686
SFRP2,-0.040179765418504494,-0.026377477075165124,0.039457062636903864,0.042277508180933905
CFC1,,,,0.009871826932072955
CD70,,-0.008935393009384989,0.012149130875010461,-0.05449303591161045
HP,0.046435741268905754,-0.013272051121389806,0.031226770202523797,0.006120265118219215
CXCL2,-0.014460452173244936,-0.0030694571853352713,0.01665916652137987,-0.028475704575659427
NPPB,,-0.028254433466853187,-0.0013540128010347296,
CCK,,0.04595300071620438,0.014306097650628005,-0.02933036629249691
SEMA6A,0.045418564512161023,0.00032748031431566096,-0.038885221613493885,0.09488559566804154
IRAK4,-0.024214691609554622,0.014071890346094008,-0.052910528842145484,0.0007338902812429826
GSTP1,-0.01643697851566319,-0.0061592536002604255,0.02101276514589293,0.04349396441890905
VCAM1,-0.003631375877950833,-0.036357423632967366,-0.02974139791330304,-0.04613593270337087
NXPH3,0.27769833669151456,-0.032728469160509865,-0.01286034668668175,0.06393201810856786
MTMR4,0.07328911881855929,-0.03693667547668949,0.014979690136778452,0.03990035904409331
LAMC2,,-0.022059291361278537,0.057196898990756466,-0.029870926462279148
IL10,-0.016533391713260324,-0.030775058438414615,0.002359837219724706,-0.02071523709816014
SEMA4D,-0.025279923133860766,-0.06127177374389446,0.015639582062301854,0.06100287779356874
TRH,-0.001726548213044566,0.028767326154893358,0.07124528524099541,0.21831728457648222
SEMA6D,0.015227786113987939,0.006108215734906362,0.03947372118484959,0.15856932956164538
CEL,-0.051465825315439605,-0.02717194274128072,-0.010950090342171008,0.06368960534287156
PDCD1LG2,0.05819786963121252,0.02891605645322827,-0.026644453446478252,-0.013833239427033553
SPINT1,-0.025847639227872015,-0.05131763202452552,-0.061717902098016655,0.041447207518123634
CTHRC1,-0.02029798037043647,-0.0685526178218055,-0.01850100872711536,0.13550864470753854
PODXL,0.15631069444897927,0.010816515305151717,0.05132023951038823,0.17201628230699706
JAM3,0.0686520682644825,-0.027365445776754826,-0.039990528769675036,0.1532301064532555
TGFB2,0.027871509038987375,0.007417306605065169,-0.03911609142491516,0.08639587733973118
COL18A1,0.17084771019785988,-0.006847100805363217,-0.04764284760127996,0.08205186007400242
NODAL,0.12440260510901899,0.037027521775675705,-0.020138577242314906,0.09167197805454667
INHBB,-0.04456248054988946,0.016345368570599938,0.03609118953882487,0.028626352426520497
LCN1,,-0.028530603191336743,0.06968070065219105,-0.020951906386766708
ARF4,0.09041703432548037,0.053231081607356526,0.05933897574772724,0.0385348844840004
CXCL14,0.012763709206067583,0.011055434120350224,-0.009791525511756318,-0.036265370373691916
LIF,-0.11879244726265736,-0.03510259599064142,0.02373200952268396,-0.015784692929362968
IL17B,-0.007423892809938015,-0.024827660753398567,-0.030451336235712945,-0.023689010596847474
MMP1,0.08885051289049299,0.04016026590105964,-0.004641477227520188,-0.014197571382450645
MATN1,,-0.023169562520246077,-0.009733388593480876,-0.02158803323125402
ADAM28,-0.017714747171903154,-0.03927120802008119,-0.053507902008245685,0.0727789093507259
TCN2,0.10997713384797093,0.022363449273521303,-0.005561668940459554,0.031034415821673482
THPO,-0.050950747343682594,,,0.03179142919417315
CUBN,-0.007294044218524316,0.03249854619216137,0.012320845137091939,-0.029263687904089078
TIMP3,0.06490408025314554,-0.003976823238802058,-0.07293538191874849,0.042128970763079344
PIGF,0.0774386308908348,-0.006950796400661677,0.017350011963511245,0.026703284378892484
CRH,,-0.019067362435083758,-0.03650828543466095,0.06713853543438263
BDNF,-0.09418422337373629,-0.01298978819613907,0.0155422008193504,0.0821735948312854
CCL5,0.07307174920656284,0.03510213467777885,-0.014981810414941411,-0.007286430365357105
GAD1,0.06066990957901512,-0.08909898432416789,0.012181567539731196,0.03666999754888403
COL14A1,0.14853670841204694,-0.07067766789158242,0.023353454804832995,0.05116523953304367
HLA-A,0.029320005043627112,-0.03402372195589472,-0.03864879552488242,0.10782598210571731
FGF18,,-0.014376233958549277,-0.029687696280733363,-0.029636472552226553
ADM,-0.04883254301193819,0.015727971407549383,0.02639302636860242,-0.07732668498363
GNAI2,-0.03999471214266477,0.07415214104530232,-0.056285817714799964,0.05164725746145876
HDC,,,,0.02589453337004726
COL11A1,0.06746687809369603,-0.010291026027096271,0.020263724912781722,0.0705813791332618
NUCB2,0.08703314191788726,0.0858160677409778,0.011279817662476172,-0.01237694246843551
FGF16,,,,-0.021272190688643357
CXCL1,-0.03824876324517187,-0.025598794353563926,-0.04654855426439808,-0.020942212950561402
VCAN,0.07343759235456057,0.016181171946941415,-0.005814208045828642,0.04968775502017909
MMP7,-0.07290954641769366,0.006852748823720586,-0.00506501506176673,0.04851018995762942
PTPN6,-0.0034137012136048472,-0.023097576243086993,-0.03779424770416496,0.025715020329185385
PTGS2,0.03647996298715179,0.005682816860374626,-0.046498886323387834,-0.03263944722190167
XCL1,,,,0.0156938219943419
CD58,0.07423395175685212,-0.037468241316956294,0.023590136287525702,0.0724766657212823
TNFSF14,-0.049379850997048294,0.05412556553108428,-0.03236575037683484,-0.03227877756276453
CNTN4,,-0.026349861197400553,-0.01653973184056621,0.07105348821315535
INSL3,,-0.02611296618534952,-0.018786825781941165,
MFNG,0.0915362783308218,-0.03207948840777896,-0.030644142785854915,-0.007479666345156316
ICAM1,-0.09917434281648196,-0.050339223498465646,0.014607849670400774,0.05148626122335478
PROS1,0.05283490946846678,0.04941736890876556,0.051659727498810565,0.09239540261508834
CLCF1,-0.03723282650391341,0.002608252274201269,0.08748524362406794,0.026497971075952777
PSAP,-0.0012218662341830174,-0.056159262906571285,-0.03238986985514001,0.010727325647825142
EFEMP1,-0.07272572525325419,-0.018846621276588253,0.12406182780571484,0.06883068259288144
C1QTNF1,-0.05319751717371313,-0.015028056444894732,0.051766810330965335,0.06655541945236956
ALB,-0.05688941745720327,0.0411361578628361,0.011018406582814064,-0.030564765617124574
CCL13,,0.13311826666914803,,
EFNA3,0.025521688879175216,-0.031386472724444815,0.006489821449574671,0.027581979302784478
DRAXIN,0.01780016443481478,-0.0015358419731611812,0.021627967807617717,0.10648891135103855
RAET1L,,,0.08793197626727325,
NPTX2,0.0032993598384915453,0.04001731963046514,-0.04067920066142312,0.01899367987804221
FGF11,-0.05151531669392774,-0.0024168757927830915,0.043206321665469165,0.02366537399286918
CD59,0.18164556720057862,0.004256204234288858,0.01495367274973729,0.06987356366470292
COL9A2,0.11589831614182142,-0.05398979551239443,-0.011673502690138806,0.043506893458827606
DLL3,0.0410849680286526,-0.018391211600197518,-0.02681140495699168,0.06936528784725528
FGF5,,,,-0.02280276972889638
LIN7C,-0.028954499019781126,-0.052366237152924315,0.03327982022303384,0.02209071949067945
GDF7,,,-0.016303435742876092,0.013582664680865929
PSPN,0.09026343698140432,-0.04912640184351038,0.04578041710298132,0.010862695297409602
ANGPT1,-0.0012809292242184067,-0.009088055314680288,-0.02477627690646327,0.006969102902738015
PNOC,,,-0.017337145282779808,-0.011185702136699229
L1CAM,-0.04381958661709895,-0.002993358306480817,0.02129890591132126,0.014655580231400067
APOA1,-0.0375582388265753,0.03457554721698144,0.028573711560221062,0.01564261120135839
PSEN1,0.05984199202083377,-0.040965173392030194,-0.012680446399903848,0.03712450868282035
CALM2,0.06485685583853998,-0.013630562825633375,0.04239045490145737,0.030124983613478307
CLEC2B,0.013822559433674218,-0.05992989389273859,0.022709776854140343,0.04367104354067116
NTNG1,0.13468292635216197,-0.05597450035545236,0.0563766233325235,0.010069563518063686
LRIG1,0.05418120351040917,-0.024184359196720427,0.018951548318670484,0.03289732724555218
CPAMD8,,,-0.018315593383200275,-0.0012774838790359404
GHRL,-0.057833454976375306,,,-0.02062698654291689
NPY,0.1732581485270093,0.0027104289069384935,-0.05318633669753279,0.022240282557058583
MMP2,0.11255394102290328,-0.00866833051331288,-0.031235795326039675,0.16346874302307735
PPY,,-0.007127603835507906,-0.006707938325739414,-0.004110231382711403
ALKAL2,0.13597405627311382,-0.0036425132667806154,-0.01129263289251075,-0.023197856517880453
CSF1,-0.04232673894054734,-0.0038869555049093033,-0.07097782749122131,0.06503590119342698
SEMA4C,0.0031885721503261528,0.031942510477593875,0.07364136722434514,0.017787571087983563
ICAM2,0.0894542749517261,-0.029385024181238686,-0.055211952464018686,-0.03897827698060787
SYTL3,-0.08185719532883855,0.01435922400223845,-0.039228185216564536,-0.013866962995153992
IL1A,-0.07112797157939078,0.12510159992098868,0.01357309280088389,0.02306430949929406
HLA-G,0.003078289714679012,-0.025794350779055158,-0.005830480393816947,
PGF,0.1365604251687412,-0.023716423921266955,-0.030750790908207752,0.04081065763758074
LGALS8,-0.09988994292893325,-0.08604297306172867,0.00722924442692527,0.04576538779168146
DKK3,0.15426319028778332,-0.05313452496698117,-0.06551266287934605,-0.012893043579820523
COL16A1,0.05164406279783382,-0.02385268810815761,-0.012011692411281649,0.08418836352770559
TPH1,-0.05922882021839421,0.01056736149182297,0.018584634921175118,0.0649524781686324
TNC,-0.10964047459076733,-0.0028561195159823014,0.0431923810439438,0.012852888801556129
TNFSF9,,-0.04283872172254909,-0.0409577020442527,-0.04930969875732771
C4A,0.03568090096027979,-0.019405225547730443,,
CNTN2,0.06881985953882083,-0.0414535215601428,-0.040289106072099276,-0.04781165829745373
F7,,-0.024449463804967698,,-0.02892322185636981
LUM,0.13216216047626161,-0.000836924797281124,-0.022013840114440904,0.1176623647924159
BTC,,-0.0176883275103286,0.08833129424366953,-0.004421416156934747
APOC1,0.05369803656315881,-0.021279252197859963,0.02278577852627631,0.12383878645584322
PKM,-0.11146454505509193,-0.0015563503375133712,0.0312995937907097,0.001233677419969545
TNF,-0.10436173905498719,0.1597859960759984,-0.01901833173081205,-0.022510703738741783
GNAS,-0.07899369850173123,0.007471117241115615,-0.0604011846904892,0.02569560370647859
BMP8B,-0.010682517103046423,0.0014052564503820044,-0.040618326196316654,0.03191519603712655
LIPH,0.05887728408916104,0.1306787784849783,-0.021203803708595297,-0.007114948846256212
CCL28,0.013083810575579754,,,-0.001902052730553738
PTPN11,-0.01553605473540317,0.06027268771913176,0.014971904936780482,-0.014062248268805078
ADAM12,0.08321170296921004,0.036081128388899375,0.039276410432940924,0.05187659815264076
EPO,,-0.018929559329564468,-0.022021766593514836,
EDN3,,-0.056618131585371906,0.01415904045861299,0.03718129732299959
CCL22,,-0.021424184066893864,-0.02013856836216844,
CCL2,-0.05383698388841445,-0.01468151218197197,-0.03345082120483548,-0.013134403741622074
DSCAM,0.006719388242766618,-0.0037594831525519837,-0.023523319681285265,0.042576565524710425
ANG,-0.11243202760462932,-0.0014530693314133071,0.0024554420074868267,0.024261798126510758
FBLN2,0.0019187852130415476,-0.047684357808867414,0.056303963402973375,0.007433545349746094
VTN,-0.03954522309082259,-0.02163778172669168,0.03646220816721665,0.05899450663362075
VEGFA,-0.14300846049529342,0.012775620779924727,0.011406352029012619,-0.04944114883402724
F10,,,-0.026447413423849254,0.08899485643566259
SERPINA1,0.003863947030257376,0.026954745592877097,-0.027793110332402726,0.05584716998089548
VWF,0.12198556678197582,-0.0565700541062009,0.005777480534935645,-0.01651401238871044
GDNF,,-0.01590466346355328,-0.02000683790308803,
VASP,0.05022334174807867,-0.06025092859659394,0.00041540056800960334,0.04037740030284238
ADAM15,0.09836904259515138,-0.039212645782466186,0.026596149448295536,-0.027670237535560666
WNT2,-0.05043144879589883,-0.02348023914672094,-0.022617457388684988,0.013659981317974652
CALCB,,-0.02054950390571315,0.15534499258623885,0.040045436353035264
OLFM2,0.03160738085617708,-0.014065753123209887,0.013385370310294811,0.034550294381729504
MFAP2,0.13516452482195904,0.022342238373200072,-0.004040851842690126,0.04268456024908497
HLA-C,0.04531737585525543,0.04158539558566903,0.011196530089205705,0.06908386806547787
THBS1,-0.035945477988317376,-0.024675771380478533,0.032529657505674305,0.08508776929733873
HSPA4,0.04248428540876937,0.0742134935764816,0.002787595352469744,0.009051350587890623
LMAN1,0.02697864296589777,-0.014809012250247357,-0.005426419833149693,0.02673424769568062
LYPD3,0.04353365228995888,-0.027806956992655184,-0.04214130320411843,0.012980173496986871
APOE,0.001804299485955602,-0.04279186124131695,-0.07408420182584671,0.096759357692011
SOSTDC1,,0.04322074638733658,-0.010751547417806033,-0.04498086551285914
ANXA1,0.054082508364585974,-0.021536630031832947,0.06713740467918664,-0.06121500385418903
WNT2B,0.09959804100830447,0.02746725270775539,-0.019352935786798923,0.050568853436931176
AMH,,-0.046054475768158444,0.07303362056272275,0.03416731918698213
GDF10,0.07873441566702898,-0.02918949190711604,-0.022041747429611003,-0.021518655261267474
EFNB3,0.10240868837279624,-0.016106640560459823,-0.006590634506054938,0.07449515532807484
LTB,-0.05257534086789776,-0.03843587272731955,-0.01888717825934332,0.015257803321321746
ANGPT2,0.09825229880961794,-0.05725894857999726,-0.003294091476125941,0.06492440472145418
ADAM17,0.06574928424663136,0.06610693979007258,-0.0001906161406478616,-0.0002396968684054514
LRPAP1,0.0033537313830450566,0.005982420335865518,-0.007643619426544156,-0.01948877993014641
NID1,0.1523838703022013,-0.03284169681673455,-0.020240010344540288,0.09960955673841929
MST1,-0.0804751702790443,-0.07334839060642753,0.07492006432795731,0.04509198417362522
IL13,0.12313188258888552,,,
DCN,0.146144878275684,0.014078696169110958,0.015843732704969624,0.060882194051428196
IGFL2,,,-0.021819904226518624,
COL7A1,0.0540104411390191,-0.05878930425639298,-0.020387030049877655,0.0881324696259648
CALR,0.06478651069750305,-0.02538469494199714,-0.024568243145558503,0.05260510086299003
PIGA,-0.02284368107937355,0.003152984247400458,0.023221215451366305,0.024174063427100184
CD200,-0.020673625079124732,-0.015231055700745066,0.010336850185836426,0.03923919517519253
GRP,,,-0.020570785036569957,-0.018558699901666115
CDH1,-0.05641303225704898,0.02329542668364935,0.04449258945974724,0.05201040560739592
LPL,0.014746619280597634,-0.03083003586304316,0.009659879955183593,0.1445741802323185
SEMA5A,0.0835254739091421,0.029745796395944792,0.044372134388201506,0.10248864283954669
SEMA7A,0.09961957191482429,-0.07426260103828046,-0.03319585929222645,0.050886384906978686
SEMA4G,0.01486651754545626,0.019871266003958752,-0.013780403348648862,0.019641838584190534
SEMA3B,0.001035542938646455,-0.04557366437400291,0.009761148543811696,-0.06119830361045503
RPH3A,0.005362166239239043,-0.0007765932989185731,0.0032632990002210986,0.021831718830024476
JAG2,0.09847953621270043,-0.06356620791205314,0.02411619672380348,0.05083985707686488
CGN,-0.03570736037678496,0.02693487276592956,0.024039995053720595,-0.00925901046337122
GDF15,-0.05389116865307473,0.041052163537188435,-0.023494418447389042,0.03330748949705431
SEMA4F,-0.02523701561814884,-0.04517600865246452,0.001881555111069754,0.01991366586532052
NXPH1,-0.027520770109399004,-0.020337018603865272,0.008106826116378894,0.0926622591718154
ARF1,0.11324308295623271,0.06060930057808201,0.011486286759980103,0.016510768773799447
EBI3,0.04134275009979869,0.019161832250169056,-0.0011967407170190832,0.08681413916408759
TIMP1,0.027740501581727126,-0.008796875780816964,-0.0036586136766552585,0.035824157808955495
SEMA3C,0.10449439260416746,-0.004658602742834617,0.033951762563035004,0.01672054709416711
GAS6,0.0618668951104874,-0.025011833260958308,0.0189505911637444,0.02504845239790633
MEPE,,0.08114900037482518,-0.004535273586358969,-0.03656980724177196
SERPINE1,-0.01408731646034149,-0.016934250181386327,0.03864250245560472,0.0026815357133331426
RSPO2,,-0.026470080370507,-0.0014160415846679114,0.001639099759470146
SHBG,-0.03890167475546838,-0.028363828769092294,0.0069789109199051985,-0.015138485436035068
LGALS3BP,0.007108991379208831,-0.039300621456295176,-0.022578020848100483,0.06398152014104487
LAMB1,0.1871938981555377,-0.020160027991107016,-0.003658519628760331,0.07216845258413192
SPTBN2,-0.027466132075771244,0.10203947386588147,-0.026397870140635105,1.701455788947568e-05
COL1A2,0.1055936244222399,0.006579595529993447,-0.035143678959724846,0.12174471922277783
DEFB1,,,,0.06478159588793048
CEACAM16,0.06826465524568551,,,
WNT11,,0.02271078622440721,0.011115302347843862,-0.02509010639019722
LGALS1,-0.1370477561030632,0.03506404910448225,0.032382949992376356,-0.009051654678870901
BCAN,0.09937983247390622,-0.026197051025530847,-0.0010804320366156407,0.1677505297766649
ANOS1,-0.006611706748365237,0.0503284819996929,0.008588362549698796,0.011936638531219417
EDA,-0.054475630938959144,0.07736010472593201,0.09990139539848408,0.0018010972881936144
FGF22,,0.03534207030219025,-0.020783762679681565,-0.00547015065989699
SHANK1,,-0.007903670412801376,-0.010784642106203052,0.016820622139740022
NPVF,,0.05910569492574122,-0.018786819223189057,
RAET1G,,,,-0.023106801230963238
TGFB1,0.036734615118099424,-0.023062074631628193,-0.05365160408445231,0.09195655430768827
MSTN,0.05599590569023126,-0.024258401013924118,0.01795369392747926,-0.014718119603040264
WNT4,,0.023006551256886748,0.021848568332325395,-0.0020185305705902965
TNFSF4,0.11386504702801088,-0.04783598462685099,-0.01053353673032843,0.06900674949429522
NTN1,0.011435496929114929,-0.06838067197750318,-0.017983287229406553,0.1582396606895065
CXCL12,0.03037300042318618,0.0580346151700018,0.05503940893303326,-0.00021098689907383958
GNRH1,0.04620996587021066,-0.034875163230034145,-0.03068832588642039,0.09933327699229391
FGF8,,-0.004105839518541732,0.03913626045515086,
RIMS1,,-0.0496583765873614,-0.013545960009219806,-0.07842096507471108
FGF14,-0.031397050393826106,0.03890315983666181,0.018713694840594815,0.08024064791819288
IGF1,0.0014805997809959068,-0.035695508351167596,0.008713776018470789,0.041416348909681856
TNFSF10,0.07862381632114783,0.07382597600155291,-0.04027817568082418,0.01139541427713491
GDF5,,0.0029074481642437124,-0.04011416678583409,-0.03605079206209692
CHAD,,-0.04320001191194221,-0.025352861656947754,
RGMA,0.08045366727855831,-0.03864964742597635,-0.0060762316610556135,-0.02909446627362833
WNT16,,,,-0.020503507432106268
CX3CL1,-0.001410862833849355,-0.022839917479846348,-0.014108560167049075,-0.05435028687692994
FGF1,0.03834453185251,0.006785724863781149,0.05846026862494483,-0.08349505162020199
ALOX5AP,0.023286713298426402,0.016124752920842044,0.01124289110607234,0.01363379838433825
IL1RN,-0.07290942307963996,-0.008736127836531386,0.016921177088057748,-0.013307449856733135
PCSK9,,-0.01868750319813327,0.0005958897597258629,
NPW,-0.03691269381548768,-0.00884400696983194,-0.03524739397526924,0.0019964910203615297
CXCL9,,,,-0.00838926654241371
ANGPTL4,0.0011124076771869312,-0.05078241413550193,0.003486434550609717,0.009512992338954028
UCN2,0.005270171024813504,0.025124773602787,-0.023014664461807763,
OBP2A,0.06811544610417063,,,
COL4A3,,,-0.015762484338635835,0.026341534167555827
NRG3,,0.009288927534926304,0.04814635326353584,-0.015199772137336625
IL23A,-0.04884728591250418,-0.018687496679149,0.039521912584258974,-0.03101981246736341
COLQ,-0.10233926999688824,0.019195956344846967,-0.038355596191426596,-0.06210319396705095
SCGB1A1,,,0.024801394790017937,
TNFSF12,0.018267373765875634,-0.01364579870844942,0.04076516515036055,0.05523013760652829
DKK2,,-0.022059292391563023,,-0.039170049255006126
FYN,-0.00773375451079465,-0.046164175877634495,-0.05018668783891933,0.11331890027438825
ACE,0.14333412456911215,-0.008874613409516332,0.01839437373309986,0.058671418052949016
IL18,-0.10440698110044777,-0.06222933322676321,-0.0029586131553223064,0.01904170045495794
PPBP,,0.05406384786264796,0.012723791451587963,-0.025897476154242885
CCL27,0.0802950207033005,-0.019386994052709803,0.007889155254897697,0.006995815620296289
SERPING1,0.09458683550668115,0.0065841204175906345,0.08176508412019096,0.05604556751195599
AZGP1,0.008149478258022333,-0.05323667757298992,0.02477331449236062,0.05916978044072567
INHA,-0.021062767077537202,0.007992746125164138,0.04329191920817161,0.045636609389361246
SEMA3G,0.021485991919944644,,,-0.036075167172192314
COL6A1,0.05580483240623257,0.02996083236940147,-0.053784652056349816,0.10079685874901152
FGF17,,-0.04727312582049225,0.04626286579183698,-0.03935582815777839
TNFSF8,-0.050950758767679745,-0.024827653475198008,-0.003269843669830344,-0.02916266458607645
FGF20,,-0.02699797404651098,-0.03405368441074056,-0.021588038416040588
