,UKF259,UKF269,UKF275,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
PCSK1N,-0.05933888602054541,0.033034877247228554,0.015314641870604192,0.05214077396790494,0.050255287379096285,0.04571636325723084,0.0418049590944017
NTS,,-0.020733217038121598,-0.016727839586405096,-0.02520717097193294,0.053696574410717283,-0.022546122752638398,
SFRP1,-0.013287832749183917,-0.04726912136106912,-0.03106008872850842,-0.0030758242242242776,0.009239461177653455,0.014603477280117752,-0.005506467493306969
CXCL13,,,,-0.03799258730637367,0.125071814918597,,0.06335358570221312
MICA,0.007550841073864958,0.02498620063719969,0.02483697160355711,0.08180013939368196,0.026965187195886333,0.029143790456801162,0.04500625524605646
TG,0.06476530499078172,-0.020358575301263768,-0.0141300340514443,-0.005139931835983274,-0.0174940507081097,0.028468175711632005,-0.030494405776821196
ADA,-0.018889737133203972,-0.03294023869152576,-0.032312527480390776,0.07754817375633735,0.04815431502668909,0.028691861894795005,-0.017260810054155234
LAMC3,-0.052931800394644325,0.08003788168343651,-0.013620457567991682,0.06236185292880097,-0.008964104510976892,0.011563250910093154,-0.006856906364952698
CCL7,-0.01036756340398213,,,,,-0.015954305666363286,0.005272085928436206
NGF,0.000554142422328093,,,-0.020412160580526185,0.07304029525418078,0.04823708971433965,-0.012211158404955944
TNFSF15,-0.011544788921364697,,,,-0.013199638299676601,-0.0024487217631027707,0.028453316610381793
HMGB1,-0.04020992943488719,-0.031336218743028624,0.021081008286271723,0.05676400916710593,-0.026714865507577616,-0.04131367420659119,-0.08574173819954864
ITGB3BP,0.004154399436079012,0.011322060392896975,-0.010898737660844126,0.054965916331408696,0.0284045586285556,-0.01641434752226601,-0.003375143063957704
AANAT,-0.010504578313435669,-0.015215697747770401,-0.012707222198639888,0.034149958777017146,,-0.01688032072431025,-0.02083046066472037
RELN,0.014475622899391463,0.011202038196031784,-0.02797720137647648,,-0.015943732590478505,,0.0024007162418596354
IL15,-0.03646107877651634,0.01059865304066254,-0.011376763942686387,0.01851031653762208,0.028841021178563325,0.09940334903993778,0.0859729206561603
UTS2,,0.05445398097320724,,,,,
BSG,-0.023076468750702066,0.02801990133700075,0.02675097078064748,0.010636470026081785,-0.05504868159715058,0.05604161827603995,0.07518351544728964
ADAMTS3,-0.013365984933747152,0.07942925525355166,0.01675531203776911,-0.025789108000021713,-0.0016871321691869434,0.018383251999430413,0.004929322266113529
CD34,0.02177839213592433,0.05154863655528038,0.03309657796056054,0.07911996248918363,-0.024639582026289845,0.03704714870792076,-0.07800226774354224
CCL23,,-0.017313048703920413,,,,,
PLAT,-0.011181681513643637,0.05848772623141916,0.004479699329846257,0.08887757950010548,-0.08568916513105469,0.06132409488333292,0.00033911657026199126
NTF3,,,,0.014165919461133157,0.058650102128654714,,
LTA,-0.013287832127558213,,-0.012238379276953246,,,-0.022718367769534027,
CKLF,-0.053709153900713985,-0.024252415233892863,-0.01172737026677874,0.03474660935074374,-0.008926579805963342,0.05645536693769946,-0.08916615574516146
CD24,0.038382572348506304,0.037621711740475204,-0.017161199887622013,-0.004979191315727262,0.0009034547479870844,0.019318715343793563,0.0744760774985616
HSP90AA1,0.0014784635604438079,0.004198406691602502,0.019149235134669106,-0.07160956740936497,-0.012834112516494613,-0.02844825578778365,0.032689984943706576
BMP4,-0.031002107491932933,-0.037759332716610944,-0.010651072312595076,0.041154926123308615,0.030762299014446808,0.06167552018928753,-0.00467163568524151
SCGB3A1,,,,0.02133897359438001,-0.013200396342949013,-0.00918353926148991,-0.01777076561301231
IGFBP4,-0.03589936987578614,0.10307828982797136,-0.0577341128522644,0.031058660002060465,0.014716448174057812,0.044343452888298884,0.052448277629105845
RSPO4,0.035171475308830975,,-0.014233980152662792,,-0.018460467690813387,-0.029963148998801325,-0.026266385784858785
LEFTY2,-0.008563569685083018,0.031623117947768495,-0.01829914973010966,0.043820481037262105,-0.02510501645304191,0.057735736862063826,0.08236757035889467
PF4,-0.009045494816796198,,,-0.018964067341707958,,-0.022718362512335215,-0.020575946260549316
ANGPTL2,0.004643944935591752,0.06687477256373599,-0.004236161153127376,0.042129410783927554,-0.10570214402723913,0.0356667396990028,0.02623321176657024
LRIG2,-0.01421117269978398,-0.037498050459434516,-0.044326937856235676,0.014012293474109339,0.004069029239226817,0.06933234999380482,0.04487610410648882
ICOSLG,0.06389217095042736,0.05650911892442127,-0.014527717732852023,0.046641751665894994,-0.013671218279265351,-0.0053436784432206235,0.018007825632966764
WIF1,,-0.0018791625831171678,-0.010984025342274231,,-0.01716079283469864,,0.021547578895939265
NPPC,-0.014031793137994459,-0.03167524327372996,-0.021426343414216176,-0.02420604083596134,0.07011546619153218,,0.07082609191295672
LYZ,-0.005215244015969097,-0.009622329188284984,0.011774933734206317,0.009931389703280773,-0.009575523140486685,-0.03205835029980407,-0.05394036710047052
EREG,,,,0.009336513060005523,-0.022992823753694432,0.016275609917544422,-0.023689009415859958
SPTAN1,-0.06051276509359252,0.03557512646716975,-0.006827397363265745,0.013350264011118046,-0.019132637045058,0.01707525703915634,-0.003849834602085863
PTH2,,,,,-0.0032789932262605476,,
LIPC,-0.01625542787029061,-0.010086854226736712,-0.026611875451226213,,,-0.01363788028834287,-0.03208695653846604
COL8A1,-0.020460484940166626,0.038599119432440925,-0.014300271625166856,0.007842883256955573,0.10348136254626705,0.013857696971374817,0.11137479973291595
GSTM2,0.05652399674933519,0.02888786137024447,0.04641250366687637,0.02088848221908627,0.002743346973268469,-0.015433076737049741,-0.01858722560056612
SPX,0.059195580321531105,0.023600571529485696,-0.030279827649472825,-0.02354631356502354,0.03159325458603954,0.0902028072869666,-0.009071429910833704
MFGE8,-0.008431759855791662,-0.04290337633299978,-0.04875633769180962,-0.03136174878345173,-0.011511967812409112,0.08224192971508149,0.07759202095123985
TGFA,0.00821944805577084,-0.024295549745618584,0.031165806170478885,-0.0015430556854184217,-0.028258322506838775,0.0425517400520137,0.011771803708606648
SLIT2,-0.010109892837353545,-0.004070185300473677,-0.002994948476222418,-0.026051648824157284,0.01575374678969316,0.011498270491686361,0.0529909172639817
PLTP,-0.031102325790233573,0.08866175571857025,0.03093174186426927,0.05861498633077898,0.03829637513582631,0.01285969461197174,-0.030897577436908946
APOD,-0.002138623853788072,-0.08742191576127124,0.012537754080805699,0.005898677757236389,-0.07091771096686036,-0.030582457905596883,0.005010606196636102
B2M,-0.046945745613147766,0.05430064153633668,0.014935758917906019,0.1411279631605565,0.0347885375520554,-0.021254095783048717,-0.0007942493056502552
OMG,-0.05437964486293193,-0.09016967666928166,0.005637277775887152,0.08716913918919057,0.05183158423644855,0.08043715507318845,0.00032506413781409343
CXCL3,0.058365218087726344,-0.01997748379317591,-0.02019167641021399,0.008626706133725993,0.019986865474091082,0.0018930440170943726,0.09316590264685275
CXCL10,0.027279655516671997,0.0259275765868088,-0.03185448647837165,0.06929879865313424,-0.025224530319683396,0.05008778492072691,-0.0032706371690800757
RSPO3,-0.010504577537266264,-0.024984982504717007,0.09623498930973079,-0.019201564724350643,0.09060810359508865,-0.016190500539111193,-0.02538692490612601
CORT,0.02882012763954761,0.058470629797329754,0.021048550061525756,-0.019844932603439395,-0.03070223362797584,,
NCAN,-0.02838624440286845,-0.04241322800516117,-0.05536854118918646,0.010087714250838636,-0.028341590460181424,0.00932084396885565,-0.0009476298883352222
PRG4,-0.010367565019612987,0.08567459336213766,-0.01819046156758792,-0.00216983159714395,-0.0440211981746532,0.010615068308946108,0.09349855622563061
ZG16B,-0.012032827155778336,-0.023367941824488626,-0.009724503317033775,,,-0.0201878117525272,-0.017553392425422348
TGM2,-0.00881264421988311,0.08411239428344318,-0.021120033446442556,0.04022157110339774,0.039584886747980795,0.028762355393571765,0.053433658827863405
VEGFC,0.01340404156315385,-0.028535968885948775,-0.015723251412433543,0.04494410662332775,-0.03150678881190381,0.003325004021644366,-0.016700129714290492
WNT6,-0.014339677379490526,-0.021283826391818025,-0.021641535282069267,0.040426656556657524,0.03622899100665338,0.1115093043631153,-0.018137920773205432
NRG4,0.07692702514248308,0.0022468933532697813,0.011241794959519153,,-0.02437752655526736,-0.01619050235368003,-0.027276650868039973
PMCH,-0.017483192420608553,,-0.01423397946571951,0.0620588913825443,-0.014035573300032798,0.05363144947737988,0.12751007004615272
COL9A1,-0.013178372122963642,-0.0028973589035398753,-0.02606293897144843,0.04789784322518858,0.01173930382266723,0.08192077399252724,0.07184038595935502
GDF11,0.011990853961877435,0.0061036484951921,0.01782709592535754,-0.039044123312219015,0.034756693032664265,0.04533010520726855,-0.024078563208161152
RAET1E,,,,,,-0.01776086604536471,
IL24,,,,-0.018661694929630768,,,0.03723544682600638
SORBS1,0.02092986193470208,0.05191982805668578,0.0366280610582412,0.060041285619768334,0.021172535856699298,0.04169296147210053,0.028047655066896167
DLL1,-0.004272902483430222,-0.040250654447463834,0.0047771689853479005,-0.014115985335899549,0.0005353877682691544,0.024072827689556917,0.012380690873626405
TLN1,-0.050019925938315904,0.0806893586083542,-0.013959642255391575,-0.037201128275334755,0.026395399439407122,0.009253257183456083,0.06797498002229778
COL2A1,,-0.019977490591735057,,0.09833923661739404,-0.01673897380347927,-0.023562650522489313,-0.0245747983719387
SHH,-0.010773602265091888,0.1532590942061111,0.012227714053044708,0.03755054581791171,0.009684772429114379,0.07688612260810394,0.06445603606330713
PON2,-0.05255721489758908,0.032499545285454366,0.00766860812471953,0.08496809965561442,-0.0022425360449832756,0.05427708253941974,-0.07416895178814153
ICAM5,-0.016791423799277706,0.07289807490221391,-0.022174545330049387,-0.022434056210405156,0.07477604443767873,0.016760161948180658,0.07675797770678572
HPX,0.022516761476911406,-0.029091388384043855,-0.0190837350556741,0.04043190903208748,0.0017025515445753718,0.032045793929174754,0.002953543485393568
SFRP2,-0.01226996544616715,0.054669490959742384,-0.015905045231518474,0.10939896670605538,0.066308740719296,0.018785811960494402,0.011947541881573607
CFC1,,,-0.012238380016581726,,,,-0.024135544240890133
CD70,-0.02085545011075928,,-0.010825370093557428,0.05804737680698395,0.005962149043105485,-0.024701536741656146,-0.00589169945240255
HP,-0.04745118130795982,0.09675417610751307,-0.010478466617492781,0.06188457559749044,0.053207267911881136,-0.02421922069643595,0.12484955419928423
CXCL2,0.08683255193268197,0.01436358144487831,-0.03187969106341978,0.022304845346400978,0.09572418988621097,0.034737342547543196,-0.025600304094338836
NPPB,0.0861538060162183,,-0.010716423261376734,-0.015448477993469744,-0.020977614938758753,-0.016423461497992675,
CCK,0.002472531738875383,-0.002519164869105884,0.009293392852606275,0.036569074505104104,0.04735406385624436,0.11217255368449149,-0.005621031697963465
SEMA6A,-0.030527833930881876,0.005870915887107217,-0.032785141189903874,0.015400297357833714,0.023861822936776873,0.019926114884670828,0.03273285150881471
IRAK4,-0.000587423278461624,0.06317262195894122,0.013267023905872876,0.011068395572787283,0.01296733631741774,0.06274054395986643,0.046277122494624456
GSTP1,-0.008711011611183256,-0.04144358887403847,0.029167006086327104,0.005230522467477082,-0.0012940473493208027,0.02498545517141733,0.006281804139140922
VCAM1,-0.008291497002734126,0.1132501097237906,-0.005328299677218411,-0.027631729742447007,0.04565161924761964,0.0592459656677507,0.02937289229597448
NXPH3,0.017028664880109422,0.007247882589650794,-0.005733849587241546,0.010238601934384365,-0.05280906046602812,0.07296179708719151,-0.05933088979903382
MTMR4,0.0236534412202907,0.024267057390369315,-0.016761151064585242,0.0051902746713338435,-4.0508221363152085e-05,0.038933817339896266,0.0337647357639211
LAMC2,0.048167375543720456,,-0.01349078131704353,-0.024508041813720828,-0.013623713125730803,-0.031291730610420315,-0.026266400244433486
IL10,0.05716908169798192,-0.02621492814682138,-0.04218104667696461,0.034765880042074586,-0.009315399026138062,0.03301059422268612,-0.04569243751478027
SEMA4D,-0.0008429520577575122,-0.01875739961547876,-0.004817364375161973,0.032418883015890146,0.032058802970388135,0.027135389849047037,0.07921170580671491
TRH,-0.025538725993636338,0.0983404990401582,0.00667443606640099,0.11217840015043787,-0.01325359646430314,-0.018395378259289212,0.02704767167208
SEMA6D,0.001759668001855353,-0.014341524204083057,-0.039016421604130554,-0.020589347512690134,0.024052411402990623,0.0564828292995827,0.05480011549604937
CEL,,,,-0.0037726221573145024,-0.0235817126220572,0.04292402937323375,0.0448778508969183
PDCD1LG2,-0.027351483237638273,-0.020967647662742592,0.0009030611505618545,0.06446109826044943,0.022639716514767434,0.07487065494433821,-0.00184004046741496
SPINT1,0.019513771185220706,0.08546014766105536,0.02409166193410242,0.1295145973569208,0.023860929301000977,0.02472261198689215,-0.030224425453528988
CTHRC1,-0.03476775218935006,0.029269282714353716,0.03188256195734583,0.04826332056175329,0.038993161385181704,0.047606506881331015,-0.01666477808723009
PODXL,-0.06164184077796464,0.09230765514658831,-0.020052118102205554,0.09107690818185238,0.035490622830531754,0.04607717117679414,0.06339598842681719
JAM3,0.05162526134106608,0.037712778984351526,0.014626424593411302,0.05893593482468447,-0.028089154144935617,-0.04927022932495805,-0.05019259069892177
TGFB2,-0.05080648257294348,0.10098379927348144,-0.04196334578461643,0.07039308547144753,0.013786940712884253,-0.002144325924110712,0.08673034829936033
COL18A1,-0.03306375076401169,0.08898642336770184,-0.02906395236219029,0.014927143681976313,0.04295759444547116,0.0349110994374039,0.0580227502681395
NODAL,-0.021217620821951052,-0.002656472889840089,,-0.023051589235997927,-0.015579737756642441,-0.025175748014106904,0.009848696546922197
INHBB,-0.005952700447830163,0.02728461341212496,0.037158472280976476,0.017453052372609735,0.06739543260323215,-0.020662785660216575,0.039108428309272886
LCN1,,-0.017531406790700168,,-0.002667160567399761,,0.15976143320993677,0.03535849866057488
ARF4,0.02980355294785009,0.06275786409223683,0.004573464864203629,0.056080368110699455,-0.050914468303429154,0.02102705508585855,-0.034284265417161404
CXCL14,-0.038845511540543984,0.10073811658831959,0.05091849758170727,0.0305736148597114,0.06820594225998368,0.03609718809635451,-0.01663465403606664
LIF,0.006940542433638475,0.04796643113185666,0.03598008805107201,-0.01104940144288207,-0.03836616719046821,-0.0279733781719954,0.020114471801232856
IL17B,,0.15242257608951915,,0.014199302363370584,-0.00030704252363852603,-0.0034001433138437422,-0.020830456481393856
MMP1,,,,-0.03588128443546009,-0.014035572188501273,0.022590437541658234,0.003953456860549548
MATN1,,-0.0183804881477013,-0.01085101313423551,0.018485472403857152,-0.019975892859371062,-0.02237271082234656,0.03326914451400006
ADAM28,0.046065383499125416,0.016094548979510247,0.047412173395139624,0.03886717537158697,0.02319248122750402,0.008270452018737046,-0.006099803915662861
TCN2,-0.008715259245819045,0.0292451620726381,0.00975608166066591,0.09169453073754028,0.0534958885815565,0.018278353470321633,0.009414834359647616
THPO,-0.00888981375947142,0.008709020859135377,0.04151646304843201,,-0.01732816181564588,0.061988489234138154,0.04107301421296492
CUBN,0.017591986301434208,0.007565151105314052,-0.024468702813651426,0.07581062257059405,-0.05513572980796704,0.1020991499312585,-0.007294835179223848
TIMP3,-0.022957435607038505,0.010647473740110045,0.004552293967741376,-0.019302126034450928,0.07598731347754768,-0.013924371104767626,0.04485598164654792
PIGF,0.0026765036377839474,0.024882148743593468,0.03727941489122738,0.04091071197959546,-0.0014036591901280683,0.057119020963613994,-0.0595299686663421
CRH,0.03590995012165177,-0.012357504117873145,-0.01708202758806685,-0.004597288211471617,0.04406783490668174,-0.011841045546428714,-0.04157577534952916
BDNF,-0.032590798264498004,-0.012383528045267708,0.01423543875214128,0.01860516745829409,-0.013444611599011053,-0.00031661082467544934,-0.015903461414259544
CCL5,-0.020928545542619543,0.03293515829534625,0.0023609058906979455,0.04119927553463813,-0.02392041953234225,0.028924253482375796,-0.01846106748088229
GAD1,0.04988968238859811,-0.009778864814408674,0.04320958388448604,0.052078590349887266,0.043895190196434467,0.01125222535363346,0.041314126678468274
COL14A1,-0.020343274993300502,0.10152358849403031,-0.023570748736026163,0.019351301049784858,0.09719212237843229,0.04780269075907666,0.04528108787866219
HLA-A,-0.0033412596129180714,0.05975751858288116,0.004216857337975545,-0.024384906945934103,-0.014248554319458578,-0.032331497195637035,0.09821819461876069
FGF18,0.10737799980062547,,-0.01162728806984392,-0.02189027220852291,-0.02425446748216546,0.004069898106967878,-0.02606023789965016
ADM,0.04909426903957891,0.01276857235335617,-0.025921792438590316,-0.043749685018335246,-0.004104756728469629,-0.002424687157969634,0.03394781417641103
CCL15,,,,,,-0.015954311416190366,
GNAI2,-0.03960357951107687,0.058272084578395944,-0.019730125691696083,0.021001680172668534,-0.04622704055007524,0.04680181079085415,0.014120200763880335
HDC,,0.010201272448794112,,,,0.08605350442522194,-0.018982995564308658
COL11A1,-0.0411195100086719,-0.019131780548401547,0.002751597359382964,0.03236092617031869,0.0766503154739094,-0.0281110978475175,-0.005166090468415137
NUCB2,0.026040323576073558,0.019312482328130126,0.0014920840696118532,-0.0030332592259988624,0.030881096377259727,0.0018659546948075216,0.020592733059456993
FGF16,,,,,,,-0.018705274354626947
CXCL1,-0.03196159391825026,-0.0170090586608684,-0.024552991963574487,0.009805528544218107,-0.020199482119400716,-0.040134977980236596,-0.05187237227671948
VCAN,-0.05474264719248229,0.03135604135851758,-0.020348498524883983,-0.028377448925540682,-0.004218087312865296,-0.035221030385533814,0.05728897421743299
MMP7,0.05611652417552737,-0.012796481152120925,0.06698064362446594,-0.0026386208550467794,0.03734973764211504,-0.008647238871412718,0.03269472185296596
PTPN6,0.05000618178216566,0.07766929090482577,0.055982576481598094,0.03141708401600567,0.055770661450294516,0.09451496106316007,0.03744384360725603
PTGS2,0.03264074272118787,-0.03760831978868026,-0.028598842778422652,-0.04892447045361311,0.024712152495944283,0.010681042011137228,0.0276193155020235
XCL1,-0.010504579305207935,,-0.017601324139883964,,,,-0.00484577533294863
CD58,-0.0011943170423583053,0.06242012959541703,-0.04570762065765099,0.03985445307676074,-0.024624285243283524,0.04828256677938772,0.043087023114311174
TNFSF14,0.028242015590589985,0.09129697665490842,-0.017700201711153725,0.008359826476650097,-0.02026662963732873,0.054751254872202476,0.03634285272165137
CNTN4,-0.003861425472894839,0.009160801356926762,0.04837530191968386,-0.018871046313418172,0.052513236964243454,-0.011136016557288929,-0.026867015468779096
NTF4,-0.01328783280098606,,,,,,
INSL3,-0.009654624744652293,,-0.012357163059952941,-0.021504309155644347,0.12694003582442212,0.01510822499071856,
BTLA,0.05919975922085444,,,,,-0.021123091559947238,
MFNG,-0.03420794675634968,0.035398835125177976,-0.0045308402440685566,0.07300429681190676,-0.004839153079934158,-0.001277931134879332,-0.029800598066974653
ICAM1,0.0019903238609274157,0.08044050044407161,-0.01620096806091684,-0.007342904492902375,-0.0445342678930928,-0.02495461856161856,0.11477903917109718
PROS1,-0.026147405763922996,0.06219060194719955,0.03142789900105163,0.020310584080985204,0.058301088636505516,0.023545902826781345,0.01436434269728888
CLCF1,0.026728185381657128,0.006743493371536306,-0.026395607669999908,0.005094533190879277,0.07056688066275135,-0.02441222623144357,0.025549930357290064
PSAP,-0.06069721008133868,-0.06826471620130589,0.031113883993648093,0.02611105155497482,0.0007874954312738898,0.03547558846629328,0.08583320344396804
EFEMP1,-0.01755004391680149,0.09092829661922927,-0.007756863598083885,0.09491645274012363,0.013660881419654337,0.005425618594323418,0.04859127073958159
C1QTNF1,-0.004485552148928243,0.09391911084722711,0.0033808486790428186,0.01115132166442744,-0.017330788027151257,-0.022583221042832925,0.004277663989031585
ALB,0.015946227047048882,-0.003726622153122443,-0.013490780971714597,0.05449993114638171,-0.011097950844014505,0.045128759828735716,-0.026876513793119148
CCL13,,,,,-0.0227332342683898,,
EFNA3,0.07744367155640176,-0.004220761916375786,0.0400570636482687,0.05037928027918836,0.013846671607490021,0.030100928980395247,0.012959591072233625
DRAXIN,-0.04895483129212343,0.02062136999115003,0.005340590476081623,-0.021563326386327356,0.03130657594664928,0.04996426655644312,0.021360358645065997
RAET1L,,,,-0.021769296120732758,0.11782170203424734,,
NPTX2,0.04371521285282956,-0.03790059284709359,0.008200774653258342,0.05102341756910623,0.03825982551716886,-0.013124743992877977,-0.010331490039106848
FGF11,0.01635377182715228,0.030439875597591173,-0.026912653026414247,0.028074074581969925,-0.018963422731570607,0.016174031218912227,0.04303759662961588
CD59,-0.03911560868460127,0.008035354066043204,-0.03318896588046379,0.02386184953154175,0.02605036130793316,0.02511746013415125,0.08220839301498963
COL9A2,-0.026851810589655502,-0.04066578770334715,0.03874166022895789,-0.011236807323638132,-0.02733928264823953,0.06516810317306462,0.06520194357296832
DLL3,-0.08628572706471195,0.08638106487216678,-0.0020063150552848013,0.03918231803594182,0.011640494429892088,0.07263716859966789,0.004174925789585113
FGF5,,0.07127853286874294,,,,0.021325019528530005,-0.016618262903387828
LIN7C,0.025632937608918365,0.09056888177404007,-0.010092891941116492,0.02585692222775679,0.03154579767899623,0.03603411616548897,-0.008201870111746019
GDF7,-0.017226669219722105,0.021810390692498047,-0.01128130608604974,-0.018661700842033585,0.029520285357410813,0.04795331899626612,0.005392530720152846
PSPN,0.04704676964756986,0.06975671129926592,-0.037257924551289213,0.057516483905038655,0.006509661404899612,0.03103733705443102,-0.016602963086076183
ANGPT1,0.00011052636161461888,0.03283032221615705,-0.01738718211652544,0.0124954918259474,-0.024443197650637127,0.013097424096069022,-0.012057696707038606
PNOC,0.021500452000569575,-0.02910600872138669,0.021502339284912606,0.06213149140344508,-0.019532479349019943,0.05346562988141114,0.09820954434700596
L1CAM,0.07715667533640526,-0.00955392239910071,0.028395531641227656,-0.03426239335460244,-0.009079733271106286,-0.02743973060392477,0.027863994381152085
APOA1,-0.01503548287796836,0.1870050690971849,0.018146554298581617,0.01876084515477597,-0.036898653145575576,0.09662600355758522,0.08072097975706928
PSEN1,-0.0031348015769865796,0.0002828633602991322,0.017605947737897264,0.0529868375763772,-0.03753480111191236,0.01261780812071151,0.03200826627377677
CALM2,-0.03737070855423839,-0.038534938143732066,0.040620527526465194,0.10483209060793089,-0.000529121291331081,0.009229019963440254,-0.05758023032581245
CLEC2B,0.012833105787165617,0.04099061187489938,0.023679760430580992,-0.012409489723618545,-0.0358224956379812,0.001337853161126408,0.0003341190415919839
NTNG1,0.012728141932946196,-0.004589277327929494,-0.037785059638493206,0.052869889040801754,-0.0332056893518434,0.11311341297465798,-0.009591328651515305
LRIG1,-0.021760027200685837,0.003923225518344218,-0.06197737797081381,0.04780708637261339,0.051987434477079396,0.019610163838169246,0.06432596989739814
CPAMD8,-0.011419698340843812,-0.01546205966408581,-0.013706946927419519,-0.020964913767391964,,-0.022889437741104378,-0.020575964755771857
GHRL,-0.011958884835492584,-0.020894090174409546,-0.024033140587293392,,0.003379827605362757,0.02409835630184803,-0.01813792702603237
NPY,0.041239893425622995,-0.021138154785531493,0.03859380187286178,0.0853782852209193,0.011962544303122599,0.0016706214674716009,-0.03982613272504371
MMP2,0.010152072904072414,0.05494054271399911,-0.03671815429539784,0.015951638394716233,-0.04074730399286304,0.05535042929458975,0.046687118314915364
LHB,-0.009945694836261251,,,,,,
PPY,0.01686629594911606,,-0.010017548238541955,-0.03569782518306354,-0.03613345115784215,-0.02198586480154562,0.046934676031909726
ALKAL2,-0.00980119940291127,-0.017531403949363766,-0.024163941271588312,0.015092795220409941,-0.015583960419807493,-0.013977482847094247,-0.047338319967903525
CSF1,-0.026859187064717086,0.03167704961741153,-0.012955604855050195,0.033042015429483526,-0.02327653550978373,0.02101332075441477,0.036551950039469254
SEMA4C,0.007109493127101532,0.059297006428686606,-0.030692631708796634,0.009719445948144325,0.022849190038869427,0.06382558367875231,0.011624647244801365
BMP8A,,,,,,0.06274011498538139,
ICAM2,-0.013061104301361303,-0.015899531600843966,0.028606511909955737,0.13282568966897587,-0.01786860427141817,0.06478060524264341,-0.01648998871458836
SYTL3,0.03002491384022822,0.0876984537322567,-0.0070038755889388505,-0.023625464162057554,0.03478048407353782,0.0477565301559887,0.006574435078592757
IL1A,0.0024055311972339833,0.015237096531706028,-0.0625462356459963,0.0019344364628270643,0.002025215887364461,0.018251716382432216,-0.0326034938028092
HLA-G,-0.010504578356556197,,,0.0396294151339612,-0.029880844436087243,,
PGF,-0.06917052351381156,0.05917042734855307,-0.034085620170806366,0.0018612701960440306,-0.0320284673383321,0.02779251421603718,0.02354132483200784
