,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CEACAM1,-0.025240931298620577,,-0.03682928906987439,0.03778572052649181,0.06561067484089213,0.05290333180629148,,-0.05790640740046446,-0.02176612978856087,,,,,-0.039812731125423786,0.1822416733900156,-0.005408253160764315,-0.021211870210857253,-0.022362309953444313,-0.01603498306079712,0.151968228357506,
PDAP1,-0.0442256916494902,-0.06488084069673097,0.04645499736729498,0.00046060897191317537,-0.03132998000586501,-0.0546427081638889,0.04043360916283314,-0.09847638638592078,0.00018219975471627582,0.009328987784431354,-0.036221596235009666,0.07014484855926445,-0.030262581095360796,0.0537154892311626,0.06764151781267,0.025306996186785023,0.002790566772630007,0.033929378108739985,-0.0008197765689496564,-0.029704690509752482,0.030744193168437305
QDPR,0.029024607055936676,0.020810822487881336,0.012415497754141068,0.0033452450652250486,0.013875081408773486,0.05233017236346776,0.00484736651368964,0.037620483211842706,-0.04974543108124285,0.05625119484604315,-0.023923471496935352,0.056928480852453105,-0.014545516126621125,0.0930693600626936,-0.08875152199118969,-0.05309348621672889,0.032654050140902606,0.019537780303847212,-0.0623597375989311,0.0033552787952302243,-0.08175885955617682
POMC,-0.050566300160844506,-0.0011257857993203862,0.0033071878746287722,-0.02291852027682775,-0.021338229297712542,0.014729579699586002,-0.03257060337822243,0.013211413682812758,-0.022637887223973314,-0.0307726962178972,0.012918217981041029,0.07329465289350102,0.08715330333822027,0.09505252069989166,-0.06894136930733692,0.03231401419578048,0.031280754588435884,0.01934119802424843,-0.02623112584178775,0.015584619528365942,0.006566924346035556
CCL18,,0.044369934466855485,-0.023286775331295938,,,,,,,,-0.01351844535567199,0.10348825844448674,,,-0.0335753093732696,0.02323142943871371,0.07578400917984468,,-0.03356238522579222,,
CCL17,,,,,0.049626762720066185,,,,-0.024332796468266565,-0.022236610067082264,,,-0.02307640701461683,,,0.052727271297368775,-0.04808413122207945,-0.01989642139285276,,0.0017951759124312948,
VEGFD,,-0.0007815736615662754,-0.04595948757393946,-0.0007177807482970937,-0.02967996208598381,-0.01531841617969363,,-0.017451243556404726,-0.0044648555874391115,0.052132384474774446,-0.027377733405790246,0.1729326878016019,0.003394653550115929,-0.017809428533205482,,,-0.02112162795915963,0.002474181457375889,,,
TNFSF13,,,0.043526790165206844,,-0.01837571307440521,,-0.020323539929655684,,,,,,,,,-0.026000757267655453,0.14138937409347876,0.07298211882964714,-0.018006211272057714,-0.005897329797565329,-0.021806743289677702
WNT5A,0.02491057791419517,-0.05263050930301529,0.03499447280767389,-0.04195574395107751,-0.03187226223524765,0.023777310322393837,0.018412364306646598,-0.11939171962736839,-0.0251200347188628,-0.039607018113869075,0.05537883461712038,0.035780707572981116,-0.06148256989658922,0.01785177209895383,-0.008392096744467349,-0.02569160337796267,0.028651565012707672,0.1130701450427635,0.021059589793835293,0.04461359075403246,0.0861201323744225
CXCL8,,0.03581480820825019,0.0214205437121933,-0.01729839681696487,0.0014167277291129879,-0.053000178174179624,-0.028908917382296697,-0.043554863181219705,0.08851965958498703,-0.015189347037940842,0.09115160493971836,0.03655719436899258,-0.013223318977528244,0.06410124276948415,-0.05911461835690534,0.09595907141643473,-0.10494185540157516,0.00912466958347352,-0.005491118300239926,0.0279664805487362,0.07239799355085949
GRN,0.002786185441821822,0.02143945476631232,0.027297882062528145,0.01175359562053499,0.052659349912138075,-0.044471124810665494,0.007955820592894732,-0.17703060115608898,-0.014237885899890244,0.0042791827753187045,-0.03390996613674843,-0.02989048254654951,0.012671211962237902,0.005686372289834342,0.03631828583669983,0.0077048783869634,0.04569673272142006,-0.04096457549401652,0.023354599976652016,0.03894674139635267,0.003075199445486503
MIA,-0.023794017823129468,-0.04645825009937681,-0.0008517511777015225,-0.01642989986597588,-0.013268528872658631,-0.029554499762722602,0.06708027707465695,-0.08464866534778513,0.0232129432285676,-0.018550125453916377,,0.07109192681274266,-0.012841297050565529,0.04588226971455501,0.11028842304614322,0.03821679564271134,0.07611476535071603,0.04204206916613994,0.004482200503499147,-0.04373143362342733,0.040040955166358146
COL4A4,-0.02105285544608798,0.031375356877564965,-0.017792770153202506,-0.027630197985833962,-0.010990637982657744,0.02371303720792671,-0.019336950340621627,-0.029200868753017063,-0.025404192337266842,0.023907367072961396,,,-0.03285631743848109,-0.01891441772247192,-0.042449681763067425,0.0019276944402160411,-0.02871821818460054,-0.013771575886811271,-0.020630027853451645,0.031023841023986778,0.08686030680282676
TAC1,0.08376277882844584,-0.029414017523441364,0.04991561874923065,0.01751136865983081,-0.012418904999111153,0.014551489102355536,0.011479982277561442,0.24196634462416855,-0.07914553276970546,0.0648911820847562,0.0331229649602061,,0.18537326188237888,,,,,,0.025705029981965586,0.039856193331303386,-0.011428583042145354
RARRES2,-0.008667524705409648,-0.008523691609731886,0.027018257969303558,0.010828115087893084,0.015189738687700065,-0.12876639364882106,-0.04256545014261802,-0.15787726320149104,0.009359821351428935,-0.021541797393902624,0.013008568011727914,-0.057440416705753776,-0.09232298189526147,-0.0838094338618863,0.009269075084528499,0.13046670742794195,-0.015962635797930873,-0.0005898905330269688,0.010101356918115235,-0.008075934033952594,0.0335319814543457
FGF7,-0.03365319335864668,-0.04456638388675167,,-0.020851853211752848,0.02333367649170996,0.021976310475746833,0.02428531774489008,0.004260464247881048,-0.020850961160436825,-0.013963321255343098,-0.06355966328033916,0.13110689621566868,-0.02582259361380775,-0.0028130716023374155,0.058701416137095994,0.05352137318964085,-0.007143186038390049,-0.050172919807912206,0.11284726179111815,-0.027109980741304395,0.04339711861711179
EFNA2,,,,,,,,,,,,,,,,,-0.03165830363573362,,,,
HBEGF,0.09997472083795089,0.05304887107707758,-0.02449630563156892,0.01560305150556573,-0.029219305195732456,-0.0827145828596947,-0.01033686893141206,-0.06517900461047252,0.10445877383143573,-0.0418877558499285,0.018025631668594114,0.13480354525892013,-0.012528679501290987,0.032824965862577396,0.003701661441354894,0.052357103420824704,0.027302049656127134,0.03893426766468317,0.04951025469540988,0.043518689717333914,0.07124620324352891
CSF3,,-0.03437159982763728,,,-0.0134712561272956,-0.051036926108953704,,0.023713378351952523,,,,0.10984898995771925,,,,0.10657645597481774,-0.03236976864587815,,-0.022988338574946296,-0.020706669689418818,0.08269467898403457
PI3,,0.05992237121076397,0.012261269659947994,,-0.01930826539534516,-0.04699072844976739,,-0.012929081523879697,,,,,,,,0.11690508319068701,-0.0482701321749951,-0.016905255006245935,-0.03742189293538445,-0.025196607973344578,0.03455327192353182
PCSK1N,0.05087286172881824,0.0011858831473181878,0.07041351382088075,0.002295837132189052,0.018052548506256802,0.008708302169727488,0.002169848602347619,0.14689756281348873,-0.008495499708611806,0.05131484424562959,0.000684415500009069,0.03077109972217068,0.1715133682909275,-0.011555674766902575,-0.00916064857697669,-0.030008764458238076,-0.011954996880093358,-0.0379855485528297,-0.001074423474677367,0.0043220039443837045,-0.03584203638901857
NTS,,,,,,-0.0037780827614614762,-0.008291080642604197,-0.037972389544496214,0.009836132967734128,-0.002076717649541811,0.04167018406243503,,,,,-0.03271349283265369,-0.016375775526194535,,-0.038303532544962306,0.1102744060915281,
SFRP1,-0.026450083655722583,-0.028865662976264975,0.017691062206437708,0.01761572946991937,0.039269254777960165,0.0033787622932314014,0.02627512328825911,0.04153756926652909,0.09186387814167463,-0.009039361854900523,0.04695908659519463,0.06106522979275174,-0.0010495256801686113,0.08802977128121611,-0.0085294736129862,0.05267858687511421,0.02227520737367378,0.033452585614166246,-0.014010014715112602,-0.029951206260028992,0.0139174948592139
CXCL13,,,,-0.031189602899929666,,-0.01731860230008463,,,,,,0.029795814626246916,,,,0.09636894222281701,0.02275948299097449,,-0.0158729157367396,,-0.0046191685652186626
MICA,-0.04396851915912366,0.009764806517404702,0.001624678235674001,0.038218379684296845,0.03711985486264807,-0.013423126098118753,0.018178918277774382,-0.031292700090093384,0.02291909347662361,0.03578539023327528,0.08444434609953572,0.021488544015624295,-0.03785325684880843,-0.024181354835706513,-0.043504758941600226,0.01178715883113925,0.10309378672173297,-0.037540570343777425,0.07886827788802722,0.06586600402809897,0.038405911255612775
TG,0.06669011729415658,-0.006503480193329973,0.010599377676644683,0.0014282961618331713,-0.025084473305352982,0.006480397283373117,-0.02724757323294757,0.0632503998091226,-0.024514371603757495,-0.016092538140374726,,-0.01387029871132135,0.004916628816436868,-0.03251037719741468,-0.0408201990754335,-0.014822678105203144,-0.012973292195921214,,0.10020298103622634,-0.010185085446169506,-0.03815047492092655
ADA,0.02738260165441263,-0.009818058423273988,-0.03856237730865421,0.08424556180512312,-0.018294918588410473,-0.0012473945429911158,0.001607959613758862,-0.09086193550476043,-0.05359898091864361,0.029098571395281606,0.015606892663767608,0.11346753340779513,-0.044234701394505804,0.1160373663110917,-0.02274407172150755,-0.0021910745245359853,0.10920631644899806,-0.03651216867699599,0.08577004624650039,0.125559635114242,-0.011688544384244446
LAMC3,-0.038262958799919415,-0.01587052769129122,0.016743789227331548,-0.031189603017248543,0.051555798350322965,0.034841062241477906,0.05253419448273131,-0.01875882926943506,0.00022334450820965518,0.014565462420791118,0.05522405611058889,0.007430332392263184,-0.013453268226203538,-0.016411546045206796,-0.021399405308864437,0.005221222966359614,0.03861836654788027,0.019116424351954348,0.11279197491495269,0.042868179625974265,0.13944687997184607
CCL7,,,0.020613915088004506,,-0.01813603412157208,-0.022961269166469962,,,,,,,,,,0.1210875552465306,,,,-0.002206004926015783,0.12475916754435551
NGF,,0.06974951171369234,-0.04303644409839042,,-0.02756889709766024,-0.024508764995851768,-0.026001493127228967,,,,-0.0028080231135611342,0.018629828923631547,,0.03311111045335176,0.07239152171509435,0.08343772348030735,-0.017678110484632675,,0.03992717770304082,0.007013142274106612,0.007556108628153751
TNFSF15,,0.0744573747066181,,,-0.020195361016436795,-0.01700044577356489,-0.03157151304329612,,,,,-0.0193302068211932,,0.03565228435979024,0.0358130059091175,0.03009310010139428,,,-0.01427536359396378,0.030547058453395334,-0.003389892186366411
HMGB1,0.013510979816343666,-0.014872584053468016,0.020159465369900844,0.024975650071269975,0.06271342141070398,-0.07725494310738887,0.04319760179000899,-0.10407160255614134,-0.06634399074561413,0.0457092861925401,-0.03905805915487791,0.07973201009898655,0.040553501146821325,0.031644763282005064,0.053260908731006085,0.010603626588600994,-0.06410275692924741,0.034979648036983856,0.025215019023012503,-0.0623792213915121,-0.04094796201480069
ITGB3BP,0.015236761167163135,-0.03745926767428253,0.04298799043400794,0.012453696645388798,-0.008734058256852638,0.034953823166521444,0.03793844050556207,-0.09260045363750745,0.004358792945483841,0.017056327685235614,0.08806824246442037,0.039352542676214915,-0.06643112370232984,0.0232261891751132,0.09952874358889433,0.020820596852107753,0.03744290011098933,-0.04016792934508046,0.05139585597323776,0.03515062291843457,0.022566315519147624
AANAT,,0.0833416355807374,-0.003013550476476231,,-0.018375715035610092,0.007910285054255683,,0.058747499718380045,0.0651878807410196,0.013184730814694495,-0.0006084843359126082,,-0.03095479272793613,,0.00996575975579354,0.05407184013999308,0.018251692890007862,-0.024611234944415125,,0.10711901014573841,-0.006215277448221311
RELN,-0.017453371388131942,-0.034143716249571736,-0.01089212075427394,-0.007335252585655694,-0.03189612615155029,-0.04611565000649765,0.027718177675633764,0.20082176040662703,-0.04853799420999956,0.09028773422245297,0.05077757796388254,,0.06891380456227332,-0.0048817556752418145,,,,0.03373252235367237,-0.017243092167123025,,-0.004284022412676715
IL15,-0.02976085288031121,-0.01748369663677118,-0.030202115442050773,0.08420129580924723,0.0219880471429905,-0.02631620226358168,-0.005304697519676627,0.009550282194548499,0.013728972291067945,0.07854992586415939,-0.04748761520479328,-0.010919517664000724,0.018903988936749796,0.1428966351397695,0.06630515498157166,-0.015371710716323211,0.07439241124408055,0.04154239508724462,-0.01233886538752423,0.10447504893138851,0.007775875151641693
UTS2,,,,,,,,-0.06260045932304288,,,,,,,,0.11779853103209802,,,,,
BSG,0.017177061012473346,-0.01453354491637919,0.0063494812952179175,-0.004434527491768339,-0.03214442108126929,-0.02520992175085802,0.01275818639599705,0.13418549056061083,0.018975170771513623,-0.001862096719762522,0.03264887876677259,-0.026729780452475097,-0.13660499824350328,-0.015893140809603145,-0.04561476120552046,0.16832816691868777,0.03266810997581902,-0.030314786922752097,-0.002470260687861491,0.01632669507764148,0.0939226135430967
ADAMTS3,0.0001009269590532695,-0.015433460119256582,0.03119634732666945,-0.03081785339101263,-0.0006179011399557152,-0.02050924736089432,0.07048375947093112,-0.1270147337340475,-0.03556544301427269,0.022258607100937557,-0.006441573982123711,0.04698881466029145,-0.017872668219419498,,0.044734183096443975,0.02164677727343515,0.015716971338683224,0.11971442327232457,-0.020199877614140355,0.03503352496700512,0.05793459339185851
CD34,-0.0445642484031586,0.014895346464051256,0.011246474683829425,0.0007121138566881638,0.053874084952813886,-0.02593733332672933,0.007668421221927078,-0.06934744541716968,0.01277838264593553,0.001333031855130489,-0.07292539022468326,0.05358918896479858,0.03531993127924463,0.06063987482619449,0.05664330300226459,0.0020285989195134367,0.042169344958762574,0.06483829909827943,0.0392971609089567,-0.02170625265421167,-0.0048380715793224565
CCL23,,,,,,,,0.028179219354198672,,,,,,,,,,,,,
PLAT,0.008480543622375516,-0.0273412777711651,0.024390167091369916,-0.004521963211566588,0.06873126516788843,0.023216614547752746,0.04433741153031514,-0.14544575898257595,0.01532605255154385,-0.011781680458598884,0.016325821850154923,0.07946647433089715,-0.0972967687710824,-0.041041180716571056,0.07529631292424399,0.010673669317653182,0.0626885353800495,0.03102257228204086,0.10452832615361068,0.03814414886736905,0.09137152373106795
NTF3,,,,,,,,,,0.025842378757822367,,0.0349013408713875,,,,-0.03796410683706718,0.015071857619839485,,-0.020696631188580505,,
LTA,,,,-0.012898469602714463,0.06490937696442287,,,,-0.021232516236738348,,,,-0.016706383336778617,,,,,,,0.15031717860622942,
CKLF,0.01579376316665897,0.07432916998859836,-0.0471144906572586,-0.025761294343170316,0.028408541663311148,0.10934234879885428,-0.02387356705590418,-0.14290400716388685,0.05849292849922652,-0.03625656750646653,0.012480598609363461,0.0633911038588035,-0.07138567111391166,0.07490560981164546,0.07891634126476822,0.0031423862852550093,0.06155925033719809,0.07362864076208114,0.09341424446432667,0.03268806158330346,0.008314329770240637
APELA,,,,,,,,,,,,-0.02482745635494826,,,,,,,,,
CD24,0.004154506808575896,-0.011188769179656948,0.02727949857706035,-0.0034093360106162564,0.013836502225527915,0.07926762701051734,0.05960880171070239,-0.010906935538679418,0.022013824895739456,-0.0658734296259555,-0.010388222834738342,0.07984817534661746,-0.010874458402829001,-0.1687191991343166,0.05575596865269623,-0.051821801662727505,-0.026102636009759223,-0.06083320845513791,-0.04923355490947018,0.03272236375023475,0.03777397497871923
HSP90AA1,0.05010600781195069,-0.13186022664022645,0.024644886354407817,0.08371493565675792,0.05435602990663537,0.024435845498001707,-0.0020961932484124856,0.17538085347395016,0.0037008376120133304,0.019062094984319322,0.03591850448027178,-0.0007574936936979907,0.18250044211321323,-0.05104318417004483,-0.004183640445185335,-0.005999345351823816,-0.12691180112669115,-0.03774552244207808,-0.029905349850154334,-0.05934905096571783,0.022365139776683755
BMP4,-0.000652985105260372,0.03106898626071486,-0.022229551517063226,0.08172059777336503,-0.0007409562113554194,0.019876177827288434,0.06686992502099007,0.09972751305238288,-0.027709029912111053,-0.003833386470507868,-0.02195887026753646,-0.0012767534812155074,-0.024463155121549895,0.05665701893232527,0.06194113740475655,-0.007906839077818152,0.07296108243916519,-0.03207757656691668,0.024206230098363223,0.02745761974604883,-0.035817989795201725
SCGB3A1,,,-0.02923410444525658,,,-0.018242345221826158,-0.015251059244909769,,,-0.015647213123732986,0.014528182592183431,0.026139347205397748,0.14992881800020735,-0.024922372442081904,,0.03475027758027776,0.019799822732719553,,0.2073380195944501,-0.026876637307324612,-0.002846223389874361
IGFBP4,0.07250539497795419,-0.017645532972846344,-0.04492997178378952,0.03291680345500073,-0.017148839634142016,-0.0903833684466662,-0.007412234863776053,-0.095437712162679,0.05665300850717559,0.003130496264174135,-0.009200898279682844,0.06975723635328362,-0.0785511056233906,0.08881165229444045,-0.011844282949514659,0.007501224774172914,0.030831221469405482,0.02310914997804305,0.03164343452776259,0.04883744486761697,0.08443754675662904
RSPO4,,-0.0241907298905192,,0.0259291153002139,0.048446076863112954,-0.02105463177338796,,,0.05602110182708692,0.0742118703543145,,,-0.02250680395252551,-0.05310055332605152,,,,,0.01675145067496423,0.12793810292490354,-0.03286094831565186
LEFTY2,-0.020844695306624434,0.004012040075679432,0.006156557642637925,-0.013056882434113576,-0.011089944845207875,-0.03268004314168962,0.06738829151382941,-0.09215824696163417,-0.022782191658699436,-0.017157358050142322,0.21775289317913268,-0.021856468853214323,0.014302696331753567,,0.038225063607580836,-0.037435473811379606,0.05099641781607583,-0.010741603989766615,0.001891940324099891,0.1839507575627315,0.05106308915275112
PF4,,,-0.005817982424656022,-0.011732911189044164,0.060515163428729805,,,,,,,,,,,,0.04107758674804097,,,0.08102894867341916,-0.02574184024218908
ANGPTL2,0.000330397306974063,0.020147561308658645,-0.03932430862748154,0.023461207332758152,-0.030207712574108755,0.03897962633232113,-0.021593290692983897,-0.1280528184581401,0.013078986904129886,-0.014919159385559417,0.029538460207410158,-0.04501855555848814,-0.13213751857850703,0.055170589791697464,-0.08583764958376855,0.017224887049935803,0.08622262608109973,-0.010866601048073833,0.06873571854408747,0.03952859359172521,0.0593780962716556
LRIG2,-0.008225360140811017,0.07308440399295757,-0.012883008302735952,-0.03067049932032039,0.011063924855078247,0.017395697646609653,0.08024086819372474,-0.041778963701854,0.059409468508506244,-0.05556234005213216,0.03251851498037027,0.02785540468600532,-0.0182936242173191,-0.058220830164080285,0.11507773543315294,0.06416001516689285,0.02685145205651423,0.005375358459279392,0.016594240478173542,0.03300530968499812,0.050519708299399974
ICOSLG,-0.04856639720934087,0.051863339317549696,0.012955630665652836,0.04652790557872093,-0.014670404320612571,-0.01682954611918416,-0.0014942213653237537,-0.0777712956277276,0.02296678053985123,0.029747703161834036,0.07013710632745969,0.00888974009875858,-0.04456163109333625,-0.0183667527514826,0.07153769814515401,0.046398296088144685,0.061590871650548704,0.050852049568126695,0.04471596314758731,0.025149343930438033,0.036636074090193926
WIF1,,0.06518305883258164,-0.011792797803299221,,,0.02370638818496974,-0.0325633742281308,0.19936851882305204,-0.01905632201346868,0.03812102898920743,0.11419829670070089,,0.13062095864841325,,,,,,-0.018559338651121485,,-0.04723572685262754
NPPC,0.03687510079148052,-0.025234703002190054,0.07003134284295146,,0.00020286487282247196,-0.02630708749877217,0.008881928501697318,0.11268412478613914,-0.006177141496257469,0.044164301942602416,0.003054071078456836,,-0.128589092575596,-0.039733014655012736,-0.005779142417479221,-0.009219378546844034,-0.007230305409078753,-0.0007549162192542261,-0.01665843411391479,,-0.05339086023493908
LYZ,0.014727577485663055,-0.020605693209004978,-0.0567208397834483,0.040345397180439585,0.033674499852116374,-0.0750150780578509,-0.017644745793020795,-0.07161232596612832,0.01237020745999653,0.0038551186030260877,0.020950598770084573,0.08184119913028409,-0.035018927542209144,-0.0004459133124059466,0.04505687402040954,0.03461965607229014,0.045577640291622354,0.07881117471288897,-0.013792336431240846,0.04643230192619134,-0.02019989176736803
EREG,,,,,,-0.02962886252697569,,,,,-0.025356381800370593,-0.010466937850101776,,,,0.031408225826141827,-0.004587279615639845,,-0.024866660107190738,-0.028618743017110468,-0.011577838926718001
SPTAN1,0.00611417154052502,-0.0252661109060701,0.05672701411576816,0.028706057197505512,0.0051150897382569805,0.04989647862352199,0.027029501966549425,0.15631972435766475,-0.030924507327383718,0.009815828644825197,0.020760940741399225,0.0723495388534107,0.15450326132807868,0.012916066056648261,0.03104958590427821,0.002420295002930857,0.013763696774333698,0.057434859929669256,-0.007216198277331881,-0.04943605760963788,-0.014365951283905762
PTH2,,,,,,,,,,,,,,,,,,,-0.03175089391854905,,
LIPC,0.02777131473055005,0.048352844521766095,0.06833468271979208,-0.017658658399945047,0.046403208623438476,-0.001988074724086905,-0.03483746775408814,0.002749120848180827,0.03342534712867534,,-0.021022079939339487,-0.031956656951317504,-0.04509937907234105,-0.04880487848277957,0.013333558835313135,,,-0.028659577765903405,,0.04797463193268368,-0.040142858977762805
COL8A1,0.053574934432369554,0.020138538817778006,-0.012044053890637209,-0.006045616124998081,-0.0005950040217604856,-0.009445004672601811,-0.030430824962637285,-0.0013246811848400541,0.03774746108835241,-0.0332810414200227,0.00516872423051722,-0.0767897194766211,-0.09336718675601403,-0.005711994535007434,0.057666233089756644,0.04680477077522076,0.019947793785969153,-0.046812753603465214,-0.04430864897672866,0.07532541609057473,-0.03176651307305739
GSTM2,0.01034266535485793,0.03885934308740805,0.007360935015723991,-0.02570983879634443,-0.004331132343195878,-0.001134458130615334,0.00047296420131480807,-0.03127234600374368,0.01608206726604771,-0.001330809652632228,0.06433384734489689,0.03017774919570613,-0.018522696185095836,0.06660277802960088,0.014491858698279415,0.01816941677183017,0.003609131321019169,0.011104960722105746,-0.03347582819168362,-0.01277261068614359,-5.440108714312776e-05
SPX,0.0013619492866369562,-0.026185016212689597,-0.012144989800563001,-0.014569291951455426,-0.00730186713225493,0.036069516297968014,-0.03486511921010988,0.049787620124827264,-0.036345199897381185,0.01557622152564344,-0.005838392987284764,,0.1293624952428011,,0.029348481105663633,-0.0444631380355717,-0.013664483464718925,-0.03950588627002201,-0.049132611812484746,-0.02001821468569407,-0.05029159678037614
MFGE8,-0.023467413856588355,0.05288471717554074,-0.016968230414543987,-0.004184106063657226,-0.010260135205829947,0.020191426487417046,0.046829106310812135,-0.060819984762699675,0.00801221793272599,-0.0013528290417850536,0.08004654812295273,-0.010958577617223254,-0.08494484859015837,0.01078991579575769,0.06731139078856302,0.036391269944673545,0.051141478114330834,-0.004007802451674914,0.012573454934898327,0.03607043983073305,0.040082327455805346
TGFA,-0.01608082823616559,-0.03986526527796124,0.05729973090000975,-0.022474026799499353,0.020609517812189875,0.04498176450206625,0.03119251149787696,-0.1300885967593492,0.06652212971035093,0.02502989252887475,-0.029467131647043232,0.04445984966625975,-0.09831175877920764,-0.02457390466149542,0.09194957531187198,0.014311481861388857,0.03678026415383244,0.020686422191850882,0.001834667797452994,0.04779597464089684,0.07448975463644962
SLIT2,-0.021666436260851647,0.012764244463355659,0.011311144899601994,-0.009652994563040307,0.0042010281430970116,0.011692349074447918,0.035407592784470664,0.06453977023129262,-0.04580758688287877,0.029229771119583546,0.014396933942197392,0.0060148654566724875,0.2400049702901496,0.06590186358409507,0.0315542647964343,0.05072688564646273,0.05001677179241635,0.04536260837362093,0.03038287997313264,0.08180864036552679,-0.02411163055207891
PLTP,-0.010391601529278736,-0.06692412097760712,0.008663367163690707,0.01988859193774646,-0.007842952710502574,-0.06247171994331577,-0.031150417505308708,-0.1510495183779992,0.007826366145982947,-0.010210664710411719,-0.023658246860531702,-0.008624154483589127,-0.03732838869667697,0.09354056763748621,0.028918949709938798,0.05712038632589903,0.05666460267455323,-0.05816481461099874,0.014818370656420866,0.001819183255302395,0.05865736952096608
APOD,0.02046150078202516,-0.03669464290773444,-0.02776336446803647,0.06810494388026855,0.003059182737583125,0.060386931355148735,0.0009937772875513503,-0.1773849755318294,-0.011880015324893717,-0.028718017115099075,-0.09563937489374712,0.023966791969543107,0.08678500996604306,0.02848201514231988,-0.08164240049063036,-0.03597265344875765,0.09587594772795528,0.021377561443720335,0.09529388175238178,-0.035185730064522344,0.008717540903239228
B2M,0.041981926246802255,0.04013781006177915,0.06721305174697934,-0.03365988763134208,0.03757532753476602,-0.037661331005450285,-0.021214097239036153,-0.21372039221006636,0.0619607487008614,-0.0415153346922592,-0.005365840167069791,0.09909970329320732,-0.17421226290639122,0.05505917803352738,0.034328951737564395,0.11141642848331167,0.1035511590752723,-0.05841287461196945,0.03097580088762151,0.06955894874451203,0.06468213684152713
OMG,0.04141446280601337,-0.04765982768086027,0.026538477378315124,0.0054158264326949045,-0.004666113525711286,0.10104462487153891,-0.033921222494546585,0.012565582766753158,-0.023114609008768345,0.0005169506626885214,-0.02851786781343383,0.10566743113116352,0.14655284087785217,0.008681767731763579,-0.09487153070752041,-0.023174323603465222,0.07288012713200137,0.046743665023687805,0.013017600893242356,0.006113957562469498,-0.008254381824151285
