,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL14,0.04555022323657628,0.09878011871401825,-0.02928285204379281,-0.015987263174674103,-0.037191441743317184,0.13094353153966945,0.022484950898711838,0.07597444664637545,-0.009807960781270967,-0.020308069534051856,-0.05704932309937168,-0.02116657822994461,0.06706342752296345,0.06088272198899787,-0.01384283018556897,0.03088211901503775,-0.0040922014205386865,-0.06632141732882833,-0.19024931536471132,-0.10587897020554402
LIF,-0.04107711298485803,-0.03643615888361797,0.014750640738419276,0.05029192520586084,-0.04483918331326938,0.008430431165261203,-0.03384792326673124,-0.010736386022919313,0.000697006356415586,0.026942076239700727,0.002380928198028089,0.04638755748555795,-0.02324428981560746,0.05960189098391586,-0.0013377455947346227,-0.039521415563794605,-0.05085923813176916,-0.06942658709314388,-0.06627397788621109,-0.03224831481766107
IL17B,,-0.02832209101437416,,,,,,-0.010988356687123602,,,,-0.00638627522870878,,-0.03147154165367439,-0.02168850258576983,-0.008616918293348678,,0.014117262714161137,0.08138325692288415,-0.047917369605116354
MMP1,,,0.06275676796388582,,,0.017827053599731413,,,,,,-0.08897357735028648,,0.053491954010547425,0.06030860965442013,0.010806834662629276,,-0.03479330466650557,0.2529400967116326,-0.059599187708624324
MATN1,,-0.022315168118980506,-0.007229156754516807,,,,0.05214071084376448,-0.01648788628707854,-0.014817563594603879,,,-0.004977208451254048,-0.011427839114100165,,0.042278778493958606,0.013166903910096589,0.03193147141297418,0.1031770129584123,0.05868603103832576,0.11590731340469657
ADAM28,0.040649903306659775,-0.028371283890175125,-0.008436611383796302,-0.004257981128696741,0.0201139888106112,-0.013280951724425578,0.010444085936238396,-0.06703544948759403,0.009758286124369995,-0.00530189996539978,-0.08027017466200172,0.12836249015018047,-0.02291892938451105,0.02435160562558713,-0.004727965004506886,0.06745746663623808,-0.009362811004506226,-0.020331895166748222,0.18572512190897036,-0.004461394947243521
TCN2,-0.024581419307118005,0.008109570267781748,0.15219470834119422,0.008348671437225598,0.020000146286521518,0.04874234403446986,-0.027347363385540672,-0.00996105066378974,-0.020698603089105396,0.012803810119224244,0.018114069291646683,0.09778468897921185,0.0809001133549369,0.02622217392087474,0.07111401947229408,0.07931747938980152,0.029856241380965758,-0.02243095265369723,0.2427004021789096,0.03630005471472942
THPO,,,0.05595060340272217,,-0.040784675656114606,,0.004240915578100566,-0.019949775785497448,-0.020779301769884934,0.00014747273257305243,0.001114871098046786,,0.10663454363739211,,,,,-0.04295542819808999,0.021917628419964388,0.025235365830587317
CUBN,-0.05626738352123701,-0.08444436987212062,-0.017373563497258628,0.08595426584659498,0.023554359016466967,0.0042224911522112775,-0.01831797030796308,-0.04013940568474031,-0.018870822539565214,0.06211043288504015,0.02736715327406348,0.044129448533531436,-0.022926827101862585,0.07974326392597222,0.02796660641837699,-0.03339647575696918,0.0023249409281837427,-0.012107952608264238,0.06494939348773521,-0.012094817400687996
TIMP3,-0.07048324205404226,0.013043862336090915,0.00362292832812204,0.033711492487502735,-0.018662023583606933,0.12183830915943586,-0.04059785101649221,0.031806220919787034,0.01777848607045928,0.03418726280306255,-0.002696964169764911,-0.02395030915712991,0.023434523307423624,0.027995421632395948,-0.012867317582742944,-0.025496269403844248,-0.002243960319435932,-0.068390875457903,0.38573252922863066,0.06632103111686281
PIGF,-0.12830898839085436,0.0023540721210402625,0.02420811366936374,0.06542373891814257,-0.03520621459811973,-0.04076342301295376,-0.07352134933085061,0.004905471857341843,0.09066730017804828,0.01473840047249541,0.061985688837357444,-0.017934272519357992,-0.0019508738283803945,-0.01349410563652043,0.04730586706638032,0.01602519573928011,-0.03338131793406818,-0.04236225674781681,-0.00031416100605876333,-0.08105240422339172
CRH,,,0.010241036598334087,-0.02127090651661161,0.002499846082467588,0.05286467706778499,-0.027536734601277143,-0.024182811121396773,0.010215758221890575,-0.0001024795659347863,-0.01330963699359763,,0.005813099378999991,,-0.028819604282293288,0.0139482176906677,-0.0328042474731344,0.038754265994210585,0.010982935668870413,-0.025886288319683634
BDNF,,0.015955548279462325,0.0401139461419197,-0.02878082445784611,0.002214032171745971,0.03367865443696624,0.10656706833094225,0.03901294370322712,0.008137597127242779,-0.03159969331595424,0.10743601368024577,-0.00034738673736304235,0.17374426093981973,0.006855486747762884,0.04327739147882464,0.08245404953610777,-0.041699144469035956,0.015508836201198674,0.040212084491689344,-0.006903716590028411
CCL5,0.06678209046782757,0.02683494223218067,0.053408530990583014,0.03777072069852057,0.061524241921403926,0.05978418425080462,-0.021864259920944675,-0.02482691409538466,0.09254341777200144,0.19949794160419485,0.038488885556338816,0.15156595560764474,-0.015503239800694209,0.023732914422479143,0.06894565401049349,-0.030440199036061114,0.058491615379954134,0.04563667702476323,0.3998201773490795,0.20573424558529363
GAD1,-0.027639018746285385,0.1571234238192586,0.026157817316806393,0.05884725362268399,0.10867641523799203,0.08426238267149763,0.1091196261544452,0.045172900024139324,-0.02390564468626089,-0.009574595739168686,0.04506648260735607,0.04745374263402927,0.08157811347034258,0.052597627436299435,0.08145057225039791,0.03332610156311844,-0.026358198245052658,0.04068563515245535,0.03594365179621221,-0.047285747988275464
COL14A1,0.011532560253828827,0.02817752224152182,0.07224328028913649,0.09251316267603465,0.008200648026807238,0.07135083829370002,0.022866409138713746,-0.014402924766813607,0.1000868865084893,0.005088718860171145,-0.0402876919808963,0.04981613243918183,-0.038283077613327485,0.023096874457189397,0.03509163175633052,0.003536151603183834,-0.038771595585923364,-0.007256942414270248,0.3258003455361649,-0.01872852137917799
HLA-A,-0.02809562438695961,-0.02653873714191403,0.03724816863804373,0.014421171804590842,-0.004175024965442834,0.0012669600255099834,-0.11216248690739347,-0.043656743936077526,0.051790083451943705,0.06877878721471892,-0.07200128592227559,-0.025373272351950995,-0.12108749896513225,0.01942763269743251,-0.0502452355313191,-0.031040420409922706,-0.0034244235109730414,-0.04479050597493565,0.24597369334971012,0.05990733700858293
CD5L,0.011169482849125074,,0.017349088014824744,-0.017293233749067688,,,,,,,0.09275985546361976,,,,,,,,,
FGF18,,,0.07752083144556621,,0.01587700711734465,0.027698980585928647,0.09659683160469835,,0.07510102590146073,,,-0.02318207967487132,,,-0.0015509910949693558,-0.007284841570800258,,0.029094777186678775,0.08943605041035568,0.053373725034066996
ADM,-0.047924521235478544,-0.19870610580888984,-0.0528401876082476,0.028190919878463012,-0.0470460268891145,-0.04371203564889364,-0.010073007277409077,-0.030975269893333844,-0.011459546918402728,0.02167126222006024,-0.010178834887415316,-0.08363322378602343,-0.07787432408983626,0.041657479945154854,-0.021192886124995727,-0.004029395745583569,-0.03086124804011317,0.017889958728086713,-0.014458433781632592,-0.08754001266008177
CCL15,,,-0.004737747651950662,,,,,,,-0.014702690648919419,,,,0.023908793785603476,,,,,0.012680901786867852,
GNAI2,0.0025280270329853093,0.05340530877894181,0.07498922633817949,-0.027874922908808688,0.034129279899538956,0.04069893891650466,-0.03056735094793859,-0.037031373750095097,0.028731689989661188,0.043017514768420535,0.014087448315464268,0.012478743585888793,-0.016904913676466352,0.10972134309485111,-0.046241474479957995,-0.047832215758693786,-0.0006110393647435682,-0.011011165802502252,0.1910526676435906,-0.01708189864244653
HDC,,,,,,,,-0.007398080419036702,,-0.029184997915743083,,,,,,,,,-0.0085490645965164,-0.020647632099558853
COL11A1,0.007403968048879275,,0.07407223999585827,-0.0049830143580287594,-0.03452739580117963,-0.05720390656894663,-0.08019098092291688,0.02859062667453096,0.009374640753357706,-0.04687398689632457,0.13224759050133514,0.000775524664328664,-0.002360669308171954,0.07757847734618106,0.03673991656689174,0.05631447463130987,-0.006337992130283999,0.014327877114355424,0.12230656509440414,0.035243382979361
NUCB2,-0.014774913175476488,-0.022310475183985896,-0.0009774461168667288,-0.041850014998264455,-0.008019142097978452,-0.0147313467053891,0.07902739819159753,0.028453323210212125,0.020699842563642143,-0.008206772219955652,0.05707067405934525,-0.04157152297905905,-0.04458084010057535,0.026053367489982403,-0.05549128725387143,0.0470989576832641,-0.038260919813131775,-0.008007612691064989,0.09351407813447767,-0.0665527366302989
FGF16,,,,,,,,,,,,,,,,,,,,0.08483358680576007
CXCL1,,0.06594385964716705,0.02432706090618628,0.03608011707307191,0.04488514791992883,0.07041475491231851,,0.034734303979862796,-0.0002807977075688597,-0.008928867570531651,-0.05696926412164721,0.10429509541758669,0.005817303882333878,0.062091782113054134,0.047097124020641014,-0.0035082918105507448,-0.02925537886309055,0.021173708347163495,0.16946258214092405,0.08188574554483932
VCAN,-0.036377638430658346,0.04403189346308068,-0.034453983627091886,0.020173439356229648,0.047936311024145306,-0.08593196742668817,-0.07205445713187265,-0.014724388161559526,0.0012201841230056582,0.017122382274610323,-0.07597647181902943,0.06310264474765705,-0.056747061036545865,-0.031193943099320554,-0.0757643351397033,-0.04847649624234661,-0.04596978572487272,-0.0251677775676178,0.14107953015700456,-0.022627021363473564
MMP7,,0.029341091688341526,0.044647745287994915,,-0.03581587488892695,,-0.03384791376578694,-0.011478853250004686,0.031201704005288718,0.015148702677290838,-0.028575886214727998,0.022367527298257864,0.02190810990222261,0.0867263859130017,0.0434312125434758,0.06200215709692118,,-0.09378058076340977,0.18331854974358402,-0.02071788281382165
PTPN6,0.08054882206764612,0.05921796118602632,0.013612488531904944,0.026753225833557208,0.007421280929725775,0.05051881502345463,0.020839050898839438,0.0023908848241435483,0.03464601536479794,0.07809306914008271,-0.05560227461461065,0.04434609288735359,-0.04633562111416545,0.09713715118985136,0.05873621950237691,0.04020573869546682,0.04216655867898337,-0.02985871600987887,0.13235948473256534,-0.01835834493859185
PTGS2,-0.05631465879265937,-0.03495957187411959,0.03449871886170119,-0.030802070815174488,-0.03692741801821218,0.023347595546358256,-0.01304756817879032,0.004871442193759676,-0.008309667976329125,-0.03291606407712234,0.049406204983359125,0.0012597384327257839,0.028051333508444104,0.024205450755003473,-0.012995325399453916,-0.004622205815987266,-0.02406093526893107,-0.03775196978127274,0.026108954052293732,-0.00912427684159429
XCL1,-0.009992722871243807,,-0.0070599253425793485,,-0.019601418674127576,0.01418006522001705,,,-0.022429539807790982,,-0.03748343197425333,0.06138246511122832,,,,,,,,0.06108476482440863
CD58,0.015293676329845267,0.021685438965717688,0.0061004117361595925,0.07721197475823188,-0.06656066575128601,-0.02391632293582345,0.040367315862829746,-0.030063042854650647,0.05788525258510585,0.05782610725680675,0.0008832308800785766,0.05999993042521091,-0.038272056914297,0.0867348679816237,0.10107554011374087,0.008275490897360106,0.03927606007892508,-0.029555974147968386,0.08019632297208953,0.039236389333889975
TNFSF14,-0.01860446677400587,-0.008672542851778898,0.022168869359686674,0.05909594414864839,-0.007177071498362523,0.03217777256143151,,-0.02391787769459611,0.03326219386678481,0.032569134096293716,0.02877426475626479,,,0.0689743804969437,0.007253678820986204,0.012028818568223056,0.041894275455307474,-0.027174876270511027,0.08854037831837713,0.01795210804411926
CNTN4,,0.10929567795657041,-0.0023998442879651304,0.02148953628124096,-0.035227275852343955,0.06045700647411181,0.01337315779795481,0.011502889226393366,-0.05812097435755261,-0.0014746104768810658,0.10678181665930554,,0.026676932443198693,-0.04398983229272032,0.1174489955245244,0.06906410073879572,0.0599316707450899,-0.0057639768144880504,0.07407283909448029,0.048671125734610056
NTF4,,,,,0.021432175014790316,,,,,,,,,,,,,,,
INSL3,,,-0.005647051086566523,,-0.018015413684172824,,,,-0.02050002361308629,,,,,,0.002156429465093707,-0.028145971136968307,,0.03404062605738606,0.16896799948208224,
BTLA,,,,,0.04139853715505725,0.012389566655463851,,,,-0.005073697669942077,,,,,,,,,0.040585460204649614,
MFNG,0.03766558008578378,-0.01967742517043867,0.028899764353035384,0.016138753606836996,8.051342960538995e-05,0.004518298381793925,-0.015711290981403288,-0.009271475370551686,0.05869756355339507,0.07434024363102343,-0.01236865314042682,0.039453857609438654,-0.02929882427758662,0.02583990275240123,0.0008997421420955219,0.00484844373271535,0.021235198859989493,0.015813053343808902,0.13306465371412285,0.031490415943904775
ICAM1,-0.020866194332392774,-0.1200639956766509,0.04207377392886476,0.02715078719643826,0.01954301270212679,-0.021420087797519076,-0.015641208311791773,-0.03479629120506551,0.10159803146952323,0.05729483057921036,0.042563289264884965,0.013021061091397746,0.006014695832196382,0.11989095749800416,0.06795002062719344,-0.004714942500808796,-0.008007537150722627,-0.051212142652166885,-0.010664766438043852,-0.05904201682002735
PROS1,0.034048245152793456,-0.02277555188688005,0.010310377949554764,-0.024514651876012185,0.02580588341105074,0.012617637962472355,-0.01084200346954222,-0.00018400567582651815,-0.021854140601483597,0.03768618780430338,-0.08574386327151858,0.12812202106600926,-0.032017309529228696,0.12979233515586652,0.02520207910801674,0.06657129527490885,0.0017588636059264805,-0.0320659669699009,0.03456232011822505,-0.016909211675849654
CLCF1,-0.01210587296243029,-0.054074627710775376,-0.021816455005941038,-0.00777495643526957,-0.02151022531689282,0.05531252238972775,0.014612585006081456,0.013379418862606449,-0.04078542918771987,0.022589620472527126,-0.05658492542987915,0.02057014742502423,-0.03403273858661163,0.051533424483624884,0.044016442959417965,0.04431872307416964,0.02745293332973495,-0.025568404216089868,-0.05576586781484732,-0.05359267517661443
PSAP,0.1329548489625369,0.11725798600134778,0.043714719907644035,-0.004591737787447466,0.0018800802103650606,0.05792351531201365,0.08159014734489262,-0.020140730073142637,-0.0028222305475203943,0.0160270114601017,-0.025034562775678375,0.014246209038917535,0.10332992260878826,0.01754676923297299,0.027661865273761972,-0.03712440865998585,0.01178145941785863,-0.05270816647330814,0.18588909204813506,0.09624652932052404
EFEMP1,0.10013150256086895,-0.10345751947108059,-0.012159161256995659,-0.0246765173836249,0.020267655231111653,-0.023264513464923895,-0.09589902444306739,-0.05801171903735883,0.06666961858742114,0.014669435730067749,-0.04103238056999262,0.06732919037772297,-0.07898799357548655,0.025375188847835208,0.03255523845405261,0.04679386518269381,0.009834668348925074,-0.023578344460817458,-0.046609406378091786,-0.06384265553049621
C1QTNF1,-0.04159398020932155,-0.12256560250022616,-0.015497204040604787,0.0004250630216807935,-0.015023370237415845,0.028819257768955622,-0.022847485743066925,0.018539395797102856,0.04799196210527629,0.03554689964321434,0.005313896669604736,-0.030218711892830458,-0.03619000812150838,-0.03508762540445408,0.03419318308757602,-0.01610057387465246,-0.023770531752878014,-0.09158509184374308,-0.14055942909561553,-0.06995332373665093
ALB,0.11607533053048105,0.09757062752833587,0.0008859190761400339,0.03273962797005994,-0.031983794975961474,-0.03643614331791056,0.040899017758673196,0.06140831507191857,0.010575946246480611,-0.024202263168724144,-0.03045309556049174,-0.021134579234937598,0.029751063309970394,-0.05013314700870969,0.05791927527122568,0.003475918490654345,0.017092169285928695,0.06118332857506961,0.03747057743453695,-0.013078117070360249
CCL13,,,,,,,,,,,,-0.0018034534292770087,,,0.14853543889392673,,,-0.0187874758730229,,
EFNA3,-0.057057178770813226,-0.0027559358891149285,-0.0755884008757027,0.007460734863068164,0.018383460993171296,0.029468085353661966,0.05594604830001841,0.03925450982112617,-0.018414046934575434,-0.053989432114719293,0.08772140022457539,-0.033420121314114266,0.01716873070558135,-0.06015268099781332,0.12342873251026201,0.027620178916027825,0.03747103255454822,0.01990480403563742,0.01002730671079085,-0.022272560040396475
DRAXIN,-0.055198204337989776,0.17465776259341284,-0.003650030055904049,0.0763848048016979,-0.011381548317868138,0.1252042006615071,-0.02994118737704605,-0.05370404443945301,0.028402325973851512,-0.004562574471962895,-0.025276504923196597,0.05106794940816298,-0.03649759522005248,0.009439741736670842,-0.017744292486902683,-0.04425059949282414,-0.016018985779326003,0.008153841494876312,0.18360170477194845,-0.006165782906990767
RAET1L,,,-0.03181000232467945,,,,,,,-0.023275666009859433,,,,,,-0.02849280001749961,,0.0775481116123302,,
NPTX2,0.03337605520160108,0.13457475292880078,0.022561468815683865,0.009562063088886963,0.08519874923074465,0.101096231179938,0.08955633049470914,0.008391346645380864,0.026660114703744478,-0.02630803676719188,-0.01754774485514004,0.12184167504184139,-0.053171074954938544,-0.027933065281557964,0.05012909751253402,-0.0007614472289756614,-0.004168710091626338,-0.0829892199750449,0.25371046973130823,0.14434600133604464
FGF11,-0.022192450538269962,-0.11801850435878189,-0.05993021856200975,0.0023622798642020486,0.011028490740855679,-0.10371451488776687,-0.03597846251765683,0.01858403695203474,0.04810819804583519,0.0023697706933754337,0.0377540445137137,-0.05734274283434022,-0.0474266526759323,0.06843109594319167,0.05838234515541997,-0.021162131818133728,-0.003610229595378665,-0.02463174196952152,-0.06822047896515616,-0.0404310904040743
CD59,0.09644780842853878,0.09048675889982069,0.0959054199844724,0.05635264969397951,0.020721937701109777,0.13154924204017057,0.050190414952328094,0.03381746938764116,0.013205397024937884,0.03646660336612775,0.04025230788684014,0.060293937051679174,0.08997312307307426,0.05140469627326774,0.057868122399575304,0.011157953632267159,0.039247569922229546,-0.07016585067421811,0.3181187507007415,0.10302961934299883
COL9A2,-0.028226006877398086,0.018486768190513266,0.050502985048030406,0.021652477613039334,0.03614189097317634,0.015849425042613198,-0.01140070688954423,-0.022735056690094225,0.04517182530130193,0.017155818024826304,-0.025469309419176744,0.030483106697930643,-0.011061865255713598,-0.027345010063035413,-2.7581291344150735e-05,0.004582068228649725,0.018037934793874,0.06840430694556421,0.13478634324360503,0.012674196670107529
DLL3,0.06260686520088818,0.14943073166888435,0.030104809929122362,0.010595615672878199,0.025358845713311307,0.035702486746444495,-0.03232376828513675,-0.03184830061932925,-0.008083784079512641,-0.026916857706838444,0.056610367225265724,0.04717692342681487,-0.015708155329963395,-0.05035833386199742,0.05004090219908543,0.026986952944780377,-0.0709733327004998,0.058720007101090224,-0.11026981193378343,-0.018091559386314342
FGF5,,,,,,,,-0.015332116268918021,,,-0.02748292826365732,0.009770711772283806,,,,,,,0.07199639158908397,0.017672262335496604
LIN7C,0.059183757013969426,0.036606442503647224,-0.015275654247424622,0.05838712229432218,0.027181407316555564,-0.007035090710780138,0.0035518856046709937,0.04035852709316356,-0.005197020744414255,-0.01197125672770243,-0.0006332954583280743,0.029051008296848466,0.01048456584972366,0.04752188612662469,0.016781051444950415,0.014220355098125208,0.09746877230475001,0.007692163877887676,0.030960089901079815,0.033260912695391845
GDF7,0.05203340621870487,-0.02231518330519046,-0.01663767291735889,-0.0073618175140066555,0.005980363632852988,,-0.02254514522358617,0.014819150224372309,0.06505383602871251,-0.02130877006727968,-0.008361649440618199,,,,,0.04562427690937941,0.03540687972957027,0.029336642911306863,0.0706606377301376,0.028283671923787106
PSPN,-0.051402119416790154,-0.00226506974366094,0.0039013333546715355,0.006048593315999623,0.0023453746231441052,-0.003841831107993598,-0.0077958650624787434,0.015562416067983418,-0.02874588938664051,-0.011328499840913029,0.03752554582086622,0.06313756317122554,0.00035982317511369183,-0.0075607455503405386,0.05347086526289027,0.03786737889783991,-0.03703384547138995,0.030241551450368092,0.08626472180754025,-0.052892728873996334
ANGPT1,0.010790078130497534,0.057519722553087016,0.03147910027474384,0.0005658571986226024,-0.02813314059558782,0.040707986524633935,-0.048843258623135564,-0.0028662354220313135,-0.02140102662962668,-0.01059618801292421,-0.03446928909643309,0.07320553603632372,-0.018111045437592798,0.10412924171820716,0.0752927923498337,0.017993476659096345,0.09500199302971583,0.0010793069928303658,0.19244734902468866,0.022201586366609353
PNOC,-0.005272033856112089,0.11506024409418453,-0.006645988479520722,-0.021558402532086955,0.052077567855743544,0.08736402638587816,0.07408440608540832,0.025572087418519976,-0.014176336302198745,0.0012919509108993213,0.07401491333403416,-0.021134579234937598,-0.022611868672862318,,,0.08683408533568986,,-0.03173699953166756,0.05401757080090881,0.06041838268418717
L1CAM,-0.005308129104270317,0.1880469836151343,0.03961076629531192,0.0022594354438097357,0.006545674018702322,0.06785241437013742,-0.000815638912350246,0.010490002178881618,-0.03095561847416321,0.0349204854862284,0.038673630829137745,-0.03516750947735024,0.16668523835477375,-0.0439562394331297,0.10093144730487849,-0.0483175866201872,-0.013381272053805097,0.01034978619676082,-0.0831433442761558,0.010608781393692666
APOA1,0.0026544476441299116,-0.03618817602240563,-0.016450490916361755,0.04620235329780367,0.01503999670864016,0.04151679089009432,-0.027693347898748204,-0.032813047763369685,-0.007963173574945274,0.08368384814708384,-0.039774000889505716,0.01395454979566869,-0.015700124139236705,0.08733955501826254,0.016614871021339638,0.008016730785132663,0.05049068759701035,0.036405150379092165,0.10039740003568297,0.02086929396529091
PSEN1,0.01718810010565069,0.022629856435347883,0.04164779864284602,-0.04810327657573465,0.013722578384323008,0.03613096584004663,0.03462081496308814,-0.023204656245679058,0.03399661462540585,0.019340987575614376,-0.05985454858126671,0.007679395202023146,-0.08896370335457968,-0.043943812920383477,-0.01803768660592187,0.019236336189214956,-0.015855684872856112,0.011286739281515393,0.1252055124575437,0.01649996225766675
CALM2,-0.016060006456497335,0.1586533489161612,0.002597516514088771,0.022956826973889472,0.04498071520030098,0.08466142635862009,0.06069048635420537,0.02097992232982633,-0.05361403417138543,-0.042891872331762095,0.108001740346099,0.034602535721930276,0.09789676005964466,0.05891970899698535,0.11001626376994031,0.05473390800563008,-0.007348775412826811,0.10061554355538896,-0.24269017480607744,0.05647368459608798
CLEC2B,0.0003713806215373563,-0.09959315766964878,0.0026498350927372464,-0.00761045425492486,0.01068382173438093,0.08434642017292562,0.04737551333497711,0.029766469378195413,0.0105807844733483,0.05265834922334944,0.030378458063973494,0.02356981458317711,0.007930952154506501,0.12556122255047597,-0.04447620795274883,0.021882234900767728,0.01263012387080481,-0.010390076878958114,0.25181773629221393,-0.0342503346092437
NTNG1,-0.05977715777748838,0.010605067969629777,0.012962692161688239,0.02837262233391714,0.0237739714522441,-0.030253378680666215,-0.012900346980655663,-0.022709963747546358,0.03391192669388313,0.012993207351729232,-0.00565549404087225,0.056465199363050944,0.06927713650725585,0.02886333497218785,-0.0006409383771273794,0.05947246114227793,0.03046726526627334,-0.027989457538149767,0.038419358329444764,-0.018416557334747438
LRIG1,0.018729719078564005,0.014130823476455029,-0.009690002887790516,0.032960184374656,0.004380754176461563,-0.12289457550922542,-0.04116602412610189,-0.01869713555502181,-0.049203361805693485,0.07720911564485604,-0.051688080596148364,-0.060599752469873557,-0.045535438987850736,0.0023255958940882455,0.05233764885894992,0.06678607925837465,0.00917754423615636,0.04801117634847338,-0.23564658632365118,-0.07748617605873719
CPAMD8,-0.0027901545385058115,,-0.041514837241647944,,-0.02130901979102996,-0.026327233295701625,0.012266857541615295,-0.013869962508985572,0.01974253643104735,-0.0013254329273573457,0.03826142033236604,,0.04599771024642456,0.03722172536208298,,-0.01235508329877185,-0.03902125604047296,,0.10747449641535602,0.12135710283559473
GHRL,0.016346966420967522,,-0.03940154242967146,-0.0028237002266830536,-0.04597011118387648,-0.010803092318355492,0.04434081585645914,0.09201436878001143,-0.007338648030606499,0.09863236179965583,-0.030651323223381433,,-0.014585018158763709,-0.05337573664288552,,,0.03379884906447407,0.013345544747641717,0.06171958305246683,-0.0285895372592522
NPY,0.040910550449485654,0.10638724713073232,-0.009848440721832798,0.049168890340391486,0.054943979899957106,0.03584785457529043,0.06497381070781169,0.015905868235015948,0.027558470069609046,-0.024605731881819626,0.002611097733099802,,0.04815352292601384,0.06338906115049445,-0.03138777326717272,-0.017854624085187728,0.015155190924983169,0.08414797398100844,0.032352537920236436,-0.0004388129705057402
MMP2,0.029154410220265197,0.09022423160210044,0.09540647728936787,-0.002392280494945662,0.026511231727772852,0.11011929288545581,-0.06149550560708222,-0.019239778136232743,0.03150363013603012,-0.0019994611543434396,0.03926757882964138,-0.0526276118863413,-0.07959929195244914,0.029422393137280775,0.023122721921378674,-0.025190738214740296,-0.0316485752811418,-0.029588083837016266,0.29934409934198997,0.057208033013037264
LHB,,,,,-0.018558546975223824,,,,,,,,,,,,,,,
PPY,,,0.03610001231756882,,-0.00523569759970824,,,,0.0008227204470560085,,,-0.019548543352402175,,,0.039914940419554845,-0.002104036879561136,,-0.040496706134633534,0.028289649641188342,0.031537473613322306
ALKAL2,0.012133404740406594,0.06862077726695742,0.06546452512050376,-0.024270519105756116,-0.01828892023403788,,0.05262653525180268,-0.015726230579251474,-0.018299963085070505,-0.0013697754641958913,0.008688436950647256,-0.049839430610512735,-0.0375328754293583,-0.001558821536454514,0.07749723176449295,0.07401932257871881,-0.01842555471733298,-0.008398454250492798,-0.015143845706753275,-0.011646448985572514
CSF1,0.0015233087076024577,-0.07329405626031336,-0.022107630068783257,-0.043274140862250274,0.0038395857201855197,-0.08629411683119485,-0.07571625645857445,-0.05831582703755373,0.04742700142664905,-0.01518019409929869,-0.04621187070349238,0.023042270255028273,-0.016934139629250316,0.004603105551356787,0.0030376328679193225,-0.00699166780677766,-0.0014386781109155136,-0.009074781691490157,0.0006781946081602403,-0.023030223777642477
SEMA4C,-0.006172927719984125,0.021427865590723037,0.048061983060032766,0.032130631045853265,0.044099114876080196,0.03684065440917972,0.006241445036990472,0.06841810197399292,0.004555359946974511,0.033547946943779,0.013986732244283245,0.033373739191107206,0.03932602204492342,0.03373273279434362,0.032573558747324,-0.01704833432343119,-0.07562512915588375,0.02593392275330899,0.2322930063354283,0.011200948519950177
BMP8A,,,,,,,,,,,,,,,,,,,0.11199147004112732,
ICAM2,0.03032004761287471,0.07255730478391043,0.09198090414166923,0.00877613795462179,-0.039768257312663,0.1374906216004188,-0.001187189090695658,0.06460637342147964,0.037508666301660505,0.13386057740292837,0.02766177718826373,0.05512857599320507,0.024495503869510247,0.0658011865385582,0.006018496383385408,0.04547341735364861,0.01563116974797303,0.015125931569887402,0.32577645576206027,0.10910905430302226
SYTL3,-0.05583254681910775,-0.01194187186310605,-0.050048469216107644,0.0009415026891825215,-0.04539388413962749,-0.005466127762197942,0.024855266184426364,-0.04552913128237235,0.03570068878743876,0.01774387591984419,-0.02474750745454825,-0.006351187161733354,-0.024717187306071146,-0.021422023695358786,-0.02330190095632267,0.019312552861915556,0.024010081282597327,0.047528528722179934,0.20103120916588557,0.0798178432816135
IL1A,-0.0387036893793764,-0.007904670946789035,-0.022035719519237117,0.016500019787915505,-0.010557602386418357,-0.012380440402463659,0.03581898319149695,-0.03814863485646607,0.042231404893786996,0.0032161598199225935,-0.06779120491458564,,-0.021964281877639793,-0.004066866280788978,-0.0108134382641956,-0.05682373257619608,-0.03763382542216471,-0.016033409700893203,0.06280382077386164,0.03484250756241426
HLA-G,,0.015206959497514966,-0.0162439215420357,,0.010015280330886911,,-0.02497982821595462,,,,,,,,0.051632919964095254,0.025779498511669125,,0.10607117674413628,,
PGF,-0.033626501751854776,-0.03153626051432212,0.0804465818739767,0.026872932450086835,-0.036738502936026374,0.07487064645738296,-0.006512617987936612,0.010858838204030446,-0.04921488265623521,0.033308618030090206,0.025846658447708823,0.05491783164299462,-0.05219414802827967,0.04438216340941857,0.0010126808937334878,0.016703959551360423,-0.05147869417425655,-0.04083819858115901,0.27590066914934047,0.0389262735037072
LGALS8,-0.050470650068319356,0.005565184990575234,-0.07743360087370392,0.02421917412081629,-0.004291221361638868,-0.008999856592807809,0.019310070224737554,0.004147598311333328,0.017475464054143856,-0.011464813114176515,0.06731498283839109,0.0036750893586770775,0.004706811508678414,0.07394826104993385,0.06713966169930614,-0.017142304051457825,-0.010383362152766073,-0.01509457916582294,0.03788311245190017,0.03817346602037913
DKK3,0.05740297415254686,0.20002644749546106,0.048851191834822595,0.014277051927680058,0.008686345870334174,0.09157129649561684,0.12851629865843292,0.020907797515831474,-0.01418843127931589,-0.028493055388865964,0.126574507258302,0.06170851420039986,0.10683646423473013,0.020454208740868316,0.08162649127726165,0.02861221364397287,-0.011553835453979297,0.02405524374735315,0.16068899835687522,0.10750004816747971
