,MGH258,UKF243,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916inf
VEGFD,,-0.03251062700746238,0.06234845725755992,0.04041151747726621,0.03184689564157804,-0.013522805548307126,-0.013464879681973988,,-0.03886512475361108,,0.051032431835503884,0.046522814638814504,,,
TNFSF13,,,-0.02773974492407832,-0.012453784793883699,,,,,,0.03319201990893113,0.07693332202299892,0.1076088527773515,0.020011805417275992,0.04643554668936136,
WNT5A,0.045593642633804034,-0.004473216077848846,0.035209389557002736,0.03491166025752656,0.09935589107494652,0.014698107816890165,0.08277964174107426,0.08411828514629474,0.14088041788791658,0.0005964242572710159,0.04603773265367225,-0.007057367490919147,0.05072163295967783,0.05189199662575267,0.14294001414195917
CXCL8,,-0.15427306946538016,0.024655035102586126,-0.0236142732304999,0.04649083062035237,-0.051814728380061556,0.04121157480895921,,-0.11353893653009438,-0.13614570425974032,-0.09075776911726524,0.033652813265852864,-0.0031270787310956525,-0.0676773161653737,-0.037016594001734834
GRN,-0.04382303042850578,0.03766133606939004,0.010384770468005292,0.0020418512045556306,0.14380138090813097,-0.004056286817120426,-0.018364778353859027,-0.08283406523589126,0.0704977121076089,0.02824488491531056,-0.01846208862392046,0.08225201265187274,0.18119318717757343,-0.06571430896101342,0.10275599290550783
MIA,-0.03329258754785853,0.00037909289045996193,0.09002699253519995,0.015825570589233732,0.06358873083991236,-0.024947314177850607,-0.01844076978704828,0.10458660762103264,-0.017068923039909666,0.3200506429745112,0.2451782541229906,0.012278285859379694,0.4457129200710331,0.1756057991886037,
COL4A4,-0.029457153402228934,-0.020785092971742754,-0.030147926676558932,0.015298861624751003,-0.023993823293991846,-0.013251382625466223,-0.017888230829369873,,,0.08309921584173734,0.07404423952806052,0.007932504512324865,-0.0016492054432324771,-0.05942235652407439,
TAC1,-0.007130252246181315,0.13552861676092873,0.10404800566316505,0.09554121971694632,-0.08222578772848675,0.030273745247850547,-0.03170168871892075,,,,,,-0.06735216166131382,-0.003934201503000207,0.020023696026584763
RARRES2,0.09554117411320577,0.003165369178487981,0.0031583686895112068,-0.03946870607386756,0.12450258228014753,-0.03336453358960338,0.07792327849345046,0.0808286064762423,0.04150243839179951,-0.08279996530244513,0.03652110348899068,0.060927143848570016,0.09099269251792208,-0.03515370194238265,0.10507093409718149
FGF7,-0.026084421236800447,-0.022012286396427994,,-0.032003776907132915,0.0592747500935736,-0.009253497231353925,0.08196273135519565,0.01301104446677097,0.04357190117383984,0.06802593022904627,0.10367688747936733,0.018608339812660038,-0.011897796238065332,0.03255245356901796,-0.04256249871520706
EFNA2,,,,,,,,,,,-0.003214647627153553,,,,
HBEGF,-0.01808888888954033,0.045960289838883166,0.08154149050526324,0.013853410068038145,0.04082238794703846,-0.035340451666179266,0.05382543220434201,0.019813671322818045,0.07164438734050772,0.028382901467960787,0.09151591299443988,0.060597934605054034,0.15639623841933023,-0.07685826367611286,0.056206642779808816
CSF3,,-0.05446974214477934,,-0.021519726321663338,0.1295178732296104,,,,,-0.10497489181197506,-0.08840717327953027,,0.06789567092704614,-0.0023922050256627585,
PI3,,-0.064527532152001,0.03135548525815653,-0.037136550623633954,0.0423108431968753,,,,0.022412178572063776,-0.19328778342706399,-0.12035805716981797,-0.017725855294964968,0.19692097455719537,-0.05562579100601382,
PCSK1N,0.077929729138129,0.12394636747134373,0.025442228301751156,-0.0014722896245318174,-0.08113651726946662,0.012352177783795024,-0.029510060008531003,0.036723263607491535,0.04934590380112318,0.0238536451775116,0.04630583567720484,0.0555196168027666,0.025100197184688294,0.049929921392064806,-0.029624919465463292
NTS,,,,,0.01808432620697166,-0.015138164275047076,,,,-0.0614126873534611,-0.015220009797729665,,-0.06704019744471332,-0.048728184516379,
SFRP1,-0.03700895461632917,0.07867765146369632,0.062281365430328514,-0.01575349549115834,0.024828348306993774,0.0016779178560209572,0.0244683432723251,0.005121280865193947,0.02661870724202745,0.03875586678872232,0.10788788562692067,-0.0779386409384021,-0.10240331960160254,0.010585069471398319,0.1349466665751878
CXCL13,,,,,,,,,,-0.00020213014795031995,0.02035198001721184,,0.2102483924403201,,
MICA,0.009717114252885775,-0.027545374136602564,0.10360585213979992,0.014666737637509666,0.057334195376263296,-0.019043763966885903,-0.02871304784278872,0.009063604129962401,0.038546251888283735,0.08084793541028266,0.085751002915939,0.0846412613423508,-0.012057321489150752,0.051220320309052894,0.07151057788101724
TG,-0.01274746394810685,0.00998237841686528,-0.005098845533532683,-0.017000517528101326,0.01902676260087855,-0.01278723265953686,0.017637646156098547,-0.041637164850734175,0.15506193216339723,0.0077012296130980085,0.048339383093325486,,-0.005176174532920666,0.05667560664641145,
ADA,0.0208034711495436,-0.02678560675286495,0.04301819881251839,0.023180485542065383,0.1376301264405425,-0.023993700485772016,0.02294850916728685,0.0710301883802899,0.10212559045630067,0.03785633080585103,0.016832361269322558,0.03108556931844421,0.004530353645355698,0.09038491674507955,-0.032166520190699995
LAMC3,0.039636233877896304,0.06248284411434461,0.07478745391089145,-0.0195733020831576,0.10900116979683562,-0.004807214929452802,-0.01840061600812553,-0.03659146014374822,0.0376411033823,0.029273588382703473,0.10924472984962864,0.012057521802244136,0.08283642996737207,0.04923756440174203,0.03720729421467711
CCL7,,,0.09389669595794796,0.034009920703237155,,,,,,-0.053854532643357926,,,,-0.02983920642154607,
NGF,,0.009316374081204726,0.02560073944221661,-0.02816261535869059,,,,,,0.046951587963573065,0.04537722234324844,,0.17875839941311475,-0.06600273942550981,
TNFSF15,,-0.008229796763530745,,-0.013687016058375905,,,,0.039344241889407924,,0.06583191713125768,,,-0.045768921116992926,-0.015448356316995687,
HMGB1,-0.06147509185849223,0.15562374540904866,0.007069627778397701,0.023004987900994346,0.11889480532282615,0.04320069868980861,0.00724605972226372,0.017566279526277446,-0.05357026012866157,0.044546094289785836,0.09117698965433445,-0.04739819477433885,0.08744396124449622,0.0522902139239988,0.08242257446159111
ITGB3BP,-0.03672431185108935,-0.11955919254140207,0.08143382345391267,0.0648780808772602,0.11640621892238726,0.0659770972856321,0.08182614184958069,0.09432419924086126,-0.07686300832582312,-0.02031115362160042,0.0011831125274586976,0.048200979900759694,0.07666220982609805,0.013038617724250544,0.0976814575823248
AANAT,,-0.02236872271432513,-0.0390149741377466,-0.012453786123052446,0.04703755084629444,0.012842432973560549,-0.01685296834100163,,0.010439808631978558,-0.005073801893493833,0.0930657413371146,0.026686053390986203,,-0.04249214027804821,
RELN,-0.024420755639673122,0.11406095289032622,0.0024872302384752283,-0.02161698374596713,-0.008419913185152682,0.028974832577987743,0.1250485357847849,,,,,0.0011382544306932493,0.010879066438684857,,-0.06594160788196089
IL15,0.009661510479720907,0.09269289535777035,0.018918636854080673,0.055786895435868976,-0.002379555324083555,0.13942004253623258,0.04996925029221693,0.042787452126017256,-0.0004423580676819116,-0.03652620037245616,-0.0006051678634411459,0.030682798786336046,0.06689497759384308,0.06240687358394936,
UTS2,,,,,0.041538622477531754,,,-0.013512989119383163,0.014843684567982575,0.031697466433456646,,,,,
BSG,0.10861303997602093,-0.06423560431191218,-0.01940287094934755,0.018612740313817742,0.009153341856460872,0.03259348542686103,0.03229698227448077,0.024170940637430745,0.09521353001429889,0.1462882119759864,0.029225368356857333,0.14606888976287571,0.10913483854154152,0.1817497082587011,0.014969109272750226
ADAMTS3,0.0362544566641025,0.03952863736534437,-0.04030385641395687,0.0332963368517446,0.12951120345199463,-0.016495880462390162,0.02890012717323969,0.04394412124166531,0.043716154901515,0.008822594410274004,0.08002005782787287,0.05660257474470858,-0.12110085694416252,0.12063530810022842,
CD34,0.05054991986049459,0.13795898984109162,-0.021549625921077394,0.025049055551608662,0.030681935041128695,0.012164184327181325,0.0032093541108180962,0.003023772892285118,-0.003841997370133893,0.049212789003419105,0.14506946323566097,-0.0004958078237351951,0.07503660786334931,0.009042187765274191,0.045084434723705546
CCL23,,,,,-0.026054243523068874,,,-0.036214719559755554,,,,,,,
PLAT,0.08238465885436717,0.12070578821167358,0.09091091958223631,-0.005120437483687365,0.12419792900587678,0.012273485846253391,0.0470843040603862,-0.08779465201068595,0.15211027644791006,0.18160230198256536,0.1286365924499295,0.07931660106198324,-0.0239098605216612,0.08126239859667865,0.01536641491156209
NTF3,,,,,,,,,,0.04859385546414143,0.11556491797010345,,-0.0562829998612226,,
LTA,,,,-0.015753494754185058,,-0.011075345085531447,-0.01563035113417086,,,,,,,0.048032365488892115,
CKLF,0.008577400184339293,0.05392557679975946,0.007139411440171973,-0.03731134519663819,0.1275051669237612,0.07903061524778156,0.038927071448292314,0.14266538447313992,-0.04725788873602846,0.17783440308281548,0.1897247387888063,0.01627345814129574,-0.006937223879190394,0.07693437547716137,-0.08302243744201394
CD24,-0.03724504071041153,-0.09735296189732881,0.06963463489772755,-0.0033865908712329227,0.021423775208221706,-0.011560686238293188,-0.008500116081429828,0.04553211065908592,0.08982126349094877,0.06358371438516713,0.03115177955077481,-0.029244604626161394,-0.12451176008911902,0.003977724986929491,0.17274600371853324
HSP90AA1,-0.074163492710773,0.02918000872924345,-0.016865783514242234,0.017749941140856217,-0.09852614955677975,-0.050390508864171034,-0.0907296331099978,-0.07604956749512269,-0.1949272599772244,-0.2158224515549606,-0.18101483567128593,-0.007256573007355227,0.08809084895310577,-0.06874735104169319,0.10435994893450136
BMP4,0.03029628945567353,0.12843090308499017,0.030295505506049994,0.013387924663617407,0.011573400453255145,-0.031767305959972854,-0.01331867353815036,-0.018496681444906286,0.04833109148918506,-0.0013342139374165737,0.04289368245394459,0.06413565949395202,0.005401894304809918,-0.0006383639632537973,
SCGB3A1,,,0.025042566476582002,,,,-0.01090665231867554,-0.04469187329014833,0.026143750431648377,-0.013916505092919706,0.1216275894303144,,-0.010537528340546018,-0.01936806757458244,
IGFBP4,0.029292572000995606,-0.06401377084546557,0.03285126527004132,-0.021318200701291132,0.0857496954199241,-0.029293062393555523,0.03799024288286011,0.002604889604272241,0.014843138427603082,0.04405594801161596,0.026304865230736503,0.11291029576056295,0.2845028083937073,0.021110515692784177,0.029690071875003776
RSPO4,,0.021380545532483496,,-0.024113483739897627,,0.13802702608666723,-0.021681757737862125,,,,,,-0.03428114726877468,-0.04111729635311712,
LEFTY2,-0.0291658957542529,0.06317902533300877,0.1590809677994541,0.059790540087429955,0.10341919517160993,0.09766928021939393,-0.019295493921087897,-0.09521962573571821,0.03251024691539362,0.004523574046002061,0.10979674025892777,0.05132491735373464,-0.026444741890347092,-0.023018549368386293,
PF4,,,0.1212688351903786,0.12159062577706486,,,,,,,0.02655960267842248,,,0.02867390166395006,
ANGPTL2,-0.07941059962322795,0.003507106536820011,0.0695732819513649,-0.035196151418652365,0.08594288244309442,0.022218698382410956,-0.010545781994742591,-0.04709335827991499,0.2185020269688582,0.20323624967138496,0.1491638163214884,0.03652200337885833,-0.174303674944416,0.07646954777526165,0.11369021729416189
LRIG2,0.0589490181940451,0.05056184239725354,-0.004368569739999568,-0.004193857773314742,0.05947017371413066,0.03395883980066077,0.07610391330136199,-0.0048807213013841375,-0.03783148254621919,0.053495908739926115,0.06543397190443913,-0.05396518589353559,-0.013096376997628974,0.1153136530521371,0.03670348115377079
ICOSLG,-0.0735746709953881,-0.0023399797828575187,0.024275321657033118,0.016006180048848326,0.031165149632258665,-0.04946680991899325,-0.011598837026033678,-0.0033927540508239965,0.019325378577562783,0.06430310990677844,0.08246627478105417,-0.04715212144613291,-0.011620099843913757,0.05806335994808538,0.01837715334813611
WIF1,,0.1064368482367624,-0.035562535635565856,,-0.05758256780063933,-0.009940194558522877,0.01212847383541671,,,,,,0.014643710727472227,,0.09849745587733655
NPPC,0.07841368133240705,0.05324107515428564,0.046439082840352364,-0.016635503629878107,0.008762888230417059,0.03807065261143882,0.040319298487781104,-0.031996947639144666,-0.03743066345815137,0.06266243073882302,0.041823966757553954,0.010065437159331248,0.1558263317872899,,0.2319302766835959
LYZ,-0.09049445377523811,-0.06103254030991822,0.0466432337192241,-0.019859204026871163,-0.014526612624017995,0.03536067701906088,-0.03568045111994532,0.0023811880341018453,-0.017742050450895268,0.0700817020813365,0.07783937136978517,0.04165734162422681,-0.000282616862701669,-0.07062754439953352,0.011685510406718376
EREG,,,,,,,,,,-0.013539255224728292,-0.023977247797454092,,0.07679731696007976,-0.025742025144153108,
SPTAN1,0.09556363134433064,0.1659190139967113,0.016836445389428335,-0.045682051235042764,-0.01900285444349603,0.01901376034757316,0.008923196995894882,-0.0434043289924655,0.12813312686483877,0.03696773371391697,0.030384485883724183,0.027013251121823713,-0.126455709451679,0.057706697577983544,0.04489901801367593
PTH2,,,,,,,,,,,,,0.053392461211044254,,
LIPC,0.02735353408799071,-0.00410062826870293,0.002193132359858323,-0.019271751420652107,0.031076490800594086,-0.0240829032444309,-0.010612744766541008,-0.011471076440345389,-0.0013168575846813056,,,0.022819070614422874,,-0.017799901517188667,
COL8A1,-0.03182985841286204,-0.060774999890868424,0.08530962685704319,-0.017821421583289716,-0.00250795582543,0.03198123908959413,0.03875072101905294,-0.030031871364612214,0.05119020636020152,0.20182412108936634,0.09882824797129007,0.104762838112501,0.20518944057488686,0.010849515939547241,
GSTM2,0.0755138573833821,-0.034016944156909666,0.014359509483486514,0.04678722427311665,0.04406790809437158,0.05763946784761095,-0.012017812504929283,0.0005245911583973181,-0.043157179632729956,0.007593865536233981,0.02280312920745379,0.09854800545789832,-0.03784874729911621,0.0013294158963612567,
IL4,,,,,,,,,0.019748990511289425,,,,,,
SPX,-0.005662157031450865,0.13077351888029978,-0.00019459071322612241,-0.031578931274837296,-0.01933599264009927,0.03388747097842361,-0.042560784342114744,-0.042418091984875075,,0.09677059998896859,0.06787757778330579,-0.03856347110061215,-0.16277986503196484,0.02013007412503618,0.005782745623175079
MFGE8,0.046174715504656294,-0.125654223145984,-0.0023965305970470255,-0.03748095904213067,0.03576572272067925,-0.034299466165554994,0.07078169712539559,-0.02886486447310211,0.008382428771574815,-0.007824098354100438,0.054044539158980706,0.045564095974324176,-0.020722502863743945,0.08086840208282248,0.05630461836722776
TGFA,-0.05576693364504793,-0.15683697123893517,0.06735463368115202,-0.008547320680382331,0.03971300929000004,-0.04029724422414063,0.03686510835572901,0.051997417199675676,0.0076942845449713805,0.12281728579065465,0.0034502778017620503,-0.05710728136077275,0.09743770924650973,0.06289321975660322,0.04185756318273545
SLIT2,-0.030315675621765504,0.048726380118864064,0.02351728907000748,-0.03649879402830435,-0.014121882434885534,0.03892603117569564,-0.03515866638634324,0.10397757025407478,-0.013175270076949873,0.07356562373349133,0.055670449788967596,-0.0011683952192768701,0.03243377599536571,-0.05254123161081585,0.010978222718910769
PLTP,0.06190888217774834,0.04493546175910409,-0.01843058507682601,-0.01961935134327104,0.08846312505348627,0.0037646438576137914,0.00493866810620493,0.05361840109509348,0.14580234653103846,0.03464075438497547,0.04881006569619331,0.09552772542558575,0.37595543501729456,0.008770644882616412,0.04183977824944747
APOD,-0.12877415960531047,0.1728112197104178,-0.03056463657841297,0.007890102000015149,0.08288760356566918,0.020968255278513846,-0.03191843991564217,-0.02760460379658666,0.043820376256759164,0.22607480666851854,0.15306476504993372,-0.05778285271118399,-0.07181998797660584,-0.15810957827200586,0.02825542044009233
B2M,-0.006544125848892202,0.13944166491885343,0.11438304767983078,-0.016420998692846984,0.13818152795839073,-0.026279313713746796,-0.0024556960575280755,-0.014309804717657804,0.07375713592510198,0.18303928896304408,0.23214061361312907,0.18114991820804563,0.2974111661772772,0.0010806326670236349,-0.10689401287422334
OMG,-0.0853234487335184,0.12563375488537024,-0.042373993799327415,-0.007850530412819667,-0.04997105342147723,-0.0032972986939180447,0.028182353814694267,0.05411151072618113,0.14089893080416227,0.15792683291676146,0.12521421835902402,-0.09038279181894072,-0.06087506191532765,0.07812677661369424,0.05923701750429167
CXCL3,-0.023721933716464975,-0.021942449360246145,-0.018995267616387077,-0.008387231251359368,-0.016602577431073372,-0.04242007518696627,-0.011256683260452602,-0.032976063281730236,0.03175439626010531,-0.052622926070645,-0.02727261064564367,0.027875136408790503,0.060471414164212464,0.017745188876888827,
CXCL10,0.075916803282229,0.03697663721379439,0.08059087286405275,-0.0055060596325118725,0.14214766290726422,-0.03721472679621594,-0.01788823195946559,-0.05586087671625049,-0.0439107589857314,-0.015037613524771716,0.046412395760612256,-0.022350747360449397,-0.08458274351417307,0.06851904845382141,
RSPO3,,,-0.04943794707333247,-0.012453785202858652,-0.037599664260755304,0.02439186567990868,-0.011763017055854972,,,0.10898758650782853,0.07491257768420169,,0.05816119840625493,-0.017779025879144476,-0.029516774975551902
CORT,-0.029457152928065725,-0.04298118751955774,-0.046793384066546685,0.10181983652097332,-0.026720732854391766,-0.005544374803823466,-0.03120691896006801,,,0.028643501672132695,0.05131090686028411,,0.015299357732297396,,-0.03151913487357193
NCAN,-0.05306817033862653,0.23762956737802327,0.05539800833840876,-0.06976679895962105,0.06233149373944738,-0.013299900959950194,0.022709971618080402,-0.10444093880053128,0.06790393002389983,0.13436664794483982,0.09508394566121296,0.04701637941117759,-0.38418683906752515,0.19061036880131427,0.0797471770928654
PRG4,,-0.017308290383357138,0.1004273794855305,-0.012291348926016164,-0.03257152458537133,-0.016461790778581637,-0.013752911436744552,,,0.08871577348976414,0.029057213206231496,,-0.016019749142861216,0.024476731472157925,
ZG16B,,,0.015450749392827983,-0.014265613657432855,-0.013321208989915739,-0.0088003670734706,,,,,,,,0.007136185422243716,
TGM2,0.020726531738089544,-0.03305488612816188,-0.005325842738293757,0.0016926988739065405,0.09090171103424584,-0.017664266529548868,-0.046902610443774286,0.014334620627347439,-0.0528926366397634,-0.003469292298662215,0.03793545396417406,0.06890006865395798,0.008013581452306686,-0.02081277857909485,0.020004898438152535
VEGFC,-0.029457154824718723,-0.042089168266307805,-0.02990467005547345,0.019228774141984352,-0.025021688986052042,0.0011618033189738051,-0.014035394310368043,-0.02669433850940888,0.11753587748409555,-0.001079480539312789,-0.029461195884002724,0.01257391765407125,-0.005316033739394048,-0.009104822104956795,
WNT6,,0.10581285439455526,0.03800754068084436,-0.017000518233971834,0.03956619603214933,-0.01958490303376933,-0.01224938340981578,,0.06136320546587112,0.06228589246043548,0.08439081596136018,,0.04934092491673882,0.00860034323411824,
NRG4,,0.007996985297955892,-0.011395923242146281,-0.014959133921449975,0.018541289604573696,0.01694304953503518,-0.016373924540280926,,,,,-0.02243222114619939,-0.002427892534945214,-0.009857548375319955,
PMCH,,,-0.010449490262128413,0.03620551514849168,,-0.012881299962657985,,,,-0.012493109603570524,-0.0032483278581290176,,0.02724606827321249,0.07771979538198248,
COL9A1,0.08891836699751099,-0.033528691231884636,-0.003907150232620418,0.020677524437178827,0.022510902071566884,-0.02358613314064561,-0.01865769774925569,0.0053270323503472146,0.08880444417309327,0.06899521442060925,0.12285779762741107,-0.001147035708448343,0.0758255863628315,0.15797494547491922,0.07624530085444227
GDF11,0.07441324831070505,0.11063441076446971,0.07411514464255163,-0.0037634354939087814,0.046082227374184714,0.08280131063845134,0.010150654378677479,-0.015063209831916512,0.0348031347365567,-0.025793555220413187,-0.005062618154473279,-0.015311365369524583,0.06831986854615703,0.14552995997064513,0.10957704275070916
RAET1E,,,,,,,,,,,,,,-0.034358298053675934,
IL24,,,,,,,,,,-0.03312334524007459,0.004723488161136394,,,,
SORBS1,-0.02385116773161519,0.0863257692238827,0.06812317297704147,0.0028297439066723284,0.005216114420450552,0.028234174260762697,0.05926003997074229,-0.10696950452944619,0.13569755126752775,0.10258854502343537,0.120187182795558,0.012200862867608743,0.16569353597513886,0.03319014925320808,0.05522600162234521
DLL1,-0.0032130422773203955,0.1845498032253372,0.06108823237185012,0.022409973596010286,0.06727223779381224,-0.012838901899715364,0.09334923181450311,0.01502267732350163,0.0865361185598945,0.09478384193823909,0.08011924209778788,0.020911257107262042,-0.07703264502719213,0.04939017605051663,0.1433840448407438
TLN1,-0.009391363010861091,-0.018623177632326616,0.0659789237085265,0.0036936900550316567,0.08876851445612573,-0.018094052088848043,0.016204922537190202,-0.014742490148285594,0.011714682511940152,-0.06685961728583327,-0.0023571819991250026,0.02451634855218738,0.08603637854116335,-0.014943870083836377,-0.04372155877150444
COL2A1,0.007089739028771014,0.004305170507459612,0.09664374913860133,,-0.016647704937698873,,-0.01142784454038692,,,0.040865252044280174,0.049275503053512436,,0.0076793012599133135,0.048750001481745735,
SHH,,,,-0.012772729602356106,-0.02363390741160376,0.021592868837163486,-0.010906651365366232,0.004703435097773356,-0.0990948880579167,0.07212412621216084,0.076646819519668,0.06424544700343342,0.08882993607423438,0.09271789498416544,
PON2,0.053901918862677194,0.18946579057950158,0.013313601607047771,-0.007482079340033018,0.08345811044570102,0.030998860095542924,0.05296413126614967,0.019270213339720167,0.14359310992027127,0.1982749692256571,0.16891277402753246,0.03949723131280122,0.03513629275692764,-0.018529405105413607,0.04353489817912759
ICAM5,,0.12550886970505976,0.07202162608601409,-0.019907205644825426,-0.052316327915997544,0.0027123698034119065,-0.021300100972264126,,,-0.00735970232276976,-0.0069759311766503145,,0.05893366107336027,0.07640400912753512,-0.026268554095816903
HPX,0.02855500224958486,-0.017305714521870234,0.03779470578899834,-0.031077788756742775,-0.04377935569547739,-0.017270174953677556,0.03775818977391949,0.011667735023161154,0.06624400487349841,0.0396940954552875,0.036782832169421784,0.051357931997697184,0.013543288754730024,-0.0671844691603426,
SFRP2,,0.03790206372738651,-0.003577471950477254,-0.01454675483816081,-0.008399303408805826,-0.014393561480136374,0.09453219433490469,-0.022722113570003605,-0.02926396640580192,0.10557911083709957,0.09339386123628693,-0.05231246115286042,0.07492853020117858,-0.02963549190844489,0.05238367678088628
CFC1,,,,,,-0.011075345754871763,,,,,,,,,
CD70,,,-0.026071741684643823,-0.024725344267002607,,-0.007112042214618518,,,,0.09420492323678094,-0.016391668865572785,,0.11020660598457548,-0.02157588587386275,
HP,-0.054899073088829894,0.2021096362618334,0.03958205491232098,0.0003924559029436979,0.03019723389241679,-0.027634214509138045,-0.038096371038578984,0.09620562657951523,-0.03686342784225668,0.054457905604866776,0.128294292962289,-0.046262378483940776,0.17233392108401166,-0.0025570299512866143,
CXCL2,0.02874252926554125,0.08146324759001879,-0.02908495845664434,0.02681931670274117,0.017956124285441258,-0.03224950783091898,-0.02158688440563317,-0.003631761413186956,0.08593153376896787,0.06502562073956586,0.04068980956848082,0.016686328185777352,0.15521606070250193,-0.03419846429343566,0.08624634054908044
NPPB,,,0.11429773946283622,-0.03901662352559588,,-0.00969802316274604,-0.014035395331202521,,,0.09779675914570324,0.07905605628539183,,0.010106341186585698,-0.006213118107723436,
CCK,0.032700963958196556,0.16882263060539,0.039966439696218936,0.07072907754580789,-0.09128423458474695,-0.021737540295946902,-0.04811588830919545,-0.033929515017638356,,0.0628332179137503,0.10431916162588327,-0.05224026318934793,-0.05099560378589868,-0.05363187363056726,0.00924163013005376
SEMA6A,0.01049747406061774,0.061274255058047414,-0.00024923183279266413,-0.061278691761856095,0.09675296506677492,0.012841871343846843,0.023076818739266872,-0.06798001111576037,0.08660273228834328,0.06371541255662067,0.011281086554085338,-0.05030026133112184,-0.1284765628124778,0.0697803998594832,-0.033274798741415534
IRAK4,0.025798683652069863,0.04860555656994835,0.005796686975168878,-0.038872637845409314,0.09930393909605882,0.038369750369167045,0.0727514596831222,0.0072527870308964505,0.0750025607259018,0.08421920255007591,0.06291390207531701,0.037896263104121516,0.13188506575383588,0.09631035721264392,-0.06267423723507541
GSTP1,0.06441526236824859,0.0783737125175724,0.01020657160235635,0.0051325451787667155,0.07189016895797816,-0.03377323437516588,-0.023428915870964743,0.11933922763781815,0.06756658152612872,0.1599156585197899,0.1254216453011624,-0.010832265240375253,-0.0528108000233327,0.05990891917155788,-0.05114060366152487
