,MGH258
GNAI2,0.018042430942472033
COL11A1,-0.024033739485597706
NUCB2,-0.003666221522564165
VCAN,0.07155974265548101
PTPN6,0.055083501755046824
PTGS2,0.07867873847875277
XCL1,-0.01863584637290682
CD58,-0.061889462475148566
TNFSF14,-0.015233434011187815
MFNG,-0.01496820998956988
ICAM1,-0.04366833911964946
PROS1,-0.0234917812609356
CLCF1,0.07184788105667662
PSAP,-0.11118678519127025
EFEMP1,-0.043752086735760067
C1QTNF1,0.02641044782646809
ALB,-0.028055830736867855
EFNA3,0.021015791372194215
DRAXIN,0.03395111461314675
NPTX2,-0.0395028204472833
FGF11,-0.003484826165840565
CD59,-0.03926102434167406
COL9A2,-0.03210006721840428
DLL3,-0.0734437822496945
LIN7C,-0.03496085819377075
GDF7,0.00424094690921942
PSPN,-0.02480510067130141
ANGPT1,0.007811514699705423
PNOC,-0.027259984244518365
L1CAM,0.0337266898351334
APOA1,-0.0007213137089096946
PSEN1,0.10671293301555992
CALM2,-0.0030635857366935883
CLEC2B,-0.03366087147306184
NTNG1,0.04421639618260361
LRIG1,0.0041445547084038355
CPAMD8,0.03658085998467604
GHRL,-0.02709845436696585
NPY,-0.024917757138842932
MMP2,0.01831020474144172
ALKAL2,0.011260002704049974
CSF1,0.02819567042146777
SEMA4C,0.006406223405854724
ICAM2,0.0659251469710777
SYTL3,0.02614937826985118
IL1A,-0.019736375630473552
PGF,0.06174742037505076
LGALS8,-0.019431497101020222
DKK3,0.04158146644994699
COL16A1,0.06402368196295873
TPH1,-0.002979581210430377
TNC,0.04731837923083716
TNFSF9,-0.01698505958892612
CNTN2,-0.06973084491599622
LUM,0.06110401141400213
IZUMO1,0.1007635381702862
APOC1,-0.12131839917768791
PKM,-0.014252227681921106
GNAS,0.028842662938386384
BMP8B,0.00943041235127919
PTPN11,-0.043032151428091234
ADAM12,-0.031840694009619946
EDN3,-0.023853512486771363
CCL2,0.011780936773063862
DSCAM,-0.024490243734287345
ANG,0.013264520538806428
FBLN2,-0.02236560262594134
VEGFA,0.015741488620759733
SERPINA1,-0.04683731795003715
VWF,0.05333444962068948
VASP,-0.015790796621925892
ADAM15,0.04330806607338654
OLFM2,0.010846178800290186
MFAP2,0.1005466070990364
HLA-C,0.09673919957335297
THBS1,-0.036867574214986466
HSPA4,-0.07009966578624757
LMAN1,0.06605290671530403
APOE,-0.06793638967692671
SOSTDC1,0.01056433790285442
ANXA1,-0.036377822928227686
WNT2B,0.010142607359018774
EFNB3,-0.019933007967069143
LTB,0.01668771539078625
ANGPT2,0.009062352430183676
ADAM17,-0.015879272817051263
LRPAP1,0.07109673648689598
NID1,0.13610444732243435
MST1,0.04424896973345953
DCN,-0.0026485821653378077
COL7A1,0.00634546940064471
CALR,0.0419670015389736
PIGA,0.07423725611349834
CD200,0.012714798334870166
CDH1,0.04573193952016541
LPL,0.04713577380984471
SEMA5A,0.037125755632594265
SEMA7A,-0.014971044745955923
SEMA4G,-0.008604266944368591
SEMA3B,-0.026788573358880956
RPH3A,0.04285727898795711
JAG2,0.05067137028096977
CGN,-0.031212457366366388
GDF15,-0.02930621445405808
SEMA4F,0.0065689693951602015
NXPH1,-0.010246094074061504
ARF1,0.00027747193053560067
EBI3,0.0073999478695618275
TIMP1,0.06029287600262938
SEMA3C,-0.04907885190647339
GAS6,-0.04717382433436555
SERPINE1,-0.027627737889794973
RSPO2,-0.017945696491778674
SHBG,0.16543499318016142
LGALS3BP,0.03861861860600485
LAMB1,0.0325364387966825
SPTBN2,0.09251313012687146
COL1A2,0.047346640041861676
LGALS1,-0.08329928803014613
BCAN,0.1118264044188051
ANOS1,0.025012604576178505
EDA,-0.02526379114081782
SHANK1,-0.021389033915901863
TGFB1,-0.007566771262235647
MSTN,0.03263075530665727
TNFSF4,0.0034576897295709023
NTN1,0.04705358931630605
CXCL12,0.08962505017984337
GNRH1,-0.027580644897389525
RIMS1,-0.0024007261293425186
FGF14,-0.01499702109844157
IGF1,0.003979571908205108
TNFSF10,-0.017388503042324966
GDF5,-0.01794568940844542
RGMA,0.034771551750982614
WNT16,0.06245803749897121
CX3CL1,-0.05746362913488126
FGF1,-0.04602402249308652
ALOX5AP,-0.08553702658963869
IL1RN,-0.015970527205842754
CXCL9,-0.04855304129547353
ANGPTL4,0.02073099270918972
NRG3,-0.02898657385530512
COLQ,-0.029139287133519463
TNFSF12,0.04505420878292072
FYN,0.018581345278864847
ACE,0.05028770292848557
IL18,-0.03451412947146189
CCL27,-0.01817844936088602
SERPING1,-0.033909830593371236
AZGP1,-0.009931221060514885
INHA,0.011569290518673005
SEMA3G,0.1804909373292273
COL6A1,0.057852825896461464
TNFSF8,0.02771321639266989
FGF20,-0.009012816146178564
ICAM3,-0.02658598615426178
LAMA4,0.09128383993185488
DLL4,0.10679902255004108
SEMA3A,-0.048341788189279235
C5,0.017844172348902485
C1QA,-0.11542264330288315
UTS2B,0.011575801748149797
COL9A3,0.06379657405831946
HGF,0.024984632251026172
P4HB,-0.0005513460331107925
ADCYAP1,-0.018408454263320707
GREM1,-0.007143998973209074
EGF,-0.015337513841203668
VEGFB,-0.01334582552804606
FARP2,0.10991141851289168
LAMA2,0.017271720801459303
EFEMP2,-0.023801935595556125
SELPLG,0.038964693557339246
HLA-E,0.017799410850249227
PTN,0.11132415535379153
CD274,0.024922320120053205
CD14,-0.06427498632238622
SLIT1,0.04745860584495919
CNTF,-0.021587528990275256
BST1,0.060007126664283844
AGTRAP,-0.005146662176581471
LAMC1,0.07071797811510239
COL6A3,-0.008003342443499328
FN1,0.113942981829499
MIF,-0.009402107607372166
JAG1,0.0809377946402892
NID2,0.024637638038825998
EFNB1,-0.008194247372138622
COL4A2,0.09539450776281036
SPP1,-0.10912386506143702
PODXL2,-0.023345442863603797
FGF9,0.07245624782615512
ITIH2,0.015805719748708598
ADAM10,0.03697481919901787
CFH,-0.007227800553555712
COL4A5,-0.04335069457948211
LTBP3,-0.016632851357701154
GNB3,0.03138699937696681
COL6A2,0.1155231883118944
GDF9,-0.021188871875926253
NCAM1,0.050995834042953894
APOC2,-0.06456398653700164
BST2,0.06117376839673528
COL5A1,-0.043878811545943426
CALM3,0.04626835157183389
THBS2,0.02926101043868311
SERPINE2,0.03665724579869453
EFNB2,0.06837463988424262
MMP9,0.07050601822656555
NPPA,0.023042738619831644
NTNG2,-0.001359972597427037
LAMA1,0.1252994303433426
UCN,-0.00788627439520544
PDGFD,-0.013293323993995828
EDN1,0.019856830409596852
ARPC5,-0.017706912423130553
GSTO1,-0.11936490698975202
SYK,-0.007317728616848219
ST6GAL1,-0.007673226271818329
WNT3,0.00267211502623886
HSP90B1,-0.010986446896572523
ZP3,-0.013467128831158163
NRG2,0.020555806431649108
MELTF,0.03577056794044725
NLGN1,0.005487578168600852
SLIT3,-0.025091295136414275
S100A4,-0.08710838919515237
TNFSF13B,0.033441453875939414
HSPG2,0.004610341053375866
FAM3C,0.043265247160775025
FLT3LG,0.003033126845895705
A2M,-0.10077412279545107
VCL,0.05628469227551798
FGF2,0.025947974498823186
AGRP,0.011047078770059294
RNASE2,0.018694123476148315
PDGFC,0.05954890074346997
COL8A2,0.03500018216858085
SPON2,0.04281348715232441
SEMA3D,0.017211171432072445
TIMP2,0.01076102432745079
EFNA1,0.06996159526645025
TFPI,0.04346921672323186
GPC3,-0.0032087511598780645
NMU,-0.038248922812901036
LAMB3,0.004579440544215495
LGALS9,-0.03737736783365723
VIM,0.05603481271854872
PLAU,0.02526646275964053
TGFB3,0.0037930052142785622
APLN,0.03513150373418518
SHANK2,-0.019520844643796026
PENK,-0.016985064123456278
CTF1,0.040647549263054306
COL3A1,0.051501763097071454
S100A10,-0.0645505134615971
FGF13,0.012522954058001948
SEMA4A,-0.027739806663694366
EFNA4,-0.019862865171674616
HSPA8,0.06204041769500101
NPB,-0.03661354047283165
SEMA3E,0.03785864662538069
ADAM9,0.014939118469134961
ASIP,0.02924800350299397
FAT4,0.007875452486992694
MDK,0.011362986286465203
HSPA1A,-0.013232698889363306
SEMA3F,0.12912669659039389
ARF6,0.05076891985742077
IL6,-0.02236560544430069
CALM1,-0.03012263817272075
NMB,0.023679162199973968
CCL26,-0.02543528004057564
FBLN1,0.017816666489713886
SAA1,-0.018635844431920467
MICB,0.048975575954473216
F13A1,-0.025605755329194936
CXCL11,0.04799702183741281
COL5A2,0.03424667649487894
EFNA5,-0.008895701625307452
EDIL3,-0.08522919316075651
CD86,-0.013739814242308716
HRAS,0.041505189984004154
C1QTNF5,-0.027580644114385617
RLN1,-0.016985065534199734
COL4A1,0.10741685185562068
CCL3,-0.007328482693244886
BGN,0.08851079445410825
S100A9,-0.024348868930349
HCRT,0.06460090310816709
FADD,0.04080193078277519
ACTR2,-0.0325895164448275
BMP2,0.023120950478401132
CD55,0.04366396389904037
CD6,-0.027739807313049075
IL16,-0.042551932757195
LAMA5,-0.004575642578028953
RGMB,0.02228143505738457
INSL5,-0.016485147795119805
IL12A,0.09846248213635315
S100A8,-0.0655329109886402
MFAP5,0.011051791489616854
CXCL16,-0.007402952392203216
AGRN,0.0692337586075391
COL4A6,0.06004852824598689
MEGF10,-0.03456179319826225
C1QB,-0.11128154205959531
HLA-B,0.06526404171511947
PDGFA,-0.03834808873067958
DKK1,0.09014679885077494
INHBA,0.06682541994633368
IL7,-0.025263787835443675
FABP5,0.04680700176048622
CCL4,-0.0029943842565781933
FBN1,-0.007619677437337043
TCTN1,0.039890367325173634
NCR3LG1,0.003406690711977879
BMP7,0.10358600632822577
NLGN2,0.0011151668102545808
CCL25,-0.016485145618791882
NPNT,0.057500902608405215
KITLG,0.024073790788665065
MADCAM1,-0.01698506976643221
F12,-0.00804167378969474
S100B,0.033477238018314245
CD99,0.05687227246487315
PDGFB,0.0031310945127535432
CLEC2D,-0.02413430329910637
F8,0.02091551139689729
C3,-0.12594021437113848
TSLP,0.09499360976735105
OSM,-0.01597052998211661
PRND,0.00999446837868479
SLPI,0.01818577768561089
AFDN,0.09276795589879987
ULBP2,0.026694798092554435
ANGPTL1,0.06119367197593463
LTBP1,0.0157720020470742
NTN4,0.03321837475161287
APP,0.06119321869548622
RIMS2,-0.016985066239571595
WNT7A,-0.017471541829646865
GPI,0.04708812684106049
IL1B,-0.021188867766697355
HAS2,0.04756937278019307
SEMA4B,0.07577940736619677
FGF12,-0.00491145014077577
CP,0.0020169722613136076
NLGN3,0.06528633887426678
GZMB,0.11323356020447092
PROC,0.005094852392521479
AGT,0.07447209492167797
PTHLH,0.04693174196334966
COL1A1,0.040384155809758675
LAMB2,0.022257688655444675
DSC2,-0.022491719061095594
WNT5B,-0.031499533790307746
LEFTY1,-0.018860673997211152
CXCL5,-0.02789819514111924
S100A1,-0.06430978885146187
NPTX1,0.06921637922485972
TGS1,0.008134509739650185
SST,-0.02178438249448795
IL34,-0.02408895052669854
XCL2,-0.03192628514516528
TF,-0.08473076227597318
IL33,0.039179648595835344
NAMPT,0.01614182223089149
