,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
CXCL13,,,0.013389963154909637,,-0.016489822288738704,,,,,,0.009769284486327185,,,,0.04020489223467384,0.07070607696483369,,0.005583752578053991,
MICA,-0.0001561343705451,-0.015564364361822002,-0.04616798211056881,-0.02654504362975453,0.005248097404429883,-0.028291248028615577,0.07719168508477929,-0.026530527040180028,0.0031648302720096648,0.03148576397834618,0.0589472455291964,0.05126394496425875,0.00028137190276476137,0.01763572621782414,0.04993028262295206,0.08274480508731957,0.00987725574407434,0.014970732810678001,0.004206952681830305
TG,-0.017226030593372382,-0.01037501453951721,0.001333576567300166,0.19296681877895377,0.0010304591638580823,-0.015385184231160871,-0.027741092131075916,-0.018017174634440636,0.062224758539704716,,0.019434935350048022,-0.02395457561851302,-0.05926268596992248,-0.03154354483486213,0.010520251880904982,-0.008997674617037347,,0.031598538775729684,0.035838037018079694
ADA,-0.038635989353423765,-0.02459713764433449,0.0024565390952111035,0.036612016150218404,0.021678032891800817,-0.00551287499172684,0.07638491216088841,-0.02010142017876338,0.024609587426031018,-0.024013737041494825,-0.03306090209259339,0.010153734181794896,0.07751871402269239,-0.01598916191792304,-0.00897392283928949,0.02790417080518047,-0.029697467452243727,0.01813664431888058,0.0356377701853642
LAMC3,0.14706226220832397,-0.05106793372787954,0.07055255540923404,0.00592852897018343,0.017178682387579625,-0.0004101768520340221,0.046455655782993384,0.03285673459472102,-0.0018246347312574716,0.043638822156379604,-0.021573181173500124,-0.021663257785241533,-0.053222968157858395,0.0059177618812895055,-0.018200680276098696,0.058999010374318865,0.03631355518715542,0.01754398931018817,0.0011850004430976953
CCL7,,-0.013422043597192079,,-0.012163557471512586,-0.038257261635086144,,,,,,,,,,-0.01234914568710055,,,,-0.014834672025968413
NGF,0.02085887193312055,0.006358202194301725,,-0.02786981688567849,-0.023113515724562213,0.06088166287451674,,,,0.12431753563921552,0.05903904592953353,,0.01140393596272098,-0.028789292540814596,-0.005959975710855323,0.008383956655589301,,-0.03327020548266191,-0.04441456093583091
TNFSF15,-0.012175669202856948,,,0.09174745793867145,0.10571448487659316,-0.01782667177274575,,,,,-0.014164169286123197,,0.10273277581509227,-0.029074751375034295,-0.027301206633991992,,,0.0185340582766186,-0.028274862450985636
HMGB1,0.04159703510578841,-0.06724841254667442,-0.02443095737063112,-0.008281612350086242,0.016637979107221552,-0.005623697624384454,0.08438093151774463,0.0018019211540041007,0.031272633694027586,0.0353565245504568,-0.026000116176502736,0.025817214246163536,0.14053107719521957,0.03850059491165251,-0.03649398381246533,0.005589311209524034,-0.03190580599219742,-0.02088704951296164,0.055625925562822594
ITGB3BP,0.07630339329726632,-0.0014607375812644536,0.019478818784621914,-0.052881961411019814,0.0394660967689053,0.016651332792007693,0.10212918435039205,-0.029898716932972195,0.02480098703998931,-0.029289171815105056,-0.02582683010980019,0.040668556258781026,-0.09933179276398102,0.06810055873735028,0.08154002464435826,0.027373556817535668,-0.00808603379783409,-0.019442340544075308,0.04311242251882969
AANAT,-0.016182970720194752,0.015172450364653721,,-0.012324307752041573,0.01798688725692889,,0.017033875244635815,-0.016202950441448764,-0.016859997403035502,-0.017539151546913507,,-0.005505097695876272,,-0.020177645394355424,0.011607111900115612,-0.02263015354078486,-0.008854943869160858,,-0.01569570164161089
RELN,0.04326140012713821,-0.0420405526832599,-0.014326451068164514,-0.021392238289931448,0.04552466275498791,0.05540357531210901,-0.02620336289002405,-0.027971702092806576,0.010466990657582751,0.002932610345280063,,-0.0236820308895376,-0.04517442236746511,,,,0.010681422504296389,0.08680957156816381,
IL15,0.05641090743199871,-0.005836491907509713,-0.02234482410905892,0.03226617183814393,0.02284412679150417,-0.012684736749699619,0.08340226905059167,-0.025669576392519582,0.012316765339096423,0.024587460102582517,-0.033305414236387734,0.0477352694705812,0.028692168426190864,-0.034109058677228306,0.01535272187278968,0.03469281428193141,-0.03372004123038286,-0.029355309173863732,0.08007111220501954
UTS2,,,,,,,0.02919380735423178,,,,,,,,0.06268963101648609,,,,
BSG,0.013759362516014301,-0.06703994652900322,-0.04559556626992312,-0.011730505388940169,-0.0011561548226706486,-0.0063364871807954325,-0.027061525975682097,0.02148060243682786,-0.026098406831606955,-0.01794510742791138,-0.000527029816799408,0.07212037495543848,0.023601032417547983,0.10099600430097444,0.011058688410016308,0.0396092843617804,0.08138281583739106,0.01619978664102047,0.013489957601788317
ADAMTS3,-0.048613120911893196,-0.024094501282138244,-0.03081785516557304,-0.04564000724865637,0.10251324937883613,0.052503662418522515,0.0681949425142273,0.02665835847247058,-0.005272102767992526,0.08682261853112301,-0.013631010878392875,-0.03296677115649054,,0.03433156301817142,-0.0016019372030305552,0.11053544095382041,0.043999208859173494,0.011341004615135262,0.04344432684186929
CD34,-0.008038464107774233,-0.06507490882664341,0.012996412997583178,-0.007022222989048968,0.07211005997252182,-0.0024756009705477087,0.04496571234941267,-0.026052876114057613,0.014278571503741592,0.017848182473804753,-0.018651813505832667,0.0036318957130410516,-0.029573816949653824,0.018814999878360824,-0.02385837466189963,0.07856515206732805,0.060568727695471204,-0.03636452967188198,-0.04188991897039197
CCL23,,,,,,,0.04042201908396357,,,,,,,,,,,,
PLAT,0.02329151071099926,-0.03026193522971199,-0.034234187603277184,-0.0120529483367975,-0.02258389166512565,-0.04009240235378134,0.06346958794464037,0.025934078881904743,0.013660212696177303,0.03763456653517071,0.020363749802982074,0.04817630621549368,-0.0482422579972308,-0.03373285734301866,0.01660288327710712,0.02593946880656013,0.10719811328822353,0.08983692411676172,0.002192189826150758
NTF3,,,,,,,,,-0.027216057837132313,,0.034624517400297594,,,,-0.0253275904154033,-0.047022437882666024,,0.01199927551239911,
LTA,,,0.011914702290811572,-0.015589710277854236,,,,-0.01560512988663657,,,,-0.019839457436157674,,,,,,,-0.0211240490106011
CKLF,0.14356042532932925,-0.016319084907706564,-0.02989027688044443,-0.02146886460671224,0.016346943326463758,-0.03061704164289489,0.09553129241171401,0.012139465827597439,-0.049403684106782406,0.0950031547622614,-0.0022482981001701458,-0.0008812684025935967,-0.00991174188901549,0.04317297724387041,0.039337765152698025,-0.012026584115111254,0.02510358643940705,0.044262761551604,0.09164667324776299
APELA,,,,,,,,,,,-0.009983359573468667,,,,,,,,
CD24,-0.03394199171801129,0.018186484831143684,-0.010013512821693936,-0.016066906030545926,0.08226019612191762,0.048098267577981295,0.045336212664194256,0.002510675237270066,0.025888781124012557,0.06670782013489482,0.09538335864705265,0.010533599157487085,0.02753900244505638,0.12537663306178806,0.008944704225158263,-0.012731442948740653,0.029904954983597274,0.02359264315580537,0.0012457067431794087
HSP90AA1,-0.007581721921759873,-0.014855148128756145,-0.009081289443012843,-0.033962649411449254,0.02526594420499128,0.017532805619174974,-0.08930121441905253,-0.04961153425738508,0.025021376346136097,-0.025730045774345598,0.011297924405606402,-0.09585875300496334,0.07496521373797456,-0.05224453133148085,-0.11154434096672929,-0.06607784700796393,0.01677376497811389,-0.004223448305609504,-0.05761331567493753
BMP4,-0.006460011503975116,-0.013267433121427105,0.03395363081163346,-0.027820932602985265,-0.049531526957003635,0.02422945408682726,-0.03868690544012769,0.04300916896813962,-0.012828159956722584,0.010478442445143883,-0.04404761502800705,-0.01690526684256927,-0.0866245783016057,0.04530389829191754,-0.007647611830964892,-0.009089937006439319,0.046146149689941,0.012728745006434741,-0.002257517723004925
SCGB3A1,,-0.013422042255005652,,,-0.030394756009746376,0.07656717901252971,,,-0.014221572711859446,0.03789781511190277,-0.02965387750371976,0.0812244719286235,-0.03384972027981483,,-0.0002974617444585539,-0.019516663687710278,,0.020756652356514187,0.02608129803040074
IGFBP4,0.04800636670844772,-0.02427894737338621,-0.007997327714283861,0.0801148836434703,0.029183565587644022,0.0021546793053782635,0.03113028610133673,0.049127282370993904,0.017057313334332098,0.04159583760558616,0.019365444350093797,0.008424750406512051,-0.027850377014743768,0.006297981852341392,-0.10958203035436719,0.05120175536626434,0.011526252314430174,-0.0009730912896423684,-0.03838449184194404
RSPO4,-0.030157822763175218,,-0.020851850453725607,0.036759663902056455,-0.014473311929261538,,,-0.018149716074284606,0.0657059012998953,,,0.04926114750162994,0.10356389115650456,,,,,-0.016830643782214057,-0.027860409444177458
LEFTY2,-0.050514548209407505,0.007576251002820911,-0.01305688318595785,-0.025308806730571044,0.025685986671301987,-0.013859497789765349,0.08093736353594737,0.0763264706793778,-0.015594126131215717,0.06714002228165368,-0.016015282593582578,0.09859078456667839,,0.1407667052127471,0.05167937405302786,-0.019335696631222823,-0.03172448247743584,-0.022888563613046486,0.0473576002974461
PF4,,-0.013923214286634586,-0.011732911864651235,-0.01061246425752357,,,,,,,,,,,,0.08813660267193744,,,-0.021124044122339473
ANGPTL2,0.030454175996049875,-0.028181776815269188,0.018633450002765457,-0.01841628229535097,0.009165131719481492,0.027986822887912505,0.05192423224419952,-0.0065074635008704465,-0.02419123007042989,0.017757264672889708,-0.010725298718473148,0.10552096018504539,-0.10831279530971331,-0.03802187749642784,0.09019082572188385,0.0749493401032572,0.05868894482141536,0.061277419585890634,-0.04639104216593937
LRIG2,0.03137796394880697,0.01141452973012865,-0.03642643749839304,0.034073130436817645,-0.08598362942226942,0.031408995099038044,0.06626344815458761,0.05122739231424864,-0.03501629198668036,0.044131310612562744,-0.007999638791123254,0.05289718751045363,-0.06005822305854331,0.07823972610734505,0.0599748583472918,0.03839247954343077,0.02223947019142197,-0.027013912584079095,0.022470426567044288
ICOSLG,-0.0010006291198407756,-0.02453339660709832,0.002385413357413921,0.012108290151066545,-0.025379570772863295,0.043711730011633955,0.06298010120634683,-0.02176039243867479,-0.005170300561780704,0.05104355394129787,-0.043780353520306965,0.015083288352813827,0.006735445716882246,0.006019849464887025,0.004611185797933428,0.02021313302172024,-0.051613351258756025,0.011432252460441073,0.018850162769464125
WIF1,0.05889846613688096,-0.02505256418578745,,,0.048713360327046006,0.052546034479918284,-0.0745219124398086,-0.014005706006111706,-0.005477010176217987,0.02477476955964629,,0.040321126912986185,,,,,,-0.015645713643805206,
NPPC,0.03898222566569818,-0.014733645633676897,,-0.016462549165295243,0.012258012675319074,0.08048380802817783,0.029686544298546332,0.03609436202434678,0.02412682334680753,-0.04631694378201285,,0.08033372998775636,-0.00328209928252087,-0.02416062978826491,-0.041805612865533456,-0.029162962185182863,-0.025688598023000282,0.013235454142950675,
LYZ,0.028294438120827124,0.032739320743335104,-0.03616168882758982,0.03792675493480024,-0.013822452392449754,0.02693848292415046,0.04509283642469593,0.008655670416647882,0.021245436892919245,0.05298258088693392,-0.0775356920651694,0.10941922753532768,0.01850477883225857,0.03512516380608738,-0.027695088444751405,-0.019161118148968818,0.040471648115042426,-0.020941480722589684,0.003896507680325519
EREG,,,,,0.00454223334662854,,,,,-0.019191318015634617,-0.01872737333328913,,,,-0.007069943585943436,-0.028810150504905523,,-0.020962850596588,0.05829439663812901
SPTAN1,0.02177239757854057,-0.06920088731418975,-0.006689939814614521,-0.04916559509733385,0.020904597949080145,0.010400448709984769,-0.05243554380741966,-0.007775952915933504,0.023564216271301775,-0.047798294544381614,0.042837285567736874,-0.05576521446034221,0.010807169597983628,0.07391700283508455,0.06258522607412806,0.023138012237295023,-0.03211539369322387,0.06770928911760529,0.07260220871558064
PTH2,,,,,,,,,,,,,,,,,,0.09010679784023168,
LIPC,-0.04503129718790649,-0.01704567393120177,-0.017658659416769792,-0.019071388659013408,0.022266500148187318,0.05613153490444556,-0.010055674488966992,-0.03393274252624445,,-0.034371300781889054,-0.023416174646448334,0.03598622863545312,0.03293485935845709,0.09264144251017889,,,-0.03153145824283363,,-0.026708787173240673
COL8A1,-0.006609379761673864,0.013232042417640357,0.0016347027520446917,0.00286261611470955,0.05664159952463459,-0.03089481912182597,0.18433938663388183,0.005901317947406493,-0.018492382635279015,7.856169558309535e-05,-0.013332065341268186,0.025321140636422438,-0.02528282796523353,0.013500160964512065,0.08123776918887765,-0.023028903629285457,0.0007780183005142255,-0.05350127109116699,-0.007604627753336325
GSTM2,0.022800371537368795,0.020223977520563863,-0.025709840276774018,-0.02367865693580538,0.07814264354430478,0.024124654579503378,0.08193997501259177,-0.00201277380523571,-0.006888723426161692,0.039926421073691286,-0.021783104500569757,0.03450532801503448,0.011587021068312645,-0.06078566829963727,0.0035978692244778843,0.027859616574055772,-0.022724374349248108,0.007001550708617613,0.029716418070468327
SPX,0.025195769046641142,-0.027568684558266696,-0.007647675976648061,-0.03125061436467601,0.03517721522294126,-0.0007342003893205987,-0.02118125075684597,0.022888441803625204,0.03040891120918438,-0.008492279607226592,,-0.01777183036907808,,-0.03305409542250823,-0.028235389438968247,-0.019137559270320455,-0.11319170961896831,-0.04141929782308953,0.12628071707348493
MFGE8,0.0008939781046314282,-0.012212649754724874,0.01429019244545264,0.021771867736861558,-0.011428834631086253,-0.005734692105395512,0.024471152282112853,-0.0019285792671982465,0.03154056152511982,-0.040903890710528336,0.039003055659162525,0.03035835663270216,-0.0643771096872524,0.025451679005521796,0.004216727655892343,0.06011821702677284,-0.024099822764854863,-0.011295533781158086,0.013043199349051487
TGFA,-0.017675099674140073,0.08988240822730884,0.0052209307070582,0.018738664151175335,-0.005012769051416884,0.0069932387549828095,0.06353997093910878,0.06929279750188784,-0.01363002361315851,0.00033189420481732267,-0.025238724699004213,0.011142630117508559,0.07624570124856486,-0.047294315172986115,0.041616805920673114,0.04670848093681598,-0.0143615236830797,0.04676303916278847,0.06673991388223488
SLIT2,0.018770720813708862,-0.0053981386356438165,-0.019436905215709684,-0.0011224433321951153,-0.010764273856365504,0.007568046267958269,-0.018898310711352694,0.06311792583815855,0.05014094883582298,-0.03689525806932297,-0.03101744692908295,-0.04462656400335092,-0.016073291835593164,0.07866936869702965,0.044191722606741264,0.07352634619869892,0.12532348579806657,0.07766757478862406,-0.047041678241486064
PLTP,-0.028443492754430047,0.0036267907544789155,0.038635941589126796,0.007121718415866433,0.00180138997254633,0.016456435065395507,0.08206006564966944,0.005255044346701816,0.009352018618128859,0.02352171062344497,0.005606641709883075,0.04392820166791223,0.02538878507089155,0.07135902990813565,-0.09383461293716153,0.07855964091549897,-0.010679683509391757,-0.05155655459165344,-0.03388267832797857
APOD,0.0407304392047949,0.03261599675131106,-0.008400465257408191,-0.06421943152320082,0.05387440656049593,-0.04865826114163052,0.08969024362161061,-0.04479016680064701,0.014426595191528002,0.0714770395057593,-0.03984533172954891,-0.028497093602076373,0.05166883841082304,-0.06559669930361399,0.16169855504870914,0.09396305199184232,-0.04597545268574702,-0.029824643044429302,-0.030931405250681856
B2M,0.08099875471970877,-0.004429587306407556,-0.024030545302090783,-0.037531372441922804,-0.014284800264295783,-0.08198923926200179,0.11068272122449797,-0.05389665648362499,0.0005824499988971296,0.07241733457654283,0.03318434502673844,0.06507496098544437,-0.10226068913779839,0.016373598373488955,-0.033346297268923554,0.05811863182943533,0.02501055610639318,-0.031885765955412086,-0.056234839380167385
OMG,0.05761856679733813,-0.05372015813296339,0.003874830961265373,-0.0411009726150614,0.02961726076181035,0.005294867860494187,0.02463422793193756,-0.03755012442961645,0.030796006515953045,0.03937623754717214,0.2132175885423064,-0.06436925062386833,0.06385611823128377,-0.05263474113740972,0.08586769231400916,0.10486634813805197,-0.029691039941240095,0.010595184207002508,0.06125680473855012
CXCL3,0.03591707258371018,0.020592188052088473,0.03204454619339475,0.04602014465260481,-0.06031898489473924,,0.05975965654437339,0.010318898053686357,-0.015214074467350467,-0.007355454861119241,0.026477713224105706,-0.014288002009745303,,,-0.043326015968047714,0.05430406337802667,-0.019067949471612673,-0.022199999161365253,0.056097953468809886
CXCL10,0.09396589999475533,-0.037432721331708274,-0.02051842152774251,0.0032389588365591662,0.059159495882321195,0.003893099613344747,0.048804792473861755,-0.08178241075770366,-0.023111292659890776,0.0060100361352590104,-0.016160667202273583,0.007400425431425422,0.02927511321335701,-0.011296617833712587,-0.02891820050208488,0.01826570206601208,-0.025688595229788176,0.04067908570250831,0.010541549869070485
RSPO3,,0.00018311531420389348,,-0.012324306841414764,0.09513968803825812,-0.03264001488108859,-0.034045147624531924,-0.01676162916046457,-0.028809455225457227,0.02672010052118155,,-0.014930686725919875,,,0.004505521760739779,0.06381306737215436,,0.033140016648597455,0.09281615030399673
CORT,0.05428868782712858,-0.00546641097092053,0.0747748515846201,-0.02763820441548032,0.041845568537544515,0.049080831898768995,-0.014027879775200104,-0.047025554645927115,0.009843574544506696,-0.009626460259201103,,-0.03961064822583297,,,0.1228489201486454,-0.01612921584795249,,-0.027991617881269772,
NCAN,0.08262006956253179,-0.058505347667237285,-0.02461431185163439,-0.018683271226407134,0.011977064962509294,0.041693771543030986,0.033345221123635554,0.04944705178758756,0.022742077004558436,-0.04041041306649774,,-0.0037003256568559975,0.04903566583504318,0.02651150644890831,0.13004810399172254,0.04319488496475703,0.08341225033908617,0.009467959589832566,0.10015712948152071
PRG4,-0.046145758959410144,-0.020185150635698115,,-0.012163559367022458,-0.024317863336445887,,-0.029492347462859024,-0.023194616626618265,,,,0.1931197552370333,,,0.025082830847327153,0.04412085682824233,,-0.030712948473056653,-0.03410202704237505
ZG16B,,-0.01861232157673346,-0.014118652495022178,-0.014117298245590682,,,-0.031841728484140075,-0.012399692304937215,,,0.015584356528345271,,,0.1999309119127441,,,,,0.024307077427775214
TGM2,0.04170090893620155,0.04174075114498064,-0.04158220989982978,0.009233569099828382,-0.07350637286692688,-0.01569615510035818,-0.00697445050625515,0.030908029003239218,0.02120946311188214,0.024729734003183165,-0.034834501363671125,-0.009208243826480684,0.006187347017225695,0.04803759316647796,-0.031677511303606944,0.006033945832814534,-0.013528749054496867,-0.08481795638760986,-0.010072942617811866
