,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH916T1
GHRL,-0.005382171085372133,-0.03471033876060149,-0.004973044464249685,0.05029743073190904,0.02242414307608241,0.004926528618540893,0.04370911307504926,0.06407378127712607
NPY,0.006474272903650624,0.02046998315334402,-0.09405394111040856,0.002237741786097668,-0.01874184457244068,,-0.06443181459442034,-0.030840817315130265
MMP2,0.042735308285440504,0.0075371338709029475,0.13648229233677678,0.029934648813040296,0.004441858872702654,0.05975440140732985,0.022335938880226926,-0.005424418711795529
LHB,-0.017140405496799002,,,,,,,
PPY,-0.029836446916068394,,,0.05054090752372489,,,,-0.020366441938845903
ALKAL2,-0.016891382139373586,,-0.03291855999450751,0.027616562003691694,-0.015744921960340864,,0.10883695753279819,-0.033466128649345284
CSF1,0.028060738944335223,0.005081440488896905,0.09980827783463186,-0.003654651645219631,-0.020205360889281463,0.0008828340198898059,0.047683895114925545,0.01996144112998431
SEMA4C,0.01911025094160889,0.044819003837099254,0.03550550934574188,0.02877920043518432,-0.03553741689243439,-0.06263927037021964,0.11691845619899789,-0.025579590023571557
BMP8A,,,,,,,,0.053846411828903186
ICAM2,-0.006637789807656216,-0.029875554612796725,0.1348942871342603,-0.012359563684490276,0.008413976152469783,-0.03545848736641649,0.059405777188858484,-0.008674268572690378
SYTL3,-0.05508482306965652,-0.006515293075161014,0.13729987147112457,-0.02247395033124972,-0.02141568976010141,-0.028279728375458387,-0.009823139781620999,0.06563030684631654
IL1A,-0.02214749210368302,-0.005159980606367876,0.07176445867007572,-0.018514748533474158,0.03772082610952059,-0.07982004566638974,-0.027819478085294926,0.1422597055106255
HLA-G,-0.018103585075606082,,,,,-0.03477996582406409,,
PGF,0.043294283217812674,-0.044353067035835414,0.17229126339395986,-0.019848243375735024,-0.015879504591679562,-0.10008680020043284,0.01947887001244011,-0.039025650385459486
LGALS8,-0.007077452572623064,0.004078972680788398,0.04162142463686578,0.005143076425457924,0.06976358990759172,0.07397944332593089,0.0701584302186526,0.03376821276028972
DKK3,0.06623991566193513,0.024326143422950586,-0.15934059814189067,0.014199942678979975,0.0008018571646092748,0.10148712705692228,-0.0010703087665652807,0.05311984167157006
COL16A1,0.023882627838820343,0.0445147999264622,0.020731579396436876,0.03670002558241943,0.03125715796051509,0.009040147877910283,0.06336977947422799,0.1207247739526944
TPH1,-0.006206236909608137,0.03409023200607196,-0.023229506632321463,-0.006440430987279866,,0.01467650504836118,,-0.007650380683367746
TNC,-0.08125242282205164,-0.026207708663640358,0.19079049450043936,-0.0502978986582303,-0.009316114917891092,0.13474378538569728,0.10588296804744263,-0.10093962525736347
TNFSF9,-0.009536644404859605,-0.009914014013092231,-0.04045562749304253,-0.027927938661954744,0.0035737239506233444,0.021772410480393734,0.08995072811535458,-0.022401670756338372
C4A,0.007875198413782281,,,0.08455834950920892,,,,-0.015081058725539784
CNTN2,0.05033094775323436,0.059172107082355534,-0.0513111322975281,-0.011288723319361973,-0.014124604171019179,-0.0997738522010478,-0.07886922763004404,0.0066785715367105305
F7,,,-0.014702239110953173,,,,,
LUM,0.014635509625824987,0.004220499202187611,0.2563785279039295,-0.0383585552431008,-0.009109259481721864,0.015455411395312415,0.10600882352296427,-0.0434691327460435
BTC,-0.005987671883219058,0.017471155402137294,,,0.04233247562326425,0.03912505687391112,,-0.010284164525652513
APOC1,-0.021591940797611005,0.004232301591450794,0.2145692294499524,0.07759857441841499,-0.005610117580524839,-0.10950708708703817,0.14772590203361763,0.10628901929890552
PKM,-0.019980169136221904,-0.08929700545165474,0.030431838744952498,-0.07549674155968637,-0.036229157076637514,-0.06507744305625142,0.020956432744310933,-0.12102153823826906
TNF,0.011192599194549674,-0.03924026462123571,0.042647165852207417,-0.010087100790725504,0.03744646140336798,0.030845436372148673,0.05595696966585011,0.10843217234691602
GNAS,0.0300584009759834,0.01440828431573977,-0.08356967265265156,-0.04124270119395477,-0.0023111014000311214,0.048156226858875856,-0.03335060372586144,0.0013390234045191141
BMP8B,0.07790647636335649,0.0050547338147818,0.022638263404080587,0.06236313176698401,0.04899459293817141,0.00945772940621593,0.016930032562540182,-0.07129185490314015
LIPH,0.01973976268372839,,,-0.015537897389745616,,,,-0.02189527572929609
CCL28,,,,0.023510259629871452,-0.008247911521842902,,,-0.01702196958313668
PTPN11,-0.022889376677941407,-0.0025308228258812374,0.06469028474473038,0.03719518834208064,-0.02493911332581333,0.04812211546563087,-0.05547088379799338,0.06109071132628984
ADAM12,0.010685874902391713,-0.0239815587315689,0.16956294145201364,-0.03252924852469906,-0.027559727068024484,-0.04996588743219158,0.009545063336411756,-0.05478653813438178
EPO,0.006809349975809341,-0.02726585454245357,,0.051639902316756775,,-0.06205401276479072,-0.05323114893943902,-0.018101449991149446
EDN3,-0.032672044103529495,0.051114388531395244,0.11400328540381065,-0.014275381946153293,-0.001999767601643431,,-0.04982958007467734,-0.019932388118331087
CCL22,,,,0.009572148145683147,,,,0.06539322291168752
CCL2,0.031184830339596147,-0.022712234832766534,0.03214490786214383,-0.013736128628845322,0.014584555349076612,-0.027352574877411873,0.12649870553173634,-0.09684468035012563
DSCAM,-0.03637311873704123,-0.019753600893861314,-0.036654475122241556,0.04745325548257612,-0.02482026793027019,-0.001669930192909947,0.022423266242877927,-0.0478489330849304
ANG,-0.0020309857503107358,-0.038698004640558156,0.09750898741494672,0.023178990964028832,0.012899032848876623,-0.05514769860749411,0.09111886449484358,0.05856717836679647
FBLN2,0.005802271449296253,-0.00024523695294974355,-0.0007462407429922214,-0.0068199638057252964,-0.029063078422045856,,-0.05163581241402216,0.03460987925943246
VTN,0.0026503351426013884,-0.027489782526369678,-0.02407022699915024,-0.01565047790473723,-0.021901523220577646,-0.023745159534016,,0.09972265012571101
VEGFA,0.015709358917636387,-0.06024681672739334,0.07694060852179115,-0.03345720655421064,0.01801629650138756,-0.09368579067243663,0.018726930624634684,-0.11734383823842116
F10,,-0.02564843228893903,0.0686018286869011,0.12587424622869214,0.011229832684234609,-0.05033159504079962,,0.02227671491596341
SERPINA1,-0.024230628987423623,-0.013311852212359029,0.11884987153951894,-0.010719665679029933,0.004779504898505177,0.040566006235344704,0.025697765045993914,-0.02644625082473304
VWF,0.05894488306364903,-0.03278458643629736,0.18936882689568751,0.0348417334723462,-0.014614740759156676,-0.0448084010853331,0.041219185601882355,-0.03175891092838991
GDNF,0.06267037049109045,,,,,-0.10314050136480167,0.08749254047775742,
VASP,-0.003707203055234761,-0.019362805444390476,0.13996610632201897,-0.013749552431313322,-0.013152433384119984,-0.04987379788342479,0.022013759590023163,-0.06319561701615806
ADAM15,-0.02326476741746868,-0.003441450376657147,0.06018662280131017,0.013702196884665122,-0.021179006151976928,0.011985955530902653,0.02321807902726773,0.002720424904409087
WNT2,,0.09810206142114732,-0.056850463491573244,,-0.03235446313053061,,,-0.025160098540413504
CALCB,,-0.03320482222849522,-0.032093589192452546,,,,,
OLFM2,-0.03333688757140788,0.060482342453810185,-0.07572015276788714,0.033586124479837595,0.011219698449486296,-0.033337835046645885,0.03885653266684498,0.10163623377103251
MFAP2,-0.003801224346609572,-0.04443264326279974,0.1976925143521334,-0.03588704400897453,-0.009660396511391112,0.06396571985084444,0.04714257214797976,-0.03177316561366998
HLA-C,0.03418201162731593,-0.008760562909898793,0.18515131385377676,0.029933405128413557,0.02918187928199042,-0.10369630739566896,0.04723791493724605,0.004127281970985825
THBS1,0.037293096145355996,-0.009739635988415212,0.11017327822120593,0.0013412845968871925,-0.06575923626937503,0.03872575357993134,0.07128775659025398,-0.11015536204258829
HSPA4,0.01423031726665116,0.044713609377250677,0.058724647376681566,-0.05828582253167743,0.01004268467656349,-0.08759442518093571,0.005925074576445267,-0.06008670269704895
LMAN1,0.02786916207553146,-0.005855614277560888,0.1322820392632527,0.004146211982305621,-0.0029491900714229977,-0.07117428016637815,-0.00911571062295343,-0.017917995765129896
LYPD3,-0.019242667852650833,-0.02748978489163482,0.06522745450903776,0.060408171921891095,-0.037785503178999265,-0.050871807832036556,-0.04927246676249679,-0.026483134971355307
APOE,-0.030053813922353068,0.08414500943521568,0.10164844820485175,0.0019882198368680014,0.006485294397424177,0.06183901039913963,-0.024555963688005188,0.09149180926980566
SOSTDC1,,-0.0015909486927439117,0.00200028945142116,0.06945783697130249,0.05503233197096315,,,0.03846625670909566
ANXA1,0.01361061406491653,-0.020141283013479498,0.1630723669866796,0.12128502580734885,0.052203275714881245,0.01674264276207246,0.16689973144698053,-0.005124120245761388
WNT2B,-0.024276986730495234,0.017518455155190377,0.012066975643244113,-0.05809191148324127,-0.006415139112037309,-0.0010495673091739449,-0.004485004059752429,0.10671450796318149
AMH,-0.026738511627173563,-0.03413548297058615,0.03565663090949118,0.024306966487152613,-0.032074635475239005,-0.049595360716468945,0.029855101312108726,0.12578839326498606
GDF10,,-0.00787533765724007,-0.0025043622072749563,0.0032264750840693547,-0.0007982692946239789,0.01439090229104504,,0.06773149057969037
EFNB3,-0.04284189298601921,-0.009604839453293526,0.007903203549026332,-0.018007700871624503,0.03339286057074312,0.0010458073549678413,0.026198487723110547,0.06613885215060819
LTB,0.0030797666267489217,0.07080913572674391,0.05615098183602528,0.010373064178926274,0.0003968057187257409,0.012038719165447834,-0.024691501535149245,0.0018474238826976302
ANGPT2,0.014527384092252557,0.028094100832348052,0.1947190678739452,-0.07184881766420312,0.019724739478109585,0.018509065824257636,0.0996801706329474,-0.04880070159464928
NRTN,,,,,,,-0.01788937028908862,
ADAM17,0.016021522588746763,-0.0006108189972945965,0.11429372192820092,-0.02286144641826604,0.018672452058206956,0.07355248886247746,-0.0120443866538373,0.00557777957775752
LRPAP1,-0.037217671326089025,-0.0018571330774679034,0.06998464118467301,0.019026822286526236,-0.0009432032160458194,-0.034128216066522866,-0.028171432536963602,0.04363649599906347
NID1,0.05510657972914249,0.01582330264334433,0.24567108198803217,0.004292166484807554,0.037997934003755944,0.10593114756290345,0.09611229515685306,-0.07053758109989511
MST1,0.07490220314610774,0.0038317847503331814,0.15900583890142697,-0.044688221031743,-0.025682950458785235,-0.10309785785256056,0.037076110576439926,0.049709261780888504
IL13,,,0.04572318263356981,,,,,
DCN,0.03274321480244264,-0.005774183207264558,0.17186184872125945,0.010680177905020806,0.0069649741643892146,-0.0011543173114799546,-0.011427879818597523,-0.031045465374088543
IGFL2,,,,-0.01927125424138743,,,,-0.011745777813110576
COL7A1,0.005994159431988906,0.03318786750782196,0.12083144157146793,-0.020096477928582733,0.02938657208794131,-0.04719034695270275,0.01970155159987357,0.0327182039901447
CALR,-0.00809159350520675,-0.03227771077896596,0.17990988213845235,-0.037968727801849386,0.05408661093197439,0.18392025432094455,0.10343401891126246,-0.07884650405551004
PIGA,-0.02556418060499478,-0.04560608485763608,0.07613395067283178,0.02093789198311385,0.041647214596497915,-0.07811668357230346,-0.048393166113259445,0.004580737271666181
CD200,0.09312769786666954,-0.03527888686060722,-0.06417516744509007,-0.005455693741404321,-0.04623812583616846,-0.057931666404334135,0.062124929359961195,0.04570212175929362
GRP,,,,-0.020329193848861095,0.015257768421078295,,,-0.02147853818355804
CDH1,0.04599810640962137,,0.0988128362775168,-0.010086672880053611,,0.07005962605309247,0.03473755896377503,0.009992182539289254
LPL,-0.041706337932328544,0.06627250576680302,0.19601814235019435,-0.07058773116074396,-0.010500452302541435,0.13376215983165554,0.04532036523214322,0.01569659918682222
SEMA5A,-0.053343665225214026,-0.01110388351595355,0.1493316539237168,-0.024502507642141617,0.05124492811623404,0.036529630803543045,0.031655931531939456,0.04035485713579508
SEMA7A,0.008658484737933606,-0.01963044607181551,0.047972462767485506,-0.04046700397275358,0.0050336774561613945,0.027418039572218247,0.014102510026567396,-0.029695654337519303
SEMA4G,0.020059881936201517,-0.0434367118199853,0.05531718032078471,-0.03291392528237243,0.02396870999567076,-0.01196061491005195,-0.03461635130836575,0.0030985777220085397
SEMA3B,-0.01923042723449499,0.05984985592511576,-0.002025759860195299,0.02439402126547522,0.040528974759760396,-0.003760897728261804,7.0149894911873915e-06,-0.004732368725197415
RPH3A,0.013026901095114203,-0.013901333752340553,-0.06200109019487739,-0.01518411988317306,0.022793563352095505,,0.03677356798222465,-0.04352822446269437
JAG2,0.006608531313841175,0.02708853916431911,0.02175227832967138,0.005014420559819786,0.019116585780703303,0.0888932210014169,-0.03050678038662596,-0.050090630323686235
CGN,-0.031812282571897554,-0.025716503360329383,0.06892789893770668,-0.03958637503683134,-0.01969626043225831,-0.016414583846909553,0.01942478616181146,0.03621170998094592
GDF15,-0.016830934461856035,-0.042704739629909234,0.15913004164675745,-0.05120857750876516,,-0.0030964665571313944,0.08173465559144277,-0.057824292336498696
SEMA4F,0.05418352160889639,-0.03252246872556506,-0.0754264473891615,-0.02353908274772393,-0.027904550925587253,0.08576448479818921,0.04234277984208326,0.017507405157099996
NXPH1,-0.01722474275070259,0.005556035774513671,0.050084726761093275,0.009712715903948699,-0.055608162996379676,0.011091027565014056,0.027715413107580866,0.09405605139902723
ARF1,0.007984508808871329,-0.06724348245284148,-0.03607230820393901,-0.01368583941153585,0.02924027871963878,0.1065871846286602,0.01696001023810902,-0.09499459657318209
DSC3,,,,,,,,-0.018101455485654915
EBI3,0.01777050397147149,0.017055970743692316,0.13083743849124882,0.031082231473938987,0.007639730810589416,-0.03601482117949867,0.06816204054446223,-0.01887885411293035
TIMP1,-0.0003757216940810272,-0.05550496270247576,0.20303012119657332,-0.07032452235311815,0.03323830896391894,-0.039988612101794656,0.09235881978906736,-0.11490375131592123
SEMA3C,-0.024926060761384875,0.047684745084669744,-0.013081093746641312,0.02265143606226449,-0.007397990080699027,0.0201684060366527,0.02370006164606178,0.041808047674089265
GNRH2,,,,,,,,-0.019615394034635053
GAS6,0.056203324846976876,0.05120346954097753,0.08920175703090301,-0.03787695362498451,-0.02922499899121216,-0.05429403474482178,-0.01666328936988653,0.06005553687165613
MEPE,0.002272714515495837,-0.01249748361995762,0.004322398845894633,0.02044473806729684,-0.0168165682244034,,,-0.025013348940777693
SERPINE1,-0.028201626379384684,-0.060587695510376724,-0.05680088148112023,-0.06481997246168066,0.021762486792259637,-0.08186928819956765,0.059681902045051714,-0.12712258892539172
RSPO2,-0.021745508066307723,-0.011828149342366902,-0.07815275512844883,0.030806805254007148,0.004429937857315489,,,0.023766589165519894
SHBG,-0.025739932747623415,0.0864975972685014,0.0608163014758431,0.002906254974002651,-0.0486984578779586,0.09118140940917052,0.08203670888727338,0.00926762846978016
LGALS3BP,0.05285454749297853,-0.025753128939694673,0.09267807675451659,0.00397156261198687,0.035564416033514346,0.16022123443384342,0.00870331110629985,-0.061821723018692674
LAMB1,0.019883392387173973,-0.002667994811936599,0.15477204565449051,-0.0299497767502518,0.012100616174543506,-0.07176274659149165,0.09588318660242273,-0.04223533381063861
SPTBN2,0.018468654220794252,-0.046635897080356606,-0.0870092695040896,0.013206229668839452,-0.011507797285894829,0.019896946947699688,0.01864534913003457,0.07962762856377284
COL1A2,0.05970238600188089,-0.015680650500061045,0.22293740757791305,0.0161572572056159,0.04303115028482577,-0.01511115340197366,0.06488265190927046,-0.10986720748063712
DEFB1,,-0.02236123289429476,,0.01466986118256892,,,,0.12710506857304768
SCT,,,,-0.015780934648513652,,,,
WNT11,0.021430405908793207,,0.031253313697163575,,-0.0341489835546995,,,0.04775031578821989
LGALS1,-0.05097951281163393,-0.04278834695615988,0.09640247858386526,-0.07251144311208613,-0.009320032661417408,0.01179821035441256,0.15915316713065292,-0.15050660468930738
BCAN,0.06633571839326739,0.0740208217345645,0.1836157357663072,0.05551485256039145,-0.002595796435069602,0.1633197147110307,0.04453070598126614,0.12707152191451204
ANOS1,0.03438162072890801,0.07440709583027975,0.14500603195894388,-0.017882134456950707,-0.036123919872384516,0.08670835729785074,0.10508440008514795,0.07562832562205152
EDA,-0.0013066760778319543,0.040300322855294175,-0.03787089114503962,-0.02472717097706973,-0.02788763924966354,0.008331626956081663,0.04736746778716393,0.026248669717784622
FGF22,,-0.03244355003792473,-0.029032966950295783,,-0.026022914867535985,,-0.04587757794773612,0.026722589272699583
SHANK1,0.015034185284948405,,-0.027623024099511305,0.0007151207000774347,-0.030422818440564256,,0.14056490343046704,0.04709881272609563
RAET1G,,,,,,,,-0.003663421163238888
TGFB1,0.007879305379337795,-0.032587020711361735,0.07402337321165471,-0.037597845492957624,0.01573573889481607,-0.01949110233937868,0.057671465735115564,-0.0264220137218746
MSTN,0.0868941911531242,0.031198889792143098,0.19199908436776583,0.016790464087187148,-0.005041485746182654,0.155847519148332,0.09982728857590556,0.12747710449230631
WNT4,,0.07957765608761382,0.014444891482003957,-0.024249273199817376,0.0025923963909798243,,0.010174485897643248,0.029232818519804284
TNFSF4,-0.002283380050166053,0.07694139736528119,0.04910426564446602,-0.041490794132093466,-0.032632048522638,0.029376179413722364,0.05440364749975033,0.07737194181457209
NTN1,-0.008130322960644544,0.026733994020078002,0.19938987155809487,-0.013701389092807471,0.012745991300360584,0.08375471087837492,0.09161185669900948,0.0010489563214001556
CXCL12,0.01620635103898114,0.0014232156568440956,0.060333242084880154,-0.031794082027453645,0.030399111466627358,0.03028023986553037,0.11751987447667157,-0.024752273519103078
GNRH1,-0.008509782318106719,0.02099203141585029,0.09880892498054904,0.0022675750506618527,-0.010464648624730415,-0.05825670458527206,0.025290165425219533,-0.01746991565799513
RIMS1,-0.02437559009578953,-0.02546665827553322,-0.060557655046282105,-0.006675608469683162,-0.029394857944598726,-0.04469972585483854,0.1571458414496069,-0.027646555547047487
FGF14,-0.01750825835111133,0.02874800306947165,0.1148615112997149,-0.01080384646739526,0.007892403012605166,-0.0661775665695548,0.07584052064970642,0.028201738671151774
IGF1,0.028361739085396364,0.05099624668326307,-0.012358106087970866,0.01768720564001579,0.009037291407947477,-0.01603248226875417,0.0771078911385356,0.047930967951283515
TNFSF10,-0.022282927006769718,0.006894630844334169,0.06485049125345406,0.032004190175403145,-0.02812479655301529,-0.09572228051857408,0.0849410532493934,0.008193579893966279
GDF5,,0.022231846794608854,0.08011318670039402,,-0.0021106745732823342,,-0.015480715886953203,0.043899158304877096
CHAD,,0.04063918549374332,,,0.0014565926002425068,,,
RGMA,-0.010568467774188997,0.06949289627610523,0.15945667939932856,-0.0010737166692609886,0.04480238025837446,0.2143212263580373,0.10193626557145061,0.09582219241185279
CLEC3A,,,,,-0.006986538917288731,,,
WNT16,-0.03361505840195784,-0.019483683369636438,0.11980271796512357,-0.016652565607649803,-0.04438611463205515,,,-0.01023111912560096
CX3CL1,-0.01168325544959379,-0.00630200883409576,-0.015059378784754895,-0.007236301525747745,-0.02262190790180375,0.11215130095626698,0.003429558950516968,0.012430667603402307
FGF1,-0.028571467502048885,0.0812442615186292,0.012299553055954175,0.03696274636618076,-0.025521843005880722,0.027416800031719302,-0.09435126649714158,0.10477593781478553
ALOX5AP,-0.005533816173462209,0.0011104305738838004,0.1330335277379804,0.06477921871067661,0.00263194390560671,-0.03471882044235042,0.03621502709898975,0.005380158602013159
IL1RN,-0.0011733706460589678,-0.009893934710814456,0.076080521028934,-0.036132652020861654,,-0.13077085921047116,-0.044932929170182406,0.020733222396867926
NPW,-0.024360438332953073,0.006250090323521164,,0.03081376108119213,,-0.02973499457370609,-0.0751487786397507,-0.04559325831132168
CXCL9,-0.004882928330173084,-0.03107194106384862,0.010128067638225602,0.01934297655965615,-0.00031922300566644804,0.0802438736971013,-0.015711112087337158,-0.05949400257336685
ANGPTL4,0.008929928194999232,-0.04161145128043858,-0.020916957533878754,-0.05169023025143912,0.02258879696016548,-0.08628503868230966,0.06140813376811153,-0.11873348963255137
UCN2,0.017393887207976674,,-0.006646790557763562,-0.013424514879022811,,,,
OBP2A,,,,,,,,-0.02033266608682816
COL4A3,0.038643886618602206,-0.023235102072621753,,0.0046125461405241985,0.04619444231232954,,,0.11122337472650715
NRG3,0.01002713502433386,-0.026941957199018724,-0.09243747045397636,0.007835027390311526,-0.003764245502662769,0.02514213629769971,0.005042327314898563,0.12823681937534404
IL23A,-0.02657511395078593,-0.024210270474514975,0.011846857469035884,,,0.0891700976360513,,-0.029351826046557995
COLQ,0.01722275910676844,0.03327337665215647,0.07576430280423256,0.04726331872958102,0.0021615762859445945,-0.12082272881472164,-0.0823795715353897,0.05164433773005727
TNFSF12,0.0012350498641363612,-0.01891154244067422,0.10808477914249214,-0.0359151008733923,0.007417458991174292,0.11173724710225237,0.07724137363378628,0.03025802942643421
DKK2,0.016955614769434763,-0.004527330378610736,-0.05565101221314585,-0.025351517416226137,0.0009922193112041238,,-0.017894318758874348,-0.026274295952514026
FYN,-0.018754657175853735,0.022494061865516553,0.15526951463051003,0.04195391779402089,-0.023382805968348883,0.0817279671701646,0.044302258990288064,0.07892201280730554
ACE,0.013858733692175915,0.0351092624591227,0.16214409031766122,0.015741824054979137,-0.03656012917077095,0.0391353688412974,0.08282348839068786,-0.027758350324618646
IL18,-0.014390360304234674,0.10452614873191712,0.1742347128833431,0.028104376267806618,-0.01604416078537241,-0.063392095622986,0.09256714136294877,0.1165270284567498
PPBP,,-0.02038744073528443,,,,,,
CCL27,-0.00799506407017452,0.0030666973634162417,0.06299704011846145,-0.027403875295359377,-0.024836569276871515,-0.006366992910548567,0.015389402203583445,0.01925509596132396
SERPING1,0.03577920624100426,-0.0036909780348934064,0.18113989852148588,0.030121744441910313,0.05823745168640069,-0.02049159870104446,0.03864190777373895,-0.09997646542122517
AZGP1,0.01689494528020074,0.0795909184285315,-0.019040044375380916,0.03311735787232301,0.013362649457714603,,0.026974698314887,-0.0039183909557122115
INHA,0.014196851170066837,0.005186444186706241,0.05794643980970372,-0.0060905533628108615,-0.030215054003343237,0.030895011523401975,0.055029577531532814,0.0511844445070783
SEMA3G,0.0923592612677649,0.050666945501661294,0.03524034068720374,0.07335820491908138,0.07550909648998,0.08334183573316581,-0.03407072264490168,-0.009450681403625231
COL6A1,0.03855005977122198,-0.015317914428917974,0.18827458038867576,-0.04463730895909148,0.07426785356042778,0.0500469292351002,0.08415251605363522,-0.15387441762518395
FGF17,-0.022166287368909993,0.0036805378969575653,0.06382366311450821,-0.027885537546259734,0.043030370025801366,,,0.0024096015407551194
TNFSF8,0.0352087930527422,-0.020387435450735805,0.05441499830120029,0.04768039568006957,,,,-0.045113366981332
FGF20,-0.02341451756583246,0.050188626664250245,0.009179729040977412,0.004522976990364781,-0.01954916204340269,-0.11346056541214765,0.032776689785915844,0.03240554677186236
ICAM3,-0.07067160407212175,-0.01463394988786574,0.04245778274281499,0.03653217258858355,-0.0009408921093953228,-0.022048576812875604,0.03887728780527395,-0.013514732399462335
LAMA4,0.052820968980411234,-0.06912887641564396,0.24762862196783372,-0.03529178813294942,0.05149321552289359,0.026818552192923204,0.05988877460970167,-0.08234397811930141
DLL4,0.024617587833793784,0.006895039344638489,0.15086014607253295,-0.015693250194002115,0.032873707023610456,0.022078948960355067,0.09366599456066974,-0.026085156413754217
SEMA3A,0.025131704609024322,0.03581819869716987,0.01757089738763561,-0.023851315218087504,0.00730364206671093,,,0.05141079277303297
RLN2,-0.021745512969827248,-0.03127115019831064,-0.037870886262799885,-0.020621291625021493,0.016406438655253014,,,0.015667520377154767
C5,-0.006903382518610531,-0.004219105856779942,0.10900012725007775,0.07328018030326518,-0.005595343684780147,0.10746518523023305,0.015101811964489913,-0.050904402610550833
COMP,,,,,,,,-0.027617048899401597
EDN2,,0.029746375442493284,0.07821117325940066,-0.02504111998402365,,,,
C1QA,0.09065705648059791,0.048849823021105965,0.1404620830282989,0.032211308016547535,0.018577166519637874,0.05659617547978993,0.03898950756916395,-0.05497065122356052
UTS2B,-0.007906783201911544,-0.006097069504071525,,-0.017824889079437436,0.04101732281266606,-0.011166301872890569,,-0.023820348687905626
COL9A3,-0.03938873245647272,0.004872081370231689,0.15976056684626394,-0.03500404796865278,0.023786867794060293,0.05381447924985771,-0.014535429480705318,0.12134046014675241
DLK1,-0.00263095100298809,-0.018212329418578255,,-0.0059918648867858,,,,
HGF,-0.014534127206986797,0.036308339708947986,-0.007623598231322997,0.007154031167925384,0.0006592203424196155,-0.011966017870628157,0.049867010982475445,0.05477933676451001
P4HB,-0.013890804516358522,-0.05613053623140268,0.13548460020524497,-0.07048986283954274,0.008209784028732499,-0.018558747428808513,-0.020191486427768347,-0.11841485987799144
ADCYAP1,0.032279361343421936,0.06630910223347951,0.02692273952528208,0.029329965394029867,0.009230718321525057,-0.028268075369404577,-0.027205849340266066,0.06988533718360679
GREM1,-0.018794940451699833,-0.01078683661249475,0.009825334529558836,0.0016872920399818331,0.03398103444529543,-0.015573754356495476,-0.04232290759363093,-0.04234373836529035
EGF,-0.0470899468053611,0.007155488723697141,0.10613753783834319,-0.05734105147027689,0.017860182643078724,-0.03414303879497501,-0.04559487807275721,0.05515921271872083
VEGFB,0.018980869221571713,-0.018682012780491822,0.11094583627151822,0.008583072165472723,0.08261741130844164,-0.05789973126004344,-0.007570510264600222,0.05969750099378878
FARP2,0.012549339337682012,-0.0051821153985317095,0.08615802287858605,-0.025778288902320402,-0.024411495282900028,0.00916487633907284,0.11470757845389329,0.07084333820758228
BMP3,,,,,0.05757669716378327,,,
IHH,,,,,-0.02606295516246268,,,
LAMA2,0.009563646903463846,0.035558929728241026,0.1408053579003174,0.009512107153870313,-0.048922143741908015,0.07901276012532979,0.14507156389427453,-0.03022906748172178
SERPINC1,,,,0.025649392309959593,,,,
NRG1,-0.007928334830419834,-0.023193606870943132,-0.06494995897599203,-0.021359480370010776,-0.009691811888112738,0.03533294636006576,-0.06379225532692666,0.010892170790543092
SPINK1,-0.02932634434123249,-0.03645849246672143,,,,,-0.05130916676582959,-0.01810821493048324
EFEMP2,-0.027684569313923914,-0.01030435095538425,0.13508373533052917,-0.018467687272535855,0.010059000428116924,0.01430490959460201,0.09203275434887011,-0.021720962512000466
SELPLG,-0.038742805547051985,0.04721534982490017,0.039672419652632254,0.05785527568560202,0.039638033856679376,0.10068107543634705,0.06445474889347211,0.0976866343661237
GDF6,-0.012272312652993217,,0.0490150704912077,,,,,
HLA-E,0.0625170336671628,-0.011890257404628039,0.18332368545499603,0.016578407521758088,0.04363644376147125,0.04935828988924355,0.07516618856722446,-0.0573375862518593
PTN,0.01911928260000192,0.064568838794077,0.20830048760771752,-0.024118357544896864,0.028469534296845258,-0.026544771765627802,0.10235217779320759,0.09705548235767579
CD274,-0.0304932792401447,0.025959519889432677,0.08698651809913757,-0.026413008631320505,-0.0058853976951676315,0.03603025026015392,0.08655413581204885,-0.045557728927710296
FGF10,,,,,-0.022697995088772828,,,
CD14,0.05105305012549349,-0.011224767506950428,0.0879109292630395,-0.0028354513129872903,0.03258900925649372,-0.0003827688404022608,0.0639568008803953,-0.016430540668573638
SFTPD,,-0.022895614144582615,,0.030350726665601034,0.026040866274349175,-0.020515575256350102,0.061145937238520305,0.08757319795115612
SLIT1,-0.02111589373538383,0.005096824025388981,0.07801765384121775,-0.034177547760184876,-0.03196678693274539,-0.042217752477251805,0.14017697665772627,0.033538838562659476
CNTF,-0.01714040514439148,0.014800797809142664,0.03443897463490732,-0.016256488068524623,0.06008104523861787,,,
BST1,0.010158853734499733,0.035722419410278455,0.18078467907096057,0.003584400417434054,0.006653669719777876,0.14291506741178892,0.11216595195837219,0.032161898467893635
AGTRAP,-0.05194500065503335,-0.016942383737608722,0.14905579378841866,0.05160857737910533,0.04464363503335336,0.13165474304436348,0.11547394126779414,0.06625999900626961
LAMC1,-0.032294627512389464,0.017319238355361245,0.2292489095266056,-0.0714519778742949,0.06094138867121349,-0.09763217985756016,0.07708142464714743,-0.07950092115247352
COL6A3,0.02937778573031818,0.038495039337886186,-0.004304490369180631,0.00980041357056115,-0.02987155848766802,0.002939432875246332,-0.005850613824918741,-0.05947218798626515
