,MGH258,UKF248,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SFRP1,0.011558724352805269,0.07481888499746302,0.04875331697709679,-0.013920453665514471,0.03234180997376665,0.15057369182860217,-0.0082963603898646,0.029429482813168352,0.14230626762755125,0.03486368687692793,0.010954320763589171,-0.03732382790707173
CXCL13,,,,,,,-0.02898134052981721,-0.0695425894219265,,0.09001218953630763,,0.07199023034768717
MICA,-0.030252132311640766,0.026943251406242815,0.053910834771415575,0.02284904578392053,-0.014424187293584382,0.06205460992477897,-0.050306719372721624,0.011106720820887752,0.026634524275682123,0.013440768499801454,0.06160338106885752,0.036051778046646846
TG,-0.019954328996739462,-0.040832799845893046,-0.013378610833659502,-0.01007417176502143,-0.0323689534574498,0.05441981882544908,-0.003905696925048941,0.0440563149191504,,-0.04297183435501722,-0.020111182734549746,-0.006927858004003224
ADA,-0.0210587587007656,-0.020567329303511833,-0.014427966372321072,-0.016361265111827377,0.0005022659714000746,-0.03906456533521068,-0.08089227265228298,0.0006030288343282551,0.03842531974696784,-0.054621169108740354,0.01566395212872395,-0.04159377560676475
LAMC3,-0.007151874287581162,0.018990862383988786,0.04117419473307102,0.017252150446472242,-0.040441567066976866,-0.03908157216847711,-0.14530169161492607,-0.03117503516447356,-0.04520740396847019,0.047370325357533626,0.0025390317227289485,-0.029970331152196356
CCL7,,-0.01649340410597657,,,,,-0.04993625495787635,,,,-0.017673824349096687,0.04070730406218044
NGF,,-0.02831835580258498,,,,,0.008779608137918463,0.03603656265843926,,0.026963065144763817,0.010943395541080144,0.00020652462850874112
TNFSF15,,,,,0.02292201394701038,,-0.019608479961565454,,,-0.032423175171025526,-0.019383086226897432,0.07521791391018501
HMGB1,0.018175965239726116,0.058440757086312405,0.01681813948839417,-0.01812861375672159,0.022744003781043482,0.08314758055220925,0.058771471307211866,0.08045497140321971,0.01288018593257832,0.07653636375593241,0.016039407453773042,0.016668209952037598
ITGB3BP,-0.008114848277718117,0.0008100120005047703,-0.015608943536010918,0.03626010740948415,0.041059383966783894,-0.06704300988928372,0.05747685433059946,-0.014963101913986629,-0.005953447084653553,-0.019797979728477008,-0.003707093215075738,-0.017225706686507115
AANAT,,-0.023929420061530884,0.03326841709423008,0.08422261354569127,,-0.051955789555605016,-0.04380818585780404,0.017361721139190166,-0.043499879675726986,,-0.018699643198316705,-0.02308866765262106
RELN,-0.016542667770506798,-0.0374144896576165,-0.016082830924165008,0.00992039510677412,,,,,0.0297623784889087,-0.03916368183162554,,-0.05681173011286642
IL15,-0.01636603099180415,-0.03680377019252892,-0.016055287863365134,0.021779573641286132,-0.050929664586606874,-0.05988444733172372,0.02835078375744239,0.07550411266587595,-0.044180440493878856,-0.0068007588707503985,-0.030958250775137572,-0.03195818393766103
UTS2,,,,,0.07314454873555645,0.01008962721422754,0.010143995834063092,,,,,
BSG,-0.07094810382542087,0.012314171846977503,0.008936671407683186,0.022126446816067978,0.05785327583995493,-0.05564983842216795,-0.10083957816441372,-0.08035540445068459,-0.01431813860380543,-0.09900205121433593,0.07728985758184005,0.005378416770213673
ADAMTS3,-0.07073047385608233,-0.015546816108330579,-0.021314421040597126,0.013619067116634203,0.0307901887073983,0.06666114184942029,0.009090769432063486,-0.019692671071185504,-0.0011706867545813323,-0.02638920374037382,0.1568902341778096,0.004459473496997528
CD34,0.048402593040466034,-0.028626858140653053,0.03806202658952624,-0.021726969984615124,-0.047321495909168794,0.016766160560719775,-0.0728609505275559,-0.012207532577709774,0.008497593734700399,-0.007593252249264702,0.01525509405564589,-0.06738761739591262
CCL23,,,,,0.024662479702195227,,,,,,,
PLAT,-0.030265483569158386,-0.03293746178432982,0.023181951098985798,0.11107581700700214,-0.023890047435684427,0.05082349735034271,-0.024354582362963485,0.011110378740815588,-0.02373701852473702,-0.024848598205573287,0.041515535427644225,0.03367575476405114
NTF3,,,,0.04374392486490199,,,0.030268120036736137,-0.03672656862506058,,0.0133294375892901,,
LTA,,,-0.011587552654506499,,,,,,,,-0.008952890360993098,
CKLF,0.017151142409737953,-0.0008038986716753064,0.016384037520683903,0.03257047657132903,0.007505609472652776,-0.04812249386544367,0.01882943742136386,0.029101900797922405,0.020666196882511388,0.0026196524956875267,0.03198122754814959,-0.009247921637264402
CD24,0.050704884115877404,-0.02407561845232099,0.01868214612915583,-0.03561181790585755,0.035243204965620285,0.024240230392716312,0.01687025861275457,0.048783736751937964,0.016403535604813377,0.08494193222589277,0.03869216932461274,-0.04109259704189543
HSP90AA1,0.12504861556080024,0.02940596131212334,0.041846110387646795,-0.005739324497574312,-0.041848188238185785,-0.07545780463178317,0.03547529111898802,-0.0189130973131978,0.030169479399026086,0.10119055286881566,-0.005918030191421719,0.06997197590997752
BMP4,-0.020535901415043568,0.03867835107086882,-0.033236466011689975,-0.012005635620803642,-0.049930068774922835,-0.03926714685815945,-0.0777222127723974,-0.024838920448506815,-0.04910439808253158,0.04770637476331492,0.04987013287855015,-0.018694562597492647
SCGB3A1,,-0.016493402456658195,,-0.009795391583189561,-0.013990129886304308,0.06096608717980279,-0.033221668621560695,0.0785828699110322,,0.01023306851106566,-0.03705728442965322,-0.0323596094041239
IGFBP4,-0.01765645948872867,-0.033479378816145405,0.043767411430960156,0.042521639926227796,-0.12751646775570194,0.04990893862746205,-0.04110893352146369,0.014480533938705274,-0.03798914255336016,0.02128053525178035,-0.028614483582816166,0.051216450885331534
RSPO4,,,-0.013477029169440952,-0.009795390150391957,,,,,,-0.02763420540669914,-0.0331925088703242,0.02663458169244911
LEFTY2,0.003553188054857523,0.0296273126146882,-0.007317432388270936,-0.01074076510015853,-0.003538383023193142,0.03223155615701293,-0.042390225624924324,-0.036027831025882556,-0.08648656959091384,0.012927884146185082,0.017933202017776012,0.0515948425521171
PF4,,0.04394327538585393,,,,,,-0.0287192707546269,,,-0.025166895817261867,-0.037295116270415485
ANGPTL2,-0.042385993762225786,0.02547455926088039,-0.025311313620882313,-0.0028855305922165318,-0.07561365752400269,0.17327720527603765,-0.0644045181584078,0.03351491863058362,0.059849304410156984,0.025761381692094975,0.012997826212586978,0.10621854193028492
LRIG2,-0.038289026376214716,-0.0361344307325431,0.00047619301495609536,-0.016359365676310442,0.11709398768613102,-0.04179380629576486,-0.035622923856526774,0.028942795392249338,-0.07038111601276112,-0.014126305502418581,-0.014824434887564485,-0.01770021094083114
ICOSLG,0.009177446156036788,-0.007812263687914841,-0.008533944097509748,-0.0030194223212169466,-0.01578995639518845,-0.00498331305671308,-0.09379874058101878,0.029688313432691748,-0.0035264464008513204,-0.011276138311176144,-0.009936031142481287,0.0040202041242717226
WIF1,,-0.01938962434329445,-0.010399904197422647,0.012934981142962475,,,,,,-0.04215323022652416,,0.021294580820589534
NPPC,-0.03577527683598699,-0.037133818825236635,-0.020286908657367392,-0.013613195169035917,-0.024874597312878027,-0.053695108129553054,0.019203116468263677,0.0392640785933037,-0.02899520265475014,0.026570523338283022,,0.15336541373119167
LYZ,0.07546171353764934,-0.01949718404290819,-0.017764737638597677,-0.003890713814366131,0.044283510614042856,0.032561261329317075,-0.03636797636555661,0.041910613078109664,0.0165311088087878,-0.017765642387320302,0.03109809522000847,0.05523891679622514
EREG,,,,,,,-0.04149086163514857,-0.005281539879057534,,0.043550222647325096,-0.016141091827803968,0.01786433827715746
SPTAN1,-0.06877501767089612,-0.024731891156413898,0.01817095486315074,0.030020877078769923,-0.02111414788331717,0.017888631204546104,0.028601097453801197,-0.04348487211717631,0.04067704326759988,-0.02980869867388626,0.03874661447115487,0.06908796155913453
PTH2,,,,,,,,,,0.10356230819002536,,
LIPC,0.010651680023402983,0.07820127859750355,-0.025196678501944635,,-0.026376964184020975,0.01621699097118275,,,-0.029091649609599552,,0.03715857181654989,0.07898208991596227
COL8A1,0.24317998138209193,-0.01050019368328098,-0.03452539376541962,-0.027664640660566092,-0.05116699823288078,-0.034219368341200596,-0.008854245491430015,-0.01454132715644007,-0.03407169245870729,-0.01211597826444911,0.03286951112034162,-0.02474701736700443
GSTM2,-0.03955971335884538,-0.01971026064001734,0.049090462634283016,-0.028951996105834456,-0.01969713009174769,-0.002553588447127304,0.052300430962415635,-0.03140287770576846,0.03044384341973969,0.031454496977625604,0.024791070279123334,-0.029340604973359982
IL4,,,,,,-0.037005233654651325,,,,,,
SPX,-0.003770374150095977,-0.012184028088053502,-0.056171458410745626,-0.006297585333421149,-0.032976050365927725,,-0.05034803253237034,0.01536461033132529,0.015831479515422405,-0.04475793676007049,0.06167671109037374,-0.03852939026320956
MFGE8,-0.0813667904405883,-0.04068986492362117,-0.014479541860204536,0.007889427054336021,-0.047377865881083336,0.023442308036434337,-0.12091976234771643,-0.0739285252454615,-0.06823555604218115,-0.029173032596536128,0.01879271113687666,-0.06444497907588559
TGFA,-0.00231788544889118,0.02192679615828528,-0.014807907206542553,0.05568389088990441,-0.05510924693416022,-0.14134131217615947,-0.02861483318747436,0.006903541351993077,0.05667376040377007,0.00033966592677453977,0.04541087413305973,0.03912594350124183
SLIT2,0.11267260932309973,-0.027633034253297016,-0.03468134720710035,-0.0043817303255785775,0.0027329559628997773,0.009015599554837498,0.014457067298675238,-0.016176191854297528,-0.06135642242114616,0.0032411218972822338,0.029468872989087822,-0.013901385537965057
PLTP,-0.0218473268827716,-0.06509292772844602,0.021682921347379692,-0.016579699167724966,-0.023255736185631513,0.038626882193081365,-0.047670790158637205,0.048671658160618886,-0.022768571685501282,0.007177113799356665,-0.018421964770263716,-0.026736653958053868
APOD,0.05855714017442542,-0.00011346417638733811,0.010580954503050164,0.02445557144051037,-0.12814703208127318,-0.03047209742321686,-0.06003611369829875,0.003211711414946236,0.017386487814508505,0.004032276001369455,-0.042086911809677365,0.026368742581923232
B2M,0.006487751055191363,-0.026083362310771664,0.02514022142863784,-0.03169194822114242,0.05953101385818512,0.1145362737455383,-0.11035449632334415,0.09305843885099262,-0.04136356468915102,0.03162867012669821,-0.0354389106952712,0.11348978402370599
OMG,0.020248805926078313,-0.023346185748828376,0.015356543424560479,0.03860543223167872,-0.06337757424970124,0.02980600182572297,0.05538997347328929,0.042660373853850825,0.05477347412402477,0.015259042876536984,0.09553015579060592,0.0015568987695745203
CXCL3,0.10282523393035908,-0.04225079621925909,-0.03773711009225073,-0.010478996943792923,0.086915504511895,-0.07499749287786489,-0.06326528965138423,0.05115489311821766,-0.03063263621615593,0.013060855576257469,0.0691670337657676,-0.011718170148799858
CXCL10,-0.03345696036536467,-0.02312565633068343,-0.018500599773835558,-0.015918363333229796,0.03768374811493964,-0.0025246591843327564,-0.05156558944595812,-0.03852086769769967,0.021163082670150702,-0.024231894294606437,0.046374224910081766,0.04261420407175698
RSPO3,,0.008144115711830787,-0.020355015319219565,-0.025446185897060818,,,0.024762224190206187,-0.0178268232355342,,0.061825044876163686,-0.01793547576661371,-0.010360120310127138
CORT,-0.01995433317232625,0.041392571381058355,-0.0030567159427892124,0.03498112861004181,,,0.01548334626793133,0.03790491434523974,,-0.02108818207446506,,
NCAN,0.030143241701196016,0.0060296711348213575,-0.010948586549807163,0.03640503187689033,0.02333807686804936,-0.04096883973039083,0.006756107201014246,0.004022250560908365,-0.06366700265844344,-0.08144082869390916,0.07261644669827295,0.026541657680935686
PRG4,,-0.024804110042097233,-0.017223108260841252,,,,-0.03742078948062989,-0.013163408576943904,,-0.04607428348090371,0.059556160787626294,-0.0029029893537817933
ZG16B,,0.007322814761237358,-0.009207362484446922,,,,,,,,-0.02236360806719617,-0.03181655915876599
TGM2,0.022759175750821647,-0.02819255738261147,0.05324962765925312,-0.021945134715604817,-0.0036338467343714725,-0.008910660831056906,-0.10722483875380932,-0.025612509933184046,-0.06116330765274432,0.06021440136716489,-0.06659224632599997,0.13391104571754997
VEGFC,-0.019954334457122715,-0.031493752288343245,-0.024793155554307337,-0.037293733669993306,-0.04243070070745649,0.136229105646634,-0.06426509141557277,-0.038375145205980066,-0.02751972490448312,-0.044006042864109175,0.0158139305763631,-0.043212410896700415
WNT6,,0.02337080167989189,-0.02049065680433527,,,-0.046925152392453796,-0.05637496898326238,-0.011389478793845428,,0.05721476641210571,-0.011396578480524642,-0.03287605126755525
NRG4,,-0.01519100422437235,0.04531416380917609,-0.015952892679947414,,,,,0.02957805392993277,-0.039512841909296444,-0.01793547777675263,0.007784003077888756
PMCH,,-0.017508449886562576,-0.01347702851902873,,,,-0.050756765777620914,0.049704662456805,,0.021886423102895475,0.01883875127164599,-0.013353119691969695
COL9A1,-0.03122969380696901,0.004619662483295411,-0.0020894535995458425,-0.007036080393192046,0.030690653966458908,0.018358092242004263,-0.02467722580189826,0.01559056469242471,0.03907906742439884,0.06905264590569499,0.06761679554201522,-0.021925419092854455
GDF11,0.02377262942899081,0.01123887842059184,0.039255697525830656,-0.016768792506507813,0.020240833528678292,0.001617383956415525,-0.02005690621579677,0.016315146090425066,0.02251423372459207,0.01489414770505463,0.052878070738621455,0.034083417239295734
RAET1E,,,,,,,,,,,0.1329830646251194,
IL24,,,,,,,-0.03784302148154666,-0.028261356583858494,,,,-0.055272877445217763
SORBS1,0.04325838568635055,-0.0373417534804202,-0.0050983028743642805,-0.02215891852362908,-0.02608356549142697,0.11180879161536184,-0.026996509261763568,-0.011495492315905057,0.02192802832844952,0.00772516313365657,-0.03231438722709478,-0.0019111110250086983
DLL1,-0.010960547055771812,0.03523829112558114,0.026120340269220135,0.05868624918164776,0.007940854988952594,0.0690998058355753,0.00838830303303874,0.03149462642534658,-0.033874496005901415,0.0032886620180865686,0.04019552907123527,0.04340237684644278
TLN1,-0.058799759363648105,-0.026033993578045995,0.047992026297230754,-0.01991866933018752,0.014889644955387976,-0.08439652477514306,0.022369128794119515,-0.06277220431080817,0.011371564609570495,-0.03594439757609316,-0.003824738050107688,0.03725141888532236
COL2A1,0.08366971290239972,-0.0178755145979092,,,,,-0.07744669666256358,0.02692788433875885,,-0.027198315736954037,-0.026102179263847183,0.002979572797111732
SHH,,,-0.04319021137864603,-0.011246856471301971,-0.0054607857687777135,-0.06706031732742523,0.024942292177425055,-0.03690955321455553,-0.011884136909998212,0.06058359747589714,0.005189149028335771,0.015214035189175388
PON2,-0.055227154943925466,0.0550552485986823,-0.0341954358918739,-0.08163044333775082,0.012253778153176006,0.035480557229439436,-0.027764477228777416,0.032929611329772186,-0.004659920475318595,-0.0599937210921139,0.06393084577193632,-0.08684358686874527
ICAM5,,-0.01758921157888228,-0.029917174026020666,0.047582241263088576,,,-0.013288912884968156,-0.0019084649494525564,,0.0454568396612726,-0.015970888381035445,0.03562197665966709
HPX,0.06399820575529933,0.01202736481451942,-0.018068878223009822,-0.009795390584572981,-0.025635753610066956,-0.010590978029512865,-0.051369849332560384,-0.026801876218824003,0.029625733602333264,0.006789587875076735,0.04478705502295827,0.03667119423642851
SFRP2,,-0.021928022520055546,0.0033726484745643303,0.023993076381268005,0.08395297147399355,-0.008271796634269645,-0.031909173002488425,0.045969476614313824,-0.08582352118612342,-0.02350402322395712,-0.005643557444906394,0.05612056281585692
CFC1,,,-0.011587553354802164,,,,,,,,,-0.031089594277099748
CD70,,-0.01417461129316017,0.0570098602240747,,,,-0.001686606253020268,0.002817455244414271,,-0.01729354718047874,-0.02736381204261477,-0.014339653238116909
HP,0.057855787210268426,0.01857641953196368,0.007915831170628941,-0.022305923584468725,-0.03781995069566942,-0.008441502209011523,-0.12296602388719044,0.0339784568205193,-0.029380430732335167,0.053853139992161264,-0.01108045409561448,-0.022097063470577778
CXCL2,0.06418966029004368,-0.017375581239711297,0.019361003844544415,-0.01361319410362523,-0.04601082122008942,0.09885617694476513,-0.06322502158341604,-0.018580858286466183,0.03825852265129162,0.003793628118264015,0.03772538311047856,-0.008912564490883563
NPPB,,-0.021278085476636725,-0.01014653296805614,,,,-0.04025497122769486,-0.015644209491292565,,0.015461278891672346,-0.018193544726402354,
CCK,-0.04287896001905363,0.05005341581828667,-0.05576168274256095,0.01984243945641609,0.030654334469600156,,0.02259048130841687,-0.02525260297108855,-0.022987592593063592,-0.0061156843963596635,-0.023601938955918472,0.014446828151060983
SEMA6A,-0.014219969501533045,0.06674994673270952,-0.017308154539176467,0.04143624576915202,0.029019604745161617,0.07543845922670366,0.033222106694990185,0.02997307964502753,0.11197936888706415,-0.054580568231095694,0.06242070962139709,0.04192331996115553
IRAK4,-0.030024148840640485,-0.0068155941644321245,0.011231675895119805,-0.040852478334499426,-0.02943713582422276,-0.0340658617310341,-0.0532777929746401,0.0038562361857287387,-0.02258854094228017,0.11913790217975988,0.03264077355279296,-0.009891186552880292
GSTP1,-0.07587447739057512,-0.0521651042442301,0.007350637546574258,0.018580108915278844,-0.027697988559382165,0.1590281546690311,-0.006558479524791868,0.03901850669251963,-0.02142164690847201,0.020339790412942923,0.026807387182329074,0.008449974119889842
VCAM1,0.018135859660287457,-0.026584935833696244,0.016128492337370057,0.0012531998124435972,0.025154506029510748,-0.0426818752964018,-0.018590257573347587,-0.02608453510840176,0.02171138660065315,0.021486343136802095,0.0038698023777958995,-0.08564524538247667
NXPH3,-0.06138334039006443,-0.03809860053696837,-0.0017184776370684572,0.006843854244822138,-0.019480039076485614,-0.08076302896525735,-0.07618182012283448,0.02403921458957687,0.029297131722873605,0.013393107770537845,0.03683824795063032,-0.032886978614168394
MTMR4,-0.013679490764763163,0.028677530012187525,0.013144839118912692,0.01890624525306377,0.015081603368288812,-0.08993537478144656,0.07200665360109902,-0.02554960760003071,0.10824071716326022,-0.05392660838010608,0.027009341273805217,0.026827953494826234
LAMC2,,-0.01670107219520963,0.07258339806970933,,,,-0.046524542775630735,-0.037115091179093805,0.0012984499499095672,-0.010061981986791596,-0.021893448227060765,0.05161392705762005
IL10,-0.02072647756849926,0.022413637398697166,0.006802764609661082,,0.05934370132963149,-0.07773810706012649,-0.03449330736624784,-0.008751723059759868,-0.030258322324139834,-0.04242152300622402,0.0005076430868194783,0.05736606499743742
SEMA4D,0.011784925948239511,-0.014725922138934826,0.013425466186277423,0.025222633881790614,-0.06179196576306051,0.04193681995815117,-0.025955175263702987,0.09442644088295651,-0.03128282078082398,-0.08601052751520842,0.0732119791173552,0.07156777452590653
TRH,0.13051027554711198,-0.043954362456262164,-0.007869532180804094,,0.10751255745517514,0.08757070744568402,0.014601001693742177,0.03313221764750982,-0.021346562134165352,0.10923497400052583,0.05990293695246396,0.10900665976469529
SEMA6D,-0.08614364580914848,0.02767582390843045,-0.03282100554616796,-0.02759559044225786,0.023951074076850383,-0.032409847096437114,-0.012601306886371674,0.016522663244529816,-0.016944102394506118,-0.022954968937810242,0.06725409408840484,0.06743462476859731
CEL,,,,,,-0.04739962994188726,-0.010762705898080923,-0.027552008820180742,0.05261037745295541,-0.03087346749961726,0.0142655205551056,0.01878523577631612
PDCD1LG2,-0.05733790560324997,0.09078900798654875,0.039849141446596695,-0.028028152898326147,0.0228962771679651,0.06735025789989699,-0.025694642489536592,-0.010842360540851569,-0.016953574199768853,-0.05145945200134692,0.06657086117377606,-0.0378408336333491
SPINT1,0.08216762379761475,-0.03423696729644067,-0.02219090959522665,-0.016007823252464432,-0.041023266458643695,0.10595741034926906,-0.017502639278888333,-0.037112500880244315,-0.01856460918546681,0.0279179016724284,0.041055977057867774,0.0728338135202366
CTHRC1,-0.025661749784398644,-0.055664563440038485,0.08506088611785043,0.04401629522639342,0.052871960065299504,0.04593698952078128,-0.04845596889555618,-0.02680804716865014,0.09835440796790595,0.059645054596292726,0.005923625817941393,-0.0028490779854488868
PODXL,0.016460431366712658,-0.0011560102442312152,0.018414524367739903,-0.013498036886071966,-0.035686528315691385,0.017293986918221184,-0.0313022715585605,0.012521393312288754,0.006875121715431323,0.05194736128270847,0.032544598786230075,0.08100867266657666
JAM3,0.032257205673735044,0.03575079371954302,-0.023920322573751727,-0.04765688139601141,0.012530981527633458,0.02896835941910085,-0.013558850798411017,0.044916769179818676,0.03991606213059125,0.009678925870563243,-0.016049262455405836,-0.017278381567206434
TGFB2,0.011223351905392056,-0.015509235287537537,-0.005260909815529171,-0.02125979021429277,-0.08006692597528829,0.08225389006531045,0.049342869026749364,0.023345875481063486,-0.04110089304355035,0.07714189129491013,0.03192240747640763,-0.019200851727894874
COL18A1,-0.022079653873369715,-0.018738022113353427,0.008537589157033502,-0.02315293492098813,-0.10884546201774967,-0.025608024933580595,-0.09840179261862568,-0.050379517370083685,-0.042397589679311974,0.04475779621003761,-0.03303050642835456,0.030023116876397273
NODAL,-0.028986199974457248,0.03836474417635444,,,-0.09155701674070515,-0.06049277278124574,0.011347717642343139,-0.02271943081136937,-0.047188904120179474,0.029385671646905847,-0.01211775013436752,0.058270240491604945
INHBB,0.003842915824212756,0.006769072488857459,-0.0012877445518146013,0.06371061607021515,0.04740718024437427,-0.013165839922621178,0.0908912493826282,-0.02606601672292149,0.009223445043600698,0.036554823574809145,0.02761460894316174,0.06041739902364773
LCN1,,-0.016701075953018875,,,-0.03386951081849801,,-0.026521142395680705,0.0346064711808046,,,-0.020607332820473646,-0.01764920165327343
ARF4,-0.10509644725898158,-0.0018842906435506453,0.028074991654778975,0.06298986034343114,-0.05205396390843665,0.04643875392243915,-0.021880283839789183,0.019440187636819404,0.07650650637019077,-0.028787701508006202,0.0026149425619622123,0.019611767313742038
CXCL14,0.1183313514789283,-0.011308577300840965,0.0025539531740319185,0.01399836647169112,0.01874204973550234,0.024154899273777203,0.05312715271634907,0.015279388118598245,-0.02865840298197577,0.03346965020986547,0.05929457808988357,-0.06030166628205323
