,UKF255,UKF259,UKF266,UKF269,UKF296,UKF304,UKF313,UKF334,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEL,0.043251195230209566,,,,,,,,-0.022169090325103526,-0.035311728847489884,,0.02118008044723496,-0.037804211481747126,
PDCD1LG2,-0.020735865042776164,0.04271193112123861,0.10244310897932067,-0.0150760167515014,0.024222553693384226,-0.013057221053817344,-0.0296465739532794,-0.008373280378142691,-0.033560713253473054,0.0013016627600775776,,0.05985547754145702,-0.018695486431796575,
SPINT1,0.005859250451874528,-0.02323081854199936,0.017119743502523394,0.028727252047216684,-0.01365297820485813,-0.0021681019150111905,-0.019490397029179814,-0.001971239271473281,-0.06772614221468239,0.0638746199398481,,0.023531384594272876,0.02261330181782669,
CTHRC1,-0.018031243237044782,-0.015361545854245992,0.007876546538691881,-0.04131480677811263,0.004306619844629929,0.007751061707496759,-0.01235050624642678,-0.03779676045082372,0.018833054314340326,-0.04238332387329928,,0.04683333823562683,-0.01999220852350452,0.09751686125499825
PODXL,-0.01065797179768924,0.012308044802009236,-0.006201421814703018,-0.03382472108728023,-0.015505004794634595,0.05760033036991182,-0.01110378700808757,-0.024544918900807733,0.017314357437084406,-0.032973434701447424,-0.05502726506684997,0.03178883154854689,-0.0617130897317064,-0.1133906366385691
JAM3,0.0022943136883325035,-0.015987142451680262,0.08590911291629812,-0.05594212031857381,0.006993226130210982,-0.12063282904101293,0.09310657169058877,-0.05050679287270135,0.0024190866767582297,-0.04591117788805104,-0.03233977587968453,0.0009075923475886032,0.008339033508464915,0.05007058487886335
TGFB2,-0.025126940761312576,-0.05156177799150219,0.010514300392996055,-0.010322869255491614,-0.032954666794168475,0.025798296998269705,-0.01167866043812077,0.02945361841539927,-0.006494372625199448,-0.061694552259019805,0.0029621646817477574,-0.012356701648287763,0.01682505343114538,-0.028592183601985132
COL18A1,-0.016654513284345373,0.023451287891572456,0.032347806215944186,-0.006642103449554629,0.03362487984492376,-0.08362011341691834,-0.010810931907454076,0.009209073509540594,-0.009671218862351663,0.014088889281247774,0.021850434808441857,0.10496131384667994,0.017673639060894204,-0.08148219950147385
NODAL,,0.03533303273863797,0.09240657248445529,0.02400090698411173,,,,-0.0036710902539751193,-0.016772940039337186,-0.01595215260316121,,0.07224769520801697,0.00041603732483521777,
INHBB,0.026214545042541646,0.013924040511185027,-0.04178422689266345,-0.008858734256207326,-0.017976462668216536,-0.03687243885059214,0.053631161123631935,0.023814388994507604,-0.026517235868722427,0.017499344463420087,-0.055942265803167544,-0.021245450276866758,0.0173903882188885,-0.01300391040032464
LCN1,,,,0.03156013037417875,,,,,-0.015839920366784638,,,0.15528437827173688,0.016690172292358217,
ARF4,0.06084967509432476,-0.012020499438043947,-0.021224205932170278,0.029033551265129583,-0.006931798291690021,-0.08610950624088161,-0.03487047866963871,-0.029462082484926475,0.001319294549443665,0.01113353134102317,0.03987597446950532,-0.006249670869082002,0.034013800746431185,0.0763489431554515
CXCL14,0.03429942508526632,0.005314607343057522,0.031663585711192765,-0.039217234316158825,-0.023822960552432163,0.052212007646985296,0.003082621681505843,-0.0067370927934686685,-0.010834401768636544,0.125152311105543,0.0655391453096389,-0.047027464881761766,-0.01937492196324414,-0.07237091409616724
LIF,0.0706499465079564,0.007977344320582539,-0.01950306714729023,-0.054365601670405946,0.04330094535895799,-0.01805771590631054,0.07174542557157573,-0.024869631105352782,-0.011669779149011817,-0.06244140243850536,0.00012844361296952602,-0.020883209929912383,0.08389656584057224,
IL17B,-0.015346705789184503,,,-0.027201159283568144,,,0.11898751020106202,,-0.025362190717530445,-0.019845960144639876,,0.1018964620103259,0.008158325717563449,
MMP1,0.002380531036864262,,,,,,-0.0026390626168589872,,-0.026108162270674813,-0.014371075618920393,,0.06803276170196222,0.05938874633049992,
MATN1,0.01746638321662427,,0.019596868754890955,0.0700686979887578,,,-0.01394098258665785,-0.012226923057385108,-0.02801642543860484,-0.020453392493158303,,-0.023120438481350047,-0.02557322492220293,
ADAM28,-0.05529640486963405,-0.018596452699166974,-0.019720432980013268,-0.02094587758623965,0.03981602803153469,-0.12230704065824267,-0.038791987779770824,-0.023308483497703113,0.07139143438503677,-0.02917030508919034,0.036321900322297776,0.056233184389810176,-0.03373428572357617,0.10229763767505712
TCN2,-0.04343862772885228,-0.04340406695035288,0.06319829812811585,-0.007371674292476142,-0.028401753605656475,-0.019659113186823604,-0.07849132828932551,0.017060980516160378,0.01946113536917073,0.04987812824614,0.049175329601480994,0.04390043364254387,0.048596424176503776,-0.05274663567623428
THPO,,-0.032612125832520954,-0.026774352339641802,-0.033606034387945315,0.039777813437124165,-0.04392178736243986,,-0.012226924461922558,,-0.017742370631213054,,0.042108480984436016,0.07891320458873062,
CUBN,-0.02407155295147761,-0.005052897511558235,0.0336468436000756,0.042181845169139864,-0.02309003267055848,0.07722536739094896,0.049709895463216205,0.037250443746771555,0.0003542387234621207,0.008964305517887803,0.04741150989265979,-0.00925517440805246,-0.01827723240828292,
TIMP3,0.060726363421230854,-0.0448402835667806,0.038461045938125146,0.004046803402190791,-0.0067488958884568025,0.006816857102125433,0.0005984141957029645,0.018049043689525136,-0.02004177249256807,0.104459841816314,0.037909343858786346,0.13016361539069435,-0.01278253039450506,0.14051430152284697
PIGF,-0.027197852181001445,-0.030081239709301662,0.04895367836827578,-0.021777783098271702,-0.02129690610704753,0.0591519782729698,0.031995300887076625,0.011629333640531422,-0.04574765929910087,0.030008232450254205,-0.08878594277336355,-0.0005408712071774802,0.08742460154743958,0.016719554628514058
CRH,,-0.018131619938080844,-0.015866580047281063,-0.0253271897041763,-0.0010347124502567485,0.04885234127341069,,0.0031343060054302013,0.021844012230174285,0.0169207611405888,0.06435016951393394,0.0011761372251643367,-0.03674582019439483,-0.03497445602916812
BDNF,-0.030174632897789457,0.04655212603660699,-0.017818799463650732,0.04784199971021136,-0.021998791581085534,0.17275845048552185,0.013461907003153655,-0.01377065727084536,-0.008835061564300006,-0.028669153163578116,-0.037275225237976495,-0.011984997359790544,0.008456278777746278,-0.033760010088190094
CCL5,,-0.0013660869008518188,-0.006573672680171055,0.059455477163934664,-0.03552645360699119,0.0029130728661106537,0.011530320084797775,-0.016587293388598278,-0.044182742012179976,0.12411645509607433,-0.02985754730926906,0.04904432444543788,0.008081788926760475,
GAD1,0.05455795909376478,-0.005306652493085925,0.016568380116006483,0.07364157040558625,0.05962738126330869,0.1834255564717976,-0.02088516979299262,0.03143277953075626,0.016713828612627088,-0.02350270655808283,0.09651969747538658,-0.013308123504020955,-0.023268508552409948,0.10292855737496412
COL14A1,0.041883471980296155,0.03421167607106782,0.03942228009254816,-0.029217590007287266,-0.025136865974532123,-0.07746942090556933,-0.0031531228267182012,0.001382578099053876,-0.018547529810861642,0.02757733697813961,,0.0007760716417375662,-0.027406389428738968,
HLA-A,0.03382466598638758,0.008406043101148447,0.006478424091953179,-0.029732969705815175,-0.011064976994643767,-0.17842200187168433,-0.02737961253910267,-0.06431437577250396,-0.004050408724504669,0.012151172527597842,-0.029839226287431984,0.11815877415954999,-0.022970103520041345,0.034385650258654164
CD5L,,,,,,-0.04583727454572202,,,,,,,,
FGF18,-0.015346688651339778,-0.014405436448380974,0.047198598581051715,,,,-0.014475355725758244,,0.010255514487163775,-0.024834241283615614,,0.0034530834628737077,0.008067517632586153,
ADM,0.030818889846835916,0.043830152546890905,0.060481577885740566,-0.05291098899062888,-0.007919870167149526,0.0032535222179153173,0.04252039082447045,-0.058172476527182646,0.0034992100423555314,-0.007852155410322479,0.025893999659217,0.004717734888640309,0.10741426151306846,0.01924222058563019
CCL15,,,,,-0.002122517153538948,,,,,,,-0.016487527083302332,,
GNAI2,0.024514115362447547,0.007035496289749075,0.07471672171239237,-0.07389969968603535,-0.012128037126343385,-0.15526391270927636,-0.024648875779125293,-0.006144122086518978,0.0042843719120793785,-0.02831786714299707,-0.012114785847164631,0.09494226849673182,0.003806385506957025,0.014260350886077713
HDC,,,,-0.04687667750499903,0.012663054413995215,,,,,,,-0.04663584974227828,-0.025573213340331396,
COL11A1,-0.049082296115462345,0.02381517666649218,0.0408673705153651,-0.02994462753044528,-0.008518796172283558,0.050903738990351416,-0.013618280730126038,0.0017318713092549548,-0.040493574531527514,-0.010203858594474882,,-0.0037684948546095783,0.030240885573428637,0.21792222801089162
NUCB2,0.06173342743204334,-0.05169519130411651,0.021996625687268317,-0.02750337662113368,0.013666897559344901,0.0407410244745561,0.0429204747747778,-0.034188971519210735,0.018894042115717442,0.03798042390734465,0.06324018521784305,-0.008565171629198974,0.03267463185592434,0.11094529777745907
FGF16,,,,,,,,,,,,,-0.02519907724994118,
CXCL1,-0.015122060572190364,-0.013401572459292351,,-0.04213198814792438,-0.01746346718622273,0.007167704106609253,0.011821466159453242,-0.016587296200833136,-0.05997490564421416,-0.0217268424612632,0.009708132547698818,0.04546663466496082,0.041591711129958096,0.04771619909790749
VCAN,-0.04913382073708971,0.04860684997818429,0.010511090893229396,-0.045948217466350194,-0.032770214152154725,-0.014613169943843258,0.032948003217006486,-0.025493512751137457,0.031060001030053436,-0.02281471493491203,-0.03724162077287614,-0.023347525642109415,-0.012824455056978505,-0.004736563938161002
MMP7,,0.014917666736888872,-0.019503061672875945,-0.012022055351209197,0.0024081135021804044,-0.026974578931334647,0.02387510100310649,-0.018897957414934462,-0.074543416498993,0.08775386196268521,,0.02610010806803432,0.012500713020039671,
PTPN6,-0.03819223139745196,-0.009236586841437494,0.05154199454982396,0.03296748391218815,-0.036849048534713574,-0.08538257687964888,-0.00652819999340024,0.015568140753079501,0.03415406500650419,-0.036113573841737544,-0.04831356419293312,0.01165277058311167,0.016403428165250557,0.0636757223551379
PTGS2,0.03255356764916654,-0.04243226167550063,0.014676315078513245,0.09013843041283402,-0.021322498919626873,-0.033496269925010966,-0.03673567090316379,-0.028222724587197854,0.0038999495638646856,-0.004699981725697836,0.047362233436470606,-0.03322230811503843,0.08628708054376448,0.029604375635387137
XCL1,,0.040430597174242223,,,,-0.004820255575897924,-0.010430730402559943,,,,,,-0.0023463686758804247,
CD58,-0.018734143438943862,0.041096003639794834,0.00454760780082746,-0.005726249154824097,-0.016030658054792243,-0.012535288764346305,-0.007749831213587026,0.005595939764496045,-0.057730821776305674,-0.013581327882771896,-0.03919364124191653,-0.006106015548448677,-0.05547528109497451,-0.08506712763508079
TNFSF14,0.1810301146994618,-0.022610784736080042,,-0.02504971910219071,-0.017057212148056434,-0.018238632167021342,,,-0.026956660535985492,-0.02075107898325052,0.10331426713301738,-0.029293000030286804,0.024330612276747206,-0.02892863705876844
CNTN4,-0.01764268175182479,0.014635232077570302,0.02242407684740791,0.08997407385343861,0.006239656675575492,0.14882155786535853,,0.012154988807623066,0.04194674555871604,-0.027735871366951326,0.02989246718893815,-0.012379515010060927,-0.006818999097656489,-0.021831864587354307
NTF4,,-0.01982645607350089,,,,,,,,,,,,
INSL3,,0.026027290736895883,,,,,,,-0.015647098530270926,0.015378705213146507,,0.12244097720242375,,
BTLA,,0.03961483341516447,,,-0.021782643313055614,,,,,,,0.07146565224132957,,
MFNG,0.035520594915878764,-0.008747509928807018,0.03068013155761396,-0.06694047081544,-0.011215735109930432,-0.04059452626075592,-0.04308134114650327,-0.022585159241105157,0.0006404111065576726,-0.028816902293578858,-0.042205423347742514,0.051145433498082316,-0.04211061448452662,-0.028224310842459664
ICAM1,0.04331073208111506,-0.045250647037306836,0.10999472108984043,0.007837786095087873,0.02195860067966042,-0.03171001979853844,0.02121528159422281,-0.01850554593731058,-0.0017303303802745833,-0.009005813443932267,0.0586143723987749,0.010370472412881799,0.058433742592661056,0.0068443843663088455
PROS1,-0.04085777958528508,0.011536186851625965,0.025978329860256597,-0.020434392425595933,0.019309874735182277,-0.05143838101205618,0.011976370854193506,-0.005888777620654637,0.025560739914055722,0.07180090149529955,-0.06390923611180288,-0.008777467759302769,-0.01636790823831082,0.03204134646909026
CLCF1,-0.01108225249745768,-0.04042001810891557,-0.01813004340875824,0.09806906763666048,0.022447425539393332,-0.06204535955618332,0.0031451580596661374,-0.016867682510935164,-0.08134223793772724,-0.006892676188899192,0.034097237060338695,0.016412515075041222,0.018607468061463992,
PSAP,-0.015126599346204427,0.028039711521033798,-0.023170212311600675,-0.030860403470772204,-0.03559993823026617,-0.14050700738110397,0.023377449112048757,0.049958129896917315,0.033063493285530626,0.00013523683103834475,0.041291127138880175,0.08886595469419373,-0.001325724576649491,0.11265347656502711
EFEMP1,0.02853943230849525,-0.0028970469311551954,0.01490235189403415,-0.04089907494325838,0.03178857321594975,-0.21506794037061022,-0.008261236407179427,-0.07668326612791139,-0.02562959555261647,0.04802579971618199,0.011525692571979038,-0.04463395821012675,-0.026654511855781042,0.0552008625520385
C1QTNF1,0.04042889342388849,-0.01692999899553701,0.10432390862876122,-0.04669569025363245,-0.014756701478170379,-0.027941799619527096,0.033571510998398786,0.004269199515831889,0.00015816476187355068,0.018511606560234532,-0.12240768487073933,0.035465792993893325,-0.023752422867517636,-0.041835725136932934
ALB,,0.01979618929504895,-0.018655835980544915,-0.0201654852930108,0.011070232528891806,-0.05577946343799911,-0.013196855365464248,-0.00034578993251276746,-0.035873037825483144,0.08670780367329083,0.007055449412109121,-0.02552710502548564,-0.03620707905384936,-0.006640519153555435
CCL13,,,,,,,-0.025151866219359158,,,-0.023276644824021777,,,,
EFNA3,0.017840758620846518,0.01384777350743717,0.05105451509923925,0.03577748362270441,0.03515616247512495,0.12970300168808702,0.03501962480201816,-0.01591173049004881,-0.011578683481927952,-0.008456742297331687,-0.00025496909331439036,-0.050474848462041734,0.026970168381099217,0.006130924759093535
DRAXIN,-0.02119396238213383,-0.0010360015603784465,0.04156135414101603,0.0020001616449390833,0.056746371091876587,-0.02151762121865565,0.04456062759697896,-0.03251858500641778,-0.033407488481041116,-0.02246297343421822,-0.1008281856309073,0.026689128729461838,-0.07192557665686111,0.07670973496426006
RAET1L,,,,,-0.01863166932374917,,,,0.137829770486098,-0.02521062369678472,,,,
NPTX2,0.0062254054917130494,0.028968204602791186,0.0010182659511204417,0.03342078863238217,-0.016125316043896495,-0.07428821752022025,0.033079739692230006,0.0019742603590136034,-0.044741937001316234,-0.04544453224233463,0.048168129525852386,0.0685419459765089,0.00784909741705007,0.017200088733671817
FGF11,0.03707580609493772,0.03396662774283038,0.005293102217412209,0.03219344138592587,-0.018274891700307584,-0.03425954335657389,-0.02890445211972368,-0.024900501235248278,-0.050105976911764445,-0.0021101726492686705,0.01822668181233227,0.026108007964038938,0.03197102372033404,-0.08363764315951655
CD59,0.07150143314059473,-0.025849334335321123,0.010412044101485078,-0.01244558847890283,0.007078533509709282,-0.13199903263777543,-0.04373061971092335,-0.018502360164533174,0.031317747359373246,0.0883263073112572,-0.10927156379528806,0.09828684592784007,-0.03657504310824999,0.06352190756560398
COL9A2,-0.013506146922977276,0.02581990797288586,-0.01054665408627723,-0.06860241349252234,0.009688515763551502,-0.0895586598042274,0.04907995789180414,-0.008235015801442076,-0.0035967335851968415,-0.036957862025964676,-0.030089868003659193,0.052650286765674514,-0.03341401898241326,0.034815433643444256
DLL3,-0.04438419238331119,0.037463561738231836,0.0015802787683797182,0.010612340801307102,0.009322221683190555,0.18843293798582694,-0.016910709599228232,0.021542421165383834,0.014625512087673794,-0.06963857407883078,-0.07337764655964234,-0.032983146302697046,-0.09066839209232355,0.05578134900167565
FGF5,,,,-0.016057662418154206,,-0.02594286707826215,-0.008377254235386032,,,,,-0.019792626590053573,0.06317091186941577,
LIN7C,-0.027315897880790342,-0.01049947066572692,0.013696030914081815,-0.059325356071564146,0.004553063335909507,0.052750389906616374,0.10812589403296004,0.03279656091616249,-0.035322724331245774,-0.019833554408670778,-0.051890846248463476,-0.026748161788152355,0.015292073272625927,0.09659955764066552
GDF7,,-0.025703499260782765,0.0696082431289133,0.04092263245857071,0.017463558104774266,0.13504222305878602,,,0.10688818236198372,-0.01686941435379147,,0.022117896108220278,-0.026435366758663974,
PSPN,0.03028009919492005,0.0011286088321246373,0.008043058496427995,0.08916101497315793,0.005901712855852643,0.023452156810190944,-0.03855832168851516,0.028373953431436193,-0.02715620633924314,-0.03753702995834099,-0.057097911615672875,0.019148105780005132,-0.07331368220871314,-0.08573590029296885
ANGPT1,-0.018031242174509708,0.03359717294177026,-0.01961656769624402,-0.02122565166928516,0.008849851983467018,-0.014424525629203974,-0.0428404246008927,-0.019377448075990806,0.008141381695334536,0.0405953376074682,0.009973944717724361,-0.04016321270430061,-0.014267090363469582,0.0589286803197903
PNOC,0.018202107836436495,-0.04837924063445825,0.017077768972982812,0.018781701865955788,-0.018045871580759907,0.1813912613325772,-0.013196855365464248,0.04669179730783997,-0.014439694263521706,0.017378071738167872,-0.03727524539237534,-0.023299665372619828,0.01814477711609667,0.011639453061964834
L1CAM,-0.043572715061135546,0.031130657532658507,-0.025918562345365055,0.07625289089752467,0.03263204132218517,0.0909240743038357,0.013017277156255584,0.06112289953415842,0.041845445561880884,-0.10338269902419339,0.010768221540910514,-0.028356805235205736,-0.07070948897455494,-0.01854000227886224
APOA1,0.00922624241461273,-0.022434082764933125,0.03608136526492198,0.010846217880236812,-0.027605459121643333,-0.008159667636632393,0.014461736495269027,0.05916641898927634,-0.008092860789247416,-0.005450065038033371,,0.026883435782570467,0.027441269222155094,-0.04397589091394052
PSEN1,0.034897722698278545,0.029017825172662264,-0.0780803655450357,0.012168390672593645,-0.00048434506272856167,-0.12909592590262406,-0.027568369097187424,-0.0025271484728331167,0.05746962005080286,0.021307495640741556,0.11383868102631924,-0.017867533574007163,0.025895180558190657,0.002052682348908815
CALM2,0.015264144693704308,-0.01667335625219108,0.010029773256813396,0.03840127968464935,0.01865851883336907,0.19964416686855896,-0.010710558390325566,0.04558359303625202,-0.0171060445908345,0.005263690789815127,-0.009792376565160629,-0.05819376372153805,-0.06827176556637288,0.15343538837226697
CLEC2B,0.06401808802548,0.02265836309484799,-0.017624366434758506,-0.053624088831444046,-0.008146448627856934,-0.04823670810050095,0.03439992652140229,-0.029204949686072887,-0.017419126719628385,-0.023970414997471306,0.03238870424653206,0.06232928187992716,-0.0003324129670501426,-0.004546311655481232
NTNG1,,0.02590850847911627,0.04066751177957043,-0.01601664727114134,0.005075520381207634,0.09202509957220063,-0.021625835605231767,0.06444875137009809,-0.005583665185523594,0.043226607043732664,-0.050898849085222096,-0.04572665150861373,-0.02577961535196367,-0.06504377616592082
LRIG1,-0.024426430330245805,-0.011060439335048782,0.02208724985363831,-0.02474091048955119,-0.019769136974897236,-0.07322492007069069,0.01383559434005064,-0.004596202787783159,0.04018911783873941,0.05299592370454771,0.05552157802342026,-0.0676392386683601,0.02279236453464858,0.07911373346796637
CPAMD8,,-0.01703905752867159,0.024461088152277564,-0.014526316642488036,0.034244182993894284,-0.017262393232321222,,0.05177877011339764,-0.015254620319244861,,0.061924613142989526,0.06215146214126824,0.10343694476545046,-0.011479686934900474
GHRL,,-0.020200821647995096,-0.019832640277653135,0.009215010154277892,-0.015555881797031818,-0.0289337146510899,,-0.015604865717591114,,-0.018247546842178854,,-0.01971494186789617,-0.0244347672008204,
NPY,-0.014190395045698787,-0.023694627983199792,-0.02443978392945182,0.03844009869183378,-0.01873301505922612,-0.07886941044646006,,-0.01748665399344548,-0.07194477352095552,0.022286242984682653,0.04863598992132004,0.0012471703823673246,-0.04512688317997148,0.07716022008757
MMP2,-0.051376182798439834,-0.01894784157205388,-0.004888563459415491,-0.029997240842419524,0.012626508459792804,-0.03233026129337175,0.00565290962501651,-0.018839384263430823,-0.034056619313485276,-0.05442726802011597,-0.1048048769958122,0.06026779045554072,-0.03558751008980415,0.01250325159805662
LHB,,-0.014839732313379605,,,,,,,,,,,,
PPY,,-0.02583164590239726,,,,,-0.01220650273466023,,0.04921477113544259,0.027391589090437877,,-0.005048545782069104,0.06566772468093646,
ALKAL2,,-0.014624134148875133,0.08991252680605132,-0.016470426999279107,-0.034314130597589254,-0.03379027585710626,0.008434353959713857,-0.04015733643213079,0.02061553414278287,-0.028388655904962666,,-0.039825229870962195,0.002574020260206358,-0.08006547391763333
CSF1,0.005221858659167764,0.01039875563055166,0.0365229526964722,-0.006282769903075193,-0.04045710981872406,-0.07012254064186177,0.023700242397988965,-0.0013489036183355664,-0.012213058580776804,0.05538160912692768,-0.0012255911387465304,-0.0004951820522268528,0.03826881165249522,0.016158209275647872
SEMA4C,0.02747172215351673,0.032581439575775854,0.05018193999750961,-0.01758386725513803,-0.007579907758674714,-0.04456332520518297,-0.0025466099120014527,-0.011295529173493656,0.07815563419292741,0.03916243142223387,0.013786856402260437,0.10921991767060905,-0.02542321996626261,-0.0760370712519026
BMP8A,,,,,,,,,,,,0.14328085973362603,,
ICAM2,0.005750460583431594,0.0039499823563081396,0.05390043230916919,-0.025283670199834712,-0.0068646520727600685,-0.05127488303275244,-0.009116425915063576,-0.029880671450740217,-0.014723356648815389,-0.005813426385701592,-0.07628395157185722,0.06217501328721545,-0.006943175776078658,0.028678667995671606
SYTL3,0.03176800855938704,-0.004049041008925932,0.00280061431165528,-0.05185308184904983,0.01602017028552645,-0.026081683015954624,0.01717036921414126,-0.01952456838297494,-0.014897998932950062,-0.015651896141927846,0.00838222657868932,0.004803363774825775,0.10501206235978149,
IL1A,0.10211175890136834,0.004953943537176441,0.1274843678174844,0.009529435324138894,0.0159464300894672,-0.06399238834021855,,-0.023500119475541467,-0.035776870129110544,0.015748343762892237,0.03344926697255775,-0.040749997092114375,0.03694667822240692,-0.08462211258288371
HLA-G,,-0.015673628986470574,-0.014393298613459846,,,,,,-0.026023781961270264,0.03432055301541565,,,,
PGF,0.08759961414844092,-0.016020561184355873,0.03234925250691702,-0.03363204805766211,0.012715607363676051,-0.02281405691673591,-0.010935422978740785,-0.020995944149857025,-0.05362632675651155,-0.025612293085908497,0.05779583654485485,0.07265889232468056,0.00527453774940598,-0.007177187199006037
LGALS8,-0.007282195094686006,0.0037819180515127706,0.06818768693205646,0.06583825842521072,0.02433498554048957,0.09665940641793241,0.02839909149897501,0.05757360603502481,0.08559948699564554,-0.03348393670840665,-0.021894106582854858,-0.0019015466401554261,0.021459368319452724,-0.029872942034680806
DKK3,0.021516450982596986,-0.037309154312616895,-0.02618758243167542,0.05040890428047429,-0.001446487580334776,0.17414815901049258,-0.07912759321247541,0.047889469204575756,0.0021996682752853385,0.013497114450044876,-0.018722587730293394,0.06252583267448762,-0.11343864386227083,0.07135406838203537
COL16A1,0.019563548408276916,0.02172752175360008,0.0013454673622516082,-0.004333839035295848,0.0022819177588900615,0.015260696809419685,-0.019310548982318307,-0.03666529663121037,0.0370919250843358,-0.05027629875525152,-0.020501204860396038,0.07392271274287428,0.05919693259612937,0.07802968527691455
TPH1,-0.021073110241942493,-0.028521957073399478,-0.01525170703487265,-0.017268125602748978,,,,-0.014714568323466848,-0.041357479336087306,-0.032114775673679846,,0.04277842339853654,0.08558216211810447,-0.01142641736459903
TNC,0.035782541097842215,-0.036200779316350996,0.025302681904660226,-0.028071857917847203,-0.0007955057101313961,-0.1930005904917266,0.007479824960116702,-0.07747488539144332,-0.012176352030664452,0.014631775396760397,-0.07957908792437794,-0.04803571485232363,0.00808889864299321,0.03268629515808525
TNFSF9,-0.02346758844448494,-0.025703500989750196,0.03406186293275026,0.002372115542088764,-0.02598302045812113,0.08851250156663484,-0.00031117688968369773,0.0036655191841902454,-0.034112691888372994,-0.011173469144940868,-0.0055711880519389865,0.0679074387074253,-0.012403629546091536,-0.030715801453231245
C4A,,0.050157526916956935,,,,0.036112431237009614,-0.014475363581124792,-0.012934664532002321,,0.07111488260895674,-0.030584127065131576,-0.027286452197533676,,
CNTN2,0.00981309439069714,-0.04060555411425417,0.023324338680590754,-0.029138177699915398,0.02623556966113655,-0.1387804519836525,-0.015327100668546935,0.026669307752084447,0.0057811087264802805,0.06711248349374077,-0.06453297572226528,-0.018439344270998075,-0.059456113657862505,0.01815770041076532
F7,,,-0.013246151081602502,-0.014526308199306878,,,-0.013196857217312305,,,-0.016869415985022618,,,0.04276798695369499,
LUM,-0.038068605567518364,0.025058905154372972,-0.028662991098047815,-0.029171688630677983,0.014350189121118132,-0.03532078228294222,-0.03396129519429059,-0.04155586528324187,-0.06628669431556117,0.012415810628555428,0.0472394459274973,0.0818081149659951,-0.008315084598033125,
BTC,,-0.04027813786595393,,,0.0016768447834758944,0.06436519796340176,,,0.014061567612320138,-0.016324859443753403,,-0.022559575763355176,0.08955484876378152,
APOC1,-0.03253284758605099,0.0036220635124786043,-0.03468856182649019,-0.027975175000239504,-0.019382667695580162,-0.2165376879528476,-0.05430877137285109,-0.020217995270554776,-0.036619296857692864,0.055847122587825655,-0.07865272351460983,0.051519383457321793,-0.005236605915916066,0.0036599189033106033
PKM,0.09770149972178323,-0.004929215257690439,-0.0008412909362044443,0.06174042877412742,0.02447514636923652,0.20434144782398148,-0.01171931336639656,-0.0640239660875202,0.01771131907766637,-0.023517810839318178,0.04953131200779042,-0.0631042434195331,0.0036346812361195526,-0.10441477308297169
TNF,,0.030447087590773945,-0.00894004987193201,-0.021319159762175726,-0.022742355393979907,-0.04610722302698299,-0.018785912480123495,-0.0191316154377354,-0.01583991430630312,,,0.05827715451291282,-0.026666222147300172,-0.016131700969945453
GNAS,-0.009049176686372088,-0.03676245287340815,0.030870391944949064,0.05372334365191539,-0.024744354448505264,0.21280405608613892,0.04973651152054627,-0.047423005527185536,0.032380263241524286,-0.04176646254781332,0.12627473576953585,-0.0002365430835319614,-0.06758376964669023,0.011639263150354412
BMP8B,-0.06942986513728057,0.13323509166270356,-0.015198332908392996,-0.01970792979914881,0.06050715081193923,-0.08830031475316753,-0.030757201538543992,-0.018112640761669935,0.034352725103889474,0.040481034678947085,-0.0665411050149117,0.040810725197556325,-0.05607131570431464,-0.005862123854327884
LIPH,-0.015122058982329422,-0.022288483065834634,,,,,,,0.21703348770497455,0.030261946327913593,,-0.020247159798648686,0.07717781869434917,
CCL28,,,0.06413104186492334,,-0.017860927905810436,-0.03878053214509147,,-0.011669291883523144,,,,0.09089513348771368,-0.04034481750110915,
PTPN11,-0.034992873200132085,-0.024251621694579683,-0.024018136743254776,0.02639995637982869,0.003147561807652664,-0.08433368585287243,-0.0076566325568617625,-0.033824972802194125,0.018480274020659656,0.017100908171370867,-0.007051326048338601,-0.04257172152288323,0.04906558232677834,0.023543215005479956
ADAM12,0.021037534140719943,0.00010515692360995369,0.004936049588477212,-0.0848074820893768,0.015977846828877717,-0.06660159354803195,0.00013063260213244863,-0.02860633811834145,0.045616041429046995,-0.019484668917447066,-0.05635021822044599,0.04791308703157073,-0.01910603809907089,
EPO,,-0.02272272534066803,,,,,-0.011999091815639226,-0.01471457048435104,-0.0183414034759709,-0.016139511309085277,,-0.016731606777491814,,
EDN3,-0.017837921286516376,-0.028286634684217694,-0.0189988901900796,0.03484779360185545,-0.05553555364347262,0.07339663211723554,,0.030676152945695007,0.04337535524371672,0.03660367143036537,,0.03897237841520484,0.057661646360074176,0.08825519525232253
CCL22,,,,,,,,,0.007398112160724015,-0.01416171857742444,0.003110684165378673,-0.025854717002943287,,
CCL2,0.07061300810546547,-0.013279374577670153,0.006726768681745372,-0.030148387116529923,-0.04430873255829436,-0.10238313453332211,-0.041036019638652624,-0.04796414893444233,-0.05249899057008452,0.013266419958910416,0.08981873091119437,-0.021181477243388327,-0.01044364714603976,0.028562227263123543
DSCAM,-0.018839970391009063,-0.02865307416136099,0.07288295111734926,-0.03640782189076248,0.015731981410032354,-0.020006107877562202,-0.017653360730676117,0.030752179164230207,0.023224136198383448,-0.06641619307513162,-0.035295083954430206,-0.05377691878985483,-0.04560727144111153,0.12346265728443992
