,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
WNT5A,-0.04486735648204732,-0.0064886082492918995,0.006354189750497091,0.026963235202230474,0.038933373907051975,-0.003174701731280526,0.16574049096898552,-0.018228991387656518,-0.008262253305704384,0.01092253548821259,0.012385731997179501,0.006276594859167493,-0.03248475091114758,-0.0094347952173981,-0.0017831012066343336,-0.0008876708031763474
CXCL8,-0.0335130967924514,-0.011050035396325613,-0.02494681440843518,-0.047456217023662685,0.013844446966423798,-0.013977022027292901,0.031326981455101266,-0.018197074048666606,0.020280190529989247,0.023279520347439707,0.1060021703686016,0.06867537362316155,-0.025707571632311445,-0.0626666799798003,-0.042685571865820456,-0.01989209360222763
GRN,0.0028423075889182866,0.009513113124496542,-0.04239930233612323,0.08018408492995956,0.009069982475753264,-0.029570652382981653,0.08572286420222212,0.009670325231665085,0.08868605716055027,-0.033317545248466536,0.009404929070886405,0.057890976814623143,-0.038027774946383174,-0.00428908804112103,-0.10199537786414088,-0.035744247408353295
MIA,0.007461685700494226,-0.0028971956970357256,-0.010570405354435975,0.09450191703054646,-0.015393375300539856,-0.027945404438528148,0.09322748954627853,0.003510481029660168,0.029964808267656212,-0.02022412048087085,-0.02081234013080215,-0.014285839350064713,0.08558335585048446,0.060129055002736846,-0.12080207550882704,0.08246594602540515
COL4A4,0.03646907585243185,0.08065236573126268,-0.007934827836206743,0.009629735289555904,-0.03497724376478089,0.00481998084169298,0.1286782387220607,-0.0373334419445894,,0.0494442674644849,-0.07903631117521386,0.06208579157108449,0.061156401267435094,-0.03456883431866057,-0.006773293795739338,-0.03410942005376586
TAC1,-0.01701738464937788,0.010411290663427374,-0.02134823609053669,0.06246851365498026,-0.013704214372088646,0.0165269791298243,-0.16323526572592972,-0.004058882718477133,,0.007508652768449768,,,,,0.008864472988116804,-0.02257514499130022
RARRES2,-0.0535620727662901,0.034776541106263895,0.033554243970902835,-0.0033111306842536366,0.019463672827752986,0.04648352255889626,0.07397182418556356,0.05141831418772215,0.14357012944782907,0.0391469272917462,-0.0822053023424392,0.0031556068335566673,-0.02174537094228836,0.011577117310843526,-0.049041513972556475,-0.0053234191053309725
FGF7,0.07981779364627349,,0.017085548418945457,0.05500804070474823,-0.013830581151094676,0.015124570626725781,0.06689912388311377,-0.01346734303308175,-0.024080183443643023,0.03821617546906725,-0.0584661180121416,0.06323073319806338,-0.01667581731945658,0.02502434596689357,0.03521770033417112,0.06641479303136785
EFNA2,,,,,,,,,,,,,,0.08680410023077899,,
HBEGF,0.06588883315466121,-0.026420716751060298,0.06446081016596257,0.016075275714020506,0.03966366423887672,-0.053726293302479224,0.164458759948152,0.054058584609771414,0.055397170078447036,0.026863412210245793,0.1391969207826135,-0.019376843067039646,0.006132677144950275,-0.048745767903897216,-0.010190566551803008,-0.036695925645219646
CSF3,-0.013323569811466297,,,-0.04053444734705395,0.012632266454723377,-0.02673843697760386,,,0.006618080059805014,,,,-0.044006290566878416,-0.05981311215570001,-0.010749718412328,-0.01808011151430514
PI3,-0.02666004863468134,-0.054441659137756566,,-0.043776337331725215,0.008569578552747455,-0.030980517943087666,,,,,,,-0.052312982674729835,-0.06846701088198828,-0.05833101693823036,0.0026635177715112392
PCSK1N,-0.02219175875413947,0.0788722405006162,-0.010136197243518538,0.08016336675873242,-0.039476451614662816,-0.008231763259368455,-0.06571438588320141,0.021602381034422177,-0.03908238249098149,-0.04486445243446407,-0.011306423946966177,-0.0059212098891604096,0.011711856054587256,0.00744298330984337,0.020937167705123962,0.08084125823635158
NTS,,,,,,0.0042397434629617,0.011916096435890366,-0.0014702353499907272,,,,,0.04630264706739245,0.01974260948041131,0.080581459609437,0.020318190617362304
SFRP1,0.09770071811913561,-0.024479715115831985,0.05737152011423211,,-0.0310299272532725,-0.021748011916155403,0.11397428588045504,-0.02663980505852913,0.026731776334058346,-0.03071600887024233,0.055829112552402485,0.035966089683400454,0.03732649727482269,-0.01691161811374929,0.05589904356203206,-0.026152015620647947
CXCL13,,,0.027022892825392036,0.04312014155344642,,-0.02155255754370929,,,-0.026137016201346414,,,,0.00410079718059791,0.02454910882823166,-0.020944751419594197,
MICA,0.007624019745734591,-0.03638061671288621,-0.00992741331909396,0.07289981711750272,0.008299382757723014,-0.009287682291709284,0.012971887373826438,0.01970523005480368,0.04467253945978009,0.043545870448943924,0.04356473736872947,0.03178355465232249,-0.004947392324954882,0.02535850990987639,0.0058869967223041456,0.042862097878442904
TG,-0.040251346076582754,0.019419823560815945,0.04754596565689638,,-0.01628363400833295,-0.0008821931073417975,0.015582602894357587,-0.019279111040120738,0.026292863068217338,0.04589045669344554,-0.007344791847136715,-0.00030148212048115007,-0.023480235357398935,-0.02903738266020703,0.08757854275597478,0.034918943207991535
ADA,-0.020629977674777363,-0.009290600702913987,0.009905130479313181,0.06309584824410155,0.013509212946353278,-0.05508290209559571,0.05317770674662512,-0.02161192211462862,0.0033395365657027626,-0.0013766050823429746,0.027365555800632834,-0.03338289799290574,0.014156715395120555,0.04811014220382137,0.040013922827990316,0.0383502544893898
LAMC3,-0.007256566707320902,-0.03552143541407707,-0.02466789582782711,-0.0024642449175266814,-0.03222620297910045,-0.07156784653273865,0.0766026972579113,0.018742959234003948,0.0221568127831117,0.014764241073210654,-0.025334672325071392,0.05396805560595992,-0.0016551172612736197,0.005221827115118783,-0.05087466741499084,-0.013643693406179205
CCL7,,0.018745809637719407,,,-0.024210474671952316,-0.015509966701369763,,,,,,,-0.02648463666707968,,,0.04576773977580662
NGF,-0.04994566412123236,-0.008938168683558397,,,0.005464951338193766,-0.01805389662098697,-0.03110152071402088,,-0.05133376311365129,,0.08894956034043645,0.0928387057734067,-0.0017116222024975963,-0.025861505260710606,-0.06750429770168621,-0.010387986945940638
TNFSF15,0.0036001339704842994,,,,-0.02695954766636674,0.05145337197421312,0.021316555401964383,,-0.015657289748086466,,0.12135878772977399,0.06967451790064538,-0.02581954678220136,,0.02625637803117919,0.058372094047530604
HMGB1,0.02381606791796187,0.05213236693519064,0.044136310255124996,0.10236162305411138,-0.013969232605371957,-0.024071710628140126,0.15731985621004851,0.0355452962997741,0.03119694173813317,-0.010142587636575525,0.02204120701271721,-0.029844190383193425,-0.029511742404626243,-0.04784575228423087,0.08358592612808506,-0.003173018640315314
ITGB3BP,0.04108512758009009,0.05621640456189256,-0.03137322407413317,0.015053011386926904,0.015120923440388108,-0.0008677654577653938,0.21465728827290972,0.014998527488718395,0.015162470368141603,0.03672540498636043,0.08310875705175834,0.050859506158720834,0.017899176585562466,0.022082396025353328,0.010373402642634718,0.08007059348946134
AANAT,0.0531317764601349,0.03360166239163977,,,0.025182705100087903,-0.019063379804075957,,-0.022223340109988766,,-0.01848276759184438,,-0.03377786418622579,-0.02323449939260685,-0.011150157291048367,,-0.020045874223033958
RELN,0.042536952530018844,-0.025656468185351458,0.014084961961926067,-0.009532071532193247,0.05152149136972451,-0.043756698337527204,-0.056261626061370786,0.012447818314430386,,-0.02046201903727098,0.10675493847109686,,,,-0.03395059161068756,
IL15,-0.03069266256057313,-0.010017096890011087,0.023813266323504303,,0.01951748396582399,-0.05255257913873114,0.03155871136914657,-0.009000980534212633,0.07808664564622976,-0.017141912681813906,0.06919048962278675,-0.04324784564877027,-0.0119726403927169,-0.01137090293307558,-0.010103495412263084,-0.01740641761332498
UTS2,,,,,,,,,,,,,-0.01978587670978065,,,
BSG,0.003597363496888975,0.005222022570406255,-0.022408099589667177,-0.020254177049737032,0.031223221265682985,-0.03237176384100284,0.04947376431084513,0.03475946866695455,0.10107373975463782,-0.016106517726129106,0.07246605618172931,-0.016355344492234,-0.0018291461520580728,0.030659712884447715,-0.04947604600487298,0.06342318022077818
ADAMTS3,0.04145814102462289,-0.0056821083339860376,0.047267614507798573,,0.11593064357477875,0.02122036241521006,0.05458522991942033,-0.003782332919806268,0.04610792863642784,0.022245025272508906,,-0.040445553633889485,-0.061587144603177345,0.05720120736274569,0.06007788869097575,0.07453316952541289
CD34,0.0550766931844883,-0.04324431448953581,0.0505526250569004,0.16052788440588375,0.005742182054283405,-0.02551622646215335,0.11234357018996462,0.002269812716129993,-0.0663536187367671,0.04321945564179328,-0.007908754830126558,0.04110966581380302,0.06629444765521705,0.033944787980265165,-0.007960877664133543,0.0003890106088070485
PLAT,0.060559572288332274,-0.019486970182366448,0.06950297239150341,0.04933786037024898,0.07910884479156581,-0.029552941213890495,0.14779111341150666,-0.03973602663892619,0.028821742719699374,0.019150769115215707,-0.015219706962610538,0.0032965050175650756,-0.0021063838715660484,0.0539650528510585,0.11838182173581092,0.0648989304989794
NTF3,,,,,,,,0.04589189069126978,-0.03335095578477498,,,,0.011427686793271878,0.12342297348818504,0.024984011826355217,
LTA,,,-0.0325828725587825,,0.009324818178500758,,,,,0.02177880406838365,,,,,,-0.026978725718454392
CKLF,0.04973835150712501,0.0052313410629867595,0.022918383296753345,0.08404054164076233,0.004304902648755775,0.016256219872917477,0.16065328032819734,0.03300440329793373,0.1004802539509444,-0.004224983751242429,0.043028474105045206,0.022753797821573517,-0.0343540687765889,-0.008067364671584115,0.022597963364401823,0.07872524655228635
APELA,,,,,,,,,0.06777634318923437,,,,,,,
CD24,0.05604352585726137,0.024406758964378703,0.10411388193701666,0.05277152268475893,0.05890073282370899,0.027557600764643857,0.11587215118204254,-0.054151247438307286,-0.09916258097797243,0.05943113198348447,-0.11789436741444943,0.11485233868847287,0.03134204427349356,0.02552401324133242,0.1839124125147961,-0.002746288698729515
HSP90AA1,-0.07631869811060613,0.037466416902700174,0.0726649605420352,0.007302599903474703,0.0037827525680434373,-0.0032759264780684106,-0.13179456488922148,0.0025670943829614315,-0.10012988392144215,-0.005941555022123013,-0.03695204604614176,-0.07582648224865228,-0.0498974242821893,-0.07810631896124302,-0.04853620492223322,-0.08369781503250476
BMP4,-0.013721425021365398,0.03137585663710175,-0.027148884228408443,-0.005810877547520131,-0.008768818362581863,-0.03699556797850765,0.1641790084795788,0.03885228995666341,-0.009521120979650573,0.031162385424929318,0.02324434298568547,0.004054660026478021,0.00040168372482501507,0.02319007235760418,-0.0030418234844127885,0.0268647964925011
SCGB3A1,,-0.03291644775972377,,-0.04332731574637295,,0.042853650663608855,0.04239673028112332,-0.01874560474236404,0.017462048096738212,-0.011961401453576204,0.06558660835438831,,0.026198307840316303,0.0385174783687576,0.009653336354391745,-0.039725124958046906
IGFBP4,0.05782130393535605,-0.012929031353648176,0.06485449179372088,0.01790820575547198,-0.06273227345301051,-0.037929073322345186,0.10240850461309722,-0.025723209734241803,-0.017153229163940988,0.03361196582304502,0.10776992674825812,0.06198554497204704,-0.024619060440752735,-0.041154085665048905,-0.08145638917032041,-0.009669593931543563
RSPO4,0.030755275010880948,,-0.053910985485617895,,-0.013201575264034938,0.002383284930471892,,0.041059207565121505,,-0.02377853450757518,0.024774226688410117,,,,0.007390841038034087,0.06150741331952349
LEFTY2,0.06727389968137742,-0.04741981186110379,-0.041171269043810285,0.04865041377255414,0.07189100967002818,0.005874758924549223,0.07073182034513364,0.008097993733847684,-0.017703538760361796,-0.02116150238327201,,-0.04316524776165011,-0.022482457382090322,0.09042050200638514,-0.015634606859020662,0.049859393121554824
PF4,,0.06088856680436468,-0.03699649174822826,,-0.021123162176486437,,,,,,,,,-0.024026820942705317,,-0.011027744392835674
ANGPTL2,0.004715288548167882,0.013389594383495648,0.0038166131795395837,0.06197652617522106,0.04001556413992369,0.009253423388932062,0.25766324068135377,-0.0041074204750587645,-0.06426675790192873,0.03853049686378288,0.016326814342475307,0.004294020503871535,0.0003219414493919249,0.05504840352908423,0.08881022018442948,0.014857016311243074
LRIG2,0.07468309708800423,0.039999820306816626,-0.0040684550579116185,0.05951712916635418,0.003890604867915744,-0.03505697625543111,0.12825863762329248,0.012030499103507184,-0.045938943660395554,-0.004605958933386612,-0.08751149980801527,0.06016471824005388,0.006977806486302131,0.08207121217219183,0.002043406797586563,0.01522750649308532
ICOSLG,0.07837591311601973,0.01609909592604424,0.05520402746561924,0.06750201070733883,0.004513560221802657,-0.04541229958526488,0.12535524578727933,0.07739973090724445,0.028552368783671973,0.00752670566221983,0.02082275470812914,-0.00830843974998318,-0.005512223844624541,0.016489247433897816,0.000512386192197318,0.09721149880635313
WIF1,-0.021252774946508835,0.021659222131986764,,-0.03282712861990599,,0.03467901019519767,-0.12957202671362694,0.030102348748560773,,-0.00514331322068173,,,,,-0.03654220026208939,
NPPC,-0.04380960001508542,0.038666689968838534,,0.05115062395973945,0.014984817732999797,0.011864901269590424,-0.010814688854624235,-0.02605179933361205,,0.09036308327583181,-0.03062343811999325,0.012298778203148729,-0.028537551403476052,-0.009089231770096589,-0.02030509133637037,
LYZ,-0.02574139768459467,0.00650301282964928,-0.030024838256396985,0.007987155106009357,-0.013341041255683483,-0.014288063669419187,0.06454387597238685,0.0351728027436599,0.08199100458461789,-0.029968402713532263,-0.005570218398886089,0.13467034959989901,0.044198520908345175,0.05751922676616974,-0.05103895151563005,-0.022294383345443494
EREG,,,,0.016222244703918837,,0.003569119097212847,,,0.016840690880661483,,,,0.03550269012493804,-0.0315977446868221,0.005845951793132905,-0.04074411566219045
SPTAN1,0.022914199851971965,0.019037543369758176,0.007962704136560387,0.046351182729912684,0.0034330303156446854,0.013557957117064878,-0.05948528919413271,-0.02421839698443618,0.04424859739125438,-0.015838222024388695,-0.013298061824172055,0.02278106797264243,0.049287331793013,0.06486894411810301,0.09107380112109878,0.0334941304591457
PTH2,,,,,,,,,,,,,,,-0.02627254312603097,
LIPC,0.015411440178597633,-0.0006685104342612051,-0.004407174289710464,,0.026451744175750226,0.03147984104921151,-0.023419613214625573,,-0.01090209673973176,-0.02692834512758007,-0.02696679034701913,-0.006926103574202564,,,,0.027265333782614972
COL8A1,0.020728080517862107,-0.025082746028669504,-0.08851120896265195,0.0011215513762893085,0.02407837408457929,0.00385340924271751,0.1072327331504288,-0.012720344780767156,0.03969432467638239,0.04966389746867976,-0.0008029441899593479,0.056084787319424345,0.0648726976861167,0.050855876977977714,-0.03326818095265911,0.010576303548187385
GSTM2,0.04620541038393811,0.020377042355768267,0.019864219761017828,-0.04255631359238399,0.025275181452813395,-0.018214433318795287,-0.022723367580575842,0.011570443967847231,0.009396371331667031,0.051771184614789884,-0.055480459595382725,-0.025272965156467195,-0.027514007495119917,0.022920784016688726,0.007062347543799871,0.06197791345313586
SPX,0.03918837671058328,0.023957043481456847,-0.024485068075290765,,-0.05284422793034636,-0.02080549542826648,-0.0863732023073329,-0.052955521348362296,,-0.020492162736964494,,-0.004002743697258017,0.038997214229375084,0.02436971113001347,-0.018882343892757038,0.13257581524896547
MFGE8,0.016723562654308955,-0.011646667622388364,-0.0032797541048382485,-0.10208237153629258,-0.00027467880857025176,-0.04993128040294266,0.055745655541528244,0.006810730905033217,0.11422767158789772,0.009686454145027404,0.010972974885918736,0.021172539711136106,-0.00750833265422628,0.02423876358733236,-0.03497058088203249,-0.009079795804585284
TGFA,0.03802106864203301,0.06445431925286532,0.03921733050936423,0.04614851741534038,0.0378138665258695,-0.013910057435426422,0.1132500741737917,0.05374450978592863,0.04235080157968843,0.026396637754298725,0.07499865117391254,-0.03646954254944791,0.0006630020610590243,0.021968087688497336,0.013975852869394345,0.048307611472551956
SLIT2,-0.03846154206653526,0.010924912327667003,0.024293163291658128,0.06454137660872773,0.01797676860449044,-0.010672150487742995,-0.04105047311407043,0.005027882821326756,-0.02248880095575333,-0.029969753532304428,0.03533312732868399,0.07915844360501587,-0.023739784288943595,0.0008900836547383325,-0.0007138272697488966,-0.0173658178753892
PLTP,-0.015774339199891345,-0.037113938470655215,-0.022492173266575915,0.08419495845676658,-0.07360318185271772,0.04439542814645544,0.11925546771353109,-0.0352686681141408,0.05290266365528904,-0.036826580759658605,0.007761422648232252,0.07124512897922547,-0.08583920206891388,-0.011159626732450006,-0.10557516107812459,0.023838087813069356
APOD,-0.10841000042727393,0.0265465478008685,0.06708496013980546,0.08723499054080089,-0.05210172117436756,-0.04322581150922796,-0.11984383127056156,0.056624397775958624,0.07021700580513675,0.005546095962057694,0.17712241846098753,-0.12558012469206978,0.043839601852950744,0.08123886048015017,-0.0015730736817631003,-0.026557925597766593
B2M,-0.01720922976398496,0.011240548874809136,-0.10277057671343202,0.031351979158185696,-0.020877482531126576,-0.03293566834146114,0.08422152201631888,-0.04573511499806095,0.12165994932584179,-0.006486201128667162,0.0521465605955853,0.056795286495689455,-0.018756307731011407,0.027884790903547067,-0.09682143878157554,-0.09786897576134114
OMG,0.023521628355549523,0.04982237694853366,0.03101953941605147,0.002645343557903998,0.036150361457174485,-0.026007139786521846,-0.045242986414464365,0.05517973790532995,-0.013110389789413469,-0.008900942110367857,-0.03576935993503409,-0.016977545263481005,0.0152941210681192,0.06200689409970607,-0.01822234311641062,0.14104070968384122
CXCL3,0.07305979779040447,-0.025435128432375057,0.014921780383367935,-0.0478492015500801,0.0012304623007556414,-0.03737810672253388,,-0.004973032349174609,-0.023793212014815712,-0.012345282821885673,,,-0.043593534812298315,-0.012808401791058811,-0.06224093671756407,-0.02430471560928154
CXCL10,-0.025551661513380963,0.0006614747852021079,-0.002118889251013222,,0.07881159693874913,-0.012434530425236592,0.01306934167692807,-0.030463238213178395,0.024870962249468307,0.015003575403443999,-0.02814912601980826,-0.04179505483339194,-0.011707503403647661,-0.007557302165727195,-0.016834518435011606,-0.02480462336128467
RSPO3,,-0.011931457955302899,,-0.040534448611368575,0.07124995457809194,-0.025367785186629487,-0.03502743780797913,0.03889546522338707,,-0.012900582616851187,,,0.14557296109185872,-0.056568037856168304,0.004460304074575608,-0.019226692591662715
CORT,-0.04984621512974109,0.05989998558670797,0.027292619033141917,0.11266680587334911,0.04528672580933324,-0.007229819445310399,-0.03716415564046878,0.0646414997712758,,-0.003911297343485738,,,0.012690371410992449,-0.025142846926842353,0.05341480038928163,
NCAN,0.006165358476711676,0.06825531427617879,0.13201309034916975,0.037564250987987616,-0.03047212855611875,0.02596401628867688,0.10194916093237874,-0.008899797447112345,,0.011316987775550444,0.03684028291450845,0.003237913219905138,0.02954042633511039,0.06070347509521232,0.09846073451962681,0.06686326960102336
PRG4,-0.018562732834417034,0.015762593148949317,,0.07492565203843256,-0.024210478444795406,0.06313760228428643,,,,0.007138366311879163,,,-0.029008006194393244,-0.03709980923308031,-0.04481885888082699,-0.0034125483785339534
ZG16B,,0.06757493439078084,-0.00595061880552179,,-0.028099221170430136,,,,0.043248336676446855,,,-0.03754967643871824,,,,0.04393017262909806
TGM2,0.0036702729085931456,-0.09925644425631762,0.014777123090383438,0.0012010174102354966,-0.07188258006168653,-0.040919588965330184,0.045563506946032284,0.014779590950721797,-0.062310560381635745,-0.03749399283452741,0.07119237139783878,0.043883401299786434,0.00010839859980377426,-0.009688195063987612,-0.041509845909241457,-0.026262253148127895
VEGFC,0.02482083868630417,-0.017605696900258396,-0.025373895984017913,-0.03165185315109205,0.011048416216969026,-0.002057549804833399,0.07004503171820685,0.011427950520460382,-0.017257841288940614,-0.015392714556242365,0.12536754866351832,0.01360638712250522,-0.034084205913195886,-0.008099721385158794,-0.010206377625956223,0.0705137994099968
WNT6,0.036194458909430634,-0.016932753065916854,0.008985519168779849,-0.024625787501420495,-0.006487926625986038,-0.02502720035942423,0.11378097467745324,,-0.026114750276096083,-0.013433983979914332,,0.10286320607566643,-0.016299983893019204,0.05506589918596556,0.06781831081181772,0.04350966178309999
NRG4,-0.05172753024387915,0.018254941549272194,,-0.03038274818110588,-0.029465259796790846,-0.011834378341914621,-0.033740680994685066,0.01286711284693716,,-0.01795739692384796,0.03485399399652997,,,,-0.011107563423359165,-0.01922669474651624
PMCH,,-0.014881638010522861,,,-0.024864993284220864,,,,,,,,-0.026919810088888625,0.03584235934018135,-0.0049154349643995045,0.0542387988293772
COL9A1,0.00860709533064347,-0.02509202169537902,0.08469234666569508,0.06779208795272025,-0.021190579538919913,-0.05091500976752706,0.23957752882912647,0.01304167913278974,,-0.020462026885756057,-0.066705533952309,0.039256126244424996,0.08164633758093971,0.003939064417895271,-0.03946701845462148,0.03678946575417091
GDF11,0.03443203220725268,-0.011146221481810084,0.01182823412985615,0.02799933652979898,0.03782965864290884,0.03536761659975132,0.17866996552127618,-0.05634699223827834,-0.03172085228139902,0.03836404147305182,-0.03894753769654026,0.02875915608546413,-0.00867850794824029,-0.0004374385374513255,-0.058355609641435095,0.04542993041981189
RAET1E,,,,,,,,,,,,,,,,-0.021091547527577168
IL24,,,,,,,,,-0.014727067768506507,,,,-0.020070761717487798,0.06881393105793833,,
SORBS1,-0.04461406321435962,0.04625120429395365,-0.0472891243355413,-0.025153528255688343,0.024462124244552737,0.002311540633744698,-0.0470992150484168,-0.0011807379903357,-0.029837033151333743,0.009741320348966949,0.012978067784359516,0.06535843035536604,0.005447294308742726,0.03656471813370011,-8.480192343936861e-05,0.06736007093675232
DLL1,-0.02682087773788703,0.02131893666694384,0.05706032784341176,0.09676684505679935,0.007294871094230945,-0.013617672757932842,0.13664730106421105,0.10194137085815705,0.02862271866102677,0.0330429209353906,-0.03562848197266534,0.006259353944344942,0.058554880093608874,0.0678788637990105,0.060340517594296136,0.037829292972226654
TLN1,-0.07633226622461986,0.00022436096159172446,0.039475418874927934,0.0821433999919304,-0.021684080736083442,0.016852419689606192,0.15894509333208826,-0.009417643690835037,0.0013708352804772494,0.0771369712308942,-0.023128301199421154,0.06484682109397917,-0.08920633852669745,0.004685049962573643,0.01400905567282284,-0.007480529533846847
COL2A1,-0.007071404225616081,0.033252425316171355,,,,-0.016222531501480942,0.09931219809190574,,,-0.012532996588015056,,,-0.04387731623958602,-0.018403988612388924,-0.019541870544949713,-0.027981336163529928
SHH,,,,,0.10033524852123502,-0.0056528620531155266,-0.0325920149954166,-0.02152329738067256,,-0.011961400408075255,,,0.07341001066549266,0.01851112676227344,0.007079927846418863,0.04042271643215057
PON2,0.09308322501294344,0.0004018701286253183,-0.04115262719527931,0.07161104284817708,-0.020347438065217046,-0.038295855659608274,-0.008821826492769984,-0.060468490872008916,0.10862701203602702,0.001954131894904939,-0.003555104554384959,0.009677451925392957,0.01975465625064633,0.04608947596049623,-0.08255568135267102,0.12351010391906846
ICAM5,0.021532021798533512,0.007941441480472728,0.0027345085721962236,-0.03067175971103528,-0.009829347019446728,0.03733344900582513,-0.05307527277899037,-0.05397173369803815,-0.013940979138927346,0.005007524645298124,,,0.04301327844690591,-0.0013754896486331478,0.0028575335396747604,-0.04146005616125247
HPX,-0.03472595434318303,-0.01318998902881003,,0.1517702409970249,0.03079112021478301,-0.011913761615460214,-0.012906229440385266,-0.018745602831294783,-0.0276813599958096,0.013648996669214306,0.06656059516468792,-0.06153822840174725,-0.03385554871575281,0.008110398606347671,-0.0022596498970223204,0.015136682902593573
SFRP2,-0.04025075901905103,-0.011711995318501119,,,0.015945752946833994,,0.028575529803006462,-0.021106846554785626,-0.0145343150376121,-0.02346520651657509,,0.0065620564199566234,0.008582485165901136,0.07148375811287666,-0.007105661685725702,0.03287752058046493
CFC1,,,,,,,0.035316574988511235,,,,,,,,,
CD70,,-0.04661437900702897,,,-0.004650810333259741,,,,-0.01212813366613493,,-0.01599019065556878,,-0.0019915444426000825,0.033759094253356874,-0.04363235102444246,0.026978011617131002
