,UKF296,UKF313,ZH1019T1,ZH1019inf
BMP1,-0.051871190370692453,0.007386423096416546,0.07983683383751662,0.00792906904778301
NDP,0.014064383056875091,0.02570959182550937,0.051628064512053554,0.13463707189703775
TNFSF18,,,0.0332216805103818,
RTN4,-0.02042681028829066,-0.004779546054029799,-0.07953052282718351,-0.08788245550109133
HEBP1,-0.05128833326946813,0.00952192867470256,0.003965090238759099,-0.048310628049779376
WNT7B,-0.012031756191589638,-0.012859307424733131,,-0.034477280638715524
PTMA,-0.022376588104823472,0.01990386854608167,-0.02547765532341019,-0.12985137970025995
CEACAM1,,,-0.03565898927089659,-0.030919777511410115
PDAP1,-0.051966939646576775,0.07441939136557837,0.041538422672545525,0.06097556312275778
QDPR,0.05217773095815962,0.0378413264972753,0.06998323028231174,-0.09842572585995141
POMC,-0.0033858285814454235,0.005525778021136192,0.04292919376186513,0.02367712257459473
CCL18,,0.10883170863076934,,-0.02192263062549804
CCL17,-0.014891941327543531,,,
VEGFD,-0.010923419058336818,0.02770001188885574,-0.04847761448883302,
WNT5A,0.015585526570036153,0.0381375739779095,-0.054536262763689426,0.04193671013269316
CXCL8,-0.010172362793174277,-0.03014010061694358,0.11084762080993305,0.10787344873293965
GRN,0.014079246879624151,0.062182736777709455,0.007096944468107747,0.00952236801341938
MIA,-0.012423088728224566,-0.023045660609205706,0.02760013587453387,0.11749218716641076
COL4A4,-0.02086980108794473,,-0.037958926874114896,-0.027717054908287925
TAC1,-0.008678453788321841,,,
RARRES2,0.03791678596275945,-0.029487013509235736,-0.04123254957902198,0.08446792024678572
FGF7,-0.002997947111998545,0.05168393305059503,-0.05232547526418854,0.08650249080253324
HBEGF,0.005258100336056425,0.07022293565722275,0.03331127539789584,0.032606586601792636
CSF3,,-0.025529140301913295,,
PCSK1N,-0.027480458725331437,-0.016752324754076352,0.018790396287988877,0.0026341801315048915
NTS,0.021894512915804406,,,
SFRP1,0.003990129027744062,0.05003224341533817,0.011801975784732835,0.0046029211233964695
CXCL13,,-0.030921619415144885,,
MICA,0.034755527041616954,-0.024805310753916638,-0.0016105912302460913,0.09454259262693081
TG,-0.010777233268684199,-0.02547462210208294,0.02908872807352501,-0.035695168122354244
ADA,-0.017503093534019475,0.03812790706939873,0.0016153587939506746,0.0949442926544734
LAMC3,0.0018276992852104153,0.037330814331585666,0.03044769259599797,0.09407841333941563
NGF,,-0.0174224078063167,-0.02153888223777518,0.053530421452917025
TNFSF15,,0.030527683575298174,0.014942791997723493,-0.03290144287462849
HMGB1,0.018470107056934363,0.0015163209714610518,0.012837580636765275,0.010777882612890824
ITGB3BP,0.030757255121734117,-0.011193044023610009,0.06410284864779275,0.011798500678915436
AANAT,-0.01242308941922848,,,-0.022833338752363198
RELN,0.045274564032813124,,-0.029742210095126904,
IL15,0.015054337404723995,0.04600042778470359,0.03347248662836256,-0.03859834366596901
BSG,0.06725899498213285,-0.05293730211959158,0.023813430912813193,0.059176915581452556
ADAMTS3,-0.029127753333240643,-0.019163370661304743,,-0.027340598625713825
CD34,-0.023243262990503423,0.02074729181992932,0.028816051270666315,0.04805673652428245
PLAT,0.02372470008257645,0.04192124998565816,-0.03488080318718806,0.03516372103369816
NTF3,0.06506317043963317,-0.02318077619382658,,
CKLF,0.018851904855589095,-0.021412721506773726,0.049707586822916615,0.05333422402384211
APELA,,0.025542964542218376,,
CD24,-0.021645738528560436,0.058603268723124796,-0.009685277659367653,0.07247913378066072
HSP90AA1,-0.023976182147608834,0.015260464075814559,-0.051358880056589076,-0.1180965967170813
BMP4,-0.039484970024392614,0.02809109539185437,-0.05584439406436449,0.07911895743266059
SCGB3A1,-0.010478997431499042,0.06143713987495844,-0.03302436395347045,
IGFBP4,-0.037990351528474894,0.025898818972043356,0.0610945343825327,-0.005543949359614064
RSPO4,0.0425789078780607,,0.013572492725796952,
LEFTY2,-0.011490347163869749,-0.018382143297266517,,-0.02917907180387572
ANGPTL2,-0.013475631335397533,0.015085693688789285,-0.0034651026325569403,0.023182618851130828
LRIG2,-0.010344337827040768,-0.013802715307668039,0.0388948680373011,0.11963683931712783
ICOSLG,-0.005088432938696781,0.02055628450985674,-0.026646949972287667,0.001122152492504632
WIF1,-0.019719300654911374,,,
NPPC,-0.014563239866350722,,-0.018351630604794524,-0.027340546116456966
LYZ,-0.016130416291239486,0.019902052999490823,0.10761931447926115,0.03399093213185129
EREG,,0.04889381335805552,,
SPTAN1,-0.019114434349766157,0.019583326936863567,0.031073596828146692,0.08576344279654168
LIPC,,0.029966229644547124,0.014373031601991266,0.06357670700285123
COL8A1,0.013295742591919972,-0.01785285730567381,0.0118999153836088,0.06411529728374483
GSTM2,0.05685507951549332,0.00259560226923834,0.0011787045918391058,-0.0040060651561226995
SPX,-0.03016448870930969,,,0.04092448785672377
MFGE8,0.014934904884328123,0.008620396954698392,0.07939105871473488,-0.045746120594830915
TGFA,0.03387693428083148,0.026661687107346996,-0.04403033772302795,-0.03174243853967417
SLIT2,-0.005480432036263583,-0.035601441987307275,-0.013914629008056022,-0.030919739732856635
PLTP,0.007555623734376142,-0.016179268415721045,0.01323365139095274,0.06766768459120044
APOD,-0.0562714881825173,0.0002761280975292878,0.013797196415546852,-0.11501210250126986
B2M,0.005272484773268728,0.013060228732514936,0.0469257669464342,-0.03403541742728245
OMG,-0.019590313496847235,-0.013612931688641272,-0.014653348889492202,-0.037443423838500994
CXCL3,-0.011210310596172855,0.0584915586751548,,
CXCL10,-0.0170292822972849,0.06544154988888067,-0.08683236760092596,-0.03687911023743651
RSPO3,-0.027222037464470727,,,
CORT,0.03631075715658441,,,
NCAN,-0.007014310205752802,,-0.02049637594645637,-0.007816103635987011
ZG16B,,-0.008483653555227975,,-0.025383028288583017
TGM2,-0.02268763035913832,-0.004135479721691867,0.008530907924921179,0.07339505116738572
VEGFC,-0.009800476363745345,0.0641058901439096,0.0677551108147405,0.055547443694917494
WNT6,,0.043814105676294714,,-0.024139262882503693
NRG4,-0.04290113885746671,,-0.03795888500206169,
COL9A1,0.029754158946729337,,0.009685709779150425,0.08243408599190884
GDF11,0.03218942865334144,0.016037071109432772,-0.08532437609336076,0.0826463469102667
IL24,,0.08497155684698614,,
SORBS1,-0.02974654809825194,0.029040577954889558,0.04214910606392007,-0.00028282871098227544
DLL1,-0.006702530220581135,-0.012216739445124695,0.044645784602823445,0.0950099866727436
TLN1,0.0019926756615949418,0.03625675914097969,0.02121023791197627,0.009701058936033832
SHH,-0.012031757901079815,,,
PON2,-0.01122027603689582,0.06108220949666048,0.08556387353011596,0.07630486981966347
ICAM5,0.010441809610273193,-0.014475358836717031,,
HPX,-0.01047899636319049,-0.00118548878965707,0.02639403290755583,-0.04159893614263467
SFRP2,0.07805604153761504,-0.015091438235343018,,0.04018431932166502
CD70,,0.02442775652935888,0.14934506964045638,
HP,0.03581374037678679,,0.019825442295362906,0.06497591321831135
CXCL2,-0.014563238726586603,0.05761649863435476,-0.01202520621534009,
CCK,-0.005124612788379602,,,-0.008904293752450774
SEMA6A,-0.0199601504099124,0.03602893939366583,-0.060591941316571536,0.04989920052937255
IRAK4,-0.029877407701715864,0.03170053323658135,-0.008883260512709198,-0.0034727238292807704
GSTP1,0.007575794334522821,-0.023934894614372773,0.011376773026690037,-0.09203433797670271
VCAM1,-0.019491572960308384,-0.004281607334790636,-0.09482531358466355,0.05000259727804346
NXPH3,0.02452827509852647,-0.028855739020718155,0.03321121763490068,0.12270361634164677
MTMR4,-0.016394210521326093,0.04125787024027254,0.057473355707256486,0.040963226913899885
LAMC2,,-0.02221171536767169,-0.03795890775859516,
IL10,,0.008658014804408533,0.027021917723784494,0.008650127182033495
SEMA4D,-0.0376444274439081,-0.02442746692099145,0.04031486467292153,-0.04544262874504003
SEMA6D,0.001271009834338963,-0.020605885569123912,-0.07845326952856357,0.06167269941412887
CEL,,,-0.021121969501553223,-0.03509071883171166
PDCD1LG2,-0.012686680931343399,0.06762424677089311,0.060458777035719384,-0.023279018539390985
SPINT1,-0.017124985491579932,-0.04220866802076739,0.0836813105481233,-0.0030472825852035437
CTHRC1,0.024843636278216688,0.027175212925026598,0.0910731122420712,-0.02996446179687771
PODXL,0.03933719218217047,0.017879941570685415,0.11162444898284475,0.0729194923107503
JAM3,-0.01786216940304373,0.00754644473260045,0.018837688615539652,-0.028801173945783343
TGFB2,-0.03647476143845885,0.007585193646861024,-0.0020039169115944884,0.053598522136556595
COL18A1,0.04211515546343383,0.009101519495293975,0.04758300412204235,0.026815065588002566
NODAL,,,0.03576265069727025,0.027985055486305744
INHBB,-0.025471785094118984,0.02899166007206736,-0.021506469342124232,-0.02106596369001568
ARF4,0.030721340770088378,0.02260581826648653,-0.08670357491845401,-0.02197968267499035
CXCL14,0.010075310681800804,0.051623232590063586,0.04807745481546131,-0.0003695332683097723
LIF,-0.01242308941922848,0.06231958895189763,0.020239743351008865,0.032120085519982904
IL17B,,0.06942991745742919,0.016240243783545417,
MMP1,,-0.009700930038767479,,
MATN1,,0.08641001046857616,0.106696682829767,
ADAM28,-0.025105268892554364,0.05963783447787617,0.06583015681351431,0.12043941760162935
TCN2,0.06949421877864309,0.017824538353627486,-0.03425774130813772,-0.007738929161001159
THPO,-0.012927404270627144,,-0.037958926874114896,-0.026182044567179836
CUBN,0.017700357448960376,0.046043755882155216,0.014221649295608282,0.05369356671893178
TIMP3,-0.04143154878994898,0.0035703983153638555,0.05533985548934066,0.049347329633210195
PIGF,0.007661693519715241,-0.0032989929524409245,-0.05912223174289168,0.0090186246807223
CRH,-0.02338944544728368,,,
BDNF,-0.021029724511987848,-0.02358723576615443,,
CCL5,-0.03230364007697372,-0.018539167382374214,-0.07216776321905383,0.009524145433579927
GAD1,0.0013977518008331342,-0.022908520108637666,-0.018344036123298317,0.06277240743788046
COL14A1,9.405577720365269e-05,0.01221668543969413,-0.05849925666633082,0.06184641796013894
HLA-A,-0.011595412758776956,0.010737195896918118,0.02334813067112023,0.042032105668875094
CD5L,,,,-0.0066414685621110645
FGF18,,-0.015877724768820285,,
ADM,0.01607707077963333,-0.009652343909755022,-0.012480998985900174,0.10740788997743998
CCL15,0.039692881346956845,,,
GNAI2,-0.01484044703609565,-0.0002831426424404011,-0.06797010750731901,0.029517368403742864
HDC,0.0026127772091064966,,0.17523522178458575,
COL11A1,-0.008843107323731211,0.044422103706742204,,0.0326383998422055
NUCB2,-0.019854928835713777,0.007070444069476741,-0.026559309427346228,0.04636096772222028
CXCL1,-0.01176401506370494,0.03943988257487172,-0.011192673102508403,
VCAN,0.01883859876947333,0.009816335531944857,-0.059259998161951564,-0.023196569745651038
