,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH881T1
COL9A1,-0.0009830113886085496,0.005598239897905302,0.010180634283433947,0.02663883623101446
GDF11,0.00600312696917928,0.0062180130998381045,0.03932453352346731,0.022169053609606058
IL24,,-0.01658745899828992,-0.013201400067352355,
SORBS1,0.021342770189761502,0.006511852460941019,-0.025075834641742276,0.003293253098071903
DLL1,0.05534716483684729,-0.015502994074298695,0.09752141880881474,0.03310128285136358
TLN1,0.04255835701556846,0.00036666599500798715,-0.009805389698973635,-0.0355757381301252
COL2A1,0.039321263190454286,0.08987652873065137,-0.03440688698269257,-0.025762482100372845
SHH,,-0.02271415336917979,0.08254012978974082,0.012627951341683243
PON2,0.023669880642081156,0.021884713852722885,0.050474111583402315,-0.06801264345409173
ICAM5,-0.011143028817278395,0.03813208981502112,0.009264274507060858,-0.015076369890728561
HPX,-0.018753192842070214,0.029501101782786757,0.03708919627878199,-0.033850591471251475
SFRP2,-0.01593952362586057,0.01130356447554723,0.042742584871437325,-0.043820101276434945
CD70,-0.01752499702256841,-0.02787804615190879,-0.020721103187402317,-0.03093066444170349
HP,0.03781814433915204,0.06755095471780029,0.006484669835609831,0.007692495939794489
CXCL2,0.012581909878809429,0.026339622204327846,0.002107520773711744,-0.03282205358269311
NPPB,0.006240762289051128,-0.02306632212603412,-0.03848547882708368,-0.01827759202021791
CCK,0.011471665544210556,0.002578918281644311,0.03656972303161938,0.03769556334224648
SEMA6A,0.041592394124171976,0.003933641942162052,0.012663134863451818,0.01145150542630069
IRAK4,-0.03330287598817659,-0.00769237210501818,0.03429806915381097,0.013319225674100611
GSTP1,0.1129022141346159,0.006081721664079721,0.09366065152059808,-0.01581028639444429
VCAM1,-0.020802368333950605,-0.00031749783599055274,-0.015589620602118501,-0.03297206242283264
NXPH3,-0.030881338675273977,0.02157614056308312,0.05578352575250988,-0.020624540909294973
MTMR4,0.00661154163308131,0.02119491506664481,0.0015155192761973995,0.02995735675484425
LAMC2,0.015719631216231874,-0.02039276768852284,0.07748185141685728,-0.011870208841164343
IL10,-0.025650576317609055,-0.014896382662602053,-0.030112249379756918,-0.029559248428225455
SEMA4D,0.06736787644003593,0.02469286392524773,0.10071744022922359,0.051055207891723964
TRH,-0.0075645858039705095,0.04401434551596009,0.09324448838113629,0.03994770745929217
SEMA6D,-0.0252202429651451,0.003814390624682041,-0.03911447581117745,0.03179781716019144
CEL,,-0.025119171187041534,0.12958536239111612,0.009144825838551003
PDCD1LG2,-0.0001548196958516325,-0.021263219326122445,0.043638524412796136,0.018567646199343434
SPINT1,-0.008417669789157149,-0.009867972135899473,-0.03238301619808392,0.0017790325736419144
CTHRC1,0.03529364380433286,0.059291564811427576,-0.009894099429894967,-0.023555374124716384
PODXL,0.014774170687218589,0.028442406306518113,-0.002186002832118551,0.04296385223657975
JAM3,-0.04407362641577066,0.022029298555889535,-0.04314020476885387,-0.001293143816433679
TGFB2,-0.008222114390591532,0.026765481042159936,0.051352788842492475,-0.02860691968334431
COL18A1,0.03130702888619346,0.00012084492289491759,-0.03607623358411193,-0.05334123753672351
NODAL,-0.024944388571086072,-0.024796596349290247,-0.016306838839675687,-0.013574474091988687
INHBB,0.053427122835372744,-0.04303787693523771,-0.04685248313938704,-0.08267213566008819
LCN1,-0.01214004566471787,-0.026375188276249174,0.03642044081729472,
ARF4,0.050987067728006624,0.06572200252693222,0.059501661757510434,0.002306112117462242
CXCL14,0.004593071399413196,-0.030789726579397974,-0.02264062156449988,-0.0999146516264372
LIF,0.07054962464252261,-0.017539996393971483,0.018605333666157645,0.04925472497281498
IL17B,,-0.02295199377448033,0.00797503418136034,-0.016887907138041537
MMP1,-0.016737057655669112,0.05422013529750342,0.006216583460547483,-0.012229057639806341
MATN1,-0.015939525798003274,-0.033187605444228635,0.04792369283144421,0.026970317189196787
ADAM28,-0.008636745651399725,0.006052433862354346,0.02755073896485316,-0.02868415308522413
TCN2,0.033277147483468564,-0.024184138432429014,0.05230093934797797,-0.07788924548554453
THPO,-0.020769862096071626,,,-0.01509785898212478
CUBN,-0.0074334621281065445,0.04136401487770942,0.025943910960690243,-0.03247321030373978
TIMP3,0.014008486195564964,-0.01735560574149104,-0.04115234198955126,-0.09849703587668819
PIGF,0.025970052905830418,0.057360610054504095,0.02921060488165447,0.0333964270767727
CRH,-0.014223508871934559,0.007429291571917721,0.06610242290505157,-0.02914370324329193
BDNF,-0.02255630588577689,-0.0033602249176044045,0.0543237314280455,0.038670155106533516
CCL5,0.006799588714177575,-9.977195735139134e-05,0.0572400522044361,-0.005326443271599241
GAD1,0.05710390542197935,-0.03343030708100955,0.008734217345689696,0.01998967881524921
COL14A1,-0.02876690023476163,-0.05288426640404329,0.006162644274433379,-0.04043335011741535
HLA-A,0.023373856265635852,0.0014110815187203416,-0.11068022622216148,-0.0737186034003205
CD5L,0.10729431966585602,,,
FGF18,-0.012869703225951034,-0.02713475438774283,-0.02403906060225286,-0.0032502067778621027
ADM,-0.02027542239528575,-0.049970306746363755,-0.09882742422196249,-0.061065099693397365
CCL15,-0.023730661905049112,,,
GNAI2,-0.005026432127176719,-0.07756303961665778,-0.05186051606313284,-0.017119126697202537
COL11A1,-0.030319172481841423,0.009456647122080875,-0.011351012728732686,-0.024312152124845558
NUCB2,-0.0764400522405043,0.006984190617896627,-0.0165226436150869,-0.022697129538525644
CXCL1,-0.007554492936987768,-0.033987255263264314,-0.03380612739127438,-0.0348836580164194
VCAN,-0.007361750951402417,-0.00381191212980537,0.034303533480599654,0.07362759419091258
MMP7,0.031288055093994,0.049205026341543175,-0.050535980925882525,-0.04861132480701885
PTPN6,-0.028605823381370236,0.04297264872121702,0.027977852689730878,-0.005443666485070781
PTGS2,0.04859533141325536,0.00216378220483286,-0.056425593847118496,-0.01139289807475742
XCL1,-0.015586419901627893,,,
CD58,0.03810466278263154,-0.009333997593998878,0.04602951473171249,-0.07542441355085296
TNFSF14,-0.015704924863457353,-0.0010996743111492515,-0.010667168106558912,-0.017658117436961086
CNTN4,0.03863683773714224,0.007003010466439297,-0.011922837849433798,0.02422794309521769
INSL3,-0.013962555617389662,0.045782037806224224,-0.015212283203972943,0.004124551555573183
MFNG,-0.004811642070351563,0.01988812536862698,0.02569787560567539,0.044662422268941494
ICAM1,-0.02595841543615377,0.005074530343443921,0.007027618372995163,-0.05588921837876565
PROS1,-0.027177122901951737,0.008566066006124053,-0.08530733523175901,-0.10048023041371147
CLCF1,0.04454493345297457,0.03756396867663153,0.016934038084531585,-0.014342313377194785
PSAP,-0.07077690487905325,-0.0037241186655714294,-0.0448589423104769,-0.05436477053609685
EFEMP1,-0.051460275557298624,0.04387645355450935,0.005978797656613775,-0.0511001089267239
C1QTNF1,-0.018512620577370246,-0.012238611311297578,-0.043836708269799296,-0.028450128313713147
ALB,-0.005332899886734298,0.10365721852450091,0.013280174498784738,-0.015766745175598642
CCL13,,-0.016113315881213005,,-0.019807246079722896
EFNA3,-0.00014505788090947815,0.07428500766156128,0.0038912622580706273,-0.024212487414598263
DRAXIN,-0.03721216955071098,0.06538805833511012,-0.052678850907906305,0.053958897002701026
RAET1L,-0.010876966428708681,,0.09030749835169329,-0.021452964169052836
NPTX2,0.031417351932363266,0.0035379164641869323,0.04516221278051681,-0.04231429143901381
FGF11,-0.0081129617495334,-0.0596473589905403,-0.033626330175340606,0.029580151750227622
CD59,-0.02869674425490882,0.002164414874010921,-0.043635188384415276,-0.08988867954247665
COL9A2,0.007094262423042244,-0.01800316218268577,0.10658391720912906,0.009987703556147672
DLL3,0.055449735856006675,-0.015856262140668285,0.08502657297998255,0.029075252794875318
LIN7C,0.0355923821250087,-0.05545441262979274,0.0803482256324814,0.006910214151247375
GDF7,0.029722301881968942,,-0.013201404249823197,-0.014355017394153138
PSPN,0.007820401394192588,-0.06502530374068836,0.008282917392897233,0.014393505409002805
ANGPT1,-0.04994348187142199,0.03572363824268625,-0.016642330611945474,-0.019956075210932754
PNOC,-0.017194617607591202,,0.01506982630437687,-0.01701845942577122
L1CAM,0.020681796695053985,0.01759524755058543,-0.0418813122453258,0.042491316046033754
APOA1,0.001878721203700332,-0.0012128358676069988,-0.0352918518642218,-0.02953066138405101
PSEN1,0.009924322080046,0.05965925335598063,0.0079904606938143,-0.0337131501864753
CALM2,0.021352099277755807,0.04467227198770638,0.07397227432191283,0.030365428991854463
CLEC2B,-0.0068915821060982286,0.013892407163424129,-0.028777856105715593,-0.0017622252695428827
NTNG1,-0.045488297108158104,0.037725084689745954,0.07666405191232682,0.027969674547863112
LRIG1,-0.015204687697191303,0.018281163512076107,0.05318524267429082,-0.02564457745806256
CPAMD8,0.07167635017036672,,-0.014830711522426574,
GHRL,0.06933885534799489,,,-0.015527738356917451
NPY,0.017247146444844815,0.01982408518093825,-0.0637540397602114,0.06486687698652938
MMP2,0.07702001578978002,0.06876020093440836,0.07798669465656463,-0.004165302131855931
PPY,0.07389129000324748,0.007285760633478458,-0.02842842742997225,-0.031482724822318967
ALKAL2,-0.02039804197462796,-0.0021191714677389964,0.027990494585400847,-0.008049922292915497
CSF1,-0.009945500349697428,0.0219399570976474,-0.06782347968730577,-0.03774029443264487
SEMA4C,-0.01532275343640965,-0.023762368548871263,0.05932772353303067,-0.03036655071618529
ICAM2,0.04852850834828569,0.08523624088327392,0.031197833145091055,0.0402441492737225
SYTL3,-0.04361299030976434,-0.024929657965275482,-0.0034134607427414054,-0.0038378398308254948
IL1A,-0.0012188220585823521,0.015419702496477778,-0.034782671017434055,0.010685663456562062
HLA-G,0.04654025111389943,0.004125521396572275,0.010067514484573527,0.030545206381758318
PGF,0.01712478461840873,0.03805012291195764,0.05439562227820475,-0.006707175835517117
LGALS8,0.032808230846546334,0.029276180456107467,0.021263788171396195,0.015407366763300002
DKK3,-0.024394392683307987,0.03658796694068122,0.05044983634829505,-0.021861735751714333
COL16A1,0.003812132815869169,0.023651687496579855,0.011263323893998674,0.023752270401747017
TPH1,0.015032914020322224,-0.039041239620079216,0.0011865201943314977,-0.022141249116271137
TNC,0.005694750086137736,0.005704762076717584,-0.027447663056074302,-0.05464422019911881
TNFSF9,0.02512331752886248,-0.01711586071874652,-0.020565441194246897,-0.022184907602415434
C4A,,-0.017939209834858413,,-0.014506414683639796
CNTN2,-0.008025291894420932,0.023692120066953676,0.07850540340786702,0.06236162379294397
F7,-0.011989087982418663,0.05227502012983397,,-0.014355018782248244
LUM,0.036874396759405355,0.014651385977757217,0.022155197343920296,-0.018056098351948678
BTC,-0.010876961898102586,0.010033491855957873,-0.022496514102350693,-0.013891628740479396
APOC1,-0.08418232639213111,0.02924764211894888,0.11797089728681655,-0.02369684789778027
PKM,-0.04463497430856149,-0.008774900940705894,-0.07516763455544886,-0.06568436327623045
TNF,-0.014256937504589968,0.1988799762785363,-0.015399740845753683,
GNAS,-0.02276328303340663,-0.056107888493063675,-0.00919140988377209,0.07604759966794428
BMP8B,-0.04004974999279272,0.0008673392337077562,-0.010915024211080947,-0.008263500241293293
LIPH,-0.012289245343092439,-0.016113321807298613,0.05351627398160749,-0.022796404748570528
CCL28,0.06324361603454128,,,
PTPN11,0.011238508114082127,-0.04395769875587633,0.012105593568689494,-0.012748555223231345
ADAM12,0.03039711753664608,0.04696107848248638,0.02274559470725118,-0.015807309998523495
EPO,0.00495831544908917,-0.017499478996479627,-0.017831716435799293,-0.013733906863398536
EDN3,0.01066193574639046,0.008819741056604598,0.02855907404501938,-0.005430959641983447
CCL22,,-0.01980564114399533,-0.01630683164914204,-0.012050905398760262
CCL2,0.00847562612821649,0.035281810023109296,-0.0006808520742720884,-0.03056336753156586
DSCAM,0.022229074825070444,-0.023325202473190643,0.06891209357605696,0.0425574270993627
GPHA2,-0.013696988383728462,,,
ANG,-0.08151750285768392,0.020720221525322362,-0.04107225958819386,0.02103298143118595
FBLN2,-0.026261729233068246,0.010796203957396543,-0.01362299599894382,-0.018879709759656582
VTN,-0.023230956466145442,-0.020003102040799792,0.1828110325707342,-0.017783555722898737
VEGFA,-0.04435754155180194,-0.05286868321845595,-0.1229220818480702,0.011384522253528375
F10,,,0.01626577848365907,-0.023786241229470883
SERPINA1,0.0017422848690246916,0.012997050123862163,-0.026147721533627263,-0.030412540379940074
VWF,0.049299775675560674,-0.050538646923874296,-0.006157402290731866,0.0022704571414368245
GDNF,-0.019245848399852227,0.07796751407666065,-0.02874247641438801,0.019556786846149473
VASP,0.046386152615163254,0.06300618626277943,0.01539313234774389,-0.02676725904016487
ADAM15,0.01624952074512763,0.05335571911707225,-0.002198460839332749,0.026208801554977845
WNT2,-0.021497033201938673,-0.021706366462457723,0.0718241777643396,0.07680919206605756
CALCB,,-0.018997040856860624,-0.021690007899858588,-0.0040790634789107435
OLFM2,0.010354389113029615,0.01196912558601285,0.050339306985211496,0.06692939720487642
MFAP2,-0.0016584152750408955,-0.017155692523047834,0.03192393895632636,0.018584873349214152
HLA-C,-0.00184259627205221,0.030872643265815222,-0.10350136439381512,-0.05809459920590231
THBS1,-0.06774948443416051,-0.02724121952380486,-0.04011814469178577,-0.08478776141674939
HSPA4,0.048906873971305435,-0.0041438477085865,0.03942352378998556,0.031079138367510528
LMAN1,0.016945186261549394,-0.02590539816234898,-0.08835825347914565,-0.08345900832036987
LYPD3,-0.018747723810160547,0.07390803320022264,-0.009145525340694152,-0.021873760193398716
APOE,-0.010452737762995002,-0.022812618132471825,0.017870156312181276,-0.01801009112522978
SOSTDC1,0.039175035501732784,0.07795387605192007,0.03035885521603939,-0.025911874077015135
ANXA1,-0.0351119768289048,-0.014971749090495484,-0.05663742910156763,-0.06646152002648077
WNT2B,-0.031319125000111504,0.05506652127136542,-0.03074075420523805,0.04225952103372235
AMH,-0.02289288088169378,0.0245110538856513,0.004129523249604558,0.01495003485886242
GDF10,-0.014223507878929191,-0.02698429961592992,0.096831763989974,0.02580462565046351
EFNB3,0.058266842622207916,0.02640304684357281,0.02445190812207019,0.033908922124199325
LTB,-0.009341963594429847,0.062342796606107205,-0.04685616023656154,-0.029312369185559992
ANGPT2,-0.0171456371436222,0.006870917358176325,-0.004645357696568016,-0.02636413336769528
NRTN,,,,-0.012229058608272954
ADAM17,0.05919834074088304,-0.0506248805932099,0.0036753924558977783,-0.03413299311165276
LRPAP1,0.028285551802827383,-0.018281980164513795,0.030358611502995243,-0.03602679086156182
NID1,0.060683477677088184,-0.04615968537840828,-0.004137072670930332,-0.07052555134653486
MST1,-0.015240586395730577,0.06986327654994158,0.016234816929936263,0.06346459423902866
DCN,0.012434902832789089,-0.024000741833849197,-0.020380577771012723,-0.01584956893848641
IGFL2,,,-0.017668262133799937,
COL7A1,0.0006573478723060672,-0.04190175757253487,-0.03866340151891141,0.006537504805006895
CALR,0.03407091471314835,-0.04304181289481288,-0.043104411426497215,-0.03090864066761938
PIGA,-0.010838484295487266,-0.038401540208547295,-0.009406461012405902,-0.05709358387565563
CD200,0.04262162431062522,-0.018466174047673933,0.03743418386859233,0.03981588730742255
GRP,-0.022807720387939785,,0.08417430987977458,-0.013413278449182785
CDH1,0.03720724571844758,0.04391713130608235,0.029189406913518613,-0.01222052723042519
LPL,0.00819534065824582,0.050354529270078864,0.037690644871181705,0.03285369227909621
SEMA5A,0.05304614115512957,0.00047920405303832845,0.07037619935978039,0.014759725752458082
SEMA7A,0.013984246570014673,-0.005894013411660972,0.054854704977781645,-0.010480158466161427
SEMA4G,0.06515005657393302,0.05304704630296253,0.03858148391337151,0.04128061550152053
SEMA3B,-0.023570824213147327,-0.011490153227316967,-0.06142411263287934,-0.03910353744262307
RPH3A,0.04155231298974008,0.033351996180076705,0.058534909749480626,0.042541652058746035
JAG2,-0.027410060077354085,0.0049265155515741225,0.06590111756290294,0.03671848046569983
CGN,0.05190972021069062,-0.006536961178509123,0.07696435589765682,-0.011837664950282378
GDF15,-0.04104629536146304,0.01524162627997147,-0.0627392192398188,-0.04812541902584921
SEMA4F,-0.03225506755893257,0.02161381582735667,0.07008108026530413,0.0279934453367145
NXPH1,0.05718183428452092,0.018098467509018886,0.053336457560999806,0.06596867822058336
ARF1,0.008179323477118578,-0.01940743394410502,0.07370892511241077,-0.007838984099299284
DSC3,-0.010365609865721163,,,
EBI3,-0.032371953006875696,0.004500642454402741,0.01999622090741856,-0.004965262418445887
TIMP1,0.012436788471933325,-0.01537069536612766,-0.09320390653717597,-0.10369887727049312
SEMA3C,0.00333329491731968,-0.005855436521159435,0.014388894443360853,0.050444864368129026
GAS6,-0.03909425164714539,0.00024309526401108632,0.032271057319988736,-0.004448228995349212
MEPE,-0.02775757044111453,0.08516234226622868,-0.025382644439267382,-0.020699034976659012
SERPINE1,0.01815173971089282,-0.014227928344868973,-0.025363972913207473,-0.08142601272620394
RSPO2,-0.014649624787091066,0.012981571941869004,-0.023913768437100507,-0.027882734869256125
SHBG,-0.013426528802971889,-0.026221013239820373,-0.029739156572086423,-0.019463677793265532
LGALS3BP,0.008130475922999715,0.00605545587986463,-0.05008579111931125,-0.0020135371418267397
LAMB1,0.016084991053706713,0.0011832254738629183,-0.03548338067621563,-0.04030895006588209
SPTBN2,0.005371807569728349,0.006843886560859727,0.08600322782214456,0.03909778011762502
COL1A2,0.020741580016811995,0.019679302723366435,-0.040048565336098955,-0.030330957672784004
WNT11,-0.014857285290775976,-0.037197123189761656,0.020480749493415266,0.0380138481737685
LGALS1,-0.023318873979577867,-0.00921828804677404,-0.10590351024758154,-0.04363117482404601
BCAN,0.06364539796554029,0.03396122547430448,0.10415910883374051,0.04252637866679817
ANOS1,0.03669492015704008,0.03693299750365751,0.008932273212511804,0.00644140169923256
EDA,-0.010876965624891058,0.01530418967611692,0.01785573826871938,-0.027538208852208493
FGF22,-0.015467087627038379,0.04106341393182253,-0.016829265763000607,0.014827632911940315
SHANK1,-0.014857284336956626,0.039629227845116036,0.1347990177931528,0.025946331519077614
NPVF,,-0.01980564247155094,-0.015212277893145252,
TGFB1,-0.014606822420932584,-0.020652409406968976,-0.045942199912237816,-0.04867861875189607
MSTN,0.025687255845449446,-0.02242574016862295,-0.004522163303707238,0.10556651342643958
WNT4,-0.010010805647799307,0.03302447536373957,0.1050804804000975,-0.015501460325257722
TNFSF4,-0.022892879986032625,0.024069616766961816,0.08531081600741389,0.04876664586310958
NTN1,0.0021317644075465746,-0.03483330075087602,0.0033446441967146016,0.015498645426565127
CXCL12,0.02400419419048663,-0.010189901856333004,0.009927869261846396,-0.00948783901802135
GNRH1,0.06725601226769064,0.0070124209117531,-0.022253761889086055,9.786622792535878e-05
FGF8,,-0.029871532420945732,-0.02099733679714888,0.03991202469545247
RIMS1,-0.022582746435066487,-0.0025155847894035043,0.006430579631133236,0.06730578970206273
FGF14,0.06759011090011342,0.00533992085553342,0.03483193373705621,-0.029716614203633862
IGF1,0.05171504904423838,0.060222328597323904,0.07903385063635247,-0.018256675723873503
TNFSF10,-0.01557221606428622,0.019825724022954874,0.04868059662414769,-0.04425976478857064
GDF5,-0.015346905405347602,0.028636177202344373,0.0332585928593532,0.0012212951518523634
CHAD,,0.04823289976796027,0.09300010845533385,-0.01911468822130947
RGMA,0.0334421587051773,0.06263866569421866,0.04617311638287242,0.002335778779030913
WNT16,0.003412237117450684,,,0.11098894091599461
CX3CL1,0.05992041884578884,0.07352446510802096,0.009012570392796439,-0.0471428701524951
FGF1,-0.011613818435272507,-0.010719582032221068,0.061949653682333454,-0.030668222146639314
ALOX5AP,-0.0544633114666888,0.060187377913478814,-0.07967408884445858,-0.023075253253579165
IL1RN,0.03166459136414416,-0.0010803142585102772,-0.03795889436034752,-0.03407371119896435
PCSK9,,0.00769894781862284,-0.01612921749745031,-0.011870210169560849
NPW,,-0.012611941105115473,0.00659047639624199,0.024246229990247496
CXCL9,-0.02670293666567467,,,
ANGPTL4,-0.04081978793115451,-0.05024045253789861,-0.08547606015480205,-0.03713736154298227
UCN2,,-0.014269347425261565,-0.028017883903193527,-0.013413278449182785
COL4A3,0.04631957100830252,,-0.01276337889863269,0.040622630423944296
NRG3,-0.028660359327259192,0.012306631188405784,0.15581324991264126,0.009732790562124847
IL23A,-0.01639955578098076,-0.017275703567108596,-0.0006864741238313671,
COLQ,0.011030397933537536,-0.04129989332673026,0.06581353207774263,0.004647860630398331
SCGB1A1,,,-0.020283891561812994,-0.013733906780732073
TNFSF12,0.04438268294784015,0.0148089188993181,0.013436243125327853,0.014675129123554434
DKK2,-0.017177749897316106,-0.020392768640971937,,-0.015808330247714972
FYN,0.03233367970833692,0.02661174691760223,0.09365121508137868,0.00905016821858873
ACE,0.01656997069341438,0.04693320668733501,0.08900587251421112,0.026823194608235686
IL18,-0.02271899557487326,0.03755575734469823,0.08132901505274338,-0.007885349705402165
