,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,-0.007437439132975183,,,,,,,,,-0.022059514302961533,,0.018634411350996787,
BMP1,-0.01750085640346918,0.11312719205031409,0.0430943084208382,0.009410683680767954,0.07744666019956324,0.1358729107264761,0.02371520720059609,0.026433458315134585,0.03606983082157207,0.005824646491648797,0.06355510107393396,0.07073765370698265,0.032242667698687805,0.001388574314925351,-0.038838205021838136,0.0021731950934504936,0.09832680246128263,0.029089636923033246
NDP,0.0468069806564815,0.023482838590344765,-0.007927012981872806,0.032947298604065985,0.01467171633158477,0.07909390892115296,0.031079564730381856,0.016127931576811326,0.09367797094290185,-0.03523030647427831,0.08538336472982683,-0.034326318499872374,0.0036241242256904015,0.037121694827184464,-0.02778820137733628,-0.02232663365571135,-0.021193858654376736,0.06125351554355845
TNFSF18,0.08724078725773214,-0.019366969244479827,0.058072898055447755,,,0.1011826268906466,-0.025474741249791863,,,,-0.03307882109036404,,,,-0.02274958772735082,,-0.010760497210299017,-0.01016477784464738
IL36G,,,,,,,,,,-0.017136235218859076,,,,,,,,
RTN4,0.07126783848694825,-0.015019761742255566,-0.01624728467330343,-0.02255405786086174,-0.014934516154632687,-0.15483701474497136,-0.015579613539336479,-0.028957379275926107,-0.0004110552666171568,0.011141287967104176,-0.01538601986966248,0.09005658923051138,-0.031640700968055505,-0.00971034726269999,-0.07051521485148693,-0.03004242889237666,-0.050264499349391374,-0.05843595201215474
HEBP1,0.056506702965922806,0.04226673609323297,0.03978713160076499,-0.0030750282822387498,-0.02122928559917894,0.0830202932291924,0.013231173953942863,0.029151668080668658,0.04594661146547988,-0.02971404350794065,0.042743227337836934,-0.014883655217703878,0.050567353175567285,0.05047922048943428,0.05071898649545181,-0.023991952131755687,-0.004387176825569484,0.05882255146939841
WNT7B,0.06763267993805631,0.010083317227101688,-0.017645320795780087,-0.007768794916047711,6.737373414429862e-05,-0.07793550098364031,0.056903675592333156,,0.04142256808626128,-0.01883469730925465,0.0476927166107148,0.18895236837111656,-0.0043807855835889635,0.05350521287052108,-0.0255707098686316,-0.025623808589840782,-0.03974818901267054,0.09598404568361121
PTMA,0.09764527448248797,0.01768591382359601,-0.011641787954620203,0.01966839984345248,-0.0029889360759672683,-0.01916938264248358,-0.03646643318210568,0.02057943718440137,0.0659326113948079,-0.011157469501151495,0.054443663563939954,-0.01508748221347249,-0.03929506048717506,-0.031004137429461846,0.025996589103938757,0.012032325177324683,0.059478882359305756,0.011767425970424716
FASLG,0.10752512277094745,,,,,,,,,,,,,,,,-0.03719103598252066,
CEACAM1,-0.019822608464435686,-0.030696103899367253,-0.04217423982536983,0.036492789507092574,0.004534452119996044,-0.001028316339560666,-0.025136953944516826,,,,,0.13405032581780327,0.030394353401883893,0.09119498854894885,0.08909223866906155,-0.01700689442607377,0.028432489206044888,
PDAP1,-0.006632413133501738,0.05720542869120515,0.011381284079974022,-0.017359417553549635,-0.04555710355246628,0.11130629284275992,0.007499345551830971,0.019581045483883158,0.05172065462915469,0.03882385530443069,0.02621694308929448,-0.13294583594287623,0.012224540175806544,-0.027020262683011255,0.02559347670624719,0.005053586428446909,0.009583974872825493,-0.041377500404114885
QDPR,0.09395875881676378,-0.0348874409589273,0.06565259870291962,0.0157002616312455,0.05810178468759386,-0.08967914503060481,0.02999606269243532,-0.00805761222570855,0.020378231321536464,0.03399454212182218,-0.0014326510035666399,0.10147431327876527,0.03636546407189556,0.07045980845460918,0.006530641670780375,-0.045573368530745326,0.00699476298865021,-0.0331258993585058
POMC,0.03152093290421861,0.0873080623224095,-0.008436847719778701,-0.054457710621157986,0.0650450693592627,-0.06151901361295416,-0.02005442839179792,0.011005433804872657,0.15596690256930756,0.02263266874077836,0.03523906350866487,-0.05951768561532711,0.016729916147966855,0.10440144391858737,0.06757302606703833,-0.0016126921589909849,0.07456974121702607,0.013111815890656317
CCL18,,-0.03830583737489554,,,,,,-0.026067861232062218,0.040730920045762155,,,-0.05195575142813579,-0.024320825868608793,-0.01550885706712419,,-0.015192034354842723,,
CCL17,,,,-0.025154733273736737,,,0.006397007994635167,,,0.005992532248694081,,,-0.0004723039609717538,-0.0179552655822806,0.0046944753288831725,,-0.033709496835166115,
VEGFD,,0.016477422541228068,-0.004947968501012431,-0.006186298014582438,0.020639069793018407,-0.011714181262920348,0.0773690854946482,-0.022416371382284354,-0.01112461970308855,0.0033580742893751713,,-0.058533961668664126,,-0.027712759064404683,-0.014477014940035383,,,
TNFSF13,,-0.01718393064235179,,-0.011075002484091356,,,,,,,,,0.1050671662456064,0.014699092492689584,0.03231027095260481,0.019090306511148392,0.026393749437296766,0.013348695220713072
