,ZH8811Bbulk
BMP1,0.03127987539391078
NDP,-0.022935542341841537
RTN4,-0.03217830998877642
HEBP1,-0.010031686054457508
WNT7B,-0.034445880257816745
PTMA,0.04357332550740737
CEACAM1,-0.01668742531400183
PDAP1,-0.014954769532724562
QDPR,-0.014987121910446646
POMC,-0.017557844905909056
CCL18,-0.017528829217162756
CCL17,0.04657436948229898
VEGFD,-0.01668742531400183
TNFSF13,-0.0261842955872417
WNT5A,0.005662699939338469
CXCL8,0.11215067775018044
GRN,-0.024363234014629677
MIA,-0.022507257651697154
COL4A4,-0.026719177155394357
RARRES2,0.09415467244436604
FGF7,-0.027213232788846284
EFNA2,-0.015860280987106557
HBEGF,0.05887535183356187
CSF3,0.0833213433280614
PI3,0.08773694320757759
PCSK1N,-0.07113489175156852
NTS,-0.019322742681566356
SFRP1,0.004340347350619266
CXCL13,-0.0064195880352627575
MICA,-0.03360004217193202
TG,-0.02379806990552113
ADA,-0.03620853357533892
LAMC3,-0.1067399039623766
NGF,-0.015647092127533367
HMGB1,0.007222087321567289
ITGB3BP,-0.04916616267910292
AANAT,-0.021343642520781907
IL15,0.03599054481018562
BSG,0.04159854637545781
ADAMTS3,-0.05277699387622724
CD34,-0.05303428679931179
PLAT,-0.04777584360250209
NTF3,-0.0679297244448161
CKLF,-0.06787283114278543
CD24,0.046521063426243826
HSP90AA1,0.13057613270282223
BMP4,0.003644576997910806
SCGB3A1,-0.030360653559864784
IGFBP4,-0.039789622147338534
LEFTY2,-0.018236473563616566
PF4,-0.014537045583089473
ANGPTL2,-0.1173691655349576
LRIG2,0.033314018801854375
ICOSLG,-0.0483760170378743
NPPC,-0.02750506480682217
LYZ,-0.03217889653381052
EREG,-0.046192086050259144
SPTAN1,-0.10841861235694127
COL8A1,-0.008312661181083128
GSTM2,-0.04493800583490782
SPX,-0.018049600196032484
MFGE8,-0.056609455225996815
TGFA,-0.06113284286364729
SLIT2,-0.05766510474837459
PLTP,-0.027672121270792105
APOD,-0.11789602221414569
B2M,-0.06295649480841134
OMG,-0.03458457552786039
CXCL3,-0.059022136812336444
CXCL10,-0.019498392365391165
RSPO3,-0.04803675274129182
CORT,-0.015212279341313239
NCAN,-0.08776200400958141
PRG4,0.01470797218169211
TGM2,-0.020553128334591903
VEGFC,-0.030479863558411476
WNT6,-0.028272701087430924
PMCH,-0.021343641763893334
COL9A1,-0.117109396369342
GDF11,-0.009708590476147106
IL24,-0.01430525978217284
SORBS1,-0.0622358462304613
DLL1,-0.0055600866967457025
TLN1,0.03331274563099967
COL2A1,-0.037283883078470526
SHH,-0.054327652413322776
PON2,-0.10920402116008604
ICAM5,0.020692214841447523
HPX,-0.04525901619679838
SFRP2,-0.032684149596132826
CD70,0.007796972976196078
HP,-0.06494450966175183
CXCL2,-0.012350741482932841
NPPB,0.04356670858947222
CCK,-0.018213501388838267
SEMA6A,-0.054271960084352054
IRAK4,-0.046826719688522804
GSTP1,-0.07246832639182513
VCAM1,-0.061571202299034386
NXPH3,-0.04333174595387036
MTMR4,-0.019018634484375855
LAMC2,-0.018786820072862885
IL10,-0.02438888402266344
SEMA4D,-0.08190773480995255
TRH,-0.03895695221284329
SEMA6D,-0.049746369342690076
CEL,-0.023355233518425902
PDCD1LG2,-0.01492355775264443
SPINT1,-0.07134978673143381
CTHRC1,0.016286229791416248
PODXL,-0.054034088056810314
JAM3,-0.00213860490418826
TGFB2,-0.11500836678028455
COL18A1,0.03435946113379495
NODAL,-0.01767036561557455
INHBB,0.022534204808463458
LCN1,-0.01668742531400183
ARF4,-0.04047960447815273
CXCL14,-0.0016828223826623554
LIF,0.029871470378255514
IL17B,-0.026719178733104434
MMP1,0.05059634506357527
MATN1,-0.029515426608607512
ADAM28,-0.02303133121461162
TCN2,-0.014898340389224109
CUBN,-0.0006258808647457354
TIMP3,0.014890584727634309
PIGF,-0.044673096830997176
CRH,-0.004844912249238202
BDNF,-0.0782348670875312
CCL5,-0.0032172749524878807
GAD1,0.01805237467035242
COL14A1,0.025867640750559
HLA-A,0.12207647516697023
FGF18,-0.026049131537575786
ADM,0.14688105164215762
GNAI2,0.024406735054760452
COL11A1,0.041672521729375266
NUCB2,0.007917524958617635
CXCL1,0.02737300890494932
VCAN,0.005374454936143314
MMP7,0.01943560653221181
PTPN6,-0.03154359287586133
PTGS2,0.09503277089496977
CD58,-0.08987875840739032
TNFSF14,0.0022338521858845046
CNTN4,-0.004791458832305322
INSL3,-0.016484286666759735
MFNG,-0.06748334847178387
ICAM1,0.03727022922398627
PROS1,0.011522279624133706
CLCF1,-0.08776148903995785
PSAP,0.06696976776832014
EFEMP1,-0.06975421564036682
C1QTNF1,0.032596969521894115
ALB,-0.014932273355635736
EFNA3,-0.05784609434346082
DRAXIN,0.06449099567365792
RAET1L,-0.01668741437776204
NPTX2,-0.08435893325429629
FGF11,0.031444623877468644
CD59,-0.05930042018920948
COL9A2,-0.09876965224749687
DLL3,-0.07064683892150399
LIN7C,-0.03519823846557798
GDF7,-0.014305264314368788
PSPN,-0.07199130580736791
ANGPT1,-0.03794305218247139
PNOC,-0.015212280996362872
L1CAM,0.0638035117435332
APOA1,-0.06339207706353166
PSEN1,-0.018932174488488704
CALM2,-0.1014641569590008
CLEC2B,0.033833831139620706
NTNG1,-0.06751273612236376
LRIG1,-0.04356652838330651
CPAMD8,0.08398753765874743
NPY,-0.00953931040407091
MMP2,-0.04534856230474165
PPY,0.009020416671273492
ALKAL2,-0.055954819007404163
CSF1,-0.10303329004105427
SEMA4C,-0.01031937713131197
ICAM2,-0.07385216878973569
SYTL3,-0.043690788549988736
IL1A,-0.012990011432625376
HLA-G,-0.030494501321468748
PGF,-0.05300417193634067
LGALS8,-0.0007007597190148226
DKK3,-0.07122678319248904
COL16A1,-0.004939804905956357
TPH1,-0.02171203067575534
TNC,0.013010834458646467
