,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
COL6A3,0.06337672766443767,-0.07488664381485217,-0.02629272013938572,-0.0430430302128747,-0.02063566600920898,0.00721802310631638,-0.10330000020736514,0.009738696829346452,0.01558137775714529,-0.04585995269534366,-0.07940707760403903,0.09695162531913222,0.020046168437338363,-0.08411027084992669,-0.03564787634114667,-0.046162920398856486,-0.024693906026648595,-0.002441544667513004,0.001850155755211805
RLN2,,,-0.00019810981895267883,-0.021228462056426818,-0.022713625305664627,0.011194506324719302,-0.022178814881298765,0.0073040045606085,-0.03381117343581436,0.022933764158553152,0.026470748484979354,,-0.02916821160904157,-0.05300045424550593,,0.09550771585774022,,0.011901551556059512,
WIF1,0.26959169855190485,0.01617949887033604,,0.037738297930074084,,0.08857374021777942,0.13111369935870273,0.23440226723923255,0.08149967906530581,0.06248744638100542,0.20287224041684493,,0.2536185200814967,,,-0.0591312543353002,-0.05151758699515777,-0.0450530441849534,0.13601278961126992
IL13,,,,,,,,-0.009720298775554902,,,,,-0.04056970350715406,,,,,,
PLAU,-0.1069550795536279,-0.07057081595886294,0.042945693722296015,0.08761484865396744,-0.02585719776490165,-0.026849540182388158,-0.1164936759291912,-0.18574893258696767,-0.08706806285326481,0.04679202799814572,-0.09705029933780832,0.022482668767314976,-0.18459722158179862,-0.02470895539206719,-0.061963898645385256,-0.03840098944010984,0.10436072658808487,0.005406560582605101,-0.030535515155314805
CXCL12,-0.01582576800184771,-0.026336160416485187,0.027374844164191097,0.06941561328524863,-0.03559417080449642,0.0965333820996025,0.03668654050439466,0.06615757155541538,0.03569193772632895,-0.029091215210813662,-0.06346245053766413,-0.009170282281907532,0.06838154687442613,0.023896749820876178,-0.07558340036401726,-0.009243768549309458,-0.025572469757383184,0.04957649764161435,0.023590193173536854
MMP9,-0.02292361460839332,-0.05478937580223215,-0.01701649646286935,-0.01926770197173542,-0.03925200337213205,-0.0414948450547306,0.0034464245113700696,-0.13199345389605524,-0.02490056155859406,,-0.05639478339025558,-0.0710216830523232,0.09532557983639398,-0.15734433651871704,-0.016015449193138267,0.013144794256484377,,-0.008753518039911621,
TNFSF14,0.00021028289190647812,0.008173965356355496,-0.025610734117372504,0.10283148083108572,-0.00791990187790079,-0.036365132285154395,,-0.03544836437128393,0.013078085073183008,-0.004553392870606672,-0.09403300098407157,,,-0.04296570569704365,0.05637678219376202,0.006741350512797354,0.07042539915262273,-0.028104101561121028,-0.012252846283769627
HBEGF,-0.041588225392715,0.04725167727360886,0.02516421551894534,0.008837563399809243,0.017661011176777718,-0.06347537562614747,-0.07147667444375774,-0.12902260262570017,-0.09564550256817504,0.0024073299200433767,-0.13782500186116386,-0.021545988243431315,-0.07084047572383087,0.0010694037486069234,-0.04104821165057094,-0.009254990083623502,0.03110716120763081,-0.10780630276043883,0.03448535280717502
NUCB2,-0.03399800299378026,-0.02413458088125312,-0.039690859578420425,0.00043850778622659103,0.029137988573492698,-0.058191777555620626,0.03679116565430516,-0.03835974030091024,-0.02714691061039164,-0.012350095591681584,0.06649110969164945,0.03786425853175681,-0.015117840445816,-0.08960733152351052,-0.06245299092559415,-0.015529028299281688,0.07302821280437741,-0.03978758462279445,-0.03225263962943507
VCAN,-0.060263262785402345,-0.026507754823250993,-0.03587668655850671,0.08271574565854342,-0.00614905089570627,-0.14064347515910877,-0.2073110297324973,-0.21668611999291137,0.020370454599243346,-0.0019256503299181313,-0.13067536421251025,-0.01624735903887622,-0.26574917136180554,0.11396868083107575,0.07850733371089899,-0.007021835093119492,0.047756952711449245,0.010064741829358785,-0.14352997440773543
VEGFC,-0.023695369302402784,-0.034079677372049706,-0.02629272460589356,-0.023544684877618533,0.021172499421827338,0.02605188760412577,-0.00020846348220352663,-0.0016006605439931136,0.10283786280240612,-0.043889638066592095,-0.008189607478486356,0.002781216170882054,0.05535025734575524,0.02479737101351858,-0.049113690402328845,0.047270982962853605,,-0.01843974353558221,
LMAN1,-0.16800771464408631,-0.0010259128100022054,0.01825492948859532,-0.1036772184274598,-0.035176795522552776,-0.02617185183221728,-0.036774555279846084,-0.23509173012698356,-0.10429743686868033,-0.06862536257436462,-0.051755865888504,0.001763570883053133,-0.1423488256058846,-0.1493544181386047,-0.11594277357717435,0.011089534027567365,-0.004715083855568786,-0.06366155557823541,-0.04566743100460682
IRAK4,-0.001667006799436829,0.05451739394253807,0.008505307247418145,0.100241998441974,0.006253832685464821,0.003540073781083865,-0.09030900968537303,-0.16414710357228496,0.02084447448094278,-0.00020214050719435966,-0.04014284239895083,-0.05210683267968739,-0.1193966382791292,0.051434516737837464,0.06481316576238297,0.012698562496420327,0.05970824039553056,0.014317281242693984,-0.041278712028824244
MICB,0.060091484967180246,0.012142997440497943,0.08709158740932048,0.07596235953122776,-0.006996276195034615,0.02517635862226587,0.008353579354617379,-0.10016125768189425,0.0002182149389270362,-0.017578423063920413,0.04108350742273098,-0.02793882040305557,-0.049854132712807205,-0.012537950411575979,0.023442927095585424,-0.046061631612851754,,0.011258437986006307,0.07203699920861786
COL1A2,0.007731681125105794,-0.05362596365337968,0.030515017888223375,0.0011890171449684525,-0.09150401523210344,-0.055044520231273625,-0.1886404417065372,-0.18024130400949148,-0.07895607221068573,-0.07060405106151528,-0.11786334391854575,0.12044243762275676,-0.10086014937416231,-0.1029090767467306,-0.09339339048101568,-0.0260247135397384,0.0013256159218196554,-0.04170458219737352,0.013330993601159897
ICOSLG,-0.060146568133306606,0.012769780763931154,-0.01367159185847652,-0.004966538183707454,-0.005669388818590577,0.02080715281256073,-0.06278137351962222,-0.13745327913030148,-0.0027010713439914093,-0.025469453833571503,-0.12189247281348904,-0.020861238383019273,-0.1078473191865845,0.0702825064024913,0.06331304492993808,-0.009444127452763091,0.004479597669971667,0.10149053800085055,-0.03389722739292839
GNAS,0.17703317407849825,0.033716371619936326,0.04886869135162782,-0.021586172669864692,-0.006049609118233661,0.13774305612019955,0.2574604137022519,0.287817595261578,0.016068028758717396,0.04344076411461387,0.3914688747422828,0.0639996593033027,-0.27863726308310316,-0.0906257460926298,-0.02611602454051708,0.10562476900544561,0.1089340055414109,0.059115317784856,0.19338796944400063
C4B,-0.0027126363236992276,,-0.01983044746953758,,0.00840507154178593,,,,0.005494719481430412,,,0.007681940137388423,-0.050601955170185654,,,-0.02650101676811392,0.04467983259440044,,
COL2A1,0.027900525821450365,0.031203878745916545,,,,-0.020997075121088123,-0.025766929308945287,-0.0183145733030912,,,,,-0.0287437742435693,0.03477966462724102,0.018365829098420945,0.023245538657292085,,0.02129812067455767,
GSTM2,0.010137900743974356,0.01870373757833264,0.018163038729622702,0.13320782729088307,0.055621221521085146,-0.025738158451823208,0.08470050454770733,-0.11006498388844006,-0.013345761166193116,-0.013032926724019457,-0.018432459379141525,-0.017609182962179202,-0.06905639595895681,0.057405120497128204,0.12495956393558418,0.040417816216384565,-0.09076961643860151,-0.01254309698101017,
NLGN1,-0.060184514993309804,0.003065851200373572,0.019214188816648894,0.004857006684314101,0.008832664699273038,-0.01715711136557122,-0.05409001892227761,-0.05560816680494181,0.03249291497927704,-0.008820928040769496,0.10532707708581775,-0.021202361092238935,-0.1207088083209727,0.15573230298263205,0.07190593893217213,0.04010893705348339,0.05452830281166869,0.02045579477349068,0.08456418319377555
SCGB3A2,,-0.05346678864643236,,,,,,,,,,,-0.04719930144301253,-0.05159312018702513,0.002937819579220886,0.05231205714077153,,0.009946336508221574,
LEFTY2,0.03205584282277966,0.04292255379617244,-0.018936678827210812,0.07875071072812122,0.0065811243248335115,-0.004614648831301488,-0.03416685034145881,-0.1501237787900237,-0.008960705060864528,-0.029169713892467173,-0.03326035494961582,-0.018382139048456717,0.0016498537044103642,0.05879826900173268,0.014225036785550692,-0.001794936237952241,0.05466194155424563,0.030178195894486417,
ACE,0.07816542007508348,-0.026601315921384084,-0.0076276645612595,-0.03217964679411415,-0.022660615498703223,0.013857003987582281,-0.060135351005182344,-0.09531413937435819,-0.03519055332498591,0.04889207732234707,0.10866582219318606,0.0014008306969373753,0.07915427491961458,0.11589969735544847,0.08863922571131949,0.06532955173838738,,0.02101758030182606,-0.041836033919838915
RPH3A,0.1490413698735516,0.0619967735992756,0.018631334518116827,-0.02352862599834206,0.009491326733671226,0.20453888080735189,0.11204203501918683,0.17696636931881465,0.10208675544398203,0.08882807368208608,0.3123333861374141,,0.052095893960428914,0.08693863543996157,0.12001574867425104,-0.031755286432273086,0.01762259547172143,0.06426431104154394,0.12653706614381435
NCAM1,0.07322527900975294,0.055118421062208864,0.027453147245975706,0.06396650826150796,0.017740735106463432,-5.248598021589635e-05,-0.0021073127565866155,0.0007784185624477207,0.08907576800587318,0.04713238107377745,-0.01470364600917325,-0.019400110720722383,-0.022230752744143406,0.20182138894097426,0.07518545984017352,0.15987520017766194,0.012764273773184868,0.10563654137186439,0.06462249948103602
GIP,,,,,,,,,,,,-0.01999347321997085,,,,,,,
EFNB2,-0.08883648974438735,0.004652259935800485,-0.06617569776487828,0.021271722878945253,0.014357322970492912,0.059761493160436455,0.04081985475657967,-0.003771001545875587,-0.09933067431669623,-0.0784797848725687,0.1045493451790667,-0.03685435359008831,0.05295951757712342,-0.015767970687395043,-0.0136349672019818,0.054540599435144596,0.02279455184521052,-0.07449367907274108,0.08497695215033056
ICAM5,0.28912727308603287,0.0522953195282372,0.028141090690204065,-0.0078894391410052,-0.030226668665828512,0.20758838534591442,0.13726527706969296,0.14915027808862416,-0.031146568706585977,0.05612965696203539,0.33524062086509204,0.1974264537983758,0.20888720258721444,0.06098769019775227,0.07467381978803728,0.07874454111439257,0.15154701509421994,0.034626535407430416,0.20638178879895222
CCL5,-0.00803266101842463,0.04144767562803543,0.02132756412259868,,-0.005811466831397327,0.0477326977515518,0.012408295309529617,-0.0933595453124289,-0.012081166146957043,-0.056053008962664054,-0.1183286862216906,-0.018317567525178817,0.02089718530100162,-0.00852423306355553,0.006268715272366403,-0.015476202049006045,-0.044326224702641144,0.03147400189268829,
PSPN,0.027369917329936686,0.10910270079562097,0.0036067414333904413,0.06462693505144855,-0.0017792140540228779,-0.007486968181918908,0.05404256954653102,0.03353016819685871,-0.0055384462859106726,0.0626209087312035,0.07935299640701739,-0.011313145277595936,0.012604612441424983,0.053133711973815764,-0.002892610139709681,0.04027640167778563,0.034463832634452934,0.013412316617756345,0.11117202579045984
PENK,0.26181754793950723,0.0501034004275111,0.010232756178160518,,0.021062289679527474,0.261879300078234,0.04098495045973052,0.2580988880334044,0.136554273746956,0.06264138739138983,0.05361370394556621,,0.10014324524933932,,,0.04179208596512368,-0.07659312904195373,-0.05582371402904686,0.06361556068188252
EGF,-0.06517773250927325,0.007197930400671754,0.01930361678108944,,0.007995168966761855,-0.011588171700742103,-0.017803395651132724,-0.07383818008252804,-0.001132775201451212,0.02145666390607171,-0.06954297050239537,-0.019680818734851634,-0.020095419478515068,-0.021468896447778562,-0.001173922950965985,0.023181196748731984,,-0.011243916298813321,0.07080333207301612
SERPINC1,,,,,,,,,-0.03126931196978177,,,,,,0.012209596581489582,-0.0008673870115043007,,,
UTS2B,-0.018638512743627055,0.0034871813194145397,-0.020476584836985025,,-0.022713625175172236,-0.02409812999003965,0.007532151168096854,,0.010669701339357286,-0.012911441256319624,,,,,,,,,
F10,,,-0.02455565018798328,,,0.012508224800368506,0.10759064488507389,-0.017340417184338403,0.048351851669003236,0.021773462064410543,0.07975017790296275,0.02728188807438516,,,0.06699056023170062,0.018278601702242867,-0.05411074079326133,0.01602173477654854,
FN1,-0.21607630426404786,-0.03909350464870571,-0.011891815175929594,-0.0892670606779474,-0.07129903514562043,-0.1180949203471941,-0.1480714884750556,-0.19912150785071311,-0.11395353721402506,-0.046957775010510995,-0.12245081101434874,0.12593277393610594,-0.18814845099647812,-0.23683215788289663,-0.19714413354159208,-0.06230593813729053,-0.03573724958869096,-0.09621660628082654,-0.037855585615827254
FGF2,-0.12037107508057669,0.004305538215010268,0.025863106214175095,0.01583828179955342,-0.019899492153860405,-0.051055128092979706,0.06741478200825014,-0.16150392590253948,0.02274753235707252,-0.04384870886355882,0.06305534744380774,0.0028549007132494283,-0.09209662759660073,0.00184250750152404,0.03149768748657689,-0.022981550659899826,-0.03452559745259467,-0.017948007885215052,-0.03141103538819924
GDF9,-0.04296060178098519,-0.02519146646529263,0.09514363376072818,-0.03033470153414771,-0.032271097652903515,-0.028599948025553823,-0.033509691383869084,-0.05043508519883192,0.000784403397139695,-0.034341694319859076,,-0.021054660818450817,-0.06263305559586745,0.11734707635901356,0.10699300070650207,0.06208562937368218,,-0.05031488656496643,-0.04331830986246379
CSF1,-0.12959559318207617,-0.04225844289490138,0.0510788105060592,0.040453691444421416,-0.007249186274651845,-0.10151579882908612,-0.10672417308819175,-0.11551107434953894,0.011782928690414871,-0.05249580524379048,-0.1167990470558377,-0.05844286198906768,-0.1613508378561703,-0.013290030677670551,-0.06438450219440887,-0.07098264174011577,-0.06427414194842004,-0.06052046580905667,-0.11122303850962402
GZMB,,-0.02073818112265627,-0.01726765335408871,-0.02752612831724935,-0.02208747625527698,0.03140260778452044,-0.0007468161588846806,,0.02058995250457972,-0.012032169391489078,0.002433383124789238,-0.0016372026182059523,,-0.06941212001172548,-0.020236468624869972,0.004238194526603373,,0.02917569703514084,
WNT11,,-0.024661083000781594,,,0.009821660007533612,,,-0.001565033781928329,,0.03177793001095099,,0.1282176586734795,,0.17601864264342193,0.0947214377969359,0.056405222430371445,,0.009595504140635185,
GDNF,,-0.05346680287309942,,-0.03435420232617027,0.0032051993536477896,,-0.06819269481399187,,,,,0.12034208653176445,-0.0345918760211104,0.03951192065726279,0.02959183934373872,-0.037637924519611426,,,-0.06541503102694782
SHBG,-0.012103862075498082,-0.0015434388217523643,0.029699956231190296,,-0.027589305122030162,0.04886901527229038,-0.04204644469458167,-0.04649882813907613,-0.014352213829048404,0.023459593412891503,-0.04244531803701615,,0.02445666694801999,0.040794442888528806,0.058658039824278516,0.010742054038525059,,-0.0011303710695866923,
EFNA5,0.11239466270607425,0.02190488608986674,0.03342832005224396,-0.028352870165961625,0.07060269105379469,0.10639563085339586,0.03265633539861988,0.11279455751601859,0.05979226944443915,0.002307987638647975,0.23148429674147725,-0.0427938824692091,0.18977028072652807,0.05056129775727323,-0.03801584087933654,0.015112814428277308,0.08833825190281985,0.06884714219945014,0.20322729378047447
THBS1,-0.047754282990130854,0.01224126490581529,-0.025693329580119544,-0.021604348079876927,-0.048446405663574506,-0.021899736322928003,-0.047836074457320236,-0.0647728875528295,-0.0748157131554304,0.01490284509966887,-0.08122547518902833,-0.06254792117104103,-0.0037521341792377825,0.003550965057094199,-0.03615377545884477,-0.05254132250003013,-0.002388269197961591,-0.057715634107350935,0.07558152424933735
PODXL,0.025299214277841386,-0.03447203795533487,0.012351334853242276,0.08514099259313133,0.003988195835288851,-0.041466507292978114,-0.12415667471448263,-0.18955388299587783,-0.051901657179343134,-0.03033412115460922,0.09576529789160691,0.00045063904137913484,0.04754373421030252,-0.0205133979293834,-0.015547508432217805,0.009575509772093838,0.005873853470568028,-0.04678336634585262,-0.007065758614419597
LCN2,0.18980892989004292,,,,-0.026890090729426584,,,,,,,,,-0.06450171109853808,-0.024760202367069377,,,,
C5,0.041978719065897695,-0.0557331462876445,-0.020121177843804905,0.004569166226487897,0.008856619309068841,-0.011023187665910691,-0.08790246244277992,-0.1084231240714686,0.032889973109851006,-0.03197585972269025,-0.03281103951771897,-0.02686639536059195,-0.03097093062539816,0.10175338445376464,0.0397780218184641,-0.014937242990132875,0.11639408744864312,-0.09596851213188505,-0.04579079157980623
DLK1,,,,,0.026359273356420583,0.053895712972878436,0.040443263240414445,,0.04506852522188148,,,-0.02398641514589699,,,,,,-0.037839673493809865,
CXCL5,-0.022923609749834612,-0.0373810762344507,-0.052454047970749845,,-0.00013102300863011943,-0.008402724568775343,0.03275565849590962,0.03715304704243961,0.039936123588371966,0.016876091726357168,-0.06423089717745893,-0.025277619532313195,,-0.10382532564201408,-0.0174941823369796,-0.04684189671511419,,-0.030436840978519633,-0.03267326408134876
BCAN,0.052235779523741296,-0.0029764164388008316,0.017141887832967263,0.06588338366781606,0.007804188402795766,-0.08177048868600588,-0.21218050338982336,-0.2662790297305228,0.19871071541850746,0.06563902965642272,0.23666282421334553,0.0016831690232321928,-0.28992400291039183,0.26383304386994777,0.1864529137760845,-0.06749131433484046,0.013183821543415403,0.05815387515517612,0.08445952005661617
RELN,0.12635534563314466,0.011916806689678493,0.061342307515314345,-0.028556332444086157,0.0678985857759588,0.1759490187278029,0.06981067639579085,0.1642148065528119,0.007564496785558802,0.05684906502384272,0.06444656460876132,,0.06150164142379294,,,0.008558239170559062,-0.020953006880784913,0.011106402939794048,-0.06040195273785743
COL4A3,-0.034523165942679734,0.028795671759560288,0.028453958024797478,-0.027793321139320037,-0.02834983497868179,-0.09507087619479312,,,0.0549956698508576,0.01780960439080586,,,-0.03834764336458536,,-0.003117599599183581,0.021964508870289362,,-0.04420134457701329,
GNB3,0.04237030058460503,0.030519853465078885,0.008265571067986489,0.07858584635760633,-0.00018280903346791583,0.02339704903649694,-0.019797747775325857,-0.020938035667930725,-0.002711715631374828,-0.047034362302709395,0.1407590226099363,0.0123707059553973,-0.03695075130937578,0.05285520756324117,0.1031022663014243,0.00893400761735121,,0.09740251036128605,
PYY,,,,,,,,,-0.035896060764929086,,,-0.014264400167312152,-0.01628622384645852,-0.03887671562778715,-0.04986291800210334,,,0.015212721094665694,
MSTN,0.037631595865726085,-0.006826277234305477,-0.007796539321580339,,0.019225690446298342,-0.0656595335584726,-0.005772957415099545,-0.13948439491731052,0.05365549552386147,-0.030572320582351393,,,-0.10119763236915114,0.040798326335658885,0.05814503341642476,0.026936103048582783,,0.026109125424764863,-0.01242706331686041
COL18A1,0.06744902719709345,-0.016059740748403165,-0.030542181424829506,0.04472453172958052,-0.054343805409347794,-0.012984753523159233,-0.16861162671752852,-0.12232888653676237,-0.07525562525109107,0.016616126351558104,-0.12031939169272755,-0.01964514779853825,-0.07279265380232926,-0.05812589904038939,-0.05771871525620265,-0.02863811014361958,0.0018606128107837077,-0.013176191910822109,0.08221164662424715
FABP5,-0.09063359164386012,0.007034557491716009,-0.0010853900410831823,0.050122350327103875,0.011036662881056024,-0.07356808199030189,-0.2127350827516088,-0.1094006947769265,-0.020473066850088126,-0.024618164934920382,-0.12777816266076825,-0.010398204121994888,-0.34049915601449526,0.08725581851225668,0.06481443729292401,0.02038846122906191,-0.056980350088992764,-0.07933615101921114,-0.03562389963127116
TGFB3,-0.009042509707024849,-0.01688344174377991,-0.03302238442344844,0.003791497817065076,0.04159499137017404,-0.0275666222229969,0.005413205389770952,-0.09900348538545616,0.06214635939262289,0.012238293505428292,-0.08477075007306126,-0.03496615975983132,-0.15864349075085193,0.02720684796557507,0.023398256249650702,0.011806681675318315,-0.0023526874086925572,0.01223130573324525,0.0338534299658256
BSG,-0.14869050902436667,0.00487808724202374,0.0013209134292198575,0.05383105644992962,-0.020588945808640742,-0.03671494901999151,0.023428480699736017,0.049685489181473946,-0.08828854137832466,0.040174332578920675,0.25876067289667415,-0.0030427375960616993,-0.25039618110806217,0.004702635816704304,-0.011069341436220329,-0.09100022569251842,0.08717057023073953,-0.0782524050130251,0.17003271016406868
TDGF1,,,,,,,-0.022957604918355846,,-0.029226123011067633,-0.00966628726266803,-0.03213805041456599,,,,,,,,
S100A10,-0.18739139239506947,-0.0237252588009818,0.025211673761243482,-0.01517234268952051,0.014236087477941008,-0.11190020724445979,-0.1844959919583258,-0.24136948155807422,-0.10421481873352631,-0.10418537026991245,-0.31836625014661774,0.0029205370723089747,-0.289089374571619,-0.2013884457771644,-0.14383699212793513,-0.0452920378390242,-0.05136721774497141,-0.0670013321273489,0.07516546355091816
PLAT,-0.07343469403204947,-0.0006119482004481932,0.02803469505464402,0.05651124348197173,0.06164717265191909,0.013494455209121858,-0.16861007567545258,-0.2029404600755411,-0.12628409405504115,-0.003208635703671078,-0.027033265779516306,-0.033008553995797114,-0.10224992125213833,0.18621210725182188,0.14074792581583045,0.052707279313831,-0.08791626551150057,0.0327929372132128,-0.06532438812564995
SFTPD,0.048648710423518225,0.06763961840170848,0.006185584288273025,,,0.09572777607744568,0.06093420663445717,,-0.02035698606284476,0.03012312832506915,,,0.06113205994956343,0.09973892245054246,0.055473392224548876,0.11087766725514826,0.17767003113095717,0.022140348553024176,0.09259962483693732
EPO,-0.05314351960277639,-0.023656888181269594,,,0.015926836377317,-0.016370441402913837,,,0.019347010147316424,,,0.01575446167423431,-0.03459187871501496,-0.05843778704723988,-0.00044277755711253264,0.026502286019530245,,,
