,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,ZH1007nec,ZH8811Bbulk,ZH916T1
TNFSF13,-0.01572061001286272,,-0.012453784793883699,0.042682297103574025,,,,-0.021189606720473618,-0.027522473262197873
WNT5A,-0.004110872318040685,-0.030394713068272128,0.03062383989293839,0.10293258516207128,0.12123311850378818,0.0027589999863495787,0.05864436542791152,-0.03247031829085133,-0.009162987574345654
CXCL8,0.041764356882514043,-0.018771762193581124,-0.012663693839096535,0.020551538886522055,0.02858986404818051,-0.008598602812306894,0.05973951348854871,-0.08331576946174872,-0.025312347001061317
GRN,0.031627434469482144,0.013653644405714892,-0.013605556336261093,0.04700675186123734,0.09732775103169224,0.019783589272262214,0.05253985873670298,-0.0380066653864403,-0.06018727922667992
MIA,-0.04150483316070206,-0.017829292298693136,0.01406761250483531,0.1355021086259634,0.05570055658152225,-0.029763252078719462,0.07387563481751874,0.047282101605254145,-0.016144981429085808
COL4A4,-0.01119113665268391,0.016578750121398908,-0.03552234907721045,0.2213809391853486,-0.017442346154604185,-0.019842633143282384,,0.015454026550068015,-0.013074085450135895
TAC1,-0.009596242959574588,-0.042527331888755134,0.002611383542686789,-0.06512875124729124,-0.03568460987944688,-0.020585719184653895,,,0.05116013279961661
RARRES2,-0.0202587781164858,0.010150577805882655,-0.03819523619096108,-0.0021284542081208033,0.09804759760087171,0.026954884847968208,0.11480547640932771,-0.029886477486163656,0.06806781690600426
FGF7,,-0.022627878983710572,-0.032003776907132915,0.12387642937095585,0.031073861626213575,0.018528065528609697,-0.017221171357986023,0.025653151569237708,0.0822404126365439
EFNA2,,,,,,,,-0.012834911501562211,
HBEGF,-0.02686717797570517,0.009221549622296217,-0.033536488015770034,0.07448596993587316,0.03459968921360636,0.025658553014685004,0.012040430349025265,0.025068721472149377,-0.06568282534401884
CSF3,,,0.03143912682762612,,0.002062698637239247,,,-0.060653493262471006,-0.017783616348945666
PI3,-0.02191629472625246,,-0.012094402450850627,,-0.02077907205015178,,0.07790294064988011,-0.1083810970947413,-0.0386378902989155
PCSK1N,-0.07592070049564406,-0.03978117913037192,0.017403195285112142,-0.030779894870696718,-0.04829811553435342,-0.00031642336598155526,0.05975925137846049,0.03368390011386217,0.0748743570101105
NTS,,,,0.008801815558436453,-0.022681775955180904,-0.022667901807863933,,0.035680180172897036,-0.026335110817211887
SFRP1,-0.02213459663932892,0.0514621766370301,-0.01575349549115834,0.03445141589817545,0.10044286334909144,0.0009408546735078679,0.1330465414184657,-0.035254125292607054,-0.025723149560292483
CXCL13,,0.008110696166845949,,,,,,-0.03297654649640961,
MICA,-0.03636727346295181,0.03688174718112837,-0.008065432440418832,-0.020869698390595087,0.0424245132821168,0.007364027976795969,-0.004140865714852883,0.03785121148729693,0.011754599630798581
TG,-0.009986804747897428,0.04878439536580348,-0.017000517528101326,-0.017504875699658362,-0.022271924463092386,0.03793486356439195,0.144178765240071,-0.019258556730089697,0.14936676241815147
ADA,0.020977074474107238,-0.039320064308637756,-0.017727206627696657,0.04126067071931304,0.10764490258314012,-0.007901573650402264,0.06936342765597672,0.07036597322850538,-0.011125595139507501
LAMC3,0.05483600265764045,0.00820844507872884,-0.03690819807349243,0.14714011158416637,0.059362197550656595,0.08375662062192828,-0.003719751418643026,-0.010801663316239008,-0.055400224348838054
CCL7,0.16247300358891698,,-0.012291347010592188,,,,,,-0.018635506084352386
NGF,-0.022751315822068612,,-0.017558330683045704,-0.016704346523135374,,,,-0.01266238869771244,0.007616084221895401
TNFSF15,,,0.06919140561183562,-0.002378508182386734,,,,,-0.004337715625411006
HMGB1,0.017536759760820204,0.013213227472038408,0.022091681931940863,0.13558640249176493,0.09516224815937133,0.016020494286831957,-0.10230674058084248,-0.04398024879063149,0.010919123351279638
ITGB3BP,-0.01808704958540864,-0.01649396368946061,-0.017623261211614387,0.09889456618815728,0.05487565685891258,-0.01045123058618525,-0.05503708352803756,-0.024677381726162094,0.058635054108393134
AANAT,0.05095919449006489,,-0.012453786123052446,,0.0302781646344659,-0.0012901126352085992,0.01854816002493018,0.005733904368145434,0.08490193321060034
RELN,-0.023057576954980428,0.009094224405686364,-0.02161698374596713,0.06606381627207676,0.01004833196548489,0.04930266694454649,,,
IL15,-0.03360568034842136,-0.024248010073877366,0.02316043101939785,-0.014432374468201356,-0.03392420067996788,0.033461435552054726,-0.06584509686371914,-0.03131454572077031,-0.007577740100230775
UTS2,,,,,0.11925199964420183,,0.101669834128873,,
BSG,-0.029706738400118005,-0.02249286815196053,-0.013895069931597205,0.055423615930938024,-0.003439932114748493,-0.0241270027186125,0.08110127251291797,-0.0075639425504884766,0.026315398071759036
ADAMTS3,-0.023692428659212453,0.007694384993331174,-0.00797707449507663,0.008435652091075736,0.10149973194515428,-0.013199675742670865,-0.0576598339815152,0.0846781568546949,0.10087513801512504
CD34,0.0009689890394764335,-0.02078934813395217,-0.001676297168328318,0.11413383508055452,0.11497030885060278,0.024581032170608932,-0.027070307464584113,-0.008194939633003714,-0.03569934022634593
CCL23,,,,,0.06335192225378906,,,,
PLAT,0.043880863454027634,-0.03838731758633263,-0.06818098260035067,0.06512981198567878,0.06966495978642089,-0.010915348553737223,-0.011131828843416987,0.055677205407631415,0.026767915030441188
NTF3,,,,,,,,-0.01615036348169897,
LTA,,0.031532655417524,-0.015753494754185058,,,-0.016584232429083908,,,-0.026536302465879198
CKLF,-0.050772734688188936,0.013790840081114352,0.010795846452417584,0.1085581690574642,0.09048989289037825,0.04002048261847484,0.04468050120691841,-0.024387562174913502,0.057341221127933224
CD24,-0.0025038800510351795,-0.01855655781611226,-0.033857323064393985,0.04940681157358271,0.0003460472541862256,-0.012560346066028183,-0.007721285172678253,0.04837395110615651,0.03478912061044057
HSP90AA1,-0.031821096105754725,-0.04191672961730619,0.03959199487406042,-0.08818166870696603,-0.08891681681702727,0.04804465378080876,-0.012398370403960144,-0.09366991096888128,-0.013103262935413274
BMP4,0.010960316904676711,-0.014837722853052116,0.04150498030810046,0.10527119603722707,0.026690204792232032,-0.0406495746801495,0.010659077020465436,0.02095706550912605,-0.018323924705900975
SCGB3A1,-0.013251002667240283,,,0.10043527027344962,,,0.0007186769884233172,-0.024569318909749286,-0.006224836207717806
IGFBP4,0.03115097240960256,-0.038458191002557304,-0.05463925557040811,0.12908246365251638,0.07267518704050091,0.05755253571873263,0.008454090041932616,-0.05755549100527078,-0.06417741921902621
RSPO4,,-0.00858354779262627,0.0005403296520022584,,,0.008769554700947473,,,-0.03499860521356046
LEFTY2,0.04003206812653526,-0.014168983093413128,-0.017898701215625683,0.14727009007545763,0.06755806108718383,0.014246625744946137,0.0303044098970419,-0.014757842214767624,0.054802798802377276
PF4,-0.013745788170197889,-0.012732244554775353,-0.010723958112766484,,,,,-0.011764084993500984,-0.02653629632518198
ANGPTL2,0.013131241787036655,-0.04024376116664803,0.03052055153904591,0.13092141732572038,0.05264657359092367,0.0042221516261945575,0.1257175273016891,-0.029451742380231464,-0.014617665691027052
LRIG2,0.03330944251495448,-0.025188178664992577,0.0066107688542132005,0.10783693509837486,0.05363847541086895,-0.035556602543980076,0.03201257642215503,0.0375991160754536,0.057650085259502756
ICOSLG,0.05428053950356656,0.005419747186130808,-0.01770243922940174,0.04553703023473627,0.06747154095235859,0.03669189990188984,-0.03370474317169563,0.020027668423591546,-0.03430998758298228
WIF1,-0.02473331468788005,,,-0.09415060762899041,-0.018483124163137157,-0.014884456933465216,,,
NPPC,-0.04110815957652406,,0.10316773815724557,-0.011767864637385913,-0.04481790627550653,0.00965534897768277,-0.059039696506063194,-0.02225843747202737,
LYZ,-0.039986525165705715,0.03634582802328757,-0.004604300031844361,-0.0025817571675179293,0.03870528933430732,-0.01881629444867677,0.026958474475454103,0.023658047792634807,-0.0036688230988449412
EREG,,,,,,,,-0.03738088480333928,0.0021942963652205496
SPTAN1,-0.012384717231170059,0.003269504420668233,-0.02832267335702988,-0.006705807568668463,0.02545929652203451,-0.05180079175716096,0.04672925086570205,0.048204458869262556,0.035388338155456514
LIPC,-0.016828457729152615,0.05023915394051207,0.04344846376208825,-0.022380912146288783,0.048823883451300884,-0.020270672768708833,0.13613765582677298,,-0.020698351861316952
COL8A1,-0.004247868871125213,-0.016799590043960384,0.011993650324871494,-0.003455324952039668,0.08634213260964685,0.0012275832190048518,-0.11499304484081842,-0.04621999602945818,0.0007357627618075088
GSTM2,0.05945985337977105,0.028786685425188724,0.032827021747989384,-0.012204515969773821,0.027983705532688904,0.016762918759751312,0.12780702364172572,-0.0013097137520967585,-0.022290196548047175
IL4,,,,,,,-0.04068858114290859,,
SPX,-0.0006176429458897678,0.006130996104697349,-0.013080668371745277,-0.05756857426537053,-0.02681032259059873,0.0029774510488640503,,-0.014606615188153755,0.05056032040593803
MFGE8,0.04724285889660493,0.05898051716493085,-0.05899336022629934,0.04101382636360102,0.037793894943564964,-0.0024269707538989724,0.03365770051140391,0.045104767550467016,-0.07530089986387221
TGFA,-0.013231415747894217,-0.046764048882954434,0.028633606680308784,0.10329317097017092,-0.0013227246844947865,0.027787189350055374,-0.043992488096018134,-0.04585126963198567,0.03822423731655434
SLIT2,0.0076274322796291314,0.05105646456504391,-0.03649879402830435,0.019009008719892515,-0.012127264611367978,-0.049636324441004916,0.011011800455631727,-0.0025667268255748924,0.0011345421266299493
PLTP,-0.0541534957244468,0.020384188058107305,0.0047090736983326055,-0.008715588136957171,0.08777525660415805,0.03170652238939858,0.07042468897911042,-0.02094720178643664,-0.055347428856035205
APOD,0.02771450751756009,-0.05993130907562289,-0.01940625367662958,-0.04597226862990426,0.01522913555265629,0.03975171507157145,0.010679107948927275,0.06190891734542318,-0.023070291400678504
B2M,0.06547331059583154,0.044799937976379975,-0.033120222847871895,0.05396131415176836,0.10205401118684014,0.0407686398726627,0.13374589063010814,-0.0001933967311644583,-0.10487057668301109
OMG,-0.033974575165066745,-0.006634709124215503,0.008769519330515093,-0.015754661727507335,-0.005775250737697368,0.012115360064328822,0.011652654704773351,0.04381507727453333,0.02967041749644158
CXCL3,0.05181179228738626,-0.0005167736104408968,0.03176088749028623,,-0.02185501703435243,0.033423604353643235,-0.0564178871263656,-0.0039011983620768505,0.08306805956442444
CXCL10,0.04337725127431694,-0.04270040141334283,-0.002880424980272836,0.054838261318050925,0.08008173526517105,0.04602752329323874,-0.04754004923953404,-0.015779048343215238,0.009266001581289714
RSPO3,-0.017999803450328512,,-0.012453785202858652,-0.009217760707368825,-0.02733313283578342,-0.018999201109672577,,0.03751574062323226,0.0027475098440234405
CORT,0.04305928598956637,-0.022738982510627996,0.054247703043856045,-0.010597450692246813,-0.020529168059033008,0.017433844624487695,,-0.01231051702309205,
NCAN,0.03765873807501477,-0.04138417913224692,0.03882338767879896,0.04176941090562096,0.06405294140748338,-0.002297150710303315,-0.06519949830950326,0.0563426688542803,0.025405326540986768
PRG4,-0.01992792749646801,,-0.012291348926016164,,0.07603585879761329,0.01956936836022285,,-0.018164921197913894,-0.010663741908626928
ZG16B,0.05783191068819145,0.027387090845702882,0.0060221831422335855,,0.03461824832734975,-0.013177678156354268,,,-0.023580473924174023
TGM2,0.055696042770264506,0.06350145298904367,0.00357234018810643,0.06000452350786773,0.05715665767234284,-0.000945229792306682,0.007321707344865209,-0.0008757999716794717,-0.014527343730049611
VEGFC,0.07349413785620777,-0.019672994077787023,-0.021906474914502268,0.05713380874929749,-0.01921402483009339,0.005340033742771233,0.0006207172569175094,-0.024665789444079163,0.01852609894270005
WNT6,-0.021380202001713255,-0.01416898346527105,-0.017000518233971834,0.034964657660742485,0.10950539677211725,0.017196732821164695,0.18237441677348057,0.012070074290784457,-0.02847826859970402
NRG4,-0.012204639887020736,,-0.014959133921449975,-0.018121815728698545,-0.02949235031191114,-0.02531645339442854,,,0.13727664590565183
PMCH,-0.014066504273799853,,-0.020727337419717728,,,-0.01928847100651935,,0.006519429520617481,-0.02965371395309364
COL9A1,0.0034192068534625135,-0.035192270283702434,0.07556690577192544,0.16242901926935896,0.06212248286803216,-0.035317898547358534,0.05169083258650654,0.053433980729000186,0.02465478792671519
GDF11,-0.030833301120906605,0.0011418623163946917,-0.004827063828316262,0.13566167013912467,0.040366695200132675,0.08236532517128041,0.05308146950895595,-0.0076716799650304104,0.00436775353941085
RAET1E,,,,,,,,,0.05942436362923341
IL24,,,,,,,,-0.011576512639360336,
SORBS1,-0.009742799963806845,-0.014213702679389758,0.001849424545111693,-0.03708036569687655,0.021775652254645797,-0.0017825801437472907,0.04902660892969899,0.023983974269614988,0.06204574155141347
DLL1,0.014363099827725562,0.059136420581515546,-0.018621063649107095,0.11826949084138137,0.09443510211583991,-0.021824255565787914,0.1139244701670504,0.09521654422514565,-0.01242836877256172
TLN1,-0.004889809651684607,0.014836820730378135,0.012455360243557572,0.05762642927870361,0.05798322987079131,-0.0285111927854166,0.1166380440949859,-0.05282458640744422,-0.04842342954871398
COL2A1,0.0009996157586691415,,,-0.01603739161361172,-0.021855024471856943,,,-0.030171933280109108,-0.011766305922051953
SHH,,,-0.012772729602356106,-0.0175048775709938,-0.0171807047592237,-0.017835879684769185,0.015150615811133177,-0.03756447603511646,0.03137077120976127
PON2,0.019552837651322867,0.017626930616367976,-0.01506889599165757,-0.008428849641528399,0.044212620278064774,-0.02391753008709,0.032250723879121104,0.04821669512847685,0.09125657018301195
ICAM5,-0.016744510476478174,-0.01823866384339511,-0.019907205644825426,0.03889534577353086,0.024528603385834593,0.0061325640131204414,,0.006991190047822361,0.08813281760172954
HPX,0.019643093345504382,,-0.010721423485910906,0.034358478676744554,0.015947733120925164,0.0597694827913195,0.07329438407372192,0.028415970940446462,-0.024140142418312565
SFRP2,0.06207623716597606,,-0.01454675483816081,0.017557701910153704,-0.017442341018466975,0.043225233698373784,-0.04068860509156782,-0.0034706443291986624,0.053857155868956084
CFC1,,,,0.06323173111990853,,0.016722235399977938,,,
CD70,0.022176176782276697,,-0.0008970140355837391,,,0.015243932110743763,,-0.030666743678999336,0.10290089279318526
HP,-0.04644927097162582,,0.015601047787684542,,0.02192916945069336,-0.017191698726438037,0.005415071018788545,-0.006024440859781414,-0.028289381191828823
CXCL2,-0.08367206689782632,0.08539399360149412,-0.0045653163711330035,-0.006759173614570063,0.06443774305723868,0.03833429457037428,0.11962579304662749,-0.031682953822642905,0.047505670072945615
NPPB,-0.01709507593388395,,-0.003006293338130338,,,-0.014521829251508344,,-0.03374851377888155,-0.01918350588689296
CCK,0.018449154519760202,-0.024632033087649993,-0.03561059400039822,-0.08749868626995974,-0.048046693541653814,-0.004208376282841018,,-0.011349315815696186,0.04148361483365397
SEMA6A,-0.042798332253577924,-0.03221400417911395,0.014747643394614506,0.04930857382105939,0.03710023015436839,-0.05912864626824454,0.0034493394751317114,0.019765733304595832,0.03903066197208651
IRAK4,-0.0111804994247493,0.07841380540020333,0.001441190064599992,0.07946156739649582,-0.007742945696064018,0.05761869250651553,-0.038634705455428325,-0.02599130330449986,0.0014757131914174125
GSTP1,-0.011762738424244974,-0.03989498576993162,-0.008892419513833958,0.052433026472168874,0.0925452168867885,0.02198007491574391,0.19869625700496574,0.02594489313767352,0.059982566566275874
VCAM1,0.030740416830476486,0.03129991565619243,0.0002228073314663592,-0.006425550230377246,0.1062070665623897,0.017772862349115563,0.074011707643185,-0.04470219786596938,0.01150123012901715
NXPH3,-0.0370403184849782,0.00963157065697313,0.04237608007166202,0.1101616979648379,0.0675779627033093,0.014298645880058336,0.0551370314879348,0.029164870815127406,0.012672294170760113
MTMR4,-0.0059578737482733485,-0.025523543530986167,-0.02586086713323474,0.059406594929949506,0.02172855943949632,-0.01575545129220611,-0.012212954729383422,0.05498842478652103,0.040943170038502875
LAMC2,-0.013417847092863285,,0.0239056451985881,0.06935763028238888,,-0.01828136291160045,,-0.015203209402594401,0.02059879486995471
IL10,0.02269157815526394,-0.020294542300949514,-0.014190654022990034,,0.0404529940830233,0.04754392744816635,-0.03217393579312318,-0.010258750616135131,0.02260405374493044
SEMA4D,-0.003569842623734081,-0.017165061551128645,0.011777570803498175,-0.036341197205191286,-0.02716482845696498,0.06241419527456763,0.027161895258186602,0.027529719759290833,0.0698224251676726
TRH,0.0418960059121963,,-0.0302776391293296,-0.0009940513012356952,0.06651404790585258,0.010464513044847608,-0.006068496006399623,0.008610556004896047,-0.021486813067502747
SEMA6D,-0.04460258149542432,0.002426103099171063,-0.014948137671750223,0.08091906274439138,0.07599174780198692,0.031547069721366894,-0.03797087946230025,0.040249117181500135,0.03800356579481416
CEL,,,,,,,-0.052117592528480174,-0.01890019196702785,-0.030708535938420285
PDCD1LG2,-0.03742637499423463,-0.018514202162341776,-0.021125065250739032,0.03663667685289236,-0.0062286823499580046,9.275518681050323e-05,0.10655582385438121,-0.003905242482971686,0.04688138055781457
SPINT1,0.06286793495195353,-0.04559503993535337,-0.0186292095620043,-0.01842318689336841,0.08761932080785588,-0.03175987315983425,0.15270976171015213,0.043451221276698315,-0.038365396287283825
CTHRC1,-0.018434654392353683,-0.02125507413094325,-0.03657646691039438,0.11444570906060718,0.056905930709863245,0.02998316617830498,0.13289925304689612,-0.03758671453598652,-0.026924691671890127
PODXL,-0.02639336193231482,0.008422407453029006,0.026798477333969523,0.06488267673742075,0.08090333325899193,0.0448727978061689,0.02908383312034756,0.02744048630273619,-0.07201845898188983
JAM3,0.019395094416223228,0.05020987103157323,0.005023399514038196,0.023514251799341124,0.028238579001268915,-0.014282032452523534,0.029775167399548462,-0.007182821791091023,0.0031565282803875413
TGFB2,0.002026261145694662,0.004698112527201189,-0.023878679323102694,-0.014332973708013327,0.08950834843215233,0.001725401410563441,0.09854363679369532,0.006656994512036865,0.05617426924910821
COL18A1,0.01995640591831916,0.022312360405279764,-0.028925555016026755,0.1213275428106062,0.0772332451410455,-0.01956041098596412,0.0033918657037071104,-0.031918138083463596,-0.09266736528864242
NODAL,-0.02756991828732455,-0.01364710665382626,-0.02515471862574742,0.09610341312373516,0.08252236988984123,,-0.010836423386223391,-0.014299720103352507,-0.029406657682643954
INHBB,-0.016177720331907838,-0.04534012176265846,0.017049247742675022,0.011456852407154711,0.07472945455948281,-0.03454335160966062,0.005585621905595399,-0.06491004108732473,0.03398068694453469
LCN1,-0.013417850111933515,,,,-0.01917905167705823,,,-0.013504276958791531,-0.021728634876799546
ARF4,0.04590122996282861,0.03342714188506135,-0.026119940189876466,0.06966948232519765,0.10042138267319944,-0.05247288818092313,0.029268539798039776,0.08708048749041694,-0.017557641952541392
CXCL14,0.003627951828701413,0.027506144126481415,-0.030815587989025443,-0.05465247366624115,0.0027738060447699735,0.030481165257962524,0.05024543495389891,-0.0838085759742362,0.1351131862851522
LIF,0.004528175446861535,-0.017269630604299247,0.00415869273647542,0.0024416558890950355,0.02948514322628095,0.03144160022310879,0.0949507545581415,-0.08271778009697822,0.04631969131222994
IL17B,,,,,0.019795348763375156,,-0.05365847685290247,-0.021622460201846768,-0.03670270462839684
MMP1,-0.018498722092226704,,,,,,0.07763489567166024,-0.022258436028983218,-0.06021631937352509
MATN1,-0.017617245759995723,,,0.08932433242229591,-0.020107931795942346,-0.014704212039586674,,-0.023885320112568994,-0.02613255614954834
ADAM28,0.010567431053305456,0.07549294471935904,-0.047456758284623035,-0.029251823898434212,0.05973883355426171,0.002457959508462353,-0.025780503048552294,0.007866500160884,-0.005066896817227021
TCN2,0.010810999963637335,0.009725937826785458,-0.007750806628194667,0.08855226382951065,0.07144384756660814,0.017354070057737075,0.04072304991630627,-0.054381360892486616,-0.010258340770512017
THPO,-0.02295600067309095,,0.05588481521501869,-0.024668897045392064,-0.0006438001434844708,-0.03018710973320228,-0.009038718561093633,,-0.028289389803729897
CUBN,0.05064376617056944,0.007569190095280414,-0.04420268627211653,0.0283558898904281,0.05182947058093637,-0.012689121869834038,0.006966006372914114,-0.008709046403820244,-0.0053103121956740995
TIMP3,0.004750445931953487,-0.03956971239013095,-0.04283519137400944,-0.02184187608996304,0.03689874423580729,-0.0051538102156268055,0.06876272089935222,-0.011436969119072507,-0.05994139618975591
PIGF,-0.035866098908248024,-0.01854473331880864,0.08128178467937348,0.08524157659946198,0.03614768220847031,0.0011476403457616423,0.05996099233402032,0.06512392076289235,0.05305151228492371
CRH,-0.015720608915338025,-0.017127082865379256,-0.014406830600314132,0.08494394441750562,-0.029492338083644255,-0.023147862104094717,,0.01998761584677,-0.004865868584542941
BDNF,-0.036932411048379056,-0.015321184047064873,0.004493012802367978,-0.029400953559125715,-0.027153178077136124,-0.0195545053649214,0.06485567435629634,0.0238442733481028,0.08288150688926565
CCL5,0.025411739749598535,-0.024817602789284455,0.021395279589243702,-0.021354584932244843,0.00054180734601348,0.017521067656757736,0.025462887197260888,0.010250071529508279,-0.03755666105939126
GAD1,0.04270927328493215,0.021262036635790342,-0.013063086180848617,-0.08449159749867534,-0.043868837639272344,-0.01392600612510003,0.03692530638111199,0.06166900734148497,0.029038507632470238
COL14A1,-0.031794769656984384,-0.006532132464905294,-0.026555304766393187,-0.006638656964602235,0.0003772880587709768,-0.031940730608171604,0.013487503982771112,-0.03378229489032495,0.017670913628207125
HLA-A,0.051448021594943605,0.022858014233526677,0.027616432670268372,0.04338209456930247,0.11266277538301736,0.037934169398928144,0.06382684156379319,-0.10680023840547846,-0.07488501941164753
CD5L,0.06965564068484881,0.04079921976125157,,,,,,,
FGF18,-0.014224308016628147,,0.08844683838123521,-0.020282733876004978,,0.054144099022420906,,-0.0015609206451720234,-0.0023468779921840934
ADM,-0.015351919832574955,-0.03344272160997626,-0.020956761948383973,0.038171902890484916,0.07576660177359415,0.03140692156643539,0.07118793005224558,-0.07899781770777864,0.03128103047003836
CCL15,-0.0262284404270665,,,,,,,,-0.018635512800466505
GNAI2,0.06291459934906081,0.07679800567884991,0.01006254768547363,0.057927021373058045,0.06181724417881568,0.032132948537677966,0.06532916144075726,-0.023126088016734818,-0.0661932557878706
HDC,,,,,-0.019126275902532394,,,,0.020721183118768735
COL11A1,0.050736818571685084,-0.05071692309016131,0.03893550516075795,0.10584123747827225,-0.03486913033904704,0.036800640149602555,0.034414962243449976,-0.019446903009539804,0.04098128235204949
NUCB2,-0.015519474278903296,0.003355496885162811,0.012675492004132151,0.005177388303753814,0.03391563069806884,0.028752906480186063,0.07991891139148444,-0.015344890131315948,-0.007761725487628666
CXCL1,-0.03132641548707732,-0.01837326400109346,0.06954562840927264,,-0.007343291671808171,0.00828678136760308,0.017613197955577954,-0.05099032996779633,0.026529559877233298
VCAN,-0.014225496497935843,-0.06472623989302165,-0.013855371398993835,0.13595933458819465,0.04657873293251583,-0.024364615483068248,-0.10307115089045331,0.07890104432836945,-0.05849857874824709
MMP7,0.018402552650873424,,-0.02275566351622678,0.06515727169224812,-0.013999126038830976,0.00443844423595011,0.11836826342777299,-0.052274635941661596,-0.0696114577226526
PTPN6,0.004186961848043891,0.02840323534118336,0.0032997423498706234,0.07340352964948908,0.09214611841092407,-0.013800786148555805,0.09874836251193388,-0.08206138437677125,-0.02386930376432171
PTGS2,-0.028522764000281114,0.1611007332033229,0.04391113026575406,0.07117529271655079,-0.026648945955859454,-0.03658142121580447,-0.061367937972318716,-0.053486011943775204,0.03727513515918352
XCL1,-0.017226973587875775,,-0.01245378729885592,,,-0.02385156105965617,,,
CD58,0.016618701385144506,-0.01899023936589508,-0.005995820392451638,0.09477371135759262,0.07023546976049734,0.0029536583540380546,0.07010897346517538,0.04382404590477216,0.012547295125064407
TNFSF14,0.06215278255738878,-0.01916270862647345,-0.010138331892171136,,-0.015933582710285162,-0.006788636348164176,0.23948293782226665,-0.022981820699390847,0.0885639727275527
CNTN4,0.08177378513008418,-0.015000507183372525,0.06665222261803026,-0.016582986444302426,0.002757466312530546,0.010641761484889224,,0.08811140533407313,-0.03170948393089305
NTF4,,,-0.015753495552572782,,,,,,
INSL3,-0.015432188941278062,,-0.011446116929267239,,,0.04877783746278921,,0.04734650945517096,-0.02551624403721136
BTLA,,,-0.01816846609271079,,,,,,-0.024672932154963387
MFNG,0.02508654686663259,-0.011267086876330943,-0.011575202376752821,0.09472799579163962,0.07440821170759059,0.05133153218283794,-0.061116894714849296,-0.016182584919731124,0.008187741301481932
ICAM1,0.0004932033844670347,0.015238265525814766,-0.043181452680010786,0.07747960609992376,0.034291812464508846,0.023628109069514354,0.1471622962001239,-0.05966751003657513,0.054911938550842206
PROS1,0.03522584829099004,-0.025731597825107512,0.034579843479818205,0.07126105195018524,0.08684248492873337,0.05383936270758703,0.009240008863879736,-0.06710345579764161,0.023507340101284434
CLCF1,-0.03626656321795508,0.016477302084601225,-0.0010808168692810964,0.27143250579190853,0.05776967503165604,-0.008248550406890577,0.08965567576657303,-0.044838209095865014,0.052787348012878724
PSAP,0.050831657428996556,-0.011307074917160959,-0.04647794221477778,-0.10745108982251877,-0.046443121604928396,-0.020750580200485133,0.10304173708505905,-0.06922524785798234,-0.007505991715925703
EFEMP1,0.049859339700262024,0.04107682905773625,-0.03768503873554804,0.09441666748733571,0.05603589216677526,0.0006844368138160354,0.07492127065576157,-0.00944044488770901,0.04471955385554906
C1QTNF1,-0.0154457916732629,0.045722770620254656,0.01990813139507675,0.1466074711800766,0.09509607737607344,-0.01222254404045659,-0.04263451307736787,-0.09161122980007445,0.04188506536418573
