,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.12056528622630545,,,,,,,,,,,-0.022839238049340054,,,0.07567421708568578,
BMP1,0.05464443826719161,0.04681211121753637,0.13480273978204282,0.01973748773938026,0.027081482506112975,-0.020908964984254763,0.0717818492664448,0.23301522045490775,-0.031035609973282967,0.0015052684680248744,-0.03279770155633738,-0.09166001740224046,0.08790043445017953,0.015368062880163316,-0.0028868841248612235,0.12583900983019938,-0.03728235730896391,0.0007748102372410143,0.09506947748225637,0.030338168777873178,0.05338200334025822,0.0458049409830413,0.0007100054933061484
NDP,-0.02274763211758689,0.09405819866680597,-0.019711155629490367,-0.05681157814506884,-0.01082728556493465,0.055451027682223486,0.0006612628306715076,0.09404119179538711,0.05536013579930502,-0.026772040530977818,-0.012048748119814205,-0.06770977508148393,0.019264479668749116,-0.006158443580137911,0.030140874742333363,-0.018517828204912257,0.061692736330444045,0.06295971913940887,0.06011756321519335,0.022740591955545,0.026776192523712855,0.06030307701843978,0.10260201678747433
TNFSF18,-0.011748382624422637,-0.02233792967901715,-0.03823039856011095,-0.04318980193749106,,,0.08804580073288837,0.07146570546468645,0.01918901548446962,,,,0.14987376163671026,,0.0621838992483763,,,,0.09297138277878145,,-0.043532900857059235,-0.014114222282586922,0.12031296814540465
IL36G,,,,,,,,,,,,-0.020540515269419437,,,,,,,,,,,
RTN4,-0.009399234004095869,-0.07603687483539331,-0.00423192063194596,-0.020477284457792393,-0.03903963540142441,0.09564381133822498,-0.08404777411382025,-0.2641004399510501,0.019957753152657496,-0.044054907114942546,0.020233029804315423,0.1327501452698398,-0.022999440583890973,-0.008649348223350546,0.034000393337878757,-0.05965412028458743,-0.05447205951227691,-0.03548373693078334,-0.10855115704046782,0.0004453242931774341,-0.04494759594665121,-0.03289227087140374,0.008362835274301234
HEBP1,-0.008097600198472731,-0.08422577926222553,0.05702434997717954,0.02774895112509013,0.014464405821613803,-0.027214383074801285,-0.017264190395614585,0.06905462430223867,0.03952853496368629,-0.0005962570704225661,0.03606833749314815,0.028238451666360923,-0.004722005806663091,-0.04612440920513069,-0.0285847676723065,0.04324488835745897,0.10086495349951873,0.0024067770305143377,0.016841412355288982,0.03186875407219854,-0.06348063252709489,0.08200936184554979,-0.023454730933816528
WNT7B,-0.03234853066775667,-0.030258609552592894,-0.04512015410669687,0.11019487915035,-0.010843898202149635,0.042732270167769246,-0.04350671985656676,-0.08552420607380214,-0.013537062853064727,-0.011521371079679755,,0.03868315368067896,-0.05732601882992256,0.13657465242432273,,-0.011870997364635738,0.04076803581135517,-0.04010261188963425,0.025154264854659394,-0.03993732054755949,0.09779674040743415,-0.02547527831125055,0.054284247842850714
PTMA,0.07589810977024854,-0.04563080541956481,0.04597424456032287,-0.021070652124035354,0.06301282489075473,-0.08461359956930557,0.07673812908123386,-0.1263135996052194,-0.09881878662203723,-0.008487378108473154,-7.853961026511926e-05,-0.1674726771731788,0.11847525663826419,-0.11657833675109382,-0.008822266655807648,-0.09748215597684047,-0.006097107039650185,0.007587383111569596,-0.08661449127593748,0.04952865671014517,-0.0611101105404775,0.00540328880832237,-0.10197611678207624
FASLG,0.027939667627716477,,,,,,,,,,,,,,,,,,,,,-0.01571628317334043,
