,UKF243,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CD58,-0.02589062621342062,0.011917446085096971,0.008503315933023704,0.033850659764734774,0.027097118518127968,-0.02076152329888112,0.05835924383135511,0.013849469923497388,0.07485814160372442,0.04103138598980606,-0.027297916587111476,0.1145738558206158,0.042492823232932006,-0.030462043082594793,0.03820012198319054,-0.03288133972754122,0.07713183804900259
TNFSF14,-0.022078260117272923,0.03096624940574085,0.00523056210238686,0.0044269682563779725,,0.005088760055039334,-0.0220405585790874,0.025333005245901364,,0.10755311046496117,,-0.036025464455148905,-0.061369277224317224,0.024307992056290632,0.008171221234224528,0.03915330835593886,-0.03447161155625833
CNTN4,0.1288835417369735,-0.02172115234281719,0.022429654656203512,-0.049103555099590544,0.011914986468494294,-0.002366270996606054,-0.0052541059026622655,-0.04006283640667303,-0.008026339368902593,-0.012011253398607768,,0.0754448443860458,0.031104595382596516,-0.017415442361812458,-0.026838481847323185,0.06753746673823106,-0.06625264273828979
NTF4,,,0.0023600061484033755,,,,,,,,,,,,,,
INSL3,,,0.03603848762377182,,,0.0012207633180414583,,,,,,,,-0.008795091884053762,-0.0021838399276540273,,
BTLA,,,0.036798888289427796,0.03696930610143825,,,-0.028146547148589777,,,,,0.011363837644656132,,,-0.020882838812652096,,
MFNG,0.05399519007128835,0.02188250146145323,-0.0059578465872764195,0.02334066764583675,0.007324993788355091,0.03345791026180796,-0.008669106161238718,0.05962421448425751,-0.03185959987723416,0.005056760805836229,0.12090339136278372,0.0013938854621027088,0.08092077924848946,0.007606844935630331,-0.07109201489135039,0.0032034212830459683,-0.010530189503096728
ICAM1,-0.1047225770853914,-0.02925868568486916,0.04499939903955349,-0.008274310530106105,0.049021353844292,-0.048020942681443406,-0.0023807564197611576,-0.03418487647465923,-0.057805608381638174,0.09953126571456006,0.04543198081578422,-0.03349183583222256,-0.004513837184274067,0.0017570500900326881,0.0174873055127338,-0.08507064134493615,0.0664076231739494
PROS1,-0.050961640006361504,-0.019757816445496863,0.018249666533261617,0.023090926191301687,0.05081964293547891,-0.054964895043256655,-0.01802209541790922,0.018014045586742057,-0.005515086860522328,0.09689755653262212,0.1384281433489964,0.03357560095084185,-0.016047337732152993,0.03222911817220595,-0.0006605674366334681,-0.1512967523528838,0.00800132177563827
CLCF1,-0.040384919912444354,0.07824077537468464,0.010096478058040866,-0.04115644405654965,-0.02105135353035777,-0.020306564838783226,0.0158041207686159,0.024777224248033455,0.05950714228976398,0.024541893630245677,0.018055671180251982,-0.025389374500985377,0.0076501345865382835,-0.020084790070689775,0.06035234895621679,-0.08755347172515351,
PSAP,0.07660947390539094,0.04115137460854421,0.032714146548493514,-0.004964110456678357,-0.051106151629483156,0.04452206423040813,-0.03487614444479478,-0.044419803964464225,-0.021678310960645042,0.08755424525717084,0.0939331541642174,-0.1016422269022555,0.015272994954946589,0.05581570272314945,-0.05836471510559644,-0.07839696074158051,-0.029526297689820034
EFEMP1,-0.08877688980754828,0.0026580665070984884,0.05207523236471724,0.06617655855858919,0.024505232277741786,0.04939550590155732,0.008781049923380177,-0.013775030167324094,0.0083336542762696,0.09487328896837471,0.08035073788750541,-0.037812132397048996,0.08529736529078447,-0.031140253558324987,-0.016815168870149312,-0.1477165326017093,0.15288484754405174
C1QTNF1,-0.1227351641456844,0.09067981880159093,-0.019365112888717305,-0.01039546414034692,0.019090068040585755,-0.017520336833722876,-0.030399918462227744,0.02199485478563509,-0.04703367827191556,0.012955841192557774,0.06626545708771461,0.010965149055010278,-0.012112243709263342,0.043750560252737776,0.013152810429905598,-0.09792321195336522,-0.008272198185430698
ALB,0.057059116417904336,-0.027006812377772145,-0.03637469275487301,0.0008561589439570648,-0.0040565454918779584,-0.03081138873883014,0.03171320152839082,-0.012296333278199461,0.029771634202376385,0.09760723652753224,-0.00874055803786776,0.05559170068935011,0.02378307461634534,-0.04033411284021392,-0.006813357922986239,-0.029978716305227825,-0.03051579683689902
CCL13,,,,,,,,,,,,,,-0.027027335326644357,,,
EFNA3,-0.0012470417919244524,-0.06986542870333859,0.03844772647174732,0.051214005408544885,0.020258582268738317,0.05037506750432203,0.017250292985543616,-0.04728160062686194,-0.03091820624303663,-0.04689284057969707,-0.027471476871663455,-0.017172061376804677,0.035921213044747324,-0.10196218454193472,-0.04619048698417798,0.026234074394372205,0.10112073883273048
DRAXIN,0.1786283932694231,-0.04441780583257049,-0.02113927871469746,-0.01827379397205435,0.05644364031320773,-0.028215750734043563,0.008895673385861396,-0.011064734858437918,0.009691386525714569,0.027814037964791885,-0.028264634231921455,0.08029900701943475,-0.07357128611358218,-0.0046756347334982575,0.0229215069004484,-0.0020021845458333756,-0.009227113874775676
RAET1L,,,,,,,0.02307756341865361,,,,,,,0.009700304408812135,,,
NPTX2,0.17144507399927136,0.008034928202195523,0.004517943880144652,-0.03819229686278381,-0.005527488296897769,0.07279418138894914,-0.016046313200979538,-0.017882046644920005,-0.017108729996347393,-0.06605290905556058,,-0.04478649782400056,0.04623663465067241,0.004630794073799331,-0.06558286376753729,-0.0405140666128711,0.01898713033437914
FGF11,-0.1068192437510454,0.01933022034722592,0.03820579578615374,0.05811552818415368,0.02244375291174984,-0.047362923349351174,-0.039399796077943625,-0.059894210662649786,0.021167337429372518,-0.05160437678688409,-0.02026245152042334,0.03570942936714748,0.048921347361582164,-0.005330250347502461,0.0015272761119206927,-0.03896104251483641,0.0341883283660238
CD59,0.1251079355406409,0.05021475994780962,-0.010940619588075495,-0.06321798586001542,-0.011522609054414254,0.02278915195733436,0.05524277789423294,-0.0334949518811914,-0.020975273976060554,0.041483071056743155,0.03114153428753201,0.008405242319598003,0.02454173265882794,0.06259426825624878,-0.04094070897789115,0.001453394931748362,0.06869586572709364
COL9A2,0.027323293595916537,0.016809762928135682,-0.011646303344456672,0.022787154259046215,0.020542654065637402,0.04303428610755867,0.05559190225217017,0.015001202412078566,0.009291521972898646,0.03507268826813412,0.040650437915988984,0.04929623962679652,0.0068576215849236125,-0.058067205944568705,-0.019305682858583247,0.14535853475772112,0.1053183280124626
DLL3,0.20213077655315523,-0.020682367285005922,-0.05856162772880584,0.015033886099283255,0.012639326235218682,0.024508206143867728,0.007757645077286965,-0.009163777853353204,0.03516210824933546,-0.017943241823522464,0.03781760379874567,0.15068470109223303,-0.016503848638123365,-0.02204002407395628,-0.012404033114411281,0.004262305854387773,-0.033685365752659936
FGF5,,,,,,,,-0.016967652322009644,,,,,,,0.032977840367611526,-0.008360905985851218,
LIN7C,-0.007725326076376332,0.014360878766752143,-0.058492424513287476,-0.015534713521064579,0.04619825730791732,-0.013345104764706194,-0.0534691528270845,0.02211728010839382,0.004354768164015403,0.06264349443284783,-0.056445650868149615,0.011586523012767367,0.014464911525063521,-0.041087158623567994,0.03006466922170005,0.011897089388326674,-0.0063268801696271075
GDF7,-0.01942343578425202,-0.023308342115558742,0.06160343870064537,,-0.006904016764933004,0.019319093673997492,0.08103293954729003,-0.02452745284863843,,,,0.003533436855702712,-0.0011858600674152188,0.05552763249328965,-0.030806526404475683,0.13382701576447673,
PSPN,0.046770055198225344,-0.011477961493554558,0.0315533248570047,0.022399295340771903,0.053670963246361024,-0.005943070725409212,-0.01359897649746012,-0.022833235852044397,0.029773403009572506,0.05444232081818897,0.00929513672948933,0.08445476190620531,-0.003377620700544993,-0.07951668140867954,0.011690465559184446,-0.022147067127388488,-0.04888794108251916
ANGPT1,0.055355853655882,-0.023345732546662407,0.03178386153973971,-0.04425675087330614,0.012891123574977872,0.09190139285553141,-0.008518450496401798,1.0469760928934789e-05,0.012411423735256593,-0.012705189355166496,0.05296264196001881,0.12561748511086648,0.004045529109869044,0.06025254433036124,0.030597630382735753,0.021929428765799678,0.1812055940777527
PNOC,0.1848884242463012,-0.04877709583445844,0.010143580978352733,-0.011530450407344944,0.06530976100351463,0.04327374877653377,0.012357525791833272,0.004675453774980578,-0.0030415226942729153,,,,,0.04383943120644574,-0.02228970298861143,-0.04555101937033766,0.012936348757235707
L1CAM,0.10869703292525938,-0.010034803330050288,0.012377588666986761,-0.0019971622096857625,-0.03526167088796546,0.054185915550526376,0.037501926313906836,-0.07949977239046849,-0.063155730675645,-0.04489631767977465,-0.006909006963063698,0.08672581340564584,-0.003691970141118289,-0.13104078637142963,0.15861402225126106,0.03756810375797475,-0.0075946557890965655
APOA1,0.017032724951752263,-0.032278924746381686,-0.01034187351495834,-0.01724312332048316,0.051073854833003154,-0.0367503910910811,-0.0019204922543456743,-0.00017284725252454525,0.04736352871707133,-0.013775994525312108,0.07107620326192116,0.02400849915262272,0.0847109023835869,0.022501069423346322,-0.030146616843733317,-0.02902090110336906,-0.006718249122187624
PSEN1,0.025597748203633842,0.020619555250662263,0.029410653925772873,-0.01828363008878514,0.004341445759304214,-0.015668941126619616,0.03737821804770886,0.06914234994198125,0.03514238529236354,0.03757808986139766,-0.08989927495809238,-0.07155874813195809,0.06234426262276108,0.009339837635037852,0.012745460513272761,-0.000473552574661411,-0.057768883822255174
CALM2,0.1924772097869275,0.0294784204252751,0.031001472370331375,0.00995451844196002,-0.038812135592679924,0.11418788516651579,0.01856557215158525,0.036127993059533646,-0.06022173333298242,0.1685664299796956,0.06335181929590844,-0.11876977503139192,0.00901585072967533,-0.09621753992830497,-0.04234908044153836,0.10102657884489126,0.06766997650371791
CLEC2B,-0.10006235965737971,0.010271359416535222,0.011320393408245132,-0.08336222619459133,0.009722668498356717,-0.028761916281225958,-0.04717484085112435,0.013407403519083823,-0.051248974556954326,0.1448707457678566,-0.09708782578746925,-0.018854999697313128,-0.03360396708684366,-0.0058261072447827284,0.05382753041958351,0.05674607219884175,0.08176544172517618
NTNG1,0.13053935879494896,-0.007986028405540078,-0.01662677106659254,0.034245369078912194,-0.008843327565253559,0.061383091440026315,-0.030419340216279088,0.005692407346614156,-0.0695872626186977,-0.059221936165973946,0.0027984324275940513,-0.0072626474624527095,0.06321382708422049,-0.03189989972408208,-0.033091244563530915,-0.08217125994665808,0.09166707839143538
LRIG1,0.06886913944417139,-0.0336614981696166,-0.018190778376435415,0.10166147377590447,0.018763918740422342,-0.02354781053011348,0.02574120267140415,-0.0003950771746556761,0.11062573830210583,0.01882610687046047,0.049606941374895304,0.06497501733457738,-0.027012606864548337,0.05298280697366046,-0.06228168726514204,-0.022661240802391003,-0.0010841873364048275
CPAMD8,,,-0.021747453172734917,-0.016017514109506217,-0.02612934178340895,-0.012727497362472848,-0.010102424927118478,0.06517001252696478,-0.008668233640223759,-0.030883375479115054,-0.009567580579125053,-0.027716297361097587,0.037279986617179975,,-0.022629094680727324,-0.022950930871010987,0.12394497184459191
GHRL,,-0.007484155855673424,0.015854407657571016,0.09513307412791622,-0.023028291356633025,-0.020120434853829354,-0.020100607357217287,-0.03675470956117056,-0.02257570919252534,-0.04160978143783341,-0.03220046474137582,0.014813265257618924,-0.04304600924344084,-0.021187871839812925,-0.0032877156120938453,-0.02023148436824269,
NPY,0.03710136882172619,0.011563939886687018,-0.07951632048566347,-0.0348539569191922,0.014441742638534663,0.022054786988840402,-0.054548846235596325,0.02259018249107005,0.05563398879405936,-0.036065094726435515,,0.017830787545455137,0.051721904108181706,0.000494141350581476,-0.027271232193875228,0.054172491469122036,-0.04402754370710777
MMP2,0.21076199729849193,0.0001669972446709754,-0.046005967630069526,-0.03867070853350073,0.0600874203237891,0.015786231303254277,-0.021524490781511044,-0.06860414131319556,0.08488147118795465,-0.012645875990021918,0.02465087824793662,0.020243007552998498,-0.011580064160823217,-0.02275464643445308,0.011889407211405585,-0.07154463152999267,-0.05859547124434392
LHB,,,-0.021684694326989246,,,,,,,,,,,,,,
PPY,,,-0.0450455043531209,,,-0.02287892551475255,,,,,,,,-0.024511205111095724,-0.023973319576559658,0.020557337387943252,
ALKAL2,-0.04727595541066362,-0.018708763392362854,-0.01063622156277686,,0.027940372199955866,0.034054933986423196,-0.04783503355330504,0.004753865311444824,-0.02318033629724945,0.06928169380283965,,-0.030234238952713103,-0.0569095607169615,-0.04148716655601946,-0.0007910526640490857,-0.04562184248615133,0.018838526610797733
CSF1,-0.09501686051971273,-0.04923681608291786,0.04704252853866512,0.05419162521122445,0.013353887389278275,-0.010188553840425616,0.01142627090990131,0.03770038762263991,0.037550761660775284,0.034535685590693754,0.043879252784028676,0.023648084884500983,0.00506979399358585,-0.022658937995695544,-0.04647851540422099,0.05881704883543493,0.05001760483319811
SEMA4C,-0.016548841425705896,0.031135916232081198,0.016190216803428765,0.028935520802058478,-0.0008699397465982538,0.006260755151308071,-0.004086901255900742,-0.018625062674042875,0.0416917800470165,0.017387926066732506,0.11952950639225891,0.09237752735133026,-0.006481825762504444,0.07013234047612642,0.014088178682086826,0.03527396921417853,0.026933833784921608
BMP8A,,,,,,,,,,,,,,,0.0653446516118128,,
ICAM2,0.038716120487203985,0.02130246655888725,0.07924861141678291,0.03611318764002168,0.018846609979142923,-0.02510592875933634,0.04959495329980277,-0.01072376137868967,-0.02970332303470272,-0.08702308299228248,0.052828663992514506,0.046966728288705135,-0.04394601958032611,0.04843341176288045,-0.03327244386522349,0.03277372723772759,-0.018535014544833837
SYTL3,-0.002542427378660002,0.0793033049784687,0.03282345974256728,0.02761860587407989,0.05663169916153755,-0.007807504297303218,-0.007284798722921618,0.06264693556079076,0.033468724834823674,0.16446049745965668,0.08606221503717731,-0.033479869031691846,0.05499232040828838,-0.050051362863846795,0.027355938171779226,-0.07269965059901497,
IL1A,0.06226600321989048,0.018207747157992712,0.028638914507548054,0.07250840674142356,0.056504423206357235,0.0011042297076511109,-0.045159763416176696,-0.04450433582884411,0.028290329694875115,0.042728592745852306,0.03782445058849705,0.051742310164156875,-0.006817179634385722,-0.0312433427183723,0.0007611613542135206,-0.036366728914220436,0.0392632606356755
HLA-G,-0.017401774475653626,,-0.0074636093386515135,,-0.016712503701650228,,,,,,-0.01696566027009247,,,-0.03552506400465769,,,
PGF,-0.07201509122197339,0.018901751328154047,-0.033588596139228086,0.011514586813201918,0.05167155435523264,0.0073254238671569515,-0.0279044753380107,0.023955657236080872,-0.027644453410518056,-0.06094077207039743,-0.09337174015099757,0.09223353753992075,-0.05855522693356503,-0.05918559130498478,0.008415585345855655,0.016459004716444105,0.007867670293837082
LGALS8,0.004778270267311123,-0.028720575427628584,-0.031055934900181013,-0.05471578950280935,0.0375686435207108,0.04368369685695188,0.029232374902761066,-0.024078526025753992,-0.03476000072034478,0.0509201076004775,-0.0020122329171316476,0.09657851097986106,0.012424408038317158,-0.08234018706284309,-0.03995070424538202,-0.031016426413344667,-0.026985106906028712
DKK3,0.15882392868292552,0.014149486271617499,-0.055077232164511304,0.009460362885426891,-0.025366253436002364,-0.002008122204011654,-0.03555974335769121,-0.0196586649923072,-0.055491859902057905,0.028334100355368222,0.15426724611462073,-0.01467860896735104,0.028189090054861737,0.08764403388734715,-0.08094743582677348,0.06757955883463966,0.10494639096476836
COL16A1,0.06927200883594294,-0.03268630440008515,-0.021713466524995003,0.10133524429207598,0.04282561076333357,0.0491981012817932,-0.032411305056617,0.011478973354309335,0.11816011267822463,-0.03257544405112337,-0.004009724929110264,0.045684823948893616,-0.007773109938765585,-0.017412103678794918,-0.10438643730213706,0.07669401477702055,0.047064233032612444
TPH1,0.049533106459270955,,-0.05434802823105536,-0.025359853475605064,-0.01770922824031668,-0.018545196497242653,,,-0.03118738919988492,,0.07630371198828581,,-0.018081285686968047,-0.03890525829768398,-0.02254926308646854,-0.03569509612399757,-0.021862609577890633
TNC,-0.072827992401401,0.04164782265128977,0.01982227504519373,-0.031137095258894448,0.028277333164991723,-0.0799823209955827,-0.019443739564584606,-0.017845562637458356,0.09345693092951127,0.05595173356653135,0.15134243228916355,0.0076994084981887,-0.003512086294696496,-0.12438338189861164,0.007426661299582838,-0.14593722085610186,0.11290425397562404
TNFSF9,0.11949368993405542,-0.03128531752146086,0.029292585996205583,0.0050045150464012944,0.08756188877285702,-0.023741120887803075,0.0026899600034465056,-0.057615624462894706,-0.03333383583071091,,0.028039050168044158,0.03961390927874966,0.014249821743886787,0.04558206322030426,-0.0021004745541346953,-0.05738426862036873,0.0965947351683992
C4A,,0.054264882690027806,-0.028249192783369632,,,-0.017119795526988283,,0.09684193986719465,0.037141700878948504,,,,-0.050110834828762565,0.05766400993696953,-0.026103675969985925,,
CNTN2,0.09575918983518564,-0.0004065144283190135,-0.038163408369875355,0.01907433930984869,0.02896018773005037,0.026902370603367694,-0.04200929983411826,0.09779837826834586,0.05554802232461928,0.07104992139962776,0.01543294182929108,-0.019917114149095125,0.052279374780962416,0.013070755790910282,-0.0495482950929261,0.150820767799249,-0.01411368378101591
F7,,,,,0.0577567139977665,,,,,,,,,-0.01958767537327072,,-0.00951323967316292,
LUM,0.06453236826539127,0.03361772376312488,-0.03079178551386551,-0.014076477530171872,0.05237701857261679,0.010645488708960073,-0.026302181139359018,-0.05026611499229556,-0.02803491705976408,-0.061511777767607634,0.060420019211180044,0.05073969936058496,-0.01552408516857186,-0.05947008848242746,-0.012506582548028201,-0.11389098463721904,
BTC,,-0.028850079178741567,-0.02042500915201349,-0.019898399599641653,,,0.016015790364240567,-0.04833402389485009,,,0.07102537737158943,,0.041588360452464626,-0.018955371518635643,0.010058645002245568,-0.019786027717293507,
APOC1,0.03736786675943247,0.0074200950692544666,0.04280539777751932,-0.004474851130773505,-0.012425425841576474,-0.012171227091118774,0.02214894488712744,0.06790836441969858,0.03395847489543016,0.14538691682579996,-0.09094598407659521,0.0389641193845549,-0.015277454985691894,0.04590291571247301,-0.03732649656835784,0.01572819646752069,0.11825914067230521
PKM,-0.13573799790500468,-0.013651949202136165,-0.008009003760565743,0.01781994623658568,-0.04045138262646067,-0.02916124597102519,0.004104793459710647,-0.050225212188749445,-0.031120181978857575,-0.033023109937477146,-0.05501552154420671,0.045249747905948816,0.00981855744247566,-0.010090404179210121,0.022969565179863566,-0.12872982495276203,0.11453970174436641
TNF,0.17066126066839615,-0.024401098339814447,-0.003605608793838602,0.05770548402511371,0.0008976445418852237,-0.03269572438087637,0.0016821923487686803,-0.07807666018378141,0.025663538729550146,0.027008082213765966,0.03076389861795846,0.09398034888513267,,,-0.017036616194205104,0.15858375326325036,0.05040044819550613
GNAS,0.13651811440974376,-0.029882338260883587,-0.00046174576512537696,-0.05714063155698541,0.002611742671481569,0.03533681262976113,0.012924424465375598,-0.06997733918319551,-0.03677790414639645,0.01961246890623659,-0.035238532650954675,0.0011711801910270461,-0.11311805210092987,-0.06132712869862804,0.017399427507344148,0.033502075336689266,0.04256913852962493
BMP8B,0.03254951802583602,-0.044056607088628116,-0.020457924420479005,0.07246301440299234,-0.0030114729697582774,0.02399226501397399,-0.01951242937478402,0.03312050677387974,0.034617105004690195,-0.031354389726645004,0.08046784163930039,0.11798232931939814,-0.0031445418256068514,-0.0555248793730316,0.0474673167431537,-0.05287110800683416,0.013712424342821949
LIPH,-0.04948576499357684,,-0.02144651977418561,,,-0.021867600004656824,,,,,,,,-0.006842865358719857,-0.05068686543904236,-0.0352066806063359,
CCL28,-0.03616904012477095,,,,0.07135298689995019,-0.03367250656238961,-0.01042383645709177,0.01962333307451281,-0.011377590286849067,,,,-0.006611877850549503,,-0.015051808781703854,-0.03340467858379632,
PTPN11,0.0561820570768148,0.006438138833175793,0.03644891442365809,0.02807625990240277,-0.0005312691863113574,0.050799311657586964,0.020081405596272764,0.0363131964129253,-0.03023343393888011,0.0408791390351132,-0.05113051506342701,-0.0018194060698508456,0.017593866022508863,0.07230912570068862,-0.017462296240192583,0.08929041415748545,0.1091536408407647
ADAM12,0.05098117815251549,-0.021954484314596998,-0.028898797687935567,0.024256101894978465,0.0058782791152500475,-0.08538595170442562,-0.0223044997274363,-0.009837700380651009,0.05053495084432331,-0.02579035704459917,0.05599803193084275,-0.004804505392353446,-0.05002706637566802,-0.050416157711835864,0.016941133761395256,-0.052828236005680804,
EPO,-0.07903201073431347,,0.00520894408843685,-0.023364718203513674,,0.014344113766636317,,,0.015839618649085462,,-0.06817720951516193,0.024719907245083616,,0.020515725458874243,-0.016006347714795387,,
EDN3,0.04804624872844682,0.03836611779926329,0.05761419315065922,-0.027346469235425778,0.07964464599127256,-0.002448335778332576,0.008161748314255342,0.0600450733203246,-0.009989136133686507,,,0.024265971877317025,0.005009908237155258,0.030988790531851183,-0.00014145996021906054,0.06698963183927555,0.18222968098163742
CCL22,,0.03172071724804515,,,,-0.03989323143406717,,,,,,,-0.053481704405843995,0.14232316065058587,-0.024734001696326034,,
CCL2,-0.03363064379318372,-0.024805781827803484,0.009186162360237162,0.036555716321158525,0.028595558641815597,-0.02742449020631499,0.020261879815682126,0.02726113265944093,0.003918239566061811,0.11504826699009842,0.025141889276139272,-0.02935349812922244,-0.00021673430855951353,-0.053795677702407785,0.02881238048461392,-0.07084913101170652,0.07043931426740313
DSCAM,0.057356278062388105,-0.010565409334376396,-0.026913447738139636,-0.005952219484540137,0.05190112758827727,-0.019321640847316173,-0.015623353706147916,-0.018912258066443578,0.04668340030727155,0.025888643251526663,-0.014651398180644155,0.02433623039176451,-0.00963631505225339,0.09084677864532865,0.04158514231383796,0.010869810088097443,-0.03525577364374275
ANG,-0.09228726139670627,-0.048698249317107783,0.041751982113377294,0.04602976675550093,0.028489497246556073,-0.027530032111044628,0.0541648124098266,0.00789066512634315,0.028028606615313263,-0.005698255902347335,0.04057194052001971,0.015810380253381124,0.011900246032888128,-0.027723083828777615,0.0459191651848592,0.0022892071707910707,
FBLN2,0.03924356214814677,0.02863535813949495,0.046844668001498765,0.020365585436718264,0.024289790728348862,0.0435720235641469,0.01972686288873955,0.03541594992969887,-0.008803800924545814,-0.019612257216703757,,-0.02228285503497361,-0.002323954028447307,-0.04426045392036134,-0.016478745470234833,-0.04301343264980744,0.007053092007513197
VTN,0.0588867794383756,,-0.0504833270663119,0.040324895921622445,-0.017709222449383076,-0.007267100785386946,0.005575609215364766,,-0.025914846547947148,-0.026192296521932005,0.05709150423417197,,,-0.024265974274681888,-0.026103681389421884,-0.03579057234748843,
VEGFA,-0.23376359689520856,-0.027172036645534147,0.024205962538101516,0.007635907350911563,0.004148507798766149,-0.04417718094331697,0.014890841860704022,-0.01840541599380201,0.004963089709491327,0.09578844749950602,-0.12922703037113661,0.058166919603407675,-0.01861864670592771,-0.017239456640494956,0.08300417555319907,-0.153781596161669,0.041128962240174365
F10,,-0.026604997648048554,,-0.0198259538955957,-0.030795935502266718,0.009791446596218865,0.003818905031269591,-0.04379377710684292,,-0.02841157663522485,0.004425501903363896,,0.00921373853152173,-0.008579592417277657,-0.028259122596403837,-0.029068232810090244,
SERPINA1,-0.029891467074393892,-0.02333282674539893,-0.0033430831105438524,0.03363894798490983,-0.02260957839093967,-0.04846277866660572,-0.031208577046931325,0.03798324762827597,0.04495840112158744,0.12370323496587081,-0.006005953438088948,0.11419845742274015,0.055309259087782746,-0.06984546624619002,0.02360477196190498,-0.06057031227930287,0.0009105237758714243
VWF,0.1506962168052635,0.004379587660966275,-0.05032634070488762,-0.034073380677358656,-0.03915568832586445,-0.03694490408954483,-0.01678783642680588,-0.01728377054575246,0.03097309931094707,-0.05028561060846245,-0.0017037169722502346,0.12173729224741646,-0.06378643726927954,-0.007203884046251295,-0.04826451847153091,0.11556865999874524,0.060671938546413555
GDNF,,,0.05043001813763786,,0.10850839381756683,,,,0.04591894402672649,,-0.03269128601182681,0.02807187196637678,,-0.026241907718671263,,,-0.02565494550292209
VASP,-0.034780962222209,-0.004274042595164352,-0.06619839008357335,0.009041966525314126,0.03637410852912576,-0.014360489274785459,0.006835734564954112,-0.006594270571200844,0.017948711209595295,-0.00981456805645265,0.008029768873386493,0.05456784001034666,-0.008084289319392602,-0.015359020661490847,0.059452600394779266,-0.07569511159314343,0.026633790756986395
ADAM15,0.057473214383071264,0.014372070118500608,0.002631236176278329,0.032868175604642114,0.002930919246431511,0.0005096131712463534,0.03963318281758895,0.023155947768630093,-0.03688247326636594,0.04249377476795973,0.1431091079455717,0.05968723468084299,-0.027523020283780963,-0.0172684039071921,0.0026654335884828797,0.07948023196801732,0.043293111879517676
WNT2,0.17187252487247143,,,0.027358816975826657,-0.016537199367906798,,0.007762494153712654,-0.05579420635506278,-0.005275348115022913,,,,,-0.02250174834804273,0.019308119458038193,0.02428026606560088,
CALCB,-0.044018773381966345,-0.023796107884982858,,-0.05252103745358165,-0.017950191447858,,,0.022371664517180496,,,,,,-0.029272940802600005,,-0.0052655106967684565,
OLFM2,0.20607494377582464,-0.05092254523605467,0.012370945475224921,0.03680263353524222,0.008735538614592156,0.04990060805895098,-0.008733403219885758,0.008937733970377594,0.0025001331154032402,0.04244685042085061,0.04854367906688284,0.05776822295424713,0.03868162966433004,0.04856912051652665,-0.042976617039425805,-0.0058654403682219846,-0.05659280429665545
MFAP2,0.03282895632420977,-0.03687051417849936,-0.022790975451937905,-0.049769897932616686,0.11797828024126214,-0.020152706325401608,0.04426867483342832,0.009411719898525002,-0.04754023718572471,0.004779302109221483,-0.12559957364283555,0.04091405775193806,-0.021687639442964545,-0.027510649146393926,-0.037398659067273625,-0.0643430511881366,
HLA-C,0.09389870559757993,-0.0009206680334890835,0.022914308911018005,-0.02352917473246632,0.04016092466095166,-0.009927567273072195,0.019075047076088536,-0.001981564695559426,0.0678277509596555,0.11757589999009108,0.058039975236198686,-0.09187891129931955,0.02425223358467896,-0.025102609285217754,0.0011749560529075408,-0.0009111088081055817,0.02355057907409098
THBS1,0.005236820275534042,-0.020345500351950124,0.019712177615168507,-0.06568135632147636,0.02540122587343797,-0.08068527465415269,0.046378564831595796,-0.10511603147789426,-0.0021399140429000734,-0.021267605173356387,-0.06809142412894811,-0.011381649600655123,-0.00818509381240668,-0.09142956697510995,0.039625753388310064,-0.09009331090672168,-0.05521007119466691
HSPA4,-0.004424000330407102,-0.0028696202740501687,-0.038118640304058087,0.04769363229946175,-0.0031630988812520137,0.014432156468543674,0.01128711414399934,0.0073506613069392055,0.0280370143605104,0.025364288597033935,0.0382628725610533,0.026152456986486425,0.00894523495179571,0.02623385620816722,0.010030725916849262,-0.0017227463014299624,-0.048066688314570595
LMAN1,-0.09473628857287471,0.031803430488796094,-0.0006882577824382836,-0.03697572985127028,-0.021950322708728983,-0.03076280837547147,-0.003676938771247289,0.036179482496431804,0.014819256286525305,0.11591508767029476,-0.05680304103356535,-0.00973403816256424,0.09547609056049874,0.03719398745783436,0.026877297810901736,-0.1171389110545108,-0.0017458675634873175
LYPD3,,-0.021485440220990353,-0.0027385588524191963,0.012278962955855888,-0.02225691045956353,0.03856052041214344,-0.010315451279639822,0.031227882168725272,,-0.04252611932763105,0.004185934918740495,0.04451781558442703,,-0.029847130147325502,-0.03319364341656742,0.017759343472300123,
APOE,0.2156864890801215,0.0506746565973885,-0.0341648305379396,0.07132093792723229,0.011781172304144905,0.07464218218233715,-0.004942977859443259,0.04440158395098572,-0.030056575513233732,0.10105781286146559,0.09961455623708741,0.2072100294741758,0.027025144274465646,0.08724896025427226,-0.06693872774845344,0.11239646300279399,0.09198739712970377
SOSTDC1,-0.004277918458132466,,,-0.02135341590466405,-0.00023226849505236837,0.038366383118096155,-0.027995998856071607,-0.0323875323089879,-0.040027481816850244,,,,,0.007596499194139167,-0.026692898049684458,0.05226992435663167,-0.0317763972990858
ANXA1,-0.17248552389493574,-0.03178865730498583,0.04489637029375583,-0.027724456546607566,0.04129136635292091,0.02509797969886391,-0.01269188717756489,0.040380449836409,0.06422738626362783,0.09289690969068656,0.05885321448360905,0.05641690476447446,0.0466935692443045,0.01621101540928348,-0.019987433922570873,-0.04642077803131971,-0.009978010559003107
