,UKF243,UKF255,UKF260,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
CD34,0.11011923549485224,-0.04501652983093811,-0.07324892677716748,0.019620045713487338,0.06410454620469586,0.009719472525338167,0.017204911649659906,-0.09821163400882213
CCL23,,,,,-0.016621361230722546,,,
PLAT,0.0857963472591074,0.03080262204920932,-0.0036230655261072875,0.0895902337293066,0.060596349881312725,0.04908873631297732,0.08153966095782973,-0.08171071356580546
NTF3,,,,,,-0.02678714877657001,0.054192306010272674,
CKLF,-0.03253133674749127,0.05321470313523058,-0.025404358502506382,0.057285235659035365,0.048053790594765666,-0.014445232351126228,0.03140527130822917,-0.03689934098157123
CD24,-0.03144570209898468,-0.0044839674418360445,-0.02701173646107051,0.080777952392766,-0.009996820137877765,-0.05789930490827356,0.03985713857993431,-0.0435428301714463
HSP90AA1,-0.0128253623398587,-0.016505407181889243,-0.03399755741213013,-0.04896632801002795,-0.07770140457873402,0.025697164921904582,-0.08528388709017619,0.03218397626298464
BMP4,-0.03484607481323905,-0.02728710106045962,-0.030093593005669727,0.047841125797467514,-0.026888075669576985,-0.01329409590018611,0.018429421952423947,-0.04502655013369335
SCGB3A1,,-0.029019918756979405,0.059020178893401144,-0.018423174472793784,,-0.022286196709076098,-0.02801788700256726,
IGFBP4,0.06682394427257934,-0.0805255448150979,-0.003114884905755014,0.04691083725380922,0.052445152825382244,-0.04039895275672412,0.015467480631990676,-0.04076672980212615
RSPO4,0.010163289442013987,,-0.021313656797609278,,,,,
LEFTY2,-0.03294533510715258,-0.015711973881829544,-0.010393629034884,0.06953857016469646,0.10078559993979688,-0.019244925335038236,-0.016829264054650003,-0.07750508792093685
PF4,,,,,,,-0.013415300816731968,
ANGPTL2,-0.0017314941900428123,0.059811634088083446,0.048236847108880695,0.048389846546925186,0.042869899801554735,0.021711595822066207,0.032972726074725796,0.025646188520527576
LRIG2,0.006173941576346072,0.012097904941710572,0.034378550935193895,0.03605532142520304,0.043410944654293675,-0.018757352453263546,0.029944504419421286,-0.009041339866698143
ICOSLG,0.09232353750516875,0.03769796943499294,0.06453990504501785,0.1256321618649198,0.021763104562775543,0.022123510747796636,-0.01244703162568574,-0.022348877995036355
WIF1,0.04206012327742599,0.025709543835070302,-0.04189766783616224,-0.015991317335483635,-0.03742981422373512,,,
NPPC,-0.007279246123700007,-0.03640789024359244,-0.037180032058175556,0.028532905940529034,-0.03933093212233932,0.08962535629003193,0.05990282356167198,-0.02415242636809153
LYZ,-0.07488196699261822,0.019383751418250793,0.0570180940576932,0.043530318605916885,0.08348317716294784,-0.04498538693980129,0.023882712905494183,-0.03706882372558744
EREG,,0.15779493949197415,-0.02999337219479141,,,0.017598815403606746,-0.042627693926849314,
SPTAN1,0.11423159114559998,0.020558375377999913,-0.009272172789078312,0.006065851267209511,-0.051865813718922744,-0.0222514786248876,0.0052041040283987835,-0.005302433758992596
LIPC,0.0802280637790991,,-0.020635127807304712,-0.022380903895978153,0.025334041332218886,,,-0.029645885026762787
COL8A1,0.02895852156985635,-0.0012627622076711751,0.02129886957323797,0.057056803606150515,0.03258299079463375,-0.04492316091111073,0.007465960108499599,0.007303465153574175
GSTM2,-0.0023255930612247552,0.0343156138662371,-0.004208548665823203,-0.012204511470804022,-0.006193903534753024,0.03669467730962567,0.07218229708007055,-0.003465869287247682
SPX,0.08813823192314553,,-0.04138569240793804,-0.0036724534429939315,-0.03604473086142876,0.050961324476635574,-0.01665681068876853,-0.021232099412007127
MFGE8,0.016916597552956176,-0.039513166737706516,-0.030891713787508313,0.04369818967232448,0.04896033649913135,-0.04051059924515706,0.0071553350373203765,-0.03158226992761226
TGFA,-0.07627776136652199,0.018939126900553393,-0.04715845362470472,0.009952133696131255,0.020055740287205324,0.007155157504413144,0.04282904524126019,0.09365332823880768
SLIT2,0.07077961574853228,0.07259929655574464,-0.017133542866911204,0.004699106725408862,-0.048539492396312056,-0.012566044947312671,0.042344860591570596,-0.03590872720031054
PLTP,0.08987840424792594,0.045891314182957,0.04342340839659317,0.08741155006336139,0.10373282854099164,0.047041629628622066,-0.038703795474786806,-0.015195968909419556
APOD,-0.06108889624566662,0.022172084884707417,-0.010295659752082575,-0.019878836094908706,0.002203310370165456,0.0021852005217145986,0.06878634007067637,0.06278254270113523
B2M,0.065255542196148,0.03468593880592891,0.06956930451359157,0.025949502056831667,0.0909453006642302,-0.003793989076424421,0.08402908854545507,-0.09465926385589786
OMG,0.025296934148086536,-0.020296802321289456,0.023140326722470638,-0.015521519416138413,-0.08259849839634864,-0.004046293334641202,0.0922559985613803,0.04033211866636869
CXCL3,0.011063999939943081,0.029796119705619913,0.005658404000449864,,-0.01917934734002632,0.022409194806361464,0.04067496773173765,0.1816906241676718
CXCL10,0.019098622549215637,,-0.04225667256720637,0.054316763339945305,0.07919301375577588,-0.02341048918978174,0.0049880568480913995,-0.0241524237419128
RSPO3,,-0.027149302588848807,-0.02063511508473616,0.09005187763060706,-0.023986787460497712,0.026546097775431397,0.015850768725539397,
CORT,0.14042423213270694,-0.005567139793497974,-0.025043827752357632,-0.02121233249094734,-0.04151450979916918,-0.025850689240926903,-0.014038430457236203,
NCAN,0.03798278949684087,-0.0011248770509602638,-0.00916969896234726,0.003990528365396875,0.060617187928721034,-0.013661163125844976,0.09687467109785994,-0.019498160262657976
PRG4,-0.030096032659528513,-0.030356427546627703,-0.014774668316802698,,0.05340842660135878,-0.007161395215795692,-0.020714563208007287,
ZG16B,,,,,-0.022434350467424213,,,
TGM2,0.008637646567951617,0.022502616548564915,0.01772478323353585,0.0823024936561869,0.014227667305717277,-0.07007173075244817,0.00015570772932443528,-0.07834289389435917
VEGFC,-0.021594504320544116,0.051699061016107564,-0.022743110391384283,0.03308387314385139,0.027321166640864623,-7.99120100566908e-05,-0.014004607549436394,-0.023646919742711346
WNT6,-0.02738758444101642,0.03392603235737984,-0.020358070516052266,-0.014803163817340193,-0.020433499199380506,-0.03384339146666563,-0.026091050469749112,
NRG4,-0.02041019946145586,-0.020349861712891052,-0.02104458289642628,0.041842954877167264,-0.02588165589698601,,,0.007363443525206499
PMCH,,,,,,-0.023043287768301005,0.001514491774459227,
COL9A1,-0.03179654405231988,-0.0025819296253413986,-0.021081693338231098,0.04981685100110788,0.10329269091314959,-0.04624430135524869,0.08541352083042542,-0.0076440126796608245
GDF11,0.036740834029612215,0.07919816927859084,-0.03533032622823543,0.04556209650831322,0.03397017753554305,-0.0198475233431766,0.0036495586628091663,-0.04296911482398742
IL24,,,,,,-0.01718052008754586,-0.013201400665798892,
SORBS1,0.03383427749001834,0.07718563540940525,0.058268136413063935,0.029048236231364478,0.05778827610409953,0.0310096625127453,-0.0009205334091753924,0.03634218491230655
DLL1,0.08202874752995083,0.03975212007754662,0.005638776830471553,0.08753692879475171,0.018450722281255445,-0.011832604872546702,0.015087257743291331,-0.01791303620926988
TLN1,0.008284518071484122,0.040514460729670104,0.04406703106253481,0.028138350133296502,0.07763899730417699,0.048548546963518804,-0.01864955129549233,0.026870685545786317
COL2A1,0.14557030907705665,,-0.013196020150598503,0.0065030318417521795,0.02181823662859199,-0.015156154218191971,0.039675272604632154,
SHH,,,0.014478342701026674,0.02381043917006679,-0.015077302552802985,0.01296982283186542,-0.037083938295539784,-0.04781866793996616
PON2,0.05752775512180723,0.07056165385611604,0.0012223967512318273,0.025432745648543975,0.057975565877310925,-0.012098558674827557,0.1000256109060809,-0.06417760191417664
ICAM5,0.056713059639404866,0.0926336708996516,0.006857642082571672,-0.002330334129662218,0.0029100588772199613,0.05266092907853784,0.03172496225709184,
HPX,0.03881709779975989,-0.02714930972630949,-0.027571302782489444,0.08291364258829376,-0.014318839071609236,-0.0435106186192389,-0.04938856623662444,-0.025458209771849045
SFRP2,-0.005738992376311378,,,-0.024342520558729697,-0.015306907164178232,-0.04279896117281553,0.01211840915411611,0.10695616426250332
CFC1,,,,0.06502397915862569,,,,
CD70,,,,,,-0.006666413653296281,-0.042035189656144965,
HP,0.04553910288414214,0.07783658563315995,0.016711157577926457,,0.015080707446758287,-0.021043873838539503,0.015886685178750134,-0.003039811101598525
CXCL2,0.02466555643878891,0.04218968347973171,-0.0034098671452366387,0.05724540882469035,-0.01747018920645654,0.0006363941680013494,-0.04367382141773633,-0.005353920758629555
NPPB,,-0.014883637149697313,,,,0.07094978090672797,-0.03848548057170936,
CCK,0.004514831009303324,0.030733737416553247,-0.06839886296542905,-0.05406843187838029,-0.05264777644131992,0.02154230531031548,0.041387857634406396,-0.04191089989416393
SEMA6A,0.03470423035646963,0.010167876200772207,-0.02777280872928554,0.016926624175741537,0.054972036023632445,-0.03182164867238424,-0.019872515402194126,-0.07117990558711026
IRAK4,-0.009175455741605297,0.09217794599054875,-0.08176161131011754,0.023291508582214675,0.08909512053336532,0.032266296528768695,0.018480612901123156,-0.06692028026803676
GSTP1,-0.05336435113574679,0.019378166327397275,-0.010120067329115407,0.02026152353711003,0.06701394983657216,0.07898537100659173,0.0034616410747637365,0.032932784840286645
VCAM1,0.03709949554586715,-0.020097006429182687,0.0947003161110915,0.044582733583578046,0.09309519879020874,0.04887337178132413,0.006357276214039897,0.02946640888858149
NXPH3,-0.0006440094664515311,0.010393206145755552,0.02190417832640244,0.05516834721979517,0.003954891838493506,0.01801496682772456,0.03045700700007522,0.012970770081472252
MTMR4,-0.061410248630523474,0.015691019520188598,0.032452451055636974,0.07945855215116487,0.053067690339659,-0.02248069034142453,0.04557391258010682,-0.01874963839085893
LAMC2,-0.01863852737007742,,,-0.020282729353735377,,-0.021121882197233637,-0.017337143316139433,-0.018358591374773702
IL10,0.0516158383406135,-0.02833118083441297,-0.0317836923811742,,-0.010269370275939396,0.0018062837073813595,0.04524531941969065,-0.017708624443887627
SEMA4D,0.07341970495294384,0.043444464014775586,0.005231279164282236,-0.011786855108892689,-0.04414017258417097,-0.029584857675416902,0.05984007795680383,0.00567736793808807
TRH,-0.036372390499564165,0.027787881482560076,-0.012985884303245624,-0.000886870301658636,0.04238915005671804,0.03898843186695741,0.043885959217888244,-0.040577921562048765
SEMA6D,0.0035015090987373237,0.05686874381027174,-0.022027729206451723,0.06813851502436431,0.027099854913369047,-0.03640168117390857,0.04899158712041344,0.0038320088911227815
CEL,,0.023056739319232848,0.017959774222125056,,,0.008385611995482415,-0.02155303713563216,-0.01981700485765448
PDCD1LG2,0.07769062070733936,-0.009475301759156294,-0.028872988188776438,-0.014243560230756491,0.07085823497471685,0.02554403858596884,0.005992606506039661,-0.046071772175092424
SPINT1,0.0926237089144378,0.10016491355328509,-0.03463725150482912,0.06097490279127316,0.08542518313421994,-0.007935050617779413,0.013382028094116906,-0.03627314247692503
CTHRC1,-0.0543457650652099,-0.02463587349976006,-0.010323571384037934,0.05319114488557857,0.07553241792356523,-0.037123051815691845,-0.007433339603995865,-0.037112936176447626
PODXL,0.06997627724320529,0.08840723683033895,0.03597364546000671,0.06893781357143197,0.09188221034201426,-0.008173713172408816,0.014463463343746933,-0.053828558602796395
JAM3,0.02268530995357004,0.02176737507446344,-0.027644076158523632,0.0077470305010035895,0.08273181205879336,-0.010816907144553495,0.012319181695489676,0.047503058511076404
TGFB2,-0.0035974971999584667,0.13230564890570104,-0.006150199857231587,0.009009095564070204,0.09040845958985153,-0.028096032198728225,0.06064377753768856,0.04840691266699595
COL18A1,-0.013076653671389965,0.05831337300180069,0.03390131674897687,0.033083011877106966,0.06727683512420386,-0.0905976510866709,-0.007155988429727336,-0.022429298239489207
NODAL,,,-0.0064402167517590555,0.05424227236114805,0.02604380448092592,0.0241957858125772,0.008073708198186745,-0.02761721459739375
INHBB,0.03884736595154822,0.03100685844291916,0.03592582752464493,0.012910019348103792,0.03884100926561786,0.05599388359428622,-0.056363429711839504,-0.012584312440314188
LCN1,,,,,-0.016830995518714465,-0.027318195754974843,-0.015399747435923315,
ARF4,-0.11214095952563012,-0.04518007541807044,0.026710470157374818,-0.013516693784330255,0.04979736261166901,-0.03179113325577204,-0.0065386992344718805,-0.010276558968904477
CXCL14,0.02719714256809475,0.019419901465229355,-0.0024581411669154537,-0.004990613223365868,-0.024412094884336644,-0.014912897647188068,0.040531713214808016,0.0008788255396760216
LIF,-0.03315719931289919,-0.02584488024221191,0.04268074599898601,-0.017969397431803626,-0.008554155999517513,0.04715728786275661,0.04294848193881295,-0.04852787656143798
IL17B,-0.022277871954524485,-0.020968021865715225,,,0.14473118986193878,-0.0237726097850394,-0.007507408014451425,
MMP1,,0.014005127985694617,-0.01298588147041242,,,0.01302709529625577,-0.025382646861507468,
MATN1,-0.01755288681707953,-0.03349635706432475,,-0.017347490544168943,0.026223231841835275,-0.03437418124445095,-0.011932236803555792,-0.018570602381376592
ADAM28,-0.04295103784980625,-0.022920784976137726,-0.018917011050663797,0.09955294080588327,0.00489091700299354,0.030567483881973934,0.07341526722307151,0.06350290083134252
TCN2,0.02052221674907157,-0.02363382010985598,0.008948664852055005,0.019451909580948647,0.05532537882975556,-0.036357030783593196,-0.005807162236790201,-0.09790586381240686
THPO,,,,-0.024668887951657986,-0.0007835356408036603,,,
CUBN,-0.06472297881101853,0.0002274863578772191,-0.03261427828865564,-0.006653782514244595,0.0920475649943136,-0.03474435525320186,-0.030731609168715715,-0.04343150662934202
TIMP3,-0.011750086823062998,-0.04191446860981817,-0.04542851569443255,0.01094257065913366,0.03902782353017563,-0.005941628309363197,-0.004497272896337564,-0.05122562909180214
PIGF,-0.008740681515812098,0.010712449308677567,-0.007067990077590912,0.009498165330790974,0.05080634591021727,-0.002066803564314581,0.05784575662508619,0.013483364237731686
CRH,,,-0.013196022571856019,-0.01461887407759516,-0.025881645165803435,0.05496270568822352,0.004008344237373073,-0.031300517478116505
BDNF,-0.012855555071008131,0.013200339001987223,-0.028769415413910333,-0.07014546371485136,-0.0434192606545452,-0.06797437958603789,0.05377159407304519,-0.01126447874568851
CCL5,-0.03491173519719784,,-0.014238613138109984,-0.02135457706027082,0.0039145241928516305,-0.0009581959090721027,-0.01270950979546291,-0.02732935152939331
GAD1,0.023491563345543663,0.015357718349524178,-0.031245123163842554,0.02980268853314516,-0.023945546694623607,0.040063777275717895,0.019306890837710124,-0.08453073665381365
COL14A1,0.010060323829301158,0.06284774109822339,0.08589165404793343,-0.022631111029036304,0.03707013817301955,-0.020613919826615958,-0.01868837714795085,-0.036994325392939856
HLA-A,0.014153666164976654,0.004653074806575324,0.06646458570997921,0.011674409200691809,0.11039904164403658,-0.005099057274225131,-0.037670590797444455,-0.045721300764500435
FGF18,,-0.020967998450481504,-0.01800478727246281,-0.020282726399149086,,0.03826971117264223,-0.0066005536197572155,
ADM,-0.03059006514483675,-0.03826394834453479,0.02091722088894379,0.031889058348432045,0.04875565355986622,0.0710241544087727,-0.07697522744050429,-0.03886674768246971
GNAI2,0.020993799102304637,-0.015294138351221748,0.07271043390293597,0.020537564445922564,0.09392597508298213,0.012145615554218446,0.041489651130588896,0.02446253420520258
HDC,,,,,0.10413302955604405,,,
COL11A1,,0.04200686035882009,0.018484357004967648,0.08033988873242673,-0.030600166596349145,-0.0006226900167274501,-0.009629041791725341,0.012390476673259479
NUCB2,0.007550969094190097,-0.014874891151809544,0.017193215287803532,-0.021949781868427668,0.006553260012133055,0.031569665564300665,0.008951735691832299,-0.09296857143479297
CXCL1,0.053234634174210003,-0.02066109177357251,0.006261627510983877,,0.004943978118563533,-0.03312376145607432,-0.006839551547835551,-0.02791432719750761
VCAN,0.012312426597462024,0.009747951965158078,-0.018022111470797925,0.0773858137562021,0.05263730039659793,-0.024997402093500754,0.005926455374071877,-0.05370693866239253
MMP7,0.017952677826614492,,,0.002264312281525776,-0.012285238686088334,0.052522993531131476,0.029411883739718595,
PTPN6,-0.0410059172001969,0.001696051593051395,-0.020073535636608738,0.05310674447257709,0.04039333818446982,0.008409610176739897,0.011513107281672957,0.04624654629608052
PTGS2,0.021893965276209442,-0.025793052641810924,0.03665353579999022,0.0005582005289203108,-0.09408589957132008,0.04040688472965326,-0.05259861572518441,-0.022957994251865923
XCL1,,,0.16807597496057872,,,,,
CD58,-0.062248737795005095,0.06872675910372299,0.010056063055852526,-0.012372530497483953,0.03784385892739665,-0.04077480006944329,0.01070985556885771,-0.05264909252737772
TNFSF14,0.004604417975663418,0.14302123819196164,-0.006824791735904816,,-0.010675535761192326,0.056441876626055716,-0.026207566348666222,0.06382965453395148
CNTN4,-0.029037585443646544,-0.024104986556973327,-0.032520092687795266,0.03218557619800435,-0.033883013832885396,0.07588666167291186,0.00928395920377925,-0.0009692576396107928
INSL3,,,,,,-0.007746906480917884,-0.015212283893576936,
BTLA,,,-0.01439542333402641,,,,,
MFNG,0.0630451887891346,-0.019716643571965006,-0.01350970380767989,0.03861546692089236,0.06936056896894238,-0.05911919327476155,0.0485313727499715,-0.03100376856118342
ICAM1,0.0758237006307201,0.08117300966367591,0.04223698376659653,0.05351845507519219,0.06588041278871475,0.0649595735761764,-0.010775670500717274,-0.0005462593650674227
PROS1,-0.013702438418536746,0.019070358606975358,0.08330374886045895,0.019496742587433377,0.05470954965191007,0.05634608621199002,0.007704859668526893,0.05931885267137861
CLCF1,-0.06172117645170393,0.028278886301141216,0.066738554632409,0.1181968123378168,0.021690877990745216,-0.011465083472028261,0.04934077800719134,0.012122857662051045
PSAP,0.0146836160249633,-0.03284794549898629,0.05677287748816409,-0.04575406691894983,-0.01894676367791412,-3.5982712534736436e-05,-0.018376976241365445,0.014716342125200456
EFEMP1,0.04177042691245825,0.06803609118014392,0.11674317868136977,0.05470051204205682,0.0790130717364763,0.00018610088912716783,-0.004619661683216991,0.07933357137062917
C1QTNF1,-0.015152789576693726,0.01965313774636311,0.04774606876314033,0.005505507685803384,0.09979733265360437,-0.027617153825456816,-0.04224312961724471,-0.057321095509605936
ALB,-0.0018826162307295003,,-0.03400323792814776,-0.017188790287456453,-0.020606942224777207,-0.013890296845907157,0.0025387362512410503,0.015356696879587487
CCL13,,,,,,-0.01668942465525865,,
EFNA3,-0.034919436030795344,-0.04953829720983461,-0.019526415001671113,0.0008887758316145355,-0.048012463730073396,0.044222894459116015,0.009354021799508307,0.02294010052962332
DRAXIN,0.016727300308095834,-0.02528387059979925,0.01005148731252831,0.06356791644662001,0.04727545288590706,-0.029454563850745095,-0.013020686339406985,0.014086365292215903
RAET1L,,,,,,,-0.01539973734357369,
NPTX2,0.11323846143889003,0.016364971566641823,-0.03117121869038843,-0.05067996304297944,-0.08427381165496772,-0.047732209954453694,0.03144989839417841,0.02273498302649917
FGF11,0.001616148302109595,-0.020855797327148772,0.01949652745007562,0.10853578403474343,0.11741363394079292,0.021787139678867157,0.005117571969414796,-0.0005964529744673383
CD59,0.05165473122389258,0.03368816909070955,-0.008169480403230667,-0.036789478578447596,-0.02848104267324211,-0.05388663676676185,0.0343891349818361,-0.06155585851482257
COL9A2,0.078116131189073,0.03579076141586563,0.01690349161753795,0.07085788498318008,0.00976325076191971,-0.04954292754723783,0.07413766592424402,-0.028254605649801
DLL3,0.07014350537446594,0.008951440680461152,-0.0019145437517100227,0.05495254706932563,0.05800689420062433,0.026658782951845362,0.08025267794496342,0.01801291558442698
FGF5,,,,,-0.01640919208775834,,,
LIN7C,-0.03385643801703858,0.025927698238939527,-0.04038733768476528,0.06592447228470007,0.04838989834908022,-0.031978357157203666,-0.026049610877330737,-0.054776910812182326
GDF7,-0.017552898762399547,,,-0.024553034911242267,0.025621235170971417,,-0.013201404848269925,-0.03034391448845503
PSPN,-0.04484755811777614,-0.0017799597736013254,-0.04480651212704089,-0.02350989194209536,0.0518577239354574,-0.05556975643702813,-0.014338513126491302,0.00953991705040227
ANGPT1,0.013671094137944829,-0.024635872048031002,-0.008734985505067601,-0.029586533510658996,0.03362495932807558,0.0212362676344825,-0.04790504088173387,-0.06541768775968074
PNOC,0.07563212793525406,0.01523880002468693,-0.06717705264572009,0.00675043920139464,-0.06386222629029313,,-0.014038431984574658,
L1CAM,0.0482208537419913,-0.013655856098724405,-0.033197033659116866,-0.05237487140904339,-0.055958421340576076,0.039264075106284324,-0.05462217625243176,0.04406069441351625
APOA1,0.024983199148343294,0.12723909594724891,0.04084466949322522,-0.030618354118617366,0.05670112659281484,-0.0006013111315508634,-0.04029220007755384,-0.025617449708714053
PSEN1,0.07651272447266763,-0.06377330470541255,0.008304684404517848,-0.006591003761404931,0.017684009916937485,0.012095135181442479,-0.02121069186832595,-0.024571852571843734
CALM2,0.07744742186045822,0.018993366525883813,-0.005377151525008077,-0.044591171292156354,-0.08342909450210759,-0.003178589538358159,0.04275177351305187,0.04084815352275722
CLEC2B,-0.05776512262517059,-0.08208391675192396,0.09847300430906367,-0.015379023805904135,0.06001763325874641,-0.0011525986795960542,-0.022655817360190317,-0.0297450296054937
NTNG1,0.10051752359900834,,-0.03508499140096742,-0.026958710179488917,0.0646551676864375,0.02440697939592076,-0.0026643463975101964,0.04478568905631714
LRIG1,0.07148032072858118,0.0025480128468681248,0.036894636212757924,0.043015191947401256,0.030626694874754758,0.06922768694652817,0.045272032523530195,-0.11715906388425791
CPAMD8,,,-0.01753165785577703,0.0220358660818252,-0.014844322536305167,,-0.014830712194733142,-0.00859417574841012
GHRL,,,-0.02969115246029104,0.0608820797961583,-0.03156854543653681,,,-0.02227501410207795
