,MGH258,UKF243,UKF259,UKF269,UKF275,ZH8812bulk,ZH916T1,ZH916bulk
NTS,,,,-0.018598370255150737,0.07222650229569291,,-0.05724927437035375,
SFRP1,-0.02611143278633922,0.1678123673494831,0.022501028829635672,0.07841281540859044,0.018155075883154098,-0.008976177874668775,-0.0008465219191099599,-0.044522015094099726
CXCL13,,,,,,,,0.09097400293285327
MICA,0.05815547892033606,0.009834902347739882,-0.0010118412670895578,0.015428475586346663,0.12649209549017706,0.062000075925664366,0.0797948723374843,0.09671314736749229
TG,-0.02078330273789284,-0.023068317057565877,0.053710609263449706,-0.018262304427917878,-0.01585967376764452,,0.04518964100959696,0.1162479853640798
ADA,0.08304870298835068,-0.05769529018613274,-0.0005634963365935638,0.09124819631219712,-0.0014109745477302136,-0.018181820051506373,0.03164953491594565,0.004730349928870583
LAMC3,0.0004875693078832689,0.032836711627837786,0.013732711832038492,0.037989844991024264,0.058715900791595735,0.03869500451501069,0.0745033658558382,0.13862907296728152
CCL7,,,-0.011904087521893333,,,,0.09106030455562879,0.043498634796521836
NGF,,-0.028196433486930895,-0.027275304959364095,,,,0.06304547861307597,0.04064587428840555
TNFSF15,,-0.017790089121866245,-0.013255783677090762,,,,0.0335627951470908,0.04000769100229811
HMGB1,0.03011703809320353,0.06954592301365288,0.005192211006766211,0.08522539503644812,0.004738684067751317,0.013041049716886707,-0.06159591561814012,-0.05507334646724565
ITGB3BP,-0.025782081673342228,0.023986577201030042,-0.016182601571959852,0.028663322378222958,0.008750282905617255,-0.013632163740928346,0.051901683424417706,0.06702087617766762
AANAT,,-0.03765060272002213,-0.012061408717856574,0.09685061979622225,0.005207898043481847,-0.03687752855115465,0.05344895691843812,0.008339240024535477
RELN,-0.017229908979801038,-0.04861674923558031,0.0649490849523439,-0.040050377895908415,0.05039199539094129,-0.04611762334709179,,-0.05012110969719606
IL15,0.04025951267903771,-0.013119805448961672,-0.012862517050186663,0.06899933115965494,0.026657739376903456,0.09747950307662555,0.060448800434606334,0.03537487300449513
UTS2,,,,-0.027374628587526706,,,,
BSG,0.07052861495933521,0.07373289115602998,-0.013339860599359408,0.010757000827603768,-0.029975017495123647,0.031973685971556025,0.037016450339246776,0.2107681873209768
ADAMTS3,-0.025216073318656634,-0.04096669796973013,-0.0015716440356492195,0.09679546982010132,-0.019859656687111267,0.0748871238037277,0.11128281627967257,0.06323754435056568
CD34,0.05463324514511801,0.029186169965561025,-0.018972270741642355,0.03413917611158452,0.03877487603085243,0.030908155613933074,0.05006681956467789,0.06976844085094637
CCL23,,,,0.15853629983256695,,,,
PLAT,0.06780040868276645,0.0666173805817476,-0.036676763598212786,0.055163942469595315,0.009636099170263921,0.07375202420042559,0.04682109943324238,0.12153978237622798
LTA,,,0.02245837521300892,,-0.013736463908757535,,0.012240420032520323,
CKLF,-0.10640364629702419,0.07884032103214042,-0.005125578212340038,0.0640105604746317,0.04946173050377287,-0.02789465936295088,0.06321167438140295,0.13328579037487784
CD24,-0.027265563984907096,-0.0314592829185041,-0.00620133864796517,0.09971083016496758,-0.028811887713037082,-0.023387766683785564,0.1051852335734084,-0.0629072236677592
HSP90AA1,-0.022285915766013745,-0.052507041290220394,0.02688927225737387,-0.11513643506007484,0.039799716068913325,-0.0453198582964972,-0.09677709430054293,-0.19231748974431656
BMP4,0.1559405383585004,-0.008583051216415845,0.026925850899390612,0.01640133117089868,-0.00636258069024849,0.022368567022039116,0.049020468494964324,0.06241427277982541
SCGB3A1,,,,,,,0.039089932156833464,-0.014071398931977452
IGFBP4,-0.02033503761068525,0.07859822904642329,-0.05047732136358854,0.017964424490808564,-0.018303899190800384,0.034231966970620996,0.07647202835429984,0.08803810766179881
RSPO4,,-0.03444483430908846,0.027267240226368825,,-0.01597634378052218,,0.03709042622341885,0.16079973987124288
LEFTY2,-0.02057781243852082,0.015366368056715686,-0.007971627634029447,0.05912994104432735,0.008889875967749586,0.05573171726647537,0.07182272174758991,0.00849667164555055
PF4,,,-0.010386081838343587,,,,-0.028672721793052684,0.004996472637019369
ANGPTL2,0.02073973837130507,-0.046174319299870176,-0.04105790058802128,0.03635145028283182,-0.039933638869940453,-0.016393726997965003,0.03260443580905155,0.09295367400519892
LRIG2,-0.021011952356834993,-0.014091710915475194,0.013095981139953387,0.04632812156405024,0.0038290970510031913,-0.01677419071912985,0.06914251255990518,0.10467547291195174
ICOSLG,0.0005309095009007152,0.07472771655993338,0.0027598146842745834,0.0658148321728019,0.009714704497948241,0.03909028147586657,0.07371326750903111,0.007832845368322511
WIF1,,-0.03546286084593812,,-0.050085601872003276,-0.012328566084821505,,,0.004429939789365197
NPPC,0.09726348828436807,0.0998674501840914,-0.016111374205787902,0.02754046312868505,0.0005369356441926057,0.08480993644458833,,-0.08121448676319132
LYZ,0.0003299367352608132,0.04908707377946293,-0.03680151862559902,0.11073284221215268,0.033062701235490745,0.05337250763621451,-0.0006386818548367166,-0.05373685097626433
EREG,,,,,,,-0.01191366032163953,0.0793012391291968
SPTAN1,0.03192068788550436,-0.00735460460544303,0.03442049687008532,-0.02672060574583943,0.02933307248754322,-0.012856915767721902,0.08125300158715239,-0.04496073734137798
LIPC,0.008532575131809578,0.0041296455826138135,-0.0186645625913837,0.021705632805145023,-0.029869401691816518,0.06495336517960379,0.03736095548796192,0.1318580441637793
COL8A1,-0.03545372344708103,0.0620788608368365,-0.009189242041521741,0.040449771872901094,-0.0026059363086468547,-0.0008825799124610634,0.0005318788063319821,0.08617004983683975
GSTM2,0.010964269235025742,0.04680675086663804,-0.009769749460912374,-0.002350331561657846,0.06100806390198428,0.06875147483975434,0.034744285223227846,0.026805852975010994
SPX,-0.05327814938733249,0.0043065318537517374,-0.01157321331102625,0.05894988129835441,0.05903616131462902,-0.046721382537824235,0.12929399397388472,-0.03480980705057624
MFGE8,0.03498415522529594,0.06183096620577238,-0.018848403452011973,0.026452444152017737,0.04649512658991947,0.04382450257506367,0.07127701774844873,0.1084276688080186
TGFA,-0.007749300801001645,0.04900113111325916,-0.0060022695324374875,0.04571210113795095,-0.030737987911068087,-0.0388334752837793,0.05634420714173883,0.08955565500603152
SLIT2,-0.021389032318706116,0.022699791355534446,0.024063635056170284,-0.045353456199085505,-0.033589266141305626,0.06515111458462683,-0.010064242183403706,0.07746632140830823
PLTP,0.0541709419245188,0.021961831313733412,-0.01630843733836732,0.061299611062865175,-0.021644179538564713,0.002764250480233025,0.03425468759296356,0.09581011743601474
APOD,-0.03511165307464291,0.023566260890240786,-0.003145977396153603,0.0812378790935814,-0.001226636985231434,-0.07101375875848896,0.006942607330115549,0.09515963308416017
B2M,0.02150006238684155,0.031307490357466335,0.05114479244779817,0.07968336727830404,-0.005635629722677133,0.09455921719445752,-0.02416705279341975,0.03591476542852498
OMG,-0.005046673792228401,0.05838506761036535,0.025492749194481627,-0.020530685510261392,0.03904791388885743,-0.020234720717894963,0.13131086293327907,-0.13195738926952758
CXCL3,0.04019345156410444,-0.068275398403794,-0.02072601974660886,0.024604653807572065,0.023234822508048134,0.03197973881199662,0.03718910045186293,0.07294442889290244
CXCL10,0.07355395790165935,0.012336152023183118,0.012474604049989756,0.04662460236646199,0.04280018879739385,0.02612417245850755,0.07594658044711027,0.03751097961956159
RSPO3,,,0.08247154423297066,-0.02241234221330901,0.02425612042882254,,0.014822403209590166,-0.04562565076477729
CORT,0.02493789663016743,0.005685837233470869,-0.016104242036856526,-0.03878957955370335,0.04312351626117456,,,
NCAN,0.015094462584539203,0.1271178886727555,-0.0038187366215915444,0.10919304700601119,0.006400194768974846,0.020589013953138533,0.04667511761014803,-0.059102557471145
PRG4,,0.08513256075515542,-0.011904089376968666,-0.019415177496105804,0.03378897549973791,,-0.00013034256478382732,0.07896001788883282
ZG16B,,,-0.013816151589020656,-0.02096180411142008,0.09025603385077548,,-0.04945784082138093,0.022863130236095007
TGM2,-0.037441474681635244,-0.010540638433939807,0.009153035256422005,0.05668847274469611,-0.045228909201066564,-0.016101737473243595,0.023481750194559933,0.03709219967954606
VEGFC,-0.020783308425119815,-0.0378172460231868,-0.02121627470558507,-0.010429021135331408,0.07948350145977631,0.00992338488479708,0.05255573163134479,0.102740131576881
WNT6,,0.058556181980896724,-0.016464888412990455,0.08471700138861164,-0.02429064842695862,,0.025387628246520442,-0.023939049591042576
NRG4,,0.03078996614416252,0.005053008246653798,0.0555099058083904,-0.020969227839597978,0.030797252038203875,0.008107710773256439,-0.05627835554697071
PMCH,,,-0.020074287913888034,,0.12398419938517011,,-0.03497817893864915,0.04787426183680532
COL9A1,-0.032038806540923594,0.023417582173623743,-0.015131471979962327,-0.0009406263183119271,0.02797977847475045,-0.001684550889726396,0.14330868031199062,0.19673179289587872
GDF11,-0.03199948261625532,0.11240491080058848,-0.006961291211421368,0.08462515976907983,0.015821691109933842,-0.02588951106142314,0.11603611741752556,0.013692006171028018
RAET1E,,,,,,,0.06095903161484469,
IL24,,,,,,,,-0.03179741415691582
SORBS1,0.026968616359743014,0.0010377996063255202,0.03184115334322451,-0.049694118294527634,-0.050538743237421635,0.0548067140213529,0.03793394863215275,-0.05173411571677282
DLL1,-0.008017128770291107,-0.026967133807647915,0.027418938350341343,0.07194875423192938,0.0028120014447519234,0.06039184229693382,0.1081184521100111,0.028998301938106912
TLN1,0.0594640064100472,0.010176529543745596,-0.05253549383224215,0.08265723896899022,-0.012875287088507504,0.0511689238458785,0.003438994570400048,0.10047739264375842
COL2A1,-0.01952084049706913,0.07343302134060867,,-0.017920459044571922,,,0.017852203022082985,0.034228216559232263
SHH,,,-0.012370303348273898,-0.014087658258677313,0.03562182961100606,-0.036622371565448474,-0.0798179343794633,0.14482682582786754
PON2,0.05478400623262578,0.11007004956463148,0.010714120110117983,0.10185373500965784,-0.014883779124114909,-0.0054389922896529354,0.10479762530760889,0.1277000609646868
ICAM5,,-0.08525154386839129,0.01041094105463704,-0.03501832821182096,0.03304992160832694,,0.08546242341381576,-0.05457152601143979
HPX,0.21076769486370533,0.060728535393683,-0.03009863093348257,-0.026095921892295853,0.00414801068457264,-0.023507390070209928,0.013946274002104823,0.12675014205908408
SFRP2,,-0.021941037885983092,-0.014088434945638117,0.012159258774232044,-0.017851961836265313,-0.03398264285295878,0.12207145506066883,0.12529827948258054
CFC1,,,,,-0.013736464738923006,,,-0.04979748968008331
CD70,,,-0.02394633085451892,,-0.025623316317261672,,0.08494305003526252,0.06673075585662203
HP,-0.03873369220644825,0.04464303032637935,-0.016246966728853694,0.033758351913469924,-0.04133551133107394,0.02143895194586294,0.04017113719032026,0.026356394127300824
CXCL2,-0.022295797059325915,-0.02154308203030837,-0.05405941308364476,0.039063018510024944,-0.025430564092192128,0.02215922081554203,-0.03682617158600406,0.05893248890715993
NPPB,,,-0.04406590660161076,,-0.012028207169398841,,-0.04675312918976558,
CCK,0.03610230486926251,-0.02079701066920042,0.0866397240631303,-0.10576745081554609,0.021658015475061826,-0.030116174184455127,0.06449433772586181,-0.21322963641067705
SEMA6A,-0.06749157634744977,0.08983593828536689,-0.024666927469788432,0.0816476118853626,0.020142466483036404,-0.059165458116820696,0.059249498783289334,0.17779502829210828
IRAK4,0.04843638546638406,0.0368864440377659,0.021134482587184703,0.011670428641432326,-0.0036740423167482433,0.025863001533215853,0.1457744423541707,0.1285401193706463
GSTP1,0.06675201411372989,0.07370813359300774,0.01243447927440562,0.06600877394304377,-0.01841549843511167,0.023485873093350408,0.07551435219487757,0.13733923897421274
VCAM1,-0.012959384617135094,0.0004591536928443823,-0.016434371221589205,0.04728395289571744,0.010020032731819036,0.056710905858809335,0.14032792901590693,0.030960451912780726
NXPH3,0.03281747313852413,0.002978174661650092,0.014974604642124717,0.09741827721048983,-0.02835604366245184,-0.013817953762366577,0.14946477709443706,0.0047034770075953455
MTMR4,0.03082764495714977,-0.03673178468183472,-0.04898998280587898,0.027214272597757688,-0.019317926011449445,0.006556780201376036,0.06741620403243732,0.02664510067969678
LAMC2,,-0.03264060913838833,0.015669273539843227,,-0.015142170909140459,-0.026593354615238773,0.06914816349055133,-0.011794959872238085
IL10,-0.021587529105421294,0.05018453466663004,-0.031063622575065578,0.010101721912762008,0.018488476911327253,0.07425754029569274,0.057984220501202444,0.09243936200298689
SEMA4D,-0.004503358734136483,-0.0811121511395869,-0.030105028011792902,-0.03494462024627446,0.012633912740221888,-0.03517802864347794,0.06540624068389687,-0.031583697863997506
TRH,-0.01908306533783658,-0.05432696120934262,0.012891670151823157,0.028358325438645766,-0.018298764300093875,0.05493564799608922,0.0492317518460613,-0.018287903917669508
SEMA6D,0.01761828484248618,-0.00925987245465204,0.04322341100034327,0.01968101588958492,0.02029107056893363,0.03772030200559395,0.06626793918172315,0.10070718022177966
CEL,,,,,,0.0465368362480787,0.091978679949765,0.015138219323451458
PDCD1LG2,-0.018541831662538935,0.05353346982470453,-0.0058173786572000155,0.008570036621354336,0.001531240471299032,0.018437117864934065,0.04882252350535448,0.03662483108703137
SPINT1,-0.02799997817400013,-0.050537618309656335,-0.034471526050324504,0.08551407075945869,0.028091079327380596,0.0782331977002867,0.04129507714309812,0.0752438283577781
CTHRC1,0.033857523616190426,0.055111110606547824,0.007001647653970063,0.07396223462892948,0.05632675086031197,-0.06489871056017345,0.09111061021491663,0.11877118208421299
PODXL,0.018486424374251097,0.03885642227849089,-0.010810380685732075,0.06537587440331451,-0.0004894298539174863,-0.004101028844747665,0.05746789197961962,0.1435445951280818
JAM3,0.029760917314488187,0.10708956972206798,0.007130097212998202,0.06325662534067293,0.05721073840248057,-0.03908965939568212,0.04419020684095665,0.08854307290458793
TGFB2,-0.020433516842885233,-0.05564143880770539,-0.02478360730610515,0.1039772094464807,-0.011633351869853654,-0.04533872712658641,0.010586783231897216,0.06260735440987998
COL18A1,0.02360030094554329,0.05285615904894678,-0.0009364090486728555,0.05100760062411853,0.019470712539155232,0.03445479575763952,-0.0009962916046058685,0.060727363277463704
NODAL,-0.030190389733911048,,-0.00019139519773995377,0.025882462914149727,,-0.013242668735539,-0.021167396515192925,-0.024570737727747684
INHBB,0.012620607338475958,0.014698590628205535,-0.013119208950521643,0.08742462770573661,-0.011166980219336146,0.03134983026088547,0.0624575977180311,0.13886922393039275
LCN1,,,,0.08039133909169459,,,-0.02015257765807237,0.04273932919557885
ARF4,-0.03820267081760656,0.01204211658408383,-0.041384618131462395,0.033489834443224155,0.005932419166547547,0.03578080878820557,0.009992615358004761,0.03551201438764125
CXCL14,-0.07652147113847808,-0.12027460275367823,0.04642136910353787,0.015676019888745285,-0.0165932213036744,0.01459020204770497,0.06421090706700694,-0.009531873435344472
LIF,-0.025775265544335298,0.042212334479443975,-0.04487553207429908,0.04329668270429188,0.05197524874938606,-0.06291978615106675,-0.017587675702445286,0.129643301206063
IL17B,,0.07745982885766214,,0.03619131640532783,,,0.06261187874993579,0.004424261421555547
MMP1,,,,,,,0.05206512141393013,0.034675587550372734
MATN1,,-0.030739387638878807,,-0.01648789589250976,0.0325739470077673,-0.02690046335609084,0.021728446659628767,0.01655919022361134
ADAM28,0.03756126788349248,0.012419858175398178,-0.005298309259752875,0.047405038973881805,0.019235734907950924,0.026865472497969594,0.1042684926719089,0.001759391129386557
TCN2,-0.05832616015616845,0.07572594408882183,-0.03077293842422976,0.035280752019540416,-0.016603539942940747,0.06313920999677233,0.12535870371564456,0.045637939897048986
THPO,,,-0.02509617783975915,-0.03208760486603911,-0.025003517354992955,,0.07909766211167422,-0.02234191611724736
CUBN,0.04464769720785464,0.1272034663309348,0.0005218827678472596,0.09133359484351913,-0.0448358175451368,0.02592321013257833,0.14851241698357098,0.021400927390212696
TIMP3,0.02934248848988444,0.03171645488073941,-0.00943022570428976,0.017261774291178093,-0.061819666232784794,0.021414698073969052,0.03779022279348483,0.14887566786975584
PIGF,-0.057457443473360306,-0.03923503108037203,0.07534677998149798,0.08487536412524385,-0.030095087421239917,0.026653906863061662,0.0856405444273858,0.11775548970507503
CRH,,,-0.013952919255427295,-0.02418282520969923,0.03950482923966766,0.0442987501722267,0.058762533265837046,-0.03518835054745887
BDNF,,-0.0023430437483539747,-0.005547980085407838,-0.060854362927334316,0.00019736453519264555,0.03468740415968106,0.09250038617634324,0.14973608322051174
CCL5,-0.05849033935981351,-0.048759943226628154,0.015283703273060764,0.10240232095550242,0.008709616500752332,0.03149320240855346,0.1008691795737225,0.02894132050624035
GAD1,0.08701525377823942,-0.0721540909998976,0.05071677391833068,-0.029924538008415852,0.015142353221227747,0.06552269474858463,0.0630682580257328,-0.09941938528290382
COL14A1,-0.02344194602726839,-0.11499682079921784,0.015870304888718073,0.08407920222357139,0.04212355556915868,0.015292553994154691,0.0829566453230053,0.11634434377663364
HLA-A,0.11620528614180432,0.11261252708240982,-0.002347856509888774,0.06592413479220466,0.01995778271470064,0.060661815396762554,-0.03394902566693041,0.04299458278071709
CD5L,-0.008572328919841677,,,,,,,
FGF18,,,-0.011085490005297557,,0.028985610376239826,,0.007342286962619369,-0.03435082138456714
ADM,0.007040507977297083,-0.03576317594420848,-0.007898693903270752,0.08211646347599706,0.049148824194360015,-0.019388012259353816,0.048843782244555586,0.13940331612294377
CCL15,,,,,,,0.07912030979851913,
GNAI2,-0.05659805823498071,0.04638499728394219,0.003563438492715811,0.10060336703097801,0.05639525534514178,0.0020696804266013597,0.04666258577294915,0.044524490492099784
HDC,,,,0.0864196193643258,,,0.0874942697127832,0.08331839554435899
COL11A1,-0.024033739613791624,,-0.013787551846703236,-0.028591632233832025,0.03259835621063645,-0.07389408016991192,0.022316511183194755,0.12195658650403517
NUCB2,-0.04565654928863458,-0.04849867592614772,-0.05385113227308544,0.06651870706576966,0.03726613521518054,0.01842595406022637,0.027886223152929775,-0.09128741118454912
FGF16,,,,,,,,0.014083093701182693
CXCL1,,0.013991776317022234,0.05833082658959341,0.029460635014519145,-0.0070182875810815785,-0.028151389338044005,0.0749228165761317,0.07873847568319622
VCAN,0.022445258162618865,0.03720578716121468,4.6666507264764004e-05,0.0766746397467523,0.022153723851820573,0.004506247959360041,-0.06951913044890055,0.03291275242739446
MMP7,,-0.06466265765229617,-0.022038708197114638,-0.011478859937298221,-0.0120282071036812,,-0.01905639504803093,-0.01440795704349906
PTPN6,0.0058442945171624135,-0.007666359180117672,0.023079231496886725,0.06421070449972432,0.015771612636006863,0.03085430072585168,0.07109528275344336,0.062109183314109515
PTGS2,0.07184577400038042,0.035568849244638864,0.030136750123849455,-0.012222854021658859,-0.012825412416215883,0.011959620788507729,0.0619271624422708,0.07596983172787049
XCL1,-0.01863584647230884,,-0.01206140985661439,,-0.01975588011471157,,,-0.0041280637312194075
CD58,0.06732380381548972,0.024704797228813392,-0.042535905556764654,0.08576387384145097,0.008319649429341595,0.012077501541412357,0.04794193743295413,0.07835701042334375
TNFSF14,0.0359773789160576,0.011416493888996269,-0.0324462085749268,0.09028477434077557,0.051465784029325695,-0.020130612438710067,0.02737657838074258,0.0194018786581095
CNTN4,,-0.039390655014563354,-0.007847789123833862,-0.04075906081274202,0.0036760819799759267,0.011784776728107346,0.01481149528004155,-0.06254157685707853
NTF4,,,-0.015257155271263362,,,,,
INSL3,,,0.040443003718630285,,-0.01386978786540216,,-0.02503686450554191,
BTLA,,,-0.017596038116880118,,,,-0.01108200421858764,
MFNG,-0.052194966283709586,0.011964632134446863,0.004148784161795771,0.04154993467382652,-0.005271464340734789,-0.011227008446134995,0.041165205478891916,0.052013686757549166
ICAM1,0.03171088902728882,0.02863758042962462,-0.031619316642717,0.04860596554843543,0.036595106920876676,0.003675171130097538,0.008603111083319978,0.036166684937434086
PROS1,0.007743178889956431,0.02111781027774606,0.006763526814929829,0.08336786866819523,-0.04833670960986878,0.0440204689436719,0.027217130084755476,0.10410379569510664
CLCF1,0.008805596315546643,0.017135282173644052,-0.035433351577269845,-0.02358083529587946,0.02428145026149191,0.018926119521176732,0.016203236689737662,0.14581478571273002
PSAP,-0.07150764547062266,0.007246555468816587,-0.046457181123177205,-0.04342235975803297,-0.008996805842810755,0.05957862554352264,0.060607630432226466,-0.13289102790784887
EFEMP1,-0.014543226633814868,0.017150974254910304,-0.024396891254960917,0.11848574399874257,0.0002517976137504645,0.027873409258137707,-0.053733914027646344,0.09583621565938484
C1QTNF1,-0.05025553356274877,0.08709731422388424,-0.013516575505742772,0.036189909450099415,0.007511685782274619,0.0639153402297115,-0.015734980414060684,0.12031133880167579
ALB,0.007350172779952191,0.167517367945187,-0.01968070099355527,-0.019254343328475514,-0.015142170521540247,-0.03223884088441746,0.06899928246890281,0.017939575637832925
EFNA3,-0.03983786806698338,-0.033704452328773206,0.019878835449632228,-0.0712312598943301,-0.00905019867337173,0.018699419310050053,0.08382107189201937,-0.034462392595505424
DRAXIN,-0.043770126505838766,-0.013712925635426546,-0.009529492035089494,0.08377816673772681,-0.019488242169354943,0.02715894827300189,0.12449649163118248,0.04791226999617967
NPTX2,-0.010547193720006611,-0.03846967009734972,-0.05164536578188707,-0.06451658858207486,-0.02410379280044294,0.07872354259592605,-0.010437530357573917,-0.01803992092222649
FGF11,0.001548441246764277,0.005327223421566065,-0.06408885766887631,0.07905975086002517,0.001184769558293798,0.051284704908636264,0.0331625795260813,0.14731822115326
CD59,-0.0732747962295823,0.042988815900187875,0.010868602362177399,-0.027503646510500503,0.00596815124079604,0.04552566733636921,0.04707131283166787,-0.02669990308725136
COL9A2,-0.013561721920662847,0.06661070175252536,0.008041497904815023,0.07581643397635013,0.025005775889576257,0.03019365218528748,0.16205898800350427,0.04891058982153513
DLL3,-0.008917553434528762,0.012173745521153875,0.04519090879726909,0.05880527511077964,-0.015233316638200139,0.04531805473609716,0.09875537626689232,0.011801595093430336
FGF5,,,,-0.01533212520102646,,,-0.0232996808206583,0.04692015481087763
LIN7C,-0.006169229135292383,0.07181159779335186,0.03643126546011075,0.05594216389108955,-0.0192801939765362,0.03156798622223623,-0.0011901004413079814,-0.00542160193579728
GDF7,-0.01930309584502267,-0.030739408558048766,-0.019779746707265115,0.0319645286670662,-0.01628755086553865,-0.021210844474806433,0.03836267251279042,-0.023506618969174203
PSPN,0.021154217414600725,-0.03313507720617607,-0.025481742455028638,-0.009312555568824054,0.04020769130124857,0.03199111646214603,0.11541655194574431,0.07038851697250184
ANGPT1,0.07369283073465291,-0.0482972605293475,-0.051419035138989454,0.11402945934457319,0.006292516197262914,0.021674055477810896,0.05897042070125585,0.02718937671624486
PNOC,-0.027259984389920798,-0.05854096125911519,0.04015932130084618,-0.041572000889065756,0.006416278220842476,,0.028444307618730676,-0.07835624969822028
L1CAM,0.07103762154922878,-0.050198278718349254,0.05048062785317229,-0.0693376843124491,0.02443359170472089,0.01835935651121492,-0.015180576180008233,-0.15474620784952492
APOA1,0.02355864709469104,0.10214503240324467,0.016151127993150435,-0.0328130668794327,-0.0025177855149798615,0.05893697295963345,0.11014085005555042,0.14219972246820498
PSEN1,0.09745828353733982,0.03990935603679879,0.006938504523509787,0.008192999605699696,-0.0028456993661504695,0.0018870736507653496,0.009511400089679498,0.055928303787104755
CALM2,0.010349407726445766,-0.020345555880231084,-0.005770880402755687,-0.10433792744845277,0.03383173963681833,0.006966369577373534,0.058600068604955396,-0.1283477034795112
CLEC2B,-0.008279610494509409,-0.01973336737380411,0.041666059394357,0.03438875116443192,-0.025228547590698536,0.05399982686139478,0.15878510457926182,0.014319667368135537
NTNG1,0.058177204117023686,-0.06210335549581806,-0.005739797596134973,0.031012100074857957,0.01918836201767703,-0.004865226053544537,0.14128768975714048,0.018708155996733766
LRIG1,0.007400641098902697,0.027519351753616524,-0.012243251461592816,0.09195033880690627,-0.03514944305113774,0.021807462351649275,0.043135111404165434,0.01854612632293742
