,UKF243,UKF255,UKF260,UKF266,UKF275,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH916T1
CD58,-0.028015378905363257,0.07042784011010975,-0.013865471716909055,0.05623227209493834,-0.017224344734576194,0.07358502372570935,-0.017113708539242486,0.02834345958168653,-0.045314981650730536,0.04741788866658973
TNFSF14,0.03861337087084185,-0.0490412175871358,-0.020488063222902416,,-0.007863558050305034,,-0.03105140345186464,-0.02874893028969712,-0.027245361812828352,-0.037830849373284986
CNTN4,-0.052334833349125955,-0.021393514556091245,0.030115656511590906,-0.025279448394392806,-0.039939508523134805,,0.033147747304568605,0.05379075603301058,0.0011497630807471928,0.03686836022462712
INSL3,,,,,0.09905817767557432,,,0.10366785724488954,-0.02724535918048771,-0.021596615373258667
BTLA,,,-0.01881399289875742,,,,-0.029176093790994048,,,-0.020882847220937816
MFNG,-0.04477136769518696,0.04167821329331046,0.03490004507957928,0.042229616675935146,-0.007065937186131363,0.052371949030623886,-0.0038767812237574446,-0.023033323850290853,-0.01255721945356973,0.07232931939236908
ICAM1,0.03204407909405104,-0.0694997702796762,-0.032425178905737456,0.0060828554350906274,0.00922413407141253,0.12498072073371727,-0.031470030501779496,-0.030502280340993053,0.021090067527767785,0.039833643960323614
PROS1,0.018696923022844304,-0.016807336608751985,-0.03230675874670347,0.003821849782533135,-0.011435346677245202,0.07443159095191698,0.0314992089328138,-0.04360340419417805,-0.09268288809836234,0.02130449704979468
CLCF1,0.04622264187905811,-0.03354797444572289,0.010473337791315273,-0.015383942464711255,-0.014032543500569568,0.12567106255574229,-0.027972582746755528,-0.021400192763794814,0.004837613693346346,-0.0005420463882695711
PSAP,-0.04807644183749125,0.0027894258831777986,-0.019014541074115605,-0.07549424773161292,0.042827932593998044,0.02827599310539479,-0.030302295324608403,-0.04725427306757094,-0.029048177860377108,-4.0322167159466815e-05
EFEMP1,0.07958871311179638,-0.02119501101745196,-0.017025169086407718,0.03326291516877027,0.024343066494288357,0.02960088347411673,0.00507084666655673,0.0013173959664079097,-0.024892677434391476,-0.045518386405585774
C1QTNF1,0.05239339446762157,0.0031225163958736326,0.05623550120210249,-0.022408121234299628,-0.023338437094169627,-0.007360587552472534,-0.021850617674680224,-0.03646839119216727,0.02741557742958771,0.04781955373231585
ALB,0.023105876703858517,,-0.0444402823085298,0.030356236042546742,-0.018149714914177256,0.0047971878008512695,-0.041842968235790375,0.06211747486078266,-0.019830557521484424,-0.007111326794141701
CCL13,,,,,,,,,-0.017831224181773252,
EFNA3,-0.03430822036424003,0.006316616053039392,-0.005865824156112099,-0.028328177964670753,0.020412629142881056,-0.055068981604943584,0.043453722045773004,0.023102109785360335,0.04846322439625383,0.044429309659278875
DRAXIN,-0.04175280608723081,-0.0007828082645081507,0.0039477410402436,0.04213340484480156,-0.035439150795956914,0.05684243228057234,-0.019638831846151537,-0.06699000056561695,0.055495468871951906,0.03139212538962678
RAET1L,,,,,,,,0.15035213894402602,0.014305646860301618,
NPTX2,0.034454799459387044,0.012432654120720529,0.027646114755741323,-0.04856089044591831,-0.0356487248700953,,0.013439192051520013,0.0021259369259016927,-0.04578120157967992,0.058310493103790016
FGF11,0.052805636930857755,-0.027299443686228914,0.014585615978582963,0.07762698908463107,-0.022854242230444424,-0.005904364018501603,0.008898160130176358,-0.011500115526492273,0.05387081798245893,-8.219165896439893e-06
CD59,0.053756690046818725,-0.038240854532434296,-0.05983791920389184,-0.02766174596972203,0.05562773316837249,0.0706196567961392,0.004916569486838195,-0.019711500964218195,-0.07274090026149699,-0.0009576063942634727
COL9A2,0.12184330381784866,0.046740915860356946,0.07026402681972574,0.07774975887180478,0.06894917965310773,0.0170561821423429,-0.013002737189880573,0.0785790314973197,0.019833979193071043,0.044859730749067885
DLL3,0.024938705769234636,0.046672715112953886,0.023447774840344576,0.005454590098402302,0.06375412197300678,-0.013643966330211942,0.06833627884317822,0.07189725560467757,-0.014905727523834709,0.08949036779710606
FGF5,,,,,,,,,,-0.047513161955793914
LIN7C,0.041064788073858896,0.030882208295449513,-0.0307765763080128,0.02451159366897745,0.06811824083702903,0.06080448845192311,-0.051561380024295514,0.019923914966563098,-0.04563875872273397,0.017289462342325097
GDF7,-0.031635827066511704,,,-0.022612229584479743,-0.04735993087519649,,-0.033084517573530085,0.10005734775406865,-0.022148886716230557,-0.030806538808444243
PSPN,-0.023614590600610035,-0.02201913490919575,0.001962832508571205,0.09305311129122816,0.03142832170118752,0.007549403750613861,0.0378486998205744,0.01920228789214122,0.050171250013388215,0.05459409984157673
ANGPT1,-0.019483744314761128,0.10039283008272776,-0.005320452755495188,0.012928161784483765,-0.029846486308093757,-0.0009069282708364188,-0.034782809949204616,0.027949754640118993,-0.05311897820128677,0.08326148308046115
PNOC,-0.03861148493515024,0.014760656598519113,-0.03656839095593417,-0.03354880763314227,-0.009800445489446719,,,0.037420338650879605,-0.026258409833742325,-0.022289711963358258
L1CAM,-0.035940042898148804,-0.05683010158973432,-0.04474852172057356,0.004426302870360863,-0.025799964516453066,0.004228204217690059,0.06622827906319981,0.012428350071609742,0.10583447172819285,0.0027459422934039564
APOA1,0.11795705832954366,0.19585880231410413,-0.05261766357661285,0.006109798694092088,0.02832187797623963,-0.045569513876451105,-0.04245892362188668,-0.027843986085233023,-0.018091615585788798,0.057244574435956555
PSEN1,0.015008652511881644,0.007429814934105427,0.005723878322291219,-0.04055349755474332,0.08603214086842938,-0.0721933482353178,0.008390700740574948,0.029726436535610985,-0.012512863680834,-0.0024519886989989655
CALM2,-0.02004807172092071,-0.021774427862094173,0.05417004945806999,-0.01844808472073762,-0.035678581129670234,0.0004463825810470251,-0.08381959964114037,0.10387363198020895,0.012269396816828721,0.10017778329530819
CLEC2B,-0.1004920270025548,-0.005425838916838858,-0.009012527266967796,0.037395273657288446,-0.003996675160365724,0.02265875234007242,-0.09211842887839607,0.009917065452665911,0.03318625439703854,0.0100111714315951
NTNG1,-0.02509584402894126,,0.045397298358739374,-0.005032806840910614,0.051263260111603856,-0.02919340386648167,-0.025383038965878863,0.036700667013563434,0.07410206895926909,0.04199934881476643
LRIG1,0.1251693061832769,0.05714396077039482,0.07173263297842125,0.026250087347657606,-0.026974211155027947,0.02907784687670393,-0.03550497934899017,0.08601838243554127,-0.0425374154949917,0.09586324502823389
CPAMD8,,,-0.02291287159457069,-0.007720553730203918,-0.01844053206393462,0.01386421934028116,0.08203423295963251,-0.016268855541966148,,0.12380517514786928
GHRL,,,-0.019790233930006163,-0.016828652313504194,0.003448822857557943,-0.0445135100203118,-0.04426971891697454,,0.036749910683204205,-0.03106468547343236
NPY,0.10090334201195841,0.012649466834781638,0.04992424338245378,-0.027061265195152062,-0.027873377210117765,,0.019022164033271578,-0.052888894184318504,0.02238752454879795,-0.027271243174389625
MMP2,0.06210650922297003,0.10853207630249517,-0.003931323453693054,0.028683479967154205,0.006008455265055724,-0.0036361099869948307,0.010727950104019895,0.02156381309181807,0.0656039095728229,0.03925233277660825
PPY,,,,,0.067562907499405,,,-0.05278191453465379,0.024167470950908262,0.029739699734271322
ALKAL2,-0.041350631141558306,,,-0.016135715973189562,-0.02401888341235888,,0.034793660796509134,-0.024985316563294602,-0.015062983497259028,0.045940845236643095
CSF1,0.08421951874961936,0.0033232471064962572,-0.0005311920132050445,-0.006216567601759292,0.022716723622102884,0.09648052984254223,-0.0328579952512887,-0.006295676821949282,0.010164871388253123,0.06456665666993623
SEMA4C,-0.06304867234442244,0.009401997491867544,0.015285958006256768,0.051848753537868816,0.03820342023610687,0.07505451996813209,-0.027342378455936872,0.059493951693242716,0.036322207646359836,0.033292970454679084
BMP8A,,,,,,,,,,-0.0193841248261584
ICAM2,0.04939131264938122,0.01890254729212467,-0.05773595372887498,0.014493796111207647,0.042246365257566094,-0.039659994995949494,0.006619381602806643,0.016624737795958786,0.018506972149773725,-0.02301810479154474
SYTL3,-0.06945019086101062,-0.046022489059498656,0.021036147673749568,-0.021742692925102877,0.005311879278253836,0.03208405217379239,-0.026710379207764614,-0.044276113177609135,-0.036797577902228096,0.01767107362609202
IL1A,0.09092139535692706,0.010761706082476065,0.0130764770521702,0.04365215791510182,0.01677390057780271,0.08437526103518583,-0.020261994346974996,0.005245219449798823,0.07532550317665901,0.017890297153889834
HLA-G,-0.001971424733331317,,,-0.012213190710834616,,-0.032976027549668566,,0.032427026223303054,-0.019930755697580047,
PGF,0.00958115975988067,0.01190839050569561,0.01660314986514353,0.020595030547346908,0.1306771322989017,0.012556781373693954,0.0356822216312027,0.020847847807017813,-0.02070556329578711,0.018967665618360725
LGALS8,-0.007372282172292772,0.027127946514597306,-0.008094047467817332,-0.055381954619344004,-0.010533027231802277,-0.028412834698275553,0.01881738518344318,0.017085545168406234,0.032642194204500014,0.0201792882226641
DKK3,0.03158374146944587,0.05946101045139622,-0.018316493479239537,-0.07412731255389571,-0.0643706444065685,0.04723568817267293,-0.04947202369426633,0.02378978494373487,-0.11687081617619177,0.04123619392225192
COL16A1,0.12082345643492577,0.08145183462605855,0.06600959506908279,0.02446946340035388,0.00558037562341011,-0.07891857195405111,-0.015116255124998321,0.06425015172765702,0.020568882329892055,0.01416385871917638
TPH1,0.013964616636973572,-0.025553251883403887,-0.022491953742722864,-0.012941578694718802,-0.022088100610816157,0.09220471059042212,,-0.025328416164538983,-0.011676841034855452,0.02214279579670234
TNC,0.07309574299255799,-0.06834493807992824,-0.046130875397749155,0.041304391350020286,0.025509352171964553,0.006194372824236763,0.037655771559732654,-0.04407007116047939,-0.005190534484998658,-0.046794392918100024
TNFSF9,-0.05937776279464993,0.09559177296794222,0.01193346933844774,0.014392815969946402,0.034433660814013736,-0.03206724523826487,-0.043068518680141346,0.020827833592327257,0.011392188360684492,0.038233986394161146
C4A,,,,,0.019283087794658878,,,,-0.022382483187896988,-0.026103686480394392
CNTN2,0.00739172903564342,0.08169769865706127,0.05502034754319136,0.01181903377552916,0.051925320690180965,-0.01993624526525771,0.010878797611302279,0.00954055613802724,0.006163621566985829,-0.030874124266122367
F7,,,,-0.01123979802606566,,,,,0.012914903372355522,
LUM,0.021128177540735028,0.05362067001273361,-0.033684812893672936,0.0629897452832926,-0.005146733134983568,0.00831243100951664,0.03547078786166664,0.01626588255137984,-0.0016982027025222513,-0.0523817392663235
BTC,,,-0.018528612128403826,,,-0.0658177421262132,,-0.024678016127244087,0.05020284545879014,-0.006997634300435291
APOC1,-0.08542725057153062,0.13444649909766593,0.009183850704083197,0.02740645176349076,0.03213142377784846,0.11628908878935543,0.04845766630916355,-0.007277714367073582,0.018311391828864165,0.03805055447010157
PKM,-0.044372936062238494,-0.05542664200701386,-0.055989971192246336,0.04584330723517398,-0.015077821405962628,-0.043587313177046595,0.10027702854519897,-0.024847486338290137,0.00039691256418708423,0.024547297263824354
TNF,0.06250466907552836,,0.032228704298882,-0.000758113370091655,0.057621920600466024,0.15699980924682483,-0.0364169771993592,-0.016893064019513074,,0.11322646711343987
GNAS,-0.069386326078502,-0.036549207393839614,0.01329627061390746,-0.04073629242830766,-0.07861628026512249,-0.019551625797679197,0.014584394161852799,0.005002881255370428,-0.017842209830140746,0.08420636854979915
BMP8B,0.006549553766456389,0.04885213481957802,0.06681769048038019,0.05613356489868642,-0.015054166375301263,-0.001166726566377173,0.0003018479916547757,-0.04879255089390803,-0.05238172691342795,0.023625851438559567
LIPH,0.010077786020029397,-0.018337007576700953,,,-0.012881298837452265,,,0.0894899089773448,-0.035173415151630756,0.0396855077140165
CCL28,-0.03163579929695664,,,0.08121407162258203,0.03619861908609081,,,,,-0.015051814842178199
PTPN11,-0.01778630734146248,0.08653506968794752,0.0501332114704924,0.0888388396130206,0.037019226443730596,0.02876600081183175,-6.113952838993802e-05,-0.023041215169284885,-0.009393675815096238,-0.01763163943773972
ADAM12,0.012368862449978155,0.020962837719720503,0.0017189008427618718,-0.017633961831992385,-0.010117659538489534,0.12309861900285624,0.024545010622824392,0.02089288826065286,0.023879772396779738,-0.0018764136900226872
EPO,0.004989495397047191,,-0.024135007940788544,,-0.013477029460788595,-0.04507116692980224,0.11611983184607683,-0.019560869909757122,0.13660132210916368,0.03575023086160104
EDN3,0.07043065284743498,0.02625666742347345,-0.009168581420590911,-0.01612118774279152,0.03223130249056043,,-0.02277583493209784,0.012852303061843618,-0.04222047378978569,0.10437196694738837
CCL22,,,,,-0.027136290682570088,,,0.16538788609584854,-0.01859378718787674,-0.024734011655247575
CCL2,0.06240814413927537,-0.05224452610952962,-0.015330332210538748,-0.0032807545961716284,0.10724840550931936,0.08538938638231994,-0.05638719418736125,-0.013357554447265243,0.0393737722737622,-0.013984118858433581
DSCAM,0.025290457346623288,0.01854972881677988,0.02443660654046155,0.018178557497608827,0.045574977781464514,0.02434963270727571,0.08311106847338352,0.10523449210008033,0.02907137769129735,0.056526950425106345
ANG,0.0005341417490680309,-0.024710558503782995,0.01574665066194762,-0.02631749462030449,-0.002795932997452753,-0.07615018364716652,0.004868609432288124,-0.011915490826388266,0.02276219117753345,0.01967336962577777
FBLN2,0.0008010719645197185,0.11628519956273604,0.016330073627186633,-0.04714675810610549,0.02484724195065209,,0.048656508599634316,-0.00857391448956458,0.0036880712330645752,-0.05277213814304954
VTN,0.0210579832555657,-0.02139351814013353,-0.024333223025577656,-0.012941574462810898,-0.022141245905634384,0.0369984811404954,,0.015556520227088982,-0.027438905178804544,0.0371403852331849
VEGFA,0.009650442051780918,-0.08199184649709866,-0.030016177695808534,0.07840765025064655,0.01125288754236803,-0.06896624668458405,0.07702656856541035,-0.04595629900946611,0.00920778934595045,-0.002621707065225131
F10,,,-0.022703308858282225,-0.022505103970185344,-0.014777271518521307,0.18914266851523157,,0.011745398149929484,-0.036700670429773714,-0.028259133974683347
SERPINA1,0.039941199059074894,0.04824606254544513,-0.007281136130761393,-0.044715337749245486,0.031030935501512372,0.0484270266261857,-0.01729355245933716,-0.051912064125297745,0.01469761652321641,-0.014715649688492385
VWF,0.06729127371626699,0.05943879642692957,0.05361936885116077,0.00023929578659988087,0.03219050772899961,-0.006017159697760825,0.007611264711142288,0.0317022437549211,-0.07246791044110916,0.009450641416470963
GDNF,,-0.032644398111673946,,-0.001349344014795407,,-0.02109740890577375,-0.025383031878239423,-0.003778193597332328,-0.029673204523044,
VASP,0.019587914845662722,0.007411668174133453,-0.009237810728187149,0.03310188099298658,0.04322397744795374,0.06925047458634809,0.0828659283868175,-0.0647284947817341,0.003902878810721621,-0.05159241420632399
ADAM15,0.04753228306440009,-0.027853574394779094,0.0026393575833559306,0.08570157514153476,-0.004615651174303134,0.07451023080834578,-0.021353008953652827,0.011245395877145637,0.04537312884541685,-0.025296829661361687
WNT2,-0.03678553071283102,-0.03981093625148088,-0.019553015704692724,-0.004113898541818919,,,,0.039808818996978315,0.004393904344649446,-0.03892527793627476
CALCB,-0.006537242924496938,0.03541946888553162,0.03544726838875859,-0.013117670180502946,,,,0.34458200915265985,0.012053250298053294,
OLFM2,0.07681461517154094,0.04895518119602753,0.05906845051325621,0.06580740938841383,0.014544501526365891,0.059772143183608205,0.06065256060091452,0.021585510230449485,0.021732950366170765,0.03235304686893639
MFAP2,0.00883070434438634,,0.00908963464896658,-0.007762653263198599,0.012865624941435774,0.004835553456960648,-0.03399147232405112,0.03707724782268324,0.005400384436949788,-0.005849265083098815
HLA-C,0.1311021560081012,-0.007590138115934254,-0.05666147705937645,-0.004431224729959806,0.04278043411500406,0.08013408070564051,0.018675996323651436,-0.011795692954262074,0.05103079989521234,0.07993387870845627
THBS1,0.07128208264021729,-0.09620737747677509,-0.018570866627643273,0.009908087750119587,0.051689146169703076,-0.0007986048223608208,-0.012461407590287146,0.0191407240542776,-0.06505775505690206,-0.07918194193610918
HSPA4,0.06365601770521591,0.003992990163085703,-0.02096064617051427,0.016113920872641185,0.013478102405184237,0.0008808419113027942,-0.037639135983079344,0.04414927437772956,-0.02467406755248255,0.04405533024671328
LMAN1,0.07165818601196304,-0.03134941952383343,-0.0398753599086416,-0.023663300557766147,-0.030468673700966325,0.03221770539111534,0.01892181477392511,-0.027497322731451404,0.022696025596900433,-0.05779280293020847
LYPD3,,0.06107715792107467,-0.024333225119247338,-0.016264941323530013,-0.018868925268003857,0.1384579564465884,0.014364356887893493,0.007237828785200949,-0.033749832778253004,0.01888248107631565
APOE,-0.0522652188706386,0.08666837878117706,0.027764344731972652,-0.04034309502525445,0.03980151089716058,0.11640866515975042,0.08975117175224682,-0.01584710655427361,-0.11675897963185458,0.053670221680888655
SOSTDC1,0.018566731981933343,,-0.01823655422123371,0.0011009671753775942,-0.014353844481921698,,,0.020276507479614684,0.007570307295782899,0.06978643739586399
ANXA1,0.054337520054750454,-0.05729153477913067,-0.07185848796232888,0.012953195051167047,0.06303168988003172,-0.002197718337623113,-0.0010883065208176352,-0.0017403799190590053,-0.046002010312693,0.011434300634205504
WNT2B,0.02236419342839085,-0.02514432647705813,-0.034948108229792094,0.058625488181042976,0.028146830830642566,-0.030549426080661513,-0.04184294806014467,-0.03568524468208066,0.030792187991373832,0.0008089029893974818
AMH,0.022249980274764804,0.016275555601843763,0.046714385506108985,0.0887168700809174,0.06599175490637751,-0.06332816729340712,-0.00816680531243899,-0.016986651693487616,-0.03438854481873027,-0.031953329470838204
GDF10,-0.035899748730229164,,-0.01104875049274454,0.08632335056272344,-0.018149714407356715,-0.0286896684602722,,-0.0301256121877662,0.037347331054917776,-0.04229147811709234
EFNB3,-0.06729303988069585,-0.00532851569045515,0.06513402512616645,-0.009690638856631193,-0.006395587557925916,0.11651856498457006,0.08302955543800153,0.09021273981001654,0.0023409090148666873,0.09341127568177236
LTB,-0.043661026281402386,,0.03238471062896792,-0.013463314340384383,-0.02344898997137972,0.031486301466408774,-0.02431050114274075,0.048533042131530195,-0.036354227883248255,0.016794034125480053
ANGPT2,0.07460347579153769,-0.03138836450317622,0.0647152782574699,0.012839201874694907,0.012048961682073589,0.01316092619705604,0.07218211616227474,0.043595386413680604,0.010158895083329005,-0.0059674535649846955
NRTN,,,,,,,0.13703822450627123,,0.0015619168667941605,
ADAM17,0.021043538332450228,0.029230303639247578,0.02081370725165615,0.009023945595311937,0.03866720245459441,-0.019056047942104193,0.021286856400223316,0.000524983957835986,0.008274852373321352,-0.0042742275669300075
LRPAP1,0.03706151852952779,-0.01898218620855713,0.009432673448733992,-0.0028539446604356733,0.026840082961913606,-0.03715621093747316,0.08495222178981458,-0.004578754870528724,-0.04359329970275147,0.004149745559602467
NID1,0.09579046541729383,0.03687498226467389,0.07680965298598615,-0.0021480705963514914,0.05950715744352988,0.008037858609795459,0.047668176176808165,-0.0299129667238516,-0.04072049950976877,-0.04282931660435695
MST1,-0.02562235159671757,0.06796251397175995,0.0024096405410397636,0.009229213434570326,-0.013672263484626522,0.04399300458288523,-0.0037908444242885854,-0.02288028761717547,-0.022918211145082995,-0.011962035667329238
DCN,-0.003544992633772227,0.0529698206969858,-0.03480913711164604,-0.03466452454181828,0.072549755411804,-0.03676183085600081,-0.010429461566272624,0.015277387308794873,-0.007424431599328738,-0.04910338683185727
IGFL2,,,,,-0.015976343428529684,,,-0.019381565334725827,,-0.04229146551857519
COL7A1,0.013149005753077364,-0.031716471821918314,0.023722948217259364,-0.01980253366012982,0.027732806256679666,0.03717540420572665,0.009190101967394646,0.00582269006799432,0.01727476537298123,0.010346522105141611
CALR,0.09014311255141284,-0.017288241503042572,-0.006727145334455588,0.03759106289467164,0.006914571080379098,0.058473413039914754,-0.03653093802289605,-0.04862093320996125,-0.01892817713673864,0.0023234354520257025
PIGA,0.0069347698286215936,0.09049791367216423,-0.04123132486335734,-0.026853551640582365,0.0521885123375727,0.046662241308504444,0.09877883821905328,-0.007580692152331735,0.0373306996985802,-0.03844389887421554
CD200,0.008865559206312327,0.10732181590134346,0.045154861268770115,-0.06227771216966126,0.047089596164006826,0.05683408051969811,0.002724324249415359,0.009746864956727594,0.01787125496719102,-0.0032582281721497664
GRP,,,,-0.017509957190261112,0.020037286019354384,,,-0.01827203318740198,0.015346446039713406,0.12978018113740936
CDH1,,,,-0.020261885152557908,-0.0458986878568877,-0.025811727067764575,-0.024283346588723432,0.03197329740207666,-0.01885429910687055,0.03339156579132924
LPL,0.09024486147168373,0.03699305033268445,0.04006858912344992,-0.0053904711301455775,-0.0014637511426262191,0.07596981608173774,-0.037180708641360576,0.02961315082428738,-0.06709970540939632,0.1409481702445283
SEMA5A,0.038913760036766866,0.011410778417626548,0.0002966159454767607,0.08219107294563296,0.007332920076503078,0.0050415465057497,0.03952130830821406,0.01151805177857589,0.04086378497794871,0.1189515053284044
SEMA7A,0.03443772706637816,0.12452247731955017,0.09193947975728482,0.04043659242228784,-0.025294984349130495,-0.06664778463061122,-0.01169313685189214,-0.014654865862156237,0.0021552738899709763,0.02477479148714663
SEMA4G,0.10613395417566528,-0.04891744062568354,-0.005362699293718045,0.0628356520024994,-0.013378498330944554,0.12682916096427913,-0.0064451920060322986,0.01805785824563125,0.016776474769072403,-0.04063244417801821
SEMA3B,0.05193416329028528,-0.00317397188458612,-0.00842152432045852,0.02323327341666294,-0.0017175085313839893,-0.029737829413471143,-0.0432197859922344,0.02715323549762451,-0.0624179360786166,0.016890556356674184
RPH3A,0.025858081775696963,-0.03582778894375714,0.08570446807264591,0.053460931737395016,0.03478179165731502,,0.03034547927721575,0.04966369813507177,0.03123305086082459,0.026199038392597653
JAG2,0.045386889309539415,-0.01623139212039542,0.008492883373809766,0.026467616733135108,-0.017343249602968406,0.08872617371693532,0.10946535163563302,-0.03215318198566814,0.050025711198462594,-0.01939971776036968
CGN,0.10583146986626518,-0.04704465986227326,0.02917163950205613,-0.021296574740637127,0.03703393645781849,0.049043187482519575,-0.04016697961901615,0.035096606762610366,-0.011498232586995366,-0.035169427282372115
GDF15,0.00476092758071752,-0.05185605764921835,-0.020084359282221118,-0.017293978688024472,0.0007388049336892946,0.10648481499640296,0.004475139106830519,-0.04570871443098963,0.052085241992722436,0.06311945391247564
SEMA4F,0.05818247739821491,-0.010008590702793535,0.010183824094689965,0.0455357713622789,0.007995789931490646,-0.014919020098229051,0.05770675065454356,-0.01642402126675596,0.032985502509484774,0.04061757519923534
NXPH1,0.0574000519969503,0.03075674323684267,0.019840564064021095,0.021748976641250015,0.02311564781051533,0.0022832411916271084,-0.008250283981328526,0.04237196954178146,0.0454347745283414,0.14441066775299646
ARF1,-0.06400975508400757,-0.010383886263765652,-0.04906369396334844,0.021346972148839106,0.0005186988285369967,-0.09154151794041587,-0.0318316481680681,0.08007412306378422,0.03381362582213131,-0.005023822401508284
DSC3,,,,,,,,,,-0.01600635901816726
EBI3,-0.012947363770618862,0.025446027016985652,-0.029625137536925583,-0.03230930940764281,0.05147254061040455,0.03492970862892268,0.04319522076825847,0.031851955000267745,-0.001963191094713298,0.032485645973201936
TIMP1,0.03550727683911778,-0.023603882949884844,-0.09037451737877027,-0.042600231215963694,0.010291146775850473,0.03901848254487967,-0.009220611366285394,-0.10964321433308745,-0.0451575581473382,-0.05094750157873214
SEMA3C,-0.025137260875327964,-0.009959190380709809,0.0378485259909847,0.05045983455965682,-0.04061073561238065,-0.03268634482342475,0.0035127144575281457,-0.009699342535329844,0.031313224484791985,-0.03145508551184729
GNRH2,,,,,,,,,,-0.017345071475053573
GAS6,0.0027102594513837026,0.006629968104919825,0.04781936414458465,0.0546317186624672,-0.060983408687407585,-0.008263547049157471,0.06270631517097203,0.019735287111420512,0.022588314826303475,0.02597155967704602
MEPE,0.011988889251389545,0.02769014156227167,-0.02946356618278946,-0.013398942217781082,0.03767490659444622,,,-0.027844016454037654,-0.031937305838448345,-0.022118256938513582
SERPINE1,0.01921820459256102,-0.06998232547286402,0.00030162471545603313,0.058570262568241646,0.012345458438237058,0.0177583390215505,0.03154277766101417,-0.10909062356781314,-0.015541608720961884,-0.0862111024496512
RSPO2,-0.07484390273314062,-0.018609411425333587,-0.03998037154020504,-0.014923233574819228,0.08465512703463252,,,0.051251227632205146,-0.043021301820880084,-0.04259767199071946
SHBG,0.031061278478239078,,0.0038087158068828755,-0.014453488937086822,0.04614925202497031,-0.05886597934645222,0.050611123575191735,-0.019913274244977616,-0.017614781093810473,-0.008246538473637259
LGALS3BP,0.07577715094691957,0.01980586925681831,0.007688352493697773,0.05253893721535564,0.04559476826305213,-0.04925572446344773,-0.05678500640225672,-0.052835374619691865,-0.061927994449546914,-0.01564195524459671
LAMB1,0.058901461081375894,-0.025482974531406914,0.007237472245178801,-0.008175662745683232,-0.0012964920607119296,0.11258261030759281,0.007230936370799784,-0.04575389123660579,-0.04028623309237203,-0.03303101566720913
SPTBN2,-0.07330045731227477,0.06473994317166579,0.038543430542595104,0.0031626942920488944,-0.018141002028328766,0.06629074612855491,-0.028450101864056353,0.03342910987666966,0.028852259391585606,-0.0019449375668790085
COL1A2,-0.018950213378371685,0.09509976907975033,-0.015490423707445501,0.017650438970282747,0.00017637291605498658,0.012666253706987577,0.03741475130881906,-0.009376426777889336,-0.010609043969365486,-0.061176939721543956
DEFB1,,,0.07450061111172938,,-0.014233981088345754,,,,,-0.034278327860106095
SCT,,,,,-0.01308278269851138,,,,,
WNT11,,,,,,,,0.09083156354668842,0.026437471460560212,0.01783998189691728
LGALS1,-0.07222917147086504,-0.06868024059525801,-0.05751313228588709,-0.014398644461824867,-0.045583395762129324,-0.040743395226482834,0.014642831128280461,-0.06033034087986409,0.04727999072240016,-0.046256232253137124
BCAN,0.08555955519599642,0.09656724103534889,0.054351716634677194,0.0461868504250961,0.017333141157459736,-0.033505714460625884,0.02662056108888014,0.08150612738051101,0.04735732155869535,0.09725711551848398
ANOS1,0.12466303664152968,0.1040666496821235,-0.01542114761035103,0.04536818017861254,0.022093478191919744,-0.027750122519567752,-0.04587367084718829,0.0008769875544767944,-0.011576328277120105,0.06289187492446795
EDA,-0.010464929839013471,0.040016973295617334,-0.008084744024436371,0.021861382663543077,0.06215353248203317,0.2007322840228244,-0.007590041773723634,0.025545354160437576,-0.02294075643438568,0.1044406057565656
FGF22,-0.022941233077717213,,-0.028718166033398843,0.0476649262191725,,,-0.03131155628000694,-0.018461210924478697,-0.008553832166401943,0.022682190310185615
SHANK1,,,,-0.011440822018454245,0.010124855237802047,,-0.03283611024865817,-0.023491955421385758,0.0609113446393926,-0.028536110832278454
NPVF,,,,,,,,0.03334141846163834,,
RAET1G,,,,,,,,,,-0.019958201386558978
TGFB1,-0.06548365986105212,-0.04365864970218855,-0.01655377794662106,,0.003850319538336793,-0.002223304605998291,-0.019264980198845826,-0.010365897485675707,0.0022579563856291404,-0.025676843243424365
MSTN,0.017887197596679404,,0.02146810422072262,0.02297193499015055,-0.034564495005672,-0.14309648169888028,0.011410296035559972,-0.010467153026927785,0.00333088223902498,-0.03859929981784722
WNT4,0.016300573801958578,-0.026971567875590383,0.015292347901063985,0.041437449539526466,-0.02010324349831376,,-0.02599806092254998,0.028462515368516596,0.03420307222487172,-0.05989538409478544
TNFSF4,0.010432283338458956,0.11366345794235348,-0.0005124317410020315,-0.013966643979359024,-0.025662753623712706,-0.06399334941956819,-0.04101125538762891,0.014621080002729808,-0.014538994069587927,-0.019604641214022712
NTN1,0.10553734765914738,-0.014105381309325964,0.032981539963548565,0.05438206380993197,-0.007198919055029551,-0.03390475330286828,0.044665071126022554,0.0410256014748669,0.0038092815481473195,0.06981628581980914
CXCL12,-0.012776810529068462,0.07626717300870532,0.007546234666045133,-0.01908507694084592,-0.03297291584764472,-0.09636858896671498,0.04557177978937256,0.0014362964339997624,0.06652212204504517,-0.04453578983256772
GNRH1,0.10704903232432705,-0.008058807929602918,-0.0255697280653342,-0.011638506252159482,-0.011196354181175578,-0.014780304609689678,0.02969242279720708,0.021534767312540035,0.008160523799569252,0.006492653448748743
