,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1
TAC1,-0.016485133038397347,-0.05366631130228574,0.007939577016106904,-0.021777283850044148,-0.052918876679225214,0.05176677360236068,-0.08576613630822846,-0.05753255231492719,0.007021087459716954,,,,,,,-0.01790488143664591
RARRES2,-0.02159368359220869,-0.07633446375334839,-0.01680845434645706,-0.06837492354256867,-0.08936944836700443,0.0074703836530847535,0.09411994102969157,-0.009063108194060341,0.036180954179843926,0.005163742039099448,-0.00012531216530238382,0.03577774442096792,-0.021944502690077954,0.00491241702768395,0.0024936212344060307,-0.0016730867433911998
FGF7,0.10444545467532607,-0.047561956977408025,,-0.006015922080667865,-0.0026551843665728837,0.007378216646991963,0.06729611452205324,-0.00331951821849947,-0.044582566932166286,0.0748797434374619,0.0337044335727832,0.046733694549073265,0.04032862951384774,0.054733467798912326,-0.018036594362508932,0.006891529695867674
EFNA2,,,,,,,,,,,,,,0.017923397009851762,,
HBEGF,0.0432046888313442,0.0038493278962148294,0.04807495147179718,-0.004865115896321956,0.07580904576157153,-0.021560564596934645,0.05689757607843441,0.055483618516987444,-0.061781196051242354,0.04359078129633279,0.06366303488430876,-0.0525025857038314,0.023157725933644985,0.03793106350508112,-0.023315830839478986,0.043110514572794155
CSF3,,0.09836384552419675,,,0.31824245669721163,0.016459674543729617,-0.021168122589728347,,,-0.03189622510781483,,,-0.0017939002748968474,-0.07160924578463906,,-0.014339764070163128
PI3,,0.031206106074117914,0.006835336330758861,,0.10680763764642297,0.046055326762757275,-0.023835585425011074,,,,,0.029906147619229946,-0.06225292274571271,-0.0347467209431633,-0.021380329121616196,-0.031155543404879023
PCSK1N,0.016949913689226503,-0.053537280472644604,0.006685011854552189,0.0009868630699465077,-0.080574217625005,-0.05101467274092738,0.001507453702855181,-0.0056226738847759096,-0.011408868541410233,0.060920981464828446,-0.026805875873384143,-0.06885641138208877,0.012313759258227515,-0.06838266143264445,-0.12240963397688084,-0.05761195086613975
NTS,,,,,,-0.006850095898767918,0.06577218455504699,-0.0014341503947006222,-0.01728934188977595,,,,-0.01940060328803286,-0.026130572185003934,,-0.021235235200224523
SFRP1,0.09151840756916635,-0.05720095946516378,0.05171929763184951,-0.026163968456275055,-0.021834074148936018,-0.0183213721545927,0.02561358531524352,-0.03224560929355419,-0.0011833269374263518,0.0381725620812629,0.04909867079557256,0.010536915301671364,0.04215118972542478,-0.009053293172466226,-0.030850948055841595,-0.020741782132405448
CXCL13,,,,-0.031969935919464905,,-0.018156713779811897,,,,0.05061451473016982,,,-0.04414779653148653,-0.004732133252759507,,
MICA,0.04538617710466625,-0.012176958681817998,-0.027826556862748122,-0.024601132461895613,0.062429335714690753,0.023732407099067473,-0.050308382508502204,-0.043053162161702435,0.03931081915691794,0.06573379469393102,0.007240516418726597,-0.16905400744640603,0.026153675926417857,0.021523819579435742,-0.03605674178683931,0.028612734452394702
TG,-0.019091798845878447,-0.03415827946218525,-0.01148655496884036,0.00027815226826098226,-0.0006507522560857621,0.0008692425807634691,0.03371725419755544,-0.01466935787949921,,0.04634352372077783,0.06418531006747795,-0.0005555811120733717,-0.01055440631040284,0.04315923491928661,,0.09111256101258748
ADA,0.03315044674895166,-0.02472389535235791,-0.0013705421523028608,-0.008476811970065798,-0.05307566109934709,-0.014307597366304093,0.03969247369603314,-0.033765583304194435,-0.02319262426008486,0.06663708034887898,0.038425921979538716,-0.10504808952645213,-0.036925399135030804,0.008079439967002814,-0.01881798352656353,-0.01146206928770636
LAMC3,0.03989772934543927,-0.007108312451365761,0.04666855391927453,-0.011710657127759348,-0.03052497512001271,0.0011522519852032445,0.08909028112434815,-0.002489910453065666,0.09733666442198335,0.03451366951830673,-0.01465069383838383,-0.0629152922102075,0.03681487164117191,-0.00786088555638476,-0.0002475600264486799,0.03236585039206811
CCL7,,,-0.013834258125648728,,-0.024556554543074295,0.08384898450891644,,,,,,,-0.0398679799071269,,,-0.01502668272494227
NGF,,0.04767891604229306,0.024673840219881962,,0.026230273277351304,0.0036228993789076238,,,-0.017289353273660456,0.04144462077916489,,,0.0024811571749840384,-0.021159908666277056,,0.013264199689014477
TNFSF15,,-0.03054101868489582,,,0.04632184940800489,-0.0178231604774666,,,,0.036642352095301325,-0.003308580120066799,,0.018781992875064855,,,0.006205882029311617
HMGB1,-0.002376066507048915,-0.021830336451378392,-0.08090639135214432,0.07348384052768062,-0.06057996017556983,-0.07149890354766823,0.05900238778302747,0.02372478061531162,0.008614220921148644,0.09496142564168178,-0.018342055467930062,-0.13797106530450337,-0.03538265409684997,-0.03486871870068203,0.004519731272694175,-0.025869886010242038
ITGB3BP,-0.00378129236482013,0.029676236610718006,0.07226737959946684,0.05683189894369278,0.02100090479051362,-0.006896688271064633,0.03750462375055631,-0.04081013800159154,-0.04480389436753953,0.05050516496986784,0.07634372697141421,-0.05602383873294645,-0.029314818703713386,0.016668547038372578,-0.022967645042645316,-0.04311825803627283
AANAT,,0.008090260074770863,-0.038678596413824776,,0.09355563319766835,-0.016059733517773664,-0.019094219425987005,-0.013192239269027926,0.11532599645078478,,,-0.017168298151143516,0.04584603174804917,0.02740816396209625,-0.014086551478051238,-0.015898856968389614
RELN,-0.015827607407912274,0.026598887137353335,-0.030802886762642003,-0.025237748255920203,-0.02272187208701524,0.018514363186656727,-0.048884086338638284,0.03449503898394592,0.053427586788851615,,,,,,0.04073241333396958,
IL15,0.019657890196578667,0.0540913408083168,-0.020101668753690894,-0.02290386819145291,-0.004957906048378646,-0.024377387528285006,-0.01669794116701384,0.00974842849279493,-0.033309172422433836,0.05572247894326597,0.050525666639321246,-0.03131493298438571,-0.03482690382570064,0.02848930375934361,-0.02609309607220042,0.05797603087139566
UTS2,,,,,,,0.029993126832589485,,,,0.00721907114466546,0.05117452799441164,-0.02978417053728849,,,
BSG,-0.051677860206572133,-0.08392759974225192,0.0035486357580582282,0.007353100545152117,-0.020347057052071748,0.013217760040485088,-0.04258315212925929,-2.6783960033658423e-05,0.02006836162591694,0.002681862905175215,0.1284939563330255,0.065571193146014,0.022143969539306887,0.013085095962006287,-0.004848428822437417,0.04089638746984835
ADAMTS3,0.06020022792659146,-0.0008475415596190013,0.00555733472673392,-0.03158888560547719,0.003950689445545084,-0.05857709540674822,0.03875593137518988,0.029621755014301625,-0.004605551078843434,0.0300231469907991,0.07159784572823927,-0.1579070748592262,0.017400381804053514,0.03533429646151806,0.05134410268059596,0.01808132215395551
CD34,-3.4710797846643636e-05,-0.04013244832238354,0.011883356294782104,-0.022168724716954694,0.002645308054615219,-0.0038714649487967415,0.05110287201206628,-0.012320885462579343,1.7267815517276443e-05,0.07392718855722773,0.0010259777635071338,-0.09380824329962516,0.0833398646914297,0.07092572357452717,-0.013469127355831332,0.004808454001829503
CCL23,,,,,,,0.014335923045712521,,,,6.898375552374955e-07,,,,,
PLAT,0.04856623693523995,-0.10232430518787455,0.00462393073073782,-0.00988857890086608,-0.07854297068670005,0.017250912289579493,0.06047169781731966,0.06728318637308683,-0.06866906239846686,0.01580513405617877,-0.04725761776811772,-0.10044477919031186,0.06825378504355877,-0.03233252697470002,0.050007831730329105,0.020342359659112328
NTF3,,,,,,,,,,0.028738397024681762,,,0.0011739130463914451,0.052139396588875335,,
LTA,,,,-0.013221176556206722,0.01388131221042619,,,-0.012705501262420763,,,,,,,,-0.021397465464202722
CKLF,-0.033529483694067934,-0.06357698528600034,0.06148248315955169,0.07752469712453143,0.005141666926772286,-0.015580642578843989,0.05322271073858081,0.012635240642060206,0.019717144294131638,0.04269102938085075,0.09282503743608111,-0.11393743389354326,-0.03107755946688505,0.025003490553961373,-0.011770132926931165,-0.051929372955258
APELA,,,,,,,,,,0.0059535843817930595,,,,,,
CD24,0.0661113312118263,-0.042817138664393524,0.01574596148733691,0.09508836350763798,0.022284707960463408,0.024934097647621997,0.07022840645939445,-0.020709978632282418,-0.05020681120085254,0.035392250020254035,0.16487995038505462,-0.030602117581225236,-0.028095847665142733,-0.04266773499103592,-0.024358284121746072,0.04012764834726041
HSP90AA1,0.013199644206760192,0.15115521671816556,0.03563358393459444,0.020168950641267256,0.018532974195222388,0.09583117278018306,-0.05053268408933706,-0.041554966146172316,0.013764996484464049,-0.0024116455615575657,-0.07699002618858851,0.03908314043095423,-0.07169960390080399,-0.059182928259315724,0.03588348337679033,0.0010818588093372316
BMP4,-0.019648232671660677,-0.029039867849482433,-0.019595199752047456,-0.014015222175024121,0.11291867875226076,-0.031166507155592636,-0.0376303477456839,0.006205798246405561,-0.025926335642011435,0.027557078365718503,0.03105572129046744,-0.043709776489404654,0.052542834583619,0.021178495405793724,-0.013069605091066035,0.056374312464510155
SCGB3A1,,,0.01334840569864945,,,0.05629280837260244,,,-0.028612529970771402,0.030653316550916864,-0.033712072499142966,-0.04784359173891663,0.040506222919012916,-0.009999475427769994,,0.02364982470076063
IGFBP4,0.03093225971779863,0.013832037352691564,0.03463274408515806,0.04246772833073187,-0.05008535508778546,0.0015471973860782034,0.07137549359180193,-0.014543994189104048,-0.09771335112673898,0.058817349447117875,-0.03884224131687894,-0.06316869082130118,-0.046078815529209324,-0.057998876266355394,0.023396625649712267,0.04022485524537894
RSPO4,,0.008455232787489145,,0.05520777734090513,-0.03576479461100138,-0.022073543593461375,,-0.014777271459424151,,,,,,,,-0.02822101712608036
LEFTY2,0.10390861310259358,0.023867404734829647,-0.0038563938713216815,-0.013383552719984752,0.03702756505906591,-0.03426155179004622,0.10624316045747519,0.005085749850346377,-0.017289353273660456,-0.022966734235456414,0.07734819171123643,-0.038868472692045714,0.08288203262745909,0.05873506052530221,-0.0005868987318464838,0.09963969343276438
PF4,,,0.02042336051174442,-0.012026457023707748,-0.021425110045860347,,,,,,,,,-0.019658768179322435,,-0.0213974605126705
ANGPTL2,0.025869435109037945,-0.045202856685189696,0.014086697324965846,0.0005514671689143949,-0.04741106559259127,-0.028377907324415603,0.03509180950943915,0.0349394421857302,-0.03260408142762222,-0.039242135939486736,0.04248371487532406,-0.0012559590841254367,0.029051483460674585,-0.02617102848250617,0.06587065944653371,0.06443030450432446
LRIG2,-0.08045598295712743,-0.12640954475231295,0.03837183704998229,-0.0009842206703124202,-0.06053937138531083,0.02502302834569208,-0.04052620691518103,0.02177270258073301,0.02471524639017404,0.009983523943038352,-0.03330114895825508,0.062278319755090884,0.005034568763064015,0.06375019475075491,0.02745796368955213,0.010133867026495111
ICOSLG,0.16718217862798843,0.07250099725800564,-0.025339121387587038,0.02577679036305032,0.018464428361221783,-0.061560030726176544,-0.003976996104132641,0.06773248503671024,0.07293669717139968,0.014235758933868052,0.03573105130700836,-0.03718565863215101,0.010529770813923693,0.004286822459501534,0.022706962512201067,0.027823049819449577
WIF1,,-0.025803384282938928,-0.02129513677620612,,,0.0024279375030706236,-0.04506815029722789,-0.011403270375476535,0.06145281245381963,,,,,,,
NPPC,0.03345823313345434,0.04688794301409366,0.04002600550275646,,0.0121421858653675,0.028767555738364384,-0.013077057633423558,-0.022244157264437785,0.0254295488203538,,-0.024136008163253845,-0.03871294878870782,0.05274497743207672,-0.014693558566693046,0.07772936837012433,
LYZ,0.005206154475866505,-0.004361480838825323,0.029808118374229167,-0.0006368994682483364,0.00732168769300268,0.05080312647287079,0.11599840427423891,-0.035926752197066945,-0.04417434404564273,0.06150953357535234,-0.01694111824591716,0.04448632969372385,0.052752025171776566,0.0731003824034142,0.006281033986430116,0.017881044165267704
EREG,,,,,,0.030870505920450906,,,0.04373595514304005,-0.026856011048232854,,,-0.011049255024719047,-0.007853177496391367,,0.1127729341376467
SPTAN1,-0.0069990017715403805,-0.04797312971539636,-0.0165647050571846,0.043857826697411895,-0.14448647911977094,-0.04316419287610722,-0.03759455923910529,0.006605760170221279,-0.03571836113582908,0.010030953784457392,-0.07887051907563199,-0.10207612764954242,-0.09314673862189486,-0.031724138919320535,0.019178816885863214,-0.07281793218371445
LIPC,-0.024443217634047994,0.08726099428403525,0.048656793442132744,-0.018100460569545656,0.007521815626475598,-0.021370823295901027,0.04737529539744487,-0.027627613876754543,-0.03185385003925152,-0.021668618334195033,-0.025593765995873513,0.1589651462132113,,,-0.03624619710824694,0.083888820705688
COL8A1,0.22413827469695244,-0.08393039037237886,-0.0038540174430300622,-0.0475225814874232,-0.015220478289036575,-0.03570074501396138,0.04195737014860065,0.05016065965859787,-0.018049346646368113,-0.07270773469376664,0.04230319635560667,0.024805130910725025,0.07810587192363429,0.012958553385535823,0.05936505250995009,0.03555595069083822
GSTM2,0.013206314229161903,0.021511885951068392,0.00996365888089094,-0.02635307353723178,0.010078650837304984,-0.0432726831900953,0.05378035186121112,0.04513931565731959,0.011200345162086525,0.04738228890516993,0.0077574711587305115,0.12379418024453555,0.07230443222373793,-0.046484457131880534,-0.02135170236839415,0.06062295757794917
IL4,,,,,,,,,,,,-0.041191953615211566,,,,
SPX,0.028091864003236405,-0.06990560313309231,-0.016350262710063394,0.007069649634347491,0.05170777448785184,0.07307963391478116,-0.012074133559914674,-0.009425130066507878,0.012687175858053996,,-0.03199690876651274,,-0.04019673383711186,0.043360060361394386,0.034915167194783985,-0.05534400754296937
MFGE8,-0.018659572000280362,-0.05791411716482298,0.044568360515301914,0.03826717532854029,-0.05756743155420442,0.012546037938891946,0.015472813138777436,0.01929402366418617,-0.03761587808976129,-0.08079592528964319,0.0259552937324554,-0.1342764455904196,0.006233551882487014,0.00012937043429247646,-0.018297148910907165,0.024240320075119455
TGFA,0.05572438445774846,-0.03598553182909751,-0.0001448974249685451,0.05770789329779379,0.03975247545577641,-0.051330893236316094,0.008858308982119725,0.015705098423427065,-0.018701335458071736,0.07160693053534532,0.07648103256464897,0.0020792199768707178,0.09573770893892904,0.0470509284491887,-0.03821144525518853,0.07969302263810212
SLIT2,0.0968521496836666,-0.061116856730418515,0.03176269987143754,0.07731137837652362,0.01824763510602909,0.012955319161959238,0.0159231466272401,-0.004953036214586473,0.08684007723844012,0.03186342070464104,-0.07108898718582268,0.04294236796698455,0.03098155962762168,0.07975792567575597,-0.031718540310713035,0.07149841815970852
PLTP,-0.03166614761299398,-0.0556833157823751,-0.04732921630686648,-0.005346172171352664,-0.09800986734362337,-0.050205613196790067,0.04535722168656284,-0.0528504109843652,-0.0029862569157609498,0.04288549954501026,0.016121509045466897,0.032073625190300215,0.003314588209512326,0.009462286771327176,0.008188027893914023,-0.005096820922617246
APOD,0.02984768026907958,0.002135640662988784,-0.039281834812049,-0.05992007982003215,-0.0743902669157429,0.011862772685375078,0.11226146223064544,0.00301510105497334,0.02706165531705969,-0.04699376636422064,-0.09133823585141232,0.027187028463569,0.09388568967154498,0.0040481243892771515,-0.0121526058152537,-0.06682081280716096
B2M,0.05080557441568442,0.018223034536408292,0.07554695816104455,-0.06860441543323346,-0.03965202742795124,-0.014911881269802101,0.10687197418240597,0.011560938729052945,-0.06153756660384914,0.10181273584747692,0.04824596396375688,0.0800390770418191,0.0406699735196875,0.0299518848987469,0.04262041567427528,0.0035491942272460083
OMG,0.02128273032616328,-0.07428175326956894,-0.0035415816728556703,-0.009024437866486839,-0.08725094759590643,-0.003271028418265907,0.03735000600539161,0.01914745541386687,0.025103562910380132,-0.01700805935426139,-0.017661727514522805,0.019779157403832546,0.06610453683540289,0.04040580445791869,-0.0035265336348101893,0.006044031171427231
CXCL3,-0.015374686162895109,0.2214751174653125,0.06386052133541441,0.027033614581733246,0.2212401166487178,-0.011597329495861982,-0.008705302810217757,0.029761850604840635,-0.02503771524924279,0.037089361168185606,0.005188126025745028,0.1609674452592331,0.023893768501820522,0.02053201271678306,-0.021919083147866978,-0.006279683379486594
CXCL10,-0.004425985393393474,-0.0007557240619455547,-0.040460837263970435,0.00035121265206396684,0.06259312368196993,0.029738718885488746,0.07054370111962913,0.04236756139463015,-0.03651349628342688,0.02848562303058432,-0.050987995612040767,0.002637446015874295,-0.009203331834342921,-0.02636810713633545,-0.0295296804531549,0.05786109293992483
RSPO3,,,0.0502404257895779,,0.046874089402386715,0.030255200548883452,0.047561812706892005,-0.00939037112591522,-0.03819835482045892,,,,-0.06437146558044272,0.057539509767041926,,-0.01524914464138429
CORT,-0.0190918028409746,-0.03381222819793341,0.008871587951669894,-0.021478490673849212,0.013632168908833361,0.0027592985911019537,-0.047270695801418815,-0.04275732906676141,-0.029227792301025984,,,,0.09326073494711024,-0.02057190172106596,,
NCAN,-0.054281303344839264,-0.032955346153673154,0.01957741445300241,0.01481551717605307,-0.14318876806285197,0.01988560573340782,0.03971339822217814,0.05846885438943466,0.04808934089722052,,-0.06948035349696757,-0.20330082651255388,0.06221643626837793,0.010031297531540362,0.014605835936381288,-0.020030765548228722
PRG4,,-0.006332924400678489,0.013788609452003938,,-0.024556558369848793,0.14966139450809038,0.02886423535722858,-0.018884766289784565,,,,,0.00558350943382195,-0.03035509986732733,,0.042477319688618634
ZG16B,,,-0.00893166895444966,-0.014471886384454293,0.014528407265669077,,-0.016352308346335456,0.017131724569634462,,0.024382551691795536,,,,,,0.00251923974165489
TGM2,0.012302339156640868,0.005035038168227638,0.019228549854998778,-0.0035683398194020868,-0.009531999583623819,0.006507948615591684,0.028102134490385816,-0.038898395129603025,-0.02600717328240052,0.0738180459635531,0.01720761876609721,0.017419011679207067,0.01948722701657708,0.029451767075781354,-0.038144594655996324,-0.024849363088766452
VEGFC,0.005528838769809585,-0.015669301001375067,-0.010210605418762236,-0.018582459423105012,0.011688534241025297,0.008019590080633061,-0.02497585150833313,-0.027185159678401655,-0.02009775441289061,-0.03332007627330415,0.030072603951653783,0.04505315603022654,-0.03393347280978401,-0.0013308000088870676,-0.028911631857961258,-0.0173614640224477
WNT6,,0.06060878129083593,0.04774192228167388,-0.013383553071229445,0.02828739492525417,-0.02108388819816439,0.03084925858046679,0.0301248868417389,,-0.022581194157041407,,-0.0522341979725274,0.07547204946148785,0.03696786833787089,,-0.022963363853196347
NRG4,,-0.03129462370533939,0.0476831189406407,,0.009132450692488444,-0.021794876514225504,0.011615598412589384,0.009025341148847621,0.07355155139716305,,,,,,-0.0018212413112510904,0.012211188799216547
PMCH,,,0.021284820947752425,,-0.04141059490399013,,,0.02232748389985856,,,,,-0.04052305724327779,-0.028863478699343158,,-0.00807644592671525
COL9A1,0.02954744179550382,-0.036220775559669426,0.018390258623468877,0.028423949348978926,-0.03121422085561467,-0.02219660636772075,0.05225173507611042,-0.027057725251882495,-0.017539132910768824,,-0.06791262283287916,-0.03264957508074747,0.005029575420248339,0.039567545642217074,-0.052555796603722116,-0.011564438030903058
GDF11,0.029764440658652427,-0.02832565375216759,-0.04857148400102587,0.016301772724848517,0.001629025926360473,0.014237350873739283,0.034655880447783505,0.01984220065289733,0.004099061485403801,0.0015506532017176956,0.04702167721019366,-0.027606155371467208,-0.03631397489911066,-0.04193925823745771,0.020286379086580555,0.03496569932427312
RAET1E,,,,,,,,,,,,,,,,0.056431382340359236
IL24,,,,,,,,,,-0.019105369614811005,,,-0.0152275005166706,-0.019345319115588375,,
SORBS1,0.036283453826107766,-0.102748019237111,0.03258930313749686,-0.020087463890832866,-0.0973505814354041,-0.06390639171609225,0.0248721558779825,-0.027809157259841122,-0.0396325985082508,-0.025720669841074684,-0.047468958537888,-0.025157608343160963,0.014172940352891404,0.05560389532845508,0.0027876212347440507,-0.06915434755771377
DLL1,0.05931116548313966,-0.03654527126602898,0.02310762801582016,0.011399408236124058,-0.057725216784403,-0.021102207205450543,0.03772212223190421,0.01629089637844879,0.04612811573607368,-0.0031576379461719256,-0.009199191281293607,-0.09408634990814338,0.07858100280291033,0.013920160036909431,-0.035168013647611,-0.022473807421834892
TLN1,-0.0010045978090792236,-0.03127382305113311,0.04222890103847075,0.002917358286776565,-0.04131671770045768,0.006675011112432446,0.04899689551752477,-0.022583035498173507,-0.029965680412880738,0.01964024467358146,0.048361791673462065,0.06741453908560797,0.0117528592542069,0.07509045137402742,-0.07183116310047363,0.05012302942796816
COL2A1,-0.017932085423219286,-0.03203210817110929,-0.03989528101694894,,,-0.013666492278655046,0.007195949726339972,,,,,,-0.03993181696862238,-0.023181558158200173,,-0.022192659521788546
SHH,,,,,0.04262967295533364,0.04514615708303511,-0.019707913566206613,0.01357716768751987,,,0.1455907980916366,-0.018447245982884622,0.07207175104175108,-0.03329498160437463,0.011853160987262584,-0.01030261881031395
PON2,-0.019744187514472652,-0.09970302227043826,-0.060195055965267204,-0.06693308110953246,-0.09767413622156856,-0.09742323584058457,0.07429819329486753,0.0023946292349325883,0.03268590759487741,0.11927764005856871,0.029577821218926773,-0.1227325694769351,0.002010574525790065,0.036679503948544176,0.007958891429088486,-0.06329867018996707
ICAM5,,-0.021096084933048147,-0.042883639415509316,-0.017227638531351935,-0.03977207549311549,0.04255140704561044,0.013547597461209097,0.013076888941576718,0.0038516606864419404,-0.018085579792818947,,,-0.05800033636975932,0.09316748350994251,,0.022032388474124
HPX,0.18258303983237897,-0.0010947479968511553,0.0011277467621911728,,-0.01296355184769233,-0.028594146949527714,0.005682981988045093,-0.019812134789626602,,-0.014868376978195727,-0.02487456382191983,0.03253803792087009,0.0131881408263205,0.11710446168462853,0.01760996661166978,-0.03519106521721622
SFRP2,,0.015539914518809601,-0.035443614221557077,,0.04463709141317671,,-0.0009222587669897218,-0.016512118777726396,-0.06483771765679482,-0.018855312222131857,0.030324094601548342,-0.01479155500398511,-0.01568531417584766,0.006425820564538318,0.025216478473532627,-0.027150100244640017
CFC1,,,,,,,,-0.012705502030279838,-0.018269539212453476,,,,,,,
CD70,,,0.02233893370284146,,0.24167932940989936,,,-0.0008998613592441028,,0.042650720304281915,,,0.009800363448787446,0.005970818948575401,,-0.023265328068644214
