,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
CD24,0.09786496676002805,0.06755119642146584,0.06221972696724151,0.009071022718576726
HSP90AA1,-0.09469029744725782,-0.13229269720458833,-0.0659247593688437,-0.09736633646039428
BMP4,0.04554950256112845,0.07731879623314773,-0.010471637072102627,-0.01757766828222472
SCGB3A1,-0.020441900985597183,0.024518507076916593,-0.036282902444148564,-0.0260850087853177
IGFBP4,-0.02445295899450307,-0.04887636288072289,-0.002418435040162663,-0.029193795759456
RSPO4,,,-0.030247794193493334,0.12106794199191061
LEFTY2,0.009961838990617191,0.07793548385531408,0.031561594064913594,-0.019257138530283654
PF4,,-0.02414162516555948,,-0.019288785635794555
ANGPTL2,0.08354369986854804,0.07565578411832267,-0.0021711268471950366,0.03964876291879609
LRIG2,0.02442059324758671,0.005720990629510189,-0.015255999519309565,0.05762211363940427
ICOSLG,0.017057255563627197,0.012728709595509086,-0.017730584348635402,0.021196894913491537
WIF1,,,0.04071353036188128,-0.03539450952376029
NPPC,0.007267115027259155,0.010967286135452597,0.007043904378892122,-0.023473035717570662
LYZ,-0.03438578543494527,0.0035509918073016794,0.016344717566643633,-0.03303059877509071
EREG,-0.015544721060764065,0.036662106894339325,-0.037674137647937915,-0.022207106237584172
SPTAN1,0.031918248725771835,0.04780950725592304,0.013577633216038824,0.004619378245335786
PTH2,,,-0.016779829370342676,
LIPC,,,,-0.030079706592264627
COL8A1,0.04740250120921979,0.04880547080820219,0.035628268467869276,-0.005420305345290353
GSTM2,-0.03189122391558519,-0.01856734875788313,0.047052140319302736,0.03503272257312179
SPX,0.022138772134799152,0.12141202507598692,-0.04114705058868741,-0.07006579469243032
MFGE8,0.018913252270720722,0.049387956412263075,-0.013671100212303054,-0.043997220222023056
TGFA,0.0945742548738051,0.08040390172532157,0.08095979258093626,0.019137339435727346
SLIT2,0.06243710994661258,0.024445857723070893,0.036889470903861535,-0.018589931109182365
PLTP,-0.008238829281722685,-0.0025741097840864505,0.04808956221203183,0.047354380471529095
APOD,0.12427527986233203,0.10356812492889383,-0.09991967096774325,-0.029167046553084535
B2M,0.0329379606366832,0.062419097972007724,0.002798270619706522,0.05681849357063013
OMG,0.08093841454469276,0.09163213470824605,-0.03897209141479894,-0.005041302192907895
CXCL3,0.0019948446349916816,-0.005845877932255665,-0.026436359227376003,-0.05541662901244216
CXCL10,0.0225031719154377,0.05895199735846751,-0.005640392116238597,-0.01170846526353695
RSPO3,0.05030376484480233,0.08621353165438786,-0.042222167135279084,-0.019890419463087672
CORT,0.03295171937868911,0.04405235380261249,-0.01166141217954292,
NCAN,0.07679358209414071,0.09558067225943755,-0.005659634576898225,0.042717512845726946
PRG4,-0.016129332060613583,-0.03727707840977239,-0.048769460021111134,-0.026847361753648918
ZG16B,,,,-0.016455312401555247
TGM2,-0.04956249488606925,-0.03895179517917713,0.03955708905124757,-0.024249137103606582
VEGFC,-0.019195450180799094,0.00033193466764435965,-0.05162441600299098,-0.03874603014333391
WNT6,0.0194329415857795,0.058698778416095526,0.007927043307700577,-0.017003274660771027
NRG4,,,-0.011922177904116333,0.01570946983081484
PMCH,-0.04657444371231472,-0.0354453177013693,-0.022997528539233685,0.014822084663482817
COL9A1,0.05086415337793802,0.10255469423959214,0.005535327704105142,0.0333998273903824
GDF11,-0.014162288021111937,-0.0537944386825727,0.021983969428102428,-0.0110324062332153
IL24,-0.034724782930777694,0.06832706558981064,,-0.028586763928661472
SORBS1,0.03132596781658277,0.019331291396077994,0.015689439756958704,-0.014849910301642684
DLL1,0.08228521353747825,0.095553712856188,-0.01611770220993147,0.06463419796243527
TLN1,-0.014870378511527345,-0.046881258451289556,-0.032103406457371586,-0.015865125410022437
COL2A1,0.008889830363835335,-0.0548165888960996,-0.015876201867998638,0.10717378814056447
SHH,-0.011023681431428343,0.04514456817006603,-0.03092215805465822,0.09157240055762181
PON2,0.08221264583397402,0.10411646631834633,-0.035225616068551305,0.0682126114465522
ICAM5,-0.004942249622273541,-0.005921910760159678,0.04300795117547569,-0.006501288365007383
HPX,0.021493107523910586,0.04301574396778428,0.046340607949479334,0.012002747699499878
SFRP2,0.020205220142471555,-0.022363412926762822,-0.04255443011710776,-0.02150132466567454
CFC1,,,,-0.022625707375527375
CD70,0.009709028819719417,0.03996216764527661,-0.0034851715165660005,-0.022707812554205085
HP,0.01672266163868513,0.05534617467105047,0.011017404546324161,-0.012883341080076027
CXCL2,0.01517960916917032,0.0013975669822918464,0.027191658400164694,-0.018264280072014624
NPPB,0.02924437640356652,0.014993832724658434,0.08668586719322784,
CCK,0.05812422007644579,0.07360859185551152,0.0329733991945164,-0.06962152666056733
SEMA6A,0.0817147179291157,-0.00616981678162341,-0.02192522704395674,0.07296648320717078
IRAK4,0.011762106217666976,0.06175294667768782,-0.021165170106619235,-0.01926793356165163
GSTP1,0.10541555979089773,0.07881821350297985,0.03476975930328334,0.04795722880219505
VCAM1,0.05537103246957898,0.06305622839294696,0.017434014690283862,-0.0695620429453186
NXPH3,0.06040923814021392,0.026974902619152558,0.021706258468207076,-0.026265330322972485
MTMR4,-0.005489267822646576,0.06644357043228283,0.07048373433074649,0.039706056320828305
LAMC2,-0.04269095293105095,-0.031199212086083002,-0.02232268855156736,-0.004388520599655829
IL10,0.030215228956443532,0.10210902756942986,0.05667859383395382,0.04017547756263098
SEMA4D,0.09285468963153151,0.07866844568351233,0.023634110593696807,-0.000700245983707617
TRH,-0.015433769014410695,0.0411263883592908,0.04143089324187869,0.07793110622582745
SEMA6D,0.003865992714520394,-0.005645290395027052,-0.006909044546313184,0.09413445925432438
CEL,0.05835809624195214,0.02699292498803061,0.015734610457856468,0.04863309514055642
PDCD1LG2,0.004134773210603483,0.008741331325787763,-0.0266512783934844,-0.007030653262618704
SPINT1,0.07371484547078341,0.0958911730002802,0.0468349144499415,0.047926160180504974
CTHRC1,-0.005969073792431032,0.007357687229552046,0.007843079935137718,-0.016979431122314776
PODXL,-0.0012404724926651164,0.038867885800870486,0.054752257639563554,0.10606336014663728
JAM3,-0.02092341824447477,-0.02414637751679263,-0.08729112582313361,0.00896990520042652
TGFB2,0.006077645341017781,0.019124527536650945,-0.058692281030024177,0.05612806718687711
COL18A1,0.005521908043687879,-0.04896006449189492,0.03878440860855436,-0.07392106852488377
NODAL,-0.04375759216548987,-0.0005676038633471303,-0.025527668591301778,-0.05129423826832679
INHBB,0.045217796342078204,-0.028411884868074375,-0.025851692384162364,0.04082297883581233
LCN1,-0.0027405591553162864,0.033277903220642654,,-0.017271119125080513
ARF4,0.06635723330936391,0.07374267988242555,-0.021115841807877282,0.051009192901562535
CXCL14,-0.08408272806265954,-0.05082178936859959,0.033988522692075716,0.010324014151842847
LIF,-0.05784635269378814,-0.07407608943838012,-0.038613382305726196,0.02848711379538486
IL17B,-0.04804852881502569,0.030320086294078008,-0.03175879181021338,-0.019527374570166022
MMP1,-0.04417421604790943,-0.04567757030658623,-0.022997526717970142,-0.043700767172373485
MATN1,0.02415800592251233,0.03835647355849032,0.014152853039264104,-0.017795492530869553
ADAM28,0.014229528871040174,0.007499297647901811,0.01184446302328246,0.009876117793918683
TCN2,0.024193561447134863,0.04138497145824217,-0.021856116729846668,-0.010026988305030165
THPO,,,-0.028392491519163253,-0.0073485292033416885
CUBN,-0.02302530895393924,0.11013734402343948,0.015229409538149297,-0.022792352134128904
TIMP3,0.04207762183985652,-0.04104456238278702,0.029981289932362404,-0.029487543877077943
PIGF,0.05191245830359875,0.09246947584645374,-0.025908125746070723,0.08522968975147427
CRH,0.007881344217574549,0.011998761050003725,0.07617584843098002,-0.01248303401661014
BDNF,0.033282843239165694,0.044429904573099616,0.017632198349981813,0.1489589341526222
CCL5,-0.02297340359841885,-0.03056444288946152,-0.057868023422275476,-0.00034692971766631326
GAD1,0.011790543700105977,0.036490837943615274,0.08513534012870276,0.005017787472198778
COL14A1,0.063455296566505,0.00451974728549665,0.05473554392867838,-0.051429581288945904
HLA-A,-0.0610435910156921,-0.10712564723573496,-0.09558791083743423,-0.002458910350274913
FGF18,0.05807452120735346,0.12823910286754842,0.05740155547073643,-0.024429998800489728
ADM,-0.0485846836405376,-0.12968963365128788,-0.0946736613230191,0.007582178908592168
GNAI2,-0.012824083842034076,-0.018669837850152016,-0.061638236383312006,0.014685414718152946
HDC,,,,0.14909087885771954
COL11A1,0.045138619233050334,0.04151082634625757,0.015998151241447947,0.09370426713116281
NUCB2,-0.09375244552437907,-0.06918823789166201,0.011730188395217483,-0.028895887546109222
FGF16,,,,-0.0175351365481012
CXCL1,0.009356337407982055,-0.04102637425682164,-0.003947284771898283,-0.03435446122484346
VCAN,0.02514553912980592,0.027712868767001627,-0.057425407715752046,-0.017254033629209006
MMP7,-0.007619496879837426,-0.05487979565725763,0.03192721013437972,-0.01601224742296889
PTPN6,0.026939488727710025,0.05207465974170674,0.014041109424109813,-0.034470062700438835
PTGS2,-0.035528467899864455,-0.0450088393023919,0.006731951676231018,0.018201968653787017
XCL1,,,,-0.031670289118980816
CD58,0.06065599375297502,0.08963044630399997,-0.04385975605442168,0.031115231869247688
TNFSF14,0.022565527088871797,-0.03761802300965812,-0.0332072216442671,0.04152829531185207
CNTN4,0.05301609050310727,0.11164309146611784,0.0461378981466862,0.01359466417642049
INSL3,0.005631095224953193,0.07753341319008279,-0.033207218435914794,
MFNG,0.03684543148236117,0.05359813875722504,-0.01687737683789648,0.012139348084484804
ICAM1,0.028926138274884217,-0.016994510148936808,0.011793333774981115,-0.010973867230235225
PROS1,0.009684422787262658,-0.04421563262835419,0.028888510945543427,0.0065494842916936965
CLCF1,-0.03057609484329611,0.020177961293115915,-0.05070875715728825,0.026196571619832534
PSAP,0.015090925806396,-0.030777725517264296,-0.0037570296925229126,-0.0822564294070003
EFEMP1,0.007020447050421944,0.044158631696075826,0.016349625240593597,0.023647187841015587
C1QTNF1,0.003941511766429606,-0.0855717958877705,-0.0903431732799484,0.06447985706555649
ALB,0.08080721540174853,-0.04251477759816926,-0.04109877361588554,-0.025195211273802712
CCL13,0.02236976657824754,,-0.017569320973881523,
EFNA3,0.06756629612365073,0.04780088876043701,0.03862647792666291,-0.008840021559879407
DRAXIN,-0.024008857162355117,-0.07910965908103172,-0.004050183065408972,0.033343966989565564
RAET1L,,0.031837392704670515,0.008932506973938917,
NPTX2,0.04234097609331924,0.002447556722204262,-0.03335747187041254,-0.07288612646264397
FGF11,-0.02130282054120225,-0.06971040227704883,0.00256084227502644,0.0014170168880889983
CD59,0.03947503531306289,0.04035309813803441,-0.0007869906921385557,-0.029446412379448075
COL9A2,0.07288719487218373,0.09497858856789343,-0.03490456050766298,0.04630242473454011
DLL3,0.08143137852175632,0.12349076836645397,0.0036296977047674188,0.07799443064973112
FGF5,,,,0.0023783127852163317
LIN7C,0.0473540980938195,-0.034388712650484286,0.01808587646524865,0.040547989996715494
GDF7,,-0.02375670675295151,-0.026995530300255487,-0.02720277029088021
PSPN,-0.00435655090765354,-0.013898071128725037,-0.020045378682475766,0.007690603918725041
ANGPT1,0.028222153826689456,0.05135654590993358,-0.06106125576714531,-0.038848585977880386
PNOC,,0.008477864546942914,-0.008474417442002608,-0.03881484322871716
L1CAM,0.04589866154801393,-0.04716436707462625,-0.007374297017488329,-0.015606300199984414
APOA1,-0.013892519675611647,0.0007782903708043391,-0.028650694465656865,0.15581681314294032
PSEN1,0.019374890230361142,-0.003622928623254094,0.02017304099899059,0.007321982410673415
CALM2,0.09288737950153371,0.08185063294896476,0.06441187959413185,0.032077569219079255
CLEC2B,-0.0064500526961578175,-0.03686464921704766,-0.004584022046368978,0.04506531141644012
NTNG1,0.08778039365812877,0.07767014102931885,0.02465502654932912,-0.008377050419426341
LRIG1,0.029938080009234654,0.1610642940457983,0.017240760865502792,-0.0503179145212672
CPAMD8,,0.003459974318398996,,-0.01928880297401941
GHRL,,,-0.029200907236750416,-0.01700328052244256
NPY,-0.03279224502551056,-0.04807526124633846,-0.008000994662564384,0.10014119228046987
MMP2,0.025153832258148413,0.013411710085193162,-0.04018209568736607,0.11777041735673681
PPY,0.04976477486926819,-0.03233039347399067,-0.030792914275500294,0.06820123265108055
ALKAL2,0.04123168023402884,0.056407809857100255,0.1025128268397535,0.006526568847164551
CSF1,-0.0008492078111437415,-0.06480010920743812,-0.024142386950870894,0.09134610224515873
SEMA4C,0.027148837647628873,0.06809809189441704,0.029880207231655936,0.012685682985362457
ICAM2,0.04749469472011013,0.12423770500086442,-0.02277013006279686,-0.05561309100368877
SYTL3,-0.034870568583273774,-0.003720826412118995,0.13749666018662715,-0.06109944928010151
IL1A,0.012857430083242891,-0.0018204221260003407,-0.004246123407604228,-0.014185977303382434
HLA-G,0.07495801572833471,0.059789104584859254,0.09928237898881619,
PGF,-0.002539682156175761,0.09477932178812305,0.05510441634114362,-0.05632660809867433
LGALS8,-0.01110408689807944,0.007559612897450273,0.014956869996867822,-0.017343590081381796
DKK3,0.027678206515476863,0.06182748557119624,0.028774194013587433,-0.04145726652867537
COL16A1,0.0022884531493799687,0.07239233462542437,0.01803594209259879,0.044861792433882906
TPH1,0.01953897531101685,0.022562843624073743,0.047306363613326616,-0.0023519190126235
TNC,-0.027173395041759696,-0.06754629855602333,-0.011538781722220592,-0.005302640943319734
TNFSF9,0.04992958642682792,-0.030612639153908335,0.026285271799898795,-0.004006742263481941
C4A,0.009749182240831258,,0.015131664635050194,
CNTN2,0.06827134782899014,0.10011666876549655,-0.008682667008103561,-0.0947393890614395
F7,0.028082957105855913,,-0.026995532910657306,-0.023842050500855815
LUM,0.03713361770700908,0.06005640277564385,0.040791653171982994,-0.02223678259892536
BTC,-0.007703216990819315,-0.00043892705299828266,0.09171557489229656,-0.007122258480765719
APOC1,0.0172874174053108,0.048185907942345424,0.046899502483309576,0.060579826539579947
PKM,-0.032903401224627725,-0.10123010789392636,-0.044021660753997806,-0.0033666920865378113
TNF,0.048543971587738474,-0.0277127433128123,,0.11373453628665982
GNAS,-0.08174781996729084,-0.029378101469124153,0.04075232917124185,0.05870691080703273
BMP8B,0.047112863246538725,0.005397033134398828,0.044030351091212054,0.004545557118842923
LIPH,-0.03373220709150784,-0.0040815597971218896,0.03203445606427465,-0.02958898396764372
CCL28,,,,0.09763620740645015
PTPN11,-0.06776340927001127,-0.03353784326792004,-0.010102301294786904,-0.03577751645504313
ADAM12,-0.011529587778525585,0.04429970410167823,-0.042242206559953505,-0.008872004721901463
EPO,-0.03663403837906128,0.021794804329652515,-0.0258274921368449,
EDN3,0.02908846061695064,-0.03299887327988068,0.030337739299496257,0.053478625300200505
CCL22,0.037806892195231284,-0.0293451067952566,-0.022662500009944228,
CCL2,-0.02060526362729146,0.005939517918368429,-0.017380069513320183,-0.009763290434621819
DSCAM,0.04981640161206045,0.0460210728788613,-0.02370443260434146,0.16604452183096746
ANG,0.025524048662062086,-0.001338061073256137,-0.05008553593193915,-0.048400554510017395
FBLN2,0.08978967607013999,0.04433000083533331,-0.00593885690597956,0.013173152958533385
VTN,0.034720590859292966,-0.02256449755925985,-0.033443116380989686,-0.030079707974288432
VEGFA,-0.0628834142484978,-0.13822780850540964,-0.08968237586564114,0.015503979517661463
F10,,0.03259063482452245,-0.018409585903084637,-0.024430007594374272
SERPINA1,0.029141863774659098,-0.04590720386794118,-0.015879657670818382,0.01039381309000518
VWF,0.031815310108295476,0.05175919855377081,0.012643978094861945,-0.08100295888226311
GDNF,0.02486589982058043,0.017357828341104803,0.041835955686335836,
VASP,0.03807746489100832,0.02485864415932614,-0.05587150144003298,0.009497468718020794
ADAM15,0.000399031228302504,-0.008111668300220006,-0.023961068475807985,-0.01586915988858545
WNT2,0.05961001794326092,0.01563172247401795,-0.031011678338606526,-0.0014314026018596563
CALCB,0.05000411490992688,0.0034880343262369143,0.03712030518388899,0.04176041521052069
OLFM2,0.07486276790495149,0.07711696095012056,-0.011500545690038654,-0.002082937551854585
MFAP2,0.015757901454045917,0.028715669206575253,-0.05733414576962448,-0.030064721465263795
HLA-C,-0.026967359516755253,-0.05418030182696837,-0.007461439775520277,0.005945021291618253
THBS1,0.07176851234117723,-0.02776398972529235,0.04903331353947885,-0.012780293506727394
HSPA4,0.03389710661486666,-0.0022908993167328885,-0.03310599937632527,-0.007324664150254414
LMAN1,-0.02803230903109698,-0.08854103393089983,-0.08668273961069582,0.0027947214822274797
LYPD3,-0.0005861430270159255,-0.005450875806111427,-0.04113500805104757,-0.027025571139259384
APOE,0.013854119908547275,0.029527060662109743,0.05109245144656283,0.028995147194065474
SOSTDC1,0.052242044836942024,0.10003971198735842,0.019083744267009557,0.019949850098983996
ANXA1,0.00274079255952479,0.032253544719170954,-0.005800649837862514,-0.00043714965705518377
WNT2B,0.03502417438378126,0.019193824479691275,-0.035396112363743876,0.04220510476234305
AMH,0.030308901340804096,0.07622823350052813,-0.01041773486142198,0.021841338859017744
GDF10,0.04666155749109226,-0.01709560881995925,-0.04851464528746516,0.019727144681574046
EFNB3,0.05165622771387658,0.015702006829241524,0.02489124194004776,0.028159344597451296
LTB,0.021999262900460642,0.1440127770917414,0.0033052878238212353,-0.02535671713468674
ANGPT2,0.03744775012510224,-0.020711471252952706,-0.02002084951016687,-0.04312307479676293
NRTN,,,-0.022997528539233685,
ADAM17,-0.06718240024505985,-0.022858974669615204,-0.08553869129773159,-0.034406211202610205
LRPAP1,0.04642423143402632,0.10719127975559173,-0.02685147528335938,0.054136646759212585
NID1,-0.04048929829197391,-0.016004250991212915,0.0013781711451492404,-0.03258933314102623
MST1,-0.03078418552784912,0.09356541259247414,-0.004979164007534151,0.00408570464517403
DCN,-0.009287350402337868,0.014583792025516788,0.0009224739064977274,-0.002432879848959705
IGFL2,,-0.031795081371936915,,
COL7A1,-0.00348028317575935,0.043499371317462496,-0.019166945086649078,0.011148577997206009
CALR,-0.02053737906558268,-0.09378462996091357,0.004800386309588371,0.08211352771838282
PIGA,-0.01621117193735778,0.03719596792827054,0.06820902728168984,0.01718510479130906
CD200,0.06520277622095322,0.0863565978215394,0.08078770777573216,-0.017110090192509256
GRP,,-0.01653803624646487,-0.010547404946700548,0.009488890822782082
CDH1,0.04579809584558133,0.02758814249106175,-0.052739134366372294,0.07622249968703987
LPL,0.1445668012767813,0.08450619868809933,0.037410543023029354,0.1593377273206592
SEMA5A,0.08578214520175405,0.04104178890133445,-0.01895115064087024,0.003830717820567623
SEMA7A,0.01479387509498608,0.009885895510317154,0.005582188413037977,-0.040739436471225084
SEMA4G,0.030883187662035988,0.07374050008714095,0.0744877334198029,0.07363772804250775
SEMA3B,0.046226016695782315,0.005213009735382296,0.06933534618708881,-0.019996582172682912
RPH3A,0.10695034326294142,0.07179037590052836,-0.06831313987180776,-0.07646044120996175
JAG2,0.03158084663335753,-0.0036259137574533853,0.01404269323112641,-0.0027078582433336796
CGN,0.03914723561100932,0.10289465685151443,0.00426535560515206,0.07071056018844604
GDF15,-0.0005366557319515026,-0.06669645883227135,0.040621228669461655,0.09393605326425085
SEMA4F,0.018622379296055508,0.08887577105070245,0.02194334651300391,0.04698774782437248
NXPH1,0.06400046736865367,0.10804893525553878,-0.01993144819187428,0.12063634864431812
ARF1,0.06188824542496802,-0.0010041424679971256,0.021272126159967722,0.010862180625942186
EBI3,0.05524409574358659,-0.015298404217545492,0.07188148290469715,0.09181185252247755
TIMP1,-0.07159563542360498,-0.11006046834401464,0.007432373101698622,0.0020183690905748114
SEMA3C,0.02716814314993723,-0.02927916741137614,-0.0016748118650647408,-0.03579606196451673
GAS6,-0.0047285721537264815,-0.0002419921556322057,0.05708625874460788,-0.006157808320171904
MEPE,-0.0006319468787688258,-0.018594207579188934,0.04959069640765289,-0.03726777357936559
SERPINE1,-0.07591817798140521,-0.11956879420528212,-0.06539226178147048,0.049247309264394995
RSPO2,0.012869856077693902,0.10379433853191203,-0.04411318888487548,-0.02747870477258498
SHBG,-0.03140862777648482,0.010253343857767447,0.0358007327460692,0.028091627669260037
LGALS3BP,-0.0731043728298793,-0.04661273557800527,0.0015243550568629625,0.03331815717943272
LAMB1,0.02734902634946475,-0.033100010977992735,0.043182214874177366,-0.047164596551534425
SPTBN2,0.07567598715353571,0.047467566948690386,-0.00011261212982026336,-0.015166070438554485
COL1A2,-0.01503536049027601,-0.032103275541047215,0.003326948442785095,-0.03023663461277246
DEFB1,,,,-0.0018590087543606487
WNT11,0.04524016709447943,0.022793547727059483,-0.054186394655264314,-0.020682328773659248
LGALS1,-0.09724439159070543,-0.12532849537270682,-0.0985836505683803,-0.005186478582140665
BCAN,0.09552319554006103,0.11717453074823576,-0.04545318547368647,0.1473621436137534
ANOS1,0.04893141089410424,0.10746845429035834,0.022314625604425882,0.030594928067380685
EDA,0.03196086979168488,0.017152696026811597,0.08589034797902184,0.04384913177262846
FGF22,0.05876472649976197,-0.030285257843266678,0.039419217281014864,-0.02875582833113917
SHANK1,0.054578574937200315,-0.03853809644934134,-0.006854481669771712,-0.031200028396268318
NPVF,-0.018207682980512094,-0.012853777011712905,,
RAET1G,,,,0.05861988874281127
TGFB1,-0.032851523545557676,0.011088035745239127,0.020096597850094815,0.04285129440951489
MSTN,0.06967309200742039,0.05521005144624489,0.0004159025457411331,0.01265659914044901
WNT4,0.08718716139999039,0.0838496558866197,0.046783659654493,0.12588276270305984
TNFSF4,0.019275213222084506,-0.019394596254389294,0.03901160230634479,0.09806709016967867
NTN1,0.05684907138635643,0.06820545769596544,-0.02368844681096819,0.0908015004474859
CXCL12,-0.014359837424304338,-0.005933241350671501,-0.010650868253219582,-0.017768402988010686
GNRH1,-0.02707280887177569,-0.020224192043060873,-0.036385087697598996,-0.026124206963544505
FGF8,0.008476733923424615,-0.03778594787668173,0.014955375851754545,
RIMS1,0.013385941106691588,0.021561241677771726,0.020970859584820083,-0.06791837175579382
FGF14,0.02390657494860958,0.015304165960924652,0.013544787157312006,0.018530423599489705
IGF1,-0.005644650384048326,0.03397432798260925,0.07065140927681067,0.055724279929217316
TNFSF10,0.03335784459792219,-0.0016005963345446387,0.043638161639561995,-0.02379236949074629
GDF5,0.06516453873984024,0.01300212972775387,-0.024348987365957676,-0.0071124338098392595
CHAD,0.058308848613773855,0.03740607737495906,0.0071842289015227505,
RGMA,0.015724517119085117,0.08531920253910907,0.022069731114580805,0.10986103960525724
WNT16,,,-0.02299752550379468,0.12484083740668549
CX3CL1,0.03435320341526185,0.042241733157355486,0.04946856534449476,0.0064830280671388215
FGF1,-0.006531767624583982,0.07200177058869879,0.012346671190101003,-0.09662456386014563
ALOX5AP,-0.01880323577742831,-0.04524389200176334,0.006529048506371688,0.011601222063821434
IL1RN,0.0018705337572227706,0.0013051792390510696,-0.051283435669408364,-0.0025360963736860915
PCSK9,0.023963473479009154,0.02684222428776385,-0.022322691049702137,
NPW,-0.045040676180982,-0.03088827034516374,-0.040512502762605346,0.022723326311395377
CXCL9,,,,0.0035993142787241823
ANGPTL4,-0.03966043053011987,-0.1081720077275078,-0.09014815821460069,0.019704032824194022
UCN2,-0.024347543973190017,-0.04190911491275112,-0.025224529853106425,
COL4A3,,-0.022968454259378268,-0.035279366165893354,0.1067811525555022
NRG3,-0.018737919682613555,0.06811151115631772,0.05048111000826755,0.012067406082299274
IL23A,0.14397763781634682,0.08368931643218726,,0.012967680839767435
COLQ,0.07602699410418186,0.09739086283856307,0.0014675069085722334,-0.03576334470153316
SCGB1A1,,0.033108449883003696,-0.010978514216904699,
TNFSF12,0.04626086557331312,-0.010344459908519333,0.044882862758796174,-0.02117600523415989
DKK2,0.01947113924412922,,-0.004948533354470765,0.0285663165026503
FYN,0.08722054765583574,0.10520083764378295,-0.01949529329452954,-0.041010860808627064
ACE,0.04236129547756344,0.09119333302058237,-0.016529031462369618,-0.10189388119345025
IL18,0.0350060928633765,0.10276921189322191,0.02217244197213321,-0.022455612726056718
