,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
NTF4,,,,-0.010504773500311683,,,,,,,,,,,,,
INSL3,,-0.01296865704297465,,-0.01913440763891062,,,0.043942679319453996,,,,,,,-0.026651792252707057,,0.10309906419050746,
BTLA,,,,0.021702728502432593,-0.015664968073935057,,,-0.013338888620434648,,,,,-0.03891344643560107,,,0.12125917788988926,
MFNG,-0.019705743880708445,0.05728200069571432,-0.04988070512880441,0.03417447466876596,0.0054795814258291435,0.13092703685592308,0.0531324005854403,-0.023952921147106163,0.05741513592766523,0.11864632004236218,0.042443463341224744,0.02698838713362329,0.050244969871770254,0.05063730429482892,-0.054595555686567036,0.08030939312807232,0.010261512110017372
ICAM1,-0.04594559483608004,0.03539131779751872,0.03623514031783891,0.044476964668154165,-0.03814491916700097,0.04782264729599387,0.09219298162005739,0.012748253119654945,-0.031655974692919094,0.01903489509540131,0.18621551049070592,0.03383818083226225,0.047106495418628304,0.02126177960427534,0.0221737953247308,0.031602731292744005,-0.04731307207146594
PROS1,0.03116121776809725,0.049706641463832066,0.026890809295511645,-0.008067616726601015,0.0015093242656723412,0.11668516438397242,-0.012311141126438737,0.05553327311517464,-0.036863614754603674,0.11806086197332363,0.14872524692700462,0.05559854685912966,0.08229626106295891,-0.048489640143603116,-0.04831990491108697,0.009244565008646878,-0.146212427889067
CLCF1,-0.018350283304195636,0.057649930518221204,0.010639837018736505,-0.006542862964223126,-0.01960410272906434,-0.05722828556482772,0.07353704582337045,0.020390225891750484,-0.03833705086192898,0.08752050674913651,0.03208126457255942,-0.04929710068292384,0.16100018387798296,0.04611810526362308,0.06933790268484089,-0.08432943499327758,-0.050681168510908585
PSAP,0.18891705749067023,0.0528699007336697,0.03988528908151473,0.05381634660726396,0.022472132932231322,-0.09060000607236457,0.0873043250682206,0.025751708222152007,0.010393222771541739,-0.08777562751162758,0.17317114585381052,0.008669551990737686,0.12150788184077864,0.04143338175723897,0.03773100345906895,0.15543101552782934,-0.023773330854862204
EFEMP1,0.03321050411463963,0.037881212636966644,-0.013724594425756123,0.0003766696598879601,0.0014529098812198376,0.10511960620097498,0.13166258121097635,0.00034273570470660486,-0.025593509414327576,0.01851361537972249,0.14557627810583926,0.07086720250191114,0.06756735031590458,-0.02903128027963727,0.029137616691910687,-0.07287722918365605,-0.20409114511441112
C1QTNF1,0.009261683405431818,-0.016185384507593666,-0.00657760571085663,-0.01520621814990058,0.058092790843424405,0.12898544090871167,0.04274009198438457,0.039667943768695216,-0.0184624231062712,-0.0063614484754580865,0.09318554997996453,0.06386595449576458,0.03464779342774808,0.06790186107505583,-0.07240704947747077,-0.15809337468178286,-0.15543840178132287
ALB,0.08180169707515655,-0.026658855369431605,-0.04135157461438312,0.020652274125192924,-0.005145978787943903,-0.024245639884734015,0.08340229647541547,-0.022361234187897018,-0.026448785673892267,-0.03192743601783208,-0.08018112271977404,0.03419068985183695,0.18732393480403364,0.021320829431606732,-0.028632951199697748,0.05520637185213451,-0.009590243604251706
CCL13,,,,,,,,,,0.12310348916825899,,,,0.0800103441170252,,,
EFNA3,-0.028979696932063374,0.04560354508748934,-0.017769129891494363,-0.014240474456612758,0.017178405909334397,-0.10994507020403975,-0.04803641691913028,0.06222653007163573,-0.013553244620338148,-0.04299613296597936,0.04420958379391038,-0.04201304392996224,0.011590808211191711,0.04265128256508972,-0.03998264893076017,0.03820791919834368,-0.030575920986797383
DRAXIN,-0.03273326513524233,0.03105310733840176,0.01876220113366562,0.03804052884701094,0.025706090119940895,0.0977414307720873,-0.029900096199581196,0.014614791268674685,0.046835184996728,0.07207158862629455,0.08119552805987863,-0.03504291771150627,0.06775473434881389,0.013892359601542484,0.04404904893741738,0.15653328903174726,-0.04315954498391647
RAET1L,,0.053274001992491854,,,,,,-0.021505121851510656,,,,,,,,,
NPTX2,0.04748566754720221,-0.02246079657674831,-0.006978774726747208,-0.07624087880662783,-0.06283411194301315,-0.08511506212536364,-0.04615825932222988,-0.013246515273328492,-0.007854461434535762,0.08642925147456605,-0.025489708359901875,,0.07503524466444496,0.1030398775619698,0.07192677594042705,0.2186080304633901,-0.02363259880949825
FGF11,0.026596146235217725,-0.06909798187032448,0.005572597555011152,-0.00813740477061963,-0.03943406746933193,0.0917604404719794,-0.013734856704017003,-0.04069668571076534,-0.037902369519870846,-0.025466108910820445,-0.04932610457596937,-0.14506698115924982,-0.016410440040466552,0.0321457447736739,-0.035976931242852575,-0.07377484206669994,-0.08100729296379952
CD59,0.09622658523222749,0.02549127425242075,0.0307119196952209,0.059442781608372984,-0.03627520787775489,-0.05564430757815234,0.14620487053238998,-0.010242765878867702,0.022420248212653107,0.06177710361105479,0.07779733768414415,0.13588709866312323,0.0600099918935998,0.0660907244385873,0.01008047980147632,0.21238723719148334,0.05839621103723344
COL9A2,-0.01232951607626854,0.11671097820974677,0.018763887793340806,0.0434336926923827,0.012320766346518665,0.023828003463545456,-0.02096756070794547,-0.0416614098223751,0.07663701829488016,0.0827498828993434,-0.021883206622350073,-0.014652758143887045,0.018351726268657418,-0.03295770203879188,-0.010271206732933613,0.21419879909932033,-0.010665180193760273
DLL3,0.12299716138627217,0.10605009775411572,-0.03486337146908186,0.03656296138245134,-0.027693716274892845,0.043288807087390885,0.02822666903785454,-0.010712715755042632,-0.0015218276004153285,-0.03143758036979575,-0.1438672157127093,0.08297688945374898,-0.07000789928190194,-0.022771614738737983,0.03157015561443854,0.028854180093491926,-0.011685173483876241
FGF5,,,,,,-0.019306666550501127,,,-0.020778055081189527,-0.007268335593262412,,,,,,0.10479235389688835,0.026825444766803916
LIN7C,-0.03181397599807355,-0.03822508689887028,0.019882599622616133,0.0011309354347628065,-0.012542694381734186,0.032720608063506844,-0.014170966691732732,0.03592462374625808,0.05230828478489502,0.09074748022290015,0.07953037890165356,0.0020763789418185258,0.04362365695121988,-0.05214286701254013,-0.1014692737235735,0.035959244350080265,-0.08461346383478273
GDF7,0.056803854301854154,0.04698658791258106,-0.004357295126742845,-0.039917471441459504,,-0.0015570529148679138,-0.005849354423694293,-0.01968784466182671,-0.009500737659901804,,,,0.019887808469465793,,-0.04465824210175969,0.05990512269978828,-0.010311588102003557
PSPN,-0.019563460896951747,-0.013195410653032398,0.0002398842968454561,0.005116320166085846,0.018585048481112244,0.005980336758629912,0.027884572844589388,-0.006991746255667287,-0.019528504507499406,0.05526875886304739,0.031966309587682915,0.03894779875924329,-0.058795553568490574,0.02272063107014956,-0.015790662589813126,0.07707739118749275,0.01919761539328351
ANGPT1,-0.020089158139638446,0.09334281887664891,-0.00960909212881487,0.050218332736826916,0.03308319143361511,0.1224666433409476,-0.035517179722060456,-0.005928514895127404,0.027175707564642874,-0.021459029442639967,0.08656144003092128,0.07348571940114812,-0.04639137170089111,0.009371130020979954,0.03376667732998111,0.1744060340080821,0.050284933906111384
PNOC,-0.02369891828062583,-0.0147799550260057,-0.010689074251730596,-0.01119938053720855,-0.0066558104954181985,-0.09823926777646917,-0.07780040336580256,-0.03161737669354772,-0.037276314747804795,-0.03192743601783208,,,,,,0.15068690883413907,-0.06441042128975902
L1CAM,-0.03773346230007447,-0.030772353503249535,-0.0001615161027509918,-0.006823650794976482,-0.05149984411480039,-0.05602095830772424,0.009738238390964474,0.0008270769175445672,0.011569018195649289,0.03244205528966348,0.06764177663906042,0.008812927946184749,0.0019488096461883792,-0.03253715276810213,0.0032449540721999595,-0.05052735760748111,0.08301146392777924
APOA1,-0.05636888093105798,-0.004724817056643264,0.04228703509481329,0.003810993033722904,0.07076163656802656,0.035685408812445474,-0.04334206228708982,-0.03186288635023804,0.042973919171965115,0.049052367825011,0.09446133140522522,0.0014127450678481901,0.14093801332718073,-0.029037015731816405,-0.037702132055397,0.10534960244444268,-0.0027337004568755733
PSEN1,0.13836526801347074,0.029056465889619815,-0.003652730305117616,0.045178412017897025,0.01700761425152229,0.0015510717151054909,0.04352146094189593,-0.03163445961622379,0.05054854505283023,0.020451075502668052,-0.0011128537846717798,0.06198350948924423,0.0312856614391651,0.03921122839571907,-0.009192863211279892,0.04962956261361765,-0.08063376880646768
CALM2,0.07670575443655273,0.04041263764595702,0.037935106033630914,-0.0015039144919090008,0.005530387353729344,-0.1426988881456039,-0.08155919463884995,-0.03622488147330591,0.009935115092188914,0.1401144082768269,0.06739826547949378,0.028127725471095252,-0.010536729961326896,-0.056766791638267367,-0.03181716808345162,-0.1225335025638161,0.11873861750305661
CLEC2B,0.10485849164164839,0.019627343945970942,0.03112978526045578,0.025801325698092348,0.050866513247071136,0.14715158471971534,0.007390476963538635,-0.03687738687142622,-0.046427349691333115,-0.01570161594097026,0.08833618077826941,-0.047132635724186356,0.04273318104563684,0.06361811933747699,0.028049722742125624,0.20098281776017685,0.05824602986184773
NTNG1,-0.01930683087363759,-0.007235740158105516,0.057073083098956735,0.0031555308453583546,-0.028991350077097626,0.058393870604754615,0.07357408502670469,0.013460455502005917,-0.03502571414228783,0.08100036568821616,0.15453247649108712,-0.00440453783745408,-0.033854481489101675,-0.027809686023670514,-0.08873197933073008,0.038633342988070404,-0.18301495398495146
LRIG1,-0.10074605954660944,0.01148763887941003,-0.048568665008515685,-0.030355489358673424,-0.013468406773925832,0.009970059964616083,-0.05305549629571837,-0.019050360011313692,0.024375502414533175,-0.16064784634969004,-0.12505086533210397,0.04962100397413727,0.0766405597697504,-0.008666889504101835,-0.057499391474100714,-0.12137344455075368,-0.1230304736164385
CPAMD8,-0.010042979594364745,-0.03240184278249665,,-0.034471530397767715,-0.04353257619978151,0.004072596766625609,-0.03692007035967114,0.004924953843685536,-0.0010829759261277753,,-0.0077142661978728735,-0.04315632890150257,-0.03375471168320696,,0.055045238124963015,0.1454831961769413,0.006481806452141647
GHRL,0.02875494071620403,-0.013181346856482746,-0.043344542284798435,0.027784337403548097,0.08099741066355874,0.04624290931399324,-0.003527251247962026,-0.01795497374604272,-0.02317347249670441,,0.022777196863986608,-0.040947310093864125,0.06782076254090398,,-0.0003925548381428545,0.036450732908922895,0.03342571197917351
NPY,-0.03414023887066,-0.05597853302940972,0.03460139263194933,-0.06181016322890748,-0.001204278848403406,-0.023292618874671923,0.02277161757469991,-0.06565599487944647,0.05669337747078384,,-0.07399164624334946,,-0.03927896105529838,0.07197315439580734,0.038233805385600804,0.013676606464634226,0.012822426845570414
MMP2,0.033900270784366464,0.1493626266456813,0.060288191597339856,0.02101632469566326,0.03883259163827041,0.09792125259895207,-0.010992039369838438,0.044926814025600954,-0.061812508084031034,-0.2248553970837296,-0.030251401173042505,-0.018244835319291827,0.13784303260776956,0.07843191419716744,-0.015739643842647408,0.27857427163188514,-0.013304819351238421
LHB,,,,0.03098083845721244,,,,,,,,,,,,,
PPY,,0.04735870494020332,,0.020183801842302677,,,0.07203119064666233,,,0.03514963515441052,,,,0.06340549823625848,,0.03884769439159246,-0.03576562971105158
ALKAL2,-0.05507214212648431,0.020793399173061354,-0.03196145131211139,-0.029585925395562908,,-0.019802947262108704,-0.03789371354524614,-0.04774018616560445,0.10301422642851649,-0.03386373947054788,0.006844161801781223,,0.033289529941096574,0.03371913338364157,0.007721049524417987,-0.04273698803721022,-0.08615538490961981
CSF1,-0.048142862597406744,0.027475578784757256,-0.000543655225647243,-0.0342566928182917,-0.05364121728691375,0.07633620795518231,0.1159741429028079,0.0018346903468884875,0.08841694564479903,0.16625307254803207,0.12683997574159656,0.16205033895962498,0.0055454084756291705,0.03937511543453286,0.07170658355723444,-0.0026700376304365976,-0.11352071013581602
SEMA4C,0.007293809173876194,0.004476866706771017,0.04692102360722854,0.06458865817823145,0.013591031666135758,0.020132537260495756,0.0680836667248855,-0.028370131938100267,0.04862255226264689,0.04183193759074102,-0.04072527605151388,0.020134654916976153,-0.00030032188523236705,0.0338750964871329,0.04528374587550406,0.15945564879035343,-0.022023176964783318
BMP8A,,,,,,,,,,,,,,,,0.05539848020785409,
ICAM2,-0.020110537503400465,0.07101752487429354,0.028291556403723345,-0.019604334968591045,0.05801868953235274,0.10320128417770255,0.1234770704016381,0.007808509888232938,-0.05843836267806514,0.10636496024287848,-0.025060035307003018,0.015754441535859642,0.09178109841861677,0.03322231817670427,-0.0051397595794613945,0.2481351874158886,0.19770946875520046
SYTL3,0.0329191067255194,-0.033476059436518116,-0.01103673553794205,-0.037778200814265674,0.002680831781607164,0.017172081172946788,0.03310658147785562,0.005131199162268531,-0.029104555004851554,-0.019696334497679713,-0.02457056337118274,-0.01942487704070407,0.12730040457628305,0.059274686266552114,-0.05807932683512388,0.13174465002423985,0.048095852302405345
IL1A,-0.019171848413005375,-0.0035198569493391342,0.0020553374177191774,0.1273539333519659,-0.018170082492025855,0.046293710518238794,0.08238864562753717,0.006908829443268477,-0.0059898335363523045,,-0.011567106472369179,0.018757721633087945,0.03267563696016967,0.010245068042634645,-0.03243589632609195,0.05917137649876377,0.015532263305877696
HLA-G,,-0.04725251741017011,,-0.012584342107746236,,,,,,,,0.011538558892776869,,0.019514179822680954,,,
PGF,-0.0656608111917189,0.061048130274838595,0.10848864059849228,0.04112593302499189,0.04740611766422336,0.157692707238371,0.01250978258345217,0.051848023732001536,0.0242264263930834,0.16864627652574385,0.02695593549173526,-0.060799690470083774,0.04568493639262425,0.09544131663533266,-0.011540007983984767,0.24217915914152882,0.14818263856593075
LGALS8,-0.04009290475527729,0.03208184404225422,-0.011523933508351132,0.026281357995046835,-0.004151922871830571,0.019212314897480976,0.00907965967330911,0.0014592144897832106,-0.026424405107493415,-0.021079477823461513,0.08213211776963181,0.01479836834386418,0.05313796143934645,0.002783061725857872,0.02166315625789577,0.030345361555998963,-0.01237487170422929
DKK3,-0.062050685591896665,-0.002482857235818414,0.0530473833281273,-0.00136249588759455,0.03890551939044542,-0.05784428722022415,-0.0725316295086958,0.03699061709228808,0.04523544627237268,0.07217559117849504,0.03807915167083949,0.04700514951401354,0.05716719156133256,0.007946968098945486,-0.017478025213761506,0.1691658657866244,0.11758480986053471
COL16A1,-0.04722251749541801,0.05825904615754178,-0.019016103080200266,0.03590142182402253,-0.019372085824733903,0.001601313995533246,-0.02887504214421778,0.06357977942565325,0.08244031509281018,0.07192910510061194,0.02663427283084629,-0.05533008883704091,-0.0032499847459198116,0.05729326461534933,0.07331572826800717,0.21929098020167123,0.0009423116645654673
TPH1,0.019437921678131173,-0.012643741126429176,,-0.01852626177935286,0.017142405502773798,-0.020762047070283864,-0.01796404684837664,,,,,-0.008859583644028064,,-0.011573803564353821,0.03814066345711789,0.0750457264413319,0.0066727199598047475
TNC,-0.11089777512157624,0.044082512088774214,0.05318912830282966,-0.04915306201903411,-0.0416045134146885,0.09835694980878242,0.03134088700442528,0.047050638443618106,0.047165614787298485,-0.1835366045686785,0.18089803677077654,0.032104987320511987,0.021755738764568888,0.0627662517513376,-0.00956240183332894,-0.1313407194370221,-0.21031216583197113
TNFSF9,-0.008030249421571498,-0.0036387315179512015,0.04633103560398568,-0.01796135753946042,0.017310996652422406,-0.04686834395327118,0.047267576915234366,0.011033482983613098,0.007970024693488877,0.026624620223250645,,0.014821850030961592,0.10161245731267589,0.012493468370442077,-0.044599660616510654,0.026160997473449084,0.013389806971323706
C4A,,,-0.008846265433580854,0.03366795448554344,,,-0.02312807244123056,,-0.025004881643801338,-0.0013076163718902297,,,,-0.019805641237539588,0.017567718494116136,0.005290847746904525,
CNTN2,0.17148499147433607,-0.04321209922025858,-0.019677318182880554,-0.0035579357470870315,0.018010330264218263,-0.020155340127046308,0.11567352142470581,0.007286847970866215,0.0778317829909833,-0.03708118429595963,0.041209588925255225,-0.03195907737168602,-0.03033949133246902,-0.04924680355337574,0.027515710755347318,0.02672910908961035,0.1390132924536915
F7,,-0.033847927173344984,,,,-0.017465467968535486,,,,-0.020239024019744794,,,,-0.024953964455622323,,,0.041192247258091556
LUM,-0.06553197686150762,0.09826385691922519,-0.031870157387902505,0.01054562030244373,0.05177810724551923,0.14170643789149523,0.010274930137947318,0.0383431026799131,0.024636553134242335,-0.12382150932147151,0.14605257738392444,-0.02561895125875232,0.11627837138886574,0.1205718251672291,0.002806824876732122,0.28892211524523564,0.017544797511239142
IZUMO1,-0.03514047564448132,,,,,,,,,,,,,,,,
BTC,,0.006816240686359151,-0.03452597873966073,0.02077310860194873,0.005034017338129002,,,0.01467644425031897,-0.030474113025386423,,,0.0359720386972775,,-0.018053315994703452,-0.03194661730393833,0.03923086631612903,-0.00820195038489386
APOC1,0.23156672821465224,0.06481669030918598,0.03767637651829088,0.0746727391907056,0.12099242427291386,0.12810765431952761,0.10584726771385644,0.033427665091962384,0.033108847951897676,0.1436702416279575,0.2296965581267331,-0.031108958762691593,0.036817674047698784,-0.026186920551639025,0.0028021418420227195,0.04875248471510321,0.01628325354152602
PKM,0.0017646196200029843,-0.12163306084851729,0.02948340545564852,-0.12865755688902644,-0.10905782945355269,0.05002535912340242,-0.0026541676855393543,0.021550255296111865,-0.03588850603385385,0.0016091808976653364,-0.05580394586372379,-0.09987524124925803,-0.04174371667350307,0.03827755337193155,0.0008891233851610312,-0.13031583207847566,-0.1720460471078486
TNF,,0.06299610420121061,-0.011655382607017125,0.09881090141030156,-0.031334375661876746,-0.025632741425666395,0.014539022375441635,0.052122445180004744,-0.01671189002427375,0.15580244531884488,0.12654063807731492,-0.02460572908836575,0.06710461970864261,-0.017522524996798607,,0.1997064444446613,0.023496559216477992
GNAS,-0.11521755562420527,-0.08424211412830117,-0.02111994151285219,0.02115157929877436,0.0265030773781141,-0.04644746560505411,-0.14621168751845115,-0.006569623929109657,-0.0663859432472877,-0.2187241699175425,-0.023670197720053965,0.021124683271778487,-0.028379772800923235,-0.09261824357214092,-0.04517671939710329,-0.015320767310259492,0.020164725184417052
BMP8B,0.04746261720952039,0.0420610886845969,-0.02866939867076869,-0.01969378210562025,-0.06250367289360041,0.014915824914572473,0.007389919594680411,-0.01742958065493307,0.07202776521659172,0.01971307918106035,0.0648232280206965,0.023935889110669097,0.021081134887312385,0.03285395259590152,-0.028398323613945693,0.1591548816793982,0.02514325639639162
LIPH,,-0.0016853086449339118,,-0.01986922557391392,,,0.01991240981283943,,,,,,,-0.017789784154275047,,0.036056732162864306,-0.01779268463763362
CCL28,,0.010898270554954443,,,,,-0.024224307967713115,0.0367387739420015,-0.01369274637918829,,,,,,0.013282309431153569,0.005120888461141904,-0.06106882452276312
PTPN11,-0.1177401948812566,0.08190050789425286,-0.002777507421155215,-0.002175821845764846,-0.01071333125648909,0.03690004751166692,0.019630000546004195,0.0044973851941506405,0.04347817382631917,0.03985958590298929,-0.03930555024652961,-0.044100163893610544,-0.024090159297487826,-0.008525360256596403,-0.03602821651391552,-0.03214988601160867,-0.07584774340784119
ADAM12,0.02936774174291283,0.06905152926433104,0.030297579783419085,-0.031160357696506245,0.003918187956306061,0.08981691105101976,0.004668525183638973,-0.019923612252489536,0.05957487656228115,0.03600832289433657,-0.08086213336652745,0.08879831703419871,0.0628259273804568,0.06335672106453492,-0.005606568814797072,0.16513079354434523,0.07222079537608803
EPO,,-0.022962282667357375,,-0.032391689806418475,-0.04585453499044037,,-0.006254390731869979,,,0.015840715480192013,,-0.051683992589039884,-0.03964170136549764,-0.01932015992001301,,0.06850439977259795,
EDN3,0.004783063646058487,-0.05464271527267645,-0.026743407139349886,-0.006769378624150296,0.031194432478961174,-0.018590228054503298,0.06686818121582275,0.07257687903307232,0.0097207629943983,,,,0.06793303604574635,-0.029677114685801666,-0.012785201300528386,0.1339986313562354,0.08856532937957139
CCL22,,,-0.03084177716806273,,,,0.07334348366338349,,,,,,,0.0601086475487896,-0.03194661871777188,-0.022458358127857153,
CCL2,0.11133366255213883,0.10260060069903706,0.03510867443255759,0.031702573440126475,-0.016127704222746418,0.03660624164944135,0.15931233388348076,-0.015351138471245276,0.07127400986931667,0.1351670239294819,0.22196408308565474,0.05659974047256236,0.15202357487627202,0.10155961454552614,-0.02688123761918981,-0.11514061989920109,-0.06615256323966369
DSCAM,-0.06362139987043174,0.007794119090409659,0.04197771771872114,0.003065729434388703,-0.011895812295828371,0.047046075769608474,-0.020661165542023064,-0.017833941600489286,0.04327165397939621,0.015150223046217687,0.06498726855381763,0.021858191012993255,-0.017139713752984693,-0.0012802575012308423,0.061125332252204345,-0.005099206082529587,-0.056259130358533645
GPHA2,,-0.02150055099822204,,,,,,,,,,,,,,,
ANG,0.012171532152377195,-0.04626566989379992,-0.024242051937587262,-0.013886226274144842,0.005735860687692268,0.057971223802880965,-0.00608439424221966,-0.060409592258308324,0.02956600861121397,0.01953615848730189,0.07008597849228693,-0.002188475797394328,-0.00036926677744240606,0.009722244546910255,-0.052100643574781044,-0.0259445883268623,-0.01740223885651027
FBLN2,0.002941955159468596,0.044253217314556906,0.013389142362213509,-0.016139885871194734,0.06028036943402288,0.042193346329413746,-0.08109068705005451,0.038600270101461276,-0.05611132431104315,0.07249642040230221,0.09486722573451706,,0.10771812118128284,0.10897001664781425,0.040482850666582304,0.2047640995829401,0.0404050641447535
VTN,,0.06515859649918421,,0.01537558685665629,0.01489873719115335,0.0400027931092972,-0.030368672243326296,-0.0274901153812574,,,0.00863198258769119,-0.05479964562621058,,0.03764224545331402,,-0.010504950398198135,-0.06091224075946869
VEGFA,0.0032010293123713846,-0.1438731514972605,-0.020361860960983157,-0.10366379279869012,-0.08671000206862803,0.08165517028232656,-0.017571062822971165,0.051183408883977696,0.04508171279539882,-0.17959999017382228,0.038070602370269345,-0.062374560859010025,-0.05567563173821421,-0.013423404178068052,-0.0014347775208896196,-0.28152340725917024,-0.13578687156842886
F10,,,-0.04545112464964192,,-0.015195323292100967,-0.00016492048167941536,0.0013326275456868322,0.024754356975277413,-0.018801306866053327,-0.019549732755424005,-0.05828958286551939,0.021940722452098608,,,0.04437771789989405,0.06467857440582214,-0.03295379804086804
SERPINA1,0.1311213243113073,0.02577483534577761,0.06611101382781076,0.04354710106045232,-0.012314440012290493,0.08553018886699448,0.050231276876946555,0.037268500764978514,-0.010126302034141627,0.10923417390326388,0.149112360367044,0.011068278493826286,0.0422144416656661,0.05424164609951671,0.021700994865063588,0.10018678955921363,0.006902895434763542
VWF,-0.08052058773032757,0.09850035479989375,0.037977100471502545,0.055152568127658404,0.026392455580530078,0.1520452097238002,0.07216153988566155,-0.04694366193347642,0.03841717872815076,0.121639215086837,0.034270237374136904,0.019992642255246003,0.05272224046154936,0.09766910116066652,0.02916073416202892,0.2252749109766794,0.2824938807095816
GDNF,,-0.04134163580944096,,0.010744609515978307,,,,,,-0.03335676698436028,,0.10886778990567207,-0.03385447203600354,-0.03950351344549551,,,
VASP,-0.03352723197685697,0.04225507776927722,0.009187236963856288,0.019695580588024918,-0.004486962586071186,0.08269485404668302,0.010897259587106257,-0.0022508930350761294,0.016015411249090065,0.1362604374380681,0.05629778941836791,0.010404047358823217,0.06309903503136155,0.07703495490983309,0.02222043921058968,0.15132452784554118,0.012401302550605578
ADAM15,0.024080658969266307,0.024920638126192777,-0.011660842535463395,-0.010960650866621556,-0.047452046231599376,0.06567789560054567,0.03937064836927702,0.05662907762286821,0.023052334405251278,0.10065088345885788,0.0006312327805091002,0.028632004033822985,0.09658750870144579,0.05030797439853435,0.005037275389107735,0.13561594220206044,0.008763936890421231
WNT2,,-0.004294749291053908,,,0.0062858824318331044,-0.027798226000610778,,-0.011409867398103766,-0.035177682584939474,,,,,0.013080914108676567,,0.01752619777398662,0.08293480145694947
CALCB,,,-0.03377062533046349,,-0.020655025938109275,-0.0193066663406893,,,-0.02355038935207059,,,,,-0.0005751440188433886,,,0.004983699026763818
OLFM2,0.028503118028705386,0.04471718862518306,-0.033808741413711346,0.025041825943946577,0.020512557654147185,0.0004517812842884648,-0.08173670163601253,-0.017386546537633576,0.011617569410711556,0.1088227722852031,0.028101319131575223,0.02621278081872449,0.0004084835795459421,-0.03829404956193966,-0.08303370884430426,-0.10107370233828913,-0.06775521816795205
MFAP2,-0.0067848797618427345,0.03258173188479216,-0.06761540001494602,0.033302054492964375,0.0231452900829411,0.16449919846488956,0.006955966501435325,0.017954807195565112,0.1102856282848571,0.15375590467423797,0.060988546464492754,0.013251726506679318,0.04075922113941285,0.09023393657025318,0.10754789825763382,0.3240573323295528,0.02599575353979368
HLA-C,-0.018614467568224186,0.09594177976491558,0.0599329805936271,0.10615007133539717,-0.036199889688639686,0.11443173237717037,0.17240207399446197,0.023957703118623164,-0.015076157702745967,0.17747986135847382,0.036541970504323736,-0.0014960561389578415,0.11482969575912683,0.06955268889632239,-0.020033785378360255,0.1743859444358419,0.1162366812882074
THBS1,0.04053304392320232,0.10281780798797531,0.06861928897942218,0.04809410558762328,-0.004867933489187797,0.02901151490004475,0.10391053386614123,-0.008295410732077083,-0.008382847741246868,0.08228832724103145,0.09189705816625997,-0.018177222202923952,0.1735517589123081,0.030564649959841997,0.07019547739652925,0.095141924420723,-0.01144494771300636
HSPA4,-0.055679281196479774,0.06370532285813801,-0.06579736288151869,0.01441218361166752,0.060493136368790765,0.0645473934876482,0.11363826773836842,0.022254376151060726,0.03982303985007735,0.035996587257364245,-0.039723148531866224,0.027053116901496546,0.02196316655178354,0.022419857272555542,-0.06288029232121663,-0.03190807269826599,0.03487355553079678
LMAN1,0.008552215263234101,-0.02096483349243943,0.010193971232421026,-0.04725942381269672,-0.06728992522907222,0.11741845131951412,0.054574457275821796,0.06909409409776437,0.0037228577340936413,-0.0264874696468057,-0.015093731383929658,-0.03550894053032761,-0.05565199757786051,0.025526406383802804,-0.00033645304866826154,0.024976900108687125,-0.18573594431202858
LYPD3,,-0.026469012451235514,0.016328417002021034,-0.033704295527899115,-0.0031387478495720454,-0.017059514751237157,0.04385704151033579,0.035837706210546834,0.010731075641458272,0.02537356088702847,0.11539302777305473,0.02235351473392458,-0.0431259829922315,0.007339137792309618,,0.07830943935286469,0.024134117028860747
APOE,0.03402466018016114,0.09411733584509607,0.022850846169659225,0.005580890998217715,-0.018884635477473394,-0.0005826269438900388,0.0038481601444378555,0.08904535363398505,0.0031662489900424525,0.10186728512695403,0.06463991492547785,0.06014998441938103,-0.08291394903316641,0.027196956413855392,-0.04325892593606559,0.12353511133881057,0.03895291679360457
SOSTDC1,-0.009003900218179707,-0.040250914021348984,,,-0.003821838567983728,0.08587037264676377,-0.006102929386786995,-0.034779070136119646,0.0815227521770795,,,,,0.006026471740107126,,0.008022329083501867,0.060087301168637225
ANXA1,0.043630411766105465,0.023877264399043172,-0.00725666280395366,0.05597552072215545,0.03400807008688135,0.10112898336196928,0.012603208445008446,-0.027669589350654826,0.07013587160845876,0.0042993577284476305,0.17338075156346575,0.08651816027312083,0.07741852031958268,0.03860753005552684,0.0005373752272267481,-0.022452347586116393,-0.021906685316218935
WNT2B,0.010643845024995947,-0.03283226893751165,0.030093159767524327,0.050265470835127606,-0.024131283884436316,0.036253707492259604,0.06465234243315487,0.02817915178492955,0.0517711607682898,0.015885482403977986,0.15550885045353957,-0.07883541438932942,-0.005710850324920787,-0.03324497206089324,-0.05103149554624796,0.07573036751566087,0.0010529348860875533
AMH,,0.07210177489210491,-0.00676877455250651,-0.040437149939222906,-0.05740757898686679,0.05005907844751991,0.007353056386139147,-0.023187551849526162,,0.09461629048976743,,-0.08893900388624526,-0.05748150756928252,-0.03168908102360584,-0.0053499040334880925,0.009191071340225109,-0.04433979728324673
GDF10,,0.023581876901251658,-0.04129376695258782,,0.013184755003660675,-0.031109704114249088,-0.02791024834150424,-0.003558734591387001,-0.04471270652034237,,0.052342011848968834,-0.032899006462205796,,0.09493897548051651,0.01837542678430876,0.2141965822021158,0.046319219614275334
