,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HBEGF,0.03521650016195831,0.01856677853106529,0.0021236896974168125,-0.029412421623954407,0.0018507227211478606,-0.04576655719568912,0.07041024727340116,-0.0866062656945431,-0.09562206305408004,0.07149262299645749,-0.1894267691844219,-0.06763690379891872,0.04296887448099377,0.009722360437200938,0.008747417560415208,0.006593754072181332,-0.11548724207359219,-0.07718977335362365,-0.1077032326067435,0.02769291515968389
CSF3,,-0.0483607981283453,,,-0.021519726321663338,-0.054235175854434305,,-0.0008811257088476341,,,,,-0.038388866450900845,-0.12256010319848934,,-0.02003761707546341,0.0898450138757488,0.0014993017043541752,-0.02610331084586402,
PI3,,-0.057290576992796084,0.04839296981947033,,-0.037136550623633954,-0.07742165247650541,,0.0511055730444309,,,,,-0.09765176355181575,-0.15900681828008903,-0.03144047806496836,-0.10573917865651536,,-0.07196739994401995,-0.002029111224933276,
PCSK1N,-0.10495403260351734,0.2474819638822614,0.005981429739491443,0.048715576295725566,-0.010031236845089667,0.005734181396861694,0.023237154708599578,0.1535835144785379,-0.035451942017215576,-0.009270398132657441,0.39177019487380965,0.17158395570024726,0.003904094287123358,0.09723751683376261,0.019283347180422367,0.12681658030143883,0.16980078834507767,0.1337582570116966,0.11751951266796257,0.1381046273730226
NTS,,,,,,-0.06434001811035403,-0.005025116309157961,-0.034719400608130016,0.010288892186376963,-0.022661510000768784,-0.06140603374067666,,-0.0008674119747812607,0.03929439653622822,,0.0442774460952895,,0.12012750962853795,,
SFRP1,-0.018822746940417117,0.0989567354625836,0.018553702045121915,0.020754641841972253,-0.01575349549115834,0.0876901751751465,-0.02672750513910372,-0.017445322623666635,-0.01893548867531825,-0.025693445546347032,-0.08955622793731374,0.03961827724155746,0.07282932519248632,0.08847087658123665,-0.01820695497034723,0.03373881532810627,-0.047011983755468986,-0.036299078174834805,-0.03129477936574309,-0.03733114519365279
CXCL13,,,,0.05471192322081301,,0.01556977184920636,,,,,,,0.007245969723232302,-0.04497697934139721,,-0.04444960310423988,,,0.002938857058637686,
MICA,0.004306332229783935,-0.05924418186565215,-0.0016212084977115912,-0.03054979683592059,-0.0012173076721391262,-0.03719499869654097,0.09520073683458759,-0.09637560792956155,0.02195728498137797,0.049829173202067666,-0.04917352725935184,-0.0796786954052313,0.03462674222168055,0.017461460268317762,0.014412280774373867,0.057588107518836966,0.11034422728942968,0.0215341575357891,-0.04997646909162402,-0.029773181311268597
TG,-0.026123006841545646,0.021389625727997314,0.05344840365533081,-0.030899624057683546,0.016493945029165322,0.022437579966695292,0.018687204244322946,-0.03409203359014257,0.0033721195626900844,0.039622579440610914,,-0.025127106156169428,0.05458035208779242,0.010576531522134117,,-0.04372438585357714,,0.0036969187798175274,0.04018086023329948,
ADA,0.07808628583533068,-0.033002856892012405,0.036919866615473924,-0.010918212252903145,0.0005419330222587214,-0.057626144072040704,-0.020772393838042996,-0.12307041784605645,-0.04694961162462044,-0.008177077132710235,-0.16646871717287237,-0.0674721262664184,0.032161906154647486,0.035625548721436806,-0.010149311365422947,-0.030969383589762697,-0.11067234744621912,-0.004417308850280288,0.07172639745319476,0.06312666464997957
LAMC3,-0.030849655194854657,0.11774884247364763,0.03693658975368586,0.03680816233100713,0.03696980266261455,0.00699694149552896,-0.0419898900217693,-0.06640998521234065,-0.011699593802513394,0.019862168328718052,-0.05163176443522128,0.0880765490215077,0.019769098360610117,0.02264373363819279,0.0197369964941812,0.0026318751428498453,-0.023772600382337125,0.026045423173084028,-0.02184132015399532,-0.057397609051532926
CCL7,,,0.03842332368168313,,-0.012291347010592188,-0.027900996180420766,,,,,,,-0.02900435975580077,,,,,-0.037726131798563704,-0.050165162145664785,
NGF,,-0.027862030529893795,-0.038846830528988296,,-0.007102467952624157,0.005432462643363719,0.018342793529655014,,,,0.07892734120680936,,0.04124480099237284,0.06216839137820721,,0.010951210816633423,,0.033128170023312344,0.006141797786233566,
TNFSF15,,-0.01725864873014931,,,-0.013687016058375905,0.018097340857934734,0.006720358180488756,,,,,,0.005750999111525402,,,-0.027950874702225972,,-0.014723347545777726,-0.02905450226227339,
HMGB1,0.03523624528991323,0.13415191256864123,0.004309841899935347,0.01880370435120836,0.04247854145191575,0.05193994951572739,-0.010435542181097684,-0.1736182373137085,0.10296963208416288,0.00884022296266926,-0.11193251527285014,0.04309836006253001,-0.052295933815275246,0.011190561675741673,0.05660143230672757,-0.0668917819886051,0.08998848010313895,-0.09179409303821587,0.07435484758023075,0.02192141602319004
ITGB3BP,0.04544410603053958,-0.1370919347426498,-0.04408321447381784,-0.0085688471265415,0.03820545999797073,-0.001130354711639424,-0.028292308576558907,-0.1519925146001059,0.004078581305308677,0.058700924531675136,-0.02721431551547549,-0.09506415961644211,0.06421474160483857,0.013887027543654512,0.0383572957961941,-0.005696271770420868,-0.09403876092731542,0.025511157648732855,-0.06716562919750618,0.16299081736067922
AANAT,,0.10459454010818788,0.010801581129065834,,-0.012453786123052446,0.021602233256877896,,0.005157875588524174,-0.025033709419224347,-0.007004099637911814,0.02423563643819456,-0.02090582076437419,0.07711772136957817,0.04114322994097165,-0.02293081955574171,,,0.057866134120000946,-0.028467268626731056,
RELN,-0.02165666524877775,0.06364444126947474,-0.039195988692624896,-0.0015027962192983577,0.005844038567559903,-0.013059526779710737,-0.012456056163593642,0.05146515280226663,0.033657077084161706,0.03527876888667672,0.09351053658324796,0.1553075293656352,,,0.022430218561186512,0.03475328529413002,0.023988841101954983,,0.10152857491406911,0.100840350945033
IL15,-0.05188981550850332,-0.023884195202883533,0.053062968432977566,0.0029732072698415734,-0.028795414408560975,0.006016930949157148,0.06494826063081566,-0.06646191293972709,-0.0405174817214631,0.010401383794003086,-0.0375773389287077,-0.029477868506733507,-0.03488314188316375,0.022325643696939526,0.012286138415039722,0.01787609041586742,0.10379717023266942,0.07199068392705114,-0.03494378962753575,
UTS2,,,,,,,,-0.06219451882161793,,,,,0.012825826413744494,,,,,,,
BSG,-0.0741081784149443,-0.11013025811215826,0.026458769609413773,-0.03354849425718577,0.016614798884438935,-0.0307805254520214,-0.03536276393465018,0.09188466153817954,-0.06182784031282065,0.006499302991203518,0.25859490704947036,-0.13222330126672813,0.03270671099006136,-0.04363551117836141,0.01938455908257216,-0.044493163626704316,-0.015613466889709599,0.04209185285104029,-0.06755816618086845,-0.011351728331069871
ADAMTS3,-0.031972720415743866,-0.03707095523958472,0.02918524322715316,-0.0019489981550090154,0.023133470812327965,0.03180992146824968,0.040520703369578595,-0.13678982800113396,-0.061116906780931894,-0.05777681593818161,0.07380681685000204,-0.048982703701852835,-0.012346198581029973,0.03261870712537739,0.03650806111811319,0.03906839952822048,0.01970994933025597,0.05027970636266023,0.07806045257224045,
CD34,0.03240714363497029,0.1288145585393276,-0.016907537926732788,0.031823689338159954,-0.028031845202573204,-0.020460415253025326,-0.01925367500970437,-0.1484891316791623,-0.015732431298619447,0.017411449847552562,0.019650600305824203,0.055088209367107836,0.049566036194398075,0.05574387993621845,-0.12607562923061727,-0.037035189776926734,-0.05682349291390781,0.049205274378970015,-0.008560079583545765,-0.04571687062290805
CCL23,,,,,,,,-0.02899206006449724,,,,,,,,,,,,
PLAT,0.020451590867778542,0.004637334203926391,0.03575004648673386,-0.049198986171210914,0.001434816196567614,-0.03361328698299037,-0.03799822520066273,-0.1707130668241967,-0.11794622312075274,-0.004027502184033648,0.03888464544398178,-0.10108622200497748,-0.002890141236947339,0.1279710428616453,-0.05205948512645726,0.025331915896010544,-0.03163803722535809,0.048411961295813356,-0.030605030914662122,0.026691283874328838
NTF3,,,,,,,,,,-0.015613418623033877,,,0.10363472482419366,0.07264166588525922,,0.03419117071829008,,,,
LTA,,,,0.005438738946525978,-0.015753494754185058,,,,0.02239549811765017,,,-0.018164978795044286,,,,,,0.017590483273328107,,
CKLF,-0.06029582697123208,0.011395603841387462,-0.014947332375261345,-0.01629186791997479,0.008914920967037908,-0.03724277902829849,-0.007965013535224543,-0.19300362910487875,0.017646482042636177,-0.04281476304157995,-0.19248685770657245,-0.09993656322437922,0.07414989206145285,0.09625357423649261,0.05671295354668613,0.01643439300795823,0.021567458860205863,0.04986856833686279,-0.00022097554407509646,0.03291039959202939
CD24,-0.011854560448162351,-0.1293060303857115,0.02315476324184106,-0.061055475784653486,0.02237828487336988,0.0360500685858696,0.09217158893961107,-0.014985116741700676,0.03430830997395477,-0.03067530046506156,-0.015638793612300472,-0.027671066495321535,0.06710997239021638,0.1198464588667187,0.016754636186420955,0.11402687109309703,0.1071028497335388,0.08271483522041514,0.024644634951125812,0.04051513868708719
HSP90AA1,-0.013015150310813836,0.039664202843862933,0.02959002866191211,-0.0036523797996918547,0.015503708932784407,0.06877532892213287,0.1592552101065149,0.18262380959028596,-0.007557588891628255,-0.04117771805030116,0.35949517862075625,0.15873605235990618,-0.14608153863219453,-0.20436758506748473,0.011493892213862789,0.0004956233315233612,0.1257777057788199,-0.060007265151296174,0.03152841461906853,0.03453479734605628
BMP4,0.006887677556871015,0.04013229322711297,-0.011221804312675505,-0.024088433558730502,-0.021042534045711964,-0.00041002589850060156,-0.08820694262686836,0.0986366693980783,-0.0016181919672920318,0.03191104627691033,0.08913747048149995,0.017300155442352468,0.0649309424366122,0.0056705806520983655,-0.025339894714333438,0.02547681958050484,,0.005929656373449638,0.05457248218776258,
SCGB3A1,,,0.0372917758312761,,,0.044298150845990335,0.03406103410498402,,,-0.028565794352100028,0.0049447764365094056,-0.004131094132117909,-0.006162250655583217,0.0921325757848139,,0.07105335400238251,,0.02755765119573437,0.014111999426157457,
IGFBP4,0.08865692717500422,-0.025705031517616026,0.02348355610802848,0.028772836267586074,0.04171729648482236,-0.06546014076628559,-0.002608639537038434,-0.11546604388979993,-0.03162137667418124,-0.004870473641095146,-0.14445132054873513,-0.01519030894085596,-0.022265144538806608,-0.004155525648722255,-0.026616352886151474,-0.04189595622938189,-0.006394506126498803,0.024736922519123402,-0.03422500057629138,0.022275144693410624
RSPO4,,-0.03403632681281411,,-0.001986947519199031,-0.011457197074461276,-0.061982498883709915,,,0.032852928180288225,0.03218160621007612,,-0.040890449421129293,,,,0.010407690380519537,,0.11006541540073742,-0.01682652411315801,
LEFTY2,0.045060761963382,-0.004722827603951884,0.08932736236620095,-0.02300276202896261,-0.0007244078796316908,0.004260131926651904,-0.040039276075071135,-0.13520973146824888,-0.06043985815502884,-0.00168128875727014,0.0057021271724205,-0.03639010396551687,0.09415499654978904,-0.025456887000933064,0.010901709191440189,0.0041424539613532756,0.08005024166108804,0.041549147894096666,0.007380447220702103,
PF4,,,-0.023470304210585154,-0.020670276028786058,-0.010723958112766484,,,,,,,,,-0.035595815974900566,,,,0.02227475170860166,0.004418070280832569,
ANGPTL2,0.06848490848216805,0.05126587694971122,0.03789027315989807,0.012845280055152366,0.009000285474541965,0.010014251674523519,-0.08327727240436412,-0.1397394216639034,-0.016108580792095976,-0.014741082867542412,-0.20493580396123326,-0.10095844390163537,0.13524055936271465,0.14924914436180547,-0.07002287392675961,-0.025247972824247244,-0.011634165175446295,0.002771317334126902,-0.03325996056654418,-0.020107327929111164
LRIG2,0.03934563675719955,-0.018030291347431827,-0.008925118748993646,-0.00031399885812909953,-0.046099114795308885,0.01125723279785696,-0.007643540027605547,-0.06555737428167875,-0.05684936635143945,0.03881931273232846,0.011600610436162825,0.02270453986273797,0.061737740614976534,0.09319346826604362,-0.019386243896584547,0.005159635248863669,0.11597077862954877,0.05614433624390111,0.0009363100464516184,0.09012479280584561
ICOSLG,0.01973282700200061,-0.04346175667295777,-0.05538637301946451,-0.006850617503187152,-0.017327195892679313,-0.053072279373570876,-0.027148447064409876,-0.10889567736977786,-0.047516295320536195,0.005369676989268257,-0.17273624919201014,-0.06213852899612653,0.024607421186721778,0.1104030679095408,0.009126306448950633,0.030177561573806886,0.02904759530020341,-0.002765737944983722,-0.028875702297526326,0.05869734775954999
WIF1,,0.3130752174216513,0.008455678002719057,,,0.05439913907333688,0.01716838996416524,0.12204785777148609,0.13172667520039466,-0.03148859329851727,0.25473545147600785,0.20757743621418553,,,,-0.05081467520475439,0.035709424437570025,,0.04031906069311439,0.06166836748136233
NPPC,-0.024256917033300247,0.06578642018076444,0.05722736506888111,,0.053931846031053096,0.09480505031351517,0.030167883418029215,0.025875180671211133,0.02144858156667075,0.025405101429879565,0.052668235468486875,-0.13273724151935593,0.04312068760400906,-0.021969160130144893,0.029511455656881153,0.016905231458723812,-0.004677439605201845,,0.10179233759631716,0.08129857420832563
LYZ,0.03345891870147714,-0.05954736873873026,-0.004943679473226742,-0.04551677045086089,0.0075041440632650745,-0.10489844027783343,-0.047357574006606014,-0.1243561290097405,0.031329688554854455,-0.02813828120483931,-0.25877681011781795,-0.027176024516219126,0.07250130894662482,-0.013094109698605427,0.03708067108974029,0.0028291225393683728,0.09787309201532379,0.044662496058989164,-0.0032794070946655283,0.1223114520635506
EREG,,,,,,-0.08722408248550212,,,,,-0.012694384616128882,,0.0016993095783122353,-0.09752635430864924,,-0.06808385150607536,,0.010224977410132036,-0.04846063188811368,
SPTAN1,0.010569866230164336,0.15939796410905419,0.1115514656715749,-0.021084005059498225,-0.018669112847386524,0.012406436291888067,0.039665985264327124,0.15573410846301508,0.09188282949851823,-0.03958505866995408,0.39765936083478637,0.09507477582905613,0.05104925147000136,0.09946986599458567,-0.03315020726925811,0.032479097974731766,0.012176296810539928,0.09589930215071346,0.22716005278946716,-0.03139410695435101
PTH2,,,,,,,,,,,,,,,,-0.03438479019627909,,,,
LIPC,-0.019506075148759912,-0.015137763935444316,-0.01693983842398502,0.011340552388418334,-0.019271751420652107,-0.01353875943976924,0.049350188523379676,-0.05444910432712773,0.007101383874797128,,-0.01954723882716933,-0.03103612340574219,,,-0.0033385772832680953,,,0.0421411309380511,0.02866533146005126,
COL8A1,0.024082450526578397,-0.1035698279435978,0.030518449877347403,0.06187578020209675,-0.023658757996373604,-0.028675990522964153,-0.0625693045575081,-0.059658588370962995,-0.059776808858940614,-0.02873115950090219,-0.13466432757206195,-0.10157704636437012,0.015022036714454123,-0.014240020668722453,0.041800111177676916,0.0007403710482514909,0.05746440003519491,0.06051036422504782,-0.02075129501636846,
GSTM2,0.01964636159334041,0.031455590011243775,0.023016715461883497,0.08250229595914217,0.015759383525422884,0.010524976500936131,0.037771990429585685,-0.03777671300479352,-0.017398145861708344,0.026102168039369263,0.005065938688378003,-0.031895557438954156,-0.0010763012740697727,0.054878218833696674,-0.04172195642270141,0.053963364386304474,0.061183149027296026,0.10319679792358442,-0.05133407957087624,
SPX,0.08596032237840792,0.14405602192531422,-0.008509097163259366,-0.0458347114367155,-0.011031403747915109,0.13009886055576192,0.03420231829862768,0.01893469057883569,0.08694568478128634,-0.04829317182756754,0.13619267808082808,0.2389689416664322,0.028924016129615537,0.011340952228945938,0.007606824316574275,-0.03337676436572357,-0.017001126325580766,0.10639802348554143,0.11294550214450416,0.02841866881264602
MFGE8,0.09996151100076608,-0.04472713482086728,0.016463899209236688,0.026605297672516508,0.055531787249338105,0.055465003947125203,-0.008712769216830455,0.01751891094241048,-0.05688116399807098,0.01998760597486295,0.04708377677199312,-0.06173120764318632,0.026903641178407996,0.015346807566455506,-0.08027354481288658,-0.06258714900743162,0.006588648635489541,-0.010501665420312405,-0.09806228997382307,0.009446213219021182
TGFA,-0.01991584803692216,-0.20880199217719997,0.03452350667637747,-0.004260959451972037,-0.044003226125790426,-0.07969392211598345,0.003935382711841437,-0.1316699318090755,-0.07503481629980367,0.021027247389509365,-0.15824577281250604,-0.010833026519188074,0.06547610142914938,0.06278262204232755,0.005288458637110365,0.040964053923424365,0.025353815266854554,0.12604657571674674,0.0078421815089684,-0.026592965631469068
SLIT2,0.14508330939138983,0.34986283376458627,0.02102784915683836,0.03073822769066305,0.016218643237204074,0.09735678863527965,0.03333415040253422,0.022915449100640722,0.050877680114257424,0.016066577191414355,0.19479548401411909,0.1141877993778678,0.03527049562201018,0.06180239232389753,0.0018365257875981476,0.03063636204993455,0.05560224682265653,-0.0017948573472114648,-0.0036817449961329893,0.14623242493581945
PLTP,0.033950613238834144,-0.06912277493564692,0.0778292854786058,-0.009149276583774365,-0.07270905080927326,-0.11184527909003338,-0.05108202489959262,-0.189285124240821,-0.0024120233958836524,-0.029877883616530203,-0.32625429136078177,-0.04667706712103452,-0.013432908345859657,0.017947674061686222,-0.04773319060346375,-0.04703405515270303,0.02032142257946799,0.029167079256240732,-0.04250614536240429,-0.03565128341425815
APOD,0.07022762963688173,0.1586221857968448,0.002126020472384475,0.04226268374934567,0.01942132339160403,-0.008537678262267244,-0.03793855504632044,-0.13702161744194893,-0.0010919619499169012,0.0403954553745432,-0.2850270507245143,0.08400768532331013,0.14364393059487832,0.12303442451053298,0.13859915807088194,0.0016421041652424971,0.009658838201940637,0.05359131379327247,0.0244822916447184,-0.0044109059091407546
B2M,-0.005455899233698685,0.09811442941616651,0.04484158987915357,0.04864216608860865,-0.011988234233283657,-0.08621847011572321,-0.0755124069456952,-0.2361041164444077,0.011015329617645604,-0.013009900213183526,-0.41717173802032986,-0.15250018099318258,0.03136638994846009,0.06885804623454587,0.01217301360094499,-0.05567700951543824,0.08846389259613695,-0.06291674798402459,-0.01847768498365893,-0.07665004522903025
OMG,-0.008142076197402861,0.18907218226286865,0.018547855027902904,0.006644288321859093,-0.006242631417647853,0.09865036135020659,0.020424715274236546,0.07225879265353252,0.052085428560112064,0.01303385220553105,-0.014597095567739849,0.06762995030090478,0.10201671379926996,0.17983613207853236,0.01375069499923833,0.015745568072593717,-0.0259759073716712,0.09128960444681679,0.1618780021819062,0.08660024705953337
CXCL3,-0.02103694026226507,-0.11059184015903288,-0.05117835281619139,-0.034229480551236945,-0.018036892224686966,-0.13985330897722897,,-0.033453865923574924,-0.01955398396579913,0.00047640913370851763,-0.016620896655691962,-0.021229405986186233,-0.04589481103082214,-0.010253703078773014,0.03137158526564987,-0.03070522794841004,-0.03498914545950855,-0.0030762794827936205,-0.04647195496843416,
CXCL10,-0.06697721213801447,0.0846439513218697,0.02396708266133002,-0.011160154067537073,-0.020378889352828486,-0.0348729584348276,0.0732563614989169,-0.1426352588183954,-0.012034439079672627,0.023944351223413523,-0.020720469269288378,-0.033736095247233394,-0.010994953065966906,-0.008660644183930071,0.005249167562882623,-0.0056643271955890435,,0.04257114436158811,0.0022429474137168775,
RSPO3,,,0.0509261918978131,,-0.012453785202858652,0.10145510552219121,0.049343982770019584,0.04131714943456927,-0.03577094898403491,-0.03222445964665602,0.17642898935867476,-0.006247607935228502,0.1319585820435435,0.014314984085745433,,0.10652572796924278,0.0031119248092559247,-0.013938334312786954,0.07691530354025677,0.048501473942582696
CORT,-0.026123012307972624,0.07389450626974103,0.030621822269816492,0.06397416301476305,-0.027928569583032147,0.06427908277786208,0.041189451728710184,0.0028034303442567732,0.01344914280621291,2.4144677411434118e-05,0.004638598205355034,-0.01944133791289275,0.016772126146001664,0.04449184070759563,,0.02499841751682798,-0.04705351731014114,,,0.14168053313072418
