,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.023451006162909616,,,,,,,,,,,-0.03139542511225811,,0.031725413197179426,
BMP1,0.13678818421358166,-0.0047161085839580045,0.02995801333001003,0.006636656705200198,-0.030230851075235807,0.025440924233099505,0.05925488545182533,0.0323074313300635,0.047986085602732986,0.0719306277974808,0.07922158744059277,-0.007238852118018749,-0.08919290628205134,-0.042726774960960896,0.01659742293722668,0.03967658868573205,-0.0921995031674631,0.1096240355675674,-0.04329676488220236,0.02680950983730562,0.05710598880611416
NDP,0.15531833349172713,0.02244500002410896,0.02200238254812203,0.010577743226220042,-0.026883440212132584,0.012780531601216474,0.0056823749793761666,0.03622316458196248,0.03607962036581006,-0.014275368831229616,-0.018969023469158464,0.0748270995194896,0.12446079061617252,0.09816904145139739,0.03923099184135257,0.13318723124770002,0.0557039388201952,0.15241251180043702,0.02537559115272222,0.13087267627624574,0.051024377443142054
TNFSF18,-0.030401701709377733,0.022707777614020753,0.027007622202491675,,,-0.01668935810986645,0.009075320856811649,0.012728758139483149,,,,-0.02932597450995439,,-0.07162020053835985,,,,0.029392588138815085,,-0.0049702987305287475,0.014393168554264204
IL36G,,,,,,,,,,,-0.028916346974910644,,,,,,,,,,
RTN4,-0.08701986283968206,0.033670345135621914,-0.018708676380949456,-0.01032700141554794,0.042954949012993,-1.8444073756947447e-05,-0.11625971968357725,0.0766456632347025,-0.041199726460866955,0.11453791320006738,-0.0410962562339647,-0.08059173140600544,-0.15932969269441682,-0.0107204481598585,0.0005467847712174736,-0.009174131995803223,-0.02451585928709676,-0.21617914457884635,0.05146267145132477,-0.01746489379728771,-0.04695582334103323
HEBP1,0.08501475446523639,0.04853051933341364,0.028003347231920342,-0.01793738940782269,0.003655552429184449,0.013712835360552405,0.0838525640819347,0.007327434092478814,0.039064693295106714,0.08240882679816944,-0.016182947816656166,-0.054097811090572906,-0.10480400502918219,0.09863233601217454,0.0003822941708968407,0.01666293109671666,-0.008702822344693209,0.004563364893370622,0.02973301201417455,0.09517279637017015,0.017339080536973504
WNT7B,0.004857514623409892,0.0028217685692068293,0.03569656065113987,-0.018102053383104798,-0.051428180760749925,0.08409807278356869,-0.0514501167549803,-8.287432045363846e-05,-0.0040865638499591045,0.004220405880662152,-0.031782397685720186,0.013159056694576704,0.0019597145121221975,,-0.05513361055480046,-0.045230678841884975,0.028203920579648576,0.043829447529099654,0.0033496723214577707,0.03784661782867816,-0.006565779435289856
PTMA,-0.1293157427490643,0.018214526325701235,0.01754155910465307,0.040569006053681425,0.023136451541895635,-0.015766789141724614,-0.04104814796276256,-0.0006208209290805366,0.00127388501577954,0.13746607132387592,0.07170045913239105,-0.068451543520382,-0.05135545194417584,-0.08883017821970175,-0.04661140041230936,-0.07348891631407814,-0.004199172834283424,-0.23551657390713088,0.043178369070703576,-0.10270791403413315,-0.02621363863610474
FASLG,,,,,,,,,,,,,,,,,,,,-0.014573274246810767,
