,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
PTPN6,0.0391995959243404,-0.011847713357484498,-0.037025232937274964,0.07535040654964695,-0.01399973217183253,-0.054868255170733654,0.003798630994620307,0.0051261531125421115,-0.043197016442222846,-0.07715200861895741,-0.04402389997004768,0.010858485883397809,-0.04454595260984762,0.0019020083661225751,0.03523625532559442,0.03363891140320469,-0.006517432111523627
PTGS2,-0.07251505176958631,-0.025899232894072227,-0.019338067206747824,-0.02742931781762563,-0.10230855609246037,-0.04623726981975362,0.03491719233285509,0.040295935319900854,-0.008840871558226007,-0.08538193916305056,-0.026378242950390093,-0.056634310096439384,-0.02788493991871177,-0.0949470502395728,-0.09395862836681033,0.01548437299605335,-0.032184210382858805
XCL1,,-0.0125600672666773,,-0.016585461486598615,0.008429927957644955,,,-0.02041425592957504,,-0.016963582451791463,,,,,,,-0.038190152141697624
CD58,-0.048308674872371296,-0.007260007778446381,0.034030252892589145,0.020441703335866142,0.034922530643358186,-0.04036792451495532,-0.05401794195304826,-0.028249584788774908,-0.04256329132371238,0.004611858812266932,-0.03392944287148716,-0.025710446456747672,0.0357005216230596,0.019388392159531725,0.10024697715018877,-0.020943376252008577,-0.007949038143643726
TNFSF14,0.043770799839953654,0.053457830112348774,0.021035818744400137,-0.003598782248897255,-0.02491070247853374,,-0.013398519546562486,0.024148712531854313,-0.0217179115929878,-0.011411460125002146,,-0.046148040307123786,,-0.03425981971269765,0.02934493412643345,0.010767775840735572,-0.024464052444107758
CNTN4,0.12575951205282324,0.022054563608598705,0.05430968193996358,0.03061543033673813,0.11107341890912434,0.12107507256852994,0.07612643070587097,-0.0016643038072913596,0.057451551743536396,0.1037723214422466,0.028210950311791765,,,-0.012432406436990437,0.03468023973412228,0.01953129086803677,-0.0010132961841639624
NTF4,,,,-0.020979882464389053,,,,,,,,,,,,,
INSL3,,0.02055442138804146,,-0.015243485932902192,,,,-0.025525547814846443,,,,,,-0.003042625772614011,0.06655151449497387,0.07762168155003435,
BTLA,,,,0.0003825578155610414,-0.01620283572423203,,,,0.025862324736135235,,,,,,,,
MFNG,0.05342306443642709,-0.014871740817308944,0.0033452348945184297,-0.02221778066206488,0.008733750551775157,-0.03540904651960489,-0.014539058563202858,0.05775034718044774,0.010366975399648601,-0.06308201390810038,-0.03922364954090906,-0.01701557991106561,-0.1147447391016082,0.06059491522170095,0.05024416118465482,-0.028787475147734942,0.010201047387179606
ICAM1,0.010914093699174239,-0.0004253839647911127,0.019623052209816753,-0.05223386438527561,-0.07523730898139709,-0.08946819787618891,0.016638511845351343,-0.016350749209330592,-0.013473502388284249,-0.01979773366402595,-0.03838408449519906,-0.11392195804738676,0.04407117650922758,-0.047449884625113556,0.0041302761978487005,-0.0006764345327358197,0.009607983382489074
PROS1,-0.04563616548923154,0.03511792722109793,0.015656572083065288,-0.030113198126986818,-0.06349247944102701,-0.0792433351463876,-0.048606801699364495,-0.05839954881717028,-0.01748821945393287,-5.514890401496525e-06,-0.016985937757929306,-0.00015622642702458174,0.016102196245284108,0.02026500833599473,-0.038734678302540605,-0.08869222857615522,0.0195702688802
CLCF1,-0.05336784405967761,0.018126499817511556,-0.0365204544717068,0.0023553031514776095,-0.041465125677537885,0.038683650565399796,0.009499576649943017,-0.06288575355303283,-0.03998941154985863,-0.05960633418302672,-0.023914123797174735,-0.06590010450967293,0.06533742828523595,0.017264553200301656,0.06816083500301497,-0.029899101748272452,0.03062978412755673
PSAP,0.1700930161178495,-0.011682385764725415,0.01710397767900314,-0.07903521232478529,-0.028786351403305214,0.07539315038342721,0.023860854761764555,0.015106724028692203,-0.0343877173393936,-0.06931465422989763,0.022851711071376717,0.09756789206617401,-0.06159219648327037,0.020646153600764973,-0.12229982814731431,0.0421061276620567,-0.04256757796742204
EFEMP1,-0.15070655862685778,0.04620549720404507,0.03519000852398303,0.07560312895958035,-0.08989570129926867,-0.07971653519323366,-0.0059138125884205545,0.015653128904813077,-0.004957349155961139,-0.1049178327790289,-0.043785785780476594,0.01214364407359049,0.01717783367718945,0.000653793288680103,-0.018813907766258825,-0.03953231423147026,0.045983710416589545
C1QTNF1,-0.06344871825061757,-0.000825916764049006,-0.037183276665316026,-0.04495019365466834,-0.06176071286352537,0.03357518850165157,-0.014586529963670115,0.023303915133291244,-0.03548300905753633,-0.024478741961662966,-0.049210551864858086,0.029813393258920448,-0.01927689147923852,-0.060923057893283596,-0.13294901643462823,-0.0166315510938561,-0.024855072316851506
ALB,0.036929394914664807,0.041779078829145735,0.016664083199067453,0.058800106582345565,-0.01886603893252333,0.016677177421090008,-0.015496523280955157,-0.027867203263597054,0.04746441779039534,-0.04292429645575075,-0.02472411222524245,-0.03218148057632619,-0.007201605698414743,0.0070322154177935355,-0.016953568097669854,-0.00445639188130821,0.04250352951724336
CCL13,,,,,,,,,,,,,,-0.025432126000500894,,-0.05571241519239652,
EFNA3,0.11205389912086085,0.13427502171732558,-0.0377977854721271,-0.027928560132405206,-0.009370900033724748,0.1191011264515158,0.07017981732308623,0.012032797771786969,0.007398347399042126,0.11447177229860352,-0.027782443939146573,-0.005712291398032511,-0.04619063382058666,0.06064131479167851,0.029553356028157476,0.06045042806394901,0.05327728447434462
DRAXIN,0.06715012480125679,0.028497094507398266,0.0235213863350231,-0.037659045440379485,0.024870932411390868,-0.051125428506416395,-0.01731847955668758,-0.04421925557955152,-0.005322061610106781,-0.004324880409481716,-0.06223936839126741,-0.028071000705945492,-0.09940396534635597,-0.03347907990938033,-0.08587327632384177,0.023937437720146122,-0.03778391172837241
RAET1L,,-0.018206538280474385,,,,,,,-0.011519821693960729,,,,,,0.0035581912201059188,-0.01478839447519915,
NPTX2,0.08719162859202725,0.08431236933367894,0.061393521451897366,-0.02151108172994466,0.12964209813347607,0.13746971995749896,0.041864618508839095,0.11928188359241249,0.022765583715092543,-0.04851520623979362,-0.023822550271572873,0.024308398860125927,,-0.06335893194151539,0.027688698090857364,-0.013896484675976673,0.02243923956507777
FGF11,-0.143364883065522,0.014714100837589124,-0.01423998032041127,-0.04148776347747183,-0.05369896140870213,-0.08657442133926177,-0.0379676351748034,0.012728062717496597,-0.010102687447990193,-0.016083365391712914,-0.03419514999057025,-0.09859307731272719,-0.08511046318033406,0.0009292388332300597,-0.01715356085231193,0.06455037967250637,0.033330063298422
CD59,0.07022428871081564,0.0267334745478684,0.057617089247237525,-0.05425625674229191,0.006438058377201114,0.008406384272520868,-0.03041134373330352,0.02439071524236048,-0.018358386705725108,-0.09006210649027498,0.032994342631674674,0.14934415799562592,-0.07604575335365303,-0.015938882449738304,-0.029288444432319337,-0.10096244362139559,0.0274245855480522
COL9A2,0.02268459056770199,0.008567767807595123,0.03185539077911662,-0.0017785293240835287,0.04371886965263177,-0.07324005437695827,0.003954803358736592,-0.005755257608513722,-0.05109218637656865,-0.035733301440285754,-0.01640879755686955,0.051334737471132943,0.01616939131788608,0.0643958922388569,0.15985951952822586,0.01192760383189561,0.03580981571739119
DLL3,0.1363621349748692,-0.01117500746758354,-0.0012290977769211773,0.045131660827952856,0.005662224175196004,-0.13996959603910142,-0.0071087038145722006,0.08925995776027652,0.010187544802560114,0.05791679414935382,-0.020003390596772478,0.09764112810190523,0.026631102136653866,0.09147527471319832,0.18678602186179644,0.07856075851680547,-0.0054407142289205675
FGF5,,,,,,,-0.02277725132560159,,,-0.02492304365377199,,,,,,,0.08776683168710925
LIN7C,0.08757265780061821,-0.033022443173997475,0.03509663543960236,0.012943608163136904,0.016972072364928207,0.0532304549781724,-0.05703403906497282,0.012061666549501181,-0.007810203302481767,-0.0050715550563982465,0.019985405482656815,-0.08042009764059026,0.034386609752105654,0.029509768569296435,0.060748876670529764,0.034606408511760715,-0.03046043641239011
GDF7,0.0016468813310640013,0.020599031201410264,-0.018983597488749587,-0.027198829251964915,,0.061238467176643475,0.07861992350677376,0.05208606982646394,-0.008112919484446196,0.11282388132183939,,,,,-0.014307251709302088,0.008861591497714245,-0.030699427143638297
PSPN,-0.013323733950946834,-0.00569640774702652,-0.0054736946170760425,0.01837999386569739,-0.01687878046283529,0.04425122585033396,-0.03679195642155095,-0.042315444431329056,0.03499610148300582,-0.0150110899501737,-0.006334691167130832,0.13015587822007835,-0.06472537532185874,0.026636145408559905,0.023143740047727006,0.07428239282841251,0.0632377989701694
ANGPT1,0.029798031451028523,-0.05464769541899727,-0.058937653774929454,0.057718097689731955,0.00219309233529711,-0.03380711896537939,-0.014958060064788052,0.0481563347564472,0.016049307578281418,-0.0029010080829306004,0.11496365220434973,0.04192574857794807,-0.028019718239198146,-0.005924208976144771,0.033862524381910175,-0.0015167990731263694,0.06419828668048978
PNOC,0.17369818320605712,0.003079160246133396,-0.0072768132690566615,0.057915997635917316,0.09422936070898173,0.15275705862725047,0.06182672241074626,0.10374547307465523,-0.00436489807163825,0.0789516668857807,0.08234514591864665,,,,0.027507298054461175,0.03805791560251827,0.018439011932494916
L1CAM,0.22322486338896327,0.05834531189906004,-0.0195386442258178,0.043491846311910984,0.06979070065544482,0.187984888475214,0.01982020471518839,0.045458837925637645,-0.02818077634401687,0.10365002901633426,0.06623752820820587,0.07470748369009515,-0.04422272293814796,0.06022166655895694,-0.125413299007667,0.07885127147881962,0.05891062914151711
APOA1,-0.037571826617730245,-0.047910790018492015,-0.026289734023850334,-0.02373921077270795,0.06280793176645479,-0.020154493100331215,0.0486110654090827,0.017018693393852397,-0.03514835340521937,-0.04853776083291986,-0.03535490934105191,0.00576126633126101,-0.011296503455176687,0.06418347928013848,0.06023628206169971,0.00019414247723347034,0.06843206936743272
PSEN1,0.05654225074180371,0.03443403171850354,-0.004849413630121934,0.07373443398800326,0.03755261409039553,-0.05186242716418491,-0.06286113397470909,0.014112199210262622,0.01247292965575964,-0.010124053589728671,-0.0762252647562298,0.026300166598786957,-0.075102774281685,-0.003332285385621238,0.06005245875491555,0.002504340349752157,0.037473709429606074
CALM2,0.12851902395823503,0.061561134574615095,0.014651446703781231,0.021663360492831095,0.12047730554205252,0.25975582662493063,0.03814899116164718,0.07529424962376616,0.0014557678034158763,0.14010069113885362,0.07946494903252456,0.061334198440754946,0.14533268174822891,0.06253473750324949,0.12687394092427157,0.0699583159204984,-0.017820219715285208
CLEC2B,-0.012212794387975073,-0.014644149821469924,0.07420569679805113,-0.028768927936501706,-0.08217981774089073,-0.0008888188333948937,0.022892136653472332,-0.036174064012025796,0.0021974706650004826,-0.06348141242721667,-0.013752903361680195,0.011723852633229687,-0.07905714036802242,0.016293095633859493,-0.0691044014395819,-0.027479070334874275,0.01722601012931974
NTNG1,0.12075960489339589,-0.0026335415441313017,0.007682266805366589,0.0036406211784759815,0.03621045665672546,0.09534816489464465,-0.026776726822875803,0.014120830579837889,0.03719947778437308,0.11110364753176749,0.02677749783325338,0.08411053844398002,-0.04089376620903631,-0.01188637432922097,0.10953709106498792,0.04354749630617146,-0.0027743737980320416
LRIG1,-0.032465263819809735,0.018886159571177726,0.008834524929797657,0.009981017915941208,0.02133123545902505,-0.06447301883976209,0.00954172336959379,0.03271364866651958,-0.023773229021851437,-0.034049278090186846,-0.023532953426298044,0.09199138418185573,-0.11434418615113366,0.10568806431550427,0.13759814324988756,0.04135269943584455,0.05633422455940928
CPAMD8,,0.019656695288548357,,-0.0020064144935058375,0.14412218603852955,0.11426245528850118,-0.020605089108558544,-0.007349310198733456,0.08123159242106488,0.03483851240294514,0.029574373466294084,,-0.052718083732236916,,-0.03218768984057007,,0.04093361279668395
GHRL,,-0.0020719493452982145,-0.024078643247091733,0.07779016583506372,0.011096341717285426,0.06390222114653352,-0.015357045337135564,-0.03751191195696216,-0.019806358898889598,0.011554313137124362,0.03210466161134524,-0.054048373121043464,-0.0016239456960463648,,,0.04551398157915367,-0.026709736787628204
NPY,0.08210217721215658,-0.006971318159847467,0.017476504483593197,-0.006928560994809287,0.09336601624162297,0.12394071652774956,0.009732399131300935,0.06488942648644162,-0.053234254521895695,-0.009197502083955178,0.017256295025166454,-0.05227255172157393,,-0.041411643024682095,-0.034448700863092374,0.0354025662114554,-0.025721881630558045
MMP2,0.024916924914928456,0.007217826727193249,0.015057992923088237,-0.008395967653718465,0.0025934093728736743,-0.07485781867718207,-0.04142914770172891,-0.047879119767359486,-0.00998000953576189,-0.018989945320762012,-0.06110254179618957,0.05272992066850562,0.02360564399145022,0.049971129275596056,0.05727957356905831,0.04579173897414303,0.028102076995135717
LHB,,,,-0.015703050438440048,,,,,,,,,,,,,
PPY,,-0.030699821450471912,,-0.015928307872007864,,,,0.007995133677262465,,,,,,-0.02194373643557315,-0.02048546788581484,0.05426456503770667,0.03238061641775469
ALKAL2,0.046905658998490626,0.004963526221777725,-0.015237447262102534,0.023141800381647457,,-0.0007991571056191909,0.06195599182277875,0.023507655215066186,-0.04631484117702143,-0.05974601216012378,-0.037532874381936844,0.1624563547603831,,-0.020268670422043517,0.024595409648457023,-0.002022548813965214,-0.006320207239116156
CSF1,-0.1041506313609294,0.03411314187756084,-0.024986529951226234,-0.013920199386195741,-0.08325082393181772,-0.040677767651273,0.002918511411969433,-0.022411797904759678,0.010903033426737903,-0.05874198523648354,-0.0659401992576648,-0.08889540044272078,-0.00628456816134789,-0.027685428677207646,-0.020577361916033418,0.0014994415604779366,0.01961487704490802
SEMA4C,0.03127994448948173,-0.021607760145048577,0.020150697415986844,-0.000330422510908946,0.052111041568823055,-0.008557652048509614,-0.004100440239047045,0.006038821797495489,-0.006272540670553329,-0.01584631709082031,0.037329527860175404,0.06046882369600042,0.11885405772741948,0.023952788712627668,-0.02967925643447241,0.012074470035966943,0.10776368262732515
ICAM2,0.13947121456324763,0.03736865483611438,0.04435862708516017,-0.03451941877186267,0.018796793547950545,0.01913707898814171,0.055115252406140174,-0.04884102921300897,-0.0013585343866277303,0.03190101061373822,0.04491066510540948,0.021056014522120827,-0.053523955734027864,0.04801124863947629,0.11671089842871785,-0.02492616935339533,0.018576297929473403
SYTL3,-0.01148507463646192,-0.0026738903728770074,0.02351404986390369,0.057006099082734685,-0.053623974400666706,0.01898252714700697,0.008242077750155516,-0.038634824422032615,0.05530982540205974,-0.023075066345007632,-0.035680437063324584,-0.09145754125336444,-0.05117085585568658,0.04948355819522532,-0.027492382683807808,-0.018776273514247654,-0.0154933152382414
IL1A,-0.050430365516660615,-0.0008589964453724593,0.03240732523473321,0.004226296756494973,-0.06152072131764824,0.05050390188227486,0.059358442559517485,-0.03757018954743807,0.04083140917797444,0.001416928364308937,0.07277176639926815,-0.02073907660198891,0.06565758030570977,-0.02488574605329255,-0.06297948262435747,-0.03917984431643055,0.015928950640867235
HLA-G,0.04413986347702132,0.033576161147627494,,-0.01658545998879214,,-0.006740732533063536,,,,,,-0.04256562291168125,-0.046192419605689754,0.07063903414005007,0.009058986594648284,0.05911516935596716,
PGF,-0.0440006482529843,0.006053146019692231,0.02118382825234523,-0.034631682677286516,0.008998893285975263,-0.036617902612081435,-0.001521817045294091,-0.025442134128438328,-0.01946176523700813,0.011361697192604546,-0.04051246298942769,0.03821315257504065,-0.1135514684289672,0.04474696065802813,0.03403017106927425,-0.05170963848976294,0.05325372327002865
LGALS8,-0.027836038619827797,-0.025259437740460137,-0.036752534770489266,0.05531405335763832,0.044252039697822466,0.06799039691234017,0.012394621188716792,-0.0032147796136272385,-0.016625936372989487,0.08484061302975317,0.01612429791744801,0.09385763906068,-0.0007056128693595438,-0.0362460332126258,0.01385828379274898,-0.0013292320740326223,0.026763305219508846
DKK3,0.12474617973914806,0.005785176328862804,0.06320717344425757,-0.012191326523906547,0.07816455706592934,0.1536908435233555,0.06622290496693363,0.09508103497319459,0.026339440162158525,0.12529062086619822,0.0648636397255439,0.09978149057108238,-0.025570098902946647,0.09626959581884025,0.11426309148727368,-0.026398680196627673,-0.013778025160041327
COL16A1,-0.0794494923094521,-0.046984825109156685,-0.04707050376100717,0.047612364394274645,-0.020971840246722707,0.08701970034316482,0.033950259661217626,-0.0521379149291885,-0.04227935980215084,0.011826860355000529,-0.04040476709773513,-0.026166230990863463,0.0836713825091826,0.04116770896015266,0.0666678700952902,0.01657808241902011,0.011727826979011284
TPH1,0.04047206963874389,-0.02057050302838029,,-0.010205542343822777,-5.3606340650129356e-05,-0.009595466560943684,-0.024494252434351542,-0.021854053604765247,,,-0.013752905285501365,0.032467551647070554,0.0513151553829486,-0.02585317939301398,-0.0502056327931316,0.02405389807165401,0.001122910692244338
TNC,-0.14591341132600735,0.04762916438961027,-0.03842072722006596,0.05066913831866277,-0.0652988920152606,-0.15861375312611442,-0.019156221985567302,-0.11256344353285788,-0.04605070755003919,-0.09818733904402041,-0.09302233717790354,-0.045841077795891895,0.019211427860497406,-0.0737963905356883,-0.1330356342656497,-0.040404076769587294,0.0698003062552297
TNFSF9,0.1248592612132254,0.022529288201926696,-0.013024671637268476,-0.02719883108151697,0.012908795709368228,-0.011096079577579713,0.034543668484925336,-0.027960048077563766,0.0041395001875804745,0.028069330686206744,-0.0233334633458668,,-0.0449194083615258,0.06624704316555097,-0.017364113989421868,-0.0294401775935745,-0.026924129343290984
C4A,,,0.00704812883394451,0.04473647092682174,,,,-0.024530190403973463,,-0.011788272409403605,-0.012089326190063176,-0.02648421919341016,,0.0034914432313688498,,0.02923456559999038,
CNTN2,0.12371082954593463,0.048222961522034216,0.048813529143540556,-0.016610549941802843,0.060483841538022776,-0.027522419972731693,-0.05407535900108648,0.004868797189724034,-0.010458753667978988,-0.14654606030412218,0.038912470354098866,0.015844275562772285,-0.05948803833936731,0.04836214418550448,0.11214321532499524,0.08023720044740683,0.034349399114747055
F7,,-0.0028220656409401763,,,,-0.017286567495858822,-0.020605077132191486,,,,,,,0.03956311701952803,,-0.04037677743146678,-0.03745247233406922
LUM,-0.045030659776783215,-0.0012829327687553706,0.03772385099740205,-0.05983163709918331,0.022116670050897173,-0.003722140353832674,0.03396912875901138,-0.04882623370081358,-0.057922134669337634,-0.05953387864073826,-0.028984286470591356,0.043584562890221154,-0.03849998814272754,0.04325396556868997,0.06853739343839166,-0.06654723857879472,0.05349381592939785
BTC,,0.04004899696694025,0.07221194925243336,0.009662167216368294,-0.0440095691961684,,,,-0.0039051940582747404,0.0991026371960341,,,-0.024979642870237653,0.07427255144434387,0.02452769739970103,-0.019090222170689397,0.0692876119766532
APOC1,0.06516450842141523,-0.003510057741846727,-0.0006749115346238319,0.039792973582385066,0.07219729210539214,-0.19717483953735104,-0.024033549660854005,0.015259417033308798,-0.04988546274385424,-0.13475479530953557,-0.07881729377748008,0.08680594843527116,-0.05963195345190071,0.03643094862934548,0.042616714388833375,0.040805217252480215,-0.006650932815766934
PKM,-0.04880372184723848,-0.00953646037523448,-0.05013827060938831,-0.0016991238723308348,-0.02010711692845836,0.08607250774489987,0.05928103100480016,-0.04220747498733536,0.01586889420926675,0.12215812667538695,-0.015279266508709973,-0.022868972391224415,-0.009311782200510387,-0.06670463209184126,-0.1740643542633426,-0.011742975283472781,-0.008015563263705797
TNF,-0.033300245395587715,-0.024925273955021268,0.037841866800251256,0.0326222320916077,-0.022585426895981177,-0.009933100696086163,-0.017643901663789843,-0.00900155211629913,-0.009043059520175851,-0.016911133255001484,-0.028717611803931526,0.017841434851185934,-0.03587695038093784,0.09659553688140587,-0.033422677072419735,,-0.011195466569404356
GNAS,0.1197703107734639,0.0033797110535872237,-0.02573630218725294,0.049187031320881695,0.13334636392217206,0.15782972829350767,0.07592040280021405,0.05725072966737507,-0.00427748095965725,0.15462312730008868,-0.03545137690591378,-0.1058491721270457,0.0002279275855324169,-0.02244194843181538,-0.033924515571745306,0.00986979686885452,0.0031291924372653652
BMP8B,-0.016828484471444225,0.013563248677751497,0.021305759441042026,-0.011774167994096047,-0.027104901547323035,-0.05180722104531462,-0.059493831971474495,0.001715202311425014,-0.01922679112715681,-0.07437456906412736,-0.041513875910232714,-0.01506168216132301,-0.10122275477759601,0.04502471497103108,0.006067242633464229,-0.022219740648413273,0.04223180168729549
LIPH,0.044201631955425036,-0.020570497964083275,,-0.023585140647285004,,,,0.05304466567673404,,,,-0.015042420612766788,,-0.025432135353818174,0.02281067320714654,-0.05170914551711965,-0.046480087918680316
CCL28,-0.02348160613186236,-0.028934964209697604,,,,0.05493786978666157,,0.007353179481234608,-0.022741234022308793,-0.03725605549505702,-0.010906651319632593,-0.03871237458256199,,,,,-0.044101073169354396
PTPN11,-0.029523595029983703,0.03711677214256358,-0.008865100454952247,0.042012158088528435,0.005217331206084889,-0.023827045232826062,-0.035808335418413786,0.01288202420166549,0.0038214215616510522,-0.003699012793934429,0.01688501739135308,-0.020086738082822055,-0.03753223679504652,0.015913918091297965,-0.01633737067740982,-0.0037525699806461627,-0.019260492177543262
ADAM12,-0.011098398962710778,-0.016158152187066857,0.01917635058337764,-0.04648005156134612,-0.018562180292153927,-0.0885337502168635,-0.0015178162465712965,-0.06611676703532961,0.08551445815868565,0.022195563220223737,-0.06265442954774685,-0.0339294796715494,0.06191653434058407,-0.01157837091747002,-0.00048770557685212293,0.009929768551710592,0.11909605733412973
EPO,-0.0456571361788059,0.022291822953141676,,-0.024044645455068084,0.12159043053967004,,,-0.02069272829623982,,,-0.013752907305162085,,-0.03139740479379705,-0.012293221299262315,-0.03870089153123739,0.09371576199566756,
EDN3,-0.032407312912856395,0.002427642038245694,0.003796758987748724,0.02870707306709133,0.11484265042758816,0.012294495006288039,-0.0038315762805532154,-0.03207270829717929,0.04473349152733776,0.018612933597339263,0.05719924527652239,,,0.052533162022334226,0.024085691459841685,-0.021798581166746617,0.04927300522086419
CCL22,,,-0.0023160607453849126,,,,,-0.027381475625974757,,,,,,-0.03125983284930646,0.10288260369881266,0.01734631229872985,
CCL2,-0.07160438647164032,0.06431555407362562,-0.02699995383150671,-0.03376878169184466,-0.09949854208849918,-0.09820649148183015,0.013966658069708574,0.0024277266459519953,-0.022364226418422537,-0.08862922090281376,-0.03926516922510546,-0.12086473236311834,0.01964714498265155,-0.02482283679190104,-0.03960604640247308,-0.007781245957924958,0.03001020247318429
DSCAM,0.04839012009171692,0.04576168196506094,0.013350630151618815,0.04091995614882861,0.012642003875131686,-0.0005785628579674866,-0.030025786274265682,-0.010015336500266661,-0.0019140431874404627,0.16105178470742493,0.00936463708747967,-0.1032536353045615,0.0009160857664153657,0.04441370980621856,0.11770831269381304,0.045454935846750436,-0.01810772251459534
GPHA2,,-0.022926865222031502,,,,,,,,,,,,,,,
ANG,-0.07048180850336548,-0.02169411761714793,0.03021508308897148,0.01649378686655664,-0.035346762861440346,0.0050289143095900365,0.01989490378607267,0.0012383770136755532,-0.022763594577834393,-0.08115079552638468,-0.0547873745944616,0.00013374192628207588,0.020094825947935224,0.008294473592933711,0.021045602167565045,-0.04889899913653084,0.03110325319351458
FBLN2,0.050957947743513234,0.01877942602658607,0.03486863229971638,-0.02845453160506509,0.0711012841539244,0.031536571854317845,-0.0172901733783152,0.021660543844117103,0.05708942886967473,-0.023045839512042872,-0.020147472162832362,-0.08151828728220784,,0.045922221887359824,0.08541530076719146,-0.011381101476120448,0.002353725476426698
VTN,-0.010142600974566937,0.10307479658951905,,0.017442559551028657,-0.02095606272661954,-0.015880946026122663,0.05345028063403377,0.007102917574187937,0.04679606447740672,,-0.01142783795648833,0.08157008974851447,0.01406562795346668,-0.03157149125932735,0.0359644694587247,0.028591117004724567,0.02148889089848442
VEGFA,-0.11421710614988338,-0.0012475584335120465,0.01877746929216018,0.024219586788830127,-0.1391184509051114,0.005606143576303954,-0.007418833661642489,-0.05705505444550393,0.03535910420655866,0.03482726765724741,-0.04648700105602042,-0.0731828849602102,0.02789654744035175,-0.1081586164942775,-0.17504683187865025,-0.000674587626501666,-0.01377479325106761
F10,,,-0.021668575312464952,,0.017489772874872685,0.006558855722220843,-0.010589401914857511,0.1257632421521491,-0.009457470800473104,-0.002312786348129655,,,-0.018817224040376515,,0.027169072785528253,-0.034087031987514026,-0.038376069353454334
SERPINA1,-0.006783663652991755,0.09776999974614721,-0.00032842209666417794,-0.03751659899715514,-0.06691990937700523,-0.055894187156321905,0.017067193147447993,-0.02133827916719669,0.007605110466137189,-0.11431621160538741,-0.024133202044537408,-0.052136188573927024,0.1293274426899009,-0.0635963797264735,-0.09133480742139072,-0.08775451785921781,-0.007460848257420009
VWF,0.04259482173439078,0.01353480832527156,-0.02471284080675481,-0.09437276540669946,0.030848624002258077,-0.033588966125028735,0.000636241396800908,-0.041275296084701915,-0.029713426866490214,0.013667281083272472,0.02956843231493953,0.058716181527278324,-0.10508412912479222,0.07395001040506614,0.003961939132163568,-0.07842744372781273,0.041730674495405004
GDNF,,-0.021503618055493386,,-0.019557465314158296,,-0.048137471732830305,,,,,-0.013752906234129775,,-0.043449857116424,-0.02270840599075868,0.00011632208897117619,-0.03130074576128339,
VASP,-0.06034187897358894,0.01907004886367662,0.001287489437914611,0.007151322618455511,-0.07030800971596982,-0.030730062448997533,-0.034996052822853826,0.020625576256751883,-0.00244078859777407,-0.02758264588091596,-0.061479183566650907,0.047985643458049905,-0.03225748390919678,0.007535603819188986,-0.01710918580798573,-0.011673510062007795,-0.03648510198097534
ADAM15,-0.004899483704869562,-0.029870915637091468,-0.0004267195060149046,-0.0314945326721804,0.009109550207228725,-0.021773490422266895,0.04988544937680774,-0.053145740787414485,-0.010466359420487207,-0.009174661207914955,-0.006355629467834054,-0.012463796367977148,-0.06840881277819874,0.009382228085593506,-0.012725651319251843,0.00882069993255988,0.08773962330786148
WNT2,0.016457486883866914,0.012040523974914459,,,0.09301015869989153,0.013920218377404224,-0.022276090621435,,-0.014209933977110824,-0.04219523508226202,0.1685106687703416,-0.04713081317152829,,-0.009150593494420118,-0.018606680705091118,-0.02938049072436867,-0.0024904252618565105
CALCB,-0.02857779734815637,,0.06977084207768872,,-0.02531276254292325,-0.012954082311422489,0.012182964724617558,,,-0.028248427467898504,,,,-0.029983594951529774,0.02557342493829412,0.03847410229240681,0.00126675818532553
OLFM2,0.06749965989435024,0.03036947707740936,-0.007319719961307952,0.022131878919881866,0.09028056011182477,0.06414173778888263,0.003814538541523518,0.0493232107679957,0.05705249050660793,0.05682841661128367,-0.01310757247259167,-0.052839257814500065,0.016927484919154613,0.14582374107742332,0.028549043743703206,-0.020021637907057833,0.03109757605169754
MFAP2,-0.036638118709969324,0.004258938481483465,-0.03337082321970438,-0.020076439873979213,0.01188319686986823,-0.04745385988157543,-0.00471410521253845,-0.020318425246773374,-0.011692771200717258,-0.00025229336154377187,-0.03219108876200666,0.010664155673187263,0.01612899305589214,-0.013540967631462463,0.08247061724565977,-0.052657705431495394,0.09620503747206498
HLA-C,-0.10175120247141961,0.025006596269773942,-0.018036380804197095,0.024401067184644794,-0.06022417861547491,-0.07061192055268298,-0.04003977606732536,-0.03280487288912835,-0.031144539592130257,-0.09062925302329004,-0.08307247045056004,0.06029409326722902,0.009384602422187503,-0.007103936618707699,-0.10934431501414775,0.01665326329847474,-0.027952431148444153
THBS1,-0.07469713215738635,-0.027905301219952595,-0.009193698049335284,-0.04340857574451925,-0.04097382509153678,-0.0018143322531056307,0.024418157919681917,-0.034916520328207155,0.05444415237992702,-0.0573211639037926,-0.03085004859918474,-0.011831654059752866,0.034256117822824346,-0.0203306085270311,-0.09673523994022236,-0.13700484274979965,0.0007633428028853261
HSPA4,0.0020698671467609168,-0.03338990624934068,-0.013275946870399222,0.056311200831416164,0.002849291658010671,-0.024080055732553594,0.06564304210324268,-0.025833889987838452,-0.002184280324763849,0.0689233286208095,-0.0031991903641723435,-0.061864631826092004,-0.014834873476745445,0.0181722205312019,-0.014795016306897474,0.028143707493433288,-0.0014110017361367432
