,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
MICA,-0.016413652936455556,0.020142786911328488,-0.033246293604372784,0.009038223730582417,-0.030098241289904848,-0.03023637215157833,-0.030687663590574493,0.025364404613223448,-0.052320076691751434,-0.02158749838592277,0.05157312974984207,0.13596950822808032,-0.07629799382386657,-0.060400892643615756,0.07224114789325825,0.06488183295784362,-0.05909644731283464,0.10698264246113097,-0.032274016572338214
TG,-0.031383304846276855,0.007775027828868292,-0.025905611241747343,0.06518290241524469,0.060781337770412905,-0.02188044470873766,0.01177486572373932,-0.03209667948400353,-0.010074172233886458,,0.03300459786132532,0.0374784986813283,-0.0036413918374007892,-0.03507845358300102,0.0719369532804365,,-0.02025180072323959,0.06079762249261742,0.05301730398673363
ADA,-0.0010900529883808884,0.0811283424761319,-0.005059870903922178,0.09040195911856769,-0.03407079544053801,-0.024524230060765213,0.015463871622841793,0.01966117534696115,0.054010219085038925,0.03716893412236384,0.01154450358355998,-0.07408703207460834,0.04101534819679914,0.04447930690512803,0.06375397736261124,0.04005647816075361,-0.03435424081474411,0.051068240798572063,-0.02324830052329818
LAMC3,0.053823118526631665,0.06738790864343999,-0.024737794193005792,-0.03033349009354497,-0.0069987407685394,0.012681234596165061,0.06735683866073419,0.015697662047938477,-0.006414295140066554,-0.06107208823378926,0.08371326764912623,0.02890613166037911,0.08653234109703528,0.03966404289577367,0.06375121680328996,0.027985648397337116,-0.004196027784101053,0.09999971253843648,-0.04717200518353914
CCL7,,-0.032443528060757176,,0.026523382123372307,-0.005173673175483135,,,,,,,,,,,,,-0.02725233769096175,-0.03729736451573821
NGF,,-0.0018498462869068746,,-0.028808128574702378,-0.0002508553419849446,-0.020879812959893863,,,,-0.017289359158583883,,,,0.03928596581802957,-0.056818919858589306,,0.0686866480198257,0.03230442010290656,-0.004008685463064519
TNFSF15,,,,0.0016785005343842457,-0.023175784455886562,-0.025352670478548223,,,,,,0.024874180717875664,,-0.02947382064043422,0.10069167478703926,,0.10508061649964727,-0.04247270696982781,0.05174393955610857
HMGB1,-0.03165671497171132,0.10688728918645254,0.01916082609635146,-0.003497563223504083,0.06483291445970861,-0.049843349631210725,0.024122177866674352,0.021201868859529998,-0.014290272458057524,0.01607956614777355,0.04251234579147214,0.045312185704935046,0.04865979141219183,0.03182936269587865,-0.05871818737164405,0.016272632656746708,-0.04572095935669792,-0.07212777276689689,0.0005712098225062745
ITGB3BP,-0.015019934617170022,-0.06030898029824716,-0.04084033609954257,0.01796694582907929,0.0543820212836824,0.015884511613605403,0.021967985961540357,0.008943708031097756,-0.03210993310927599,0.009084197359415604,0.03552288175756517,-0.0022877267094761978,0.191974291105479,0.005553322404787693,0.014296455021754051,0.0030062824392298126,-0.020280219394193645,0.014859565687752688,0.028235838166104303
AANAT,,-0.007756739408351373,,-0.03217199577769344,-0.01757364336830627,,-0.02528893362440192,-0.02886473143354313,-0.011612659702740214,-0.01625454028936101,0.04233437464340696,,0.1264533628605713,,-0.039822861745267286,-0.0287059696605769,,-0.02883410975888018,-0.018137929211588147
RELN,-0.026017591756521866,-0.010140702073901962,0.05474579935745999,0.06621683503573501,-0.02533632505168312,0.04073117065312071,0.013700362589280752,0.03629120295441555,-0.012455156813625395,0.018233568574135193,0.035870546780040716,,,-0.005117802109861874,,-0.03553323564709932,-0.01845709153325534,,-0.00835623993636933
IL15,-0.038122631815011174,-0.0227956141049082,-0.03300335238923797,0.026969868290363592,-0.02033614365020944,0.10641401048609006,-0.012091677569754591,-0.002412835725065057,-0.013425945024868081,-0.03330918376015862,-0.019658278100682273,0.06567513652245853,0.10150366748866875,-0.07953942135559489,0.10165111998675422,0.037615418850326765,-0.0068093198115086895,0.08314738428539362,0.015855528156881567
UTS2,,,,,,,0.039037122927037544,,,,,0.03796046392953189,-0.09740280970833624,,,,,,
BSG,0.03565486725649051,0.05590414499725122,0.03216944783786023,-0.042877277828497026,-0.01890690862083177,0.04094118003728596,0.08380793390107634,0.03687947499643945,-0.002170563612846152,-0.04227561759209261,-0.03894953141770078,-0.09468970284620401,-0.10799200745657395,-0.03889404984050402,0.06936063090335387,0.042131037522907415,0.00915119651118369,-0.0012247784456918267,-0.034001387371086045
ADAMTS3,0.0003834075584693691,0.008000417267235702,0.009513137425679656,0.0544558804926173,0.052097952467226774,-0.0020435627202514376,0.008717233122592592,-0.03346412252593727,-0.021574840335275337,0.05496351834508795,0.03777669218570207,-0.10027804959777174,-0.01887561318508504,,-0.04768382280458043,-0.017171867649587183,0.05507905720419427,0.0465262423981292,-0.03763343385548031
CD34,0.04027234656096258,0.06310777044464326,0.03389452688353003,0.00040631155511724364,-0.058466870492656156,-0.020644381633385937,-0.01932145909096077,-0.021517723567009154,-0.007585304548775216,-0.051772201691853266,-0.03788856989757599,-0.021424608323317686,0.03251698018981378,0.01826475831587988,0.05233492557951621,-0.002249011772784789,0.06291266057601087,0.08118599617522482,0.01573379728609274
CCL23,,,,,,,0.024350490163257993,,,,,0.11092291067617532,,,,,,,
PLAT,-0.028199938637831247,0.11329937467854621,-0.006404999259232754,0.033002549128567406,0.013618307615201181,-0.012245829273735671,0.07070731649731349,0.04320678167331847,-0.034591967329001265,-0.03107664620065907,0.09130915112473108,0.03850543533778859,-0.002299655380070259,0.0750073298220513,0.051311351604301426,0.06354090973609465,-0.05678507548192497,0.02750641796771041,-0.017585558285923418
NTF3,,,,,,,,,0.04342061661071514,,,,,,,,-0.019761167741064622,,
LTA,,,-0.01905106793478899,-0.012079802928643784,,,,-0.02779974454597213,,,0.01523303988912712,,,,,,,0.07960549121419314,
CKLF,0.016737101181071877,0.04462467274287434,0.03032356211548246,-0.00300284107191848,0.02303709824201506,0.023201584914107214,0.014334129867391581,0.03297342101492583,-0.0359128789357451,0.03736208239273119,0.04708872580486666,0.06633663306211872,0.11910506495601376,-0.07918831677966853,0.0824977533652373,0.05566773539331792,-0.04091894395075331,1.3615215396198758e-06,0.008040823614473384
CD24,0.024475238797367814,-0.013652620127544366,0.016923801003979,-0.009054681806957671,0.07812350436041753,-0.008752135830929365,0.004566726529212551,0.012515627254048426,0.0037003521066532965,-0.009263798730217515,-0.04519004720705887,-0.025788467441836518,0.18608158843177933,0.06687599028132242,0.041838273411070534,0.06900273260003227,0.01838117048213688,-0.0011062718123012103,-0.006975008683564034
HSP90AA1,-0.04062792072960892,-0.04498614812841539,0.03730822259859217,0.033249734978623824,-0.007960581325687863,0.03262973705111249,0.016332925633334,0.048844533861712426,-0.003325988574637408,-0.03648235859328879,-0.04070932619136893,0.04700181346271882,-0.15614854784020865,0.08527811081908442,-0.11923803490517461,0.021169598358036106,-0.004409585103551487,-0.11042043789146455,-0.018838945141836247
BMP4,0.026423566773608,0.05536900319674892,-0.02019524878458713,-0.028209236397585994,-0.045894380690932345,0.013338300232605666,0.04927222893233924,-0.06018694676151375,-0.034662091553065086,-0.02592634446677761,0.08382983331591133,0.0070376252402726104,0.026513991361212626,0.0009252770784642441,0.05972020821951322,-0.0048541617930779705,0.009753964160216271,0.02481493647500735,-0.03941333911374502
SCGB3A1,,-0.021361056745055968,,,0.04974188601302713,-0.02302829256978783,,,-0.0097953920390798,-0.028612539709860264,-0.013717288182069097,-0.03502055347994366,0.05172429545045552,-0.021865077261067425,,,-0.031732610949107155,0.0652741762396555,-0.036448273905157744
IGFBP4,-0.04964260115349218,0.1080952323903906,-0.017050310690380738,-0.046499777460336206,-0.057255276807153255,0.013795644362618894,-0.006160447418331573,0.049945631255210725,0.013987063571374777,-0.013370422670165397,0.028948792563310937,0.02865907795317864,0.010065766870342281,-0.016535594574667262,-0.0028613734329053448,0.023934267262274326,-0.027102676968707256,0.06929762912917128,-0.07181389023119114
RSPO4,,,0.03466592114027175,0.019926503479011592,-0.02220905710518979,,,-0.032332795312335925,-0.009795390606282128,,0.010660792733763629,,,0.0058322428954025625,,,0.05001452935519669,0.04480183817163865,-0.02287121027606085
LEFTY2,0.029553564834880818,0.12448335385159445,-0.019285044034720387,0.012510510947115663,-0.026760209814108316,0.027457474520496124,0.015313995005950348,0.02755172889859362,0.09328137101426989,-0.017289359158583883,0.07349122520440309,0.1335254618046652,0.07765454911710366,,-0.05089024232957196,0.06443992770456956,-0.02906255382722581,0.016414563422478257,0.05605881365532235
PF4,,-0.03365494904955194,0.0016835181852310947,-0.027703313009804754,,,,,,,,,,,,,,0.00725971367373666,-0.017916313169557798
ANGPTL2,0.014578860770789907,0.10414838994759006,-0.03330493682514525,0.0467151003621881,0.030055105468905864,-0.04061133620916095,0.016381208011186525,-0.02779047323624577,0.005885268378330122,-0.0002812549463456094,0.03191371072353664,0.05078008374629731,0.03397162303253603,-0.1094179772618491,-0.031221443328258516,0.05665357152334945,0.008404041676482912,0.0496329238834804,0.019329582971126347
LRIG2,-0.051185916506705946,0.015323784950941064,-0.005032785708191502,0.024363912281645337,0.017153478375059542,-0.033229091818352076,0.014312846045933568,-0.008745929907959662,0.05480949025381679,0.008632284932691756,-0.007655773920382044,0.04649620145867853,0.04161960021343594,-0.04693074509527172,0.044717799013336064,-0.021363703461686017,-0.039686636114007266,0.028186141533781715,-0.03500964871915526
ICOSLG,0.0004500435932251066,0.08924572046512073,0.02712118904288773,0.04135768737134749,-0.033319485019067105,0.032571654232047074,-0.0013965120208372349,0.03346170560766177,-0.01858982216085062,0.010502852326288456,0.011663622602483171,-0.05724645503975065,0.07482283404136181,-0.0386933163014494,0.05707611563080335,0.07835980297069871,0.019968817002039074,0.04915371276714647,0.008362880466081397
WIF1,,-0.06055661816845489,,,0.06593268202700463,0.0468495848344869,0.08509076315817425,-0.024950452318203167,-0.018432897031802047,0.014504921283713586,0.0023021962491444063,,,,,,-0.0009008126876240498,,-0.03287605187201634
NPPC,-0.004292077844145781,-0.02431305165021185,,0.0016733376604413832,0.039892474214232525,0.0748039903314415,-0.03633351123123764,-0.029358394454126278,-0.013613195802611689,0.05987594875933325,-0.020242033896232466,-0.035892580848766835,0.03657833383503489,0.06297203461101934,-0.047683731224943356,-0.058729819059981855,0.016976890666923393,,-0.019087792904511496
LYZ,-0.014482919464558281,-0.007795460604157934,-0.04951597985606061,-0.04256135619627281,-0.03902801554735855,0.04558280820101223,-0.012319870402292089,0.013085625559634327,-0.035593180686272506,-0.016666642534947478,0.10078728306882553,0.05553532687772174,-0.011831032784143315,0.011224833185247942,0.022160610327647122,0.02104173956483408,0.0338543840668914,0.07818058735203418,0.06810433029695678
EREG,,,,,-0.04560321054340828,,,,,-0.01778569796017118,,,,,,,0.029942482153711696,-0.0005707570632717983,-0.020626983857597796
SPTAN1,0.01955015185277052,0.07865532522087344,-0.02998320563783474,0.04885215001834527,0.044124222263579975,0.06456022404048313,0.04819425003107716,-0.014908362409549712,-0.0019990862203586295,-0.02158092805542552,0.01414780295888113,0.004876666690016137,-0.0609329986185353,0.024748289825854343,0.03223507168874499,-0.004380310882048018,0.07106405156708737,0.004454064594457454,-0.07018609950906397
PTH2,,,,,,,,,,,,,,,,,-0.033986314614423245,,
LIPC,-0.016675401664430326,0.018371835497859878,0.02683793806637175,-0.005981801805091672,0.01469963617121605,0.025916601686528276,-0.013934165650604765,0.021132479244527585,,0.02354253708541329,0.014555396354593488,-0.03806040787763253,0.04635851742112386,0.05472787070758119,0.07420134805409269,0.04100930491039425,,0.08286236243412595,-0.02793941793595063
COL8A1,0.019456166838509963,0.11264889049251764,-0.025185171205770848,-0.01729778969646393,0.024407027436488194,-0.024331847037000073,-0.04145657776006871,0.00939733376130223,0.03459282112691026,0.008035710247011055,0.04733128316456158,-0.07160677308883952,0.03274757770244014,0.15982002171053306,0.0075975250378655735,-0.03006238241756806,0.02964142762848499,0.09322218489419917,-0.01605394534250838
GSTM2,-0.04938612621894452,-0.07419818949339639,0.03212915431191159,-0.01677196613738786,-0.04695873965986605,0.009606048876881455,-0.01968131071152078,0.01225098721482389,0.07849616644569772,0.04776894657568608,0.0020265109057833884,0.0028352218327188936,0.07335778264168373,0.10907467761513749,0.005426535517562698,-0.023869216445745158,-0.035978774405852454,0.00027611309515221107,-0.01829359913317784
IL4,,,,,,,,,,,,,-0.051664969638545215,,,,,,
SPX,0.0037610597494432433,-0.03329857817643452,-0.06703810362611082,0.01912286245257489,-0.012701351634660277,0.05320859992027546,0.06453769480522957,0.02383637597803665,0.0008181159646413512,-0.04475141821451153,0.005704916954113627,0.05637176789380603,,,0.07478686465337057,-0.02002902510456267,-0.03082693387394886,0.030036308675073852,-0.0051958046154530965
MFGE8,0.005061614087300412,0.06630246260522617,0.020985545826977196,-0.009259825003161564,-0.004543126726781324,0.0019287184190177273,-0.0013533336454006346,-0.06998718027627951,-0.022227360183017783,-0.05741811554775368,0.02538501364039978,-0.020954270168937795,-0.05057838328155338,-0.0019798614516034355,0.03289761763612077,0.026992884494248002,0.031105999817773105,0.066563661590469,-0.04315832302766381
TGFA,0.039305472131915715,-0.029066657858499118,0.017345419137339627,-0.004070323557851855,0.032890780485519897,0.04781925356041819,-0.056602185563483204,0.04083541983376202,-0.02344710080999915,0.01577723412367618,-0.019248661339101886,-0.09179840036187355,-0.030861881560450926,0.011750870222651623,0.12523963107310698,0.034921367011005976,0.01307060887982124,0.03887250920508337,0.0543059650525883
SLIT2,-0.03229797160202839,-0.006164261714492901,-0.00787256041778051,0.04875052019280621,0.008793768555851598,0.09903672806546067,0.02324537134631819,0.06235420984460583,0.045606845574824924,-0.01647685112569651,-0.02924649657895126,-0.019487919964675166,0.014514846651209619,0.05985296411460851,0.0008595638022982419,0.047221188037375426,-0.03916432180361132,0.06272346908725378,-0.050735485372806234
PLTP,-0.021014415576611642,-0.01003970134315548,-0.025272717469029524,0.005184808061618735,-0.04796044270442177,-0.036158577083704006,-0.012543927360464583,0.011276023233899243,0.033713415765177945,-0.029600406860079954,0.0019915183152498534,0.06598915057650558,-0.044911829929757924,0.10635289688518046,0.04212962945673412,0.05390480659287281,-0.006110019106321188,0.04049384374552529,-0.0627165453037805
APOD,-0.05353504949040524,0.036859804875983615,0.04154155874705262,0.03542317727005467,0.10565824408001852,0.0031706422902083244,-0.009866282098223555,0.0025036000658390616,-0.032220311353150004,0.02577590861030937,-0.06698923661212253,0.09602763804682792,0.013470903542039092,0.08344619223146392,-0.06854859973461302,-0.021519661274766972,-0.019154986194330797,-0.018923900188939965,-0.08143443448517192
B2M,0.0012266505249682487,0.11966167838264145,-0.02051086345245306,0.09308370230541256,-0.05783470827363144,-0.09433139238124687,-0.02878052050856446,-0.0012155539638305237,-0.04347517161125281,0.03118040627870783,0.10052534304044951,0.02656162801029491,0.0950318958149158,-0.153183681131692,0.09862512861708202,0.039712553012631234,-0.013741408519033771,0.04575619890272196,0.09284564314472714
OMG,-0.032261869496051226,0.03072796152708564,0.027335600320157333,0.0021700659566867156,0.13097645777456413,0.043244612829250226,-0.033178294275358546,-0.010425340952123876,0.010607697272865363,0.06457111306328422,0.002169685250388483,0.048452966974568794,0.10678091546115227,-0.015405826041799742,-0.07528022705035987,-0.07430016787835554,0.03638209013956604,0.04292043273593377,-0.07155222578313772
CXCL3,-0.005801103379942053,-0.013869070678039434,0.0031333717125184273,0.0019214285440358068,-0.07776491798899518,,0.003087142106584117,0.03375126262200911,-0.010478997431499042,-0.003979302448127505,-0.014157521826702234,0.04264686528546658,0.04442993945931725,,,-0.01976730927491985,0.0759879241882998,-0.039379027496286356,-0.005642022641878
CXCL10,-0.05454518695062564,0.0013331818575928306,0.06306988993849505,0.05232060778991657,0.024239144474735293,-0.024658543670487913,-0.016506134172990808,0.005558629211289622,-0.015918364074091085,0.055132642364207285,0.03599042294366511,0.0760463667748402,0.1818876551888156,0.05747526999916434,0.010840823777011925,-0.01306661549005154,-0.029200907776878258,0.08573126649100951,0.05929007924971733
RSPO3,,0.040544715538828144,,0.033299925154346814,0.024129356789916755,0.13822563255685627,-0.04152576994119231,0.0007684458024485139,0.023842634125802818,-0.038198367822356076,0.07416463962774857,,,,,,0.013040768420661207,0.08340155951587434,-0.03446276390479921
CORT,-0.031383311413459,0.10611928643618017,-0.020429840080436645,-0.01615837885910609,0.10646339410951078,0.0041173129914524,-0.0021945086298444656,0.029034948542466875,0.0044124575654999245,0.060019334533030114,-0.021431187490857484,,,,,,-0.025110837818561972,,
NCAN,-0.08540918769960311,0.08395840429750422,-0.026719619794496784,-0.0720203416111231,0.12114301351835546,0.04423171160692223,0.00797860092575941,-0.0023944867914684324,0.04251487216096163,-0.027295220325684516,0.051932058681620895,-0.03691750359819512,-0.03591266980056428,-0.09972806264611662,0.045006422763366555,0.04101500218025672,0.011314991834518251,-0.02193968653687139,-0.05622877004440199
PRG4,,-0.027146169573252412,,-0.013916668870076424,0.12562019849284206,,-0.024449713574804723,0.034173963773580264,,,-0.0172970260725436,,,,,,0.002542720036000313,0.00839358623906576,-0.024937067062540796
ZG16B,,0.07801414492049345,-0.02085327954608972,-0.004978953658034963,,,0.001601370028425382,-0.022089420660388177,,,,,,,-0.044269689911547956,,,-0.034483798582432786,-0.015284452627337615
TGM2,0.004848873868036516,-0.03873002931581187,0.030143587829780983,0.02679000713874601,-0.0759626937411948,-0.0180001161598494,0.03270980621958823,0.014059521812033963,0.006604072924376418,-0.0034955893709404657,-0.0011905761778151867,0.03480630686229754,-0.1184979957712548,-0.030760892030859917,0.03673724235894687,0.03133117010880141,0.016917283747430213,0.07553018813023177,-0.02187670982714665
VEGFC,-0.03138331343413126,0.02762193543572367,-0.014128542089394078,0.028100165867459944,-0.026707538202327834,-0.026591024860487714,-0.030177838833799323,-0.04382362290720053,0.014330889158672864,-0.020097761253733287,-0.017652304564125976,-0.03434103645404671,-0.0585658623464977,-0.05249923902771605,0.030521018655240713,-0.013276679988073196,0.02885573352425006,0.030468947738591774,-0.05366935921415271
WNT6,,-0.05234691529706799,0.04781539802429693,0.030315017448213476,0.04241333654842415,-0.018503411985139422,-0.013406487609986301,0.09511553221485418,,,0.028415254032221816,,0.008386406400600241,,-0.02491616274654741,,-0.02836222476711603,0.042096868715716114,-0.01579342523072379
