,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CNTN4,-0.05418395299506137,-0.03599943291711864,0.04002958519918314,-0.03329725954274551,0.01133524452341103,0.014973838340202834,-0.04875736639333907,,,0.030005404525616165,-0.008951991034084249,0.02810329022638925,-0.06894996204709138,0.02337524418070308,-0.040647706876374944,0.059602385752680655,-0.011001810076032187,-0.020094408452278823
NTF4,,,0.004411939917577583,,,,,,,,,,,,,,,
INSL3,,-0.018204390836260062,-0.02614693297185673,,,-0.02434407967128798,,,,,-0.05880801521902623,0.006831813906387784,,0.007702855738702691,,0.0721412087503275,,
BTLA,,,0.039336962107857726,0.03438141387622985,,,,,,-0.030544257142900523,,,,,,0.0005469366316574422,,
MFNG,0.05846421513892773,-0.06404058716912223,-0.011265895382642048,-0.015520882217214808,-0.002998087029791533,0.0004564146600743447,0.021623284796491015,0.019030689834125144,-0.017933685893956625,0.01700338594843765,0.06448578155831888,0.049459358844395215,0.021150968854868574,0.018152941236745525,0.03623152375815186,0.1048829097878884,-0.02767257973654639,0.011907818250744898
ICAM1,0.04046189463900618,0.026563578573859423,0.008794613362648843,-0.02110988121699959,0.05071593432562199,0.04775469083500551,0.017470550488724926,0.0928991239519634,0.07811631178943644,-0.04806835979763099,0.07813203282813812,-0.04688575932406823,-0.03415493985876128,0.07102896048474436,-0.04014168179438736,0.04461281219424172,-0.014281841456733047,-0.016458773623070046
PROS1,-0.07248939802921739,-0.008985556725112665,0.03570380069679883,-0.02103808758354394,0.01713000191973237,0.008676324213413612,-0.020298384066061034,0.13115608721859637,-0.0398001599176841,0.05988641941190673,0.035470044301514486,0.0004917166028158368,0.021718127226208993,0.06154590503154359,-0.02828935391581699,-0.042865239819820884,0.01732810153329943,0.0535277822397104
CLCF1,0.012433860105985274,-0.023368362686388693,0.04847307062204689,0.0009135295485646539,-0.01851848677655061,0.024755474150501607,-0.00046054496340544495,0.040985272864390604,0.007788977281315865,0.023850588960751602,0.06929114578717165,0.02002784563015329,0.000561597166403259,0.059565917053801064,0.033981380182575585,-0.047012254862956626,0.011715720635240269,
PSAP,-0.11063285025461558,0.013669247782777443,0.05769622212675722,-0.033478569022020115,-0.07341194259628138,-0.04927387594676265,-0.0018605017703506763,0.012803584182837766,0.027776659080868453,0.053169631034207174,0.05217629603310419,-0.015873312274170392,0.08152447433702617,0.07357158128553541,-0.0008381316140370821,0.05288691361368609,-0.1669810400147876,-0.08165554095349074
EFEMP1,-0.03077625534445912,-0.009246436385442956,-0.024124664477614577,-0.054552935197733604,0.012403538789432777,-0.04692183185762507,-0.0008627672969410284,-0.0044856332276944876,0.036975592265042906,0.04458639353749986,-0.050539864420190476,0.05116093287206933,0.09158099952071402,0.030988208076827835,-0.017138698980004835,-0.07287155499198635,-0.06849183616345104,-0.010751815725487791
C1QTNF1,-0.03887003971235438,-0.005671946421031957,-0.003485774797393738,0.001572113744116198,0.004063618472933213,0.044328507684502624,-0.042083010541068,-0.05773727703170897,0.01235931234231381,-0.020683591784197302,0.032890813217236366,-0.059269853131792435,0.029665420465954908,-0.0039150663163604405,0.10704349912667371,-0.07942247667535765,0.03243007382159658,-0.05308231671496452
ALB,0.013843660885094458,-0.0036296409305300948,-0.019771529379911626,-0.034815849064667094,-0.019055544662641293,0.015257626799500466,0.01552003325303319,-0.027837661868868154,0.12366818983844352,-0.043805123145398805,0.01920965985719063,0.011843828021710712,0.003855955684527874,-0.01794929904337213,-0.050778235306641675,0.05052288845445551,0.08323194934799964,0.0039902505704529165
CCL13,,,,,,,,,,,0.0491786742970501,,,-0.02668893711615281,,,,
EFNA3,-0.03771405061201763,-0.038642429343211424,0.04415543756074542,-0.043770415004600036,0.0081463428156896,-0.018696750062313763,8.655086689744434e-05,0.010250373895210316,0.0061515379529435985,0.05492634453046804,0.04897844561868023,0.03071697136139678,0.10086463887506625,-0.001395113183017981,0.10249601553068972,0.1168399084982994,0.01208749337115804,0.09641047933384438
DRAXIN,-0.03136395243158936,0.03242313553535207,0.022825230012671678,-0.06058931601992051,0.03889479872317192,0.045909593267830534,0.13226732236567826,0.016353147830166035,-0.030779366815117132,0.06839123447459826,-0.008950138165164908,-0.060842959723662694,-0.011867230605870367,-0.030793070652087372,0.0007528701920457249,0.10640348073981735,-0.07423595442923037,-0.0062288967911468835
RAET1L,,-0.014181397260432962,,,,,,,,,,-0.01381176516415948,,-0.014760437318139358,,,,
NPTX2,0.03147621022584379,0.014798690511806599,0.06499754407277225,-0.027828676406732027,-0.05371820991976893,-0.0744722802946726,-0.04827248685913052,0.09473023139477595,,0.011823321344848158,0.04549085764289073,0.12401970271372588,-0.059404239235123064,0.0815874535145846,0.06304724012803987,0.05033488012116131,-0.05188389625043449,0.005588762020221746
FGF11,-0.027152891912012183,0.04539236754950917,-0.035470771094824535,0.03288404578708506,-0.009268686158130469,0.048479055588016434,-0.07045366556629361,-0.04355426206381959,-0.03178960199584656,0.12296769155414686,0.0770919518507812,-0.0340613857671728,0.08511034677539941,0.003549032218248001,0.012778594829820423,0.07544239600669686,0.07878836314602329,0.013983380660127278
CD59,-0.06131032359889023,-0.013818119754297089,0.024309792863177367,0.012623572203664052,-0.0025543967985293655,0.0035950461100430946,-0.05613819356811111,0.0292691024874947,-0.04695668565616408,-0.002427649582364857,-0.008630690458530812,0.006301208450449981,0.04792563928131559,0.08313711968479441,-0.00888999456349715,-0.06533850622508124,-0.10378118890508471,0.08404853496724332
COL9A2,-0.02279799598264301,-0.045753442650871695,-0.013169184623116814,0.0454266012529443,-0.014943871134473251,-0.006310934946388776,0.026485413372258057,-0.05590693755806369,-0.04434911892241903,0.04198821949761934,0.05753589694636591,0.09943712406833678,0.026339171297323414,-0.05455321814897972,0.09900768423719106,0.20804080280256526,0.09783116980125586,-0.017011981931075622
DLL3,0.034054822879277816,-0.02934717218402261,0.011637987565608724,0.04272487637244844,0.009489724712715291,-0.0502499005638697,0.013760787094153543,0.005705892224234529,-0.016717407299067566,-0.004992586076907072,0.06996069347176084,0.12079582450176439,-0.056620240414347024,-0.03026324322559416,0.028702950859130015,0.17190516250844395,-0.016417524465613058,-0.040648063659412724
FGF5,,,,,,,-0.02536423210487385,,,,,,,,,-0.0015764513539358528,0.009282296147823848,
LIN7C,-0.015565066023492832,-0.011477168313001105,0.00015399986914893245,-0.033280501623730634,0.0390093634134476,0.0007581441490931024,-0.041610469642833436,-0.08259828625401942,-0.03387865413222081,-0.009456572014215767,0.008678622543396918,0.020523693358554838,0.05505262014114694,-0.028001619173750773,0.020854512782949003,0.07489625628125789,-0.06461556713648073,0.06562635656559768
GDF7,0.025729266984137793,0.04185186890019822,0.012174138739191175,,0.053996220172571545,-0.05277330348729256,-0.04662340376032562,,,-0.03463595981881043,,0.0005093679859949295,0.04436407192941676,-0.03242063951462017,,0.08164477556332059,0.05121274802651278,
PSPN,0.039888515474277624,0.04091168594258275,0.03904591842818209,-0.03668491180366439,0.020606753761855688,0.020628734491249617,-0.03802064280554528,-0.015691870482068552,0.012365701536887704,0.056617199785841135,0.06921770414501956,0.07598107599564877,-0.015002692688332705,0.03530044487358919,-0.037363004688428084,0.09413677843718336,0.020382510183565447,-0.008447063266280431
ANGPT1,-0.014514674875640045,0.033470399468421945,-0.0075771703026078704,-0.0179259854949965,-0.008734527044377088,-0.03594031990091851,-0.053453713247737504,0.008914118211614008,-0.0529290457091681,0.03914641849696992,0.0922736441158727,0.003907698556080594,-0.03748608855760355,0.04417298510800361,0.04474212114733996,0.0648897575653224,0.030267750433170634,-0.041175563266166657
PNOC,-0.007966009568305756,-0.00743088703969935,-0.009148258991570757,-0.03509164743105218,-0.004702429888025315,-0.022405872580635193,0.08058040062134766,,,,,-0.005691807088972269,,-0.028414575222356082,-0.04434403666237564,0.04525386008184297,-0.05497966696167271,-0.025786011529316314
L1CAM,-0.047029306751892326,-0.014509394729088037,-0.00606143375479096,-0.024445045346477078,0.07511712192245096,-0.009229902494829809,0.008332877130947724,0.018591792951092815,-0.08862437583411314,0.07345121058454543,0.011959076143230272,-0.06966765516443914,-0.05053551221744623,-0.05438663649859571,0.11125345946547341,0.07673958856088953,-0.15697009148250357,-0.00880182853768887
APOA1,0.07467442128563241,0.00940694387945386,-0.040719528040434126,-0.03138210903152652,0.009065354430852515,0.02312456746368531,-0.042417324729158365,0.023496740654840552,0.012535141546452775,-0.008416483969012161,0.11149616587348117,0.05585234450249926,-0.061782132381753764,0.0721401833946239,,0.1272080170551501,0.09854110891513188,-0.0459974696359271
PSEN1,-0.009719094652054106,0.037008929274689524,0.036171113029982334,0.0571670137720137,0.06363658227641926,-0.011485474329491794,0.023993089792145993,-0.012552401135468858,-0.06774489055151879,-0.04178400919329822,-0.0073607822942598575,0.022951249523020523,0.030612570464906078,0.06253355407049024,-0.02355643006021279,-0.009701173218604258,-0.012753706896629333,0.01600005594447347
CALM2,-0.05046166735911098,-0.019447987777946818,-0.0018766238501166873,0.015434591470882728,-0.056827632114208104,-0.08307447792518195,0.000651989370267956,-0.043922340250365524,-0.017474786836818038,-0.06654688496055655,0.028266954819335586,0.10306599153836622,0.05171729703663694,0.008342761362175023,0.03911442968700568,0.11753363073100107,-0.015628275650005595,0.04362081519819444
CLEC2B,-0.01936891609309487,0.023826748031390007,4.650625588023196e-05,0.0047503022294804855,0.047626376749493764,-0.01649885954100345,-0.06973112389995051,0.05249773881285418,0.018578943830076675,-0.029707768052371648,0.01748321267255377,0.005147575693453352,-0.011831778667268178,0.019826148044609755,0.11391729529564734,0.07630625576715797,-0.03459008604070955,-0.013188613002600054
NTNG1,0.007199644653555385,0.0048428100620831575,0.01989468587891324,0.01672231332584004,0.0045353621162204545,0.00030376777920873284,0.019798865550477204,-0.05678898089110829,0.1847298269033133,-0.026573333455672744,0.06650403418173179,0.12807066439175974,0.035011577787714666,-0.04459076715832417,0.013563135572503708,0.0773903560215158,-0.04557397536649408,0.01678164495697053
LRIG1,-0.041821445189936315,0.034538395246440666,-0.01696266182448366,0.0774906403762603,-0.04934644762014088,0.02516828731113118,-0.015485906867226625,-0.04488146372597306,-0.03186083448239634,0.03310006867122614,0.06503802411772404,0.13847238772651224,0.027178117411117964,0.012671219167041179,0.020723691791634385,0.10014007841902735,0.04975294123042248,-0.08736971641040962
CPAMD8,,-0.028491893459889672,-0.021741481228298585,-0.017950630320850956,-0.037911429383372094,-0.016613164496291466,0.012262476381657771,,0.04831552132728409,0.061025120244201606,,0.14439122310461117,0.04549075421821275,,-0.04909391848528219,0.004925077202664454,-0.0011105774478597668,-0.03922884476120468
GHRL,,-0.03778390075616744,-0.0354492936397784,-0.006022426833716665,0.017123440335446296,0.009831505171194958,0.04674128955629966,-0.0508491324073812,0.03232983752965922,-0.013072295821059916,,,0.11529576362329857,-0.011767489250497596,,-0.031217517480943053,0.09734200158499638,
NPY,0.041930217242904105,0.03546520742160646,-0.0032887650188849825,-0.005168593582638237,-0.02316065950761105,-0.03495206380160763,-0.049298306020163905,-0.049178425737427256,,-0.030831159834801634,-0.01049509591462687,-0.0033433289869024504,-0.06844937611407804,-0.01982872400514924,-0.07103448948686376,-0.010910641135668938,0.036683927244421495,-0.07682564611341358
MMP2,0.06286860634841952,-0.0009611794513524483,-0.00688711246922375,-0.0021886981418394983,0.09823120563835992,-0.011197669192448181,-0.055884839978505504,0.056432815224311,-0.029529650352960485,0.05134614883775348,0.020272030449877174,0.02351001799902454,-0.006743038191971729,0.008097044088219322,0.06998923270122363,0.037360639970935555,0.06824867579086168,-0.1056427596317349
LHB,,,-0.003069842294101647,,,,,,,,,,,,,,,
PPY,,-0.023912638257016294,-0.01985283376038477,,,0.03732456027093389,,,,,-0.015820548314410515,0.04413236845156589,,0.09977149780582073,,0.04721720982420313,0.10101675832493145,
ALKAL2,-0.049935459615312754,-0.026594982936940823,0.01677928884706753,,0.0325581350313356,-0.01165545252158713,-0.041384770964945666,0.005815217783351221,,0.022863305809007226,0.004550001647973938,0.07093903037804561,-0.0427387134774599,-0.0030931132671094394,,-0.006399674989641298,0.06792450217259269,0.17520826542884166
CSF1,-0.00992156183942081,-0.03012234358249549,-0.04561451885957637,-0.06421473840408057,0.0683780874380702,0.02741843940623486,0.06495522606533667,-0.02647379757255548,-0.009179754508972304,0.08291707206797973,0.034501419190829996,0.005034607088080808,0.05351400807130244,0.0006104705821007596,0.1093047224887942,0.09838261243076371,0.06456756040853998,-0.025346630487500004
SEMA4C,0.06913633366058707,-0.016422357568308763,-0.006986389959451853,0.02959100187182789,0.0233647135554747,0.015571096219561096,-0.0461798784411888,0.03776988372070019,-0.007467372884793717,0.0007114443846406779,0.07190764156558456,0.03398909709296321,-0.03250643462390304,0.047385915753798635,0.09900933654022206,0.0775117597937786,0.04626232704583425,0.045475332021379995
BMP8A,,,,,,,,,,,,,,,,0.05291035990942899,,
ICAM2,-0.028757518300951256,-0.027386543145885806,-0.019020063882891576,-0.013197920811422504,0.029311395693674722,-0.01214778946880476,-0.02935946576769964,0.0297942158252962,-0.059781443363580926,-0.0026833280197323148,0.03227886833144647,0.07692620128588643,0.003287743418425703,0.047839789879818545,0.17451165018522014,0.07034754769369718,0.029308348504333358,-0.0725515838481832
SYTL3,-0.038473202461615126,0.02762722709035455,-0.0051274598316891065,0.037863832416865605,0.0603678178152375,-0.003746845526705161,0.03765184929764002,0.06735634703754849,-0.047262872376126745,0.027251035564480268,-0.03797530094354062,0.00919746960385589,-0.02392511743684923,0.017268540803181815,0.008396863164598097,0.03348499820611281,0.05293302475694253,
IL1A,0.01748910218040741,0.03493393764813556,-0.004436383255896524,-0.045982727981679544,-0.02721956484829963,-0.009748747591154084,-0.044525881068920754,0.022916293394669437,0.029117161748780943,0.174415873403322,0.03568141957404746,-0.039132038653223816,-0.008009566448535264,-0.03641197135494206,0.004460936586538048,0.006051112956946295,0.17003824171290577,-0.033837196305955164
HLA-G,0.13373093910835387,-0.02182178412179845,0.06247153348245045,,-0.014701680742559033,,,0.06739580680914248,0.17847947630762467,,0.06160734789602659,0.06597818097051207,,-0.05879949423561712,,,,
PGF,0.037785700903492474,0.01879337108369973,-0.0031743425335927374,-0.005325687060274668,0.08684762153983305,-0.004025166621415885,-0.0666001112212888,0.026958257113893835,0.06317952791643971,-0.00872481830963793,0.047601808565271714,0.06747927957251393,0.05025901373814143,0.08475578087943975,0.012178785701023377,0.07395112267416346,0.023730944001513297,0.010691976521021461
LGALS8,-0.025809004344308738,0.0018442881758602076,-0.046540401599161466,0.028318741997961663,-0.0029714302208084355,0.07589511450376166,0.029903535418077703,-0.049614376882560235,0.021044638329021637,0.016103313370950847,-0.011709801706903783,0.038012508695069766,-0.005660495949612794,-0.01309605463773464,0.0862105765762353,0.05614958923639859,-0.09719497357013364,0.028243625257952886
DKK3,-0.020722145275459597,-0.0007788613076166785,0.025918722095972437,-0.005117033283167614,-0.08475110265594535,-0.0590918730040695,0.04810808978139307,0.004228904284193737,-0.016321463891669177,-0.0020110297945313653,0.020748134848011742,0.07562344889009014,0.1158855498280641,0.054005131420971665,0.05614428791253653,0.10621506798092206,-0.13976612080750456,-0.017533011910679307
COL16A1,0.013465677510074171,0.026276476829049246,0.0036477052933287157,0.07594600769995159,0.02825942363655989,0.03595747523437927,-0.015896964044996832,0.03426624107139058,-0.020370981531201343,0.08987063609230639,0.08104159661621706,0.07757898597004058,0.0109095900240326,0.015455386166738265,-0.037257815949616795,0.09732198606140643,0.15606739584461526,0.05753283042319196
TPH1,0.010159351933460061,-0.016022731548328104,0.014105010617439847,-0.01762087066053158,-0.01557848090472155,0.06351602981643274,,0.11542150347618584,-0.0022966552538509514,,0.02720509674565998,0.018437535048586546,-0.08507813366109339,0.025322891268594543,,0.002023015559478951,0.06085485446613445,0.06683694914718394
TNC,-0.019365273173413,-0.015116533554456284,-0.013153846601725366,-0.0405508885303846,0.053436909323642416,0.06388733957709516,-0.026838107567033746,0.07115238491631812,-0.011853122428702543,0.07929006247026556,-0.030044044561499766,-0.0994631069622959,-0.020347442787604815,-0.010196738835232134,0.10006047368851487,-0.06546423169465615,-0.03580556336157476,0.02084200915862757
TNFSF9,-0.017136387119773843,0.021412693171273183,-0.026832879678703552,-0.011167138818892816,-0.04411654823734324,-0.0030586344706505677,0.0262864253808833,,-0.0639478901574093,0.03128300771148844,0.12178341064499779,-0.055380438999536326,0.015098746928449288,0.046088808871803846,-0.019940391630200678,-5.908233168275843e-05,0.0394801135271796,-0.09480464915851487
C4A,,,-0.03193326319589775,,,-0.0003697532042558094,0.07682292553607879,0.2236324826727814,,,-0.0019097209817287807,,0.037768125151235184,0.060994088690414464,0.012799635785926883,0.005858548400259332,,
CNTN2,-0.0464528832730091,-0.004436848825419055,-0.030203725700833125,0.019850210476408704,0.021688243882896266,-0.04018381697919009,0.023486325066701817,0.013448726493316278,0.051463089872727776,-0.04191536496783156,0.0951850427548193,0.11416063081000193,0.07741620932354941,0.04625583653355367,-0.07055763951709114,0.08766256972006001,-0.08751915733326404,-0.015476807157381848
F7,,-0.015631382204159917,,,-0.013529955120038425,,,,,,-0.030009919515090237,,,-0.009945687243028063,,,0.013781158313304747,
LUM,-0.021356186882059355,-0.0157650809419114,-0.024914322612510025,0.02251344601952189,0.06414032315860632,0.06878901519538193,-0.056331073731289066,-0.03576293258049815,-0.041481655840051423,-0.04513231717191514,0.05841493817460598,0.0387462667441428,-0.03377205946342117,0.06997778261099329,0.09829608861006926,-0.032932862656510346,-0.05588811728662936,
BTC,,-0.014181391353425225,0.03295730471085196,0.03585681092185154,,,-0.037200424820599216,,0.008801964985285748,,0.07409590565540661,-0.0293508934815431,0.021828017160528096,-0.006174874709956861,,0.07412268822107877,0.042394272039774604,
APOC1,-0.02857171464908563,0.03475815554431271,0.009296659463668505,-0.009570414314511812,0.07146982910700245,0.0005366481686995412,-0.014782776031909764,-0.0015712043999594515,0.012111485305805539,0.0031650584685079695,-0.043626524659448385,0.010533609055797366,0.010833663554759336,-0.04940537251774097,-0.05018840427598693,0.21863712471036909,0.10977436256142992,0.010932208828870606
PKM,-0.04841594962064963,0.022562753482874596,-0.0029024491102063186,-0.06958974202035427,-0.035000354682138135,0.04069912910739105,-0.002905526591855959,-0.014805380327987038,0.12052596516885536,0.06740059033230406,-0.020208702642442268,-0.13200441475426256,0.040134470844737445,-0.03483992855403356,-0.05052443740915534,-0.10917436216256464,-0.09831222133317959,-0.04207047898537266
TNF,0.06081263444926945,0.04095583718085589,-0.001600718328250664,0.058554865334707065,-0.03323930693283545,0.020021335167746023,0.01240376144573798,0.05800693634513498,0.15559373614515418,-0.018828928272498748,0.005397030609773847,-0.019865289782127617,,,,0.1366694940169832,0.024066642647443823,-0.04817701617045455
GNAS,-0.007601854969595942,0.04471053310260772,-0.04302289366368101,0.02163690590888464,-0.06430157712868612,-0.010730901253904144,0.00538242051900476,0.09760414385610751,-0.046792991034847874,-0.008154603497403674,-0.030059006062215992,-0.07257990167243338,0.007259482799581643,-0.04618542441016886,0.010268109215903294,0.09305618711093627,-0.050499779858119466,-0.09084672700453861
BMP8B,0.01825313146711329,-0.0076090736637344095,0.021940160810375156,0.023292465086598303,0.06614827512035605,0.005384773593156498,0.06493223707028085,-0.09332763363258414,-0.01275823111836416,0.15221238787902386,0.09481792503424269,0.038113129778278555,0.030941660677344045,0.0070142501191213956,-0.02908075903680806,0.1026811055260852,-0.005649983503411321,0.09205608419492964
LIPH,-0.052269581818165246,-0.01602272760365687,-0.012326968418261025,,,-0.018862598580325043,,-0.011633006533137855,,,0.007395835582098306,-0.0030460585579589103,,-0.0006100815676330997,,0.09364021524114036,0.06756011441889385,
CCL28,0.11242992484976096,-0.022537959487564915,,,-0.01597268982893751,-0.029045298722514462,-0.03791556328416855,0.02805213084618194,,,,,-0.05173773842199088,,,-0.0012733984753255348,0.06131841270043911,
PTPN11,-0.027116188927509555,0.0220149574360093,-0.025172370285268593,-0.00994079920199059,0.045760984213225206,-0.036323907117523944,-0.002730345195468423,-0.06026801155626936,0.014593392190000339,-0.07311476151535255,-0.05083707623807534,-0.08905915748556617,-0.02053840840410459,-0.0027118879056989035,-0.02243488542986173,0.018697412407457273,-0.09300742654389998,0.051775683796762624
ADAM12,0.009440178095519686,-0.04649833754274625,0.018237539838963406,-0.010589663805982162,0.07159851713294342,0.046266770307398085,0.020186064923417808,0.08443503022062111,0.016794893359020114,0.010603578154036983,-0.006019672327463224,-0.023743312271942547,0.032860228861093584,-0.004411333852959485,-0.05161257610556224,-0.06481097223154242,-0.03245685698079964,
EPO,-0.015245341159919023,-0.021529336335664912,-0.013792895499186338,-0.018908088562699193,,-0.019734950642939137,,,-0.042721593972082,-0.031115884893250473,0.011871608249418238,-0.02108099836445475,,-0.01823699667777608,,0.024244509762065006,,
EDN3,-0.00450164160465968,-0.01551154560217791,0.03630594787652684,-0.019370531043987407,-0.019405948944621068,0.02626424396187991,-0.010735928131073097,,,-0.023843869018031115,0.01175220660908321,0.034721981354904896,-0.023978447209324426,-0.009516249287073312,,0.07575860095773353,0.04419245868479149,-0.03453070472849073
CCL22,,,,,,0.01717367758488545,,,,,0.04157456397025383,-0.02746447173275992,-0.0562905620122871,0.14021495834387473,0.04294558803660387,0.01659033748998488,,
CCL2,0.034995691742577675,-0.07814579796873225,0.023824258559735596,-0.048183841919838696,0.04652228695915159,0.05371727225203684,-0.021517684011669258,0.009591488102760172,0.037804641185096625,0.05788346560311476,0.011627584503672751,0.0021671174180933786,0.05357851919451367,-0.031694036597558053,0.027445830337802755,-0.05331026912185944,-0.12145492045728407,-0.003307967099315431
DSCAM,-0.02726371671958266,0.004833775029521342,-0.04928974893026052,-0.00509372687499944,0.007959413168724588,-0.00962732060254365,-0.0104551570692292,0.06582038892277957,0.09281541686943098,0.003471139998204624,0.06961480152532551,0.05452308335064306,-0.08900722748778321,-0.010641734375458985,-0.02328736191999263,0.06684665586409345,0.05843916098242723,0.002763312860232832
GPHA2,,-0.017858144071172744,,,,,,,,,,,,,,,,
ANG,-0.018039400429364177,-0.009405944572129135,0.0050554171625976745,0.03180517902204429,-0.031679797115465744,0.0037114817445909574,-0.001022318600987814,0.08040310401009475,0.09082337014408677,0.020766393649181116,0.06595432311797529,0.024937690459080324,-0.013635246377564194,-0.01777424904080256,0.13158900280005917,0.08213500152539881,0.05809748506914946,
FBLN2,0.02612937733474559,-0.006943390967381469,-0.005343476400325766,0.01100954674032082,0.04577241276594663,-0.04083261110885939,0.061727951356093394,-0.03809245744197409,,-0.04293436387125936,0.042960145356457466,0.051489491236722466,0.021794075187893207,0.01777850476538924,0.09298423746670625,0.03272978834527127,0.08471526374489634,-0.04500323242529116
VTN,0.029241729089698274,0.09657053633919545,0.01675821750474925,-0.019063376200758,0.07812341487837421,-0.03242230763034221,,-0.03476949951971718,0.04342328149416656,,-0.04872962297952826,-0.03476338824386846,,0.008780697687988151,,-0.01487615020052116,0.003535949897277089,
VEGFA,-0.07157311641165533,0.056331267233327674,0.006830427606780895,-0.09719279934854613,0.07807555714512178,0.07725496257781281,0.04768925380963781,0.016280013029990107,0.14320212358115,0.06028091236434742,-0.03142789421083896,-0.13032998854223155,0.04445793623590658,-0.0386606384947547,0.1325991270504829,-0.1819484034509618,0.028475398891926424,0.0235580976726297
F10,,,,-0.017786452592511062,0.06913831303460073,-0.021638946839421982,0.008997072887477415,,0.04495498341078495,,,0.055697177137231546,-0.024170746117990766,0.02249404274866549,-0.04179745222692532,0.021724653012288306,0.037000497014734096,
SERPINA1,-0.01141598254359767,-0.031604737573169686,-0.0184093063450798,0.044498120876348704,0.07659290628477855,-0.011299865162692707,-0.0033963525583344235,-0.002987511858559237,-0.002359608434191719,0.051045900856870455,-0.012745426065393209,-0.025112321570284132,-0.01659252191340091,0.053399619357951206,-0.0063611409106324015,0.045185176243793805,-0.007606146834879728,0.011155842705317233
VWF,-0.006524434414792088,-0.01954044217165717,0.01794783189620343,0.0335112987346109,0.07902988836749639,-0.024081233122437838,0.01696807493656494,0.01395445492194866,-0.06158791731049414,-0.015757796767748095,0.07460154437585834,0.06739608589042576,0.04506889828504956,0.09528077924521544,0.10415565373883964,0.04808534814227808,-0.015133696254371944,-0.036821459232548134
GDNF,,0.0022832023538819786,0.0031766401905543875,,-0.008542085801361017,,,,0.0007654974669476737,0.07700096856312637,0.0018548445069349797,-0.04367133172624732,,-0.006575556104052756,,,,-0.06224508372836964
VASP,-5.694480448380353e-05,0.010288341884349806,0.030597515585571628,-0.010296174961994434,-0.010933378550883133,-0.023231155023266045,0.014939064266834678,-0.0040254757129820065,0.06963640534239564,0.00480290592492028,-0.025580168798871195,0.026221279002938115,-0.032057102655494135,0.013042167674724393,0.09474830092145484,0.06269588036783653,-0.07139078650171363,-0.023909340813728905
ADAM15,-0.014415834600458696,-0.04514345647278494,-0.04376889649511513,0.05009734095622553,0.04734444173338074,0.02562328328607544,0.018810253486550868,0.06757795466031388,-0.023309372006790105,0.10522533309647844,0.049662623403878926,0.007528801948077145,-0.0077417723522765465,0.044184598170581,0.12480264613725921,0.037081176517536396,0.006958150654236246,-0.011521042605701002
WNT2,-0.044422596043335656,-0.015808770774767292,,0.07997613747324536,0.030811944819467713,,-0.030623018083588423,-0.020474235873721755,,,0.037806562589987575,-0.016898318320564806,,-0.016750976452270267,,-0.02936198161844399,0.011824723298522898,
CALCB,-0.04649504513313292,,,-0.023026592415341666,-0.0157904517865964,,0.009157946558180821,,,,0.04565779065310754,-0.01657732513100135,,-0.0066897585027510765,,,0.017879341653401437,
OLFM2,-0.018584511667494186,0.018179079464284795,-0.03621495439785681,-0.009320086346630955,0.013087311332992952,0.029243299987708717,0.019292535801676856,-0.038965143476517666,-0.010691854473332632,0.0523136487398104,0.03708307252700054,0.04437455580102286,0.06876289035487358,-0.01971047129976873,0.0057305273398565535,0.1232705637420045,0.03940484440073894,0.0026491530928355045
MFAP2,-0.05960889715396495,0.009774442998675362,0.02720744499706657,-0.030812764462589116,-0.0390865485323801,0.006403340186872132,-0.033420621480401744,0.04319239140387016,-0.05641736946558875,0.03559490654927945,0.031707316236751736,0.05016894942459134,-0.00913449587525775,0.011433496829493527,,0.04093846697602045,-0.03510427098443751,
HLA-C,0.03145686081720753,-0.014608605991617417,-0.0029745852989905225,0.0054009590054826745,0.0736773004765883,-0.0341314624699038,0.03152154724279599,0.054149723844437114,-0.02819380870026665,-0.019204126613206144,0.015070546183985732,-0.032047792147329196,0.03192612112866519,-0.0010684645701110624,0.018810477343651273,0.11850665802592276,-0.048024794758006716,-0.007262363138018711
THBS1,-0.009716526501724793,-0.020895917108965593,-0.02014783880271459,-0.051962468921096336,0.04598495800353959,0.03048345082476254,-0.007638804057854174,0.05530134759589622,0.04775486857314596,-0.0020716985877556053,-0.042167700633534325,-0.002224659114471178,-0.0157755074960736,0.07273318214135303,0.030752664991836418,-0.16394561847408756,-0.0734329674386025,-0.017089613477469737
HSPA4,0.04803088797330778,0.018228995488587658,0.020790453060133912,0.0355515492799979,0.05622490030496265,0.016102269122999335,0.015972554055722833,-0.07211165346357795,0.04998081945496054,-0.034675476105012495,-0.012445528046424199,0.024772638749428897,0.025159759846091284,-0.03460323440672915,-0.003964115143710977,0.021240273942626224,-0.034423969685517065,-0.02191425200396565
LMAN1,-0.007039273299857418,0.04687036664558786,0.04040721728590017,-0.06681848373973294,0.024377761839486964,0.029711929604099886,-0.06005641736518944,-0.04377508490337956,0.0167104822894166,-0.0031040659794407724,-0.05808336631139566,-0.07919649123317506,0.05510607001493515,0.09547341747790636,0.05652614268145474,-0.1055877582822423,-0.06846042022625747,0.060643874619273064
