,UKF334,ZH1007inf,ZH1007nec
SLIT2,-0.03464705705878335,-0.002855142641978592,0.02047579249477791
PLTP,-0.03037179262703094,0.016650931345372374,0.027446485147794103
APOD,-0.04799950039085543,-0.10445961828433367,0.038389120778796144
B2M,0.11967712262947466,0.13942464307919022,0.1802483213640619
OMG,-0.013962163781541088,0.03805877876351237,-0.03776753022600734
CXCL3,0.01908091192489375,0.024441794638471785,0.016584658264084083
CXCL10,0.06173136748298492,0.09133841987085145,0.08376423961022436
RSPO3,-0.011591848184433871,,
CORT,0.014311111931895923,,
NCAN,0.03200017810663007,-0.05728366958533036,0.01997024147073664
PRG4,0.08549353992321991,,
TGM2,-0.005971388583062905,0.0679560372901253,0.05153125075568069
VEGFC,0.08437429186703256,-0.030441389483650008,0.11944215232591888
WNT6,-0.012071137206149947,,-0.02396893163345946
NRG4,-0.01613566031172579,,
COL9A1,-0.018386201325175735,0.032725366620138516,-0.0500647624292161
GDF11,0.00599595668137339,0.04935037923810707,0.06979366768127497
SORBS1,-0.0015304754563363703,0.09586972206594474,0.03947930226828671
DLL1,-0.02031912741806234,0.043869363122584014,0.025366406890355308
TLN1,0.042571835263537326,0.04952039972468773,0.07445671700236475
COL2A1,-0.01126155291269773,,
SHH,-0.010747943850420993,0.09930057797179985,-0.029275546806168135
PON2,0.042388730774944566,0.10923729427719162,0.06265435351542212
ICAM5,-0.020990153768475687,,
HPX,-0.02731912817548399,-0.04531142967477257,0.1148680053874566
SFRP2,-0.02108471529039504,0.013178859605819626,0.10469471104542533
HP,0.01270536772025094,-0.061340087072013785,0.06485187715745684
CXCL2,-0.02127276408907961,-0.06073454805960821,0.048986504138018784
NPPB,0.08176456530047305,,
CCK,-0.028927888496182344,0.0958588230160388,
SEMA6A,-0.003024166489671707,0.0010305509641018288,0.04581142188000897
IRAK4,-0.007471746983923663,-0.00533160547746286,-0.014811224816226343
GSTP1,0.048656051120038575,-0.01749019731596429,-0.004163678979039731
VCAM1,0.030599218010864526,0.056779660899113134,0.14116474962560527
NXPH3,-0.016946738693270215,0.04995627862746294,-0.043741359702028595
MTMR4,0.026663386940944958,0.02270301274729969,0.05454972455920212
IL10,0.09632915846809068,0.12306553589952905,0.059223268669730295
SEMA4D,-0.06728049460381513,0.03806065675453657,0.06226148056144286
TRH,0.025677845668559438,0.072837278388836,0.048377310344432004
SEMA6D,-0.0031140433732287118,-0.018345982606250612,-0.059790527113272394
CEL,,,-0.0005508398589096188
PDCD1LG2,-0.02117892247935696,0.034381058683914764,0.08077812257311924
SPINT1,-0.018172429262944653,0.04829528471342886,0.05633256589441885
CTHRC1,-0.03094154771792054,-0.021194766039834174,0.03686341510810283
PODXL,0.0102205780798777,0.07881878046358612,0.06306867680064832
JAM3,0.01143618714714281,0.010105390492357973,0.04500601204465504
TGFB2,-0.002239509066389537,0.01208500400097238,0.14294253714135632
COL18A1,0.05460298282256358,0.08759393450267662,0.10279561387485908
NODAL,-0.0014056657193082364,0.09897309910469643,0.14695045588221092
INHBB,0.03189628741807089,0.009365469773372609,-0.05358017269354692
LCN1,,0.02654117597722803,
ARF4,0.057053533305213094,0.08772315521451202,0.11787994056295464
CXCL14,-0.0479761998712875,0.10242357451090423,-0.019454811508703672
LIF,-0.02290605988475454,0.0924464616564393,0.08531850817021866
IL17B,,0.031470450544744635,0.12468906432774766
MMP1,,0.05196724000625434,0.16989705249232867
MATN1,-0.011261551511251354,,
ADAM28,0.00039182557228938976,0.002979103991676684,0.040578702434786416
TCN2,-0.019945211806423602,0.006398911160035026,0.1792207499912976
THPO,-0.011261552804894144,,-0.059396161813475776
CUBN,0.12182845463897526,0.05394782957712493,0.029302536544655592
TIMP3,0.023795733076115412,0.008407154726787732,0.03613220515970336
PIGF,0.001677360083071194,-0.02941713751083693,0.06677613082511268
CRH,-0.015402903650949235,,
BDNF,-0.012683400841861417,-0.03982546682568672,0.11598176700709367
CCL5,-0.015277650644502214,0.09833666084979059,0.10936118453911177
GAD1,-0.046996368456147374,-0.006065453975389876,-0.001053206075443997
COL14A1,-0.01850695559187248,0.12037804043134737,0.15054787376019965
HLA-A,0.05183284001396979,0.05529287119836324,0.17325589443837452
ADM,0.03551785813202108,0.10206963090868908,0.026190612793118198
CCL15,,-0.028753229220456165,
GNAI2,0.07215059794832795,0.013501978165230626,0.0025507784952429873
COL11A1,-0.010349537409973748,0.06530094134110771,-0.05930950476365672
NUCB2,0.058796607233558305,0.05512353707033104,0.05841333661216694
CXCL1,-0.015277653234698258,-0.048527286222155845,-0.03739926485001608
VCAN,0.02923860029104049,-0.05645873914763011,-0.050506936134974666
MMP7,0.002181058595507446,-0.02169909557311245,-0.00019817008788086497
PTPN6,0.020937688941204638,0.08036085925801476,0.0642052574628902
PTGS2,0.027720373125793812,-0.0378068164899405,0.12320285261954708
CD58,0.050559129794460284,0.014507390178506642,0.142281217735386
TNFSF14,,-0.03201443554161363,0.08933883182022895
CNTN4,-0.035416532696776755,-0.05388464741993649,
MFNG,0.011681687144337457,-0.04416978534612077,0.09395249016693868
ICAM1,0.04296676541654566,0.08081852744904822,0.08645515737783399
PROS1,0.014598301999154696,0.026251958953149693,0.013888294001853204
CLCF1,-0.03353752488422713,0.05114410211790751,0.025869954727960744
PSAP,-0.029817313036060177,0.14667809616046235,0.1476541079811097
EFEMP1,-0.002386833280519402,0.0481109371432859,0.1945153210008141
C1QTNF1,-0.029780128833168103,0.07329555478193903,0.10218621342676655
ALB,0.06456276453875502,0.0491914831835334,0.05841259860689116
EFNA3,-0.0040769130581537446,0.12270272908192677,0.009882507839267814
DRAXIN,0.013719218617590609,0.05555910050180839,0.05225277780205028
NPTX2,-0.0013168159061346437,0.04170433096669134,0.13750808262720118
FGF11,0.021598442213562448,-0.019787678952316107,-0.02059826229815195
CD59,0.027117477760487403,0.04275309737207732,0.12830822992840102
COL9A2,-0.008848460892774461,-0.06574543803273923,-0.02803014539795013
DLL3,0.00304599076532644,-0.09105196340847085,-0.041896320117314666
LIN7C,0.06862323901164302,0.03050524519446305,0.07066346967185907
PSPN,-0.006918044944116666,0.09053727850939436,0.003810345054233936
ANGPT1,-0.01784750984693268,-0.01770314477278498,0.017382544211965854
PNOC,-0.02228284116381181,,
L1CAM,-0.05368634871882977,0.032638933823423255,-0.0646016511307653
APOA1,-0.025064629165415672,-0.03661443026533168,0.05490575966100046
PSEN1,0.0019059704354602222,0.03963466678470052,0.044770361341275614
CALM2,-0.0820138483112815,-0.037913029757195696,0.029905581947998396
CLEC2B,0.0002875521089391849,0.004863128164801188,0.04642243981564246
NTNG1,-0.0340626203659461,0.06577058174022345,0.031518749786882135
LRIG1,-0.009379036384072243,0.02484465373960811,-0.0024283498312507694
CPAMD8,-0.020799936539702465,0.02250590919222425,
GHRL,0.24450156443804735,0.08509556252788734,-0.021023011882131164
NPY,0.06024710568555615,-0.04193570413131725,0.07373888457920502
MMP2,0.024991664742632713,0.059642521991205635,0.1105829208633473
ALKAL2,-0.0369867308939955,0.0921605622874308,0.12855777653534922
CSF1,0.0584336039423451,0.10826966428853271,-0.010211881263882961
SEMA4C,-0.013095760081120856,-0.03111321577023827,0.10938425956957475
ICAM2,0.002444334697625918,0.026180727373827654,0.02787433656755813
SYTL3,-0.002756964664494859,0.02041897790068052,-0.023041852325409173
IL1A,-0.021644677467281773,-0.025053384014314634,0.04092628593678282
HLA-G,,,0.056121232920586656
PGF,0.039680227044875116,0.06545188518870959,0.1336908621173212
LGALS8,-0.02513355528239027,0.05823682280956825,0.04732183249485501
DKK3,-0.053584985027993096,0.05251124491335088,0.033620168981830324
COL16A1,0.057850976699599654,0.020113258873502557,0.10705324810761666
TPH1,-0.013552785795970197,,-0.03375065987535104
TNC,0.04389370754315705,0.1352670810742232,0.06540744492957762
TNFSF9,-0.022993936483954085,,
C4A,0.10232074401075568,,0.05217113739622418
CNTN2,-0.0268191960046846,-0.0005417033382318397,0.1066756606156743
LUM,0.023786961554084544,0.04805700973055849,0.15849351480741675
APOC1,0.06511006792096614,0.15517916131257198,0.021836749217395007
PKM,0.021730878489103652,0.013884759382371195,0.027032870090848354
TNF,-0.0034193765532043027,-0.041159942797164985,0.007415313704270296
GNAS,-0.03801317433899711,0.0777471757596468,-0.0980730943948012
BMP8B,0.0063934573242795745,0.04528339332688161,0.06115188715013867
LIPH,,,0.2495064004567842
CCL28,-0.010747947871214296,,0.054970057130931414
PTPN11,-0.06282076627748365,0.0007979025902269134,-0.061405801790476076
ADAM12,-0.025288585084935193,-0.03039462978546052,0.07178158327043313
EPO,0.11253536436634475,,
EDN3,-0.013692632386586752,,
CCL2,0.050624995662438624,0.08730439786014986,0.15005754766372573
DSCAM,0.00513020849384809,0.05322892577931027,-0.0629486040784025
ANG,-0.0035384747343875415,0.12427325193967782,-0.06740437031596529
FBLN2,0.0345792025755098,-0.005710894966643757,0.0627583845083205
VTN,-0.011261550684757586,-0.0005785878168125834,0.0820848991617491
VEGFA,0.038697252122709865,0.09732985620143933,-0.020067031196174902
F10,,-0.011336053100800185,
SERPINA1,0.06284215461589618,-0.0040370698003121775,0.1326285039124452
VWF,0.026903280603326887,0.0437537832637157,0.13591879947365285
GDNF,-0.01355278673079505,,
VASP,-0.02187752959587159,0.03624912103158967,0.07111073187191791
ADAM15,0.001420763793799971,0.014451232481696785,0.08018237083445658
WNT2,-0.012683399012413915,,0.07032519224256048
OLFM2,-0.026290551143229503,0.0031233914805804917,-0.07698299943633745
MFAP2,0.0031156116552225497,0.06275833755725209,0.14365768848153732
HLA-C,0.06314547299769717,0.02992020681835659,0.10980822482467377
THBS1,-0.030401147377986847,0.07686720871131836,0.05590668579802472
HSPA4,-0.05350968817201032,0.06535291337831473,0.022679872743392823
LMAN1,0.005498049730593497,-0.010131304446020518,-0.09036749694431222
LYPD3,,0.016715009400066844,0.025836680511133445
APOE,-0.04343617786946058,0.02901418267656656,0.0649572893534775
SOSTDC1,-0.020608202981887716,,
ANXA1,0.037632200547546076,0.028123459788005296,0.11894631917302978
WNT2B,-0.02219262463200262,0.007382638637888973,0.06750115531360985
AMH,0.019809944356171286,,
GDF10,-0.026073777630317513,-0.027198793655641387,0.03340833152375278
EFNB3,-0.006046338454743216,0.0541507554627514,-0.10599397038527683
LTB,-0.025189901113899134,-0.026429053033807492,0.066040366942802
ANGPT2,0.06520552327275517,0.09222412196255776,0.11941513606434175
ADAM17,0.03148900347694563,0.11089528961269851,0.04584797668856696
LRPAP1,-0.023475413104516958,-0.020394536619129,0.09737867258560588
NID1,0.028196773910375707,0.024500643217808937,0.0968805193048986
MST1,0.04190249328214418,0.04152133716464214,-0.012267732138781157
IL13,0.04723155502893605,,-0.020613029620698373
DCN,0.004253778433539975,0.019709093936172893,0.14142629057044773
COL7A1,0.03358562924385841,0.08133149855377482,0.1560588275229762
CALR,0.0032221876737191274,0.03631767722502946,0.14773912549527912
PIGA,0.05186609329349144,0.0651122238504338,0.10890643947354132
CD200,-0.005891949173377634,0.0929948490649555,-0.004333362171166781
GRP,-0.013692634447430064,-0.02826812981276012,
CDH1,-0.022282847351912605,-0.02518982856634698,0.044707844488058465
LPL,-0.009440505027572037,0.012970085898712971,0.026017482494228698
SEMA5A,0.00798780414610259,0.010450330017862837,0.03153090822142739
SEMA7A,-0.03701624808399375,0.05062821299398742,0.01636579215211302
SEMA4G,-0.024733333854465096,0.04548639894293172,0.03138468511471037
SEMA3B,-0.018805329857334425,0.005073706779944451,0.07776990504837768
RPH3A,-0.01757612483173963,-0.057463897880818085,-0.0050661694521950285
JAG2,0.03549533027995708,0.14695864026157462,0.060195510752475694
CGN,-0.023273939171590083,0.09573727318332947,0.08898574942952828
GDF15,-0.006370346676561401,0.049427943665316804,0.013429330606361737
SEMA4F,0.013255456206579601,0.002327942678393965,0.09460792163065189
NXPH1,-0.008745259446639066,0.10391072015008444,-0.03812186229626105
ARF1,0.016793094372530747,-0.0178434747043297,0.061306710123009624
EBI3,0.10909214488712136,0.035748309320128395,0.07121889919830544
TIMP1,0.054049524819653715,0.08259677277323958,0.13512681171390234
SEMA3C,0.004958177983920449,0.002373785672580238,0.058897206828814906
GAS6,0.027337440155612253,0.02574620449673669,0.048754824210462996
MEPE,-0.025108316765748644,0.027859226639472618,
SERPINE1,0.024567720692271772,0.09391619525068197,0.07689677447196806
RSPO2,-0.018372862782850476,,
SHBG,-0.010921718642887117,-0.029091446854619632,-0.05735134936153459
LGALS3BP,-0.03100499298276636,0.07690574186632859,0.08271787968869151
LAMB1,0.035732082695510016,0.03851909211914097,0.14836024269138418
SPTBN2,-0.042162833624733775,0.00995667888315409,-0.035691715507776035
COL1A2,0.04456315628313209,0.09596549237103678,0.1316174870233934
CEACAM16,-0.0022303981245656306,,0.03968736711974627
LGALS1,0.00952074498907169,-0.036791296718666495,-0.009617453393863886
BCAN,0.04069538522188045,-0.10270307059732278,-0.04234988585132364
ANOS1,0.04794394592016471,-0.0015857616913550697,-0.005910443332784108
EDA,-0.023858002124652104,0.049812096839452126,0.12404266592551046
FGF22,-0.024779887008213645,,
SHANK1,0.02856244168416306,,
TGFB1,0.005097298026360532,0.029654487605363617,0.05024860384654882
MSTN,-0.02715636185615877,0.047247309838436904,0.004384446889500844
WNT4,0.028887257823420127,0.029842011666173167,
TNFSF4,0.05510710976762844,0.08776381177034032,0.038676998285537924
NTN1,-0.0027011693147398104,0.01890900785483172,-0.01742752051805547
CXCL12,0.08510132817698653,0.021178165177789848,0.15095354588596752
GNRH1,0.06685161713828909,0.05851286055904703,0.09466321933638067
RIMS1,-0.03989464039652958,-0.06140974090526705,
FGF14,-0.04622010129079279,-0.03914412888567345,0.042253424644402744
IGF1,-0.024196525515575655,0.05663919934279716,0.00631762842641417
TNFSF10,-0.00738268122515306,0.06071182231478105,0.06690946317929922
GDF5,-0.011092880672255646,,
RGMA,0.039668261771286066,-0.04814730749106967,0.043863874566348986
CX3CL1,-0.03093388600504894,0.01757980644862734,0.05167612351890179
FGF1,-0.05144441680575219,-0.005421206443025504,-0.007926550831909402
ALOX5AP,0.06352080049698147,0.09823483337276592,0.12660515343170703
IL1RN,-0.011913410934195796,,0.0611001747528865
NPW,-0.013268945946065688,0.06949376778370568,-0.012609219583261394
CXCL9,,-0.025018888859446232,
ANGPTL4,0.06182140063459455,-0.0027527212697520853,-0.0510173982475524
UCN2,,,0.02765731529167118
OBP2A,,0.05435944672619369,-0.019780972176951274
COL4A3,-0.015024262686176522,,
NRG3,-0.04030852410074403,0.02426444574988635,
IL23A,0.112369103127362,-0.04852728749615852,0.0075929722589067146
COLQ,0.013557405811394658,0.024541563591732835,-0.034068537042469656
TNFSF12,-0.014360603182448133,0.02600448497278293,0.04880216358094563
FYN,-0.03547753350920969,-0.0437488358186279,-0.028718472806558877
ACE,-0.0082297352194555,0.06967594363289299,0.12015703403570678
IL18,0.11930314718440964,0.05017121047195083,-0.0006371331584157981
CCL27,0.00923426852298308,4.0578276768870006e-06,-0.1017945273910396
SERPING1,0.019597260259907656,0.07904911494225755,0.12323459462611433
AZGP1,-0.017655496197523962,0.1272457598853198,0.04116425860864547
INHA,-0.0006280129819992448,,-0.0496444450370742
SEMA3G,-0.016953945352842722,0.017440609411172908,0.02371879372928963
COL6A1,0.011372684414380716,0.0980529846555678,0.08296744962137258
FGF17,-0.015773174415938594,,
TNFSF8,,-0.004486796343515837,-0.029173673630618777
FGF20,0.03170728405676673,-0.006364334258417725,
ICAM3,0.025227788251861262,0.006186732825880518,0.07921811916389608
LAMA4,0.007473090562291095,0.05689619321512933,0.11130457843855322
DLL4,-0.03075281604582219,0.07119264690513584,0.1307128520463742
SEMA3A,-0.0236015102739256,0.13273641880834253,-0.014973671427919125
RLN2,-0.011427843665223432,,0.07073823480714558
C5,0.003567858467514767,-0.036070747032081275,0.01951955852018363
EDN2,0.13743532538352343,,
C1QA,0.04666084789417644,0.06318271059250889,0.10950888500423692
COL9A3,0.046702627609676604,-0.010123681825782764,0.04329880024571227
DLK1,,0.1107456408125885,0.03828237509112016
HGF,0.0018249512294605927,-0.022023485235542754,0.08274376973579592
P4HB,-0.016634939506878332,-0.0614590319016726,0.1723413270005173
ADCYAP1,-0.016839251438156348,-0.03813036551557741,
GREM1,-0.038819094181562104,0.023064099374079838,-0.04294346678287889
EGF,-0.020799940229280594,-0.005039490772885902,-0.015854691519351184
VEGFB,0.005117201687142827,-0.06548966214256068,-0.035484724878139993
FARP2,0.038169319953305136,-0.022651789890383543,0.0798251814354578
LAMA2,0.052726443146518656,0.12168408958808696,0.03185768370522268
NRG1,-0.023081542440129943,-0.006946854471776249,0.02348679061263485
SPINK1,-0.011427843665223432,,
EFEMP2,0.013723246082088785,0.01394937463404015,-0.01914529263115536
SELPLG,0.029787137658987193,0.0023600251769364746,0.04073179095814559
HLA-E,0.05777202978579956,0.05694950122262104,0.0060751179155581125
PTN,0.03132616888050959,0.07201518861422196,0.022047022401108955
CD274,-0.01880727343499818,0.14995172852234218,0.064453881769273
FGF10,,,0.009022529500313592
CD14,0.06874163810628361,0.035544525743079945,0.08887308022918355
SFTPD,-0.019322201426187225,0.01490194686160713,-0.0015720625008171273
SLIT1,-0.04515573067207639,0.006455707914905359,0.002396890107480194
CNTF,-0.013268946007585996,,
BST1,-0.015591957188513899,0.004755267405834865,0.0068725232160927
AGTRAP,-0.03795815022430366,0.04602813930673323,0.017440615216999637
LAMC1,0.01961496583654294,0.046657540871641916,0.08479741608147191
COL6A3,0.05778723330968281,0.04201973128159013,0.07041546778158617
FN1,0.04038126313753788,0.11331164789394202,0.1382219019440668
MIF,-0.0439786225432602,-0.045868511399181106,-0.04823795618990288
JAG1,-0.009560618458986373,0.037129712380116184,0.06516775959612933
NID2,-0.029544915419566994,0.13071896226661758,0.1302011777203225
EFNB1,-0.005401277133589403,0.03335334268670894,0.02768892055371695
COL4A2,0.05916823616516462,0.04611605017233852,0.1368912731043878
SPP1,0.08225332011108488,0.1374800363227685,0.054941166101537084
PODXL2,-0.013427860994361364,-0.0026478978319288667,0.03737624586672778
FGF9,-0.024779877311025766,,
ITIH2,0.01775707915434236,,
ADAM10,-0.038597193612081304,0.11448937768276721,0.13704416654971224
CFH,-0.0171764817738547,0.037556927129164155,0.13350200885356217
COL4A5,-0.02557716125184735,-0.029795881414565212,0.014067726600368518
LTBP3,0.010078084572924337,-0.05787697727637188,0.03536771957565838
GNB3,-0.006858977971347252,0.03217698759651617,0.04644414478592892
COL6A2,-0.0002742028284796783,0.0846533247048456,0.13692777525401967
PLG,0.024031538256321844,,
GDF9,0.016869382723119206,0.013858067684198842,-0.039221401438578656
NCAM1,-0.0356064091233073,-0.10642187386392603,-0.06748935682833866
APOC2,0.0995828115282575,0.039840307244153314,-0.04003720361669263
BST2,0.04757900683611609,-0.025264381427833722,0.08775010951490272
COL5A1,0.042090875060970694,0.0507956341762589,0.04887535795167629
CALM3,-0.07989158669120174,0.011883547095272423,0.04348770275928989
THBS2,-0.01931032890427953,-0.03898806176329262,0.007771574176690766
SERPINE2,-0.016198071950392273,0.0006915277928263385,0.057877652870629875
EFNB2,-0.007440968207902517,0.02807917917714051,0.014623155167186397
MMP9,-0.007317953496075254,0.10462539303989635,0.03651173771243793
DMP1,,-0.004648990815126043,
NPPA,0.08054825776744964,-0.014908323794008473,0.09186931752558461
C4B,0.014096080275913936,-0.04726441296280267,0.05073971445783424
NTNG2,-0.04025289873736229,-0.016011963099932254,0.08184746813272561
LAMA1,-0.022102095030993085,0.06906609616455063,
UCN,0.05693375095943869,-0.012453699382019873,0.09063322849640709
ARTN,-0.013268946930390726,,
PDGFD,0.009259093218592794,0.0071964067644651394,0.008582825165360445
EDN1,-0.009915679719375787,0.001181552412003044,0.00401374287035907
ARPC5,0.05705776430533127,0.0652042254929083,0.016824765003951126
GSTO1,-0.038399125117275335,0.09196544862196418,0.07420742572817048
SYK,0.0121279035670013,0.05471931037079421,0.06862892198305762
ST6GAL1,-0.022949441711867854,-0.007878323865283058,-0.03497023996214699
WNT3,-0.026663055462262792,-0.03360690551414598,0.07427306117120089
HSP90B1,-0.005960800246750665,0.010119684871578707,0.0327539287725611
ZP3,-0.034104052043692636,0.026710491989326544,0.021333950422802034
NRG2,-0.035923651955367064,0.00943858194120409,0.056618794700073916
MELTF,0.01684331698554654,0.06920332244074653,0.0743842756852397
NLGN1,0.05073884355236581,-0.06516414091478594,0.07331937105985421
SLIT3,-0.039119538816334475,0.045215246530237445,0.1161062170435676
CCL8,0.09732634524878903,0.06253563084936076,0.08376039052751783
S100A4,0.014008182699268984,0.07431674007499076,0.10734127623542611
TNFSF13B,0.02075933404175916,0.041727766209928324,0.018098432840795636
HSPG2,0.011967855271409564,0.06557051478569458,0.169912476691737
FAM3C,-0.0462743494512109,0.07528829366780193,0.08410325779414939
FLT3LG,-0.032153241296504764,0.15026797534486472,0.028633247945333527
A2M,0.05440953070865432,0.10754095363328786,0.10957892920063053
VCL,0.015475778248388538,0.023703670429881526,0.040031228751655615
FGF2,-0.033138288361465824,-0.08281067378117066,0.004058824056406527
AGRP,,0.001671805677819217,-0.0030158453951928173
CNTN3,-0.028374096991714403,,
RNASE2,0.027679219937708555,0.03833354792875837,0.03562921393748935
GAL,0.060435243821296045,-0.0025727414041032894,0.01830448392632808
PDGFC,0.05875112583156855,0.07416568607002909,0.00416276703417894
COL8A2,0.11014898324006869,0.055615169486855826,0.026201609779071135
SPON2,-0.002249604211970659,0.05745011541325715,0.1386721968383288
SEMA3D,-0.013411565821106993,-0.045311346365485825,
TIMP2,-0.05572519011535201,0.08125677177877959,-0.017498718957850014
EFNA1,0.022419678005621103,0.07938449484979751,0.0979483712957725
TFPI,0.010391231090046912,0.010014257254756988,-0.08475225725639578
GPC3,,-0.04410675652254034,
NMU,-0.012588005985591965,-0.061285303869181,-0.008085360569393933
SCGB3A2,0.01836063031620893,-0.03815757273202011,
LAMB3,-0.021353867698727852,0.055202810884414824,0.033281522031306396
LGALS9,0.07719470049057932,0.005531808381602668,0.00824210543259365
VIM,0.04606132308577344,0.130253861860483,-0.01662399601067517
PLAU,0.0499760555797114,-0.011807097168782662,0.1468991876786979
TGFB3,-0.0008183472176241385,0.1402162089708986,0.07780316944262934
APLN,0.015414256225123291,0.03473541514657247,0.06332541832029473
SHANK2,-0.009109606544434561,,-0.017830821186602033
LTF,0.05146467954674769,-0.012118191880393233,0.035988323259091584
PYY,-0.011092882349274793,,
PENK,-0.0029372878470244573,-0.0423475762825426,
CTF1,-0.020220079713143945,0.0472605614420054,0.1012537146591187
COL3A1,0.0625511046705925,0.03419597112880429,0.17251135209433402
S100A10,0.043969786669436434,-0.047393466886162076,-0.021428715763413583
FGF13,-0.04438694669958617,-0.04531139784108843,
SEMA4A,-0.004615000043105755,-0.021456099183119647,0.12215137939818722
EFNA4,-0.019339171308573534,0.08416887500148058,0.030990536295522876
HSPA8,0.044319194983661936,0.09089285873487277,0.08215042609362075
NPB,-0.025026538060323608,0.06364827314051272,0.0545856822888692
ULBP1,-0.012380855836106243,,0.02045970255521669
SEMA3E,-0.023942995125347224,0.08046717704808887,0.07809156333834358
ADAM9,0.03810500769834903,0.03452154911080563,0.07121456177262135
ASIP,-0.0158948447469599,0.10445434966246049,-0.04056620900995116
IBSP,0.03393702172241753,0.09209179345305787,0.2050208087819384
FAT4,-0.023601513906676953,0.07586557229911517,0.06989915196236389
MDK,0.03723103790409558,-0.06336790068441961,0.09502508927377408
BMP5,,-0.03401700913687088,
HSPA1A,0.013838936045754004,-0.020349097017342492,-0.014673930357207125
SOST,0.006603086007102769,,
SEMA3F,0.004989827963582648,0.037917084811367845,0.0977086297581623
ARF6,0.08727863671985689,0.13603225880429448,0.04650810635690675
IL6,0.11255846351712816,0.115425127044193,0.11958320472709225
CALM1,-0.02395454550298611,-0.05953598511410272,-0.06484090519897202
VIP,-0.0232559224107666,-0.027522724504333296,
NMB,0.0653023585243202,-0.02919548457180784,-0.0807939840976634
