,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF334,ZH1019T1,ZH1019inf
CRH,,,0.0374694995360072,-0.014569382651109365,,0.11488589334028962,-0.018273063725407962,-0.0173019735661547,0.12942390852862704,-0.051592560512294244,,
BDNF,,-0.04335577648346735,0.06514080778373611,0.003817433292739137,-0.0234678356828931,-0.02571942982762399,-0.021072651740017125,-0.011263833373207358,-0.01965783347387013,-0.05388007380598452,,
CCL5,-0.08658210346077004,-0.014104087482042532,0.0019819121282405303,0.03831146571041983,,0.03194081042763499,-0.026692448774116178,-0.0003561288441399594,0.011162740491601384,-0.02663698538127002,-0.10948905805270233,-0.04069675617571347
GAD1,0.039664521254542916,-0.010189619525008959,0.04699151021229312,-0.011887931552998377,-0.05234376504341613,-0.03113941909373266,-0.13775472653538273,0.0738544562339922,0.003991536628913691,-0.2987608262134014,0.07868764207000299,0.042085444177758224
COL14A1,0.028849813515016066,-0.019204922284269444,0.03526523849208687,0.04765567849458042,0.02065263082707539,0.01745895674735153,0.02380195726646446,0.011699953629489786,-0.01582844666778567,0.05537187136502901,-0.06949295324531402,-0.07014486942490804
HLA-A,0.11209147524501754,0.05753761567990334,0.0230604479876526,-0.010651387634435558,0.07439588126647967,0.01930415858092914,0.12329411328771558,-0.018208243155117952,0.0033325027810835717,0.28230481992044026,0.21613800259503738,0.08055952827750085
CD5L,-0.00761531512529333,,0.04796006631089487,0.0631721699967219,,,,,,,,-0.018828819971502146
FGF18,,,-0.020790119768414658,,-0.024113127198876833,-0.012248531323671543,-0.02535267422439107,0.011726010147683135,,,,
ADM,0.10371347321701359,0.010485905873231244,-0.001627256919477383,-0.0017998366669509105,-0.024990179872815443,0.04695594449317203,0.0167779973668923,-0.04523081647984652,0.003157589010005266,0.33520680119131663,0.18367901127521497,0.237238602454971
CCL15,,,0.019930336875614095,,,,,,0.04615829605342329,,,
GNAI2,0.0020980793673384735,-0.013083310679053594,-0.021430690232020527,0.02632549310034523,0.04329151806091472,0.0030157641320575795,0.06857250051134045,-0.02349832450157329,-0.006444155528527334,0.08029285502068431,-0.09006225587102455,0.01020560638479794
HDC,,,,,,,,,-0.014710806578252076,,-0.0735436792214614,
COL11A1,-0.0431348520282706,,0.025524736118783774,0.03272841217144058,-0.049933825277339375,0.02616175143057087,0.07247831715619171,-0.022492768793328986,0.02602589727613028,0.02881833772319987,,0.013958094006822547
NUCB2,0.032883143113054916,0.0008872678998285777,-0.017728664932343954,0.052126867747341835,0.01651975665531962,-0.017441602073310202,0.029503010102304925,0.004272915190610703,-0.038565602962979784,0.05765219913214758,0.01706436771306279,-0.009012039323450282
CXCL1,,0.05702441022183915,-0.010752229290634316,0.0507191751598373,0.08384810805438944,0.12165078517375012,,-0.013245475174473456,-0.010996580053846456,-0.026975540376681813,0.07976739055019642,
VCAN,0.10802783026683234,0.024011985203808022,0.04063565028227363,0.02585897313385954,-0.04111508686157549,0.00791405943460429,0.06681642942226483,0.03971454054738951,-0.00977756290454577,0.22537113877161816,-0.1308384324649231,-0.06511726147319581
MMP7,,0.07929019713336559,-0.04889329387543391,,,-0.024350913451422995,0.043476810573381125,-0.010854406482082544,0.04874844895827779,0.02586930252273867,,
PTPN6,-0.0077605467035499484,0.04060133925239367,-0.0033588321944508373,0.009827432801312957,0.07736251810238397,0.03630771059005969,-0.008273089355436056,0.0364475293657762,-0.02414933403347435,0.05132473651097862,-0.09629751291211738,0.10499564798595765
PTGS2,0.05820839137241425,0.04453779558172746,-0.03598190308636861,0.0996386222301772,-0.006423430262529292,-0.05664244634406554,0.008971551361677006,-0.0021172102475275514,0.026565047805648518,-0.0263988207140838,-0.02469673141162499,0.08767723708121052
XCL1,0.021143858291697976,,0.006655171324200755,,,0.008072821617553473,,-0.017827956513214897,,,,
CD58,0.028136450043349602,-0.01716568063497815,-0.016183414605427656,-0.05742226199927505,0.06497589728958915,0.09438829326391394,0.00787100352017199,-0.04070103332782161,0.013005964902285564,0.11594589437371508,0.07098675406862118,0.06296485598452005
TNFSF14,-0.029846902935379598,-0.01981943329528238,0.006364127093930801,-0.029749240452940348,0.053109849067228945,0.021177130288810398,,-0.008048964900977545,0.01577524053770569,,,-0.02179263937633865
CNTN4,,-0.0249049695517799,-0.03317584074523976,-0.02328761052587862,-0.027720652896279015,-0.023950729894777423,0.009236921865361309,-0.030069501285426944,-0.03678089646601366,-0.05457510859335562,,-0.019926273365824376
NTF4,,,,,,-0.016857869535842274,,,,,,
INSL3,,,-0.048960662721292,,,-0.012248528921193614,,-0.012516272293420698,,,,
BTLA,,,,,,-0.019442137780479592,,,-0.013716324394354672,,,-0.03227288657002421
MFNG,-0.03033178579831869,-0.024180990514476672,0.06781590501628541,0.0040623024091268264,0.08132761209873322,0.003656474645335489,0.0024650706669691446,0.03066998087283551,0.05496326828988348,-0.04243697687188649,-0.1007180794632767,0.07281837580610322
ICAM1,-0.01511094712694618,-0.012917213331444197,-0.018268510928026054,-0.04284774224235278,0.04392084658952148,0.00020321804648556967,0.01297607009748414,0.007592335588177806,0.03141143523842671,0.0627965142404966,0.009349472588799061,0.1026816106069478
PROS1,-0.017702783916241235,0.008124057862960965,-0.038953724342756776,0.038366644003651945,0.03477439137087776,0.00232246262840514,0.06298974386116306,0.03808189814112972,-0.033167503459168725,-0.007635971002376717,0.05756766855205793,0.10204900551326837
CLCF1,0.05809490366670767,0.06486695398392459,0.0038202314791922366,0.01846564148507058,0.05037851965031747,0.0027688265373598197,-0.02087982650107531,-0.01696307992200188,-0.019187380016453228,0.06163749277055109,0.013370746763044906,-0.043067031783755656
PSAP,-0.1127953230221664,-0.03185226894188915,0.0067314850039399896,0.007285457026404891,0.10368839512067901,0.0390625062251053,-0.0090034572248425,0.018169114291763818,-0.0306132914339148,-0.2553357789781843,0.07058683818241922,0.09468377005306938
EFEMP1,-0.05160460373285774,0.045083414716840305,0.014898542986255274,0.016923507743432667,0.08212031224706501,0.03636312003638795,0.044748702695432616,0.03437873836284577,-0.00608134980140922,0.1017123354479601,0.001044782766588084,0.10344030410898264
C1QTNF1,0.10454620083415782,0.0967241635109235,-0.01070972574460856,-0.027647926989783102,0.08486999768058248,-0.07467883737441021,0.019479099986846934,-0.03686551689635284,0.024312572038265885,0.1708723275801618,0.12536475302692834,0.030245414684832283
ALB,-0.05035355018681997,0.0013980585532671606,0.00019443189709696159,-0.023149285489387498,,-0.021745514404521344,-0.021485366015070985,0.10794636912989859,0.010901911158304385,0.005984289043875033,-0.025943871651431326,0.013168591240832073
EFNA3,0.1438713819029918,-0.06933633768118601,0.004946598987879707,0.03663495920202155,0.05750357677696942,0.06274582952959183,-0.0597317292399296,0.010477484085827944,0.031883380402558864,0.07947101728826954,0.06690602068789428,0.22545777628798258
DRAXIN,0.03451272989638269,-0.041307565140026085,-0.004846141508916107,0.00926465370918737,-0.013082173418804155,-0.056916721939143336,0.04961085658351257,0.01708446513679075,-0.009795391583189561,0.18348500171168636,0.015538029631522482,0.0990094201337944
RAET1L,,,-0.03814083176030937,,,,,,0.035803569140279864,,,
NPTX2,0.04804505261091296,-0.01628777940395055,0.040444339523352364,-0.04942406642328645,0.05465022823019012,0.06064521478808085,-0.10600452078199361,0.06813451840152933,-0.05501083505991566,0.16892134117068122,,-0.03929532643301673
FGF11,0.05579956062382475,0.09633604340292937,0.003432896874352217,-0.0032458620369265876,0.028111858586982716,-0.06204353709971415,0.046680410439744684,-0.046900058016548916,-0.022202203039300015,0.2709496482132121,0.1452356372081791,0.13068039122870254
CD59,-0.09070423232541212,0.016228912507196915,-0.029857124980103813,-0.05795843521971776,0.0927141698504596,0.02073854703303084,-0.012068561872287815,0.00920588786380247,0.02048310474871794,-0.21500210152361024,-0.05042479278266422,-0.036734431117548226
COL9A2,0.02168389993376556,0.04262357825165338,0.032799496155041616,0.027100369055112008,0.07002852561246706,0.032295151297379046,0.0872050153055682,0.016185800855742304,0.004766242869031625,0.11911328612570576,-0.05072711519763332,0.042552967763922
DLL3,-0.10555457455385657,0.005547225304043527,0.05893888348618748,0.042145352455954625,0.03554241095632297,-0.011579111365997064,0.07405442783472568,0.0028225000305648405,0.008660145535676749,-0.021186739803770834,-0.0946856740006773,0.012843041541234862
LIN7C,0.048044252765476,0.059917217026382356,-0.02416194432392941,0.005905791286494837,-0.01601406028480512,-0.06820419499313982,0.0008923344972012616,-0.03581024386264861,-0.01290260442299933,0.0764525705193869,0.04391046853913235,0.07927041151049306
GDF7,-0.03464447049616758,-0.023934050836574728,0.02184422593913028,0.04261968258649307,,0.07160220921440957,-0.004782172315490526,0.08642409728095116,-0.01074076468277238,,,-0.04911372469551817
PSPN,-0.0037903073811490985,0.0510875276611188,0.00922600977980445,-0.014405942841634453,-0.010522081604732976,0.012200096538621225,0.017155606537620636,-0.004121011674236063,0.02005498661564465,-0.042614752583830705,-0.04497944401567339,0.08594963630345975
ANGPT1,0.05944735294432559,0.049665469111512955,0.032625700884812564,-0.025902555509605848,0.00782052220428251,-0.00784730346803706,0.09000011484032995,0.04646970200377128,0.037312769493650276,0.03356473368049785,0.01323655825189645,-0.008383467544406413
PNOC,-0.00968778587964307,-0.0329013388207433,0.05220665909575009,0.013796900173560705,0.012430687985375692,-0.023311273266001686,-0.07078190855623162,0.03318379619582711,0.01686632678534208,-0.13186762447320252,,
L1CAM,-0.0146151802183151,-0.021448105797616135,0.0324559607624295,0.038224836928530063,-0.025998865676557393,0.018294211490650105,-0.04159457627187064,0.04069555900523472,-0.05466784259848948,-0.2640678456453061,0.027172248694193216,0.08717041504420839
APOA1,-0.008256698220542279,0.08347716103701966,0.05632585384207008,0.015059886640814408,-0.01626312809066207,0.01222273100355259,0.04509541670323191,-0.01629836382996801,-0.01738289641554259,0.04680338791399013,-0.06758676608836313,0.048125453499853046
PSEN1,-0.07983512864480673,0.06641923145384797,0.0533564388074774,0.021291213194387367,0.024692513182658048,0.0513019747794865,-0.028874580601580963,0.02832953932719405,0.011840947614276951,0.1238594867982111,0.021634838034499983,-0.061131879710137574
CALM2,-0.04716168448657962,0.03391255842972545,0.0044202411796122835,-0.01664476433029928,0.02703584811613167,0.004023492816548749,-0.0661844361464188,0.020563664176293708,-0.03421282106444936,-0.21731613620154885,-0.11467465240505546,-0.12448672324986043
CLEC2B,-0.06718127275634461,0.00414758796044404,-0.04126298344206755,-0.027972816840308022,0.018914314612007793,-0.011801360425706283,-0.016933223340665837,0.016635805463037275,-0.036490296334359136,-0.02552478794532893,0.03259243039342337,0.02483546882623959
NTNG1,0.11784812300042807,0.01188452468998572,0.02657223639768572,-0.011700148990434825,,-0.02507202647663225,0.047090773034688595,-0.023430980988753784,0.024356393659853058,-0.09175189605106311,-0.05833009209881122,0.09730256970778821
LRIG1,0.056356480511846364,0.046255670755569335,-0.03142442331202721,0.0015529344965950853,-0.021960410362030912,0.03002450536633333,0.02294009782110376,-0.03722540683140459,0.014766742699267475,0.09647189428921538,-0.06937596955465304,0.037839745668860086
CPAMD8,0.035033573200158,,0.03957170729736797,,,-0.01448782413595192,-0.04274561293717241,0.025524982707566857,-0.019880267310593714,-0.082214076610805,0.05702244641933604,0.09305067261370788
GHRL,0.048450756516057854,,-0.012477549206621464,-0.011283318923435584,,-0.03864408946807137,-0.022840656181528588,-0.024342588197405424,0.01950456208982534,0.010646974203840469,-0.014920108499142735,0.08701403802746638
NPY,-0.022290965314506448,-0.03446240106392796,-0.04722993948276314,-0.011539170613643039,-0.022296327795076128,0.024065988202356156,-0.07295722718907341,-0.05645300813688673,-0.038743334757858135,-0.0874691271281359,,-0.06596709079944144
MMP2,-0.03254613108714952,0.03423138407093488,0.08077718583790777,0.03774679850702053,0.03357898739993617,0.057432287484127716,0.04515322631903034,0.048542056003989205,0.02690333993583621,0.16622024866963786,-0.06816996151222791,0.024432014444036775
LHB,,,,,,0.009934440394050354,,,,,,
PPY,,,0.057509839874068186,,,-0.008167863144890763,,-0.010146532894140307,,,,
ALKAL2,-0.04565028168722181,0.04500398866983934,0.02823683495607369,-0.02005797797584318,,-0.012434483734382345,-0.02554013214767135,-0.024475073054395505,-0.015251447451157701,0.12193402235750068,,-0.07047024382980849
CSF1,0.10608153325331833,0.06306296237774256,0.00764824123052051,-0.04081981041529285,0.0661761799433321,0.02056534333073959,0.06486310857088179,-0.00877321193707389,0.010005737467054156,0.13048330646453257,-0.03275287594287334,0.023876098630504935
SEMA4C,0.009899899234817728,-0.003932815674251792,0.005918876050012825,0.015320052749961573,-0.020391939299189542,-0.0065991550444957055,0.054645496084486544,0.021576233765165116,0.040701604208266864,0.11674449718521256,0.030428479612502748,-0.01189423987999642
ICAM2,-0.0027586860960784718,-0.006496175156460807,-0.03592213878418868,0.005792423122025269,0.05334531745738422,0.029970574658661254,-0.029374015077592294,0.009607491438184684,0.02514144975171433,-0.053365301835188846,0.09356801865870444,-0.046273912098541856
SYTL3,0.07620480075430337,0.011376345083943206,-0.02623808222976107,0.004328513624564576,0.12501445564146144,-0.021787437002685567,0.02178713345189485,-0.04682489955441512,0.07318096154301883,0.04350089991097228,0.026385806657541346,0.09674120448226398
IL1A,0.004782420790402674,-0.04608445925213083,0.08585902741314438,0.008714081623347287,0.03256393397882059,-0.018254544684017587,-0.03069040134461396,-0.010599242011558364,0.03999454894076153,0.05531982036760078,0.0451234962109037,0.07686782829586915
HLA-G,,0.02691554337485168,-0.03803775306524474,,,-0.013326839230752192,-0.01657632974458461,,,,-0.10476076244628299,
PGF,0.06753239305358137,-0.0035157228777583744,0.0003402471965986841,-0.024483024577478744,-0.055489333835092414,-0.014452466549000677,0.019673515764562725,-0.028553183648170357,-0.01771178844599876,0.17287481711126063,0.18281665172722214,0.1881648009359319
LGALS8,0.07951011794793933,0.013365758120285752,-0.011914893298166078,0.018926041642978005,-0.02779973226791048,0.04044135221069142,-0.02799538072333679,-0.03391841123347549,-0.05788635998941826,0.07140876442616617,-0.0398450071956243,-0.04474483951086656
DKK3,-0.001139307230702166,-0.01903976632698693,0.015987716609940295,-0.09831791551941656,0.024624927118784036,0.04977321200906277,-0.1154635657800982,-0.06783621906177777,-0.008519438622645467,-0.27860401254237227,-0.04031367529434367,0.013539649573407022
COL16A1,0.09239195200694561,0.05432825937761772,0.04977125033912442,0.06267701027219419,-0.0004054869467829541,-0.002486285281225251,0.051829976130624934,0.017658846071568746,0.0008931298224430851,0.21158413051153943,0.011038117351546887,0.06693386533808607
TPH1,0.010522982846455664,0.260962332241325,0.014876922053762101,,0.00027589966817611467,-0.024251405771548995,-0.01756493294326768,-0.01123343185580119,,-0.0027218763665482516,0.05074029639994579,
TNC,0.020638719119529088,0.09497970515991712,-0.0018628045981892525,0.018477786246554273,0.07181331155682817,0.05210574815896687,0.1107537976383582,-0.03816538619369172,0.05612032795176993,0.20916038877461776,-0.12230655173145664,0.1659119299588953
TNFSF9,0.060319197017465215,-0.044922182382062456,-0.01115328629003473,-0.033541511892169425,-0.03687290190534724,0.004737324875601582,0.04725276714262067,-0.03189599242632832,-0.016361262140079075,-0.04397031423682881,0.011063090292052363,0.07784820216372063
C4A,,,,0.013743198960247286,,-0.01495913490978235,,-0.01202820580904482,,-0.008218647335277326,,
CNTN2,-0.11857668599732274,0.07850177283039543,0.0002727021246517102,0.016752517447342262,0.005629126448411163,-0.00019053166143769934,0.04253235497281138,0.03855054567483215,-0.024222310542363866,0.05952836002735377,-0.025226102499503432,-0.14462307162081653
F7,,,-0.04204056256807486,,,,-0.01525519438399594,,,,,
LUM,-0.02397174419177965,-0.04660651105425723,-0.0018820550612662665,-0.02914231448392672,0.11967424434231073,0.08474387413904198,-0.04444068594967213,-0.0239415992359674,0.03747707665863298,-0.02295280632153251,0.010034630117536754,-0.03281714873363503
IZUMO1,-0.02912856754526132,,,,,,,,,,,
BTC,,,0.015764957944515892,-0.030930652156558467,,-0.034247350649743415,,,-0.04565594280262845,,-0.05396332555278394,
APOC1,-0.18658927320299937,-0.04526355247525095,0.011019388332180418,-0.015426832415493748,-0.017154188305018084,-0.04795193555591906,0.050848350469682495,0.011734455782762306,0.0022016954567885454,0.01738665197373994,0.03593846118497419,-0.11144592927953856
PKM,0.06477825826952445,0.025579914567304143,0.014761564550822177,0.012629627723614829,-0.008789399915142684,-0.01212494535134307,-0.03820347135327886,-0.032083726950684364,-0.060853244293219214,0.257723040579014,0.16764213251276708,0.23788964112573713
TNF,,0.010182938918837817,0.027454263113203033,-0.04388926889086357,,-0.01530826239049068,-0.03747773617509742,-0.02744149170422414,-0.01432064601124719,0.10281890394035686,-0.08146555533431442,-0.03325320036838869
GNAS,0.1298831491915275,0.059004397941875085,0.012672405770300401,0.016731188474716628,-0.03310641541213542,-0.0027351866708130675,-0.10417228733159233,0.03535573419932373,-0.02314882462086385,0.34984924277181517,-0.03783938041148262,-0.0019763442634618917
BMP8B,-0.043236839695475295,-0.014227426652130414,-0.021661964305826682,0.04107530556880502,-0.03498863081314463,0.05809857045164535,0.10020022281116509,0.006355527674347299,-0.009508761753744356,0.12207991391462399,0.01787032215837283,0.07604670580708751
LIPH,,-0.032746066008650807,0.017587566499941698,,0.10762368734709339,-0.018951260794301088,,-0.009698021990590538,,,,
CCL28,,-0.023934029827547804,-0.060615784555607136,,,,0.01357577282465062,-0.014933358441292899,0.013936025019465396,0.06245222320264362,,
PTPN11,0.026647620569841886,-0.008325861376601169,0.050439048295819716,-0.04215180337106585,-0.059750630056481985,-0.01690922360992052,-0.008963506831183469,0.06694593921300504,0.05113780513374983,0.05720238899876733,-6.982693995789486e-05,-0.07290281524351683
ADAM12,0.003168499361706157,0.029685987481352073,-0.009172709345083054,0.0718401679637766,0.12613910783631846,0.03401101180200071,0.049863854103849505,0.009282814272891302,-0.010869388422680466,0.13090541517616963,-0.01051096874318222,0.049258090506748724
EPO,,-0.01517520962236928,0.026961999128269312,,,-0.019320484602577792,,-0.010146533337038471,,0.006819917199454247,0.0791152605477494,0.01860209917033865
EDN3,-0.042811387386801375,-0.033031709565833824,-0.039924177549774356,0.0361478184033839,-0.009454731289628978,0.0004225605960900138,-0.021880451245373713,0.0020834581550994323,0.03177592663288698,-0.089757856644569,,-0.022424394981650577
CCL22,,,,0.0006246594590605669,,,,0.033997232112090346,,,,
CCL2,-0.006168529278948096,0.037860389889791526,0.006554850155207478,-0.03907082496857514,0.09007461318779537,-0.002045589848496909,-0.008035508095355973,-0.03283149907123257,-0.0031227441993491845,0.138721927637524,-0.07597199819814081,-0.0681627973108643
DSCAM,0.014679644572659313,0.08223777774929958,0.05161900457688449,-0.02436463273991314,-0.0024164085034212766,-0.06366966039705378,0.042566219714568115,0.009333099276530506,-0.014690728046932677,0.13077591682969256,-0.042536583529016674,-0.019973026079656887
GPHA2,,,0.09727920329792017,,,,,,,,,
ANG,0.032167049674997665,-0.004275987216239887,0.02859811034049347,0.052311857485581856,-0.016141406769354185,-0.05913275139694088,-0.035719369262816235,-0.013451276037004144,-0.0016265409188568887,0.15834672128698868,-0.008870942332130517,0.09650718311319866
FBLN2,-0.02754871884345179,0.05584579627220805,0.027698703086446765,-0.0454437124379969,0.034898098814044404,0.052082689710916404,-0.0600676690782745,0.014111287315813589,0.014373747966058784,-0.07054216611958167,,-0.044885063890690156
VTN,,-0.03098404002168054,0.013640088122808168,,-0.009181556553095594,-0.02484332231611626,-0.01756492719951877,-0.01666961479595521,-0.014997317658892553,-0.006801840741114398,0.02628805598650466,
VEGFA,0.053334204330093685,0.05644963493484874,0.005792511724372456,0.0357478939441515,-0.06780856046537637,0.008944307193909285,-0.008350811383322698,-0.06528528319759345,0.017977422901180543,0.3782816394568358,0.23706736523138153,0.3117834136223156
F10,,,,-0.02852366271785536,,,0.0586711282476784,-0.011125454502373113,-0.02878693388317644,,0.04500819256341098,
SERPINA1,-0.050837759848534766,-0.059261337786834616,0.051540190177737776,-0.005863795451335742,0.06077528445866294,-0.04351186661850813,0.009107409418843077,0.011438943177082668,0.028196555057989563,0.07891000296169777,-0.033404849193938844,0.07772744587218372
VWF,0.11921020234660332,-0.02019671924257426,-0.005929244159581975,-0.07683766937705672,0.11344688292145053,0.04615814185657898,0.04743979161308476,0.0001680124961789727,0.07772095529947223,-0.12069882427015471,-0.05585285496683554,0.032549309158760545
GDNF,,,-0.033705457085110094,,-0.04229898863457225,-0.015714921152559565,-0.02734049023809381,,,0.10092093547351536,0.05730490746071666,0.04364131724705372
VASP,-0.0072298889651262925,-0.014725941627996099,0.03416752090030879,0.008865831727687951,0.03208696144074322,0.03970464752734401,0.03607584523431698,0.000676648736051676,0.08134434604758632,0.1311591443083148,0.04710396411011816,-0.023392667179724252
ADAM15,0.03407901177997241,-0.009182524938908587,0.0016518282842652434,-0.027362449400454843,-0.001517929425107163,-0.01774677043839427,0.05628123030659133,-0.06075015796322683,-0.006265911346294156,0.10250160831413961,-0.05294849053355281,0.09826118510972323
WNT2,,-0.027830053574393814,-0.01164343318590274,,0.08808257271156321,,-0.02890472627293255,,-0.01276040310939987,-0.08730725998458412,,
CALCB,,-0.02912841013921493,,0.07798069351450759,0.021085566458687026,,0.024878704608829755,,,,,
OLFM2,0.037794374920733786,-0.011736720162441913,0.00574143691400859,-0.012133591351989397,0.05796592524043377,0.021684717230308903,0.029504561734990914,0.023616142588851165,0.0025977470204308984,0.05585698843760488,-0.018595537422456794,0.07834957207378523
MFAP2,0.07446466580476473,-0.037344030945130884,0.058518432986762584,0.08540012648971534,,0.029216296209863792,-0.010972582207441768,0.0629571663890224,-0.02703934287053253,-0.02072069289309341,0.11805189472414887,0.03941472758154506
HLA-C,0.13193765527922224,0.042614930095141904,0.09270940208916553,-0.0544919974225374,0.10985235083112148,0.03062084533828256,0.11455906800057104,-0.00044837548308988677,0.03285235731464406,0.22548825244622434,0.06563717293017146,-0.06631063561607548
THBS1,-0.05044575402622041,-0.025807833239594062,-0.0040044948410441076,-0.04094186890138128,0.037655749015425295,0.016508068318193094,0.019641762387770132,-0.05213261540694977,0.0325245346138953,-0.01797424389050853,0.00432592561452845,0.05166324688792284
HSPA4,-0.019067208521574532,0.032201989133391826,-0.01782897076114274,0.0003589314569259199,-0.02980466644449122,-0.015374216803520718,0.004884297678027907,-0.0009904474810018956,-0.03598173385223511,0.05603179070129321,-0.1494374253206348,-0.04928127791125531
LMAN1,0.02087972171479519,0.028686914941157795,0.007406688980374297,0.012872909376211172,-0.03864399156730343,-0.011576163938500403,0.07737902392892643,-0.02117421491784337,0.04934456400782959,0.19419698886052741,0.14056399404587394,0.06543918931151131
LYPD3,,,-0.06574018449158449,0.04724241838721695,0.03314524564069184,-0.01416536778610718,-0.022075560518020385,-0.014205962806783538,-0.014902372210916467,,0.07524760082128547,-0.019864567989457134
APOE,-0.044073858662051074,-0.04482699973009171,0.07850796392362873,-0.043293279166585326,0.006786505638021812,-0.06282552845979424,0.09773630787314135,-0.008119186150512832,-0.043748061325615734,-0.19690424308003143,-0.0023887423681269917,0.04735366423204038
SOSTDC1,0.04663862552799211,-0.035244253701943694,0.010549534573960306,,,,-0.045154122862058436,0.03416670165507735,-0.022998155970403885,-0.07820131318937501,,
ANXA1,-0.06537087347169868,0.047671605632661755,0.04434932935674658,-0.04008000537901775,0.04166449867425396,0.0221472883067938,0.0502510049316026,0.05258550288698399,0.022019731482673416,0.20392218165639717,0.033119250326696346,0.048420518423674966
WNT2B,-0.032219577060720664,-9.615337604787166e-05,-0.01864139902449348,-0.03244551528482184,0.000531960526314788,0.026896266822492194,-0.03784989933663312,-0.036258228569054564,0.03190736654582589,0.03300412113600363,0.07038184722095187,0.03789505967502705
AMH,,0.009392775811314043,0.021088363838380093,0.02125420400029485,-0.05196927136438068,-0.019683385596651518,-0.02045371261970388,0.004073236851534035,0.12030273349812223,0.1206922052619625,-0.03912874117967313,-0.0217876082654523
GDF10,,0.11964892736259605,0.039062375408361195,-0.025914638856238216,,,-0.003090418960812476,-0.0136644861412358,0.022588043205327268,-0.09377073712435087,0.041650099650948846,
EFNB3,0.0026289441725639647,0.013560551391149768,0.031254373804697484,0.018225681649510193,0.07441775021541303,0.005864440559144518,-0.0056533049766356895,0.005209529714692275,0.01709062973786666,-0.0857546680705095,0.11625558253170608,0.009247116179362348
LTB,0.0866457720374595,0.07098391778933169,0.04635356651017603,0.1072682621422633,,0.022094088978810367,-0.01827305765095641,-0.01765418404380064,-0.02538572969199398,0.061281762032151285,0.018561994148026492,0.1424659160073665
ANGPT2,0.06418947414735968,-0.07821448848550945,-0.012684818728784934,0.036237254791519014,0.08912093330460141,0.0023666192344538235,0.02381942375238262,-0.04108563466697104,-0.01703495136703316,0.09362844571650092,-0.07969445247204548,0.11457297119520517
NRTN,,,,,,,,,,,,-0.04375141059691167
ADAM17,0.027613795350161233,-0.03042719509447038,-0.04795998260827156,0.026205994862983546,0.022707485023269525,0.03480030210914395,0.05491196104019978,-0.04903263681247117,0.013400358851688552,0.12757983841797663,-0.005064117984230786,0.1451324099840185
LRPAP1,0.08005236066708356,0.00660871473304622,0.09720150948848905,-0.02838038964552225,0.012588049966012156,-0.028147076722975093,-0.015348863410612678,-0.012563799345149415,-0.0149971223729001,0.11211920570337658,0.008632440189828507,0.0573109465236101
NID1,0.13012427033961924,-0.028348945157388724,0.01889018959565109,0.03429679686314886,0.02035657740076972,0.029397930268069937,-0.004416719679882107,-0.06373676617003252,0.010759871988647543,-0.0006423336705510226,-0.03952808419081233,0.07486187003734322
MST1,0.00027224079332075244,-0.07931052335624665,-0.023905595904326216,0.011630619082969343,0.04912886123128841,0.026901042812695154,-0.03271315181064425,-0.045970176879274655,-0.013311344816337545,0.20447093296576543,0.020776085820678015,0.08157778041452125
IL13,,,,,,,,,,0.03232338596440999,,
DCN,-0.010803729696581318,-0.00222028579321801,0.022931005101951448,0.008877478799353805,0.09122059247708118,0.08829788835648503,0.0065227950581569485,-0.039096124186204895,0.04191941445645425,-0.09779598772062625,-0.04181744091326811,-0.003761743725977455
IGFL2,,,,,,,,-0.012028207081775317,,,,
COL7A1,0.038058169368915484,0.004030235224360442,-0.0339595450818342,0.016844134686418953,-0.011384450073464203,0.0649943936431413,-0.024239439657278053,0.010364313428030512,-0.022932684024475725,0.07921079373193826,0.043811612499444964,0.07163380997349694
CALR,0.04502995998932387,0.027112536422723325,0.027384233722385486,0.012293304166997613,-0.011142849419165253,0.0333343062291268,0.07030982224223976,-0.061101225364295596,0.0018360321397212754,0.2641003941404201,-0.030841129971077345,0.05401870027346177
PIGA,0.0864414444756358,0.04933659822460148,0.030754336096505488,-0.005307817099556322,0.03742712627655071,-0.03677706677602707,0.014602688230955185,-0.012921316545199488,-0.00712098556956461,0.07275661377797163,0.08583364270757617,0.1148585998594105
CD200,0.0762929630870175,0.04532077057716585,-0.007408482113461996,0.01320850302228792,0.06334919108661871,-0.025478271325507753,-0.04295769431549104,-0.0017347461835026763,-0.03345964494207374,-0.2057244950941212,0.09162683218551029,0.009537878788620795
GRP,,,0.05320543971969404,-0.021996709836489856,,,0.05400216141623467,-0.018675246956462138,-0.01564721266144808,-0.02996623477542737,,
CDH1,0.045010934193639524,,-0.01399395884874881,0.06050532636345702,,-0.060855900484624297,0.03950787729057856,-0.03851285148941567,,0.04172630663777337,0.09054074301627237,0.05861332432261314
LPL,-0.00837096488706711,0.008321692618454841,-0.0295544468317936,0.013450431597100479,-0.0663212488222315,-0.017041567798927994,0.0991199167677521,-0.040974849379783344,0.021296657935395463,0.12040916372685405,-0.06939146182187636,-0.03520186161883485
SEMA5A,0.03588755019065513,0.07679295693663035,0.04127315236082472,0.015612543270564307,0.02160617035107579,0.018718142149673832,0.10156523629137527,0.007022023283384075,-0.03297371377357575,0.11848422088490113,-0.05507194009081733,0.08951599440607268
