,UKF275
BMP1,0.16011067814853053
NDP,-0.12095721926623759
TNFSF18,0.05125702437384165
RTN4,-0.2238262021051746
HEBP1,-0.04364256881943862
WNT7B,0.13413984871003315
PTMA,-0.1232994565628009
CEACAM1,0.004234118846474143
PDAP1,-0.037906267979906594
QDPR,-0.26510900685414623
POMC,0.016795931059592283
CCL17,-0.013090309609827074
VEGFD,-0.02159866147365802
WNT5A,-0.05233339760236882
CXCL8,0.19773647400168934
GRN,-0.09149040931597252
MIA,0.13271444285923514
COL4A4,-0.015464627583989065
TAC1,-0.2877875015839521
RARRES2,-0.3494999888256087
FGF7,0.002601569411559686
HBEGF,0.30867438089456584
PCSK1N,0.10768158618688613
NTS,-0.01572642612887552
SFRP1,-0.030007965717395467
MICA,0.005021226909369727
TG,0.017760163748845186
ADA,0.07662337895660527
LAMC3,0.07370043214955241
HMGB1,-0.14813130100167923
ITGB3BP,0.06803759490011045
AANAT,-0.05678734185918822
RELN,-0.12485196865476549
IL15,0.01581488500053002
BSG,0.5058982668126203
ADAMTS3,0.015550285875375165
CD34,-0.06865059722133854
PLAT,0.34516109647160664
LTA,0.04150245246281878
CKLF,-0.16489218472948214
CD24,-0.39242475305510716
HSP90AA1,-0.1808131625731374
BMP4,-0.08770376579177744
IGFBP4,0.08715759560616904
RSPO4,0.055292393501752045
LEFTY2,0.023137190020807576
ANGPTL2,-0.18292681404916827
LRIG2,0.036260825329675214
ICOSLG,0.014391085796592063
WIF1,-0.06426863234569195
NPPC,-0.03825193233830596
LYZ,0.016195999280346575
SPTAN1,-0.27257765540545814
LIPC,-0.05300867588917189
COL8A1,0.19569943867877393
GSTM2,0.10483513474101702
SPX,-0.2174042915048361
MFGE8,0.1646180619662953
TGFA,0.39513776877298173
SLIT2,-0.10216881368842806
PLTP,-0.182002653474946
APOD,-0.29537333704088303
B2M,-0.328925142847467
OMG,-0.3542693630542384
CXCL3,0.3014891714360277
CXCL10,-0.2279390949926141
RSPO3,-0.06354519033109111
CORT,-0.048584233317882905
NCAN,0.2212056229701187
PRG4,0.08843045851481987
ZG16B,-0.03910549234080605
TGM2,0.05350362836565532
VEGFC,-0.07614437357638423
WNT6,0.02870861439976556
NRG4,0.024292347785109115
PMCH,-0.02398296241649209
COL9A1,-0.05148219826389454
GDF11,0.07146554186043359
SORBS1,-0.11366054992813411
DLL1,-0.1439987978904473
TLN1,0.07242881279577836
SHH,0.20244268658765913
PON2,0.11683175329393977
ICAM5,-0.018573935711317796
HPX,0.02426729768837607
SFRP2,0.02775528231403035
CFC1,-0.04245910326796221
CD70,0.13482012066795626
HP,-0.01756437570318655
CXCL2,0.05825294857061903
NPPB,0.03300032981631916
CCK,-0.39079729751592707
SEMA6A,0.024443763007923714
IRAK4,0.000351327909922881
GSTP1,-0.11890520991442648
VCAM1,-0.2742031807912764
NXPH3,-0.1355916093890888
MTMR4,-0.0032207015161349124
LAMC2,0.03935261986065832
IL10,-0.08716297412104745
SEMA4D,-0.17019101345218776
TRH,-0.00043514829602301974
SEMA6D,0.05226875026088213
PDCD1LG2,-0.10883864109680128
SPINT1,-0.04894657934713725
CTHRC1,0.054104076529635156
PODXL,0.0645132671211249
JAM3,0.20104327050852294
TGFB2,0.025327316988212802
COL18A1,0.348534032945979
INHBB,-0.01229972612903805
ARF4,0.012909954524765455
CXCL14,0.25034458981185065
LIF,0.2942127274037286
MATN1,-0.01710347003371715
ADAM28,-0.09321051983011704
TCN2,-0.032704962651456615
THPO,-0.02681605466326915
CUBN,-0.019822163163209193
TIMP3,0.030053382838101925
PIGF,-0.05652953955822262
CRH,-0.05544903345838217
BDNF,0.1847741413187527
CCL5,-0.05538911504219142
GAD1,-0.2384456125154533
COL14A1,-0.06709948042761868
HLA-A,0.07106408275745704
FGF18,-0.0537886529184403
ADM,0.5491877489260124
GNAI2,0.08140088563867812
COL11A1,0.04726734408358256
NUCB2,-0.003101752760158249
CXCL1,0.039114685537842774
VCAN,-0.1437633365462284
MMP7,-0.02955152236494137
PTPN6,0.013681959316900917
PTGS2,0.14126138369933142
XCL1,0.005273460210986108
CD58,0.10881083619750659
TNFSF14,0.03494429214210442
CNTN4,-0.08203313759128598
INSL3,-0.022416453053136144
MFNG,-0.11735456410316258
ICAM1,-0.005649750814134828
PROS1,0.21316628911467994
CLCF1,0.11859192837315759
PSAP,-0.3910503892578172
EFEMP1,-0.4147985918295239
C1QTNF1,0.11799123403745579
ALB,0.0170382239314312
EFNA3,0.012784577928218086
DRAXIN,0.27828845805042124
NPTX2,-0.3277743866111884
FGF11,0.09684262614260844
CD59,-0.3178194555258989
COL9A2,-0.16482093840101267
DLL3,-0.33520831313868626
LIN7C,0.01790677781394036
GDF7,-0.07831675980526713
PSPN,-0.019032840127517294
ANGPT1,-0.2822480899307599
PNOC,-0.31047952217961317
L1CAM,-0.14089467106507617
APOA1,0.03192955284462239
PSEN1,-0.04671501169296454
CALM2,-0.37922503976784283
CLEC2B,0.07860817803318114
NTNG1,-0.06585161783119163
LRIG1,0.21969680675823147
CPAMD8,-0.00438415385578798
GHRL,0.006020194548600977
NPY,-0.10469645054091162
MMP2,-0.1010771992085613
PPY,0.03648219453494623
ALKAL2,0.0312844180735778
CSF1,-0.055369147396882035
SEMA4C,-0.00376972010126357
ICAM2,0.0024082550708921634
SYTL3,0.03597447185915413
IL1A,0.09264654428431984
PGF,0.07724646641097115
LGALS8,-0.031612125336121746
DKK3,-0.08735742400234474
COL16A1,-0.03515518973237346
TPH1,0.08889370547237989
TNC,0.4717842462993587
TNFSF9,-0.0390316152968701
C4A,0.031490441666130346
CNTN2,-0.10674895595405569
LUM,0.08071185565064384
APOC1,-0.19794814628302193
PKM,0.3380317563010426
TNF,-0.024033069731499955
GNAS,0.02033192495693785
BMP8B,-0.0004994128568360875
LIPH,-0.043152095173569105
CCL28,-0.03920213746731403
PTPN11,-0.058024260072115356
ADAM12,0.334287636277632
EPO,-0.03555374395509713
EDN3,-0.06793710952088235
CCL22,0.004316364546112374
CCL2,-0.10753053667766492
DSCAM,-0.03943480698272881
ANG,0.2705280482386669
FBLN2,-0.1234952040241764
VTN,-0.0009389412451205337
VEGFA,0.5176468147412999
F10,-0.06426863390715486
SERPINA1,-0.05270679435525343
VWF,-0.08523348059255668
VASP,0.00044154348011097287
ADAM15,0.07437576415858453
OLFM2,-0.027460195104276237
MFAP2,-0.004084055062084172
HLA-C,-0.26530402209255777
THBS1,0.04932828911827422
HSPA4,-0.015768533044915194
LMAN1,0.23916028119357038
LYPD3,0.009719782733542423
APOE,-0.23233684993979428
SOSTDC1,-0.10129544302088006
ANXA1,-0.258034776713564
WNT2B,0.019743195026422293
AMH,0.01195658717905728
GDF10,-0.03749960511248013
EFNB3,-0.09823584907172522
LTB,-0.035741379793433385
ANGPT2,0.35337211302553456
ADAM17,0.012107057626651357
LRPAP1,-0.0701882713606686
NID1,0.13897671631519737
MST1,0.15582862288714433
DCN,-0.02986117698969306
IGFL2,-0.02233348654183228
COL7A1,0.13272393048662817
CALR,0.4281017067967718
PIGA,0.1181759142635583
CD200,-0.233270123847757
GRP,-0.06695979723031827
CDH1,0.023637256119287943
LPL,0.5273405802374598
SEMA5A,0.06988727742915422
SEMA7A,0.2968938715003937
SEMA4G,0.06483940598349226
SEMA3B,-0.0688956397502112
RPH3A,-0.14802726699236576
JAG2,-0.09939825000592103
