,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,0.014044922968902042,,,,,,,,,,-0.017312731359676467,,,0.012001731147589454,
BMP1,-0.026855343940617404,0.12124641656299251,0.21853574796723818,0.04848480433895843,0.04780343980149912,0.05517309503531464,0.09947832274989868,0.18596685419114942,0.007030049783474233,-0.0537842305477532,0.050783231828096055,0.1657728133637859,0.11253828949462333,0.1186140752888552,0.1955538465344713,0.13445195041651006,0.0895051922560819,0.0595642300898709,0.0959157412112397,0.07117664238296317,0.3511550357088288,0.2175309287555377
NDP,-0.07351103632708965,0.04154882182430066,0.04049899298161429,0.047325482518901146,0.028155080090432244,-0.000909000713321184,0.056647372303514354,0.008820615271338825,0.0011661378961805662,0.07046721214659711,0.012562592748413247,0.12289809651056603,0.13479476822407863,-0.02904574923672773,-0.03288624462095787,0.0629495044231516,0.060579569290872874,0.02120223908061704,-0.03610723888393336,-0.020272962339322163,-0.025087516365876257,-0.011418175448327687
TNFSF18,-0.019279987219288242,0.020884170737031034,0.06539013481083142,,,,-0.018425354125583996,0.14478683137170387,-0.015670680966641454,,,-0.03339876801573073,,-0.07579947599160408,,,,-0.017854314263580195,,-0.032148164471419625,0.10479896381983432,0.0029296471847282623
IL36G,,,,,,,,,,,-0.020403336489610117,,,,,,,,,,,
RTN4,-0.026236510266388645,0.022108266066270116,-0.06436892948997795,-0.049503218046264126,-0.026094469717888046,-0.03757572010196807,-0.05435963631302372,-0.1837596764005745,0.02849669139761049,-0.08860205926398848,-0.007342587671350316,-0.06211857279594013,-0.14813623954440724,-0.04285303317219291,-0.06644872195586204,-0.06385463379884186,-0.07036455848595083,-0.05158889566439718,-0.11198362570119452,-0.04268699185669201,-0.12343200815417534,-0.08445317643585144
HEBP1,-0.007393311639855249,0.06013115253307828,0.03157268289711462,0.007750497335874509,0.025286554982406673,0.01342729831078057,0.005532886161472346,0.06472958943370037,0.029808296002313855,0.006012896271187137,-0.006877405638989811,0.11155894980769868,0.05115305840256243,0.06229277096244649,-0.0221749711685941,0.061672609026199816,0.05968090882473254,-0.0411898291789754,0.008043287686485994,0.11572261713457122,0.08179065919370547,-0.02400670384974705
WNT7B,-0.01698506487420097,0.013359195549249851,0.018478520088794564,0.08538217653681261,0.028762650891744814,-0.0019455665457659413,0.050601444926043126,-0.06098292570471665,0.0007103726787583431,-0.04603987422179797,-0.022425618111132754,0.03968932481516197,-0.0522179062934417,,0.019404587979943645,-0.07056258409676108,0.027299858465741084,-0.037334815501586946,0.0001954149658179041,-0.03214813113618803,0.062052532672898286,-0.0024732372481166918
PTMA,-0.023959276588168113,-0.007217810582989639,0.08665197406261185,0.058278543464981396,0.010572732404208425,0.014735737837527053,0.06178108262538274,-0.12599881445250016,-0.0035948905508377646,0.057036211828596764,-0.0019809640143654455,-0.001221004206960163,0.05942298109930027,0.04014923131064887,-0.056078929655421175,-0.03050042006825816,-0.11086399706342416,-0.0704861659167101,0.0541609714582767,0.1122632457512442,0.21316431248345347,0.05549883527811572
FASLG,-0.0169850696758353,,,,,,,,,,,,,,,,,,,,0.031364448639569116,
CEACAM1,0.055064950054511154,,-0.03772026236197117,,0.001274630146784817,-0.021935718860520568,,0.031573787066270356,-0.013033538980391666,,,,-0.037793024728070834,0.01842667275146968,-0.05270875515077927,-0.009466874867116568,0.029376445195454667,0.01260300501746157,-0.03505932446746302,,0.016260311292396818,
PDAP1,-0.0017818518469739269,0.0023484145447897195,0.02593459490428894,0.07411058680834515,-0.07313975498787863,0.03793291769276361,0.07249590273674938,0.08780710520468671,0.008417770730957027,0.07052489426630204,0.02379798692688343,0.04364202471538927,-0.04297802045087311,-0.014285480808607958,-0.02843782689979655,0.06420660046581367,0.003036635079646755,-0.029574774958924983,-0.07396841778961162,0.0770419271879222,-0.05431128937290105,-0.11633766106846459
QDPR,-0.04584260107883285,-0.01060120091388845,-0.13108969479442073,0.022913024810501503,-0.016335311268230606,-0.012314019900957526,-0.004090700366349617,-0.18607053820617972,-0.023235607220959832,-0.007981245178429993,-0.04159502087666292,-0.1693938365476453,0.021117564210100796,0.04032118336627477,-0.1655694984815947,0.061602998585319514,0.014787158479488648,-0.03274780769597162,-0.06682532856100579,0.09245169168261125,-0.0009537527921207701,-0.04617589956709297
POMC,0.06945503937987985,-0.03508351022724081,0.05437861241574237,,-0.023016791477307928,-0.009647958745031866,0.012674654181862846,-0.005740408321652378,0.04271299087095467,0.038116741166090526,-0.02729798014890217,0.1148613137786884,-0.03071308270912098,0.08360500956929658,0.14659026699773908,0.024003514175117476,0.08454310896647707,-0.010422635465273344,0.017539277626896284,,0.10751018205168347,0.08569329721812223
CCL18,,0.03600750431069738,-0.05218186573777846,,,,,,,0.07418452025712577,,,0.06987785042580019,,-0.03737137401696826,-0.04540355127483694,-0.008040753750630493,,-0.008606164379176794,,,
CCL17,,,,,-0.026640052164778674,,,,0.03955038901856641,,0.0718050481722817,,,,,0.26831084549139356,0.03742303172830061,-0.022825836227475763,,,0.010433791379331508,
VEGFD,,-0.005372811517672662,0.01629318643791148,,-0.02967995996507735,0.04839982251775892,,-0.02044190232490471,-0.007387392633993411,0.01974068374454255,0.013891302831651835,,-0.024598400194530926,-0.07246004044762205,,,0.0197578308801289,0.10342627040446739,,,,
TNFSF13,,,0.04416002489859694,,0.012321767112114182,,0.0024638449998078747,,,,,,,,,0.08790996190832567,0.032615535917999795,0.03812494008737522,0.010724013655132349,,0.039116243501517475,0.021526680423549514
