,UKF248,ZH8811Abulk,ZH8811Bbulk
BMP1,0.09556716171340239,0.009011050711611774,0.02809402707438802
NDP,-0.08889153829695343,0.015674191752145947,0.05344760240127928
TNFSF18,-0.024102605584929427,,
RTN4,-0.07063279734995805,-0.010304089338248551,0.03544097469251889
HEBP1,0.008415759471541367,0.017454435514620677,0.0313981331204255
WNT7B,-0.025850988321530505,-0.010474035105496967,-0.04592977473087781
PTMA,0.00803448106450546,-0.06957590022743482,0.030820700295128043
CEACAM1,-0.015340647906100778,-0.020080489897533922,0.0519187024224694
PDAP1,0.02495801412549168,0.006956079703475827,-0.03429856133184376
QDPR,-0.06784712064643135,0.00506681491265706,0.020042557272941984
POMC,-0.006956805351303295,0.09305594330470174,0.014444851897219096
CCL18,-0.0018005952463746786,-0.012384643695313743,-9.147135230095923e-05
CCL17,,-0.01424613565926921,-0.03212048088277911
VEGFD,-0.0007593217026421754,,0.04963879164960909
TNFSF13,0.07777803238024629,-0.027336194527732942,0.06286091921865566
WNT5A,-0.01801572206228239,-0.041605862650441985,0.04804474668405089
CXCL8,0.043245561891425206,-0.02049350143150947,-0.020620425720348133
GRN,0.07681110883844167,-0.04103596303609763,-0.010287153022005696
MIA,0.06368763701257019,0.007048225749822553,0.10499132708404806
COL4A4,-0.022991403109971397,0.03469220012388711,0.058384320317292064
TAC1,-0.024839129297422192,,
RARRES2,-0.043643324041187294,0.07180651113414394,-0.0057374632026940715
FGF7,,-0.024522934682594255,-0.03968363164278551
EFNA2,,,0.018564552083732963
HBEGF,0.022982808673180102,-0.013693206689209102,0.007643067461202264
CSF3,,-0.007219503013225763,-0.000974838026498411
PI3,-0.020139957587026937,-0.001803712634072943,-0.07252061841098065
PCSK1N,-0.02361956698815208,-0.011217134178544296,-0.02756128804739958
NTS,,-0.0332347515250065,-0.02576474202152706
SFRP1,0.01314450949380957,0.019003580577351267,0.06462239651093175
CXCL13,,0.05011028427532193,0.0004499786831052918
MICA,0.06605351163052836,-0.04481389580673003,-0.0029087607946093343
TG,-0.030146650388280558,0.0039784531773658476,-0.031732096309027444
ADA,0.045654806634325265,-0.060572567890401524,0.06185245053510435
LAMC3,0.04969872335921754,0.0009196240442404904,0.027906660130727377
CCL7,-0.012176997148666433,-0.02135167361011597,
NGF,0.04391818956229221,-0.024659473688969983,0.018807928685444987
TNFSF15,,-0.02081548418370171,
HMGB1,-0.03034508885290412,-0.06955047349526912,-0.0004866691216727602
ITGB3BP,0.021392866837247615,-0.009390835781318755,-0.0031383525802359514
AANAT,-0.01766697026194338,0.004653727834961173,-0.028459388628729793
RELN,0.06894704740867137,,
IL15,-0.038503323165318605,0.05789151820470392,0.03586145772815743
UTS2,,-0.015951194154849406,
BSG,-0.03286143740676966,0.056820495913147875,0.05771882893654718
ADAMTS3,0.049607711023241394,0.0203815442472613,0.04458076622278327
CD34,0.07753807328108811,0.02358285113096701,-0.022855682470276178
PLAT,0.027711056663784647,0.0022136914600729843,0.08350922495611808
NTF3,,-0.059207900123228546,0.10229913994756115
CKLF,0.06392668613034783,0.005873799720090961,0.07035870899837475
CD24,-0.028181549470862828,0.0019959487649058175,-0.031645780637576164
HSP90AA1,-0.019580255423547962,-0.04166621011862309,-0.05938243906407978
BMP4,-0.03358868212079311,-0.015443138846541006,0.024231974862362365
SCGB3A1,-0.01217699593098299,-0.01868037534140389,0.011909540161160519
IGFBP4,0.05924219467962633,-0.01696273211896989,-0.10064355903690897
LEFTY2,-0.0024996283293924155,-0.01812515300889216,-0.007671827974751
PF4,0.013860978271090164,,-0.019383543805134303
ANGPTL2,0.04390185954177691,0.027083729695620895,0.01719536250436471
LRIG2,-0.05817317469479927,0.06877338925314172,0.011535426888873521
ICOSLG,0.01852187347293444,0.05295301659160007,0.04802937575255984
WIF1,-0.02272865532346631,,
NPPC,-0.002669158289293422,0.023156661643634155,-0.002396319073784343
LYZ,-0.00028358522356836417,-0.007371556077650317,-0.0024834948686380098
EREG,,0.09729954464018663,-0.05512492985831095
SPTAN1,0.018641517397411572,-0.01674854319862447,0.06828148807931433
LIPC,-0.015464494758515373,,
COL8A1,0.0010700871496524694,-0.0019527357643579289,0.042640142993001943
