,UKF313,ZH8811Abulk,ZH881T1,ZH916T1
SPX,,-0.01922254364264987,0.01606921026718027,-0.013326806970492891
MFGE8,-0.0656552982334908,0.029546102241121273,-0.06835535140065374,0.040745895686400115
TGFA,0.02248453395041831,0.016684259351272306,0.025982164914912915,0.05072308365859992
SLIT2,0.05719623428251487,-0.021720351642736186,-0.026154123253740568,0.058741926049908015
PLTP,0.049675360843724134,0.055717649081739436,0.06824533480706405,0.04138679509392223
APOD,0.019634638185689564,0.0607909543361525,-0.09017147611060974,0.02778987533292898
B2M,0.11687777343377109,0.04736099320622468,0.05235372942247992,0.04773599949923601
OMG,-0.014257091698960835,0.04422767998441974,-0.06801072630547277,0.010087364230629637
CXCL3,0.1048262284681452,0.014514210102064894,0.02176757718289292,0.0017254855257884652
CXCL10,-0.019426747955820015,-0.019687398766706672,-0.0059304061886984874,0.030467667253044714
RSPO3,,0.009806485950480984,0.010823320663301755,-0.020145898006492465
CORT,,-0.021739521261370392,0.001632725993978116,
NCAN,,0.07650748468354727,-0.10598504816904196,-0.02931289289006977
PRG4,,-0.02088181194108495,-0.039282379404387606,0.02351472970998177
ZG16B,0.03343398268157035,,,-0.025119766714946135
TGM2,-0.03831780143391596,0.021608925807490766,0.08438998720006388,0.07602719034792155
VEGFC,0.08761061356706058,-0.006437792988451631,-0.03873525477226957,0.06922207723992074
WNT6,0.04075029915887585,-0.028461102970578977,-0.01808105086709094,-0.016671331983807602
NRG4,,,-0.029970356784798292,-0.020145900264366984
PMCH,,-0.01937859527465713,-0.017255694031447166,-0.043442214199239694
COL9A1,,-0.03542960559712006,0.005829562949207306,0.0542113021330962
GDF11,0.040812872542770086,0.046259084313798694,0.006937606703808593,0.07008239137875681
RAET1E,,,,0.0514338574807201
IL24,-0.01601517262301026,-0.014448213672124597,,
SORBS1,-0.05100698544626298,0.0067772640396080875,0.004939872165870966,0.04612545672093625
DLL1,0.09392173879417688,0.061887746106193124,-0.009091661354605438,0.047101716148234406
TLN1,0.04991932672272217,0.032303166743953296,-0.0038722267322089123,0.0453087052691725
COL2A1,,-0.03158568913887095,-0.01416202154090673,-0.014634333429827456
SHH,,0.017300861948798606,0.012306565286463417,-0.009714994118059433
PON2,0.07234347256303714,0.024594360499105555,0.003250562460486603,-0.019587252649186784
ICAM5,-0.015160328651515953,-0.018662537332999402,0.008647150918686399,0.028279247178555008
HPX,-0.004688505819456036,0.04673896008296763,0.0033992290972058104,0.09750461998218923
SFRP2,0.1281132096174406,0.006784704314993705,-0.015147517866838083,0.04848475720721936
CD70,0.1086948588024275,0.1126342104659891,-0.04364441277878329,0.02257302647554488
HP,,0.021225852106480547,0.06268334666912685,-0.030136063351992894
CXCL2,0.1129892490153248,0.039511034576077006,0.07725328337021559,-0.03936910142490764
NPPB,,-0.015689570591632028,0.03422241225838125,-0.020435772164847463
CCK,,0.016635460092993513,-0.005282193601859646,-0.026510713245002912
SEMA6A,0.05197724222996315,0.018551192982786728,-0.0013065596939642566,-0.02275007914097076
IRAK4,0.0002189112167774102,0.004175420410758295,0.024004705047839057,0.051829884296376215
GSTP1,0.029270006076041143,0.034177060870233804,-0.003772519649972658,0.023624289110115968
VCAM1,0.021045075499043244,0.07292580379957671,0.024192206617405062,0.06002685699747062
NXPH3,-0.030221184287800046,-0.0009285359387393754,0.05253196267854418,0.0316960581782285
MTMR4,0.05483157326442821,-0.005402217931450795,0.008072319648358426,0.013773631371018702
LAMC2,-0.0063306623306747176,-0.01776276070736043,-0.016749342562962646,-0.028263205445600955
IL10,0.10219250150997483,0.009443979571074672,0.07245216549198576,0.020874179548737843
SEMA4D,0.05208051911310707,0.024642495675745585,-0.047032259882741685,0.05064417959111577
TRH,,0.0011655849157184877,0.04426859922495763,-0.022889435277634325
SEMA6D,0.17442178995317303,-0.0017114189605264849,-0.015286551926056328,-0.03942031213975682
CEL,,0.09923794425774603,-0.015259323322141203,0.004680880194563299
PDCD1LG2,0.0015508470332669794,0.09696377856464249,-0.05380269519187675,0.02016628040086856
SPINT1,0.016702037723707847,0.02379110418171755,0.01816565231305646,0.06126276189938276
CTHRC1,-0.03867197952555581,-0.0434415645882073,-0.013829729335621517,0.06548662250925051
PODXL,0.014645358608469763,0.06784472047941338,-0.07986432686087362,0.03834087860197463
JAM3,0.061916472508794645,0.018300127379234324,-0.007278362109742053,0.01780888671310627
TGFB2,0.021428818000719333,-0.04007260920332092,-0.06859174185989618,0.03729952762906519
COL18A1,0.08181684328148127,0.07855627577622204,0.03242831206881501,0.06323172394852423
NODAL,,-0.02159863800916739,-0.019154129444657508,-0.03132627373095384
INHBB,0.02508484036555918,0.05670150350456143,0.06971360630279472,-0.005523491447609147
LCN1,,-0.02297364267167445,,-0.023147042798825592
ARF4,0.08317494922531604,0.0010924408367215441,0.009407060352682807,0.007159842296484251
CXCL14,-0.0051921472551132155,-0.026716299443803056,0.036977458005504886,-0.007192606339000632
LIF,0.11253947894423615,0.02047465691807173,-0.040477833892487436,0.047487472753809074
IL17B,0.02952692796446413,-0.019991929462442267,-0.023829516869630245,0.036866417112868234
MMP1,-0.08364542473933555,-0.031585692137438955,-0.017255692664901782,0.0437314443313789
MATN1,0.00843817022464224,0.0635864712845057,-0.024558875353204966,0.0020686559615697075
ADAM28,0.017146871991462042,0.04410329263431965,0.04344548208458358,0.06583179297328251
TCN2,0.07203101820059325,-0.013773623659363876,-0.03583129323372219,0.09913956066365502
THPO,,,-0.021303686855277403,0.05371814712362525
CUBN,0.0530158603673664,0.06607712902954342,-0.01175922241022843,0.06318446297994688
TIMP3,-0.046054770631335874,-0.06841318847944694,0.05295374088014018,0.0669403565622891
PIGF,0.035533878742836894,0.022260350126819067,-0.009598491648670545,-0.007754786739251226
CRH,,0.037575214405575125,-0.012939251285976337,-0.03432410194253567
BDNF,0.00568787390933884,0.04588106568974083,-0.08529785311725051,0.035788549694711444
CCL5,0.0697792427067245,0.03592292039023497,0.036569684892945965,0.037489052809379586
GAD1,0.041089384818177734,0.022489853035922137,0.027322062715703956,0.006927621710540894
COL14A1,0.032335094820123075,-0.006690266744928894,0.06607354496211053,0.15206685932920375
HLA-A,-0.007912025449170988,-0.027295656500581512,0.008809086500042753,0.0006120876521514282
FGF18,-0.016629054135988752,-0.02363524933958523,-0.005367640062547033,0.10054117530776838
ADM,-0.024123463700158207,-0.1037456266557449,0.012509816303044147,0.0017103833220148811
CCL15,,,,-0.019852007032021873
GNAI2,0.003681161465590589,0.0424056330003588,0.0062940333256111605,0.043670314143481145
HDC,,,,0.049630979894373276
COL11A1,-0.04378296746183769,-0.0204862982124439,-0.006633555025048957,0.027266877918081307
NUCB2,0.007201040721049116,-0.06491535257749186,-0.0007089419813548453,0.03619211851517136
CXCL1,0.13413932580247434,0.025312436896292603,-0.014456758999274838,0.04326327933007424
VCAN,0.07794895651787034,0.049099671907095764,0.039016856448746,-0.006543382482216367
MMP7,0.06443458861547735,0.0303055985757939,0.09872435485402196,0.06968682935469242
PTPN6,0.10720046206456667,0.021904505866190076,-0.02034289455533552,0.121545126597071
PTGS2,0.04155134413018048,-0.03194900707090704,0.05643350613260744,-0.00690856256519799
XCL1,0.12485160953037114,,,
CD58,0.06122493049749623,0.07314923885351578,0.02344056202832319,0.03478194548967547
TNFSF14,,-0.018906956324991113,0.006253993539234633,-0.019819721398843394
CNTN4,,0.053050382738671076,0.016670291987464322,0.06500515121611135
INSL3,,0.060118150271053744,0.09603395398174237,-0.027181900572375215
BTLA,,,,0.04007576657530782
MFNG,0.09418737721057266,-0.03167166526485983,-0.0453530777844004,0.03027951215092456
ICAM1,0.053313402247687894,-0.03835642336626546,0.009385274219256735,-0.038219510997657115
PROS1,0.07966952320310083,0.0486158806090716,0.047070836300743116,0.03975136916215122
CLCF1,0.08140010628501525,-0.020010395625382676,0.027680695447401985,-0.007752693971358255
PSAP,-0.0532155188456572,0.034587408960778464,0.0015789502936314809,0.07096184651896797
EFEMP1,0.03691397451086676,0.03452940028616388,0.012671997496020994,0.06640631055777133
C1QTNF1,0.07085360570480113,0.013969273445185566,0.002467791517199156,-0.029177678699685006
ALB,-0.015160333635643581,-0.0033251284374482366,-0.033024534781811575,-0.0172697908580877
CCL13,0.1191330289644422,-0.014035219670608107,-0.0279488216473229,
EFNA3,-0.0026012705134729076,0.03334939707688986,-0.028534041224263944,0.044431999527519556
DRAXIN,0.12555246802738673,0.023908094135709455,0.016271043998505062,0.008317543417560318
RAET1L,,,0.04399724427183085,
NPTX2,0.032080745346711514,0.06102787425110573,0.014124820905981958,0.003892637165015954
FGF11,-0.007029327759854989,-0.020891453925207786,-0.01511059013144215,0.04009683326119401
CD59,0.06793318590257977,-0.010682344163315682,0.028090323154104025,0.05972532192041687
COL9A2,0.060206623847867666,0.006250329590994276,-0.04466153489376332,0.06981479337704834
DLL3,0.11955400596406623,0.02742220856685471,-0.026468517562671327,0.0023912932210308642
FGF5,-0.025553274719963034,,,0.1167501939845217
LIN7C,0.06546789838097072,0.024282639707728586,-0.022720376115983522,0.05964261614214553
GDF7,,,-0.020255507468255624,0.03581762945434592
PSPN,0.06393436476153794,0.006140868646126976,0.0022307575794760256,0.06774424447820933
ANGPT1,0.09550201229306012,0.12287520902433845,0.009574186202890484,0.0599782010266823
PNOC,-0.015160333635643581,,-0.024013731403580128,-0.0280542447926861
L1CAM,-0.015942217580370992,0.013069589173699887,-0.01613436960187153,-0.009987530368070633
APOA1,0.005742577425300352,-0.02278077547063481,0.02468496235102995,-0.02356149814708339
PSEN1,0.04378623965176341,0.059338149780663915,-0.022904334305165346,0.07787078354411146
CALM2,0.035312168140607426,0.04060702068352627,-0.05765248777307266,-0.014336458151553542
CLEC2B,-0.04330871336946253,-0.01313777118656677,0.017994659335961796,0.07972297288133923
NTNG1,0.006892090691722235,-0.004091104046973914,-0.06037047380141604,0.02425705996090733
LRIG1,-0.02254703449184559,0.052284686258592235,-0.05346523289284001,-0.03766140148955356
CPAMD8,,,,-0.01330932451155388
GHRL,,,-0.021910263959817072,0.11264665949045266
NPY,,-0.027804319627297385,-0.03901355788775785,0.11498544844191029
MMP2,-0.04488727098452142,0.0442769255271581,-0.09227325823356787,0.06376196273604047
PPY,-0.014022632578525257,-0.008093130729657378,-0.017288936271633328,0.07583999004614234
ALKAL2,-0.03575100255683475,0.03566991809333891,-0.020536089155976833,-0.028301577021024236
CSF1,0.10120013761677403,0.05011291995568396,-0.02388032730600506,0.014676787719752017
SEMA4C,0.032055674206760566,-0.01810275863221529,0.030767625428332928,0.032985838735304675
BMP8A,,,,-0.024397218943833298
ICAM2,0.0038150623312566767,0.026207417987565037,-0.023334411488752545,0.09012451888907538
SYTL3,0.07540901245144879,0.002414500235417421,-0.021508606765743874,0.03569136055071057
IL1A,,-0.035458199502161676,0.06458923033838045,-0.007454688903650113
HLA-G,,-0.002374819190339452,-0.026786919908729404,
PGF,0.0509098076513496,-0.019497066512981307,0.005333496483238285,0.09080885785085818
LGALS8,0.019359893981824618,0.00818783281448302,0.012337644428691045,0.03770655328066356
DKK3,0.028297323373321852,0.010831061981640388,-0.024273563905300614,0.026023143317281786
COL16A1,0.09673207445239392,0.052810672777384854,-0.01924806955887651,0.061403664452368854
TPH1,,0.01656906776867408,0.04497469529242585,0.09576548222262096
TNC,-0.044928205074244554,0.004029240627865709,0.003121141680286545,0.04790686910027614
TNFSF9,-0.021116942837123346,-0.03449494140607514,-0.03130379777918735,0.060236812880067804
C4A,-0.016629063160106577,-0.015625632402758882,0.053727240964779835,0.0723858913685126
CNTN2,0.025493114620147254,0.029114735812337905,0.004186847209430873,0.05892221991916596
F7,-0.015160335763016624,-0.01968739466188093,-0.020255509426913704,
LUM,0.008871584438235795,0.02983377612772479,0.015548707052531481,0.05906996493957796
BTC,,0.04527731392183171,-0.01960164742214962,-0.03946977223589342
APOC1,0.09369798803558875,0.02192206524266919,0.03128129473342794,0.01999360838530057
PKM,-0.01268435146535947,-0.034760678307452046,0.008257359515543287,0.018891082210075644
TNF,0.1207721838718397,-0.013824371101359123,,0.07557700290728242
GNAS,-0.06662872231325809,0.006216735305384962,0.04547083379207846,-0.03903666724798735
BMP8B,-0.03533337481619459,0.03480651578424482,0.0406376285133111,0.049047684531231886
LIPH,,0.1116256135285943,-0.032166644870950986,0.01095303208829917
CCL28,,,,-0.01894449326446265
PTPN11,0.042476957939067195,-0.05688543132098443,-0.03070989289517422,-0.027406449665699953
ADAM12,-0.003248634868573477,0.03039519543181969,-0.054074107304417675,0.056810496033752066
EPO,-0.013784362275111713,-0.01524261260980722,-0.019379095503792496,-0.020145894149291913
EDN3,,-0.022941435051656786,0.062001836792613625,-0.013508769299489987
CCL22,,-0.017251354483611255,-0.017004312680474518,0.024175156264497732
CCL2,0.11251964657656599,0.02389569060895583,0.007915580950325886,-0.004310288839926833
DSCAM,0.0534119093850028,-0.02359748544384756,0.018556913695358543,0.021438039198987773
ANG,0.018305154730667083,0.03219016096456559,-0.03474350985018691,0.010135718635382193
FBLN2,-0.006617182947918662,-0.009074388245390872,-0.06969993370665098,0.07992573301160236
VTN,,-0.0174233493159249,-0.02509331308118321,0.0716513040357637
VEGFA,-0.08220740052054992,-0.08403358956648278,-0.008033130500010808,-0.0994170688815204
F10,-0.0012898186234319973,,-0.03356334399577374,-0.03556747002645584
SERPINA1,0.09227437813921674,0.00860714815261621,0.027123705515146236,0.07289755983048346
VWF,0.019046637430935175,0.017108229278267835,-0.0014255039369227538,0.05927213569611174
GDNF,-0.045803186398894136,0.03064954139463326,-0.027136615195343057,
VASP,0.022992523308311735,-0.009731326568482678,0.024266391903869648,0.0495616702024151
ADAM15,0.05084183649855293,0.023149765211239973,0.015163067218312117,0.03057860138861156
WNT2,,0.026118649670483173,-0.023268936568541523,0.023217866879033256
CALCB,,0.009155896399226583,-0.030270990154843632,
OLFM2,0.0395919297759957,0.008587470948552535,-0.08872663382973384,-0.03671993518736532
MFAP2,0.059112696254359595,0.06952904091194682,0.0510770575712662,0.08510745574019513
HLA-C,0.02673062709197812,-0.019889616147312127,0.01996512394883749,0.053922835935821534
THBS1,0.07657800339808069,0.03981047864434737,0.05028923955606615,0.03777751217611742
HSPA4,0.008133908022082671,0.03240728328370377,0.0642807582996778,0.036724079476134326
LMAN1,-0.01055133924618836,-0.03971886492362163,0.012210011620203654,-0.01238476886065007
LYPD3,0.009013744818491863,-0.017570371281959853,-0.030864756258441185,-0.02028942911649756
APOE,0.04294892084579692,-0.005345342427386214,0.016252452110822567,0.05786881242206762
SOSTDC1,,0.1467511196155516,-0.04473547960341977,-0.03359618997591281
ANXA1,0.03981336832074575,-0.03612104112602321,-0.013984309798435735,0.07502612499751096
WNT2B,0.10429255705405055,-0.0405618213157447,0.03311849072183434,0.0431504149004067
AMH,-0.0338413231343979,0.00852916719548428,0.01677246800352737,0.0162965560004464
GDF10,,0.10420658341141632,-0.032501497704320696,0.012653523671679273
EFNB3,-0.04127886623393133,-0.028027451959469485,0.02128246376814576,-0.00792622666364538
LTB,0.04591537944423724,-0.013373583086736076,0.009397860529995241,0.04609343215601228
ANGPT2,0.06525858035989329,0.011152647603996452,0.025814012511700287,0.008929263743007223
NRTN,,,-0.017255694031447166,
ADAM17,0.05034795110056857,-0.0018468765040013844,0.0735741232150443,0.021893511699333405
LRPAP1,0.006147464123863334,-0.023912835760089887,-0.03264613498708468,0.051668522108156804
NID1,0.0828143109003895,0.037004960785596334,-0.021612238388608655,0.06005662017951909
MST1,0.040428536770302746,0.01338456227689053,0.031409365303153754,-0.008554794007562289
CCL14,-0.02126244106496468,,,
DCN,-0.02959873957834788,0.044990032661984,-0.04848112008667387,0.0645655257311542
IGFL2,,,,-0.010442101262981954
COL7A1,0.00895279613025557,0.06702776069213397,-0.014408261542472286,0.054337064038819556
CALR,0.03094599210540809,-0.02615508794994664,-0.011618961636115794,0.05543238544367917
PIGA,-0.031181401072593436,-0.04079921282822562,-0.03731938229332217,0.02107175304914977
CD200,0.04886407878789572,-0.008714943546411736,0.016148387178312126,0.054541227647511674
GRP,,,-0.018926675903010455,0.04665636079692686
CDH1,,0.07803276750349437,-0.031166734899378625,0.010510220771735542
LPL,-0.03521873563418411,0.01806958092483252,-0.013066097442189112,-0.024040398023667177
SEMA5A,-0.01769097855282131,0.03661224250520543,-0.0027903921581549345,-0.041567880015873374
SEMA7A,0.022726223948042638,0.06469166937903265,0.01736789115802211,0.03582527971590795
SEMA4G,0.03588508778845393,0.0720718368283455,0.007448381148060635,0.031967386823699505
SEMA3B,-0.0063485184153609965,0.07224295033979367,0.02255836513171817,0.0017384230922656136
RPH3A,,0.07402953710546667,-0.04953761496644055,0.02731322158931298
JAG2,0.04349034798879296,0.007975107057332459,-0.00489594266423358,0.038594462179758995
CGN,,0.05331257864346795,0.014852014263376198,-0.05675819730927708
GDF15,0.03373043153398068,0.0005836519992893528,0.002537061918719928,0.05089111024972412
SEMA4F,0.007960995222436153,0.02269239717794906,-0.001968390414622279,0.03652528432164454
NXPH1,,0.018838358911104237,0.006493901895606146,0.01618349698090306
ARF1,0.030579235714752188,0.04114583028040216,-0.06825269591004514,0.03434876190992842
DSC3,-0.04247824632477959,,,-0.020145900264366984
EBI3,0.016233325282834287,0.06628298918214898,-0.008211975886625762,0.08151325667922808
TIMP1,-0.05857543249786642,-0.04914916569909353,0.0536516873865591,0.01995760827944325
SEMA3C,0.028160318133378822,0.04023278252042471,-0.06463488283857023,0.039051837133599235
GNRH2,,,,-0.021830828586197504
GAS6,0.03429606763704598,0.05897211371458588,-0.023272306568914363,0.034810165865213724
MEPE,,0.04206475751406991,-0.015765275043638477,-0.02783844831914549
SERPINE1,-0.0653986521690529,-0.04630407868866353,-0.03787867296340979,-0.02238460876186936
RSPO2,,-0.021314451848223965,0.04182490743465476,0.017443213877046337
SHBG,,0.07374241477009351,0.027363810318028932,0.011964788202444756
LGALS3BP,0.061641240141579186,-0.011001767357593714,0.0014660600994016266,0.03279463068959582
LAMB1,0.052615502244152824,-0.003339172927062882,-0.008141997165167725,0.06449031619429854
SPTBN2,0.04378882561286306,0.021413816227934382,-0.01870295466845649,-0.045315347540080556
COL1A2,-0.06750801167722245,0.03413923344681184,-0.00805139678655745,0.02652008394496326
DEFB1,,,,0.0639372673928296
WNT11,-0.019426748196924866,-0.008236326615767665,0.02288318744783902,0.005599942834215358
LGALS1,-0.09230598305862288,-0.039845222683585785,0.030295581614296473,0.04159405016146058
BCAN,-0.00037141358089242473,0.044757914425776896,-0.0711582541596915,-0.041301528919329006
ANOS1,0.06941558663904042,-0.021969376881736377,-0.029112302994587235,0.01611776439581625
EDA,-0.020446622923729552,0.024030461057385946,-0.02860208461788373,0.04282332874417752
FGF22,,-0.02324021475185213,0.05833189945372597,0.05985797404284561
SHANK1,,-0.027320111458183843,0.02793293849276275,-0.024212141906978797
NPVF,,-0.017251355639955165,,
RAET1G,,,,-0.025119762347790075
TGFB1,0.006116696295951847,-0.02677892981161041,0.04106014752154921,0.052072321178664976
MSTN,,0.0021633879319132706,-0.029361174787993,0.0459535177757232
WNT4,,0.02397848904730205,0.044810451033298976,0.08678032042934711
TNFSF4,0.05078527551105741,0.040851905838837604,-0.006807144730834443,0.03962679720115018
NTN1,-0.050008692680566576,0.010665617710167332,-0.04112658319908976,0.050799189408618765
CXCL12,0.002956422120483733,-0.014839915596321236,-0.02995277486279213,0.11390501621185252
GNRH1,0.038574912638735026,-0.03649742725726283,-0.027300757102922225,0.06841041189440003
FGF8,,0.10917856112453814,-0.012797970777510227,
RIMS1,,-0.02887496566963272,0.028817880124204043,0.06064714979287056
FGF14,,0.018828669228184637,-0.031040377333404225,0.05349581356226168
IGF1,0.08089682362712408,0.06743193972758513,-0.025942652243592795,0.06175949376827833
TNFSF10,0.04275468246153012,0.05426789923950319,0.030972578491990976,0.05814385326063759
GDF5,0.03292121502457063,0.11379306471469867,-0.03137843413805191,0.03000102884556945
CHAD,,-0.008312761673655977,-0.026971594627103062,
RGMA,0.0041289697054810335,0.00030983986966651373,-0.08864680002995963,-0.013942198161476413
WNT16,0.028132664152908216,,-0.0172556917538717,-0.00039149720808428877
CX3CL1,-0.002117229564483597,0.08928276340858397,-0.04772714005243154,0.04665831829109417
FGF1,0.10463273690300069,-0.02797866204945519,0.03329873485410719,0.0450371333440425
ALOX5AP,0.041808192267628365,-0.005301605872798898,0.08958337032620203,-0.02630664981144112
IL1RN,-0.0031037748338584325,-0.03932619645216373,0.04923253011665271,-0.02603836534349459
PCSK9,0.032216913779177674,-0.01504770221717743,-0.016749344437383594,
NPW,-0.020111910042004445,0.04268555883988254,0.05574155727639475,0.012452199786186743
CXCL9,-0.010585113628973571,,,0.012424192936526949
ANGPTL4,-0.03717149893239359,-0.059331150432953755,-0.01341022420444539,0.016194455027795304
CCL11,0.016622022652775872,,,
UCN2,0.08463166147707518,-0.026019075968389718,-0.018926675903010455,
OBP2A,-0.016222232742945628,,,-0.02262911197492011
COL4A3,,,-0.026471103064117783,-0.013954263817129301
NRG3,,-0.03395757328689375,0.04156272107531042,-0.006793863727690557
IL23A,,0.013829666879081094,,0.018464195110275885
COLQ,0.053692133632842816,0.05978682694595705,-0.030499178039968204,-0.02756109509041448
SCGB1A1,,,-0.019379095387146793,
TNFSF12,0.013044143008654668,0.040916262296368265,-0.0002911158516838518,0.05720046321406958
DKK2,0.01900393093335899,-0.01776276153697442,-0.022306190414207585,0.013688807656402837
FYN,0.015996934691833952,0.019439471711281204,-0.025233290819740555,0.021466062393526313
ACE,0.06341325081648214,-0.02503955065651551,-0.04335995829993164,0.04360770337264096
IL18,0.08968213133689451,0.036717531410724646,-0.01883351512587169,0.08558663483699247
PPBP,-0.015160330474976709,-0.018424457822633016,,
CCL27,,0.10908000470616289,0.015961596671484533,0.009341399673809371
SERPING1,0.06763476452992345,0.011347511394113228,-0.01996697267341958,0.05045536010374657
AZGP1,,0.05142147057622512,0.03776670738589795,0.039778476336428344
INHA,0.025653403939492288,-0.022795263860274213,-0.0360805259354218,0.08800234509913174
SEMA3G,-0.022359385590217124,,-0.027788045023063878,0.09663184228283452
OXT,,,-0.016227974019136383,
COL6A1,-0.08510143293367982,0.029794033423334896,-0.006574846189851791,0.041037989088537515
FGF17,-0.01722237820418411,0.027817825421963246,0.0994746682144561,-0.021558603214243424
TNFSF8,,0.15522050366407705,-0.017255694031447166,0.036983579928138874
