,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
TAC1,-0.018615181527839333,0.006735670972767105,0.007232108515444305,0.019791965969189133,-0.056947071176704916,-0.05513689188524144,-0.030412368317389,,,-0.028514741160583938,0.02067672523948294,-0.07051839866591701
RARRES2,0.031256939600507884,-0.013032992821885568,-0.06334128183554932,0.06762531874261248,-0.015704589574455138,-0.013768708069549357,0.030772171126758438,0.20468118692529205,0.027124682389139655,-0.030087488283661607,-0.0480515269039003,-0.06348107123763572
FGF7,,-0.019489738114043084,-0.006268179974650523,0.0014927203410737013,-0.004413347599442401,0.01623878209364766,-0.047420840901970324,-0.03575393700414,0.017844728677920463,0.015688512688835872,-0.09596253290123065,-0.09125368569439683
EFNA2,,,,,,,,,-0.027444999518612817,,,
HBEGF,-0.005492836237322217,-0.012398220147219197,0.034634587855577804,0.011699011105940996,0.04863617867989553,0.05734966067801536,0.04529438291172026,0.14129084045020623,0.04324642941466013,-0.01978409868952828,0.07712835520582843,0.01870874060840179
CSF3,,,-0.012791630911333963,0.037935152318919085,0.19428679848654537,,,0.13930765376416118,0.07917613939012781,0.00898996016808254,-0.03684221547976703,-0.04401663644465295
PI3,0.12731185724469163,,-0.04616569265622999,0.0003032335959080493,0.03250527182515548,,,0.14297879977520733,0.04120632531896405,0.02174477439627486,-0.07381594861924197,-0.02391302072928046
PCSK1N,-0.0685197803381167,-0.055962827981346504,0.06336966401259232,-0.012274957112650964,-0.039215201867424526,0.05283630419081427,-0.0952811555449266,-0.11940812332461603,-0.07127003647062398,0.05265806959576389,-0.12157738424559,0.00746299966635247
NTS,,,,,-0.03824059059481279,-0.017366317752097658,0.20872395301282168,-0.021697030828913114,-0.03343652385635411,-0.05478498778942142,-0.004450490410843323,
SFRP1,-0.02404147189090996,-0.008681872662158736,,-0.014570485289733877,-0.017690646411131015,-0.032245608733957494,0.1362786265680936,0.010304482640607446,0.008943573586119817,-0.04205783691641922,0.15781657164819612,0.01468664206654505
CXCL13,,-0.0039004049305112615,0.006413719036495351,,-0.01753165651330568,,,0.10011594444215985,0.05031490416796403,-0.038650673351748085,,0.05171544329218184
MICA,-0.01953653828603546,0.008186849740389926,-0.038062461833812004,0.009058183203020499,0.01243169763399746,0.01236605361150854,0.04682213207299431,0.044234479814060756,0.09858889379055949,0.024878288890094323,0.06784486163003861,0.030374411433609593
TG,-0.03236099468880984,-0.016393589166878518,,0.02090326524560907,-0.03752118215717819,-0.014669357624924266,,0.027961367774745397,0.058640915015438985,-0.01950094422516371,0.08983857419366496,-0.013434794786193405
ADA,0.023098232619372282,-0.03386697253217395,0.08601582524929263,0.035749404796461465,0.04564078133936621,-0.0031511958366422454,-0.02246371129632704,0.011879490108193032,0.0040708970109624276,0.0184309015917027,0.24211708259121126,-0.0006731850297903832
LAMC3,0.02392706020419327,-0.017413919034658783,0.1575236160607698,0.016602560141999224,-0.0755007599909323,0.01725336005610462,0.10357258788993395,-0.03589159154192806,0.035235258496795444,-0.006068210975921961,0.1957190190637717,0.05401780384185474
CCL7,0.0670908609562218,,,0.013662287776388003,0.07492907040272848,,,0.1022092022416457,,,-0.03860707053404945,-0.05388413651519865
NGF,-0.0037143551944788878,,,-0.015167973829615348,0.022883559763993352,,-0.018390050804738944,0.03209389218167362,0.0033055318158254315,-0.002832946206981913,0.21333217138784843,-0.03863042170164877
TNFSF15,,,,-0.012659188321147246,-0.017209586011092966,,,-0.03503469791080151,,-0.014713882711852602,0.11791586649116687,-0.04871523104150567
HMGB1,-0.06834690260258404,-0.02686249670220799,0.08324501780372415,-0.0015965436105362149,-0.003855286435977075,-0.02016252881516517,0.08590748965367404,-0.12588075999582835,-0.04152653643282467,0.049239522896502644,-0.13223125866986998,-0.09214055506285178
ITGB3BP,-0.01122991941062282,-0.054572692357747705,0.020422731490043557,0.03048029132705577,0.02112674695955482,0.029671954382445215,0.006565287550589663,-0.0030444744943394545,0.03938435253481661,-0.048586175758728006,0.013323617554064856,-0.04923716156929453
AANAT,0.005444056275256627,,,-0.011518567901915534,-0.015506866228286557,0.028370318718182453,-0.017289352311280738,0.03731658914958294,0.06648388399198288,,-0.0173825605958104,-0.00800309188584518
RELN,0.010561054536090846,-0.038470374606372364,0.03203225620793566,0.03698550827841004,-0.04668296677716243,-0.01001581188186708,-0.021517321457321145,,,0.0026327524675894727,,-0.04152126629727882
IL15,-0.01655524679292432,-0.02088518179130956,,0.006444942044823085,0.0022293638177846606,-0.037418921091012414,0.07466053782056792,-0.04975225099947066,-0.020291459124261012,-0.014147792498146931,0.0977504912700827,0.05424368637175104
UTS2,,,,,,,,0.005070797263442917,,,,
BSG,-0.04864676169966399,0.014828998408681822,-0.015816260144526206,0.016376239993458087,-0.047006292170499446,0.05063490481684047,0.0593125742125676,0.13986382930211197,0.12466106245624316,0.02603166472364423,-0.063133930202157,-0.042110826337097326
ADAMTS3,0.00802675432205618,-0.028804724727741378,,-0.029105686996027745,-0.042124610000591305,0.02733426514364674,0.012614984204451483,0.00611299596903748,-0.05016516266157276,0.0027032226373490506,0.02939515427699639,0.057328273956128314
CD34,-0.03834401251424155,-0.03292331412096577,0.0017321539375419568,0.0028324865902675978,-0.05415216908057077,0.05649994248170997,0.0795736427074591,-0.020915740705484045,0.026755620758346334,0.07164261523462728,0.24799593533629524,0.005577551202086774
PLAT,-0.06978513527095935,-0.009401488413029725,0.0850228334309172,0.010667570450930301,-0.07125608729790288,0.01658285895957173,0.005249306700159951,-0.11904333640436589,-0.0034860136969182606,0.10025986256327762,0.14058292698410063,0.009287175954976577
NTF3,,,,,,,,-0.019499722492660673,0.031239576120410686,-0.011958417965425287,,
LTA,,-0.012055897002342173,,-0.014570484608103673,,-0.012705501041926975,,,,,0.10612399632552784,
CKLF,-0.06887587391236027,-0.017235458400245977,0.04125846788625604,-0.004081131678045083,-0.05898905295787863,0.0015114599683442957,0.015210333438222973,-0.0705229253249226,-0.019698690768588725,0.00762487568147376,-0.059234033931428426,-0.05539878200621896
CD24,-0.050987488764913824,-0.013291623518971764,0.10308820549173889,-0.01726201768621995,-0.06876486889087578,-0.04659482400379825,0.09425027386445999,-0.11768287797644959,-0.0760832446169229,-0.007804514421772898,-0.09165954505107209,-0.016825991066440373
HSP90AA1,0.03843218653624841,-0.04069512498581854,0.02618838193787445,-0.03361301200857778,0.07945469527916457,-0.046325188877853946,-0.10981372910731674,0.11094118775277305,-0.02500755532059597,0.01370315052944871,-0.1468824767260789,-0.10272741953070715
BMP4,0.047489884301726897,-0.012779957539233616,0.019911603360702832,-0.03399468970511386,-0.030093578871021584,0.0072526382260500654,-0.027576892095996855,0.0694862216549643,-0.009167181934407109,0.01699808537765572,0.02786882833365511,-0.034333065414390726
SCGB3A1,0.06865991893416529,,-0.025139639786470196,,-0.018466763361419558,,0.042259251857847874,-0.014759770418479699,0.08998597135408161,0.042723149073356725,0.1839509221034976,-0.012921444470303477
IGFBP4,0.019850543280558772,0.008593698646471673,0.01415898101499687,0.018809328230534012,0.028248275386142992,0.035015717125435164,0.0446107226894324,-0.025812687113695793,0.04951582094849953,0.026095451902340958,0.30323024173344293,0.09109123568562527
RSPO4,,-0.01948973441391754,,0.03305371680509023,-0.021313646786805997,0.09627846308323085,,,,-0.02057822723939546,-0.011679045353759313,-0.03389020694150432
LEFTY2,-0.0021944128610220516,0.04047908908939076,0.04893641683900945,-0.023535450065040514,-0.03308207448110946,-0.028576682329125712,-0.018390050804738944,-0.0024461178954935693,-0.03155681848143346,-0.027985029527531746,0.12233747140227923,-0.05862358282330626
PF4,0.041906742906344156,-0.010966476891411708,,0.01903099173874829,,,,,-0.02515524216464266,,0.07796330501167457,-0.0265481167640985
ANGPTL2,-0.010547380381232496,-0.03402720363990931,0.08747927894497007,-0.0049492977789132074,-0.055385467230021496,0.008245369080778017,0.09829840672436944,-0.07167640817341575,-0.015551926848879799,0.04219812354976945,0.1273952917250087,0.03227274505042603
LRIG2,-0.05671886057075371,0.017933892868406312,0.06802218298633755,-0.012068860789920345,0.02539184593906894,0.0610896998418688,-0.060876814241607034,0.03102871683072053,0.03689673320206426,0.0505872611168862,0.06590150952226993,0.018344782717242346
ICOSLG,-0.01793822244483603,-0.005630026080878448,0.03839440604827386,-0.03942061185868939,0.012810930632759412,-0.013528755620365741,0.08499928524705894,0.06479910926129259,-0.0033806256327001713,0.048878784236757365,0.1648635021647885,0.046562614519356206
WIF1,-0.019591508131258307,,-0.03390727974916166,,-0.02661865679272916,-0.01140327017758192,-0.042126390249018764,,,-0.019129455465332165,,0.016682334043112233
NPPC,-0.029861679116692904,,0.025717782741081482,0.0031919367604667423,-0.015294389591139022,-0.02224415687840827,-0.020201791418709366,-0.037522976892249676,0.034391245552068524,-0.009765816030831894,,-0.054846439494252094
LYZ,0.09227634888799909,0.015064089089107946,0.06671267140937076,0.017385138849683308,0.08485990274383075,0.04281869406288062,0.1467805437456405,-0.0011871074961912365,0.004184391044129634,0.0072467861730593445,0.14166321748597346,0.013284233111072982
EREG,,,0.008069471391439518,,0.0841479366660147,,0.009921482954260917,0.16787198280323332,0.12358682582103059,-0.025630528977028656,0.004902283411022483,-0.013592423411385305
SPTAN1,-0.09380056050957572,0.0333424469606525,-0.011781243990589493,-0.028605260932913625,-0.06769051718703052,0.015530758011885495,-0.07225959214046128,-0.08699790741624079,-0.014622354885410024,-0.047207563568068156,-0.005447204923060924,0.04362285651979835
PTH2,,,,,,,,,,0.012913925973554816,,
LIPC,-0.020946229160164396,-0.0165051338202541,,0.031564440849794234,-0.020635118115199455,-0.007833489791191969,-0.03388177170518005,,,,8.26232599304439e-05,0.031089037620954916
COL8A1,0.035906869376796935,0.009250916218258909,0.03714371143137276,0.03164339494151649,-0.07451783026701626,0.01843181958992508,0.006341812619062932,-0.007633474823621492,0.006738939570337145,0.005809522186551989,-0.009639084605851602,-0.11498650143836175
GSTM2,0.019675135238054045,-0.010692725013160513,0.0164701410735335,0.00030424055091691284,-0.041782991531285084,0.02213555170909525,0.00832209496027596,-0.00341287311873416,-0.03766916017952428,-0.016299723546374517,-0.015123251410270495,-0.054546976213514994
SPX,-0.024046498149917356,-0.010759184825237262,,0.01183791388544284,-0.04138567296950806,-0.037829816448505145,-0.02839317779765295,0.07401311824173236,0.048217507746388964,-0.050641896633832145,-0.04974834925647345,0.034663928588813765
MFGE8,0.008983700464035002,0.029449336798687168,0.02295174829366844,-0.0059174994074998296,-0.01605838471030799,0.041684193069959824,0.0007760612658434523,0.05814410326238006,0.08313885076105812,-0.0039038729907535474,0.17894706890200898,0.02867404718660522
TGFA,-0.023993973853283432,-0.007079405596049656,-0.018044823862804225,0.005535539268756546,-0.02452743891974411,0.07609472653270334,-0.01771113632507324,-0.08776494236953515,-0.045172692450638104,0.025485675199269225,0.0057751905870876705,-0.005791370334558923
SLIT2,-0.001853989867234423,0.05532690025512634,0.013314041553016267,-0.033757913713874564,-0.043458931660990435,0.026261354436471734,0.024047854163975417,0.026674623772763147,-0.011919273615492776,-0.034473124719244096,0.02050732375205947,-0.04993715381026941
PLTP,-0.05729725478325146,0.003987247527280206,0.06101226259219974,0.05602659203900836,-0.05030420192231288,-0.03765822623891248,0.1239072093798317,0.03037035841199027,0.06074752589942132,-0.015427463032077164,0.1011462485308113,0.025325872163353847
APOD,-0.08799564302593334,0.030852982091428328,0.0620238815745107,0.03576623503657002,-0.13125045027964186,-0.034186458347632266,0.10506496829295711,-0.06378649089553695,-0.04124652183822963,0.060965215432893315,-0.05731287286464925,0.11171573873157171
B2M,0.08510027818833797,0.04290405405463511,0.05603931081816853,0.08112611757241071,0.07195857230484193,-0.02020263239288489,0.1103559623686401,-0.00013613874897133762,0.06702970927845889,0.03081805467071345,0.21539846588431438,0.10212967166981256
OMG,-0.09475989319095414,0.05483587247125345,0.06972011700576075,0.007962597134121825,-0.14190463167294165,-0.017929342888903667,0.02270068800548077,-0.1512578777238383,0.02222380249251927,-0.024133379487417807,-0.007000834988727153,0.012314057271897563
CXCL3,0.18574563413355144,0.03677139662273366,-0.008108000501377964,-0.04548327868745998,0.06253551169506529,0.030748089591701607,-0.0266316991838919,0.17013054598701075,0.12350740385432978,-0.00129017046290503,0.08490633271968388,0.0019119931475623016
CXCL10,0.060777138689313254,0.00017587304811895094,,0.06354169448145439,-0.033675459800516276,0.03080107811449936,-0.003636650184732188,0.06036784961923111,-0.03374047215915753,0.06652162101914667,0.06714949571334174,0.024485690451251773
RSPO3,-0.022404192587141127,,-0.03032051016199609,0.013620774809841241,-0.002378938055225198,-0.022318834361128356,-0.04063018868819489,-0.008856199625552095,0.08480574661328948,0.009363149186189943,0.014442469934024139,0.017339654446410415
CORT,-0.03395777281406614,-0.019585433280378643,0.01783749639917082,-0.01478386295366199,-0.02504381598953179,-0.028750470939948584,-0.033386553160562334,-0.018370619318235987,-0.026323682382345455,-0.03422435178432135,,
NCAN,-0.10929289608040611,-0.056528757706793394,0.13011745640926864,-0.020813564616108858,-0.0675968056603355,0.013204113079406275,0.011954092571176859,-0.17012897951447373,-0.043416174880897794,0.008245793438762363,-0.07962510880499628,0.053803051155098564
PRG4,0.01713638194796051,,0.015415106481007202,-0.011368328941219408,-0.014774661377294409,0.04123029425994469,,0.11154092710146897,0.007350752521442268,0.013985929020742492,0.02778564073496351,-0.036951361692838046
ZG16B,0.035570305018436374,-0.01319637257235422,,0.07417661018948964,,-0.010095673963910194,,,,,0.009891128012949215,0.06605015476685767
TGM2,0.07949151693187718,0.030807030867325166,0.0170701180395081,-0.00858055075130283,0.07053454311524539,0.02135889810493343,0.06639236987753237,0.1388227685125606,0.08131280746253125,-0.028339713172415584,0.168784486594175,0.04203223022442816
VEGFC,-0.031493753697398895,-0.016944650568937913,-0.02052504175719501,0.00790455347388704,-0.022743099709181494,-0.027185159206625006,-0.021377244068307138,0.15384209959409162,0.07386386578669407,0.04476317440478213,0.15870892666296715,-0.008085084786060808
WNT6,-0.026611744095995767,-0.012203962080543872,0.012880246075609827,-0.01572386274430105,-0.020358060954077942,0.003270992619430555,,-0.0024675665993878653,-0.014265070818008905,-0.01369743795934348,0.014785294888138473,0.15303603026751558
NRG4,0.030204214294553684,,0.000757035589670305,-0.013835776375597221,-0.021044573012004218,-0.01939542431983242,-0.023815514833855547,,,-0.027174082985900017,-0.03917863173876999,-0.003905388172559441
PMCH,-0.01750845066990462,,,-0.019170816098487448,,-0.01477727048981351,,0.037213747151181475,0.031177554103882784,0.07853805082981237,0.06841236600121445,0.022454097141430422
COL9A1,0.027715305469534927,-0.019553229960989342,0.06005809523254008,0.02495537069529777,-0.018602740041547612,0.08772510502362141,-0.018655732241384126,-0.09228377480772462,-0.01417254960950803,-0.01973814333663014,-0.013130744088573528,0.045227583636516834
GDF11,-0.0038828778126381953,-0.022591901950922852,0.08236237947415456,-0.050043933213602135,0.03557264418628348,0.0012606751756429075,-0.007152320155181322,-0.02668818829237923,-0.000139704709076395,-0.022271251515394302,0.10538267087613681,-0.0020621289482241636
RAET1E,,,,,,,,,,,-0.022987222338654988,
IL24,,,,,,,,0.15348605926352593,0.009209472892918092,,,-0.03934538757470939
SORBS1,-0.03625576110325824,0.011914070251724326,-0.008453596469638575,0.02113604681650682,-0.026328303966025868,-0.03060883022017949,0.044594117185247244,-0.03384369230758944,0.011065827539582658,0.030503573812173706,-0.07403360996711832,-0.04059930735650401
DLL1,-0.07450203661315052,-0.050710738651661647,0.05437171083679602,-0.007464121612589391,-0.03737733430824583,0.00874817259747315,0.04072491446143923,-0.015868258154189963,-0.04600334232186439,-0.042267463644033616,0.13286764431212209,0.17581810900426093
TLN1,0.023169922517844527,0.018495292273641935,-0.060917279212673064,0.03538380851837937,0.0512960915229525,0.045425688324875736,0.07331250490945684,0.11886179530808025,0.020906015855434973,0.04500418347701507,0.15675927950002042,0.010772225050747129
COL2A1,-0.01908814999093712,,,,-0.013196013952564865,,,0.043997961914087204,0.11133187620571237,-0.032960219286581466,0.06395359715138593,0.03278688169977893
SHH,,,,-0.011813560291132183,-0.009175488888583551,0.015483641851992944,,0.09997316889154419,0.051959519823822374,-0.02902315184883089,-0.03649437761223254,-0.004374539353526657
PON2,-0.11366813634782173,-0.0010080971860937735,0.06852276200015035,-0.07556984632572036,-0.10185590953273206,-0.024968942690379387,0.05467823892384902,-0.04274648109442326,0.037326375667311965,0.023396739425541727,-0.12484646020009475,0.043566139592785325
ICAM5,-0.026510865736128736,-0.015709240009358885,0.06693948990512526,-0.0028278300375061496,-0.034995753972191415,-0.0062020650173146225,-0.031259185514750286,0.09510297899744845,-0.038586301665280404,-0.01833440304926905,-0.010004934459972054,0.030211744724269084
HPX,0.03495512634206181,,0.07189783332760394,-0.007785952968554892,-0.037436096636543514,-0.019812134445802886,,0.08691697847775688,0.04946028253117217,-0.034320823151855064,0.04004758194209472,0.1044486821341856
SFRP2,-0.021928023501132803,,,-0.01345436493772104,,-0.016512118491171814,-0.0029357045343985366,-0.07505029923599842,0.023304776811507853,0.06271104879920297,0.1731089129262221,6.510157909813116e-05
CFC1,,,,,,-0.012705501809786038,-0.019432638629001613,,,,,-0.031140888421775557
CD70,0.07290714026801812,,,-0.022868592251679233,,0.022943544450368898,,0.06493198025783715,0.1015569659825181,0.036975634391618245,0.014272751492345184,0.011379468257245
HP,0.03760560420643491,,0.053421068060508774,-0.03347224393919871,0.016219105759744345,-0.03720935000007193,0.06116961152549665,0.045171368648757364,0.040828715309735954,0.013375969210862752,0.08305624649454947,-0.05572330777731298
CXCL2,-0.07124164433887593,-0.00795902772155058,0.06985216295947222,-0.026706660257100105,0.05568924467299785,0.05349035752177245,0.09778648755807547,0.15461204721789817,0.09048814187104103,0.04235500454088778,0.03934227544317777,0.053191671089352646
NPPB,-0.004878461065046759,,0.03006799421743908,-0.04208265794016826,,-0.011125454100736867,,-0.002125629624986251,0.028424108333569776,-0.007644076470780438,-0.027921618957236417,
CCK,-0.07245107851457691,0.008376088209127738,0.0294156862254022,-0.0027237200753925657,0.013269432304068587,-0.05094533647473286,-0.09829886206849657,-0.042135161607258574,-0.03581388084527447,-0.04334464460348171,0.018239598792321954,0.00747817693358126
SEMA6A,-0.05445708275073105,-0.03614325421046351,0.008783429358790715,0.023729866366783686,-0.0003910238128190028,0.0361910201054036,0.03639910483574899,-0.06333923460171849,-0.02494818065592764,0.023501440378744312,-0.09978548596319184,-0.03883415197059196
IRAK4,-0.0524496615959552,0.029262419455986746,-0.02778524306636714,-0.023793862825451574,0.02408506001386575,0.007139857856668968,-0.0532302445344364,0.039770933337120624,0.006930615888416714,-0.02142983645597078,0.12873078388926143,-0.011796769764061181
GSTP1,-0.054507128675547765,-0.03669604042200685,0.06405020684142222,-0.024916662211393707,-0.04880421139580031,0.00034076742491275473,0.06702749140747645,-0.02051153207906758,0.07747478147508186,-0.023503426422155985,0.017534881525440475,-0.015055622584557048
VCAM1,-0.02798650379335191,0.0010008328957005657,0.06774949271680121,0.026810048037747006,0.00846396485235869,-0.013654504142540592,0.1395656642814828,0.1162063452799811,0.07648455821696344,0.04561310689865179,0.09994943586313484,0.043226675446210575
NXPH3,-0.030965898758800122,-0.00862824193710764,0.06355502307100372,-0.008064204752053203,0.028701319127791995,-0.0005481883789458148,0.0146627105174968,0.01425815512079623,0.055908219727421674,0.0295810072379355,-0.01902761493487242,-0.102376456805353
MTMR4,-0.02911225241548342,0.013442529465705188,0.08730560938645394,-0.03959364384472452,-0.011028532570691396,0.01890722425654715,-0.049025085502920264,0.044351993107453636,0.005540807037985152,-0.04915263965821236,0.043152192386892906,-0.013529989461199713
LAMC2,-0.01670107294242895,,,-0.026405381311952657,,0.06641341614323763,,0.17347309926876947,-0.006531951120705806,-0.015186606820646079,0.08839230472976269,-0.03389022559797205
IL10,-0.004652851862624344,0.01917950523881232,-0.025376242381901382,0.061003432396730284,0.006990114462159313,0.001685219697359986,0.07775662102300784,0.021890277073968834,0.031462513372745464,0.04462189808845022,0.17155964097455387,0.19973263708382205
SEMA4D,0.01877171863297977,-0.0006279515032896011,0.06851088187596482,-0.009791538037525988,-0.023326017605826442,0.004080755326011594,0.01756846639456136,-0.0751495885438184,-0.031538229212618674,-0.03144812955715028,0.008746197110127188,-0.011931741231856374
TRH,0.08131978794712372,,0.04874733296910522,-0.01730255613043228,-0.012985878203910612,0.005828295017513147,-0.030262089770714522,-0.01501459487063238,-0.03823600629678563,0.0344275012069661,0.05675044075084529,-0.01260937595829506
SEMA6D,-0.04077641602740413,-0.00891688090033954,0.10183813064607039,-0.016131194735135006,0.003296777351065937,0.028030184299424842,-0.016526948132156712,-0.002240405339490198,-0.048501900975205896,-0.007807318169178133,-0.1282256790108593,-0.06387897299663516
CEL,,,-0.044097539696815055,,0.03426066887175984,,,-0.04124193758623443,0.020985675085758822,0.14621424915323775,0.05212940097614187,-0.036207082426727544
PDCD1LG2,0.03860484219093992,0.015291133425457267,-0.05429556822544511,0.022929519515478714,-0.0288729746274337,0.018050631774469167,0.07691475749601913,0.0035370571793392814,0.031773577031987875,0.034344718917953286,0.08793046441421344,-0.0076270545323726254
SPINT1,0.01567304020201446,-0.03927170497416424,0.03022533146604118,-0.032920086101175985,0.011960021448712284,-0.02433185275527599,-0.02938973818899213,-0.03218767354036165,0.03667732741775162,-0.01980857529114605,0.05145063597322128,0.04887367004136089
CTHRC1,-0.0061535960807029,-0.018307320306285516,0.06852964297405369,0.019802053120330662,-0.051324422337019865,0.011141361427534855,0.029806271653415446,0.03963883208110678,0.03598983601467395,-0.00732950638801131,0.24942551137053537,0.10336086916504636
PODXL,-0.021009011729511137,-0.0531948758278832,0.09576915115891495,0.03374175356574928,-0.09074458777852448,0.026776302200123718,-0.006432820186556164,0.017685718513222714,0.039628274435920464,0.04653351659530622,0.14325688108428838,0.020420398653930038
JAM3,0.02091530012212441,0.019939992227628472,0.03824397181637867,0.026095011637731057,-0.02703883640288357,0.024708614918674734,0.10392137102930729,0.04159229516418714,0.02389359166814286,0.09455113705998625,0.04945643661720763,0.02706215380270033
TGFB2,0.009335456771295053,-0.0228367479361709,0.004443434917799178,0.045774461781717436,0.030108991183992195,0.016952900266741275,0.047976900839819626,-0.04066933676684216,0.03882197614957909,-0.05724231526856262,-0.16155183952675092,-0.05146595540481449
COL18A1,0.015486664712185865,-0.012044359053667316,0.14806374490726512,-0.0160787702109009,-0.07517039963198892,0.04979999113466438,0.09168140534113617,0.09510613642156848,0.08672915566894067,0.010359040702116793,0.263520337889037,0.08032056513948303
NODAL,0.00558322478078558,0.09620198862847903,,-0.023265722703228322,-0.03127642049672282,,,0.001958451637887143,-0.015938043182025966,-0.017367023915971624,0.05689960314679958,-0.03900996216654106
INHBB,-0.03007240204171584,0.05874256461819439,0.014223456920394307,0.03569527405603473,-0.007979295739886523,-0.02215945774776212,0.011317753446972926,-0.0040101802152766345,-0.00036605204572702797,-0.06000893177660813,-0.10329664363523651,0.02573405071908291
LCN1,0.06333784200369835,,,,,,,-0.043304130562850957,-0.028876309321504617,,0.006279762314463164,-0.023771101812050634
ARF4,0.07363896803968485,-0.009146761378396118,-0.1400210743899895,0.004681641882152272,0.06462929715536932,-0.05783852069525598,0.024791552328004323,-0.021732660793344443,0.02001450328105438,0.021507751055999405,0.1255039604691324,-0.061329522822434646
