,MGH258,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,0.021837763032251326,,,,,,,,,,,-0.0334633515872089,,-0.0004632298124191023,
BMP1,0.04943295660520194,0.2639053456377484,-0.02891113752985293,0.06441830230735901,0.13111914690236587,0.12772726071152934,0.19645436126239466,-0.05726458745763863,0.05050807329318771,0.20106551121390323,-0.011607975606669783,0.17786909500294504,0.07550156033616286,0.11970847886121407,0.1342983582343338,0.0445471011966707,0.047935272147903295,0.28937129871787914,0.012162290188687835,0.31918787744285226,0.11602933633199289
NDP,0.056019378172336036,0.014943014546288552,-0.03273414682482534,0.04866216099388937,0.032173860207809435,0.018086050218818473,0.029419008811463324,-0.014225244835633253,0.07249475885967134,0.1321212460374846,-0.035417161323688134,0.11650497066530226,0.02937394301925307,0.017852255412335802,0.04634380130057137,0.023471931849362682,0.021149605485968427,0.10810636539575146,-0.006654769498015035,-0.010974944960160776,0.04379898242940803
TNFSF18,0.032088302213252665,0.07597030234121031,-0.044725609194955676,,,0.01587961467050533,0.06720146218346863,-0.020028801510054067,,,,0.06176526189852816,,0.04041042553434189,,,,0.012275093607002375,,0.06557887020529111,-0.008204035821476623
IL36G,,,,,,,,,,,-0.017136234317814504,,,,,,,,,,
RTN4,-0.07926554921465273,-0.0689936013443415,-0.05261578610893337,-0.04204336122921316,-0.025626885684641523,-0.1278919216171615,-0.22405254669886226,-0.03671563724127318,-0.0421324278727831,-0.14453769591735385,0.028840952411031257,-0.020724506930420047,-0.08004614567297139,0.04705085342822112,-0.07181750964466628,-0.08967300034234296,-0.02644838903846204,-0.23534736405698078,0.0021400282629138925,-0.05868607315508956,0.02579806753480892
HEBP1,-0.014482997195206208,0.06253380427254299,0.022066579323226698,-0.02857108282509545,0.022373773628057397,-0.039315704522697094,0.09977154690872217,0.06302294902211941,0.0950016461059047,0.025319653226325702,-0.011636604170975378,0.03225064280041163,0.02035641597107148,0.016203300673099528,0.09013363154140386,0.05110036422079041,0.038553226772454964,-0.013389127686124635,0.06715368404323793,0.08325813926016899,0.026261122069664713
WNT7B,-0.025973669697558186,-0.0014384260859261141,0.04338951238440875,0.004565866842192865,-0.016490106256376924,0.015056209709389567,-0.05658328790136804,-0.05741069509422699,,0.07064271309131813,-0.01883469631890283,0.1611021249222832,-0.045581345987706114,,-0.005074891889137465,-0.030732670211406698,0.02582377844125591,0.04957884438066853,0.0072740787174439235,0.11703838831491108,-0.04456424450978011
PTMA,0.01693148297397438,0.1300436459323232,-0.00034991706665813186,0.006938966057710325,0.02020028123029495,0.1452943464732183,-0.04225603445852818,0.007400920258332249,0.08581580895516144,0.35377038867907534,-0.07635360154745967,0.1526231960000664,0.10842650745596857,0.012155318014146765,-0.16479308551527402,0.024911100776889048,-0.03293061044683393,-0.2292051983270284,0.03144904556577641,0.13980785813308427,0.03532777412615347
FASLG,-0.050000592508426166,,,,,,,,,,,,,,,,,,,0.005399720235268796,
CEACAM1,0.044757796476215236,0.03730869604772668,-0.021321138345591854,-0.03291994116820197,0.012235444627991966,,-0.003178239856552657,-0.03150053323306663,,,,,-0.0375918304904348,-0.05604116387682816,0.029633937130663146,-0.01674662812170088,-0.02963103145783445,0.043408002507222494,-0.02324043838680155,-0.027254729648951367,
PDAP1,0.07362178285198753,0.019972816414943386,-0.008368681903158808,-0.015615466695923381,-0.057072410932243675,0.05601618208597065,0.0944398090628068,-0.04578980833732263,0.014385107776690451,0.1949342315186933,-0.024222387958360216,0.04744320387743475,-0.02674984850188802,0.02121255100040645,-0.04592644940468667,-0.0247116978651639,-0.0237316624353324,0.01205403877989743,-0.03429368141035164,-0.03068212416733855,-0.07009450908481105
QDPR,-0.042715553941707035,-0.1194636055894777,-0.08898909069512086,0.034012494626268375,0.04332646000852374,-0.018024838277989237,-0.1525398487808233,0.04297873926918672,0.09764255020667653,0.1760896813526288,-0.015515259209770364,-0.06940813970157667,-0.08750443966070037,-0.0372608959459177,-0.14519902420648254,0.10454293506512423,0.04043439450817313,-0.2122201931596175,0.0017183636801404222,-0.008820037508396794,0.010167833783385503
POMC,-0.006476662066739039,0.11717393575668532,-0.03788426121032182,0.005712163860532736,-0.027273804669378666,0.03795927742402907,0.004609703327435526,0.00036469366430272115,0.007772028245889216,0.04050358265043324,-0.01699596495662332,0.0015613052232214637,0.04812486110553118,0.04824323333709586,0.09227143284698598,0.13298650267110007,-0.007201065135007685,-0.03586589330062934,0.0009270716479554478,0.08081754558552483,0.11106704920141741
CCL18,,-0.07362557758829925,,,,,,,0.08557363807001067,0.2086122762519638,,,0.09064751314705526,,0.025248319217137515,0.042299997425512555,-0.01319889417999195,,-0.06435629154388513,,
CCL17,,,,-0.03280379605638971,,,,-0.02497981497091461,,,-0.01565443654685088,,,,,-0.023946545056990565,-0.04277425412876461,-0.014630862765755575,,0.03576259590150767,
VEGFD,,0.03351432354346491,-0.03053825303358918,0.06004397337569189,0.039968605821992846,,0.02548317370655794,0.04898316220059765,-0.03399375411333645,0.12178907773046131,-0.016777344517395053,,-0.06890214067638105,-0.06949730740866351,,,-0.0020294666735740535,0.039797279207964865,,,
TNFSF13,,-0.03100165749807644,,0.07461171782166807,,0.035312269721309276,,,,,,,,,,0.044865157624055074,-0.027596636160536713,0.1766409153363338,-0.026097454675277097,0.09529394066316775,0.08525316078203596
WNT5A,0.004080657239731063,0.029784788399877277,-0.027076045194625923,0.006289894337344342,0.07445531331029669,0.13451940246853644,0.12480286137826291,-0.015124439579675837,-0.01811913839664541,0.07985460638064985,0.01799193136948617,0.14019191651233756,0.07657931191725127,0.043623888460926366,0.04270454607501385,0.01240605555156558,0.022222610732120077,0.06859675011333925,0.10642445176134567,0.14170550423541836,0.11456761894264464
CXCL8,,-0.06170609441311782,0.0527624256604089,0.024987380575311493,-0.09220680319087746,-0.028112274345946556,0.049138733368443197,0.05563979855802365,0.06684884427200759,0.010830407983988662,-0.02292316721223424,,-0.11003244705727272,-0.08475752268023687,-0.07015523014454028,-0.12404629827426834,-0.14255915561367946,0.025008453890599122,-0.02269994643674959,-0.05903891765772783,-0.047848275483792835
GRN,-0.11251693456606665,0.2984077646857573,0.06035463499090498,0.05191515729347584,0.048173021609497664,0.0756712979860659,0.16320008750278928,-0.034834870355536965,0.09741861851099481,0.03511396578521588,0.08606453258715663,0.12477355459222575,0.22712472143860798,0.14332069544621961,0.07941145700014247,0.10716786490017378,0.05859841501293967,0.24414700861102806,-0.009750664667743766,0.16325630670086683,0.13707247695246275
MIA,-0.021546349614716836,-0.023423893421802733,-0.027158586621815507,-0.037950898631649035,-0.043154233404066045,0.006684584447309364,0.08253731374775704,-0.01199168652981946,,-0.043472025735255104,-0.022977342181339254,0.10803687262670467,-0.17883334855230987,0.01853894867704153,0.0974898977729087,0.09108873018557774,0.0969831257246876,0.14309704520537161,-0.0636888710939681,0.12866382239634597,0.10681869624748237
COL4A4,0.0367469660837807,-0.006886623309522379,0.055765979851555916,0.0013533895358581096,0.0795168351869929,0.0007444177846339659,0.06371572583272847,-0.026079699671924302,,,0.03934440180452414,,,-0.08783427507839359,0.008907459086828355,0.008416965478558731,-0.011241859834737343,-0.07019603429088227,0.07143504290932591,0.07486261037877781,0.0852113589808062
TAC1,0.0021414902570439714,-0.02925310015468324,-0.03500410392618051,-0.066417257907593,-0.009676551075129372,-0.09511650871779562,-0.1435194516785984,0.07480769204230711,-0.06328618066764785,,0.0246453338357671,,,,,,,,0.00799525360366672,0.03433572698432591,0.016848724985437876
RARRES2,0.07453308007024585,-0.10552619928413791,0.05611292363514999,-0.05139109529232442,-0.08840703447399442,0.013427189211264724,0.15869765678577952,0.08283909685493403,0.03861412042427632,-0.12844535098609997,-0.06757055806061454,-0.0068443039662946115,-0.04248081465638124,-0.09537834634323569,0.0424273822417866,-0.09638353011611249,-0.07401828166575855,-0.008903778595948963,-0.009152743262541625,-0.07711473557492646,-0.1902508903294502
FGF7,0.0355288847541533,,0.03053678041129485,-0.004761057979307981,-0.013708550904160628,0.009780191857823384,0.05891880049269041,0.002650668454347966,0.024670199754119916,0.1086675682313272,0.0041387519392256465,0.08584164145627755,-0.018455077013767106,0.09910937359518787,0.14123276426360312,0.039873423261474514,0.032858693926604815,0.026089815134324162,0.027472323469924998,0.04229906861726739,0.05741726161700824
EFNA2,,,,,,,,,,,,,,,,,-0.028162312400866543,,,,
HBEGF,0.020552867203811935,0.24550210973030737,-0.014854360774704775,0.0022586176941812174,-0.004770377588406227,0.09551180119334178,0.1301533906907654,-0.009139618412002282,0.0715932905691788,0.20765116468399458,-0.011068088694621064,0.21640226338604618,-0.06295590872742735,0.0012471270788730312,0.13026626650689357,0.04914987297995422,0.07189214951293234,0.025096814057409524,0.01008131493670815,0.07562782350054946,0.13364797986418087
CSF3,,,,-0.04921983886195769,0.023408998181206415,,-0.02134014401484081,,,0.033906150924028246,,,,,,-0.08577812350100947,-0.13308565666803818,,-0.033318343040358286,-0.01868482066989546,-0.04716800353998118
PI3,,-0.020763782040783798,,-0.007741963657440529,-0.0471496198235155,,0.06209537126244117,,,,,,-0.04326871790056167,,,-0.18585470891323203,-0.1597744388675202,-0.009897646098808286,-0.0766746093752573,-0.09398643193978126,-0.11475774863208063
PCSK1N,0.049850774168219855,-0.03334605279815209,-0.011916568532905649,0.0011301111610904325,-0.03718632414317124,-0.07433596203601318,-0.035277022659625464,0.06078278165544034,-0.0614371980682496,0.12482592579786624,0.008937623255309295,-0.03914071660337392,0.022880350436035042,0.12001758312337002,0.05902278373693425,-0.0007877678646074315,-0.015463429618409739,0.059433587392863904,-0.009319376549122068,-0.054790023380214714,0.07939756030576953
NTS,,,,,0.04417842827238932,0.09308214344203605,0.0005488912542605955,0.009589936766192648,0.07496352646573681,,,,,,,-0.007553753753727397,-0.00807921907801873,,-0.0010298526727325764,-0.0567063258289363,
SFRP1,-0.001082698524366025,-0.03869981714837899,0.031961649361163344,0.07147161517570513,-0.016715698265672006,0.01721625623462094,0.05358153315713722,0.07641187709168684,0.10345543841657036,0.0929833591428461,-0.005554022260510443,0.023573089856927406,-0.057412281377628396,-0.0835481900893935,0.011466647424228326,0.03739302339451488,0.03327316853482514,-0.10969757410358878,0.05178459768877072,-0.004384631685035316,-0.07139639419279317
CXCL13,,,0.010516174921724956,,-0.01601158996311234,,,,,0.2152687848982489,,,,,,0.006292917054628879,0.020963336108173653,,-0.00862234046327519,,-0.007123354288907842
MICA,-0.011129075768758023,0.1902054640069162,0.03336888716464439,-0.03084439676518326,-0.02350852486938205,0.02039621304780113,0.09117639665645928,-0.004489460859331556,-0.012683452778172533,0.07320033747151357,-0.008321974906698556,0.16778552217364254,0.07850069962793282,0.08752180421880915,0.12820877123264338,0.09889009529527164,0.027845262599535493,0.06426344010934174,0.05852523666821154,0.1401741133815026,0.05810032102787892
TG,-0.003683897548866858,-0.003116451377293453,-0.02899245227525951,-0.010032515639152749,0.007576296298702853,0.0023725669414486647,-0.010606701818205359,-0.013853498401804106,,0.13975430206948203,-0.0235151725803719,0.000828860263414789,0.010681637920294506,0.008817716328859833,0.06586446873003966,0.018916034547694676,0.037465854065848465,,-0.0008334061491085443,0.1031289287623747,-0.030890435593311446
ADA,0.015608660982084353,0.2728757824451327,0.03631635284583145,0.09307435528448348,0.09147033047349573,0.06784200129841082,0.18353975018125143,0.029136548109271222,0.02600540369280475,0.23453731954975907,0.0675568100967271,0.10664876782795209,0.05548533699591354,0.06440386394309545,0.13187487497769543,0.17741887079623933,0.06858421107615935,0.07946554624553145,0.07657296835127396,0.24422700290741917,0.10470608942589951
LAMC3,0.02921997499146252,0.45363249064241246,-0.04490197824814241,0.20720202020295903,0.22496072272882595,0.1467699553620542,0.16227544593745238,0.018971960952134173,0.02962815076138143,0.18799923400955967,0.08753697471952578,0.23297736451480724,0.2780042845019396,0.1720738200262667,0.15255331966011887,0.21032242522648806,0.1948089280214544,0.26952304603959754,0.13437944925575998,0.28221185916968106,0.22873095673447089
CCL7,,-0.04683208707041633,,0.04281113955060639,0.013054940698359704,,,,,,,,,,,-0.037901402075117156,,,,-0.008634300617175706,-0.10291097853514905
NGF,,0.05849469958481143,,-0.06339724074755383,0.01099323990187725,0.03209318006283629,,,-0.030605318568512823,0.15666622523152157,,,,-0.006790922730480295,-0.0927270455541318,0.116038980783598,0.00331057372704731,,0.008079740235469793,0.011993413790398973,-0.047928770169853564
TNFSF15,,,,0.03671620026315438,0.13432572291725126,0.05873522167899571,,,,0.059918389151712347,,0.0783380852729526,,0.10365136268179337,0.10463732649464381,0.02385646411724995,,,-0.02069011902268967,0.0612058564977504,-0.03238297057912375
HMGB1,-0.009959692416467247,0.03403335977094362,0.06003682846434398,0.028769563378591496,-0.01095760557190017,0.09697610740420345,0.22686907519709018,0.044905910236924806,0.041284995574511485,0.27487577705804894,0.039971572589737,-0.043704956939989194,0.0889777774662611,-0.025458864412352133,-0.09107338806435701,-0.014104855933521338,-0.04225454208537324,-0.1119314294096068,0.004322166303496478,-0.07180103215166533,0.01628982895777056
ITGB3BP,-0.014232688737575749,-0.002602014567693018,0.04005514981205689,0.013444036134327339,-0.0056776480735571825,0.12928915088891155,0.1700081215715618,-0.04917557846506952,0.02875749944596696,0.1372245781619767,0.011042940157252417,0.13807044783489106,0.04540152778281666,0.03791704411149174,0.09267516558745394,0.026519665779036035,0.02175335733933702,0.02805285628989857,0.029355752415701934,0.025041872515618062,-0.007852267064598737
AANAT,,-0.008184538522784987,,0.02987316141181213,-0.008154933417083161,,0.02759134983203533,-0.022632127152816983,-0.02877350046219799,,0.010626361060948766,,0.016235720059027424,,0.04796514725708341,0.006510115202867409,0.004949735879315757,0.10094212713630088,,-0.0015550345324254354,0.04367328258044815
RELN,-0.008208213111362618,0.008535814715080513,3.682481665049709e-05,0.021078670160267113,0.09676085641629864,0.014736344574277948,-0.0727413903485935,-0.0019870027880660693,-0.0075798904181402765,,-0.007844452807701928,,,0.014188692604266686,,,,-0.04052734327366743,-0.024991421543044765,,-0.02453417862435453
IL15,0.07826234945600985,0.0567435240695401,-0.018253073328040856,0.021819193856596135,0.025793023786127713,0.01316906787392989,0.17414581215438457,-0.028110612771196832,-0.019877241899575293,0.059811296971551096,-0.019475536338167464,0.05881828540027888,-0.043600985752036615,0.02340559718470877,0.05659153291672918,-0.04015879898529057,0.0730354408193989,0.0508326051894636,0.057605626259281006,0.17391228493340086,-0.021576480879502907
UTS2,,,,,,,0.01737198393062106,,,,,0.05744233006106481,-0.1140917287133265,,,0.045445089776729924,,,,,
BSG,0.09311551753693417,0.12035505765533311,-0.0009497787286340792,-0.026815951809884605,0.017507694208327824,0.07583540731478174,0.008470297823255533,-0.07006873196891268,-0.0275907212111015,-0.06867593900315987,-0.004792701253592776,0.044655383590992,-0.046641140106654676,0.0702386662436186,0.0932340450470816,-0.06886997325108331,0.022015523754025268,0.2736702956120547,-0.066344777811768,0.09730648326579326,0.03876434468989111
