,UKF243,UKF255,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
QDPR,-0.004920289015783004,-0.03952392318718118,-0.046520307832166485,-0.042781778707838676,0.013930648977716677,0.04582880662295086,0.015105723420166068,0.01512447215114392,0.030063968807821303,-0.0319988222075976,-0.10361958202461737
POMC,-0.020277140603733725,,0.021849766181656103,-0.01720643123661246,0.06986574888848975,-0.0043675319225405015,-0.019613033966976088,-0.02454596041878595,0.019590427580594785,-0.015799202417565456,-0.06277375109545029
CCL18,0.1085663961843949,,,0.014896217649274842,-0.039851977906093045,-0.002825371083632291,,-0.05167288137271909,,,
CCL17,,,,,-0.019380251314213955,-0.024485866189730032,0.05068581368329644,,-0.016890991638076003,,
VEGFD,-0.029587267300044722,,,0.00022211622313704198,,0.007213561052602975,-0.010034923353667645,,,,
TNFSF13,,,,,0.035153522353539635,0.004438909669220201,-0.028732667594484028,-0.01684943878665421,-0.027522461040457226,-0.043724476602216185,
WNT5A,-0.0011292659230175256,-0.09815477715996523,0.010742046981350247,-0.015626937462887232,0.03840213761815852,0.08741168996182838,0.006887711916352802,0.03942270976765738,0.0322418862436235,0.0010844611484737818,-0.032911550324625484
CXCL8,0.024751486594002493,0.11584699916942039,,0.11680978852902282,0.0016164053867794921,0.0062576065865257964,-0.038041066940523616,-0.022644152590520515,0.0022585994340523384,0.007486626136338583,0.1124122203694856
GRN,0.02885512798084216,-0.11171271501831606,-0.04807998551145008,-0.06120615571397015,0.023889310977105897,0.06474588369480491,-0.024528620297864373,0.03720632978683884,0.006786646492793013,-0.16249563745720957,0.0610326684734009
MIA,0.09621533834863313,0.12057454542028212,-0.0027318534791830763,-0.08149749405497679,-0.03656884227261456,-0.021304804739183024,0.0035791410317344654,-0.01054075924875341,0.03189800286220485,0.038840175545200535,
COL4A4,-0.029784748135899184,-0.038786805171799374,,,-0.01405564304289427,-0.029054665103599556,-0.015065202746075037,0.04532628491080114,0.023918441022660525,-0.002814902562179428,
TAC1,0.026428798872142552,-0.08952749396002763,,,,,,-0.025887637642209808,0.18581807163664343,0.15815518678543292,0.01066058785439185
RARRES2,0.00823729275649752,-0.033429548683609936,0.021283560185705996,-0.007898068229713638,0.0016439079856727318,0.047755357421944894,0.06448743376582382,-0.04321018793854457,0.03972400028921953,-0.002158242070795771,-0.07830610070505524
FGF7,0.01412252843069692,-0.0078684384605813,-0.0032044098841928523,-0.057537287527666646,-0.041775127674554546,-0.03591887338238257,-0.029718919480628023,-0.02369333108493507,0.008703489757379302,-0.026447888926485866,0.14672702752711228
EFNA2,,,,,,-0.023592422535319995,,,,,
HBEGF,-0.041493255664367075,-0.008191097971055957,-0.05733215812581132,-0.09580622052422327,-0.05696369715102828,0.021851061698903797,0.021851012775879038,0.011049850632510528,0.09250789051128196,0.009280452489301653,-0.06260339266270128
CSF3,-0.02978472455522511,0.052512612790474276,,,0.022168986549946847,-0.002004917780022558,,-0.02151149943611512,0.005134770076534697,0.0919710587421264,
PI3,-0.035284447763077764,0.09294076301366205,,0.05766643870586546,0.05933869456439144,0.024559698152531253,-0.022765530464276953,-0.06320864702699142,0.008899268184831118,0.0912715588132494,
PCSK1N,-0.04221953051933946,-0.06326306788025589,0.031576237971893795,-0.021341302449741997,-0.01720228937891661,0.03790064505975116,-0.0004001139930302128,0.04114343816754159,-0.026826086486022447,0.0726319985805135,-0.03585867663796308
NTS,,,,,0.005060088618724044,-0.028742889880410714,,0.04715212275174618,0.037846172499531094,,
SFRP1,-0.0459880186863684,,-0.05545860922106351,-0.03257554675430242,0.011361858908587796,0.06302529216125798,-0.013533265224060335,0.10104140695187132,0.04091126202782124,0.006404086513209097,-0.004810397502420243
CXCL13,,0.03464079561113547,,,-0.03266758566956499,-0.01559553294258109,,-0.01409642199366575,,-0.04169587448288489,
MICA,0.02657221996642169,0.08334524789085067,-0.06883171848013046,-0.0761135114507555,0.05068486643360062,-0.0008112504320906618,-0.00989763415223684,0.005901493965645664,-0.00421567583137901,-0.02399023779866548,-0.062338637251203796
TG,0.025304058251499145,,-0.03554796803838191,-0.005009988115806803,-0.025751508656066492,-0.03540001095772296,,0.02437520125266621,-0.021960820049598245,-0.011325216192129083,
ADA,0.03687353285315041,0.0005634427187110369,0.024073428088095556,0.004782813784856595,0.007315634444974438,0.009909044416001987,-0.06349750611793552,0.12415802449770146,0.004380059118720461,-0.05441778024921392,-0.05878039508795308
LAMC3,-0.00039953379189248847,-0.050678107790641365,-0.00875325246341691,-0.0444804590818703,-0.06259669387398546,0.06332275557001617,-0.050001565439041475,0.08777205252243585,-0.046648031309461754,0.01390540607103721,-0.03612896018048035
CCL7,,,,,-0.029046529560026964,,,,-0.018635497808994282,0.0469560282516083,
NGF,-0.017159826491692225,,,,-0.03354641629132151,-0.02327530068489613,,0.02896485822830203,-0.016645080015107165,0.052470023075072834,
TNFSF15,-0.02122884697502127,,0.05643957843968663,,-0.02831710467706431,,,-0.013358271842949292,0.14705167839065794,-0.03663131588278259,
HMGB1,-0.05794912682877438,-0.08341286476816338,-0.035031037193466695,-0.0654700233007694,0.09497861073956068,0.05085670328696719,0.046762318403142,-0.010065937481095778,0.013324117093168681,-0.05916057756521566,-0.04605670429252811
ITGB3BP,0.05229738768823294,-0.026623127698558992,-0.09801897910803271,-0.031217137631711873,-0.01146882082130976,0.05361322886314112,-0.038542792240552425,-0.012172801603462052,0.07475086213645285,0.025883240940889424,0.024539622341763247
AANAT,0.00719327500474562,,,-0.055691002740119566,0.026301024321461752,-0.0054874617301841865,-0.033142819713961845,,-0.01971713382276636,0.03173310430815079,
RELN,-0.02958725194302846,-0.030574247887614946,,,,,0.07743933045307555,-0.01613534471926554,,-0.03713440186654717,-0.034053729698953386
IL15,-0.030176439535069037,,-0.05593156081830423,-0.06418966873503681,-0.017730689533017735,-0.0031615730831963487,0.03633228593095843,-0.03258493631236648,0.010964025908617205,0.05717242791625764,
UTS2,,,0.036988798120515885,0.05458581842808361,-0.021699789955436942,,,,,,
BSG,0.0018379902685290558,-0.05566737497135625,-0.06515853718494631,-0.06696402744681638,-0.030386136767814168,0.04712916810918631,-0.09524872768317617,-0.02467326547300695,-0.005985123350678077,0.029297916315580253,0.02559874643511124
ADAMTS3,-0.030344842374419593,,0.05476182447751204,-0.12732845195612383,0.00740474958747947,-0.0067355826809035535,0.0149067159797307,-0.026591789956696525,-0.004642081599823707,0.019455088776612527,
CD34,-0.02543084732660507,-0.04501650909158929,0.07877859930823602,-0.10679054414898456,0.06286774488996555,0.017718725748988126,0.020756594350477258,0.004982472609125425,-0.01895982926532661,-0.045154070038126035,-0.06921297424107994
CCL23,,,-0.030918524305010527,,,,,,,,
PLAT,0.03302209905040191,-0.08836981896180321,0.031204059937413594,-0.1805714827269869,-0.008355380007726556,-0.00896714650178258,-0.041401259817526424,0.11592281034178298,0.0021032515060789253,-0.07834923907501831,0.04884137025307862
NTF3,,,,,-0.001902903670244051,-0.010645452921258795,,-0.030770165566188022,,,
LTA,,,,,,,,,0.05367981530544679,,
CKLF,-0.018187371165263595,-0.043590161791021716,-0.04409298357941714,-0.05091845732850141,0.023203339775310104,0.050801865110121,0.040886439986625604,0.03546412228290187,0.016307694884711416,-0.05051418394453692,0.060398816445216434
CD24,-0.014750262840815277,-0.010568835921674609,-0.035250133581975235,0.0007686928613246792,0.010611992682391625,0.01991325832026987,0.07892394650886755,0.011086172880438831,0.013432805892735038,0.007118878237825427,-0.0388779163059693
HSP90AA1,-0.029360078363777006,0.1361115588200193,0.16388585181877904,0.01825928822502027,0.006570535300871045,-0.017426019037195227,-0.028540470557231547,-0.05622163475269977,0.04906462505107822,0.08495965107142234,-0.04375058610346357
BMP4,-0.03713806204291156,-0.02390010222848094,0.014748840847833247,-0.04209014629513063,-0.04608902907887505,0.037078033415041844,-0.049992564398204445,0.08456167738929418,0.035471025984225996,0.001960626232450845,
SCGB3A1,,-0.029019905387352288,-0.03815594286952499,-0.04607078638490955,-0.004674872593402043,0.04147549506915236,,0.029361109361810425,-0.01644356986829667,-0.006944532094430991,
IGFBP4,0.0925073971564131,-0.0846298438850595,0.004156576422703422,-0.10052224561343472,-0.07178476377854316,0.07266513832728598,-0.0912657708788298,0.0468961377909528,-0.03375542709784885,-0.07432196695337671,-0.06491948878853396
RSPO4,0.22810385844580955,,,,,,,0.020555264077581452,-0.03499858967193847,-0.039578275227280454,
LEFTY2,0.12313294692096058,-0.041497666018471865,0.03710147625033847,-0.11348328056915466,0.010220471259612259,-0.011331700839186713,-0.09332650195627126,-0.02540672909269529,-0.033101933532164465,-0.05517103287397194,
PF4,,,,,,-0.02162408863312466,,,-0.02653628454136705,-0.03100390250992162,
ANGPTL2,-0.021702872725012173,-0.016603425994315194,-0.0343330722509984,-0.04143369593578314,0.03213902177267444,0.08600325395027557,-0.014818096798530243,0.05155940091524317,-0.024217281306420316,-0.09687802714175216,-0.005129495947314225
LRIG2,-0.011704656507886546,-0.055831917090879944,0.009426677621411536,0.04341919949220757,-0.055290439365024785,-0.04027920129997891,0.10935178585269568,-0.0124760939631682,-0.0703090064562959,-0.035187085444495225,0.058853779243105905
ICOSLG,0.01758701950364662,0.08712864733380625,0.004155068194126689,-0.031774533295871744,-0.05719422563141997,0.042178625491942554,0.044772246784694165,0.07324564943622945,0.023665307012055433,-0.005316513185040607,0.01349693480784782
WIF1,-0.048783058363817265,0.013879486099453586,,,,,,-0.017367031620257146,,-0.03867851443656755,0.046822572644174824
NPPC,0.01112503013755601,0.024568545966905202,-0.027317577363388575,0.045556482399178345,-0.04336123056657148,0.053078667599385204,-0.03144287018360608,0.08324148800332049,,0.02928638282174248,0.11492056175216725
LYZ,0.022246876524380066,-0.02586715789965719,0.025508450447168967,0.014593486699251522,0.004989734376595169,0.08567496389565285,-0.043562787894589755,0.034140846017680054,0.009171918886117528,-0.009031908595311899,0.06008849371015532
EREG,,0.0853139527617172,,,-0.05895924665511643,0.016293980276583853,,-0.02326915201505159,0.045486446752755406,-0.03569467616146124,
SPTAN1,-0.085526320503543,-0.09623516092357835,0.06482211828868421,-0.0719259828151363,-0.031063690639591045,0.015406522908708,-0.04467881363142021,0.02017098191448633,-0.002634079254391111,0.06482500669367812,0.14886296376310176
PTH2,,,,,,,,-0.016615746008273848,,,
LIPC,0.04162426852517183,,-0.0037775178578634224,0.015704181277924313,,,-0.03859453705264602,,-0.02074797274787966,-0.048348730102687115,
COL8A1,0.045201406588976395,-0.0033853005453192437,-0.01870348534658514,-0.07258742999926462,0.0027431686020015413,-0.05758360947206421,-0.10456443224038184,0.050863431417088115,-0.01731280207022194,-0.07242453196106241,
GSTM2,0.05322272441503532,-0.04517596383642976,0.0559525721051692,-0.08877289653822364,-0.05389131971914077,0.030670475178020122,0.07186515546714124,0.06505389810827412,-9.894909997322599e-05,-0.011703237209870428,
IL4,,,,-0.039665619298391075,,,,,,,
SPX,-0.06850733576247156,,-0.03621468905323162,,-0.029286049113501404,0.033721000774028446,0.10140731563754216,-0.04597618691987609,-0.0006808244041540591,-0.016047316044493366,-0.1418180874836877
MFGE8,0.02463513915848079,0.04289573141821667,-0.013131238671703207,-0.11425477495619814,-0.053626566101687236,0.024003324746213816,-0.026779007061578066,0.02377731128654689,-0.079270831059484,0.016620762585002082,0.08426173036058726
TGFA,-0.026647448184815903,-0.07008730861594173,-0.04361980118567699,0.09430935122819425,-0.06285312622712481,-0.01182003501835285,0.016217713283972503,0.06966431487065558,0.06924991511448565,0.002876197153695047,0.06760887342050227
SLIT2,-0.042481896642367324,-0.021569630415026735,-0.03710062644600687,0.08685566812901788,-0.03566768458947703,-0.022932686447852787,-0.022563392320321847,0.014075231972243054,0.02757584242748963,0.048731051300924144,-0.07190032977019636
PLTP,-0.014745599325188428,-0.0927438145071735,0.008857301042377518,-0.08833662121300924,0.03725249102474931,0.044096527831856885,-0.03870255680254545,0.0053481215417199,0.004045137931234549,-0.05022923512588997,-0.02120684310350638
APOD,0.046456990500718644,-0.09462743830111779,0.09713852651060516,-0.03710628971934241,-0.03380846510715913,0.0190931599519637,0.03618402488992906,0.10252927667603466,0.0009754723745954213,-0.030555896635742992,-0.0807847620926504
B2M,-0.040327574374267865,-0.09885388520738875,0.02832161546320232,-0.06923842359223402,-0.016172123061978145,0.08931574147989152,-0.08339616962423298,0.05183905890526674,0.005203010949874968,-0.1168557915846787,-0.13134862354238647
OMG,-0.022614070337899167,-0.11745383370424214,-0.005511447435407972,-0.03367876192848687,-0.00742923553669812,0.005876098779922367,0.07305587209178949,0.057606768242820176,-0.0008877795553680962,-0.04474137074984399,-0.03460455121738932
CXCL3,0.048423944503724094,0.027196171620563387,-0.028153502952781767,0.038765800699330735,-0.021675824205191065,0.03338506182343025,-0.023339189603366804,0.010689453359386977,0.05745030501729457,0.06702945396162846,
CXCL10,-0.058936892926689494,,0.003920532812043867,-0.006891288591055291,0.05822360377580165,-0.029004171604382636,0.0028397656734150947,0.061910902809168895,-0.025729792019387458,0.015942042846960765,
RSPO3,,-0.027149290081024263,,,-0.03498363997065571,0.02499119529297457,,0.05600835534942849,0.21684892224058533,0.0812879568417974,-0.032052130345625436
CORT,0.1530268530109384,-0.03603080680482377,,,-0.03312073049229065,-0.022628509686388316,,-0.031071213746689478,,,-0.03422648376002623
NCAN,-0.04470160864394155,-0.03754239866039856,0.07909501678287185,-0.1163435419192897,-0.03877438945430755,-0.014031164236550743,-0.09942713528996101,0.020274138859994698,-0.009742988445264321,0.02140996890135304,-0.005370290449720568
PRG4,-0.03207558768514187,-0.030356413561264055,,,-0.0318139878599964,-0.033389750772322334,,0.009388335926986848,0.03926822571251315,-0.018008886446165613,
ZG16B,,,,,,,,,-0.023580463452933527,-0.026449508595366142,
TGM2,0.08619404965782715,-0.0119380617988475,0.06202071095004365,0.017977420981981008,-0.04958705222478878,0.03717985779742241,-0.08454163109889214,0.0527139709895748,0.030350969921774756,-0.04775966012314963,-0.09408042698849108
VEGFC,-0.023014874574555932,0.08993136484048943,0.017412708324948872,-0.02132337408243249,-0.024942036047125284,0.026550788208355866,-0.03078477567349173,-0.020159459912143247,0.060177547207713976,-0.04637986385811274,
WNT6,-0.02918899232201363,-0.005327658024938968,,-0.05029870227786285,0.023200563038516076,-0.0420560966613214,,-0.0247944955356676,-0.028478255953529034,-0.02733027780420196,
NRG4,-0.021752672516784106,-0.020349852337604193,,,,,-0.02471973021074006,-0.024670496205335794,-0.018911388401855554,-0.04110054592878311,
PMCH,,,,,-0.029523797865392217,-0.004538709289515585,,-0.014204253128517363,-0.04078013764475671,-0.0329201109529293,
COL9A1,-0.01599875509162734,-0.040381062772799445,0.08674918908841142,-0.057223548161499764,0.014833860699861938,0.03656410640053069,0.05752305662211498,-0.009156827296177396,0.08246017622502687,-0.08403415180707949,-0.05214877994430635
GDF11,0.0532523261306667,-0.10590497561115973,0.11786961062697174,-0.08029441303255422,0.0531435813301077,0.0406299438454306,-0.003951401064906335,-0.009351829294606585,0.0415585234538463,0.014428769570549484,-0.004917807156803839
RAET1E,,,,,,,,,-0.020745658707796405,,
IL24,,,,,-0.001617155617296867,-0.021279303533960386,,,,0.06555689070499746,
SORBS1,-0.09587433533286521,-0.09656255569842241,0.059496603867567416,-0.1835631006923364,-0.05888861435427096,-0.06925455050431367,0.05054696227867729,0.10760722457573703,0.030950735291942623,-0.0006284026615751363,0.08628397549740563
DLL1,-0.059039977312504203,-0.05251668767104251,0.053878417027636655,-0.0888802847905169,0.022446605394546126,-0.02908206023856263,0.026200900162194903,0.018360683276173167,-0.014126874187021552,0.04661532382068938,-0.0586417265822165
TLN1,-0.07195052019335674,0.010094929472925259,0.018748673180880665,-0.06891791142283092,-0.005263451192908449,0.04866041663468222,-0.029267409760542807,0.037973399803957184,0.028304548268090996,0.004920231782279292,-0.030722347450193453
COL2A1,0.02962862024090184,,,,0.041804853111936206,0.12752458269745423,,-0.029923547567679287,0.050420755339649084,0.045351848751216985,
SHH,,,-0.024144039464935332,-0.027492089531367885,0.028806290779104626,-0.012523011387153678,0.008241660107640412,0.03321095519994165,-0.00337962936148311,-0.04490573928147535,
PON2,-0.0641721125238355,-0.1198012635853789,0.025116789713806483,-0.050516659987063894,-0.025163945598884786,0.05209870667552491,0.027277644529716722,-0.02198023544108141,0.001515782819254461,-0.03899190569121711,-0.05791420270906185
ICAM5,-0.05188250853103604,-0.029019907441088007,,,0.030960193314037713,-0.016000510011357993,,-0.06080433954933551,0.013501725917007015,0.07706288381181475,0.06954793828560597
HPX,-0.03545603830509484,-0.027149297218481663,-0.028153488223474087,-0.07741068510585043,-0.04806779680003735,0.008594018264635272,0.058778422374825605,-0.03931801990730594,-0.02329651671593819,0.020000710756616562,
SFRP2,0.056090232794996996,,0.07189088404426737,0.14848290913898046,-0.04858834238913106,0.03467729159184845,-0.016868814234760415,0.0014695508155054288,0.009128212445333225,-0.04795318491440689,-0.05666941440616162
CFC1,,,,,,,,,,-0.036367516282990155,
CD70,,,,,-0.044249642362967134,0.009226696320936428,,-0.02581480740605642,-0.028852740034838138,-0.006336322949971613,
HP,0.07082813067984839,-0.05220649369358581,-0.06076699205614366,0.05427908938751314,0.007940687927841946,0.03570331699724999,0.0189287264800723,0.041096218229098244,0.0010446577574472872,0.02494047952863697,
CXCL2,-0.013505987246554663,-0.050383234411804464,0.10938357137435238,-0.056161398201077004,-0.039570521742118614,0.05679703738751347,0.021821259935810165,-0.05717019521211806,0.05818338871716365,-0.012743082692148742,-0.013179668714478485
NPPB,,0.07516039563431867,,,0.034419934642208126,-0.013510343514217007,,-0.0212297243762747,-0.01918349736818785,,
CCK,-0.10306231970406518,-0.03699949057053123,-0.028967517834815788,,-0.04694582092854459,-0.020277768038317986,-0.022358088166123738,0.011854195467985575,-0.00834771308557564,0.048123940754231015,0.011728766110863233
SEMA6A,-0.045388839719718695,-0.046588631764753405,0.045417162325845625,-0.14263580606243156,-0.05040273988643825,0.04792354032071959,0.038923667790044386,0.027906624359139733,0.021988123885689725,-0.0509507835780776,-0.003715341456450516
IRAK4,0.05537847909005171,-0.020770166064004652,-0.09437153323116611,-0.05859057954039056,0.004907590788425977,0.014241270743701863,0.0099590897535815,-0.04829885998398419,-0.012122844897854103,0.030009815227060893,-0.03462951514988814
GSTP1,0.05123641803877305,-0.030755103366443656,-0.1037772374942917,0.13595517752817518,-0.06329588602755365,0.03782692355380978,0.0353545149422907,0.027730611714650476,0.09041695651820962,-0.023622652356771485,0.093814834619719
VCAM1,-0.004213812377519471,-0.04421312002837539,0.05145519916855893,-0.05801077555875599,-0.06157973025969852,0.03446588384680239,-0.0422885422737792,-0.023087233800825103,0.0230977373765553,-0.017248983919210165,-0.1009645961597028
NXPH3,0.03181142441406395,0.017550047848519292,0.00386781515785675,-0.08656925639809243,-0.040606167653175165,-0.03694546460375399,-0.0076700801117578895,0.07402679004873615,0.04347045262746722,-0.06734614030037003,0.14570984853410346
MTMR4,-0.010683028865114918,-0.014322615438835132,-0.03614795242660032,-0.03588237535503586,-0.02843839909092288,0.07092587663859137,0.016224817138023585,-0.00502698426461536,0.025324410660931794,-0.0008045853568800908,-0.06877053765541136
LAMC2,0.0672371169593893,,,,-0.027062031546799994,0.07772409231468748,-0.02390015796149977,-0.013787443209586078,0.010128207850415875,-0.039578297015014474,
IL10,-0.03151567337065952,-0.02833116778209099,-0.05303218310500104,0.224680416494087,0.020210606971105553,0.11419090843890478,0.02221414727103113,-0.023318472116654266,0.08740230749206875,-0.052134353397966994,
SEMA4D,-0.03142774004444595,-0.09866544628429418,-0.07813882202565611,-0.03470025801677556,-0.015731979518246765,0.03873852164679834,0.023612391970373094,-0.01574759317177969,-0.017041945329438674,-0.005233089376287597,-0.057892826239352435
TRH,-0.03876477055913948,-0.020968012205638778,0.04634827156372722,-0.07739138766526919,0.017045681101332942,0.026348060722181516,0.023791014278067665,-0.02948124493949632,0.0555614837218287,-0.0456164237150111,
SEMA6D,-0.030773552912312905,-0.13397765915314802,-0.021567983461736506,-0.05957833427109927,0.0014066288836109728,0.018011124211109984,-0.0051247872951942835,-0.00027016676274123314,-0.02763949959128902,-0.008736886622241216,-0.023069052248288223
CEL,,-0.023009873353682073,,-0.050807291036336896,-0.019116735887674128,0.026908176113034185,-0.0465889294778671,0.04349840513471114,-0.011868342267406077,0.02038817755410222,
PDCD1LG2,-0.005987016430253036,-0.028331153101131615,0.058986457723338756,0.07253615521507267,0.022666545346013155,0.02869920032826714,0.026269650131768296,-0.006823474309632064,-0.030706101779565356,-0.060970217105034634,
SPINT1,-0.03075625723725051,-0.027627398588179725,-0.046075001977760294,-0.040034113860020495,0.011991281567299639,0.05614093608580573,-0.04722224147053774,-0.005916117435214021,0.10029720102117828,-0.020992835798300323,
CTHRC1,0.05575663518265951,-0.024635862149885335,0.04855890278631486,-0.07670913021829351,-0.015770202255632592,0.03856569947779856,-0.04240124545705346,0.09263591851126149,-0.02435572247344429,-0.011468436735544435,-0.06057772731733156
PODXL,-0.086566601815364,-0.07113587480106842,0.017648355720392802,-0.15400211615609066,-0.012294034748621771,0.018976509531886645,-0.05834907820242616,0.08343086357612227,-0.03578845289652048,-0.09618935103274456,0.008199718861935655
JAM3,-0.038129619250007935,-0.04676240250354587,-0.0335421913380063,-0.07428819014194053,-0.0649203050437473,0.03406514659556742,0.06151811940541721,-0.0361413804824757,0.05291881993291573,-0.09074410771297005,-0.05732339897887988
TGFB2,-0.07750618590837835,-0.04450839484234882,-0.011888465445696541,-0.10367240448489178,-0.06052879737430206,-0.01268202799873872,-0.04961683748357989,0.01271230745882403,0.012852602175857762,0.038483703089725825,-0.051335631379030015
COL18A1,0.029252054495301504,-0.11519821305703043,0.04709434846566824,-0.16298931715612108,-0.012866681908562104,0.04066462937848263,-0.04937348759896482,0.048514297770152676,-0.06361611622968448,0.019624000456518312,-0.05108143351899239
NODAL,,,0.06116103969880406,-0.09979942874271401,-0.004872190326812112,-0.011158081915056241,-0.021886993918802434,0.007664490038259371,-0.029406644624204767,-0.020796011302927506,
INHBB,0.0153489106999591,-0.0745923757501491,-0.0066300127367099225,0.06682803985720549,-0.020097180040965622,-0.05703353367577804,0.007922580253036432,-0.039546108111387764,0.051581112535027854,-0.06230460628585247,-0.0623388253772751
LCN1,,,-0.01647269047577467,,-0.035000946810488896,-0.024822812997738038,,,-0.021728625227894177,0.10165181948084766,
ARF4,0.03937636127649701,0.09796481619684454,0.026850030778288535,-0.08747516572275327,-0.00931718079312796,0.03044962588491767,-0.0029550687765174657,-0.0032021251507668496,0.04803099134827939,-0.03840980076740838,0.021937559589136794
CXCL14,-0.06753032429237775,-0.005622102267033756,0.023437493068997183,-0.04718817033589702,0.039964001250521346,0.05327628611304009,-0.09518533909479168,-0.030822225801647125,0.0913698408516135,-0.12027601838425073,0.011270045493778387
LIF,-0.04018672291952511,0.0370268255404982,-0.04950230257583257,0.03837203695930663,-0.023464747626988844,-0.008530441770422142,-0.035103175427362666,0.04433843384698065,0.07912598005696045,0.004776125697064032,
IL17B,-0.023743190453027224,-0.020968012205638778,-0.04439615503945889,-0.05230943560069819,-0.03045822857760096,0.022356332489961092,,-0.01961558248133331,-0.011565909978645974,-0.03138739933553162,
MMP1,,0.16428350363782943,-0.04351090777735678,0.010325034827737084,-0.01918352972927696,-0.008739031703778984,,0.09165641611814573,-0.05216265009289829,0.07350399726494572,
MATN1,-0.01870742122717465,-0.0029663162049543266,,,-0.04404130126976025,-0.0033641131606049895,0.01915013584094748,-0.02021596357891459,-0.026132544545019905,0.006292104060791707,
ADAM28,0.020554633504294352,-0.0302307568455513,0.051859426701604885,-0.02767251788753225,-0.02784084330881377,0.026279534922492374,-0.0483430147345896,0.011931103914118486,0.05747841069823658,0.022478374696997563,0.011410166393849614
TCN2,0.04821028643754171,-0.04971357027996316,-0.04002775196921763,-0.07238399613753485,-0.03294004662564763,0.010800738552487433,-0.1378026565121761,0.03870473521360338,0.09310775698223296,-0.12578444849594916,0.016463694748415317
THPO,,,,-0.0502988037779073,,,,0.06521630307533013,-0.028289377241429194,0.016152996524579324,
CUBN,-0.05142248474377403,-0.016940386269448635,-0.024790945093776353,0.015886325946815553,0.014946871718251964,0.059707981269276594,-0.014107044520559848,0.026098584971383006,-0.013648615508515316,0.1131880813783793,
TIMP3,-0.04228957314455207,0.053669666437460344,0.07098982939026574,-0.14490279152826935,-0.009433604151258749,0.02959934881014846,-0.07054657497914768,0.01130561226328886,0.01686090865429884,-0.023192563708511804,0.13280959596179218
PIGF,-0.0011508884301789683,-0.06455398363826549,0.05206945991819168,-0.07035531941463641,-0.0503675325352013,0.044118815388060006,-0.035809523927992616,0.02211227854983335,0.012981266842495879,-0.08789435589590888,-0.02708093044764201
CRH,,,,,-0.02790038954841166,0.005525005806613258,-0.040748622632976385,-0.014915347951616103,-0.032220770224317054,-0.017428785900341377,-0.06057768367514942
BDNF,-0.033887925232916415,-0.04122722358744973,0.05487694513081965,-0.0220674445214251,0.0227695532109943,0.01356501633123746,-0.008419442387878597,0.04215564660223966,0.04947639670584322,-0.02854701387971501,-0.018582015950192588
CCL5,0.0014869666042007042,,-0.0062601936414899756,0.03189935788429938,-0.05687792101106684,0.03925178935914237,-0.038407442853801155,-0.025145528381954614,0.006648460080730237,0.09739845376218159,
GAD1,-0.047151353956316984,-0.07452741542005224,-0.015992009045761972,-0.08319973581622489,0.012989578084662064,0.03489516816706556,-0.013388456827975084,-0.022029426140694745,-0.02369235075954048,0.06096476066654224,-0.06056382345331229
COL14A1,0.04722621273828187,-0.0403650393551493,0.049984682060135184,-0.0191770014378113,-0.013299419091641392,0.026284672080261074,-0.048161114462480545,-3.583458757662412e-05,0.03921548320767281,0.03533701512462534,
