,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
TNFSF4,-0.003031570198877385,0.045062822384116116,-0.027874659440984086,-0.017432764683252423,-0.034354205105225015,-0.009659912457141963,0.044164502300865466,-0.022823456899410906,-0.02275817932079792,-0.028398897964930805,-0.021611282242954763,-0.040193732974122154,0.010462237549117832,-0.04544960304755704,0.05158623346491115,-0.00724437584963292,-0.042554589796065044,0.04834980500960393,,0.03750727663286686
RBP4,,0.03110280875318216,0.007906343215391765,-0.019532588608159276,-0.023009877989173855,-0.015317750637474486,0.09124151621806893,0.07583354212508259,0.11649591111312511,0.014824126281014191,0.04830105278150304,-0.02070282058654538,-0.03834397316960572,,0.06736259026257348,0.06891705075723752,-0.01826716816342162,0.1409717902855499,-0.019948593176402237,0.06164354440523105
DKK3,-0.030513751874921908,-0.034161320611270266,0.10459858153435696,-0.03417216987112897,-0.004708567323714292,-0.011276471631104183,0.05721654830904013,0.10791492000145547,0.06787015526077042,-0.005908481627120804,0.021762933644235354,0.11204151056446374,-0.1049882242334389,-0.0949014262187484,0.016048205607349493,0.10981579180656206,-0.002411730185582659,0.05585294603777714,-0.01097136501021766,0.12221396166878135
COL11A1,0.013875488191612205,,-0.009025941219028239,0.012497314306754648,-0.03723340254120151,0.03924192544521154,-0.034561816800635324,-0.1050167024042482,-0.026066232138735927,0.020419209901643746,0.04053086824520008,-0.00913022964643735,0.0010482479906492308,,-0.018986463353180286,0.06760633393898699,0.016342127729439604,0.0065498172733727406,,0.07292169230903223
COL5A1,0.057308983319041516,0.06209490437829823,0.009670088464093559,-0.00042751461688907773,-0.029431793589604283,0.042947816508484296,0.07733440527313333,-0.06013709840898004,-0.03868794140049353,0.03069373806966645,0.007215351654109818,-0.047926111927315204,0.05007139914503428,0.07631226587624923,0.021809393001335223,-0.06473893275242805,0.030693352908094006,0.013473480717726262,0.020560740477600394,-0.015728339060760804
KISS1,,,,-0.02748073987003993,,0.029780708708893194,,,,,,,-0.017982872707429525,,-0.026292044007940583,-0.029697523045283444,,0.06839919949874153,,
MEGF10,-0.04897702354370129,0.046706641315032785,0.012446523203025509,0.013070189736307688,-0.058182495844048415,-0.058071534006170406,0.00024668481335329454,-0.02976573339526316,-0.03854211770192806,-0.033390701238516084,-0.035955856312747565,-0.051969160840512084,-0.03924397243189893,0.014402812358986841,-0.00046304377330680504,0.01716352426037044,0.07624134159238,-0.05412026136785841,-0.11056908415673533,-0.0016478300164409223
CEACAM1,-0.03939049037492538,,0.016054403513587057,-0.01188054485448193,,-0.030869531169940807,-0.013436800624771147,,-0.025856687880253144,0.03876354619303089,,,,-0.03279149301568134,0.07610324204262092,0.032630089163499985,0.022425434740514075,0.04922725830717984,,
EFEMP2,-0.0227344715793739,0.08563569484342315,0.004008518685180406,-0.03579273660909062,0.04724853032687828,-0.05923641472381798,0.012877721302584957,-0.08488868307705731,-0.011885094858511826,0.007932687862064493,-0.037271896103206095,-0.06888195993787755,0.03368379338258451,-0.01989146684832139,-0.05340821554838097,0.006441988098363573,-0.030123258348007092,-0.04890070996428333,0.08378939364873332,-0.0053716895159298325
IGF1,0.01067056513012821,0.014559718885886223,-0.04847232970762927,-0.03281864141620266,0.07497444130111114,-0.012732006899919608,-0.014828375618225425,0.0515824690995832,0.07436979572453685,0.045397434049329534,0.01753724094798702,0.00997507288259689,-0.01578577917881357,-0.04546693735778155,0.056083536270253344,-0.03066902062817622,0.04829489513257989,0.026173731523515126,0.05682482493632586,0.06827725172983298
COL6A3,-0.02182925127413993,0.0006565974947024111,0.03309081499986156,-0.016698190731788708,0.04018026754325954,0.013926877059442436,0.0775227008757302,-0.03996111781676279,0.02717005776439876,-0.01102454615406476,0.02275154157465991,-0.048619443681625935,-0.04322066015832633,0.03477378740808504,0.00792121014426292,-0.008833988227088323,0.05127975694152949,0.001195032577693566,-0.01169671307103171,0.09776103522233626
RLN2,,,,-0.011432216750522691,-0.021228461667702675,-0.021302765264850823,-0.017558313973128067,0.0012201335467515592,-0.016494108285833534,-0.014114503446225536,0.025675952435532154,0.036268631508655835,0.011043382569765798,,-0.017168256406673958,,0.027171837859811497,0.013782407071431963,,0.01614508622197684
WIF1,,0.022870982571039134,0.0030200688871114046,,0.03773829723903073,,0.030093172359096518,0.08546609040961577,0.0670477137596051,-0.012200470412582381,-0.021149464266246577,0.013288914757740087,0.013824742053029535,,,,,-0.03802724610077202,0.18314984345244578,-0.016258388753224013
IL13,,,,,,,,,0.06683683780881079,,,,0.055990642083209245,,,,,,,
PLAU,-0.02792226456762503,0.06262836359489178,-0.006367887210241361,-0.041056469902526954,0.022067212381518625,0.02009372097901413,0.01692225204222076,-0.03625597746389254,0.03864690600729444,0.027878027581500573,0.007461498466043701,-0.03725005771639871,0.0683346911294487,0.002147537277627734,0.047344567380787766,0.010488503323045923,0.03895206130000238,0.005446560602249023,0.0764169453923508,0.014084060113311371
CXCL12,0.06071387477214399,-0.008653005753183424,0.012573457873865313,0.01298807730666581,-0.043601674964157594,0.01312328289246623,0.1056275465470166,0.018981800007386248,-0.017117068261599807,0.015111604539401101,-0.02312290543397784,-0.10340744400200044,-0.030545192053372524,-0.0280344597646762,0.030414868803929334,-0.044778624043555114,0.03875087771197987,0.050895409687782514,-0.05066361798537018,0.07100824231257878
MMP9,-0.013501965416125198,0.04872799079515522,0.04509937142374041,0.10995601513861634,0.04963501503674785,-0.005732717992067667,0.0056663029324835615,0.029260098976844253,-0.042991547786988674,-0.0034333193388503876,,-0.038017705735210634,-0.09433683386220994,0.022963762701904734,-0.03259199402042821,-0.05205032294642504,0.0764902811134371,0.03631121506300341,,0.06458166687692798
TNFSF14,-0.048191676283819235,0.029287380427351524,-0.025666311557524683,0.003675204780344571,0.04551944473644271,-0.01758815883655814,-0.007132642898257818,,-0.004158970972333611,0.0065885699677609485,-0.018036041230098946,-0.022922762694326356,,,0.08807202416269963,-0.049358173413423065,0.012751617008212927,-0.012498811833460384,-0.04059169125942298,0.07303951445877174
HBEGF,-0.0057802380827726395,0.03743806843602805,0.03513384533557341,0.03372945345818974,-0.0015084673382898914,0.05840158617660003,-0.026862736500451477,-0.037896562046727464,-0.012079869436689213,0.01491253465774586,-0.00036754410241002434,-0.07212120901741977,0.011748144782357634,-0.048909579110636585,-0.006020714120991727,-0.0007521576401872719,-0.007711750923667255,0.0340745672555343,0.01999729071029235,-0.012212633149733287
NUCB2,0.0100499008978828,-0.03332662222011566,0.021388609655735347,0.025820288126073444,-0.07758218098973746,-0.010540247197972114,-0.008126453990619268,0.031346497134405,0.008432200255093407,0.01960127698926676,-0.009521306481373375,0.009535637480305822,0.05384123247541209,-0.05078569192120474,-0.024187493886288856,-0.06825986814586334,0.042297645066286825,-0.013728609641304172,-0.06127375644041416,0.05508086381996232
VCAN,0.053961313195167095,0.026393498925898696,0.014645531128316609,0.028885843397709592,-0.04205323667750528,-0.06587170299933191,-0.0899262289583074,-0.09759527580253946,-0.034520729288208866,0.015785099580804825,-0.0061495134058732566,0.02168565264607578,0.11537931583967247,-0.037493721818264186,-0.045871349049886156,0.049630678648484076,0.02051683744224365,-0.016407779121662146,0.01354271361324633,-0.02554561744421491
VEGFC,-0.03285466491108809,-0.04188377405041107,-0.018692513138252473,0.003131924815121802,0.052993406203066626,0.06212966000226253,-0.01885458669561194,-0.01926381207635982,-0.006698400162513504,0.018317117141110242,-0.03441334976728667,0.007323161997053049,-0.03938026949479185,-0.05636369658391434,0.03019550249398607,-0.01057899578523861,0.10457716327942265,0.04604639301793213,,-0.01909702898416058
LMAN1,0.07263413514761344,0.00921367191669294,-0.014311538028391397,-0.0007842950747373476,-0.05379893759659709,0.014715465119007577,-0.03360501696707575,-0.08854616145788669,-0.03291363429675659,0.00617649252195604,-0.04808088813469356,-0.02236106166433625,0.0825529148757836,0.07243788148495113,-0.004866495293140901,-0.04182284623646654,-0.02451208419528086,-0.0364562216852158,0.07663041350416508,-0.005256062715256025
IRAK4,-0.00671676246141304,0.005959872273550062,0.08346406910532853,-0.04532170596354355,-0.02430036938795124,-0.005543803753195829,0.022109054957561637,-0.024479117171218034,0.006048039469756119,-0.01432279199066371,0.009000314858134463,0.022155105691444164,0.034092340984430966,0.04843163064276911,0.019276235302659737,0.01677508331837336,0.02941527905942119,-0.026748269529178012,0.047877496595593386,-0.006414202715610476
MICB,0.07878706587760195,-0.03253218058501537,0.03943637422278348,0.016875310069326473,-0.03417993201574311,0.03973439774504477,0.04004438080015989,-0.023681064985069014,-0.04699579866200566,0.01404026411307875,-0.013118496112603992,-0.02095196508004212,0.026762119951015743,0.03480006960129226,0.07130448133339133,0.06647760660776993,-0.008896251192244652,0.040018643256521956,,-0.050144232212934764
COL1A2,0.05258012030831989,-0.05163837936638179,0.0255317963553956,0.03253985688087939,-0.023662367945797867,-0.04725809964694221,0.043779597892941044,0.026997276145593736,-0.0174391597723905,0.01967244525974904,-0.03496421256780154,-0.00963413869373984,-0.05478300179790033,-0.015803109244613787,0.007427614217711472,-0.03750795874573028,0.029086106917910887,0.0020250233233765156,0.03931708560686631,0.07379939800278837
ICOSLG,-0.005439737414814117,0.014267926844941003,0.013132389522047849,-0.002709335067341206,0.010049854575615165,0.007944387642309403,0.007333534018510569,-0.061895847631369766,-0.021537066489600406,0.03233008445381503,0.024283188165034532,-0.029023164361350686,-0.029074903102077748,-0.040706165160841544,0.022083013474706127,0.1240793663409598,0.017544537333430466,0.04560474010666563,-0.0673524923985334,-0.04135171820028458
GNAS,0.06191345357639525,-0.08577310466254551,0.02587110940106773,-0.007649571465286898,0.0833007643363809,-0.009442661523513762,0.029911513048021882,0.1119198455394839,0.04692880455129826,-0.025004315350757724,0.07346134940276537,0.09381022400922588,0.15410173305759634,-0.08373931086824161,0.019248366349074585,-0.04258305805616851,-0.010955264035281633,0.02522053557728794,0.01391122411969297,0.09380572074019594
C4B,,-0.0444994084384222,,-0.012594078984130229,,-0.018536161256896035,,,,-0.014617785940873334,,,-0.003833189421233223,,,,-0.00721667332273606,0.02121395316465842,-0.047899385949866355,
COL2A1,-0.030858930647385954,0.019468810513182666,-0.012762314801516081,,,,-0.010939818770820198,-0.024135769006619696,-0.016337606809861915,,,,0.03604986500999078,,0.16542859506512675,-0.03830065947639772,,-0.0015708357284217797,,0.04609040437788764
GSTM2,-0.02997083515375384,-0.04994610163474399,-0.01080152783311378,-0.023680865542491276,0.1388582274180121,-0.005302826696211752,-0.01391238576320833,0.023366843631118836,-0.014244082287388828,-0.012156834725205918,-0.003052570981890076,-0.02755800415393761,0.018741296319129554,-0.01643594358644809,0.045917905680476066,0.07279159737990108,0.07073822635693852,0.026230757436566943,-0.05731010234926337,-0.055015263036870515
NLGN1,0.06969329890070211,0.0008713939605801505,-0.044696684508322135,-0.03536507845033982,-0.03460715767771424,0.0019595793097130928,-0.02906180293550426,-0.05345558040123909,0.016110107588248553,-0.016632880623594856,-0.01877414232755034,-0.019270467321559206,0.0009516886031253301,-0.016697150749149074,0.041011957203898185,0.0012043719172597656,-0.02607951814128517,0.028227453516246923,0.07721161413500958,-0.02403784496434598
SCGB3A2,,,0.03643486009677303,,,,,,,,,,0.07442859432585577,,-0.021424181905690336,-0.025782519560746814,,0.02645209681741723,,-0.001043853663110538
LEFTY2,-0.03252981279215773,-0.05464302878437582,0.0811962647744599,-0.012026457255357172,0.04151620004558577,0.00855149828448693,-0.014194473396701041,-0.0028479006610827064,-0.019493592735199072,0.06084816870874359,0.09287775838878622,-0.02485321812885123,-0.04031384680823295,,0.0008814858295167785,0.007062624272183669,-0.015028168171274274,0.04394747600097992,-0.049493194277598164,0.034454464632270435
ACE,-0.028167756806141205,0.11555256078646237,0.034294215787106654,-0.025747395107297635,-0.04438521292229501,-7.866952758752646e-05,0.026318511500262532,-0.048572911782825516,-0.03227432464735636,0.0493729305822784,-0.02421273889073457,0.04560504188402623,-0.0722761766300322,-0.11746129875568047,0.04589237321582622,-0.005998753243683602,0.01848638449039016,-0.012243536627547572,,0.09653437871393933
RPH3A,0.10275798217258594,-0.046319137143907736,-0.01510008470317896,-0.036301825688973305,-0.023528625567498556,0.013738446092478816,0.10777890372461725,0.02462320906569428,0.04404933446923167,-0.05755662835247407,0.022696152761335107,0.048088771068027295,-0.02552907201660308,,0.0999981063923509,0.033009570369704845,0.00400223210540838,-0.04460467791584758,-0.04639088905638,-0.001472698086725006
NCAM1,0.05996208836805282,-0.016235180370402242,0.005691626270665727,0.04430841330768023,-0.05279396258540794,-0.04977185918310343,-0.04969513637679097,-0.0694062740989665,-0.044042958002388936,0.056666766853834566,-0.010071220263963801,-0.02532962765663963,0.06959763191447121,-0.04291491213592085,0.04680279057392371,-0.0235068795520797,0.022427999065586526,0.09965468711999961,0.01952628428791329,0.0432918195416252
EFNB2,0.008298438871130886,0.08978557853674081,-0.05024979425369492,-0.02093045228034057,0.020001727367822224,-0.05841812731192574,0.02490335549591561,-0.004637021968213437,-0.020306115674128333,0.004168324671183487,-0.049465003095468474,0.09648217566159804,-0.014538202591957773,-0.020722980112387476,0.07544974851306847,0.0352871946850757,0.04353828334994662,0.05794696283643123,-0.05594852085518112,0.0014046226080744115
ICAM5,,-0.051015213341061794,0.047915027898442056,-0.015480751840927058,-0.02710457873749575,-0.01760343109437037,0.09330821263630006,0.1728611344668957,0.04214385170266894,0.10255432294486316,-0.033566419474044186,0.017974392744945486,-0.008291561333131931,,0.06898001275023115,0.0036612479775162657,,0.07811483840997195,-0.06767506901042633,0.015335155956328114
CCL5,-0.07612749718920975,0.003013502259124913,0.03792921265508759,-0.012404575184154625,,0.016212383639901087,0.07431663308643928,-0.019906775627853205,0.014521786376453377,-0.011597278678847755,-0.03950412347849253,-0.036427426081511914,0.014904882883440601,0.01246516117092729,0.02174253018913512,-0.028556597013077833,0.028893420180548447,-0.04216643383678556,-0.0266034574664871,0.01298075738785403
PSPN,0.01447569427018378,-0.07365876282473303,0.0068439025819524765,-0.02461639782018943,-0.009748146660900249,0.0031779727590590025,0.05441381518812547,-0.0031009032036459264,-0.02395581536446219,0.044345619991689955,0.08043002262810961,0.025604234937374418,-0.016142953766848274,-0.02534482913464506,0.011136940548697809,-0.02856896287757325,-0.03836396640865855,0.07596140258011176,0.023272620896543486,0.02244661375067708
PENK,0.11464595722444686,0.031856944801579704,0.013590512288893549,-0.020222600391538666,,0.02518708347938679,0.04839479528575727,0.08829863329764184,0.10527226607931009,0.07180704707952826,0.047926738672161906,-0.0275137570645682,-0.0027680399204814852,,,,-0.04004071944134182,-0.008102520834592928,-0.042055813912922485,0.07756515633989496
EGF,-0.0004073976960696546,0.03507048372077419,0.02996113099460548,-0.02128260588509908,,0.03406730648734788,0.08690332719237326,0.018087127955290563,0.05563290117098115,0.013033640689882983,-0.028627921129782883,-0.03573123236187172,0.0003233462214468649,-0.038360375438364666,0.02051144672800253,-0.029003199817067535,-0.045716958349037225,0.04029946240873253,,-0.04254303568972601
SERPINC1,,,,,,,,,,-0.01305340118988852,,,,,,-0.029003202124336026,,0.04407736983781036,,
UTS2B,0.08598255701432511,0.001144874162018419,-0.02149227600799814,-0.013004433064779768,,-0.021302765142463986,-0.012555518960920825,-0.019958064852626505,,-0.012200470412582381,-0.0027777925972068715,,,-0.036421430274802366,,,,,,
F10,,,,-0.015594998471375649,,,0.010386723675263667,-0.026865271595708656,-0.020560839102793466,-0.012200470709003534,-0.017737950578788204,-0.034405190030620175,,0.02740623446446126,,0.025354155614036412,0.005861464140940096,-0.04045281652545049,-0.03416442874531603,0.042175235118201156
FN1,0.11945515981242119,0.0323633760034338,-0.00572298517602559,0.02082572159490938,0.031646072275181854,-0.07135022551747779,-0.016064587725365558,-0.03330313173132561,-0.006682292924987649,0.0007714704343176226,-0.0012192007508395769,-0.08668566173252681,-0.03928798096629432,-0.04856846611782368,-0.059045740838377235,-0.07962431539484682,0.014179315381555379,-0.05058233779743845,-0.013605496109181386,0.0220278323570335
FGF2,0.026090140665022746,0.047372913786481785,-0.04876687223037785,-0.042527936744759486,-0.07423563867433945,0.046048122883697765,-0.0062213174511596666,-0.04769371748826633,0.007825513429465577,0.05186501296684504,-0.062360924090881405,-0.07093584661267997,0.06859526398131881,0.06308439523305034,0.00906610209083833,0.028749846627145997,-0.043887532659944634,0.02962313452989592,0.00991032613183201,0.06530087688357528
GDF9,0.0941841787483214,-0.031636504678986765,0.008025792343932898,0.06984542414392926,0.03774045139234319,-0.001540134301826789,0.03660723311705478,0.04424664951445164,-0.04720575212204088,0.018809072817891154,-0.008201942701268726,,0.055124838958259696,0.03551111964655013,-0.008381596248237663,0.12547868904259676,-0.02590980601518989,0.014941064837314659,,-0.039323398326317455
CSF1,0.040719640025135236,0.06356200054843618,0.004783692301689931,0.04827983255789157,0.06348163360588832,-0.0030427447547078396,-0.03085767319925289,-0.02256267352705565,-0.00925222593129357,-0.03145833316964628,0.004086864853372576,-0.019636996043097803,0.014887655237153949,-0.05838156245763045,0.034108764711204706,0.02026259053786885,-0.0034369101492771094,0.003551313740128208,-0.08878862094530275,-0.03930557790096574
GZMB,0.025599998031686236,,-0.018527395243659227,-0.01096647922574818,0.10647273808007363,-0.020715509551079286,-0.03235768113194286,-0.010316493388383998,,-0.007623071000929321,-0.020866854091283478,-0.009432416003573302,,,-0.010577357829525973,-0.02498128379967332,,-0.06504324889060514,,0.0031057824199969253
WNT11,,,-0.010041473538904002,,,0.021228437421787236,,,-0.013794945112224326,,-0.031547611761784354,,,,0.012901427171545266,0.0842554664662276,,0.03429560163957372,,0.058836839005348106
GDNF,,,0.046559896516943915,,0.01285485691007894,-0.02091298181985067,,-0.03291822585040429,,,,,0.06586068011156815,-0.04783262589822097,0.009695674507404738,0.068577460649623,,0.011566577180638657,,
FASLG,-0.028368917608233388,,,,,,,,,,,,,,,,,,,
SHBG,-0.03187107203732448,0.05756387737325315,-0.02194276473076303,-0.0002607039220287363,,-0.03408674318719305,-0.023154417152268646,-0.007793827810412379,0.010951733902554227,0.0022687234608377766,-0.032251610476341855,-0.0018904648807112694,0.04910413627060422,0.05690819405073998,-0.028363819403721815,-0.010047645569877856,-0.058509163726477305,0.003244351531296216,,0.014838868305641217
EFNA5,-0.031425611112875514,0.007289167121928619,0.01653228815040934,-0.021196811836343723,-0.028352869646779164,-0.011353087607587258,0.1927688612953963,0.0036994424526584488,-0.009989170770046274,-0.005055258419692937,-0.030610970101091487,0.07674245316081217,-0.014728717678232646,0.010076909091671117,0.10670116644665238,0.04862019655749273,-0.05106434219224948,0.0027257642598987456,0.12697061167006213,0.00953717795673898
THBS1,-8.425201713772403e-05,0.10409735367232345,-0.002152301408129818,-0.022384515945514237,0.03413534344035901,-0.04470940031128847,0.008773434945279561,0.0007516215134611052,0.09353399666991187,0.011192419800030879,-0.015472011940279506,-0.038212084282977225,-0.03646557448614168,0.035053256831144,-0.009909014690836456,0.03921779383420559,0.05347304140682462,-0.03190613070115219,-0.022571032470504068,0.024229848733823844
PODXL,0.042198830344744254,0.017781080092601338,0.032379739033203896,0.051004630503712484,-0.0334409403564525,-0.012018882623101518,-0.005427795057877685,-0.040564426704919464,0.0299057189921637,0.022367374461148948,-0.024458392751132072,0.002115624907866842,-0.012726093012237871,-0.02587728756931288,0.07329132808468806,0.004518457588405774,0.024224642641551688,-0.006904546361111831,0.07716869701022859,0.09061219152879368
LCN2,,0.03107767363464243,,,,0.020112638093957424,,,,,,,,,-0.03739100587480405,0.0077719723699342875,,,,
C5,-0.003997602804077859,0.05230558747771696,0.019274986849023866,0.002630279744572305,0.03217264293822081,0.056251500117767354,0.044001614577481675,-0.03054687418083141,-0.027509716119418694,-0.009929324376098786,-0.030828293633300793,-0.018163232090097688,0.0059433345152382034,-0.005785253352410417,0.016984857428699065,0.07459995540286007,-0.008584037428390456,0.009789621363149812,0.1445159288153561,0.013385629661836113
DLK1,,,,,,-0.027017626008017447,0.06039891561865201,0.017323952452346303,,-0.037646456008664717,,,,,,,,,,0.07333728124218192
CXCL5,-0.032630440578432444,0.03205427612799353,-0.006247736911940317,-0.012459169361952816,,-0.016300002848292933,0.10391077653017368,0.0007633613286041514,-0.015367746046759227,0.09658129857810147,0.03676766345992379,0.07549975330133885,,,0.04813745197626084,-0.06407086171337846,-0.0441073674570375,0.01644087234965931,,-0.009753536394910597
BCAN,0.11221180655711724,-0.02265235088760825,0.0574830158883677,0.005122342799924336,-0.039158526656933916,-0.0015298240423693961,-0.06536647282608832,-0.08131894943260792,-0.09715602868003254,-0.004726931961527402,0.013340726947229584,0.07007338538758269,0.056934756291407915,-0.044021578837851516,-0.01942180977680142,0.05721997127860524,-0.03119827236575742,-0.03129370359999985,0.06351064731157795,-0.0038584330261844544
RELN,-0.027237380805825547,0.022292239487911876,0.01782709070867219,0.011787929520296675,-0.028556331921178003,-0.03078396831645351,0.005186790863383773,0.09050509197690325,0.06483892809044929,-0.013564189114792818,0.02688035372171758,0.027315571874023333,0.03918307704268021,-0.010742663055322297,,,0.0372306933297789,-0.0040615877540696645,0.02539656354321903,0.08453357810571306
COL4A3,,-0.0011000490984281821,-0.0328741812413788,-0.02633491968577692,-0.027793320630383738,-0.016689007223273163,-0.10427698588568403,,,0.004181065792223392,0.090331941326329,,0.06735505467224816,,,0.011438388402995426,0.0049996145398183214,-0.03895138271990917,,-0.027167310868996014
GNB3,-0.048654141396918,0.04828103043001635,-0.0020268899616137656,0.039919740868841966,-0.011090583917306015,0.010906503879206674,-0.034966545211068914,0.02053917802033537,0.03952808973075759,0.007255102016281505,-0.017516618831920842,0.001719311300615553,0.005038230849090941,0.03706187488425116,0.041503882410084,0.02200829022505881,0.008565336845362577,-0.03159413345959371,,-0.0387557152228266
PYY,,,,,,,,,,-0.014984841455867379,,,-0.03158380972598978,,-0.025014843237635004,-0.035670378617148314,,,,-0.02117410694629393
MSTN,0.06505457183539319,0.004468425127602214,0.0049236143951947465,-0.006024979516020096,,0.0633660223591834,-0.07772898286182096,-0.013279675586778976,-0.007586519144790193,0.07087695815322867,-0.0415853383683414,,0.10247493562051427,0.04154295788644914,-0.024258393004112942,-0.015551427761896932,-0.005662902004305618,0.015803943721831686,,-0.030646084035749234
COL18A1,-0.004301558972595861,0.014852758456503906,0.06723638000114605,0.04358383498680183,-0.02986896509159198,-0.05830472156066459,0.0014909445017105192,-0.07817387346941018,-0.03997644781120237,0.029707995280395492,0.019570720745585055,-0.05774948170989091,-0.06433047730239473,-0.05876918734870167,0.01936041153697669,-0.03272810005097307,0.05118503499154885,-0.015763691188846053,-0.06882636661269909,0.11689997308510519
FABP5,0.019276869204055476,0.02269096477159632,0.014841751096549031,-0.05276478649835841,-0.030892483605231835,0.021881006549745827,-0.0014485148803269055,-0.11951222326813761,0.02176068742552238,-0.0340738383404414,-0.023882126411734404,-0.022474191553230258,0.11518939924809822,-0.07378298745325362,0.042582281104163185,0.051891331959042566,-0.040768716622707514,0.05415671186522782,-0.05044491706549149,-0.044951891995686145
TGFB3,0.04212623611678213,-0.045226149854207684,0.02563195097980818,0.02261254939760677,0.02154540224386856,-0.017004151955582553,0.04029636071806362,0.005909189011345458,-0.06691310580304645,0.028596572433549138,0.06503138010404293,0.027363263544587416,0.015997558320236492,-0.04013803895568414,0.04497087024884602,-0.010275704025500135,-0.017550789998995335,0.02926731983192956,0.09151372161782947,0.009614468507462635
BSG,0.1182595102940534,-0.05119485092702034,0.036016389801294575,-0.026396185542150202,0.074063249753178,0.007705295923447994,-0.013909320784658659,-0.03370825212750102,0.09289504515881927,0.030655737167327623,0.042639619963720995,0.044351698613641764,0.04817630739009649,0.03022834090929211,0.07175764955832571,-0.005420730196252273,0.06043744231140403,0.0023174151566671707,0.039981018341778606,-0.010258675273725813
