,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
ADA,-0.035112290448049,0.010353134763513159,0.05683059700093234,-0.021802223458023684,0.04303253998681188,-0.04025649075687004,-0.015727148638028477,0.02169785322294676,-0.027934790887189195,-0.026535234457551522,-0.008956735236987522
LAMC3,0.03921518136143908,0.011226377579091732,-0.024145909598756746,-0.031168146644994385,-0.027889033001352787,-0.019917411093338305,0.07964445938804494,0.006641777734840553,-0.0007404549713373963,0.023094348399352583,0.03467589845221292
CCL7,,-0.014877743391293111,,,-0.013033202067548717,-0.020883388319048367,,,-0.024881874605711493,,
NGF,-0.01715982984049836,0.0024081097150908328,,,-0.029862394772855842,0.02660295007725345,,,0.030930606785039762,0.06440706386342177,0.02773151435442396
TNFSF15,-0.021228851117912402,,,,-0.014513107947963049,0.05437538528267181,,,-0.02425703374702456,,-0.01528042063055339
HMGB1,0.0020003607324105316,0.0028215820014041095,0.07973590816912202,-0.010989975638830146,-0.030789849517016795,-0.04184450899788835,0.0027445856932955927,0.03997406847711623,0.03788148059095002,0.0137694608214101,0.01569969121952308
ITGB3BP,0.0711827763195766,-0.022229798723879226,-0.04455875061926776,-0.020253755110116886,0.030154439136712844,0.05628396354822915,0.018020524118533245,0.0254417086672948,0.03862421370965579,0.01957989841779033,0.05647355900195275
AANAT,-0.030756281683059584,0.04353255305874909,,,-0.013205445335478861,-0.013932177566563765,-0.013964822730455361,0.06047666533037034,-0.02182842482154653,-0.02635655816815638,
RELN,-0.029587257717094466,-0.0028112745860693275,-0.0373555799475189,-0.0048294166252533365,-0.02292169580838576,0.019052048930567594,0.02408656428228843,-0.026731807710293466,,,-0.01845709214695248
IL15,-0.030176445424117265,-0.0031093562689134655,-0.024248010073877366,,0.009278856711117875,0.07052797372685829,0.016485113253673567,-0.02239438409094575,-0.039990568620396474,-0.0043680787110564325,0.046535583427994874
UTS2,,,,,,,,,0.07260725062089905,,
BSG,-0.046347376454321916,-0.005904578449295046,0.04190319477104516,-0.009164450318696178,0.023549486955079073,-0.00024158011208118044,-0.012774930917890167,0.010083899064986445,-0.041962849721914976,-0.035305273260502416,-0.029069294824061582
ADAMTS3,0.07387301659647934,0.09074329418701216,0.007246482239377689,,0.020957874220465165,0.007975492122422873,-0.02158171746389805,-0.03721223874316807,0.01705309432609724,0.012373532975894184,0.015235323629709323
CD34,0.0940730219458299,-0.017800604055660044,0.11812201605588382,0.20407852148710312,-0.007702161227009563,0.01882851608284044,-0.018049284312909294,-0.04448310349727653,0.0637968073037995,0.01997202030701503,-0.05695341885576016
PLAT,0.03467754769033858,0.047636353988871186,0.035585658799612674,0.024731669516370704,0.02933976951953188,0.006473762722229572,0.033352566084840794,0.03808602160075204,-0.006738913479902652,0.050849555973634435,0.0769509465470103
NTF3,,,,,,,,,0.06685244068299835,0.08975627193198984,-0.05422914788120655
LTA,,,-0.013997077683281728,,-0.01670431078257146,,0.00699901416644081,-0.007079289741431038,,,
CKLF,0.04233629080576013,-0.0010952578271086956,0.06188646036431849,0.06513928617305985,-0.009081281906687567,-0.053459186886976484,0.011014055718975976,0.02939261863652342,-0.030740887371206997,0.08394648273128393,0.003265617780347552
CD24,-0.04119550080189694,0.029640583577151557,0.05091147731381922,0.06151652522041329,0.058841170370906935,0.05859713642877729,0.05790377198737759,-0.03868983000240018,0.05328331914021472,0.05756394382706212,-0.002425771744267324
HSP90AA1,-0.10023891114230284,-0.042193662856204316,0.017027861391550263,0.02543302606960471,-0.008230309590546603,0.023315556559187548,0.05288056939586749,-0.009796411593878224,0.03197996279424302,-0.06842199992207956,-0.04096358798425028
BMP4,-0.03713806929054719,-0.044263980984291317,-0.014837722853052116,0.0064322140085702716,-0.024257210040515367,-0.02703764115019336,0.011534763179504911,-0.01908233059211188,0.04287873309379196,0.06948033824061035,0.054817314763646256
SCGB3A1,,0.03200789128832235,,-0.002983167643110699,,0.027578321602477317,,-0.015626506994261352,-0.03787126502827262,0.00906899429660869,0.0189053324345005
IGFBP4,0.024171982488091638,-0.024291382908262965,0.009857611009791897,0.06696311348689205,-0.061199328825978984,-0.01647342582916933,0.02691084296211517,0.025978425142343105,0.03335983856696048,-0.016575700835538106,0.019112168753524835
RSPO4,-0.0209624914407022,,0.03477800798025232,,-0.002140600108346023,0.09683906214775678,-0.015642679924337172,0.016154110714795566,,,-0.021370563719104358
LEFTY2,-0.017250553425529735,0.15030346024380656,-0.014168983093413128,0.11521126832994759,-0.021014929690936976,0.05607663593884995,0.021257397976344985,-0.027645620480567675,-0.02112189389045928,0.17618147336155415,-0.02906255479355391
PF4,,0.13920278245982254,-0.012732244554775353,,-0.01137121203454495,,,,,0.07267352119047725,
ANGPTL2,0.043605271741800636,0.04475945067757941,0.04741984191624406,-0.007721904863131389,-0.01044829934494834,-0.0019416164945659997,0.02255610831816039,0.031659078596011976,-0.06515628386301402,0.05702544470972506,-0.006537739544689067
LRIG2,-0.014998808231506735,-0.006234088124907101,-0.01651604086544909,-0.034861123094782204,0.010542964194569288,-0.05624801207093542,0.00020983297764671117,0.058898133144135,0.003965020863390607,-0.0563738946373983,-0.012666622085096202
ICOSLG,0.019077052114137634,0.003305367754040697,-0.03102292743060551,0.05285171493813869,0.011555859491373296,-0.008222056668214824,0.014090941493157254,-0.02283602095827668,-0.04874006244740347,0.12670940715633308,-0.0412248391852687
WIF1,-0.04878306788401872,0.05149841958487859,,0.014821272697695561,,0.008987712352820266,-0.012071085590059719,-0.06542361184165871,,,-0.0012274468833950425
NPPC,0.05508306832167831,0.008908583452600134,,0.07753230526599186,-0.017639554079532542,-0.03340446468297227,-0.023546852558650855,-0.005110822676722709,0.07577678046841026,0.013732969273304928,-0.013157726993251777
LYZ,-0.003939616700496084,0.0141416961708802,-0.01173439187238227,-0.01139382159537796,-0.008749241815706488,-0.022004360771140076,-0.03921924841646578,0.05854252443600157,-0.0309637851740119,0.06896062109554135,-0.023143580640655175
EREG,,,,-0.014910202288259403,,0.02697251339418761,,,-0.023800129591916075,0.004112957343385823,-0.026617397421354983
SPTAN1,0.012886033896587337,0.00955189149451885,0.025318484377428934,0.0919037461052279,-0.032897374123443165,0.022558348184949263,-0.024663353407982133,-0.031006817617254163,-0.038535671711272396,0.009183894333873512,-0.046208619431352516
PTH2,,,,,,,,,,,-0.010273231468179407
LIPC,0.02316478623699808,-0.018894377807946346,0.015339271626398596,,-0.02043491492384663,0.0015134579831910955,-0.01959482446327325,-0.02561604193709977,,,
COL8A1,0.07106997840943903,0.004969069301848997,-0.03643643215254019,-0.028849799791058058,-0.04684313497608965,-0.06951018381872542,-0.0028777736525793093,0.055220869335293854,-0.05396599483950648,0.04840826335689498,-0.0377773750106866
GSTM2,0.10485421202182488,-0.028496336977523996,-0.027899636308895973,-0.03845004667329642,-0.04330495338118767,0.005507104919903233,0.018404005514237518,-0.043402445573992615,-0.03182334937917201,0.07673214761074965,0.0015030978813269891
SPX,-0.007261287063669656,-0.007606160335767705,-0.028524299415200353,,-0.02471823981410269,0.02742961252135223,0.0031156852116990485,-0.031780840369361685,-0.025087052146210813,0.05028565078463919,-0.002259733747872377
MFGE8,0.07130958568976004,-0.008596486145981061,-0.008134745223956501,0.0019784721073472897,0.02638204828102233,0.035816875597944726,0.03821939651415122,0.012137952271080174,0.04635981522997299,0.013345628433803153,-0.037657370634047525
TGFA,-0.0623464599292478,0.046190946851124806,0.037570448124951875,-0.038104610743144106,-0.006550903741346507,-0.03658629464581866,0.04270778964830108,0.03472904239638436,-0.007576580229811496,-0.0049915203090666604,-0.03603928718109627
SLIT2,-0.04248190493287283,0.00016681038763787388,-0.003937496745169706,0.09524189538200872,0.026837291875427143,-0.03790851230336327,0.021131641287945323,-0.023069052480464255,-0.02119691406335227,0.03034706119256297,-0.042181674220549636
PLTP,0.04999198058660629,-0.011953006049237233,-0.018096707210953723,-0.05199800462571114,0.008756322298995438,-0.007769491522089697,0.040541039090418,0.028970080326874446,0.004240276066703513,0.07010803233538289,0.08092592577689665
APOD,-0.05724508806094566,0.004234927240494966,-0.01934091280877462,0.009310960099094896,0.04332495849952989,-0.024937726315292556,-0.03105393329627343,0.027987144208617344,-0.03221650688917866,0.046540418747977895,0.01750995767744375
B2M,0.10905502459613817,0.0069657588843727416,-0.06918430668629687,-0.006053970943095447,-0.049106023925572034,0.020172720525276203,0.04344933006611757,0.0524622350185208,-0.06455323284344375,0.08811085658469368,0.05222744477744366
OMG,-0.045040014333200255,0.007881504550240146,-0.03870401600747138,-0.037979682658064486,0.01053751399151258,0.006689188487345139,0.007510019362326278,-0.007321531859001029,0.048220976533297016,0.059218900045911564,-0.00861673258824874
CXCL3,0.051182310702730896,-0.03811199314519765,-0.026176283099656226,-0.04350773494565576,-0.03408242738615339,-0.023206831679480146,0.012031332695119598,-0.016128013854484743,-0.04571343638849044,-0.0038789543022010736,0.05440155253627701
CXCL10,0.08490076057955959,0.057820773247742756,0.020733626752556775,,-0.014130643288009384,0.06420222740411208,0.04730524882589086,-0.025629365790905082,0.044046447161595025,0.00922036739671295,-0.015591688934904148
RSPO3,,-0.02020952200926427,,0.06686491119532713,-0.01320544435974596,-0.01853965515679445,-0.0236259034161265,-0.016853463640918102,-0.017927163361011834,0.025831882993517224,-0.007136104315377763
CORT,-0.02350264625370195,-0.017160754430642928,-0.008664818895389182,0.03695295190635368,-0.0196379330298352,-0.022500670746358746,0.016564255061926682,0.042476520277790024,-0.02837192172151446,0.025000684795791577,-0.024870814250488246
NCAN,0.017519033591369707,0.08246321256239644,-0.007325459888328487,-0.00716705683562517,-0.05458354231498833,0.02409447801097519,0.029473351691140556,0.09856744839369702,-0.0029243578644629897,0.043590267693114616,-0.020730556694151064
PRG4,-0.03207559394481616,-0.022374349278327408,,-0.025836870298786195,-0.01303320409857979,-0.013274326531483988,0.10325962900679311,-0.01970448497654535,-0.027252538207849272,-0.027718624470584662,0.02092416884425843
ZG16B,,0.09435900846010414,-0.015321186967413995,,-0.015126627313888462,,-0.010686911965593647,,,,
TGM2,0.1091702914239346,0.000573475514428483,0.06128993645651068,-0.04974097105546102,-0.011659798958968185,-0.009693054806528111,-0.02880839465171949,0.049961246071033624,-0.022694855669750612,0.03278356012680542,-0.05520085292943732
VEGFC,-0.023014879065997217,-0.028408687616229233,-0.0027562955892066364,-0.034358492949282685,-0.02322865947095568,-0.02043358721856938,0.0425031150838619,-0.02010921233664264,-0.0026972106280745704,0.054591787022861965,-0.036473498351519154
WNT6,-0.009465783274112403,0.03322888878448106,0.07578703795695563,0.06319388192859568,-0.018026599461024105,0.021806083173117583,-0.023783341402603367,0.0015929591406194567,0.00959100302302075,0.04477834633669389,-0.028362225710158232
NRG4,-0.021752676761901804,-0.013702923984283206,,-0.017320112416607785,-0.015862005603272496,-0.018907542226741417,-0.00697521149360038,0.06563206095198634,,,0.027977839219876358
PMCH,,-0.01579335732744236,,,-0.02197835409582417,,-0.015642679169408914,,-0.025290712780435164,0.05429578422724845,-0.016248131876516653
COL9A1,0.10673805295628047,-0.022918491602819294,0.002224757196905096,-0.026851206016318564,0.018077442590752918,-0.046291739472609846,-0.008982211871753342,-0.02673181796364107,-0.008028795523056206,0.0839834907364012,0.016969710793241465
GDF11,0.003153329677896736,0.0067121423464375565,0.03185068906494204,-0.051499901131448415,0.04477345843925267,-0.006733726239357827,0.057030143359409216,0.023882029896973994,0.04051900056425243,0.03267929845339639,-0.01877675814235522
IL24,,,,,,,,,-0.018856146020549202,-0.017665092131875434,
SORBS1,-0.0031304094330249846,0.028917723094329804,0.04224858487543511,-0.04070339008500869,0.001045694736104416,-0.06517840096798247,0.006928377323514275,-0.016462224688428527,-0.044650321329757076,0.06373504680686835,-0.09004691520248384
DLL1,-0.03944064518880124,0.059113684669069286,-0.009934222768560689,0.007423018606408451,-0.031991437114170074,0.0009291151943028476,-0.023322405376429618,0.028535905437522588,-0.009565810377133659,0.02389163796734086,-0.03645157988158438
TLN1,0.049266241087027415,-0.02082264116953221,-0.06387326409128836,-0.05098635816869289,0.018258301890403148,-0.05239936548344935,0.026768326549453995,0.03110059782478416,0.0013765351756345426,-0.015989068653443583,-0.030585535417015385
COL2A1,-0.022265297119694424,0.011650190494103319,,,,0.10997416145930755,,-0.01637324519219416,-0.04122200709914097,0.010458782016915219,-0.03422930742600909
SHH,,,,,0.007418767531562632,-0.03005573003956326,0.06689825033007223,0.006405221486526732,0.06166593985143514,0.04944925396757969,0.00858479422405672
PON2,0.06211444617824088,0.09873699356540866,-0.03009988796360034,-0.03167136707520108,0.03735090519657934,-0.014597508682167389,-0.011119634273500939,0.08949625640826533,0.009919270650083726,0.09598498693553323,-0.029861063624160827
ICAM5,-0.05188251865610711,0.016893884436040205,0.017148341658009998,-0.024699346750069438,0.033737702430801306,-0.031442010992973154,0.03129444697930881,-0.018482125381720997,0.022287349517336866,-0.02665521280825434,0.034775053094330835
HPX,0.0321950797368847,-0.01885663057884775,,0.022326073821625943,0.0020016735309394454,-0.03363454214804274,-0.00786478662354945,-0.0397194585437531,0.043558092939428,0.0006011071410175754,0.0002978261738768214
SFRP2,-0.028988128515625038,-0.01977999750904462,,,-0.015424737017794718,,0.03079568718143855,-0.03065520500889286,-0.06556573248734843,0.03839356933236229,0.06329090243086732
CFC1,,,,,,,-0.013449580464391667,,,,
CD70,,0.025273672953223313,,,0.008057768661572923,,-0.02508817669782703,,-0.011766980951868879,-0.03865401534906469,0.025150244155991038
HP,0.04037538254454305,0.05026282260829883,,0.08227713875173466,-0.05755109429327636,-0.03775315709872131,0.07045073152917983,0.08110172503329728,-0.04997583472032069,0.008966546801511478,0.0668631236330039
CXCL2,0.051160506973910065,-0.018753843842179724,0.048875809181963,-0.04288204501180633,0.010153566029562525,-0.017159354459758195,0.07467112979516419,-0.030928610383163083,-0.026626327475590496,0.03296937400370331,0.004308180980067798
NPPB,,-0.019193726992033696,,-0.015152647426639727,0.0007615553711923658,,-0.011776999631412164,0.013377414598603487,-0.02200006279176585,0.0455048666586372,-0.024284512409545937
CCK,-0.02272402070060842,0.07553016379551214,-0.013623085383038617,0.004240493393331919,0.00975868283138053,0.0327032103257439,-0.06024473861445869,-0.037582681336383324,-0.005822167939378599,0.06806785412475666,-0.013961110336906458
SEMA6A,0.05323143319098564,-0.043414496765769896,0.011046961679967923,-0.012508899397967566,0.01556870244124881,-0.008466322906590726,0.0024347457553708287,0.06443834514942103,-0.018288452453252266,-0.007416566018769844,-0.005698255404361362
IRAK4,0.09046947574100674,0.040925225166703244,-0.0032613785086560323,-0.02203329363936486,0.014886811764517375,-0.006059278070480625,0.01951940423346319,-0.007767324604749962,-0.006653215826260018,-0.04340534151224483,0.007478002666599646
GSTP1,-0.052697806218252985,0.01628501127206285,-0.0063484084671416125,0.0006311404086591901,-0.021554491116462345,0.05406915286323141,0.06278071033896875,0.08934440959663106,-0.11862605613451552,0.04504017504477893,-0.0205683324614609
VCAM1,0.1005340915196264,0.05183340141080125,-0.047053491783706054,-0.03763055360187398,0.03254850990059494,-0.013198500940258293,0.0037923792887744165,-0.004709094904090812,-0.0003474720261776758,-0.021001368861799298,-0.03969889515286557
NXPH3,-0.006338545455502877,0.023684938568589477,-0.034831881413725604,-0.02726988219033341,0.0029305480493210427,0.03402704986968787,-0.0018811001620463747,0.06113130249821479,-0.015254412181337594,0.014536343165361973,-0.0016209378527927644
MTMR4,-0.01349809450945525,0.04326034924030278,-0.0014698194923961566,-0.035653335588472904,0.0022106858305567354,-0.01865831094903323,-0.0026903179498681245,0.015887841696914116,0.06143704896555193,0.03768833007604935,-0.0177011759836672
LAMC2,-0.019864473248525225,-0.015065068731915187,,,0.008760861346436345,,-0.01482592864457953,,-0.023181911427034557,-0.023199222698889112,-0.01577134633425966
IL10,-0.031515679521064384,0.06833235268145214,-0.004394353644856474,0.08386875170960266,0.008894026550277549,0.05033364824904239,0.09313644024081116,0.057464271014936195,-0.04412399100171595,0.05452348065753287,-0.03927387888284498
SEMA4D,-0.03419761899652851,0.025507459685389238,-0.05413775042674684,0.003849457017644784,0.008928544343654444,0.009852219490197564,0.035736629828936245,-0.03045534298136855,-0.01628660570417879,0.06827786014810351,0.028032714588395576
TRH,0.09582568164277994,0.047845514602255494,,-0.01784623900603811,-0.03210507266297254,-0.011667190413020279,0.08581697239564148,0.03042079503303223,0.01957880324060972,0.03048021659329948,0.0524992316036253
SEMA6D,-0.019022461596849807,0.014773907581028084,0.024504543135090137,0.05665534841193377,-0.009910839584757348,0.06307514700697409,0.021573963393120458,0.055147009606547066,-0.04347961652509353,0.028384950272986785,0.015350428211356197
CEL,,,,0.08492427517424844,,-0.023018151352753823,,,-0.01377153826348606,0.027247327251482076,0.008028732956232838
PDCD1LG2,0.016188025015306987,0.003389686864687606,0.009156898322333306,-0.024113135980695588,-0.020216522702000476,0.03159756970947672,0.045809447329545734,-0.030792173455047533,0.014909404504043924,0.015478948463500827,-0.002701793443840288
SPINT1,-0.03075626323945239,0.0705850854190702,0.02214512124603816,-0.023514158303815955,0.03234702495514869,-0.03111989905758755,-0.025756811212899706,-0.013052708836000355,-0.0606224649644751,-0.00877192843781691,0.013967363071508476
CTHRC1,-0.014122042476374077,0.009864348120694597,0.009284100310562761,0.08187605484370022,0.00759772671688922,-0.03638746866466428,-0.006804895506325141,-0.04081069852131541,0.020539381193409957,-0.0008546595112445521,-0.036012534262545734
PODXL,0.04815475563190336,-0.0302435838850045,0.028282063602907373,0.02479541840893291,0.07019565987330742,-0.051118158600597347,0.007448451651672291,0.006098778472605401,-0.0016477011549081964,0.06448196217887878,0.0015451810775400708
JAM3,0.02594812283507782,0.0030437677978792637,-0.01617366618475191,0.05183362983620411,0.014599233282891672,-0.027285269762346326,0.008016054295783863,0.1342803130067633,0.01962470864837526,-0.007958378711771465,0.045378084679713146
TGFB2,0.046927814559156976,0.020280684425800298,-0.0013318869495688643,-0.030519260995386013,0.026523264032662138,0.06568609656616566,0.027289890570613918,0.04411950908879535,0.019435772604311324,0.02261520258240326,-0.0017854550097918971
COL18A1,0.0007567222159159941,0.009658205467303706,0.053489465990151634,-0.010425142637049911,-0.03487035606873155,-0.023043739050473397,0.021169138442702004,-0.0053796965079927275,-0.04636329743036603,-0.021479251287564727,0.004137924409925283
NODAL,,-0.019274465551955305,-0.01364710665382626,,-0.01571622866556777,-0.02810036777205147,,-0.02764561738810152,-0.028188057111281365,-0.0218205500183958,-0.018035717406062822
INHBB,0.07041900255748934,-0.0016102118616334597,-0.02423639101203897,-0.05527028915002785,0.0401717697663575,5.365690463811072e-05,0.0582378717170965,0.050346161389547846,0.03428798625739047,0.012671506912909834,-0.07668038308178919
LCN1,,-0.015065072121616991,,,,,,,-0.029982554983720197,-0.020606749552566153,
ARF4,0.021638133669654846,0.013272164448726625,0.02877313866634367,0.033264589460257524,0.0392758254355947,-0.0014659334971878573,-0.04455963812547221,0.04952838407025864,-0.0209977459272176,0.06868906551442044,0.025705863610378146
CXCL14,0.037229975956486416,0.004515188452541524,-0.016321483919841923,-0.01555266948323147,0.017808933868728633,0.049347962895821815,0.014064729290572201,-0.05352665139421137,0.012163005873152602,0.011084969462325686,-0.004029156990313535
LIF,0.08290608926693284,-0.028036474254810283,-0.017269630604299247,0.026902830849423135,-0.0178772640256232,-0.006012952246561569,0.011586808242671708,-0.0016084769919642024,0.052354540782918554,0.02578824581266971,0.017638757193615504
IL17B,-0.023743195086602154,,,-0.01784623900603811,,,,,-0.02609116598985748,-0.020848490271192992,-0.02243810836850814
MMP1,,-0.020769689641210815,,0.05617986449057515,,-0.011667187867856341,,,-0.020354707838718095,-0.033965092546659234,-0.016248130589764032
MATN1,-0.018707424877999847,-0.019780000204544082,,-0.028509317561279748,,,-0.011924909511825562,-0.016373243154622144,-0.03772671476645486,0.011243905046029653,0.03962175421638895
ADAM28,-0.030169441559647348,0.003544352387314345,0.0315113618565649,0.04537841008901238,-0.025906698085171372,0.007876985899317226,0.010648005259048268,0.02987267513724152,0.0078017133874154635,0.05247239029764575,0.0754404551559405
TCN2,0.10031669288933803,-0.013835016388377547,0.004641571757911101,0.04805342440652888,-0.022701410204595377,-0.0318236400873586,0.043902061702170515,0.01880298297293,-0.032549270148566026,0.014148083510733123,-0.027279286792730444
THPO,,0.04042186856723302,,,-0.027476575277791383,,-0.0003629227830816314,-0.01637324503545783,,,-0.0013315624148053963
CUBN,-0.012717622735320566,0.062492575078229654,0.08569641733260455,-0.008441394135009267,-0.018238546459120715,-0.002807929652846718,0.049033307347874214,0.06265596884128694,-0.032772725121752035,-0.02738272845039004,-0.003724073200615253
TIMP3,0.02407048471954711,0.013967849807343842,0.08014160259004592,0.04606198746504044,0.06083295775445044,-0.012665157332670424,0.03504780498970847,0.04051019203656501,0.009636259157961458,0.00549241198413081,0.0007118558076703462
PIGF,0.08822371812367284,0.021299749909737545,0.017320688448003864,-0.021064638056480883,0.009746599195301145,0.03282696590080529,-0.003526217904629166,0.07222077150240812,-0.032085288083770654,0.03970570970690977,0.025360669301447234
CRH,,-0.017650525615476177,0.0971929049365544,,-0.015276367529533428,0.01857838882356599,0.03929178656539992,-0.02239438202740021,0.046265125783730085,0.0011628228107105393,-0.04121637753074544
BDNF,0.017086633987416375,0.022717471004927325,-0.015321184047064873,-0.03508920533245109,0.04063614107822741,0.004666954435787125,-0.015042830269392002,-0.018440479165224778,0.057133123006683294,0.10109251264076395,-0.038129214408853446
