,UKF251,UKF255,UKF266,ZH8811Abulk,ZH916T1,ZH916bulk
LRIG2,0.06392614620668183,-0.012545706789763173,0.051340797909815605,0.01744119257806638,0.07718902810560714,-0.005817395999152149
ICOSLG,-0.0009696276648642339,0.057920262546323945,0.034871146946674314,0.022419596672467127,-0.012501490045172729,-0.06553346971252576
WIF1,,-0.018404025633042585,-0.06336163827933194,,,-0.0025395833796920176
NPPC,,0.037960264722250565,-0.04117122781092485,-0.03306879877408558,,0.1107280224669998
LYZ,0.0038631567451977065,0.07299820912300388,0.009853288844085005,0.08628416995010944,0.0063216926692264905,0.040024961302638246
EREG,,-0.0001049517349375352,,0.013646710418005173,-0.013905713442902222,0.16975083889318832
SPTAN1,-0.02391031600046796,-0.021669232328784645,-0.042786484554435594,0.022270828679662028,0.003825145955531867,-0.0035927912523263917
LIPC,-0.021879342129298117,,-0.026070296641207583,,0.09651197415065114,-0.028813364918193685
COL8A1,-0.005771931239407001,0.007234800909802234,0.03937755660733959,0.031273076029378934,0.08544401163150336,-0.039078782792051965
GSTM2,0.04242132025244643,-0.020900875820317508,-0.014216371058277838,-0.03514689338285971,0.013881419077543339,0.022341771182844656
SPX,0.053584889388821756,,-0.02504147712934723,-0.022334570591476186,-0.015764659944920222,-0.06345014424653941
MFGE8,-0.017933306808290656,-0.018263587928135417,-0.0041118072181967665,0.008668455531879228,0.006374959177413081,0.033364256564787184
TGFA,0.012841918496407952,0.03843545369976659,0.04269827752507676,0.026977017955489378,0.054519931134662435,0.0866413209786622
SLIT2,-0.020662480726035205,0.08779480712721696,-0.012682500326468359,0.04056453462224314,0.09447507184868022,0.050774965157753774
PLTP,0.008049558263947026,0.123083339384741,0.05412478911313492,0.12455703349062021,-0.002084323850990707,-0.035018965318842334
APOD,-0.021216922018153384,-0.02802368816270457,-0.0013043608659939051,-0.000707502293386587,-0.06177981082402903,-0.01617164020112483
B2M,-0.014810775490500158,0.06803211757579286,0.08446488506513244,0.16591933824771415,0.015040220390983282,0.06399744147683498
OMG,0.028622146946806763,-0.029882100893284216,-0.015898638078142915,0.003902307805667491,-0.021674388666430282,0.023454666377305994
CXCL3,-0.02988720790090857,0.07026721462575096,,0.045466731111602085,-0.01202674347343835,-0.002302466206432049
CXCL10,-0.013356019249820349,,-0.005988106047715994,0.014722135349603673,0.025910932162805742,0.047705242536543506
RSPO3,,-0.018974002740036418,-0.04270882522982981,0.03596822920475153,-0.013617260567402862,0.08186168227290984
CORT,-0.025962612612452533,0.0839391456819775,-0.0386781005793457,-0.025259033417392267,,
NCAN,0.0331661615955031,0.02533547230730935,0.06722686717231104,-0.02362724380363082,-0.08140737355235206,-0.008750603357836215
PRG4,,0.07291358982281651,,-0.024262465548071443,-0.003931693261564246,-0.02571710029570481
ZG16B,-0.01749322080757167,,,,-0.016979258439586944,-0.015762551393729975
TGM2,-0.05418251985617768,0.04264683078747146,0.02585710833375515,0.07206526668755694,0.03789986305196651,0.04318073298355486
VEGFC,-0.008032608839201986,0.0359479354623179,-0.03446373923364349,0.033319606392573024,0.08149805075956312,0.0049036792839643765
WNT6,-0.016177673237979813,-0.04821309771189558,0.004823231122581958,-0.006558986862199138,-0.020505944198629406,-0.016287444696387463
NRG4,,-0.025788456637940126,-0.002712124579129393,,-0.013617262093572889,0.09743767413928235
PMCH,,,,0.13426639233653673,-0.02936399013761167,-0.031367859895814434
COL9A1,0.02168543553311272,0.009496197942838002,0.10547791784997015,0.05481053105093971,0.027592073546537917,-0.043007469274059795
GDF11,0.0429577786881734,-0.021934544707739548,0.029499790735318495,0.01592227954465699,0.009966726000652954,-0.010870199929113693
RAET1E,,,,,-0.014938039763392412,
IL24,,,,-0.016787302147922914,,-0.0273832744471849
SORBS1,-0.0013656468138725077,0.08158705538472374,-0.03277741908160398,0.022806734122248467,0.01012181041653588,-0.034519948346581106
DLL1,0.0452341398789207,0.011966228589218272,0.10161626811047664,0.011086684318467495,0.015530859412531534,-0.012320732269241394
TLN1,-0.014657412173472313,0.07388273911185009,0.07070622777068308,0.04731898611325048,0.01725452096942743,0.06888901363709246
COL2A1,,,-0.01868107760690182,0.14923018037868424,-0.019817716632558307,0.024318657655619365
SHH,,,-0.020390471485743408,-0.007327367755177384,0.12590318860774022,0.04851791400409976
PON2,-0.02790055568500469,0.023412833170673907,0.02552016247326834,0.06512006583371528,0.020276444245655032,-0.07215204686527352
ICAM5,-0.020824298699974427,-0.036775629241231206,-0.010303819216625817,-0.03781088794726912,-0.02936398890216549,0.02309977117366821
HPX,,-0.005002231220174951,0.06759468449739713,-0.011373031400248083,-0.03142510061887637,-0.012017311367393334
SFRP2,,,0.014943435023102183,0.04565138917145707,-0.01890303131165154,0.035072086623771835
CFC1,,,-0.029137127591088118,,,0.06971147879910024
CD70,,,,0.14459546378200433,0.11745772755638771,-0.04302870964087677
HP,,0.02929781430565819,,0.1467434600408066,-0.0203699347136373,0.04931953156811294
CXCL2,0.055117762179128664,0.10371849316039825,0.09903243987648849,0.12717450865670007,-0.012512341275135928,0.0724791647617956
NPPB,,0.042076738018727265,,-0.012946183617971466,-0.013813195836448924,
CCK,-0.05969870869270913,0.010714307306594737,-0.1026254008641943,-0.05498540260227454,0.0047705753698743325,0.023411208146702434
SEMA6A,0.01852082594272992,-0.0017139469092378133,0.0517906076494241,0.00035073096503452137,-0.05868063360244252,0.007891323435513372
IRAK4,0.005195144378121242,0.050615799701967494,0.11948374047039693,0.026354389416107522,0.014097258893978809,0.02766312676173606
GSTP1,0.024125887899533127,0.04635140291753469,0.09265219302589073,0.03626624735018247,-0.020474163845910418,-0.04513215949994995
VCAM1,-0.03170851973232036,0.06595956711605444,0.06348849824054557,0.07624038001233886,0.06366711140061637,-0.016322171756334276
NXPH3,0.023045722688002514,-0.0003430494166433311,0.035729017587035415,0.08316288989984222,0.03491159521772048,-0.07360996091087485
MTMR4,-0.01555145842929959,-0.07256116681236008,0.0362959832000214,-0.01325981256588101,0.02361184915732884,0.06160583165475138
LAMC2,,,0.03794550635915934,-0.02063845661080011,-0.0263183740550656,-0.002164878572205285
IL10,-0.023171632224982593,0.02027402184258355,,0.015805799971897187,0.05351818832749292,0.05679545983104946
SEMA4D,0.011874317721584352,-0.04001429029342681,-0.001380136243428992,-0.0014012879171959437,-0.0010542634126988464,-0.02553306265660539
TRH,,-0.026571822958621816,-0.032321160832164984,-0.011754308487063372,-0.015471705670097225,0.051278070857627187
SEMA6D,0.014053452267886348,-0.030891695549870063,0.09210528105686905,-0.02887984988214222,-0.05534849774315864,0.03872492284635015
CEL,,0.04253823191375789,,0.009043977704481865,0.03184510635684164,-0.025199103024218947
PDCD1LG2,0.08406017314929741,-0.035902801707375524,0.027358316609753693,0.0149221572047925,0.11371330785818859,0.0914196271801778
SPINT1,-0.0052769429176483355,0.011162795499472359,-0.02146015963277732,0.026415435052750947,0.004353475015096516,-0.007499005792132456
CTHRC1,0.031314869104767454,-0.03121992495329257,0.1242057605174239,0.0684360360439016,0.004392366444653319,0.028020204578979184
PODXL,0.02512588333323498,0.016702696819390985,0.07121317461676256,0.12700344303705846,0.010577443656287426,0.0631245626001213
JAM3,0.052566255519788045,0.006642844308761754,0.07105676110221071,0.0915868981499709,0.11342339070570688,0.09832198731149014
TGFB2,0.05813022238245217,0.011230503583802705,-0.0071119930946336824,0.0868290468614602,0.04988016176153987,0.01047155039259305
COL18A1,-0.030082517807398013,0.03811682781040769,0.08203322786606948,0.09052827843223715,0.03203207313511236,0.06715862777829487
NODAL,-0.015581811682581272,,0.05873602366852601,0.009583656944153,0.11953688079095248,0.03775212233124557
INHBB,0.02435981646538539,0.027880807701425238,0.050611171802351106,0.10440681083520897,-0.03221741877435455,0.006256048373795282
LCN1,,,,0.13787720641164783,-0.015645830881048546,-0.016544013033176094
ARF4,-0.0011615824942387534,0.0458715048662133,0.06494925576910802,0.023522869872600657,0.008142307069862393,0.047911200436064824
CXCL14,-0.026796947617017036,0.17489229672864195,-0.05715767823422933,0.06476435646995778,0.00294345114254574,-0.060078003958983224
LIF,-0.019717888833856757,0.08582948287520047,0.01499883815534662,0.0011291717467608981,0.08112806351662817,0.0676125023696685
IL17B,,0.05098593397774652,,0.03395471599360354,0.05587980260655341,-0.01870528117216215
MMP1,,-0.023509981639606787,,-0.036699246667805524,0.07488173616830739,0.009484926837372743
MATN1,,-0.029191090686022377,0.10629442601960487,-0.020240494624917546,-0.018816900202133693,0.1293371882581522
ADAM28,0.003828511910895287,0.021074838852587038,0.031816002698409555,0.08330881071804347,0.0057856241004341355,0.012558360876298356
TCN2,-0.05328881681489893,0.07244088069066745,0.03707383403911427,0.02824388361102351,0.05375559020872112,-0.07440847490371826
THPO,,,-0.02873544472097952,,0.06038622771143894,-0.02554544623480991
CUBN,0.009850508709062728,0.007912680390003068,0.01782880529955667,0.01744084395790002,-0.004156071209492256,-0.06297562047448618
TIMP3,0.025375484523401833,0.09322060289684818,-0.006157866983217857,-0.03834533374568798,0.04288312546845752,0.037749033180975985
PIGF,0.04706570262608347,-0.03170636329380131,0.0705032578158708,-0.0026711472058518447,0.013867597910084559,0.004658765794858731
CRH,-0.019555132574968263,,0.0050445842377548475,-0.04538160703203808,-0.023200764728530686,0.061451324502284514
BDNF,-0.017493217473214345,-0.02166867037006074,0.008844807542435875,0.07528233068720397,0.09213335899156849,0.04027059369008974
CCL5,-0.0373550126284441,,-0.024874784378517863,0.07276488099823454,0.041196965442056206,0.022414593130830055
GAD1,-0.0020091453665614907,-0.01109652856670746,-0.07934215327791365,0.03230459212533181,0.06267589314471812,0.02992143310441736
COL14A1,-0.0244023377482041,0.0030135418852899527,0.0012363870437926015,0.07915891787845075,0.05270853437335567,0.06457544962374803
HLA-A,-0.056191255751361385,0.033390938927135565,0.08764742318642268,0.06856652855324812,-0.05449907428583721,0.07303565191260605
CD5L,0.011028359400554997,,,,,
FGF18,,0.052459443069425994,-0.023626243889697852,0.08311513752417725,-0.015471706911380034,0.12801058388430697
ADM,-0.021112467960752807,-0.03376399235765766,0.05207184458355652,-0.023329872487532318,0.027190356383713105,0.006154900737075984
CCL15,,,,,-0.013418610203121052,
GNAI2,0.037519410274698815,0.043732409047229796,0.0839682495156209,-0.024262948010702255,0.013974645210211164,0.008612324929297812
HDC,,,,,-0.027664188803274006,-0.017046302842065233
COL11A1,0.01045988413263174,-0.021500607096767578,0.08588015090934359,-0.005017787956841245,-0.012208925673521812,0.008419301632761183
NUCB2,-0.032206144294592884,-0.03980002933088127,-0.0001124938921125606,0.00473878570859991,0.03793135172781859,0.05148735056235583
FGF16,,,,,,-0.01679691544533634
CXCL1,-0.02097798067542183,0.15308004271791073,,0.10830940266331628,0.06691235670365418,0.016372018543023066
VCAN,-0.001987667049783131,0.005777741252543055,0.11187770431122933,-0.049735008660088315,0.06338370639532191,0.08413137997245262
MMP7,,,0.032482302406788705,0.1440788687616813,0.11388637012169893,0.07049385298175087
PTPN6,-0.014504487363850205,0.07323341612305234,0.006290395101051974,0.08378983163253476,0.08366455206565997,0.0009076185806216345
PTGS2,-0.01872174732813476,-0.007479311492108271,-0.01954254214862257,0.023661787193213036,0.020929447011418904,-0.049252126804723836
XCL1,,,,,,0.03494029445278218
CD58,-0.011883082027643656,0.06288937522343002,0.04217015956769712,0.08369945086513762,0.05475110779737062,-0.0038115951604904587
TNFSF14,-0.02187934224593818,0.06455695080379537,,0.05649656184344584,0.022519756673017973,0.07609995723798953
CNTN4,-0.017127079314572927,-0.030547156012802352,-0.049469853701270806,0.028413947387956134,-0.022832599733994596,-0.014391045362293369
INSL3,,,,0.01116787277500794,-0.018373121053823636,
BTLA,,,,,0.02823181255829052,
MFNG,0.06133406234997499,-0.049096640080287,0.018526817409588617,0.109451070981171,-0.024059331576227198,0.047731742152990864
ICAM1,-0.01233201693703899,0.05363022600173953,0.025831211607748338,0.12353346672614204,0.01776472921276129,0.039951853021276906
PROS1,0.01065139956122492,0.026948889917001048,0.06049507985477916,0.030345062025341523,0.08527552419110879,0.031471959292861104
CLCF1,0.00024777726709172934,0.06504493662223192,-4.6179896549715225e-07,0.06322562599014982,0.05308427453385889,0.07180290378829117
PSAP,0.020326130338658533,0.019927435907874356,-0.09040695738281461,0.09998670458174438,0.04838734556074236,0.12181551390945579
EFEMP1,0.028667977090322514,0.05818581520762125,0.0670635103995307,0.12379527623747097,0.14573151474695803,0.05536896176959141
C1QTNF1,0.064938548562825,0.0916119688639465,0.008903871015192471,0.1077099092892973,-0.0158568351820436,0.06439505769347208
ALB,-0.028861993382723817,,0.017940492638400054,0.09921153481868963,-0.020775600259545796,-0.024134504583557155
CCL13,,,,0.03545716049649048,,
EFNA3,-0.024329362773007495,0.03809433685407031,-0.04456189500967701,0.005549588570291411,-0.006367186275012972,0.06016322340312851
DRAXIN,0.032987565131876756,0.05950287316586899,0.04047235460380553,0.027864874550243522,0.03467304479562855,-0.031810447952488705
NPTX2,-0.01173833748623325,0.03042996086272365,-0.07987540679908049,0.08819982463034354,-0.02247380851826246,0.08180538243537464
FGF11,0.03285653634211547,0.03955480774352351,-0.03424415840559943,-0.03211498487615741,0.062480551215513984,0.04346985426038746
CD59,0.0016518734618948007,0.018683077602753752,-0.025396346198766618,0.1091416592460954,0.03357529257929581,0.08401668472344719
COL9A2,0.004456728445669546,0.08015302553233834,0.04577363574334844,-0.006597824475621979,-0.0106760395083956,0.018673001073047833
DLL3,0.07805189290743789,0.04935997423624213,0.10433390071144187,-0.07065269292255023,-0.02626477942042496,0.07037112364840711
FGF5,,,,,0.12121517324054878,0.006519416631303724
LIN7C,0.061721897215526414,0.05539584679264242,-0.01591889900388765,-0.024852934022422425,0.04392134630314233,0.04859272370120892
GDF7,-0.0008543093551453915,,0.07554979015220165,,0.041315020198050084,0.0489725983932653
PSPN,-0.033113328499317,-0.0039903453143008225,0.028835815058330997,0.06927800578722358,0.02021867169776509,0.05941953746707442
ANGPT1,0.007208067238535201,-0.031219923113582192,-0.034463742340027505,0.06324254152079524,0.058241758098924325,0.05875382567724554
PNOC,0.016689073891238127,0.07856579980165328,-0.058912557537389755,,-0.018962766576133584,0.07403785743285775
L1CAM,0.02994330537367444,-0.033636828699467346,-0.02281885149785679,0.025980768288526617,-0.023078592328282316,0.05408016478818892
APOA1,0.028172084868493995,-0.0003490147855300575,0.06513347821982975,-0.031428727857051336,0.036985843930863765,0.022771160337176514
PSEN1,-0.0032142806777410277,-0.04389368388802871,0.01520278297833437,-0.004972456347123408,0.0437717052848942,0.0689978079597812
CALM2,0.04485398754998836,0.054698724059585285,-0.09539862499671761,0.010953014307871805,-0.07018389687791234,-0.05960679375412444
CLEC2B,0.040463317645400794,0.040172634704264645,-0.00395021290834662,0.061564141608461895,-0.011053388809254307,0.025753127452663564
NTNG1,-0.013441673729353919,,0.04513184521047369,0.00017501804122604743,0.053285181431356084,0.06909060274979958
LRIG1,0.02872929940975998,-0.021089239320856296,0.03543355120061972,-0.001866809372607273,0.012752549621433778,-0.03216502794540211
CPAMD8,,,-0.0007866538589730821,,-0.019251501039700053,-0.018476753329385386
GHRL,0.07437826684627272,,-0.003259508388223932,,0.05346761311412768,-0.016287450311285347
NPY,0.014582514758889682,-0.003470601892537059,-0.004734086726334348,0.09408021222863665,0.012853354270215077,0.06001707112095094
MMP2,-0.0013036560946985153,0.027621158166372745,0.10689989000540055,0.07068800484931613,0.009810030853883588,0.07790514101836432
PPY,,,,0.11267168459118121,0.03173950098766146,0.047714046157723705
ALKAL2,-0.014751817465362813,,0.016319919057628942,0.047030712054788565,0.08289902336516225,-0.05323922078106047
CSF1,0.0060313025249599615,0.044920091455607235,0.06459482062029659,0.09227189939046163,-0.003049546149043626,0.03731493695622326
SEMA4C,0.058944177874320755,-0.01378491478227285,0.035001440041844196,-0.015884718543640035,0.04113156635221116,0.04816571988772989
BMP8A,,,,,-0.016490865156325567,
ICAM2,-0.034769867070981814,0.008474656179569422,0.04321718257661599,0.01017663264086808,0.010125644621464328,-0.0030166501190511718
SYTL3,0.03290776393481062,0.06701754620568297,-0.027500682863932403,0.029107657770605755,0.05457871954639511,-0.04852877103273195
IL1A,-0.007278636722311673,0.058594220055279714,-0.015883265672391803,0.025242755668226736,0.03189108116272781,0.040201970666396705
HLA-G,,,-0.015447538428306195,0.09066329032784748,,
PGF,0.006171216475399054,-0.05890585280598985,0.12887925472574172,0.050575280219358025,0.03029779577303254,-0.02819218514720905
LGALS8,-0.03962156363464722,-0.008567098013612762,-0.002109557398679731,-0.013324570388149564,0.020670391203248487,0.09167263514318351
DKK3,-0.03488650004279135,-0.05071807418121339,-0.11365837574006807,-0.010151122594455123,0.06007312513733276,0.04342706993517723
COL16A1,-0.043651455380534235,-0.033371045594858144,0.06472712399389502,0.0444667829117191,-0.0320131286828116,0.005844452277864847
TPH1,,0.05062897605609623,0.006776787946564282,0.06182426278367657,0.06666895798499736,-0.03846890249041431
TNC,0.04250043974985018,0.0864587575290813,0.10629808550046874,0.11189935022520364,0.15484988669272526,0.014626349552140237
TNFSF9,0.028120320658869796,0.10168835197875883,-0.016143712194705975,-0.04007948782456838,0.13701925462005862,0.04901755741705756
C4A,-0.014537254884338437,,,0.030138973019569835,-0.022207470169108214,
CNTN2,-0.010231755400279733,-0.04636891430842916,0.04417265458581122,0.003915904130935578,-0.009497720456237414,0.030294794854115015
F7,,,-0.014216367863642752,-0.02287467850313155,,0.06561202306131263
LUM,0.008831652591140238,0.04681816531348225,-0.00014917445411555543,0.09576583885452286,0.0231377056177859,0.06409269152448914
BTC,0.034133184767433065,,,-0.016549025708067,0.0779106232195214,0.004196971774759419
APOC1,-0.04985417300384338,-0.03137153750921765,0.05067422517327164,0.06627680256545287,-0.02653147077668506,0.027635478868004444
PKM,0.00532704413114677,0.05172668088093399,-0.049851993329946546,0.047132416839321414,0.05517065888848953,-0.00019501595318516715
TNF,-0.03227875133505471,,0.03242817003699727,-0.016062462803362126,0.09818892817850641,-0.01777486827045628
GNAS,-0.010075387725909506,-0.053643544652452586,-0.0909921251420667,-0.06515377506698963,-0.08601059483141053,0.05205591861713821
BMP8B,-0.040270448371238825,0.013501193928823147,0.05961806985153559,0.048803211141909046,0.07943711407657879,0.01937357579343373
LIPH,,-0.0261828616230771,,0.1444373934041216,-0.0011293309671965336,-0.028343301488105172
CCL28,,,-0.030571874257342427,,-0.012805192452401928,-0.02689259140333157
PTPN11,0.04064198405932267,-0.0007827277187802381,-0.007822319053722349,-0.04703827966755788,0.030618560005610085,0.02025082333636915
ADAM12,-0.017311061044649963,0.10307524991829735,0.12939346240898789,0.08002080340777057,0.04334850719965823,0.041876290377781226
EPO,,,,-0.01771031002249473,0.04710041977666768,
EDN3,0.03956306890230009,-0.030885200569179042,-0.02039046741043583,0.06836701931054505,-0.02474245856995455,-0.02834329351175711
CCL22,-0.018378574402361538,,,-0.020044256456149222,0.01776194844784955,
CCL2,-0.020069527870657168,0.07841373706371764,0.020911329070884253,0.13266269460695465,0.0891543000385191,0.01841608445994444
DSCAM,-0.010409487757137095,-0.07884080566898143,0.01017753937048347,-0.04050321022554579,-0.02354881810425846,0.07886682628376648
ANG,-0.03887786211066157,-0.012282510737116812,-0.03328700248029724,0.06745778279642678,0.058237099161672905,0.028958860358630906
FBLN2,0.007129777307228606,-0.035902788123139316,-0.03863304227096343,0.0816226128145119,-0.02446608852707713,0.027850549700281772
VTN,,0.03664693105497799,-0.01636881578044201,0.06630846273690723,-0.022207474779645155,0.007618755436458865
VEGFA,0.020362667418431738,-0.04603483441565347,0.05605895607380638,-0.06658306108132463,-0.0018882592074940716,0.051290598974280205
F10,-0.020977980251256537,,0.023336470734523156,,-0.007067199303646181,0.020747802336484367
SERPINA1,-0.025176476050128477,0.08815588975332532,0.005462391011682152,0.09070476688544858,0.0954485664687232,0.029395927276258303
VWF,-0.04326658715141403,0.037414409994107604,0.03422893117966339,0.0715286999121041,-0.031912769317819153,-0.01633198936545239
GDNF,,0.0014767144413586543,-0.010530500831155207,0.0056071572836134355,,
VASP,-0.03995648003386592,0.06471458999189876,0.09144992806675659,0.07807432925338467,0.027363379445325478,0.02337503759552347
ADAM15,0.029702366594532986,-0.008930286223171774,0.016832194491056704,0.06192093221967052,0.008463519178710103,-0.015251182514731114
WNT2,,-0.008968673811513036,0.01611168999349239,0.016618952849771322,0.12610019361658997,0.1266134203829931
CALCB,0.02303164689761324,0.039594311781938445,-0.01659154589499716,0.1586923614442462,,-0.0273832878703231
OLFM2,-0.006860627676970444,0.1226720449569317,0.053505113641763,-0.05899260382930031,0.003927915608437752,0.04894224682072418
MFAP2,0.013161723361342897,,0.014095155140262137,0.013055685452657556,0.048606999496369444,-0.011729151970645613
HLA-C,-0.0240817857967138,0.04150843734823673,0.0706458549781531,0.12839744603789055,-0.035078476746306396,0.0370447019511602
THBS1,0.012200695278568978,0.12112273509583776,0.039751508299945545,0.05518932553241484,0.07910070330318164,0.12371890955782255
HSPA4,0.02308527654998458,-0.017470836179781856,-0.029755054953818152,-0.008464371574303632,0.04008550022729141,-0.029919757296771658
LMAN1,-0.006884139387073228,-0.09343575485730082,0.05125598268478313,0.03759128900541395,0.06581338154548151,0.04815923325146188
LYPD3,-0.01694122084158682,0.022706421567134885,-0.02057229040945725,0.059307021307021215,0.061819750419733505,0.013820891357360195
APOE,-0.030562797980750813,0.007513309026668455,0.04441877457361135,0.007903653802518597,0.015336104021329977,0.04852893612968964
SOSTDC1,,,-0.024257659308950616,-0.012608278507590888,0.05275789568511228,0.03698332811649269
