,UKF266,UKF304
BMP1,-0.05394601007650199,0.011221962576752176
NDP,-0.032636735475014195,-0.006519920541797763
TNFSF18,-0.013966646101099173,
RTN4,0.019608998343727608,0.04080417322626235
HEBP1,0.0006494540580686276,-0.05095138273384229
WNT7B,0.09080286936007026,
PTMA,-0.05263139083773153,-0.012852805748189202
PDAP1,0.001452857715324901,-0.031866195916715044
QDPR,0.05591206381629279,0.03959293147091369
POMC,0.0504544261052786,0.010281195199364034
CCL18,,-0.02977571496780731
VEGFD,,0.060206679595069805
TNFSF13,-0.01354473311133292,
WNT5A,-0.06354612123011008,0.02654434474471754
CXCL8,-0.019266504350918732,-0.012115781601933244
GRN,-0.0028466805731157258,0.0035674749589704804
MIA,-0.024491489718942314,
COL4A4,-0.012887215143491754,
TAC1,0.06343207795294384,-0.019334028991010895
RARRES2,-0.020287448185437883,0.015567406044028839
FGF7,-0.03693692584657962,-0.05192186812543525
HBEGF,-0.04222609136013943,0.0077734167947995005
PCSK1N,-0.007010777061248624,0.040013049213990445
NTS,-0.015732361609534295,0.1096857922578144
SFRP1,0.02486938120347883,-0.035029329442965565
MICA,-0.03339245354678159,0.03793986645447947
TG,-0.01815929255676799,
ADA,-0.03547596177017447,0.05005140767714617
LAMC3,-0.043178927946032876,-0.04580008390352501
NGF,-0.01732883573055967,-0.02757689573036571
TNFSF15,-0.0210410056305411,
HMGB1,0.006704632314231282,0.025213409338638693
ITGB3BP,-0.02225247241361032,-0.05369790134574572
AANAT,,0.09677688479259518
RELN,0.013429455593876791,0.04881454515170709
IL15,-0.014971926379460794,-0.031350337621030955
BSG,-0.014492260517051861,0.003814569450328146
ADAMTS3,0.0881380518390517,-0.041631606190595506
CD34,-0.04819482222188722,-0.0032922807165976747
PLAT,-0.054958485896027635,-0.0016533788490940685
CKLF,-0.04389396006481805,-0.0069617238104288685
CD24,0.034781439487763306,-0.011502277447044976
HSP90AA1,0.10417909777576632,0.01635744527323033
BMP4,-0.05270233827964158,-0.028170230824587826
SCGB3A1,-0.019111928821566874,-0.03259604327657009
IGFBP4,-0.07545559753813623,-0.05405652251708051
LEFTY2,-0.042916041075585824,-0.007644058614540766
