,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL18,-0.025461594278105352,0.014003758788379433,,,,,,,,-0.004847344553692118,,,-0.05454910474418765,,-0.03627714689857348,-0.005254090133650692,,0.003185704278539971,,
CCL17,,,,-0.025028910012580185,,,,-0.020455465923650457,0.02638636293075143,,-0.018258401634843064,,,,-0.014063963048196064,0.05416819472842412,0.06183072078836822,,-0.016314595383916122,
VEGFD,0.052690425310240104,-0.01972181940579773,-0.01961061623996394,-0.006575379826016134,0.03280199237992857,,0.04085595725737908,0.003255687022957312,-0.010210821482018302,-0.022687550501687925,0.049617692028240915,,-0.061455664067772885,-0.05006945895989943,,0.026351314234836977,-0.024394920804365408,,,
TNFSF13,,0.07578234039182438,,-0.017264381963130983,,0.06976638764930895,,,,,,,,,0.004771311685532429,0.12556787715306414,0.05768966163489595,-0.020134275311250747,0.034391759333532834,0.016532357367525966
WNT5A,0.0010345107747721707,-0.019189030865553954,-0.019099393444860984,-0.015855856244626973,-0.009066856642106073,0.051626256379739145,0.06402917042317817,-0.008385626811252562,-0.039014165829468185,-0.016769072436961956,-0.03127148325746531,-0.035082100387102626,-0.04685707566851864,0.012631134979193591,-0.018757636272430586,0.050031597946621105,0.04205658923653657,0.00492766298643853,0.0005560296252501577,0.09964666556576611
CXCL8,0.02765873666002098,0.04566560300409934,-0.018362218688807972,-0.027705088612832905,-0.04078689023398997,-0.01903770875182839,0.06979497980756887,5.557679908800256e-05,-0.00950876094533376,-0.03934503393218318,0.04144965803188816,,0.12743072329807914,-0.021573091048732018,-0.0182921797999487,-0.09858791211049639,0.029834234401657844,0.04130230512174833,-0.01272558027056146,0.029389250808051274
GRN,0.017398248041466002,-0.018754745185565875,0.07110660579702903,-0.015399001039806053,-0.016304263286313438,-0.044762937952689215,0.02570132471925936,-0.05541579522452434,0.011263982698388108,0.012463842795759262,0.026167555184636423,0.044718805104434815,-0.0595719555057869,0.02800756798700637,-0.0438356896528531,0.006893108616093015,0.08710816402089729,0.0009859657701927554,-0.04107026208974178,0.005990863609157071
MIA,0.051040150706847184,0.025393901576479524,0.0011541561281050274,-0.003999670525988949,-0.03722998610352589,-0.024200645829423082,0.1070242104663435,0.0838242192989742,0.038200921197821334,,-0.026799402252041298,-0.04470576398127278,0.01666761748700308,0.13367943227499393,0.04392717872993688,0.0905450782293461,-0.0064048834002978575,0.043196695850357084,0.02312096003886023,0.06198050077235688
COL4A4,-0.028879251869350604,-0.023685737349864226,0.05902244234161731,0.017889707372042294,-0.009708068612795181,-0.012734175544005681,-0.01685762759817567,-0.021356139289231614,0.06995640003482567,,0.04073131549119131,,,-0.0392053724451133,0.083685338726368,-0.029666721012211926,-0.035629763637294344,0.04823093273650855,-0.007998687592221262,0.0741879181025809
TAC1,0.11090879193755986,-0.04014062334201256,0.008938991786005492,0.07694155088360947,0.08832645465098396,-0.01346485417086634,-0.04950680051291682,-0.023114156882755327,-0.004886395734953592,-0.013597833126062933,-0.03090644034258645,,,,,,,-0.01879815049629319,-0.021447194570041215,-0.05069200784746338
RARRES2,-0.02238756970710142,-0.00034033747348815983,0.001764232379691767,-0.0008335833409903528,-0.10139888874801053,0.039081133212988436,0.05954527430230989,-0.0021051168146455587,-0.017780993763502794,0.00752432833788079,0.04810665858637375,0.042698092696753974,-0.05984586355436527,-0.007220660550231378,0.00684207963247282,-0.06354417513037056,0.01642383523739664,0.040774713432973723,0.03672600782043359,0.052799657071002315
FGF7,0.034939020180780114,,0.006655125650304851,-0.03039342300185693,0.0481890709486132,0.017475072607936765,-0.0050346583784747784,-0.024735718580163824,0.05169104607331863,-0.005240452001026615,0.004776605385830617,-0.010555112090514768,-0.03063888392275089,-0.0037240509349807244,0.014072577846597198,0.0747284717101662,0.0048932327453129676,0.01584447076473105,0.1089806074073097,-0.033505575590055035
EFNA2,,,,,,,,,,,,,,,,-0.012819153027015823,,,,
HBEGF,0.037346471332553074,-0.024235658738884332,0.045300349042101846,0.03257008947419397,0.006526198686791861,-0.02856095016482348,0.0381609809752148,0.01984966627007475,0.017485188896224652,-0.031173901408250687,0.0026175877026383583,-0.019895941033955047,0.003016768557551677,0.07281546581221529,-0.015895690150493042,-0.027432548992502866,0.00395372811601488,0.015797784213735993,-0.05516517277049704,0.03093017487450145
CSF3,0.050509747919955036,,,0.07892639410476046,-0.042431849267101356,,0.1319408479919697,,,,,,,,-0.0751936438761444,-0.06674026155201368,,-0.025705215318364998,-0.017176752115868086,0.029303031624806984
PI3,-0.01571338745770511,-0.020748178932882826,,-0.009385431215847532,-0.04581392503138058,,0.13593254604908317,,,,,,0.03096642534728569,,-0.0675321165336895,-0.11725543210311395,0.2642962621211354,0.014913817411263198,-0.015297110848219633,0.04382606706922845
PCSK1N,0.07926862434714756,-0.019781807394825636,0.039762157020643105,-0.02416147352030504,0.09146161614818529,0.047587478923234096,-0.0007470599840110329,-0.023710632555155816,0.006993334851503341,0.04105046045892132,0.025619779544910112,0.00259710371985219,0.06560588697833078,-0.007049418229065703,0.04307270287514093,0.007201053269145454,0.07210976459547067,0.10146765156175022,0.10248343105702133,-0.06183727304171678
NTS,,,,,-0.05002973137297781,0.07849140529352092,-0.02192141635812936,0.033256356187602,-0.02032191996156813,-0.020426083307505952,,,,,0.07887079990337124,0.027628755765065724,,0.01867561442247384,-0.025436427640769657,
SFRP1,0.016903803498285793,-0.035540773150483734,0.07385515279427902,-0.008100090219614565,0.06722152045597464,-0.030257106068419335,-0.026141842859866083,-0.00046685833909542975,0.06718850674123703,-0.07483129882040662,-0.030208227216644387,0.02100672609146802,0.04727613956596402,-0.030944555336925795,0.11882787031273168,0.03698448344286051,-0.07114173994243507,-0.057751174702304536,-0.024845349504109177,0.0033467968472892106
CXCL13,,,-0.03310771023034457,,-0.016884887159656282,,,,,,,,,,-0.03159054452269102,-0.0283749225181874,,0.10046064488452408,,-0.03543513722509163
MICA,-0.013011208599720627,0.002487503917518199,-0.013245305753637075,0.06045714358385264,-0.00969200369780878,-0.010736901115873004,0.0371567614251164,-0.005293011353128707,0.0012564356200415114,-0.04707207054111178,0.03754359940342519,-0.034979684424305914,0.04113633033181946,-0.019643085208197384,0.007825678384441401,0.05422063775477027,-0.005807499009176554,-0.024592020423526675,0.046430295794507095,0.04133766179340779
TG,0.0751269758927753,-0.031057071186982636,-0.018617956135219056,-0.023567408063787168,0.006451981749373359,0.023355804246161384,-0.021525304289090923,-0.020608107811789404,-0.010074172233886458,,-0.003328272867583374,-0.03554796848342978,-0.001842252467609625,-0.026772457952461717,-0.018687490698771136,0.0356760519788885,,0.03279462115020004,-0.007078145865594119,0.07097684496449384
ADA,-0.034044823110241554,-0.0040207401682541164,-0.002252085117074657,-0.00877955151239647,0.08621454591862979,-0.0001489381466113453,-0.016125282687317548,-0.004981495160126923,0.055105958334074084,-0.06397613395162666,0.009644394344137237,0.01802334243248752,-0.03948722573700764,0.01496730641368667,0.013417558350321821,0.00041865008514107416,-0.001349154352851458,-0.008519331227699212,0.042086602350640684,-0.002770107557865228
LAMC3,-0.029785439197354636,-0.021855177687563582,0.027301204795731688,0.006652703198162301,-0.0033868610449765296,-0.06502852169503871,0.025653506357616263,-0.011557655152217754,-0.016094594690901402,-0.02755162811076379,-0.004645330747293501,0.04021202771046471,0.02296744307937253,-0.035413506370067814,0.04370909675628206,0.0588938783511455,0.03980658484123776,0.023088292510390022,0.005547594537398171,-0.02785855915157894
CCL7,,-0.012544739213774653,,-0.01703919837577959,-0.02238624296583367,,,,,,,,,,-0.02107863885701746,,,,0.07207011814270518,0.0071119204436017125
NGF,-0.016638144765462663,-0.021538694269764676,,-0.039041155494509656,-0.008835692022990933,0.004750972761409883,,,,-0.02042609675672656,,,,0.0007023967499699617,-0.02434414040722587,-0.012573454997604719,,-0.007643025643827684,-0.018103266570585686,-0.049509446441057606
TNFSF15,-0.020583461572018857,,,-0.018973980767947724,0.06991439521577866,-0.020791137289039217,,,,,,0.014600392276065141,,-0.038937235681113715,0.021018823809065956,,,-0.015962497408608178,-0.030347828606896242,-0.016157065480085067
HMGB1,0.017118976867247726,-0.01871977685630213,0.040435297138536795,0.026659804755514303,0.02352887098049088,-0.05193316998213378,-0.0012793045356807172,-0.018705102733979795,-0.04553833550166825,-0.06316922739824217,0.02793864946269505,-0.07622980410672468,0.06746804941117424,-0.020038692798653175,-0.041358988496012154,-0.007811000621048138,-0.046293147317871576,-0.01753958672848366,0.07839021361539578,0.00697178487379985
ITGB3BP,-0.024399695575394672,0.05299432243145667,-0.023003974579506332,0.01691768861644584,-0.00030922421240899407,0.029137064589165193,0.027092036653579357,-0.012802266647684427,-0.048262064197793046,0.03968395282371094,-0.004764529421575472,-0.015154019020792896,0.03995693448106831,0.05500879676819651,-0.010497531592436844,-0.009272187338471566,0.034161578126804634,0.023604586957271034,0.06942275643080412,0.11080855372633897
AANAT,0.08980638529550736,0.05878962222769941,,-0.01726438380572561,-0.014934794454008709,,-0.016087693718492283,-0.01853299178929913,0.15609907534171696,-0.019203534939683253,0.017799541541241012,,0.06514441923850321,,-0.018491913930203583,0.10190011129782701,0.09228331610973607,,0.0024452701839045815,-0.026674510122421433
RELN,-0.028687759825465328,0.0015611502407783986,0.010711932697533998,-0.02996710401358937,0.015463177069479818,-0.028407700696749267,-0.02912740612194769,-0.0040562468404576665,-0.04541408564030923,-0.05055907896472071,0.011369321018249808,,,0.08666612587634989,,,-0.035779772436269036,0.05854498205788748,,-0.05256031064589769
IL15,0.029767664633596088,-0.0209722300431479,-0.023718991278144582,0.11810864200256019,-0.014848276851885911,0.0858458585198532,0.07361061073526856,-0.04139815150858888,0.024397444711077177,0.049205747682623514,0.052488523426930785,-0.02719256666592945,-0.005948719122646359,0.01318975676517991,-0.03387794396498641,0.041745217030216615,-0.035629759122063204,-0.01953295416846837,0.027203210258494367,0.0523127628363877
UTS2,,,,,,,-0.01164861060792891,,,,,0.025827877195098815,-0.0568082911454071,,-0.015747218090151963,,,,,
BSG,-0.08017500383534586,-0.03554203204963458,0.05768095835101303,-0.09220785255261926,-0.04112992949121555,0.009541041815836513,-0.0028894387295580904,0.018684692539958234,0.04097927120201181,-0.01678912577854276,0.06225788228597783,0.06632834120615348,-0.08086934030366386,-0.09727682520584752,0.008825853851125784,0.01729806607547581,0.0572368043878133,0.05615912244805715,0.005561594934621095,0.034158605205982025
ADAMTS3,0.04097666733481567,0.021385082803374082,0.011006101859007108,0.001115822689157954,-0.003293117821803058,-0.02382906399658267,0.08735965236414502,-0.02949094736363032,0.033629564764870265,-0.012426234499136766,0.01913459292412575,0.019854743123649505,0.049276615314103635,,-0.023413829767528448,0.039157794447340036,-0.021215438281308643,0.04223207655617645,0.06823906174074063,-0.014743697500144258
CD34,0.08097969485256792,-0.06844347877360614,0.017791689705918958,-0.007647012525303495,0.031067250529119374,-0.02703236503056104,0.06657040487798506,0.030324625750327606,0.060481713708388805,0.005933906341897267,0.021285030629984197,0.0701630915145893,0.0644925570470217,0.031102591181839348,-0.01725084127743518,-0.013716520063781242,0.07433956065459131,-0.019191382096698604,0.007896436563203546,-0.05439456986690155
CCL23,,,,,,,0.0651943232181036,,,,,-0.03091852469209942,,,,,,,,
PLAT,-0.004032238766495639,-0.05317653688639804,-0.023745978830031145,0.017384120793265345,-0.01264705408203073,-0.06725862296991802,0.03953321046900552,0.00020090481218122344,0.023669797395340628,-0.02301246673043455,-0.039300361345009034,0.057566129432228996,-0.02116435945774019,0.0649493235488967,0.06090279798261913,0.06578617868419916,0.02890676647140822,-0.0015699705712907631,0.03459407478125357,0.030351202912209385
NTF3,,,,,,,,,-0.018745603012715235,,,,,,-0.03570417905457536,-0.0032481979075489557,,0.05617295698334578,,
LTA,,,-0.013691703462583716,0.005416176103496613,,,,-0.002582523410658962,,,-0.022715107461484304,,,,,,,,-0.025630753643374086,
CKLF,0.008746211829851542,-0.03071716977068719,-0.054941262279997786,-0.02631768213074666,-0.05891446801092229,-0.013716115651866439,0.04650610492655889,-0.028130851083019066,-0.018028112705107274,-0.026130676435414186,0.024339094900865253,0.01841692674162127,0.025347607030889063,-0.06700091962802429,0.054010595420301,0.09996342884133017,0.014255537372642062,0.06114767966627265,0.027173295068009397,-0.014595977657902279
CD24,-0.0129748793089385,0.047622308392175204,-0.016559810971455084,-0.020340973322917028,0.029643061981927413,-0.04405232823413287,-0.020996018338742442,0.019611545071743838,-0.036577723373353944,-0.04915676267055369,0.006031107887779358,0.06136432206204295,0.02306707160769922,0.018195913623344953,-0.03301078821206122,0.04086261189559246,0.04087842917121568,0.0319644742821702,-0.007178686923423117,0.02451852029707395
HSP90AA1,-0.019947837074242098,-0.016947782428669674,0.058618540225716,0.05585680310119654,0.09256524749755349,-0.013182016445303417,-0.05013656379834911,0.028719755221482974,-0.008706809278068444,0.02708685909360772,-0.020624228057443735,0.04749999477633994,0.07942298264869356,0.053711834319989986,-0.06008836248765143,-0.12774647607429102,-0.06403832778175363,0.06148500213619933,-0.056687970205051876,-0.014534819032085375
BMP4,0.06942860318478687,-0.010263192052246937,-0.014514008278073663,-0.01707075330653993,-0.02898338118145153,-0.008234260658370804,0.024947568988188874,0.0099600937601474,-0.026758468146248958,-0.030630054923909484,-0.01935561767400828,-0.03424816273417937,0.04449146491942962,0.13596579132826983,0.04202061993813259,-0.036947464333216856,0.008798637942684545,0.011223756078826216,0.05841714951863875,0.004243308320058454
SCGB3A1,,-0.012544737959317492,,,-0.017785496500287698,-0.018884968853901857,,,-0.0097953920390798,-0.0023120165878635,0.047430969997464184,0.039003853199384306,0.08198492631584803,0.018220419294442382,-0.004160496835362026,0.018984292647582248,,-0.009526402285910649,-0.03774028847313116,0.006658137007293257
IGFBP4,0.006937240762879436,-0.043388380251200315,0.01323960966140307,-0.033432456675795925,-0.009025489234509845,-0.023712492889682052,0.07295716074180739,-0.020063231592426716,-0.029807823033312177,-0.02543093009627097,0.029084066683797025,0.012677814524074854,-0.002075896910294424,0.03265915195087238,0.04714314336339319,-0.08434646367993373,0.04107008483285632,0.024608277871730182,-0.01950383659984742,-0.07103655807073506
RSPO4,-0.02032519963642284,,-0.022134202383118372,-0.015288755217774399,-0.02052735408561419,,,-0.007302411571031463,-0.009795390606282128,,-0.031509430129992584,,,0.025724261348397958,,,,0.010887769227651611,-0.03380428110675574,-0.03363550066294454
LEFTY2,-0.03404484086807512,-0.07646733154127619,0.03332390360013109,0.0069368712135046565,-0.03186162666356926,-0.004479942348748753,0.05175115546132295,-0.002060185212187884,-0.010740765600047678,-0.02042609675672656,-0.028041546487188318,0.0995532953319254,0.009000022973960853,,0.07693855150002836,0.03704880895252362,0.06189613388381525,-0.030359828881414544,-0.011037259467880142,0.08144555684598648
PF4,,-0.013013151907796833,-0.01245446519635291,-0.014866364890643127,,,,,,,,,,,,0.038048917278794246,,,0.0063551810276616895,0.012781590278446659
ANGPTL2,0.007911527839001519,0.02241566011061516,-0.01920020637560074,-0.01129566147953164,-0.008616352811477072,-0.026282807388473113,0.06859974273942922,-0.022722764654250934,0.009386943867572236,-0.018429766268910887,0.0031670208421895013,-0.0012053686660402846,-0.11636792601361617,0.04076278511541333,0.02491572499240494,0.050497888551811615,-0.013405207452470478,-0.060352125788278164,-0.01436776950368946,0.062143400001901064
LRIG2,0.005035499948307073,-0.017200741618534906,-0.01029045062402629,0.09373647208126439,0.00014432981666479051,0.01703308559589051,-0.03884465786573483,-0.018231972372589545,0.01453968630160783,0.013512412062015765,0.02744756436871445,0.009717713541059164,-0.024837330853426997,-0.057130499237643864,-0.03567467245864569,-0.06001405165112703,0.03934590141435813,-0.026913370064086305,0.020947830489582462,0.06649682729916422
ICOSLG,-0.04394944471422754,0.11252493296712615,-0.009182588353460088,0.013755339358116653,0.036551319894564054,0.025500393846276406,0.045507901556426866,-0.03432908622391658,-0.01858982216085062,-0.04375387173649874,0.04901978424284991,0.028954792015584038,0.017250570707599083,-0.057963535878018786,-0.01912382128642116,0.007075221872593748,0.028395094683346493,-0.01703355444915881,0.059330959100526943,0.11025690397715796
WIF1,0.12482761377714613,0.03533478854874511,,,0.08926220341850508,0.08588280497054737,-0.06846036312428534,-0.01601977586443799,-0.018432897031802047,-0.007676032430736083,-0.04885496830540127,,,,,,,-0.0025467144942686757,,0.00672968706144735
NPPC,-0.02741156824854549,-0.0074360997060489336,,0.002429669971842289,0.02524922625425328,-0.036230745985194185,-0.007906977741455566,0.023695456693611255,-0.013613195802611689,-0.004287123262095893,0.013898115492246274,0.056664658279710796,0.054572128993568454,-0.020000466224920365,-0.03146660662575134,-0.031222602635324746,0.24750220600063375,-0.004475836262490005,,-0.03190808303687424
LYZ,0.0018576960973783715,0.04616264043038335,0.04013902065905783,0.0015129519077867915,-0.07157432610978166,0.10146507507256362,0.04267250182302855,0.07112825196734128,-0.007218007568168033,-0.008336453981039924,0.044313761749262104,0.05225853114880256,-0.08768674696849516,0.06266164618930459,-0.01745511613003127,0.03377395958014981,0.029294872518190608,0.013633131978662493,-0.004842355425784632,0.03855332804959686
EREG,,,,,-0.028886857713368033,,,,,-0.02101248427360028,,,,,-0.0427858572555702,-0.03770300799211932,,-0.027805526276725643,0.0032080614430789753,-0.030335033469696703
SPTAN1,0.05193694239887963,-0.06411807699934571,-0.05708631703726965,0.015871729215748618,0.10706366405724335,0.003496287981359225,0.004229570936640732,0.023465230173777687,0.019806712969464055,0.07105732774099358,-0.022920983880611843,-0.09158218607485565,-0.00495254236902605,0.027264884182321064,0.03355527277459438,0.04419690501883968,-0.03315655056180639,0.009886388432632145,0.03718279307526542,-0.06698384133803607
PTH2,,,,,,,,,,,,,,,,,,0.05247319947877801,,
LIPC,0.07092583426590723,-0.015931518374347822,-0.018744635744090833,0.03850084674270825,-0.019873857364070924,-0.022941902527269693,0.05359494827859549,0.0008530968335931359,,0.03418003182928957,0.01364065450111094,-0.028967494816744897,-0.055352287518171846,-0.07792282173209802,,,0.02746199376478633,,0.0448966889341396,-0.0034958253913713487
COL8A1,-0.036256338245667305,-0.05480168668944467,-0.00906555018731046,0.0005380949454488892,-0.05930702298018948,-0.046629744492849214,0.021620896463403864,-0.03849743559665495,0.010827759263894,-0.000815335755992908,0.028890523398717196,0.029858491449340874,-0.015175170708356066,-0.00020371929678740042,0.037314589611993854,0.06508601954934466,0.038461713158829694,-0.04973316649457439,0.024024334999902627,0.011684367893474462
GSTM2,-0.05215647025573768,-0.008122030165964415,-0.027290949989624964,0.009849308654500339,-0.012928439021677849,-0.012510429152347407,0.0012955168408222261,0.05316906588675869,-0.018722481536684637,0.1145895759054877,0.02267065161757391,-0.05687580462792069,-0.08550217117233057,0.11169599126849691,0.0352822869570783,0.018912745612712292,0.060457763956461213,-0.005015711187498213,-0.03254074153676808,-0.003810926828092962
IL4,,,,,,,,,,,,,0.02936247437667448,,,,,,,
SPX,0.03076514814480484,-0.025766713969147207,0.005501115753122063,-0.008264343498018143,0.12084265834794962,0.04540784527956791,-0.02877228724795269,0.0026534344338064184,0.022012071121021867,0.05684881933309375,-0.06185227584955847,0.005868603616885993,,,-0.021252454670588172,0.0722064325961978,-0.060458868807415016,-0.00861247471518799,0.15361227169183933,-0.02018268445866982
MFGE8,-0.060488170417192705,0.012593235736628504,0.00037816701241771334,-0.0020763746531153498,0.012284539954159191,-0.0025640231680729465,0.08211375045223836,0.04132941913522223,-0.000836004199894246,-0.05058615440438331,0.0009414691039859154,-0.016783991499365342,0.0005212038578568707,0.05541780796889189,-0.02240030076712531,-0.017688206903106293,0.07153992269541441,0.03873902787607119,0.02551381804284725,0.020256966801109368
TGFA,-0.06808062174974777,-0.019592851984871578,0.013030769778279093,-0.013232114395359387,-0.005936227705224971,0.030151889081024678,0.055880622807711784,0.022375411173077692,0.027487413572648927,-0.033362295614101395,0.034834329211545084,0.005754895373091736,-0.07706259437386051,-0.05939159548262239,-0.012788955408997077,0.052124078381895866,-0.0916122285670204,0.024165738202924756,0.07297642009749988,0.014395937082514914
SLIT2,0.0837488928185119,-0.03116078182120579,-0.0324746300913792,-0.018735729074923848,0.013132122542610966,0.02718770007201125,-0.02176698922847331,0.008779844179983658,0.03844225084203209,-0.02720108309651582,-0.022346040778060437,0.03279036335107386,0.027321722112123165,0.005984497538048688,0.020162621019045656,0.03691804323071588,-0.015442835521475294,0.030340571954038068,0.014618853253280488,-0.003835113998923131
PLTP,-0.01214434359242325,-0.04532562199598053,0.02904504974926961,-0.03297002809819154,-0.07830730756448577,-0.024962219147127318,0.08935183359980181,-0.04948542759130627,-0.009088309439583489,-0.04828001608160066,0.051965581518832175,-0.023794179550745875,0.008895754756070452,0.12361644330401154,-0.05203777877400329,0.008370805709040152,0.06979454311768074,-0.023028437432197346,0.011843164623654359,-0.023391981945884613
APOD,0.011082115573927851,-0.00685753855257028,0.02701157604264808,0.007321526790464293,0.018641518685372033,-0.00903966030362131,-0.03797399628472536,-0.017308007084620658,-0.01469595390179343,-0.07328438232543899,-0.02522547875386259,0.017477918469947187,0.031329613235398575,-0.07465169393105842,0.019551538122285467,0.11172231822854747,-0.11057768280088266,-0.007600961771951333,0.0056954633806929195,-0.09585699437789809
B2M,0.04762626476996457,0.015570357577215596,-0.05360893909231836,0.0069829577924280985,-0.09743614977452539,-0.08981052637205945,0.11832149105843927,-0.02466870076459186,0.002396713696825456,-0.05313443794706104,0.025575531095586895,0.11026850502532665,-0.10995602576595029,0.03293914101834095,0.011775513972000752,0.025280400072552275,0.06550164843655717,0.0038818913923009688,-0.04943189256682008,0.0777301294439974
OMG,0.05380330055090216,-0.09575244697695479,-0.013763684352307395,0.02702253462508761,0.08039785079382752,0.019912068661764773,-0.012591184386326927,0.0220214820573023,0.02674597441187884,-0.04008685013336135,-0.03199608257576573,0.0270335634651081,0.03551450054058887,0.04102323400289516,0.03700613648882844,0.11238835165259782,-0.04886150654455754,-0.002574502064516076,0.15304846570008931,-0.05576214348849846
CXCL3,0.02590531102658034,-0.009169638700538952,0.10773569468251246,-0.016660123811646464,0.013508732747937248,,-0.021122372819074427,-0.022731521973888596,0.0989560904012496,0.007856205723277178,-0.01635899076906031,0.13023044547287713,-0.05242015551507629,,-0.06096914873833001,-0.09107791155118566,0.004238018645954512,0.0023554275389805995,-0.0008079320065107624,0.055633997070140426
CXCL10,-0.00993605030981063,-0.03320374172165558,-0.002012610865420768,0.03952624742313207,0.006339538816726362,-0.001161227471040867,0.058133509228494515,0.05028090941552932,-0.015918364074091085,-0.058696810371015644,0.05226105444752517,0.10972802480804363,-0.11404532435551373,-0.028360166222311106,-0.021766398747712714,-0.034476628434604153,-0.027143456141353668,-0.030504358583156768,-0.0281274972213252,-0.043900117938157485
RSPO3,,-0.017040432582647487,,0.015623264387797863,0.1827999468038267,-0.014285020128998698,-0.026416846125684536,0.03605155796420372,-0.025446187081359338,0.10124158155412523,0.02157661497317263,,,,0.06684981997129978,0.003324377824311058,,0.046610447367707156,-0.018266045117790865,-0.06610420453064426
