,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
CXCL8,,-0.04306217308857157,0.05423169582763247,-0.022824013544697857,-0.008564680445140464,0.015309436906069784,0.06569786327274042,0.045409116426379306,-0.003011301383864479,-0.037346283117137793,-0.0045448353514602555,-0.047216695774497136,0.06558036122829704,,0.0900878669270389,-0.047638093170542094,-0.04979315607474421,-0.01597914839599032,0.04901530762571607,0.01702529095409523,0.003649829203664958,0.034994998535476676
GRN,-0.02963916997713479,0.016192217438778987,-0.032796118250222446,0.0002829667098630228,0.05132377861796189,-0.051131530342534814,-0.04084669780328958,-0.03923578925760687,-0.026766481380414025,-0.025270864294026158,0.07789266867091427,-0.02620492127864785,-0.05899201573970372,0.017191895665110028,0.0404214550222798,-0.010416890184541274,0.0014052487484732409,0.06385852172037217,-0.08142617329558208,-0.0868630081397236,-0.08320223740498353,-0.03889367408924722
MIA,-0.0209040453038956,0.02627233397987623,0.07444084125524845,-0.021678093123132482,-0.0030429245739805504,-0.008561273934660859,-0.0098142127184198,-0.0227206445889171,0.060284537262445925,0.07678870916169042,0.024263148887453935,,0.028167674114945394,-0.02262561226267469,-0.010863660702553376,0.18816006486493764,0.0748518238477476,0.07005518040469844,-0.06363302675428129,,0.08292139946466587,0.036635728284330316
COL4A4,-0.018495818877364623,0.048600157476759144,-0.03372471859836374,0.010697542138840698,-0.02810694461809758,-0.033542953707126705,-0.0884149349750484,-0.017696425927321638,0.006196626362629311,-0.030323617470747435,-0.004297003472211101,,-0.014864057988870203,,,-0.0034749064935962848,0.012795118000596559,-0.00580846743986051,0.002679818926187995,,-0.030789929061378958,0.04697669943504144
TAC1,-0.015970520567344614,0.012041658712775726,-0.007473676429466802,-0.007330190150650172,-0.045600395168399796,0.04109343129918933,0.019039540018377186,0.05633790190631032,0.07505491843583452,0.05216299428155749,0.04449150406114114,0.02081128700295787,-0.06075975789519256,,,,,,-0.016220139192333397,-0.025714751216416188,0.059328197441891134,-0.12131143394917719
RARRES2,0.00273951691565061,0.051308878151490774,0.004884029125973212,-0.011488902405995876,-0.06397259804051966,0.027061977973675846,0.057884732040748066,-0.03300710856075358,0.006939348566762491,0.030801177622730724,-0.020541182140634443,-0.05373528160370579,0.1891915579143713,0.025359099230683333,0.05334771056113006,-0.015552572462100372,0.023883422500715946,0.07138575595423177,0.05157426441016503,0.057707775352669646,0.03511986252673011,0.037301454647659854
FGF7,-0.017321423852904687,-0.043617091026092875,,-0.027512548427051444,-0.022699081589337426,0.06996747981330474,0.08888485281093417,-0.043138116364598585,-0.0044258710222172815,0.02136659520233192,0.024903664715223824,-0.0021571529438532437,0.03457084113658577,-0.05806357936301293,0.10342361247749154,0.017495543445298578,0.08479694009835088,-0.010856515817934084,-0.02213732414566137,0.06319708541943429,0.03274424953400293,-0.008877640872248672
EFNA2,,,,,,,,,,,,,,,,,0.02026820722431219,,,,,
HBEGF,-0.03889360012555992,0.015716252191160976,-0.05895728980329387,-0.008850265468105776,0.04725780745607184,0.043263936236193026,0.10235519570418264,0.0020610153630521415,-0.04404642743567682,-0.07106559941942506,-0.047989954861278925,-0.03425201417927633,0.08402615560052697,-0.03982407500952084,-0.002480539298387882,0.09138240565988591,-0.03027087959188079,-0.015301049805750188,0.02505378325683221,0.04147665391092692,-0.04394481809470749,0.007809385766652473
CSF3,,-0.06082546212354544,,,-0.03416930147908913,0.07514041568792677,0.053735522331157186,,-0.03300412423863716,,,,,,,-0.04392490973034363,0.04380828385713127,,0.01830749023349337,-0.030654281853036452,-0.023424024358798735,0.07994505177191925
PI3,,-0.054719228044656565,-0.028677095752376366,,0.0008747148027435935,0.0451610401355654,0.0134143011372402,,0.0813961923889252,,,,,,-0.019987131514737324,-0.11289792337533872,-0.07334567281665723,-0.019394276753535264,0.040840595596784296,,0.015544890954873446,0.0387027823402365
PCSK1N,0.005116324251227104,0.026835976658618935,-0.0194702421496548,-0.03403515344992252,0.012633683099287947,-0.03639053898905824,-0.06395301397336886,-0.00031657271810772204,0.07460269754699163,0.020465650951008135,0.09397923734234861,0.07380270282755484,-0.10754521451488683,-0.039260085601620746,-0.04957519338555594,-0.05227348821229118,0.0035839199578159677,0.021588864547130902,-0.004726843057171944,0.012678896735731639,0.00925952765740431,-0.10783568235518042
NTS,,,,,,,-0.03559348635577207,0.06702658503135794,-0.021086746173026895,-0.043678038858942274,-0.03406561160268088,-0.01865573997541098,,,,-0.03832278878196784,-0.03254344462110993,,-0.02321949581656426,,-0.034687785946900945,
SFRP1,-0.023237510837433355,0.01155063162269077,0.01267940153750092,-0.019294389308031228,,-0.02072861646818922,-0.021392359182905628,-0.02857517616088717,0.03170868341058362,-0.025706204323832825,-0.008375901080459118,-0.011362647481448199,0.004924114541125953,0.0020709200211227975,-0.018574927306056675,0.005539077796335349,0.048688348601807985,0.006808089310889969,-0.028612207559401994,0.09627823542902723,-0.03388172968098453,0.04635173987591983
CXCL13,,,,-0.02472294147940991,-0.004336322290197742,,-0.021200101143165877,,,,,,,,,0.04992605484202501,0.04329758442336268,,0.024374235689201093,,,0.08380247607922901
MICA,0.07853481876522986,-0.07800796761257528,-0.047187098222499335,0.002662512912334277,0.018248170081364902,0.07434722067180863,-0.014465303947763245,-0.04585374529271953,0.02121057568196755,-0.001311915187491242,-0.03815672669557027,0.04404550935693382,0.09063865049680385,-0.04134120071458318,-0.06983606635642407,0.0327644355816091,0.05559712364889667,0.00651897834862318,-0.028551138597652452,0.048629002718969215,-0.03805262958951446,0.032589324231563216
TG,-0.018495814709260625,0.0006590065088665322,-0.020530997460547918,-0.023141892066879423,,-0.022369461291846235,-0.01939275347518841,-0.024935920759086336,0.0021408109846383244,0.012954231610636281,-0.02067267805735925,,0.015991947522659717,-0.017454700287739957,0.08897855920636831,-0.03478408296982568,-0.018473009356457994,,-0.029731842704465813,,0.021180289332505015,-0.043893395366964245
ADA,0.022510862392300192,-0.07170524179146456,-0.08074047848665362,0.025989957100830807,-0.009145886535069475,0.0034694093852978693,0.011780068854884067,-0.007002348962189345,0.01255003349223341,-0.04646410573714334,0.04705015150011816,-0.031722579489965694,-0.03430852116191743,0.1173506016508237,0.015014519827571265,0.07856862816195155,0.03163878737300724,-0.04748668762255353,-0.013362156879713613,-0.00342863324257139,-0.051922553913982594,0.037265440853675384
LAMC3,0.02683894337960767,-0.0356925250179813,-0.03013821642611909,-0.016457167778324903,0.027373207044602558,-0.016305775930561345,-0.0418431034219455,-0.007385122710950222,-0.03187023486336376,-0.02357162434443408,0.02525368934030037,-0.056486789105776244,-0.06091560976573551,-0.07100198510996247,-0.0006510951141457602,0.07880941697489059,0.06600057751513849,-0.011666057368233396,-0.014934355787126385,-0.060255622628706026,-0.08779361159352558,0.02616440801220051
CCL7,,,0.016302233129772605,,,0.018984096415542454,0.06278045567833698,,,,,,,,,-0.039234862224798384,,,,,-0.024546106927474973,0.033101017906862026
NGF,,0.01932070887401287,0.042130530723916704,,,0.0599107188467879,0.05901617857189222,-0.023795556642618863,,,,0.15548779693588582,,,,0.19314078432594967,-0.02635289847437482,,0.00020231303438608892,,-0.06728866457737503,0.023256546163259145
TNFSF15,,-0.04335290813959113,,,,0.09353634410866075,0.01344375306021792,0.02187905972116004,,,,,,-0.03472437897526769,,0.06256314126626486,,,-0.022433316115855306,,-0.06485506424731105,-0.023100591302249653
HMGB1,-0.057977419793588135,-0.07507800979889934,-0.012566916217029954,0.01035142108507015,-0.04153781858832121,-0.008506455760526553,-0.07471419680276929,0.019462574976309252,0.044691683286908014,0.07227492797790243,0.024441359615775912,-0.10774327613033637,-0.032136221031227194,0.03624075824526893,-0.18448011923793714,-0.07235365791283536,-0.056473017024032894,0.0645598810979545,-0.008675498021698341,-0.024382247586703026,0.09688307866703452,-0.09688836844711719
ITGB3BP,0.02100433480412287,0.045312264028948605,-0.05457656915314358,0.017099836049265526,-0.020403994943329236,0.07227422872310249,0.036999955007469144,0.01860587997895563,0.016055891336498526,0.024254086470167167,0.04935570724839342,-0.027290143314719652,0.07273562081051366,0.038363327740508,0.015494452941969184,0.004643636820697263,0.08927990360121263,0.010768244110716814,-0.0235627954810783,-0.0054366826177108946,0.0314451100617607,0.05117442782620042
AANAT,,-0.02019094135529752,0.0087169611658967,,,-0.016386823880864917,-0.018751629784881704,,0.03722094137449464,-0.014501447686355121,0.02389864893214287,-0.01753915075396771,-0.025116824203601028,,0.05235287824462455,0.028918659735353448,-0.03594705264333247,-0.028234835947870178,,,-0.025970804755393633,-0.03729714780662781
RELN,0.04480610782002751,-0.019290103969061105,-0.06855774665872824,0.02071563174915882,-0.010005586070220507,0.06469359870023311,-0.020444104669032872,-0.03293075090470153,0.046258313903091174,0.07410003328342298,-0.015087858477115685,0.0936239890774253,0.013240106281708344,,,,,-0.03530940333229121,0.10094165508757086,0.08044522386762068,,0.012994317096452716
IL15,0.1086796450229948,0.05319894169761422,-0.00937775589071364,-0.029482416442894798,,-0.004704091271410029,0.001950434209976455,-0.020559103205260325,-0.013617377948290547,0.053655272935451026,0.056957347250484264,-0.0043845960101795145,0.004845258416976195,-0.031389561968520954,0.022193510890253985,0.04270139110492916,0.029368316958825358,-0.03516136212755906,0.01835069361802821,0.034130884083411125,-0.0321381792577439,0.034633454890274216
UTS2,,,,,,,,,0.032531929996175775,,,,,0.01802254382355641,0.003541910546018134,-0.014210894294542606,,,,,,
BSG,0.03615148211718084,0.21276601537460252,-0.046488329393078974,-0.03592394207771329,-0.05903016073770446,0.03727717599790873,0.0016047116005392767,0.013231153051253964,0.11177843225213942,0.019013852905729503,0.021372581719533233,0.057505942681882465,0.14079728794853877,0.02328761402475744,0.10397318740572453,0.07721713769544786,0.05849500902105196,0.03344658004294903,-0.01537971342354564,0.0655929543668274,0.06262222024488308,0.03320299854750085
ADAMTS3,-0.04768787495098963,0.00830191011560268,0.011238325912516594,0.003235265867946003,,0.007447692579934913,-0.03986556237456287,-0.03311476777398695,0.02928367739241405,-0.016519497005337593,0.04802693386388714,0.1686749685115527,-0.012614557944876419,0.021666055974430064,-0.12387785281404555,0.07073941041576019,0.04567643989227265,0.14036375702625528,0.013418156741788959,0.015978997379046664,0.056590025503444136,0.1079458548488943
CD34,0.03929130324941813,-0.054101832489625676,-0.04792484650867134,-0.007885570072776736,-0.00912387551048001,0.03283130479298892,-0.021602467858506048,0.02100556769959578,0.00824968215825212,-0.00914168150291658,0.05035104535486831,-0.007370619430665406,-0.07537632160054855,0.0007138138317768886,-0.08922513297393782,-0.01528090768809552,0.026349489295517673,-0.003865036806023657,0.017570574593139397,-0.03932085591065916,-0.05636334807385312,0.03403102162222387
CCL23,,,,,,,,,0.011577909169699863,,,,,-0.03276625436286656,,,,,,,,
PLAT,0.06231274246961928,-0.057995882234747,-0.03723323576552,0.047000368143627326,0.084368840840736,-0.02530663291415895,0.03688818984073292,-0.03984169570013881,0.008025686161426689,-0.05951923997887608,-0.04258737219220259,-0.012329977705466502,-0.011303113776320671,0.07444426221249495,-0.0066896408842639,0.06409594450264418,0.04721200670107909,0.038986046871800364,0.03858827070014943,-0.04039473760358352,-0.056584673867346356,-0.023314485442164995
NTF3,,,,,,,,,,,-0.038466864281853336,,,,,0.03764166846443774,0.0003357930799860589,,0.03149360960082637,,,
LTA,,,,-0.01701862016655265,,0.035509055245025324,,,,0.03885729777406407,,,0.03064496180203514,,,,,,,,-0.03495278930654941,
CKLF,0.05603690974022001,0.017967922498771584,-0.004072557540418362,0.006225081071385251,-0.02844083942711042,0.0025589701327433656,-0.048058202648612415,0.008107643542326244,0.03931086649345261,0.01260786571683745,-0.018902622432361703,-0.0618489021042312,0.04574038907486621,0.09081291709528888,0.04957786359033745,0.026472151565617687,0.03944394082964077,0.11122997340732002,-0.036104063493753745,-0.06420703169048686,0.020569766626658898,0.07220396531080436
CD24,-0.04273818870982469,0.0734734196618363,0.04761506200862111,0.05352885665535016,-0.013076196020334652,0.049350918313202645,-0.02878800183540577,-0.008312010732981195,-0.006570398361721213,0.0021576847819394897,-0.013696121138737256,-0.01692171530659379,0.06602875270742475,-0.016924187260959303,0.049030892368878205,-0.0051649354451945816,0.0015967161606224804,0.0744266110957263,-0.02196755338235158,-0.07976720645640473,0.0908093810899661,-0.0286576025093894
HSP90AA1,-0.03992193723019461,0.0014617193466970812,-0.011593557518439043,0.05784153341269206,0.07591921442457443,-0.0677294577767233,0.0284452870525885,-0.02258939466890522,-0.008363002448696645,-0.04165910869820915,-0.01874627660612344,0.07274008033992221,-0.09493838535338998,0.002770217695785808,-0.012290790559753677,-0.1348706417871553,-0.04450987054846025,0.07922741949607608,-0.01647413131222195,0.0640132261009673,0.04683829336047889,-0.17586472030567332
BMP4,0.07686246841359402,0.042459424537969054,-0.026402693573104954,-0.018040735008156863,-0.051921027577191095,-0.011594821479023418,0.026240105852229977,-0.0008517259520090742,0.09180114480283726,0.011795113648340304,0.004660531264566298,0.05218544139561089,0.001986948216323854,0.0027661712422434375,-0.029399135525317026,0.12366049702930804,0.07625291431368379,0.032016739322446724,0.04090068912648761,,-0.05189758245955443,-0.0060132137766232795
SCGB3A1,,,0.022581333402335476,,-0.022373315596440718,,0.07861917469593097,-0.02624405885626146,,,0.009346848795960629,0.005516553953160493,0.018528878933787362,0.032368070926495546,-0.015185762960126926,-0.023021297092737456,0.09942685499551376,,-0.021542053964232612,,-0.04323759357115969,0.02093885999742185
IGFBP4,0.03278320005474563,-0.04315005362206711,-0.043569573688624436,-0.01697147128103721,-0.02869533718990253,-0.06199904610226331,0.023511077638178255,-0.01615063576950932,0.004307898235976598,-0.022972973855145268,-0.056935067415831944,0.027520330076793224,0.04043521090489383,-0.09070532719498835,0.013736232923932846,-0.0610130105801514,-0.006440057974963138,0.005344022717958423,-0.0169829891219823,-0.015049047999485995,-0.1043547348180889,-0.014498954033048848
RSPO4,,-0.042808956582625256,,-0.02751254320379587,,0.035573686580443804,-0.025773461125425664,,,0.03164563252789916,0.008312081530167967,,0.052099603172806416,,,,,,0.0038185527974234253,,0.029500607974842778,-0.003580645836923215
LEFTY2,0.24002281474803913,0.015549822933957116,-0.059711270731874315,0.0020039011879695243,-0.0037977425585737387,-0.017427144858093387,-0.019371993925424904,-0.026746991437172945,-0.027119480703656537,0.01877458277094416,-0.022040559182864492,-0.018655752258977965,-0.010334715527896447,-0.02540414746290839,-0.054055050029163464,0.0463707110722692,0.025458289590707332,0.022557931820107534,-0.042666985064176814,-0.006612865661670622,0.021030257692765758,-0.008559698722251721
PF4,,,-0.026551609625911226,-0.015480748113886032,,-0.01411069783625004,,,,,,,,,,,-0.024483353408165,,,,0.06699409917594303,0.034349134809865026
ANGPTL2,-0.03408858384025316,-0.0620842853769408,-0.008336535712845072,0.011210920016109283,0.05442895645886899,-0.003878405870583756,-0.07407095990579247,0.007063530480356662,0.03923514609613973,-0.03499729476670363,0.009905268381883155,-0.018839148462423683,0.07274335038441311,0.02955216096853103,-0.027736993917549312,0.07209435824541253,0.04845464007596883,0.023445302821422983,0.05369235425649259,-0.03913636071807358,-0.0410772133993984,-0.02784525350421524
LRIG2,0.008860637559259317,0.021308434625090526,0.09203507332143128,-0.031821666494161696,0.06005283711529796,-0.02886111274776141,0.03129936591973759,0.0023813050873732066,0.02682316883674229,-0.02618574463818878,-0.0249444637427174,0.025490992811682066,0.10351780268679926,-0.01030497185152585,-0.009704121575780855,0.06364474671401645,0.07099429819912666,0.01937445823768503,0.04828756106381093,0.035460896609190946,0.037774783771914566,0.014226016682728592
ICOSLG,-0.018154049815577288,0.07968486894628857,0.0012641685956580025,-0.0008272138116795925,0.019173431118874047,0.041889267610781926,0.08135415640646264,-0.022316596866084396,-0.03051614785382965,-0.02715279091448137,0.009243428661737491,-0.028378468886942888,-0.0034091872535979284,0.026380246875872922,-0.029867758271329235,0.09195910362228565,0.03529640550178909,-0.0023454565011772244,0.014781470234722831,-0.015900286557451525,-0.014233095095243179,-0.028719061798233317
WIF1,,0.008507354468602398,0.06978406905399008,,-0.020774421700414273,,0.0004790581668571392,0.051714348768660934,0.06335095699376538,-0.028680373412796674,0.002462451436323112,-0.0427350369172553,0.04465839442628673,,,,,,-0.0022627187639817758,0.027412619722736384,,-0.00814885634962179
NPPC,-0.05024153936769382,0.09423925848225206,0.04460290579254234,,-0.02216828962530184,0.005322233232054388,0.1262891754369369,0.043136049473248284,-0.008630128649447196,0.011388090858933372,0.04754999022713644,0.02842411339612938,0.24821614355334976,-0.002743980886933318,-0.0004665200389519398,-0.0059688063394795,0.0516053378760693,-0.026786624947010937,-0.04566422209528457,0.015672189397733186,,0.03986859915852384
LYZ,0.005737238413555159,0.004014330671582744,-0.01242454163790841,0.03917963100544014,0.00795325301692712,0.006898590106507162,0.029249416980140608,0.04972422936291102,-0.0018521775917895848,0.030856162855907383,-0.007811432305548225,-0.09493866717638288,-0.04384633142209927,0.021487938860908048,0.05896782556678323,0.05420086771215781,0.04612262182413348,-0.016912393163221708,-0.01926373166843333,0.030226123250818998,-0.06416239585817175,-0.058148932442836684
EREG,,,,,0.07306896681444498,,0.10176288452654812,,,,,-0.019191317147994304,,,,0.0023534194752575337,0.029588581982282508,,0.0717145398257674,,-0.004238163167358083,-0.01879686491674102
SPTAN1,-0.022821042885102383,0.03222397877226554,-0.06078569405230098,0.033305542530659364,-0.009130401662722137,-0.04814230199777259,-0.008021845144735147,0.010175803051141002,0.0002992753883808762,0.014237419834276946,0.05066829439303075,0.008380914891098271,-0.03411856723294283,0.0503753311819304,-0.03216899553541764,-0.03754351119520846,0.032725215643377215,-0.031576690353118886,0.03403008907272391,-0.06091438760735424,0.057062654116586925,-0.10265185064568284
PTH2,,,,,,,,,,,,,,,,,,,-0.03458445192090166,,,
LIPC,0.07691720306686887,-0.004073161779621702,0.035894869002323464,0.004154050390075198,,-0.0029570432845454544,-0.024952952438429696,0.03788012630839961,-0.0352016942734045,0.020143900568708125,,0.028909247806734244,0.021939721978722092,-0.03069862850419311,-0.05044991413166855,,,-0.0018835094220451883,,,-0.024038537832380264,0.07710791458644158
COL8A1,-0.031551554048000356,-0.05786898561074592,-0.028323945985418153,-0.017632915457097578,-0.017273513786390682,-0.003536585037806422,-0.05854924403666004,-0.046433509505998734,-0.030655444750647073,-0.04150627274350952,-0.011815013665937603,-0.004631966108967409,0.003215375311871401,-0.03926115983682363,0.003428305811181841,0.08026934995114637,0.07975399740026137,-0.0025800310647308743,-0.11754611812842668,0.05596664986553513,-0.07181357066671216,0.07718481955563761
GSTM2,0.05534233538242368,0.015180527005528481,0.029486975555852224,0.023344154772473622,0.0742576119920308,0.016492012957930628,-0.010722337197572315,-0.017385490096980424,0.08446161340495285,-0.0013484313494090483,-0.026101792189840455,-0.030524026362588292,0.1413216837876362,-0.006431384619890513,0.010648088847678374,0.049715552748184726,0.01823179963660744,-0.023317628069494563,0.11087661475376645,-0.05812866070008857,0.02634080235314811,0.09458696840086996
IL4,,,,,,,,,,,,,,,-0.048225303065746926,,,,,,,
SPX,0.015261495017694889,-0.03759142543114087,0.04892199427125636,-0.04826391936778658,,0.026984953160917736,0.052001950128785814,-0.023845221577811708,0.055803950141553225,0.005518134862879077,-0.058489286467210744,-0.020903169395056174,-0.047839211663841086,-0.03837892460469103,,0.005228738189172745,-0.030399212683876724,-0.03281791213083676,0.012348810619288435,-0.050931353438071314,0.07843760284864632,0.03339890479841844
MFGE8,-0.010634302386580028,-0.0443527060164501,-0.018608643701907852,0.008935170350026108,0.026081087496296652,0.005206168362558089,0.020531060948866694,0.00656996930605871,-0.043710541656834266,-0.012842215826279379,-0.02467937090703617,-0.016273060048828947,0.02436664255866077,-0.07426078419944683,-0.004481506188945445,0.09983983975357037,0.03172198974646332,0.023547622762194974,0.010388107890035237,0.009202811863502683,-0.07279307862598558,-0.0036688777713380248
TGFA,0.016141260784324405,0.13380392904918614,0.03443244414048613,0.026090722830901435,-0.08779197691064887,-0.039259508253164745,-0.05161580176519056,0.028070048219926966,-0.06992887382613955,-0.02718896094494356,0.04346642594610867,0.003296412380144973,0.08690162578631884,0.031973952306072556,-0.05566489743235112,0.027946646430766255,-0.03178780967271721,-0.005914607268246015,0.02903222368963372,-0.05671342537284903,0.00927397285753602,0.1116964783344364
SLIT2,0.004862764493430848,0.012336427376050238,0.04120721879971347,0.03326753101321337,-0.027146906060249523,-0.022071957875400762,0.010360783694498088,0.038021605805210704,0.023937311394483237,-0.001725660331516307,0.036060856094898334,0.001454807866983546,-0.05942289229551204,0.0349786307075825,0.14549396284538635,0.007844465548399987,0.035633632145508784,-0.02527751154020187,-0.00827067228952182,-0.07230879956473894,0.0048932130154461274,0.04736374369084734
PLTP,-0.0368099749852725,0.04754470321266511,-0.045039795856459515,0.02477340412619045,0.0014218861349981238,-0.018264755299151416,-0.04114627731667861,0.04203140631549903,0.0071693120361502015,0.024359156071937338,0.0033793484573152676,-0.05309313144951931,0.0541011387585145,0.03013453974063054,0.09516870968269364,-0.008350441972572866,0.040067197014364515,0.05874022920383193,-0.041178020834757176,0.016803299361039848,-0.03406891757963966,-0.02419786077849082
