,UKF243,UKF266,UKF269,UKF275,UKF313,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
GSTP1,0.03646716636659339,-0.012540460668409949,0.025384862150769655,0.0037286545376282254,0.011406821838041897,0.0396819115658971,0.01813466131400568,0.026193675824844578,0.17184761990171293
VCAM1,-0.034784379632359926,0.02305525273402673,0.0015108996038973345,0.010158728115204612,-0.009569135967984359,0.02412092450305034,-0.008048486128261185,0.08829132416267868,0.03934201162337033
NXPH3,-0.0742334121866217,-0.05037146448666606,0.002349108441362677,-0.0062411453172465286,-0.041382748706539074,0.025601122674575424,-0.07643488967390108,0.04348419739071846,-0.04812538927011793
MTMR4,0.033359572280371355,-0.02764611058525317,0.007449492481303415,0.06623555716398366,-0.059240427439327885,0.017973715459572447,0.022396232359994092,0.09266563373607116,0.04566439065252924
LAMC2,-0.023440678839037304,-0.016932956460312506,,-0.017340390845573983,0.02971390282319525,-0.017084281432427146,-0.012420914611446841,-0.02545776105084473,0.030456584679235163
IL10,0.04101521019930119,,-0.021438591556038136,0.03749034960197361,0.010054751620463907,0.0020452746919176028,-0.004385909742554168,0.005967173578937694,0.11147007358328717
SEMA4D,-0.03424146289517614,0.03084342999639187,-0.013326897809084384,-0.03750214197932199,-0.05435752121245066,-0.00483270435323846,-0.027984555026593194,0.001547064073774094,-0.055920766044698936
TRH,-0.04574360985606095,-0.02316461016608228,0.0017541896504273567,0.01812155514966109,,-0.0018514420071005728,0.05997664654788599,0.16731886460271614,0.06026552961987675
SEMA6D,0.026606762993808722,0.010577764701942818,0.007967655436769538,-0.010444523656223347,-0.002851249921650471,0.011182439511971945,-0.017078456422141466,0.07687437762985432,0.11386593277162974
CEL,,,,,,0.05622068709577799,-0.01859048305389294,0.03242454766552971,-0.006205905859604597
PDCD1LG2,0.0773322525866252,0.05050415221336679,0.021735547788136134,0.0375800326076584,-0.04663593291254715,0.02248124802038508,0.0824294663999944,0.0565065557013662,0.0740674767617467
SPINT1,0.060519250508521624,-0.01538051911490963,0.012424163625384817,-0.030125139819193437,-0.03264785579097703,-0.009419201043667173,0.05137492821812374,0.05035021051389869,0.05918946333632397
CTHRC1,0.016514128287768354,-0.09112364956845626,0.048791862998684744,0.014914866723170052,-0.12487538749317595,0.05167966786515137,-0.0028375348877065693,-0.014309325771748241,-0.012364469767303779
PODXL,-0.06475287026604684,-0.04828057972759373,0.017351032738971383,0.007309168843289716,-0.016516180398449876,0.05028715215347263,-0.032293283694607405,-0.023877431276818455,0.06387179841727766
JAM3,-0.009606193493169761,-0.0251674387408394,-0.009022710813961743,0.030667804675661707,-0.060901309057506126,0.005654950627908729,-0.003431155877551247,0.0023053795037892306,-0.007936712669643992
TGFB2,-0.050605350767329124,-0.044748613503642246,0.01362762361190435,-0.01622683669606587,0.022299585216769023,0.003143221699972799,0.020111118218169546,0.02640953138653355,0.07613217806111665
COL18A1,0.013262450698869797,-0.06530625803488482,0.016971808099582954,0.07356563131777356,0.015622864344195455,0.04646509210681485,-0.002389668989506716,-0.042561370550055586,-0.00962736923109576
NODAL,,-0.03327664071668668,-0.0036273052559092677,,,-0.01606900465430154,0.03684391356666311,-0.005029926697922965,-0.049795862262746536
INHBB,0.01956489721756551,-0.025303197685313913,-0.01893397557604973,0.017296587830697183,-0.03279227895209075,0.06262247807904942,-0.006544852408096813,0.13696815866843062,0.08268459797867732
LCN1,,,-0.014337200067212346,,,-0.015175142431838467,,0.06051993531814032,0.061297461588018826
ARF4,-0.01194454057792544,-0.0006551909513288741,0.01690812431991814,0.0523983085037424,0.023856430612594102,0.02387483817422542,0.019454057709051998,-0.010228042328420785,0.07439217464544992
CXCL14,-0.003520175921593108,0.02470366645995531,0.02165194710568952,0.021174307234678523,0.010761101424773385,-0.019716357868160186,0.0239059387801421,0.10111928639669843,0.03202805486986493
LIF,-0.10310291104426575,-0.015001680445671637,-0.00816809908684494,0.038374309876045475,0.004583868089569831,-0.0015042983876243563,-0.024788592365540357,0.04337155274046376,0.20073903624859002
IL17B,0.054083371567943433,,-0.02367809890537703,,-0.02098226860568091,0.11456022785567466,-0.017671403707761723,-0.028329571854277983,0.09361249965557891
MMP1,,,,,-0.022662866604696446,0.10801663214810561,-0.012796411820130773,0.027528638265196602,-0.034245956213497374
MATN1,0.08590860607883724,-0.014482483937794005,-0.015031579556205949,-0.01394736186112425,-0.021930045936199856,0.00534913921126147,-0.01821227863533342,0.04972080040981488,0.020108718557307916
ADAM28,-0.03150322341475783,0.005948826568055111,-0.042746561025990094,-0.03051384888411998,-0.0012400356981272767,0.03612461417571468,-0.007875559133502142,0.0939440461195701,0.01018594266159112
TCN2,0.028252121454835362,-0.0005576880645661144,-0.021680143939920155,-0.00903257436238184,0.0974876300758253,0.09401522931658791,-0.05017865088950833,0.07275557136569814,0.04309422570282276
THPO,,0.08815073008584964,-0.01641592769052188,0.009107937149789355,,,-0.015798308163063705,0.04453373275338735,-0.003985238212328334
CUBN,0.09297635135896538,-0.025763920508349265,0.007949095109238427,-0.0023135576595400926,-0.04387076834959538,0.14345842017229138,0.007738176193475568,-0.020384604231898123,0.08870362799868585
TIMP3,-0.0945276473641627,-0.05816398451398886,-0.059208194578807626,-0.01804853385911962,0.06120682886134337,0.040611883065217846,0.03947338401190052,-0.04149562769607044,0.03196479895451464
PIGF,0.005663770392737432,-0.01352591594324198,0.024638628645128415,0.019987018792001876,-0.047057446203068676,0.06815972303833875,0.06961215546408246,0.12668461139166548,0.10354647343748541
CRH,,0.04851304992862513,-0.022046843539238553,-0.021956403254253482,,-0.04256938046324442,0.02920688347851479,0.08074643142110494,0.04444830663853106
BDNF,0.022689981878406137,-0.005285844288358734,0.016357747167265783,0.03728297765144701,-0.03382705428863996,0.007335946181376028,-0.028845507719807716,0.09157041034421062,0.12264773537358883
CCL5,-0.040387397433157994,0.0036553861551190878,0.016020085821530403,0.026860404779120703,-0.0011138949707224358,0.031208789015511152,-0.03219924768474278,-0.0016018136729270987,-0.011533645233069698
GAD1,0.0007181235655251908,-0.010343126051763523,0.01658387087833311,-0.02229676929270306,-0.021076670124434302,0.057010485180051564,0.024500387249983133,0.014013950452685003,-0.08704608087006081
COL14A1,0.03946033539032651,-0.01889349362306585,-0.025433364025305372,-0.030296688234739244,0.052829511968215295,0.04056823168562854,0.04117206281265186,0.05702427212691935,0.09619924811407038
HLA-A,-0.04188473063617964,-0.07049513826107517,0.0005565974781892852,0.037207639450395444,0.12064755432603441,0.02776481578086488,0.043023824623833196,-0.04761129132452837,-0.02414056586188756
FGF18,,-0.016932953993687813,,-0.014945147717312342,0.03021840036745611,0.04491283680019886,-0.022113110189695872,-0.005146885885252487,-0.03380844011632844
ADM,-0.020404495962100352,-0.02550593765554428,-0.000508015637328078,0.10914965711717747,-0.004946195250168499,0.02494915374300688,0.003128307706392523,0.018483540766971878,0.2116068871693421
CCL15,,,,,,,,-0.01821104370892799,
GNAI2,-0.02810986809077439,-0.04351166219994802,0.01639987816549899,0.044244487454996734,0.027728675630533765,0.017391139230908636,-0.009602798751403515,0.05108146674591376,0.09596258124158871
HDC,,,-0.03080512467061476,,,,,-0.0181270255251548,-0.038531199571994156
COL11A1,,-0.04472104832489148,-0.02606623655113391,-0.02854358203951287,0.02182924701086443,0.028456200038674842,-0.00863070093817467,-0.05247970706258757,0.1544132605869226
NUCB2,-0.008357007591472775,0.047511256287305806,0.00783258167118838,0.030454264154105036,-0.03554983998151187,-0.006681297076804871,0.03190251270338205,0.014296764617695567,0.051490037563594236
FGF16,,,,,,,,,0.029574740369263223
CXCL1,-0.034978187773204494,,0.04545093413381125,0.022094059034649227,0.03673436013485046,-0.017054569251873705,0.02014270600530777,0.0273947597215456,0.017750021782597124
VCAN,-0.01460514203326558,-0.06640164403610317,-0.009881703311912052,0.017451878546936042,-0.023422584856524608,0.01309394323343088,-0.009353644926597647,-0.07489970454972891,0.1016380708414963
MMP7,-0.09525110497880128,-0.015001676234774287,-0.01046497366837624,-0.013774366542345486,0.046522422231304296,0.04055305871934368,0.03905163252994365,-0.01893601365056632,0.010265753891453146
PTPN6,0.030419048197808524,-0.011759402481348534,0.00604839720382716,-0.020786676122942934,0.11499454686068557,0.04964318351762855,-0.025971883966912426,0.10266829666748668,-0.0004858217968902874
PTGS2,-0.036653244690607364,-0.024878450151772678,-0.020507246502457784,-0.0011700545840220495,0.08867059998824772,-0.012196345070820716,0.03312208626480741,-0.023170305648962813,0.14457609574906746
XCL1,,,,-0.01072967024154726,0.01876500101647472,,,,-0.03869182782583014
CD58,-0.025514391033308,-0.016160087766512347,-0.011259927925899919,-0.0009677095617951394,-0.05463452929375377,0.062235180808358624,-0.027798418686819586,-6.6898311434092405e-06,0.09782381911504247
TNFSF14,-0.05917199509266039,,-0.021805310585122212,0.019781872150585723,,-0.02582532952489437,-0.018477347097953862,0.018840742097401237,0.01879691138176141
CNTN4,0.02718813199487753,0.014597142129123273,-0.037158960078180585,0.03784961485774222,,0.02317781126920906,0.1035440916171251,0.07841524933307596,-0.023853715817818904
INSL3,,,,-0.01588329335168791,,0.03805400901860845,-0.018477345312744618,0.009800681312245,
BTLA,,,,,,,,-0.004080855091019965,
MFNG,0.05178441535539196,-0.054946573371483155,0.010639787062873314,-0.03332900204518202,0.02304078349168004,0.01905797804936028,0.021766316696769452,0.08327637540317429,0.031069393968693966
ICAM1,-0.031302632020306614,-0.02200315725221443,0.03315421216560964,0.039960700641042825,0.02364226628897296,0.03776508594838486,0.017708157960566052,0.11415575205849089,0.09255489072619556
PROS1,-0.02760820392492597,-0.05306632988439708,-0.004572678094974267,0.04636057109082939,-0.045692743636190414,0.08212049601219876,0.004241389809582853,0.08118585422011236,0.0918428892643916
CLCF1,-0.022161565407905027,-0.013945556133827683,-0.02769353604821654,0.07295195261815565,0.08458708825275599,0.007384956980779379,0.0684671039232107,0.07872758771843952,0.15996032259030998
PSAP,0.0023653691631205973,0.048030292967859496,-0.03763749903248565,-0.07203120873612341,-0.07913194519033746,0.08659608705807763,0.05045802907808266,0.1438629783078111,-0.039430448833319885
