,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF269,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CCL7,,,-0.030993319890783792,,-0.014947923914144689,-0.010244738826988448,,,,,,-0.015138088399667179,,,,-0.012853952946580535,0.050855760677330934
NGF,,-0.024687113673624576,0.009271147544777788,,0.05395989180734162,0.048961062687627586,,,,-0.06263654728999173,-0.025776336713464507,0.08092572699819647,-0.008800601355560682,,-0.010768754894084562,-0.05288460939960028,-0.02515787739440479
TNFSF15,,-0.030541040650152233,,,-0.016645244371993564,-0.009215333461094603,,,,-0.03888299987376307,0.15709281909392467,0.04638660468770371,,,-0.017986478120365443,0.07442808116500953,-0.016878470691913405
HMGB1,-0.03431254355687532,-0.0061809476853196535,0.020664030086683872,-0.08945160030229367,-0.026585280772257865,0.015716226331044966,0.06747081781594039,-0.07968711947999187,-0.10164525570174134,-0.07577051142186378,0.023860073301027667,-0.04022482684161786,0.004688716407214648,-0.037130132601147225,0.0075505953627052645,-0.00026488252344209677,-0.0973146614546109
ITGB3BP,0.004956662077976878,-0.013668565711946511,0.031096612855406207,0.041979813649199435,-0.0007567674584418024,0.016128207512349505,0.05698593876572738,0.0104288819018062,0.08568831570240877,0.017604369288057874,0.019902713505649473,0.05989670364069634,-0.00926439519043879,0.005375461243273276,0.04542902251277503,0.013375042709280308,-0.007844679250461789
AANAT,,0.16093036182634662,-0.029252179468926123,,-0.015145471627315969,0.013710306855854787,-0.01745222840235902,-0.0032947099888092097,0.02093409146173089,,-0.030204094756098455,0.019251054023687143,-0.04892815855219606,0.09586983460382159,,0.028597661151174604,-0.0067437101028613895
RELN,-0.02586171071622401,0.05189091720601284,-0.015565914898832665,-0.035732134976944205,-0.014800976862632865,0.06042529579139173,-0.0019524898573690607,-0.02212698360062269,,0.029993525064066655,,,,0.0015843307504642516,0.04629784884795162,,0.07024289020283353
IL15,0.0028828466839699867,-0.04341356210263421,0.03748832553431657,,0.02258768320984479,0.024456124019293157,-0.01782798212654423,-0.00021617172066097897,-0.07066479001875865,-0.06548710728623824,-0.005664987712866083,0.0522024714490682,0.07358595840167156,0.035786704038400834,0.07232086626373133,0.0686275289201063,0.0868655935995937
UTS2,,,,,,,0.016008214976505612,,0.05821841734518611,,,-0.0412357847605366,,,,,
BSG,0.06140444995199466,0.0102635423769582,0.07434739046103542,-0.04863982084429842,0.033075333647088694,0.026286152984570505,0.05912058011092859,0.10264425713734145,0.08442163891442317,0.024280800804313343,0.025768157181874796,0.1302239334215103,-0.03163386491378972,0.1034055438397611,0.02042320682544888,0.12140903410179307,0.20971258097627518
ADAMTS3,0.07055007685100134,-0.015378385656739437,0.004098776706663052,,-0.004440543976792022,-0.0016881445179672359,0.10434351845481883,0.0566620772189436,0.08530482947849789,,0.04769816695417393,-0.01651858156813941,0.0845821925285103,0.08026889762783389,0.02979137568680118,0.0033214503331213652,0.033190938113978045
CD34,-0.013702073275304484,-0.0063116394457857624,0.11393159889676142,-0.030785517900164865,0.0017639178612249688,-0.04479721649183627,0.045834935889152016,-0.0272199437791648,0.13974639395995755,-0.006570024306237331,0.12155797711819133,0.05510781226718483,0.06515361842038277,-0.036316713159793644,-0.053456714957678876,0.013069808317103457,0.004421204618499293
CCL23,,,,,,,0.05674200660575924,,,,,,,,,,
PLAT,0.09326973983317643,-0.04254610861042276,0.08104243177137574,0.03346103879698832,-0.028379005255305772,-0.015334449081618066,0.09811859343583094,0.010003930447606857,-0.03331800752957187,0.07151677568749004,-0.03752318442100623,0.0789729538248786,0.13785623564886823,0.11500578409227778,-0.04093799375686665,0.021091276497034257,0.06659776650560019
NTF3,,,,,,,,,,,,0.05101798130213713,0.16862300653000473,,-0.04106181141768233,,
LTA,,,,,-0.019158359190779232,,,-0.01853672733486094,,,,,,,,0.025171835189233605,
CKLF,0.03394056625129284,0.02591799689014446,0.050449935479331645,0.026665462154898036,-0.025725222565382316,0.060187653861549416,0.0977204423972466,0.027225542424931186,0.01745523736411803,-0.0444478243844533,0.0006001307128908268,0.0929059455735342,0.1120078547953213,-0.0102752324750145,-0.09079866899094802,0.05211308208464284,0.08570729658526485
CD24,-0.002228806363227004,0.06259458404963604,0.10253998244426556,-0.03936989819113511,0.046624625701013715,0.018736869953145538,0.01522086530223727,0.015483168883927917,-0.09714756054534504,-0.07834518456976226,0.04085420284232887,-0.03919755076525393,0.08877993850053209,0.049952155622451144,0.03890643094781129,0.0016550391703973268,0.0011085217843498814
HSP90AA1,-0.06983033112237315,-0.08191535955925859,-0.02185943093256471,-0.022463207480896134,0.10078020164047187,0.054108338393522824,-0.1270633735617482,-0.03717560706436247,0.04408518045924941,-0.11789837918462277,-0.04288768151492862,-0.114249716599618,-0.18475064920405446,-0.03893495638448904,0.05489624523589863,-0.08912067066977833,-0.1276894172813427
BMP4,-0.0321044676143237,-0.05342895277614582,-0.0012289680622304536,-0.011538094028921508,-0.004152015320898847,-0.04208450188168393,-0.03871882639754532,-0.015795206244534402,-0.037718806596486874,0.07845978800201972,0.08871322422691448,-0.010306837698627808,0.11489651180310988,0.08083416947467383,-0.03320940049250753,0.06993626845395809,0.054606038704865
SCGB3A1,,,0.0588222405283811,0.013122803922055754,,0.0021173185371319856,,-0.01293468319629929,-0.03193953714381927,-0.0438038765750466,,0.04310564057642042,0.08508446192072083,,-0.015052331817247975,-0.00044426669892960285,0.03936238608850985
IGFBP4,0.09099158336134908,0.011200936816328859,0.10732557540598645,-0.05938618396211765,-0.02139583813016992,0.00026308732216162904,0.10320473880042484,0.019312726330838966,0.07228780609657534,0.04146193630875726,0.06499361258275106,0.020579286700003606,-0.018384592191746624,0.10915452515308828,0.0007230861784221563,0.04424757520396154,-0.03998717023994486
RSPO4,,0.10525410927543155,,,-0.019148613736971704,-0.029806166031273174,,0.02829607358167334,,0.09441003371184985,,,,,0.03252395320018916,-0.044685357575771224,0.04793714043912822
LEFTY2,0.015357933458491915,0.011647180445196702,0.06636253733326089,0.04075161951339012,-0.04280768741736638,0.0009647221085096454,0.08153607308542282,-0.022883382883493147,0.07500140324112016,,-0.03859827330630951,-0.025647164652770425,0.07441138951912397,0.06842916883721534,0.008952789713012596,0.031207061654087202,0.046083662300430796
PF4,,,-0.01114058304647084,,-0.013041769123430264,,,,,,,,-0.04610427741098964,,,-0.03991851142590231,-0.01084106175058792
ANGPTL2,-0.01981162275884685,0.04990353943202118,0.07852544269115831,-0.0522359570168483,-0.11092009129899334,-0.06456727263674417,0.08187636911396547,0.06559240939935747,-0.01679714624080309,0.09117518822112933,-0.044096050125568866,0.1033977070185392,0.1658229266824367,-0.014314638779383519,-0.02427680345297966,0.04442352546062404,0.03429149447686998
LRIG2,-0.0011150021716452908,0.014114448849218565,0.039660197701794596,0.02120180518722381,0.0018809368242601403,-0.042765783866398704,0.018967234242684088,0.034176768438464816,-0.04626792813076756,0.01053049287337974,-0.005501817709631006,0.06819379461451772,0.10549003153014314,-0.004230382309120237,-0.04631638482605456,0.022660035043414583,0.11894411050487942
ICOSLG,0.015328899985502423,-0.0452404587864979,0.03286829527458501,-0.06076257244935593,0.03229288720297703,0.014949976585905262,0.06307816286424556,0.016844038237837766,0.14601324252969983,0.11008184441092421,0.04675346102543843,0.022545562899681883,0.06626230992876579,0.05173322344605123,-0.05232373643508449,0.033683246509904945,0.025168920834906666
WIF1,,-0.07018211447287513,-0.03317397864984439,0.04349728897007698,,0.020559086145799634,-0.04924131433989656,-0.0015237548561270156,,,,,,,-0.023384142644044537,,0.05726779907334383
NPPC,-0.06686580845536749,-0.06154776770294551,0.015222670734278541,0.03561254301101393,0.007801460371671478,0.024812920172079984,-0.03895504825931225,0.03164700892652963,0.026257925106739313,-0.04966641866148172,-0.0361662591065215,-0.025091794727266196,0.021864262773549418,0.06610669103601623,0.027392218716295796,,0.0035319930316582674
LYZ,-0.02553576517471905,-0.010173067969001673,-0.000405817036360642,0.04928025357502022,0.009203052294805837,0.0033445190830112357,0.06248625940019424,-0.010125011094645715,-0.00871392032264835,-0.006153140633927687,0.02478457954484783,0.07380098225118102,0.008552904479612747,0.05104221612476026,0.02933415290849515,0.030479052085806358,-0.08224077362750559
EREG,,,,-0.03038857839746152,,-0.01361334263771397,,,,,,0.01238928026228256,-0.036573635331200074,,0.01793165738482839,-0.06028619883474651,-0.01898011558380988
SPTAN1,-0.0049324927631389836,-0.011180415136307836,0.07438804047855743,-0.004746697117631845,-0.02629479784313216,0.05805222617268954,-0.03320638428381475,0.012000512346476389,0.06972213362459898,0.06617300411917076,0.05842064860394057,0.0014452281489032563,0.07823232747017021,0.06336180400096403,-0.004750677226952893,0.025828509398430025,-0.0674510869842399
PTH2,,,,,,,,,,,,,,,0.027885523892121695,,
LIPC,-0.039939291336569545,0.005650448015439465,-0.011686261124823022,,0.039888894361585464,-0.0026249533192093805,0.023764621274876913,-0.017017728051598208,0.03685693455500027,-0.047060021179561325,-0.03665772332849827,,,0.06508830490066389,,-0.007659915836759415,0.011858340919568005
COL8A1,-0.03369709945184766,0.034938997401776736,0.03183466549515979,-0.025960136039909848,-0.01576470478916197,0.005342776123253141,0.03947381337900962,0.05334506533180564,0.04397892938860556,0.04752158378229684,0.032932114319356644,0.05029085896840208,-0.012535348028227422,0.08355008099971045,-0.05560276070898752,0.04125195360614703,0.04303705009606787
GSTM2,0.017102859505039317,-0.01805293427333975,0.004408089432645869,0.02628461680164219,0.05335936797946201,-0.006800814812439753,0.06406712360961113,0.062335043741623346,0.010040851408567333,0.028973514759044437,0.034821894625850724,0.05164468860338974,0.04563972932335151,0.011966927166021357,0.057374483919126196,0.029594956630604897,0.0105109355544466
IL4,,,,,,,,,0.11037470760236598,,,,,,,,
SPX,0.02509649397375455,-0.04436477003986106,0.05956246317629404,,-0.030025521172291188,-0.014740049798712582,-0.03507551613194921,-0.037004608015341584,,,-0.05240512180512003,-0.009547634039460174,0.08392188492233951,-0.016376784960515964,-0.036914391287710915,-0.03253849100814839,-0.004505890019758323
MFGE8,0.0747452156020973,-0.0010350105338157798,0.02783636897942422,0.04141185134791171,0.006257026290471422,-0.010603527263929054,0.03707812276942647,-0.013369667483210801,0.1710895042141481,0.013581968966999555,0.07751244507024863,-0.013142516942167943,0.0501782863214747,0.015979394432017062,-0.007711041874332757,0.07932615612133916,0.028173632543399593
TGFA,-0.023505363315158255,0.04478594338356967,0.10529542205208522,0.022218224838063023,0.031419737632619155,0.05206054381839481,0.04817915975625349,0.06360125085524894,-0.003272646393518771,0.015315169542756638,0.06976893235193815,0.02658516790144591,0.10112135898769688,-0.039486823619169976,-0.022733779856592345,0.07731113545758929,0.0768218917305406
SLIT2,-0.032104462477127435,-0.0611169006859736,-0.02490190635428138,-0.025208435158424428,-0.002028888839912559,0.03466905998512309,-0.015420272088355084,0.01869200229619079,0.02541764573793896,-0.02503544646124579,-0.040900840602141345,0.1132074866884881,0.03790473485117645,0.005281016394139372,-0.039032200093556596,0.023098397104123394,0.1033076900939863
PLTP,-0.021523601959969243,0.009066236635072316,0.030073735340315894,-0.03358443823761537,-0.0018317267893543066,0.03710486682766336,0.06780661946287375,0.0297816824414689,-0.061424981983752756,0.04488525603515697,0.04102448711333857,0.061193024780956104,-0.008673226619402804,0.05659931970618566,0.029331104223400597,-0.03356676787262549,0.10120342210526645
APOD,-0.09984502571723203,-0.06541724369339794,0.06363967830521522,-0.028356635518806635,0.03936804724874188,0.08983167560461193,0.05141662115428182,-0.04767351462977013,-0.05040621244121596,0.05887755178601164,-0.0743618343224883,0.10476887963270338,0.16529736050715818,-0.10838051257575393,0.01524312980048558,-0.07752808842690795,-0.09278790594293221
B2M,-0.00317471277765931,-0.024878692806208604,0.12007306662268948,0.0015924132667038777,-0.05291434665450994,-0.022962010880778573,0.13193398648812818,0.043404706902440256,-0.044768693511080926,0.07430947093738385,-0.048211450187721716,0.13891555124786406,0.10378943113519543,0.06465279678832464,0.026501849036748907,-0.004286155068603555,-0.018704644730496378
OMG,-0.06402287172045802,0.055844204421797695,0.06511599330996584,0.01662337269277437,-0.07751514702184059,-0.037865939948377905,-0.05233990152357357,-0.021415460767569963,0.004496727727467878,0.08141371529778152,-0.047718354024313396,0.08788283830378846,0.16545970415031916,-0.032485187544882936,-0.061287537861173025,0.007390836970387652,-0.1191079483408622
CXCL3,-0.005810353244425187,0.039303816067519384,-0.0520899307633334,-0.05066989387183055,-0.037101415396697306,0.050500079060572536,-0.02291394163070968,-0.013349800430121446,0.007571716354664964,,,0.02188355536650162,-0.04565446939711742,-0.013340415436703203,-0.025812916324326255,-0.062172786669451724,0.11137483275778665
CXCL10,0.0027041268079620647,-0.05367801856279018,0.07077374802080023,,-0.014792811208819192,-0.0043903357462695665,0.1172163433354311,-0.021214448446423124,-0.0729862360709217,-0.0245161503065578,0.00959060174558437,0.05870302354318092,0.03267806262350511,-0.01231424987546595,-0.01176847706334505,0.03205916743932758,0.09020072321628939
RSPO3,,,-0.01717462659704793,-0.03172938550342366,0.06004970095950793,0.046784164218941875,-0.02865748443019382,-0.01395028415727713,,,,0.04263682995339226,0.05524137811275536,,-0.008530893650052974,-0.012783983020826695,0.01237923135598546
CORT,-0.031195282356930535,-0.016066238680185592,-0.021381153409861336,0.011480035950432057,0.017504873238184122,0.03647224621708805,-0.014109077702161315,0.029302118984825366,,,,0.043848183987818,0.08360126867594693,,0.018938443949787335,,
NCAN,-0.02117352303937755,0.00903172284709297,0.12211986754863921,-0.01696591525891711,-0.0396768928206471,0.04233703937261801,0.057832419989063376,0.005128136036419288,-0.012498052314275383,0.044116556170232094,-0.011237405678310441,0.059871663164912915,0.1391269530451766,0.07632641324952417,-0.06096211747308726,0.026800181253458354,-0.04638664695149852
PRG4,,-0.046145785897938926,0.020647570524128356,-0.005337591700523109,-0.01494792624355674,-0.003299672655848451,-0.024825167379146258,-0.01631018824689685,,,,0.07372969503838678,0.012897836504699733,,-0.016403946318669607,0.0023414629291063985,0.028561164854447985
ZG16B,,,0.06597504294878798,,0.015742652822109248,,-0.02680275757145433,,,,0.11101569871998482,,,,,0.048741776591956006,0.006244582198922318
TGM2,0.013110035325602103,0.020626467932943534,0.002479547050729694,-0.03870643032468845,0.03651018593313217,0.08414223077065075,0.03579651789885026,-0.05562388801290133,0.05702715970860708,0.02988255726376918,0.06394994658135064,0.04081234523169134,-0.056599949481935405,0.012919058215356044,-0.011985244433228242,0.0012155657651284134,-0.0002087368674471965
VEGFC,0.0005928011752104762,-0.015760377519071,0.019113284246663517,-0.010677142857382313,0.08812714925851622,-0.03180519095480657,0.03764211629849244,-0.016645197227832607,-0.026815511571108237,-0.035375001785443755,-0.010773042126997414,0.0041774866673597935,-0.011379608318680654,0.027968030359542387,0.011828697651187057,0.04515585778255022,0.011742798161762248
WNT6,,0.043806920309103284,-0.013542731749623801,-0.07245016658245683,-0.020674906732634585,-0.028469822688797563,0.03987336311068625,-0.014527087609153016,0.022521493111064817,,0.0156150342320272,0.06693716692332104,0.06224350467788434,,-0.021682348764845972,-0.04283981745442028,0.03339209666830864
NRG4,,-0.03129464621259238,0.020470178672652897,-0.02378288006171065,-0.018192310044345725,-0.029429878590338007,0.019437270729489916,-0.019418564048841288,,-0.06632921584153671,,,,-0.041455077102235054,-0.01123765807385952,0.049065346050968094,-0.05632403488604357
PMCH,,,-0.0329007271415461,,-0.02520721792540273,,,,,,,-0.0362057034156127,0.022167641985852964,,-0.019125564378079243,0.0009429754621754876,0.011968668812027138
COL9A1,-0.010266974744704426,-0.03716291750939149,0.02495573493364165,0.036488096629220555,-0.01900054006235287,-0.006127659620630126,0.04812854173910305,-0.006980339809666515,-0.0848340484551945,0.029152291354897466,0.042732482444284126,0.06952517963590517,0.1281114486874656,0.07269683915972473,-0.03785229455804011,0.010096331060011057,0.173439550242144
GDF11,0.009820687776515622,0.05276627221184191,-0.0011859351456145611,0.03704940101134738,-0.004803440189700265,0.006821893872031945,0.11069538388281026,0.00218316212471462,-0.07598901116539253,0.015784571827762377,0.07304938647484521,-0.05324030348013758,0.014559873330831561,-0.0006505547965439855,-0.011509255612818218,0.08879544653660118,0.014114230809922053
RAET1E,,,,,,,,,,,,,,,,-0.031207677656382944,
IL24,,,,,,,,,,,,-0.031514382123167275,-0.045369168147947905,,,,0.026426087740762997
SORBS1,0.007992565382396108,0.003597699213670931,0.06261986233144884,0.05545559559160732,0.03063614420253771,-0.06734640262811983,-0.032245282509005956,0.05008302118021373,-0.0005226700742012041,0.08433151604176986,0.0624100814621397,0.04050444586131515,-0.009455655925838191,-0.03665889599509182,-0.03174291901061536,0.022928497122780892,-0.05763947061445203
DLL1,0.0333234276107141,0.01547457717891627,0.029056819760716696,0.05091543308970075,0.025865158621554564,0.003547583553050187,0.0721763777678288,-0.004300534343716876,0.09584132123320938,0.057188069736102964,0.09435301131294606,0.024264531987568064,0.16177531107573326,0.023644065597799597,0.02131179099109204,0.03403079122018698,0.09029191213136444
TLN1,0.0018220081402350638,0.13396458154396285,0.02581917808648187,-0.03449551933765058,-0.023567877798532335,-0.02092661348737792,0.0643809126932608,0.022184632678353335,0.12206523044494609,0.13950211357926923,0.011266134216212503,-0.034161713253261304,-0.008645986922562627,0.07647010183729072,-0.0045884718334982194,0.07182918092244468,0.020635819467534743
COL2A1,0.00293435685979879,0.005881604260488036,0.08458953330419557,,,0.022840589696811252,-0.022913949428577968,-0.013552788190869317,,,,0.031767329591428035,0.018219297944782196,,0.019997620226477178,0.07220078475618237,-0.024378912757517725
