,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,,-0.019877313241109786,-0.024608204753755077,0.07826814273387904,0.06633579078640872,,-0.03256054687563712,,,,0.03847176522493229,-0.004189777203250774,0.041264184998679156,,0.08749245755123602,,
PDAP1,-0.014649252653861303,-0.0011842929576030548,0.016355188925948567,0.03807749829437518,0.06771423189053304,0.07855908099979317,0.042817910064509725,-0.018310985433902523,-0.020694323837798612,-0.02190091815624686,0.03535181457680299,0.029920898494982893,0.04363980857152696,-0.0204085575584862,-0.02333172087076506,-0.02795867092424679,0.06878093966919491
QDPR,-0.040968927993000843,-0.004163127412631707,0.03660721017941455,-0.0019921400545726644,0.006836544686081942,-0.058155043394795644,0.031072445919151127,-0.04117641397465069,0.04394822083937366,-0.02449678870515378,-0.019725113310204753,0.09159978387260963,-0.07473521693072363,0.039633143979800785,0.03198257817246714,0.0501529639881763,0.008370244381173715
POMC,-0.03752274837254335,0.006662390213313901,-0.04372485379051472,0.012640710126216674,0.04191491245480365,0.006823957140658338,0.02304527998075919,0.016836609377535817,0.00819821908924328,0.012497683523784187,0.024861214465919785,-0.029683369219795815,-0.02211310926482989,,-0.050944503733398455,-0.00034842761822359813,-0.0569593304960412
CCL18,-0.02665076440083798,-0.024805008836300713,,,,,,,-0.04824192850214702,,0.009990330482032288,,-0.000974655258454293,,,,
CCL17,,,,-0.03091487578852996,,,0.10543727958134279,-0.009907957033798586,,-0.02222978474526057,0.04974007111575143,0.0362848844993097,,,-0.014944089719526233,,
VEGFD,-0.030027621867630742,0.05991845718400224,-0.03524631618123315,0.032553959777916294,-0.023415689598994194,,0.0655958249991402,-0.021851336756601624,-0.008760147920900876,0.034998969534807106,-0.015399745690668242,-0.01655541024845412,,,,,
TNFSF13,,-0.018718661599986846,,-0.00717359254179363,,0.060479118705757284,,,,,-0.024163793128378613,0.06485581387576074,-0.01517942156605074,,-0.02435014686548076,0.040317109896757984,
WNT5A,0.003493919120619336,-0.018376542654667614,0.009819639305840568,0.025441466660606975,0.012389652428615526,0.045689976956344434,0.06295222715084381,0.012323326087068107,-0.004965857145626912,0.05514287549131109,0.00319741478625864,-0.059589584443924634,-0.030427908184008413,0.12010890345651999,0.017356838671507446,-0.0023083692415190433,-0.05364762162864252
CXCL8,-0.02473103098038344,0.0274841004792017,0.0582053250202572,0.05391288264015647,0.03152620934465359,0.031930003526725065,-0.02803685261239045,-0.020348914915456866,-0.07555867497941349,0.008220284819339455,0.005777807179611609,-0.03149161913041448,-0.015617192695672416,0.15001932770546603,-0.008123204125140846,-0.05191104556943498,-0.029486270728474748
GRN,0.040718892295985756,0.010249530211065205,0.035808615559034446,-0.05958582824122645,0.04727608801894422,-0.033319125152946404,0.02571164546993192,-0.0428455073013724,-0.018525397632371973,-0.02901136101464077,0.05444391440557517,0.039809035687533134,0.01672345912044099,-0.020092657826643382,-0.017740912146526167,-0.029268241820634915,-0.0014022477028510993
MIA,-0.0021900433083840796,-0.04942015138492826,-0.009275040243235869,0.015350606057517847,0.0199346600191387,0.023311400678967715,0.006697097191851421,-0.0016589342872896607,,-0.03262853755104451,-0.03270472432692317,-0.024518316509564635,0.029597818718839777,,0.04047329866838129,0.021339468469209446,
COL4A4,-0.00989052053279527,-0.029790614077504596,-0.034474740519392845,-0.04829677115871579,-0.025149269749525048,0.0681551827256751,-0.016084192163413613,-0.020382720267706537,,-0.03165089191383867,-0.024657400738251505,0.02103925092550343,-0.00018413498173366056,,0.10332633641226235,0.016781987207968235,
TAC1,0.06610468943271995,0.04468490405404334,0.036813907759883566,0.0613998178386222,-0.014857215590922202,-0.002825010985496169,0.032992004687831936,0.024416553901042408,0.11066608751617889,0.030193397199162444,,,-0.023321807337079642,-0.05506623867893003,0.06613057466933636,-0.027065195658679403,0.10147255337541866
RARRES2,-0.02759667831718654,0.039709295144077346,-0.012626084072363583,0.030169403291455805,-0.002460691822208243,-0.01894258102352586,0.004334132548003433,0.052201057240480644,0.013760331323028206,-0.002614199776132375,0.07182686794006998,0.06230348023477441,0.006128221727168019,0.034523151182897,0.03450675428340819,-0.03518610890209335,-0.09323123837068568
FGF7,-0.05962185341713782,,0.05138202428439424,0.0016090584486547562,0.032228440681428515,0.019589920013480328,0.017578012740066172,0.011466235470900334,-0.00919099189732552,0.0236662052884208,-0.05006809448151871,-0.004392577908420445,-0.023418305074280568,0.06972306318735719,0.0488045210112742,0.011594601405040733,-0.01784846326406447
EFNA2,,,,,,,,,,,0.040323779647669436,,,,,,
HBEGF,0.08386886942643403,0.002172778257609299,-0.03842857231949958,0.006546608399470824,0.07613975094736206,-0.014084761791762894,0.013466291352006495,-0.002480178818353154,-0.03940940647605586,-0.0310321581577928,0.006359509431810687,0.0025242511080165457,-0.024546045014573713,0.07521748208964406,-0.07491674429002132,0.04766087578000683,-0.04370013762391102
CSF3,-0.010022431655252767,,,0.0033997087374520803,0.015001001510085184,,,,,,0.04840730267895973,,0.1396638245663311,-0.03393785532281384,-0.01573382107671855,-0.03369795629118174,
PI3,-0.019096144033069445,0.0013247369366797973,,0.04083553310349269,-0.016139562682705205,,,,,,0.03064496218287963,-0.0261362448300718,0.034788100096379754,,-0.0341843661500861,-0.09462363433381397,
PCSK1N,0.022971340140397353,0.0005301308172719366,-0.04248825286635739,-0.08837088235354333,0.03077222252557466,-0.008934032980699152,0.005078157353889231,0.007099885960025353,-0.007393768025180736,0.046843153896379525,0.022499638629167297,-0.03530230107269311,-0.058859098091959494,-0.09188203547253168,0.02649287611099158,0.05367250662141478,0.007831812040407038
NTS,,,,,-0.022088409008752724,-0.02132380361455983,-0.03079558018304938,0.0069345596208689395,-0.03466239471630195,,-0.017831709670194974,,-0.002371461908550463,,-0.023299643531622442,,
SFRP1,0.09884013388921861,-0.008106969594434323,-0.042507221814033186,-0.02697442409644114,0.04121422338762716,0.04502116820314676,0.010419275639319795,-0.02011310823541677,-0.06654060939030793,0.005443194757069458,-0.041915186830214474,-0.03552432709978838,-0.04997972192704634,0.026507572344935455,-0.022758218844240202,-0.04204091368760424,0.008509499506976678
CXCL13,,,6.488312079018376e-05,,-0.026473168700350533,,,,,,0.033499834942176274,,-0.018481807468199378,,,0.047991370979927984,
MICA,-0.011931119959187716,-0.019835111278272567,-0.029661701987082227,0.06076797526703444,-0.0008009191954114301,0.08156103374515018,4.063688764368184e-05,0.013872900585030039,0.044300763815309264,0.009681199915073104,0.028797889907796394,-0.015105164041862192,-0.008222840891038932,0.016845728776599452,0.013642661793271007,0.0005417705477860484,0.011626076056668927
TG,-0.024096555036137612,3.740033833682786e-05,0.04542041860955302,0.009840786930615483,0.0038589573196446585,0.006478689396207684,0.038404193754461455,-0.008429155634559848,,0.02078735575961259,0.016355005744483266,,-0.015949549096348537,,0.01124918780846116,-0.030121790740759696,
ADA,-0.03563486833813328,0.03870049722831471,-0.019815884622868016,-0.047565239269707196,-0.03167540262909577,-0.03964194054358032,-0.049572877603727736,-0.03501339544437377,0.035661562152754706,0.016173783771774693,0.02254671402805665,-0.03591858913920907,-0.011773665140660864,0.07178117448320177,0.045139261336339484,-0.02079721738155732,-0.0033872681525328892
LAMC3,0.03344656084773534,-0.0002117751660539423,-0.023644385138373577,-0.02764042614449134,0.02526227820494045,0.04226236865977232,-0.06116689896161761,0.0457782930528753,-0.0901069909564573,0.00894323650047861,0.066936220646086,0.029509893951441223,0.03620434756395075,0.112991867009924,0.0171464725650426,-0.03381061493431887,-0.0426534928660677
CCL7,,-0.015778081091600105,,-0.0210462501586598,0.010529501409346269,,,,,,,,,,-0.016487519335328202,-0.0570616194610026,
NGF,0.15207985232026824,-0.013946751390289336,,0.029782147987014472,0.022773023161050666,0.056479654339457876,,,-0.004049786782702291,,-0.014439689468469945,,0.03848837594244743,,0.045774058784454154,-0.03819012719275309,
TNFSF15,0.09016142231054597,,,-0.010895077854203144,-0.025986835493216752,-0.015857213983745407,,,,,,,-0.012034278545742414,,0.022549482968075133,-0.037295074293458345,
HMGB1,0.09297208039606927,-0.003998628006417926,0.020724027060765746,-0.02239963968120825,-0.008729788849771566,0.03989886679355587,-0.0013772081238941645,-0.015659161037442828,-0.01067117515406362,0.009832006671375326,-0.009267688799263403,0.024672789723811525,-0.021424546532370976,-0.02524150047334156,-0.03305893817777923,-0.011047272798283818,0.14182416961365174
ITGB3BP,-0.018274405097447963,-0.010232006708925883,-0.006781196736104733,0.07420647497454984,0.007571720168857311,0.021141666199879207,0.03327662415091943,0.003287735240545757,-0.03311338981129747,0.07898822260941561,0.028884510458995514,-0.03307920370853708,0.03383053801789905,0.015218453646163798,0.05332443846236952,0.005551803091681903,-0.028360861328573694
AANAT,0.005133788635184079,-0.02289159519646908,,0.005619646082244342,-0.023415692941715843,,-0.011469929866862266,-0.02485129509425488,-0.03258777015674828,0.018196478347244284,-0.01969666744556365,0.015784023347822012,,,-0.017444483022246573,0.004230342208331432,
RELN,0.06762232147313921,-0.042571706758894254,-0.011081642863847942,0.004789126017634815,-0.026748579037984353,0.026605317274567577,0.015035227737232927,0.027999276856229896,-0.010991429721051662,-0.02252571724936431,,-0.024135822517779282,-0.014536104300475455,0.13717795298776717,,-0.03589854084513753,0.04882010703727151
IL15,0.008673940669273027,0.01625058777677121,0.03656810902903902,0.02724120488561761,-0.006214472233360836,-0.02029310193669775,0.004705122532338607,-0.008737156644650367,0.049366523830694356,-0.027655864795916557,0.09777749231890491,-0.04738438977659641,0.07797002311818235,-0.03589443960225621,0.04755941324037196,-0.018745717440524733,
BSG,0.006614733631248777,0.05794648180497763,0.01596351774441023,-0.009660370136419263,0.02339277950642052,0.027069788529022403,-0.008506768829872472,0.006513434567872732,0.003024342996282771,-0.0030796261099356845,0.03041168144827858,-0.033861579533468154,-0.043114996902232555,-0.02863410188218604,-0.028426722374461824,-0.001655579021231852,0.012144791557811195
ADAMTS3,-0.019387158424911528,0.01478606253288226,-0.04743560824603391,0.01867640970809702,0.03833573474894149,-0.008314600576221643,0.03238794172680623,0.04404368146551143,-0.007704181779387455,0.02300097012169135,-0.020290684103200812,-0.03150417196093862,0.020057545314899092,0.056629925905160756,0.02367571353053712,-0.02739635183325401,
CD34,-0.0018588186243697468,0.024070078321740275,-0.024895416508616805,0.02561413692649984,-0.039515646860117465,-0.011896519417862943,0.014221055149094747,0.03137088207683065,-0.05801641580420942,0.015550798107926095,-0.010374319960213664,0.002520590986033249,-0.01788946051366732,-0.038739703402743915,-0.046552953333428446,0.03660937964093937,0.06213863930882136
PLAT,0.0339623453069333,0.0013051863476090527,2.717560943478343e-05,-0.04388521196398555,0.022426510100902516,-0.017343978367147385,-0.008786879507874804,0.02553515606133923,-0.014108450906975694,0.0028304113747390455,-0.022424216194261114,-0.0016210804024738585,0.024184961870511956,0.030131168009089528,-0.01835333519714229,-0.015134860318821863,-0.018410252188651978
NTF3,,,,,,,,-0.004554188862420299,,,-0.03988107207727227,,-0.052315472022372245,,,,
LTA,,,0.0018382954275634829,-0.02697442283453518,,,-0.02253058372464814,,,-0.027655868209769417,,,,,0.08340968880228912,,
CKLF,0.007204967732999971,0.020528866332585074,0.002882720808063899,-0.027684065159573817,0.09549325948957818,0.005331131068650293,0.0032846183367775165,0.02848150791266176,-0.020853140368521064,-0.015846106062633494,0.012826180174148162,0.055600812406704385,0.0035050753183273023,-0.055303587057514716,0.019062020170837076,0.07150265126412943,0.05207297506382929
CD24,0.01945467710993123,-0.04898125431219235,-0.03258598985508869,0.08876513611255436,0.0012236901714525318,0.03228798531230593,0.04928930917075435,-0.04779256364233545,-0.011809848906346324,0.04071465150604335,-0.010247851733837406,-0.01655718823921327,-0.03701785843419002,0.07225761306449616,0.025850100179204645,-0.11936210050999112,0.08508455018699551
HSP90AA1,-0.04100897900113961,0.026153657383759375,0.0320749607346161,-0.036120081271588604,-0.03398335557870953,-0.0038063853805928847,0.03986661730599816,-0.06861819028481081,0.020791270907035145,-0.03441126674584065,-0.004582699320317936,-0.0015402685070466746,-0.005705347652806711,-0.15001026182521499,-0.008352500257572162,-0.037561603329846004,0.03111073965088043
BMP4,-0.02075029470706859,0.008877486479356057,-0.013950961576110983,0.05940406731110058,-0.02755623638480821,0.023611951462521028,-0.013715843971072056,0.041843811486403294,-0.05197820051798245,0.00474558867171582,0.010963296984671413,0.04059716430061421,0.06839065538710166,,-0.008388553805181592,-0.04566766374618052,
SCGB3A1,,-0.01577807951381308,,,0.05398815410521156,0.02996285038204064,,-0.02096231047480414,-0.01894601455137681,0.016628076530471964,-0.028017883827297044,,0.08583806015639672,,0.013415583648556157,-0.04134745184423675,
IGFBP4,0.03726237975654643,0.01642122293718559,-0.0017156655712366878,-0.050001934092072084,-0.05004745412487375,-0.03289093048835133,-0.010530076209650522,0.029385420892302536,-0.021017287333596233,-0.0084201070939652,0.07867096887900218,0.06031726503132956,0.0850833150459478,0.11960708842534508,-0.012979987230408028,-0.05435165470715255,-0.031148860872738104
RSPO4,-0.021274477198629318,,-0.005463104629719521,0.04548893397637388,0.01287804145393831,,0.006556760126695896,-0.02096230740859203,,0.007359545278613701,,,-0.016830643782214057,,0.06779645035217069,-0.025945433464683733,
LEFTY2,0.04956074193865734,0.025511153289954253,-0.024910433505115365,0.027342929040403755,0.087003719006018,-0.04287659421084692,0.07301542151585796,0.028065924298502038,-0.034662417539189055,-0.02427958781418181,0.08195855230677104,0.02433815008411979,-0.022888563613046486,-0.03738761593118442,-0.020620043826541017,-0.04751133617451878,
PF4,,0.04520925243344108,-0.022384509125432047,-0.018362438627578758,,,,,,,-0.01341529929637445,,,,-0.02347763976835626,-0.02032452614716899,
ANGPTL2,0.07718673646928673,0.0014419590015991835,-0.015932284245045603,-0.010766173112860275,0.004788242991447334,0.021040140240578112,0.06183345121493917,-0.02839255706292653,0.05017490159490859,0.03345252672970416,-0.0020280000311944783,-0.0084863703088982,0.02303917430042117,0.12696255260695602,-0.001041823214139247,-0.04521835100959583,-0.04536534565231761
LRIG2,-0.006298270714474534,0.016117172285634498,0.014923126415078503,0.009723623535619999,-0.005798536754579569,0.01763999865583926,0.018249445655222442,-0.011967072133639824,-0.008006050373845408,0.0029859680970620232,0.03573587706032943,-0.008687844265420923,-0.02373116243257539,-0.06359064744225877,0.033786041373162205,-0.08101318281450332,0.05459691559031885
ICOSLG,-0.048522502209858605,-0.013809683640116928,-0.0015926967739582048,0.01071050022578185,0.09430922797934778,0.036102133409528954,0.03300493349560776,-0.024671468888609438,0.016234270534311573,0.004723892574299687,0.0599219035195805,-0.054870330877501046,-0.005984661877485865,0.0016789793499173784,0.03277253145558928,0.016405114259712774,0.18731684040828275
WIF1,0.009907963481004763,-0.029450164307212107,,,0.022672695805765152,0.03727889299541476,-0.006436718449833648,0.027800268704040464,0.007837109573256463,0.09117808616090521,,,-0.015645713643805206,-0.03652570249115318,,0.042680385150531734,-0.023015471002892952
NPPC,0.018153488025580974,0.007093629278162575,,-0.028484670606727873,-0.025816511277275273,-0.011699141756369914,0.038128857561149414,-0.0291324773761127,0.024111981299929638,0.04343750933349338,-0.025382645630480035,0.007191907450882188,-0.026076090021747093,-0.02528763962938545,,-0.006461730137130697,-0.0465899469103588
LYZ,0.009483477724805806,-0.04283841101683444,-0.015845191352966255,0.04842218992494568,0.006473537059803529,-0.01852869667849493,0.03771574180736422,0.017773213420861186,-0.043564849487327736,0.016812498055885337,0.0035786545561775334,0.03176316638151871,0.02244169371635957,0.11247134913998237,0.08830281537303057,0.042419475743062054,0.14327101798007963
EREG,,,,,0.040281020040462245,,,,0.05922055909670785,,0.038366708227136205,,0.06885675719043763,,0.011375475435355824,-0.023399550386477553,
SPTAN1,0.04430835343888106,0.03409883273344839,0.0068083428164908725,-0.03831955430018525,0.017536726497768593,-0.001424738859904374,0.013829383270443174,-0.02885333632402376,0.02591842774973662,0.039199329819214375,0.01662531254985553,-0.04128742417734419,-0.017203136842433634,-0.13451024763641065,0.0733503721600397,0.04619390329066297,-0.0024048035719558937
PTH2,,,,,,,,,,,,,0.04739299556098629,,,,
LIPC,-0.015568863966742607,-0.020037785125637652,-0.03368988256431686,0.01124520112177342,-0.031159460750371005,-0.019088651969993386,-0.017527002051770935,,-0.017607920800754906,0.054484804620826714,,-0.03149486798467792,,,-0.001392456860611832,0.04754203244676928,
COL8A1,-0.049992425156967016,0.03660737143063537,0.02666832124924506,0.0016696820784468105,0.013889352649542282,0.00877569400073396,-0.07097402950353988,0.03236857945833551,0.04411487145186666,0.003016388377740354,0.02803282914459997,-0.04170799298090046,-0.02930732845816081,-0.010026248029521604,-0.06652895283407177,-0.054894605049252414,
GSTM2,-0.055885547872344656,-0.04540297448800904,-0.015779953178039947,7.441035220333913e-05,0.02746131399785865,-0.017160550206645343,-0.03660688137296764,0.03126217302792345,-0.05671368980835797,-0.052969258984491195,-0.030348874987162208,0.1395903729801961,0.09822264955745008,0.003850454231000475,0.061720665945776104,-0.04871960413347945,
SPX,0.014271340050977329,0.056985278858197395,-0.026727871368821883,0.01164275160862646,-0.00825203282820523,0.008750279271396637,0.024755355056129833,0.03959026901845453,0.00939328855316929,0.07114794392917108,-0.01665680880105034,0.042224800993695064,-0.04141929782308953,-0.045858270929478154,0.1605517854913298,0.008859044302212063,-0.006790629365383302
MFGE8,-0.016732706573605528,0.011403051320631115,-0.029085854729753557,0.012689470315387622,-0.039673763975772665,-0.027197172124467473,-0.009046508582708501,-0.003203328336619581,0.05196318169524892,-0.009021127895350223,0.04828014652608223,-0.050406214411497424,0.013268753090671999,0.045182772023232995,-0.041639901378634554,-0.005092234048476752,0.036401075835111006
TGFA,-0.023867628196840733,-0.0060458610949187626,-0.015621068047276927,-1.8213994651090454e-05,0.01734445077507365,0.04446108756767991,0.009556950647266844,0.03078972572531334,-0.03980563334630007,0.03430121984046495,0.029041829689463856,0.03318365729161337,-0.01897173460206065,0.07502946572841723,0.036068515976970666,-0.008509011190235482,0.02150255553264031
SLIT2,0.06938719745959122,-0.017801945166267118,-0.02204164918022068,0.03301217917922768,0.01385267146284652,0.062004454186959886,0.019479519448179553,-0.006335081266646513,0.0422421219936616,-0.027240896249481162,0.017762715526874424,-0.04312500918139349,-0.04154633202942178,0.017166569341613487,-0.044099893429967355,-0.02273985307780296,-0.0035823728897892036
PLTP,0.013636478671809593,0.008725740287503845,0.04076003245478085,-0.06360495117017306,0.03226009793970169,-0.0011544323792178908,0.009596153939099435,-0.004781279220465282,-0.0011057692911707266,-0.006467825251616164,0.07748456997416583,-0.07551698391631678,0.10844709994885747,0.054665629768239465,0.09920400358997271,-0.055546092646240046,-0.05234972055515639
APOD,0.09440118311755016,-0.03172380815037566,-0.039777368868871045,-0.02932812517124131,0.015303091709318005,-0.06622804285517155,0.03970206769282873,0.006876805088488557,0.018391975192531794,-0.006054385054108742,-0.06837075854724965,0.1251281451566904,-0.013039956652107035,0.08632901788789021,-0.003578213035478279,0.020219719708952054,-0.002291269432035393
B2M,0.02818748488517581,-0.040952293256010006,0.0642600110702217,0.04329765396800908,-0.03961658534334506,-0.07618744723863469,0.07257516842286493,-0.0062438828064994715,-0.02023740059155286,0.003759564536122779,0.030800427670823163,0.011368960820491178,0.03757858367963222,-0.0766360952650142,-0.04518725698466552,-0.017331808106822055,-0.04466420232221028
OMG,0.009057262059395634,-0.015742523424599548,-0.06905363153546205,-0.028970412309752884,0.022100927696323706,-0.0431770543884033,0.07681846211129134,0.018658066273413165,0.021668641252942718,-0.013239377886451636,-0.025644632138486414,0.057079685136827964,-0.023624400787216386,0.07616048443055806,0.1231835119882105,0.006714537933205223,0.06328544227847772
CXCL3,-0.0056997854095279885,-0.04041836873993633,-0.010593775586328395,0.09252485409799129,-0.0032129116914119474,,-0.031038190240357404,-0.02242523798408315,0.0046065199441154845,0.06806524019246755,0.05298844365393502,-0.026794841199341023,0.10709251152642978,0.056371481173743514,0.014707279960919653,-0.04807475974494616,
CXCL10,-0.014229295953153493,-0.012444807087087754,0.02123850656475653,0.0669802936682861,0.0012417350832109274,-0.02773837138290623,0.0722014505989493,0.027779359502278642,-0.03783626984254861,0.01445996492228035,-0.017993805404596778,-0.007433875126469013,0.08879961399873748,,-0.004919537828197019,0.04206535732022781,
RSPO3,,0.04320368086886012,,-0.021324390123857624,-0.031159441539034927,-0.015002196401173838,0.01949892346880449,-0.016816447434052487,0.016181437299827583,-0.020813124839837584,-0.02479417182708088,,-0.022343265471167606,-0.027422685979662503,-0.016731608148265197,0.041658745013998084,0.0972687457311165
CORT,-0.02385243725662238,-0.023809176688710597,0.036950287591383385,0.005653690289798386,-0.037816686922210366,0.004328120874239863,0.019868181736137316,0.004541403228549013,-0.007870562799251656,0.0006461658446779945,-0.014038428866259335,,-0.027991617881269772,0.020118420459291304,,,0.05883387370141979
NCAN,0.06728007534663406,0.00277118331316903,-0.052810653422404055,-0.0711539600276037,-0.009550246428547618,0.014439506174032567,0.008428140033544298,0.016266676522012056,0.02523708495195072,0.015291425475327657,-0.03175721482896765,-0.058833314492900655,-0.06478743389191179,-0.06464967954755513,0.06933981065262601,-0.029571625512731962,-0.024239420373063175
PRG4,-0.032552976536295984,-0.023728349656294934,,0.007677475402218793,-0.022310048273807892,,0.00887354150499389,,,-0.024333983474224382,-0.02071456086042356,,-0.0005051296555618204,,0.11089127694941024,-0.009822875450019853,
ZG16B,,-0.02187943415726012,-0.026936118608866945,-0.02442675106661564,,,0.045295440185985796,,,,,,,,-0.020862514707205633,-0.017338905283109447,
TGM2,0.03229328788245613,-0.007866108448285055,0.010089159611223489,0.042403881997804815,0.018000311165410402,0.01800864803254751,-0.06759316445460668,0.01012603512495167,0.01706797255806951,-0.03904878043333307,0.021376984668172838,0.0020107555312036496,0.044848815785158355,-0.003966379399741771,-0.029011962675735387,0.036213976148515126,0.0034155141611486002
VEGFC,0.026416242997894183,0.06232773188591011,0.004112482155936785,0.0024675646127251894,-0.03434255712876327,0.05874584298019871,-0.01786746285977398,0.013765961018186248,0.05113901271820494,-0.024833800084701485,-0.013424000694929404,-0.03534283707132466,0.0002631180315813942,,0.009291623646219632,-0.03354077339672295,
WNT6,-0.029623419265262043,0.0025208752175243905,-0.02491043415887732,-0.018959409367208253,-0.030741098631512278,-0.0025966178013095507,0.06093994323186369,,,0.0403183933444004,0.03819184396118135,,-0.02233701104345188,,-0.025195774241330838,-0.01791629120441004,
NRG4,0.028924983406932933,0.07695660472487988,,0.07615961170678988,-0.02000104149253987,-0.02548075887795081,-0.034393781880071785,0.03659945765623022,0.0060756600010413685,-0.016667366806896643,,-0.010039000311421964,-0.022225301797058148,,0.15685666100213047,-0.007588453880220526,
PMCH,,0.06330308483462864,,-0.026903002231922157,,,0.017219327768720257,,,,0.0011172479037209317,,-0.012796411144532505,,-0.03607970738462165,-0.03450484240030583,
COL9A1,0.03902123276941557,-0.018960861578995344,0.0054069837998151965,0.03867809313601869,0.017475289699078397,0.032253812500705414,0.04176175011927093,0.05990552192308529,-0.0351631861878017,-0.03301236329381406,-0.0155782010351529,-0.048616507926870264,-0.012332943076089242,,0.034565978192975855,-0.024721194057078056,-0.0530665644420396
GDF11,0.08853560710810873,-0.032628717275935075,-0.02579561047959893,-0.04197278711677452,0.03338859062084479,0.013549309536637962,0.005255960044479478,-0.030919367282142018,0.10233519965858269,-0.03724348196279129,0.040468417748322556,0.07303592004451472,0.007711403102200483,-0.03241226119157741,0.03247385994947799,0.06549655512658442,0.08039996044940693
RAET1E,,,,,,,,,,,,,,,-0.01835445731446079,,
IL24,,,,,,,,,,,-0.013201399169682703,,,,,-0.013388244560526124,
SORBS1,0.02922395343745877,0.017631727687860952,0.02401862847130952,-0.04773176196230697,-0.01311457009415672,0.01304625045225053,0.030238285942274453,0.025335679950658455,-0.01837431010286029,0.037191274585000066,-0.00554119936057245,0.016074131924914626,0.016821990051343046,0.016338440922267647,0.06898322601796844,-0.06758483250607104,-0.07058750352220385
DLL1,0.14190070226131532,-0.009327865994738577,-0.06240791113624655,-0.05035305585977355,0.10284671390042054,0.00857765019365989,0.03697241227806726,0.007457276168814927,0.07919667731993449,0.03586674694812128,-0.012393788079636068,0.07296797047847661,0.11921284034467261,0.1062317994315811,0.04026655289530237,-0.023629335527329133,0.04932617138632027
TLN1,0.028733472440844017,-0.04025324253767454,0.0800609269113413,-0.031089112980130403,0.05328118125720862,0.025880127034873072,-0.03214712331401405,0.04471729243437013,-0.03630687629003957,-0.005962965441316947,0.035609017819282766,-0.01601476915430873,-0.06555193088301901,0.037614248980472914,-0.021702027214233106,0.025003313937812043,-0.06102908267393143
COL2A1,0.028760299087650407,0.033875931028581406,,,-0.019926257582864277,0.1245616192300586,,,,0.013669684381379728,-0.022355742306170708,,-0.012587780135208717,,-0.006501210048948695,-0.0242745157742524,
SHH,,,,0.07131311301075131,-0.0172375020554969,-0.024613293240156753,0.007385627091362877,-0.024068470894169615,,-0.019297897416459472,0.0037741212262250184,0.027517333834337306,0.059104369924837544,,0.0057328373733757,0.011420717220264758,
