,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,6.262975540928758e-06,,,,,,,,,,-0.02454493876777781,,0.11946266691975738,,
BMP1,0.056725493572318306,0.03549691844482326,0.02603104803784745,0.0017792434673806617,0.08137961012289888,-0.06779114682633855,0.04667547447990893,0.02925186391407861,-0.11402864844471546,-0.03590621223339562,-0.006169437635746298,0.011411724293305982,0.018844241228549954,0.10668192518317758,-0.043681250364209515,0.019594707005221024,0.04012640831597777,-0.049921675427910935,0.0648849378439598,0.01909262966855302,0.08960485107613074,0.10333551724814458,0.06270545914579274
NDP,0.07672160131558903,-0.01930373286935708,0.04471101396290519,-0.0678604448590693,0.04836399048620886,-0.027734621127613244,-0.003083557479111119,0.04526739102119375,-0.06521765168650454,-0.014323574673588923,0.011271193536614613,0.057484308888210565,0.0008136764775802667,-0.010416201161777574,0.048461938012620456,0.036885587691370396,-0.02107855285008351,0.04084830604455561,0.048981798858763366,0.0038714370888561695,0.014490505252644021,0.05374423649132251,0.11231993757812621
TNFSF18,-0.030575526051755512,-0.031214022295776123,0.009851695529928789,0.08347799954082917,,,,-0.001989391514401291,-0.0027462930526396746,-0.016401180694368894,,,-0.03219186575326836,,0.10687487078717146,,,,0.11809667114458709,,0.07063937019712048,0.013731254061751654,
IL36G,,,,,,,,,,,,-0.026159304710951226,,,,,,,,,,,
RTN4,-0.04225867040448667,0.07076607661533148,-0.0030990916214075643,-0.05848297998638922,-0.029704815827264457,0.005427677942413923,-0.02611387045920533,-0.032422822614924254,0.18810380636235688,0.03011450353906826,-0.026641738092416708,-0.059046555016072054,-0.005435531789028859,0.02258068352536403,-0.058626673220702606,-0.05401529803419642,0.03613463194108029,-0.11081878249506362,-0.003486841095393829,-0.04573093022629518,0.03356013703888217,-0.16095250901616373,0.02012612731213579
HEBP1,-0.015282536955907682,0.036435225483210036,0.06636437683265109,0.03523683116999355,0.04658394847811289,0.027124334774436164,0.025055716147927603,0.02622325539318629,-0.09716530802378966,0.028517039470185267,-0.04279040439629711,0.029024284024728567,-0.029468608768076394,0.033945977053027696,-0.006088809784691125,0.029993304377379522,0.010970038420711302,0.051740177630805066,0.004178783615971439,-0.04199477470471841,0.05752890357885657,0.0260991494362701,-0.025313750796606607
WNT7B,-0.00923615134395759,0.057457077571195614,0.047209414799486,0.01527662125392862,0.20487782114789033,-0.021765257989183384,0.012297337849082811,0.04789065762396259,0.1999822521033501,-0.028156828323203237,0.017050592700182065,-0.0036184027008999637,-0.03544010209409734,0.130637368084074,,0.07246193910701937,0.017556894748752362,0.030041459832759108,0.010834067880268037,-0.020186581259946424,0.06908633301216163,0.05289955972388364,-0.027058985069707938
PTMA,0.02868941196073992,-0.06387933324369739,-0.0025617858205752046,0.027543232129659517,0.04513730111348892,-0.07584200293759255,-0.021897664820865193,0.0792144046343844,0.028915356155002316,-0.035761018826139926,0.0039033489465176248,0.06221001390242864,0.07697653855576855,-0.12643013488763086,0.03703865094524264,-0.08261524442147122,0.04704748239838493,-0.0366736403524475,-0.05901407503355993,-0.008204016712499623,-0.04791353803537608,-0.009892760882065652,0.07866050470222713
FASLG,-0.02693608841425138,,,,,,,,,,,,,,,,,,,,-0.040591782784411966,,
CEACAM1,0.052971139995399874,,-0.02849251048779863,0.03157511126421882,,-0.03648680158640534,-0.023515893198182793,,-0.024340775677395596,0.04889126646047818,,,,-0.02776974650621079,0.013410150070555878,-0.0016709747697468923,-0.05355089183596791,0.03759764729967096,-0.03637179646048528,-0.01736256860202516,0.09651826706976874,,
PDAP1,0.07099856211326948,-0.02430089174816986,0.025311513148718955,0.036040917505704484,-0.03844938979086025,-0.02858088121531468,0.03607350189055147,0.04585128455290652,-0.10717760587136524,-0.03151893404312303,0.019502601951479626,-0.0477387653305873,0.08610987452527387,-0.09312594496633583,0.0036956682808674097,0.011068644038769317,0.010648929333860116,-0.027249680858733766,-1.470934859897493e-05,0.013151296426667231,0.049789648847013465,0.01641767670955653,0.004511914944399511
