,ZH1019T1,ZH916bulk
BMP1,-0.1038802981523435,0.1033953307460911
NDP,0.07226850381294721,0.05133267633247269
TNFSF18,0.026889557294330353,0.08560643979515777
RTN4,-0.03600900428836149,-0.12073470377077375
HEBP1,-0.054238498075751915,0.008301182167669877
WNT7B,,0.027006080381980012
PTMA,0.034113737153292585,0.028832215613121114
CEACAM1,-0.03565898025774579,
PDAP1,0.024527211358325706,-0.041361876737275496
QDPR,-0.04643336185614174,-0.03238194918824018
POMC,0.004932928254801938,0.06315271233335087
VEGFD,-0.048477602235652006,
TNFSF13,,-0.012242751716676879
WNT5A,-0.0288720244871201,0.004185382893858674
CXCL8,0.10368019026251282,-0.0035989458987097716
GRN,-0.00513856998867404,-0.010265333614027658
MIA,0.07661727031611464,0.08950373540906417
COL4A4,0.012849462985329135,-0.03321148794251721
TAC1,,-0.05875626498967499
RARRES2,0.025280189098071726,-0.05007533277929161
FGF7,-0.02945065301424892,0.07709457126059618
HBEGF,-0.0063400968411239204,0.10765058310558313
CSF3,,0.052606606656600045
PI3,,-0.04759152750584237
PCSK1N,-0.051284367278398614,-0.06044982233074976
SFRP1,-0.03156025794115303,0.001863642997125023
CXCL13,,-0.010260394059104937
MICA,-0.01173642280110869,0.10349233734099994
TG,0.17026579039374679,-0.03122727307054522
ADA,0.018826597173020296,0.048694148913382064
LAMC3,-0.020972749574028567,0.08036019160951266
CCL7,,-0.05077711270840634
NGF,0.03655130462114766,-0.012182162271259109
TNFSF15,0.07825268495332083,0.055850763182852765
HMGB1,0.03500342726412288,0.0043945136696009164
ITGB3BP,-0.014469776209461481,0.023826792420066443
AANAT,,-0.021331075874149442
RELN,0.11312960195181648,0.0286469617135331
IL15,0.03266522160145298,-0.050549961031182415
BSG,0.02404282961376486,0.03605483203792469
ADAMTS3,,0.02263596984714336
CD34,-0.119767076420369,0.054942804084331553
PLAT,-0.04242519781583796,0.09063020441003573
CKLF,0.035222522587264674,0.02657819842668027
CD24,0.006927352382538185,-0.0345814783509735
HSP90AA1,-0.0699984101833836,-0.06870987222817516
BMP4,-0.021879172498905322,0.011554177832774978
SCGB3A1,0.059040399864072036,0.026762823873702435
IGFBP4,-0.05824682762923166,0.0514002425531929
RSPO4,-0.02597070270839122,0.011262789343938475
LEFTY2,,0.034694891288726014
PF4,,0.07178954091967686
ANGPTL2,-0.1108102933697987,0.02596409672841178
LRIG2,0.06503437362873245,-0.015242551604683777
ICOSLG,0.014057761625220329,0.06944444935976112
WIF1,,-0.03866381595956452
NPPC,-0.04550116726232676,-0.02007320270293903
LYZ,0.0686422934188071,0.05120903074984793
EREG,,-0.003552188081245518
SPTAN1,-0.03909318829293736,-0.03464414557353351
LIPC,0.12223602683913913,-0.017677017915763545
COL8A1,-0.09513162005688054,0.09209527639626275
GSTM2,-0.006760929492008122,0.011626451394132998
SPX,,0.023482368776824882
MFGE8,-0.024185646061330796,0.05917443933269759
TGFA,0.06002756944503744,0.10016609427906427
SLIT2,-0.01593697712546863,0.01376306070339916
PLTP,-0.06635572647873814,-0.006254291312557065
APOD,0.00384910352627819,0.017167395574730612
B2M,-0.008436754951731767,0.03647302729111178
OMG,-0.05404317016353944,-0.07203287890736054
CXCL3,,0.022007536481966686
CXCL10,0.0068574808724106515,0.06262865646932704
RSPO3,,-0.0018943505340002693
NCAN,0.007920613428218811,-0.010910368019711944
PRG4,,0.0762488648811896
ZG16B,,0.09087924401221836
TGM2,-0.08262605512398852,0.05047726522606358
VEGFC,-0.029887548764695012,0.050059109335431395
