,UKF248,UKF259,UKF266,UKF269,UKF304,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
FGF7,,-0.004659150756755348,-0.003942197755275162,0.037008053862350426,-0.028345844131692804,-0.0075375902860965955,0.08903205086000603,0.00457606621771146,0.030487548070215576
HBEGF,-0.014847290604175813,0.01626592905077571,-0.07231589066345884,0.015002769890834761,0.0039743657064542255,0.03140952689543749,0.05444454278723866,-0.018672720309608697,0.01028715769793528
CSF3,,-0.02196071889833381,,0.01441067662325573,,,,-0.013783198804583712,-0.043017443269405715
PI3,-0.025853286678550923,-0.02186177531830858,,-0.024137156997723327,,,-0.023648206761325712,-0.02994631198345786,0.009870016461666447
PCSK1N,0.010795676813305337,-0.03141107757886866,0.030427901945972818,-0.009007333717923796,0.14476296246049833,-0.056351883306549645,-0.010066286373994761,-0.004744418790968768,0.02068313856865506
NTS,,,-0.017996030061516184,0.035068972650912245,-0.01917691311213699,,,-0.020411037935818638,
SFRP1,0.011426485181764985,0.054762153291591474,0.002535559439490125,-0.019105775879172806,-0.08029464175979445,-0.0674524162384029,0.022174848974595502,0.06255400841601726,0.07204555065081791
CXCL13,,,,,,,,,0.12569535222904546
MICA,0.02748098727746776,-0.03827718734583463,0.003938786625493326,-0.013942391561276232,0.04377024804911358,0.10950288493494188,0.036580340257231114,-0.0324899213796026,0.009155943010890188
TG,0.05833703443532181,0.015342167381976463,-0.003269003592906112,-0.025871267788552147,,0.029943985443150942,,-0.0268798667090753,0.0022392669849836044
ADA,0.0008517762686614979,0.008305910127249396,-0.0009051396983275176,0.035452912567262435,-0.03996994840402953,-0.07088709542237913,-0.006766333869740559,0.08094114422690896,0.053182215681443296
LAMC3,-0.02108771852811355,-0.04725473091858855,0.011649204871130735,-0.014072280324971436,0.017467292060280894,0.09769804602301933,-0.051507486460429866,0.10489013778920234,-0.029931350511882747
CCL7,-0.01563138337347629,-0.012543227202186234,,,,,,-0.014443456277096676,0.008410757822993595
NGF,-0.026838309012043884,-0.028739737210854023,-0.01982221464762396,,0.11891354568531043,-0.01803897400824605,,0.04311829306266968,0.07136599801204492
TNFSF15,,-0.01396749697101824,-0.024068514266940868,,,0.03274934057189153,,-0.03816211212523604,0.03075122051991831
HMGB1,0.07478296966641103,-0.004716032826579636,0.004883199589943552,0.039606585982840455,-0.0011518265983421721,-0.04760512110655351,3.941772887950785e-05,-0.0078791862916226,0.04659777748196791
ITGB3BP,-0.0042599882238757,-0.003043213998147381,-0.030878100838956212,0.06777939796272807,0.05318853122020393,0.014705332991884082,-0.012275274031392058,0.01764867934963762,-0.040496928904938154
AANAT,-0.02267875912597101,-0.012708995095026184,,0.020010661714612472,-0.01802913047206004,,0.011325611409172496,-0.015281779064755724,-0.026266397877922773
RELN,0.058679690011127356,0.06879164500555587,-0.010016311023737446,-0.0071627098980479986,0.0432697004666242,-0.0011251077878153591,0.005726151802622324,,-0.0029761690337336624
IL15,0.0907701966656187,-0.03101873771948815,-0.017126178757567938,0.013671955768405328,-0.008445206811318795,-0.009945784045608677,-0.04287363597875824,0.018950954965623188,0.0025254903205549845
UTS2,,,,-0.05069385800959418,,,,,
BSG,0.035811576228893915,-0.00663864666350169,0.061113393499877176,0.0020813938467920392,0.0670451151011236,0.05861122484422771,-0.11380076390118861,0.053325029759551626,0.009417621461980628
ADAMTS3,-0.016058426892593188,0.05111396256135852,-0.027585319590571592,0.028632931452493265,-0.028950547157760388,,-0.053343686835877986,0.04650770995384067,0.07927177036581531
CD34,0.018034496819251553,0.02795364150755797,0.030553163196289125,0.03726940426418585,-0.011244453141759769,-0.034855115746956086,-0.01273500812979741,0.016958859794038456,-0.07842950738655047
CCL23,,,,-0.02200107387807075,,,,,
PLAT,0.06382855696657701,-0.01866356178409869,-0.014898991590643198,0.0501652364072642,0.007734253711947179,0.04314275660780014,-0.09545256985031214,0.0013642337050702908,0.01867832504601435
LTA,,0.019909783646197207,,,,,,0.059947626743613154,
CKLF,0.030318751801537487,-0.03199692271194854,-0.03853128316474645,0.06430171336179487,-0.044905867206860794,-0.06029012663936763,0.01985499835549435,0.025774946142628593,-0.019894722712508812
CD24,-0.007283577177613975,0.013639647735051285,0.009737988934638696,-0.015978377440083378,-0.0325743954666927,-0.03382737504280373,0.008690196211019297,0.0350613950452442,-0.009117911940510526
HSP90AA1,-0.0030496105112436753,0.0302908713077981,0.054170743813567186,-0.057921938600945196,0.1477538987495311,-0.1343116110258539,0.0256268527157899,-0.09989366061395641,0.01425349324968549
BMP4,0.03326163888725597,0.0030407661337380483,-0.006898223336742796,-0.0257045095720831,0.009352828376517606,-0.005406890976975516,-0.024463750495403235,0.029199139465443048,-0.00470622682590792
SCGB3A1,0.07303702764757344,,-0.021861870083003783,,0.10263567506444465,-0.04844894631333906,,-0.030284066245967186,0.12837665640553006
IGFBP4,0.02489483127060473,0.03947376458544813,-0.03484020740170547,0.05095630495246828,-0.018204027422617102,0.04893830275547957,-0.026256804909677987,0.10527367239550753,0.0014605866947063405
RSPO4,,-0.02460762884044448,,,,0.17596209549950784,,0.03483919621741567,0.05842221163494826
LEFTY2,-0.0058514509113017825,-0.01796502429209407,-0.034120356311855796,0.0028922033217963204,0.035817402955918995,,-0.07188786353576183,0.06271999528558751,0.025875117759653905
PF4,-0.01621504942443921,-0.010943718617596623,,,,,,-0.0205669668424337,-0.0259454651480508
ANGPTL2,0.06679817924444081,-0.009357294491508992,-0.04581741449986916,0.12635468155782967,-0.04054062196085926,0.06048028932975471,-0.03931171877590894,0.004450483607760337,0.004641027782921678
LRIG2,0.04652672350088659,0.032973726767469416,0.0668733519118944,0.07720707858460504,0.06836228457674808,0.010628810349090025,-0.00572713165812663,0.07847036553225452,0.02856302434154094
ICOSLG,0.028358125806093957,0.020237520469891423,0.028843211178530875,0.03507753784757643,-0.021349500532727838,0.047227471241901,-0.03320517157692167,0.002060560976666957,0.011898307308771396
WIF1,-0.017674683151932588,,-0.008294631061245287,-0.04407494548537636,0.08474315422847974,,,,-0.014812282748138368
NPPC,0.05724040904642882,-0.016976406367222214,0.08039895544860758,-0.013280949442552368,0.09635298994837475,-0.07720019525062735,-0.03266198854615866,,-0.007238496072993771
LYZ,0.048161531283462115,-0.03850004025659134,-0.0009944590849842382,0.005865366141714087,-0.14143559728498994,0.08605391282350973,0.04896982122073734,0.0315180212375986,0.008775695512396552
EREG,,,,,-0.01972745235191047,,,-0.031060883990930793,-0.02987091628293518
SPTAN1,0.10531537786785074,-0.05509301050814128,0.01891862546843127,-0.014668991647533686,0.13123224872948178,-0.02385282258183207,-0.05108351620977563,0.04758726394904516,-0.012053021100680886
LIPC,-0.01985148253680438,0.0529797581777699,-0.02655831187163856,-0.035256889592276,-0.018509627877530153,-0.07027251897691349,-0.04009094334572129,0.05235195187095892,-0.0020311954065120115
COL8A1,0.003355047044285668,0.07685779526704577,-0.017584662462704494,-0.02082836800284962,-0.08132468424733626,0.00602508313361781,-0.03767810471391653,-0.033268665649997566,-0.009645934261660737
GSTM2,-0.022876300860220796,0.08026387872472521,-0.014482490224215197,-0.0415829878334707,0.01887802167806085,-0.019313024398085285,0.0295448095440922,0.01714536330964686,0.0047687771628624745
SPX,-0.03210663669151362,-0.032226061915033744,-0.0375077039211269,0.039857833257644505,0.01214889964481281,,0.042504624455635756,0.02017714410153984,0.036835559585444835
MFGE8,-0.007576186398658659,-0.04070667018425774,-0.030137892732737967,0.04579802891461629,0.013321379923170047,-0.030447425761024216,-0.08147865046048307,0.0034957388041177376,-0.06994617059157425
TGFA,0.046831915210839715,-0.0275718873822192,-0.022702242231001212,0.0995089257315352,-0.04670660552304486,0.031651692334796054,0.05725752447327486,-0.012565452335304353,-0.003765777913788867
SLIT2,0.03328502058655861,0.019660401008077262,0.005470768549639748,-0.04945775732165925,0.02090963635536514,-0.036890667749889826,-0.0077409339761943695,-0.002781265989268926,0.034578503340417004
PLTP,0.056160277147694705,-0.03839545153120989,-0.01875143534240561,0.061350263548358604,-0.13252431131544348,0.03384823551981421,-0.08041455347467133,0.04819621839109327,0.06558182787729719
APOD,0.08844745503973311,0.011047924431237985,0.012119962378182423,0.051077467494973425,-0.04693717617928917,0.11847545846787717,0.11865363572681571,0.08111322935216636,-0.059246257985519205
B2M,0.04286558544327951,0.005269104310562979,-0.026737627202272126,0.05613228657441104,-0.1446891131340509,0.051377374280657626,-0.08225116316765449,0.058720691339379544,-0.03732815404965522
OMG,0.036349669093655265,-0.03612856667120193,0.026500405261590147,0.023446071031346678,0.031166128007449927,0.0026543329690463173,0.07695197580950301,0.07775407898635361,0.010541183675624574
CXCL3,-0.013603012780845742,-0.005786004674519799,,0.054402987993196227,-0.027771218414339452,,-0.00295916836801123,0.026205199611388508,-0.001812126003800974
CXCL10,0.0838970668416607,0.06088629608539959,-0.023409546171370747,0.05488592745681183,-0.01651578623279771,0.004376300907808801,-0.032661984994705136,0.06416291147997431,0.0456369769649652
RSPO3,-0.0050363225528116985,0.00969400454036708,0.05462901304239847,0.006249461727136578,0.08578276565495146,,,0.013040665872963413,0.062489843990890054
CORT,0.014751152482052715,0.0028888890312455543,0.031668394867808924,-0.016072640835192886,-0.036826099524267686,,,,
NCAN,0.10441004415816352,-0.025937975762887245,0.0008499469786877237,0.017230858791671935,0.058421521422990515,0.09571688878650575,-0.08576467028582012,-0.006379111699991071,0.03505179157116855
PRG4,0.13522471875245812,-0.012543229156862,,-0.013409291420495309,,,,0.10521646847913753,-0.036112552746906855
ZG16B,-0.021676008718762463,-0.01455795147021646,,-0.02969551020454387,,,,-0.018276055534816007,-0.022134142733307077
TGM2,-0.016120273818775264,-0.0005757051460616913,-0.020622230174441654,0.031404744600396425,0.029738938440418132,-0.015588313337210483,-0.06648892166037719,0.10654264920486309,0.010352607380449729
VEGFC,0.007004116249087915,-0.022355392929253617,0.00889297719990947,0.032431458031315995,0.0015232630505070026,0.04695958928830684,-0.031978378073382815,-0.011714030631562896,0.046153213589445075
WNT6,-0.02522089151016529,-0.01734890102605156,-0.017566182455147617,-0.012639307729804386,,,,-0.0033863669535364634,-0.0228712101655122
NRG4,-0.014397052866316241,0.05874522949982491,0.013420625114229034,-0.011711901967436928,-0.024834534947773095,-0.03535623041915833,0.05446296723298113,-0.014657285483919947,-0.01892767331895055
PMCH,-0.016593378219174636,0.034890743283289005,,,,,,0.07880863674747657,-0.04404748132643769
COL9A1,-0.0434831962280987,-0.015943892431832116,-0.03893423900063647,0.016175910053560286,0.11600365630787915,0.04471379786013482,-0.02657641538513772,0.12199014788627843,0.10049531151402676
GDF11,0.016692098829908155,0.010936047817090414,-0.03199685598311825,0.0333977010381407,0.10989750379769554,-0.009674210627801608,0.002914202127381498,0.018152870469018693,0.040535074425909826
RAET1E,,,,,,,,0.08676800757998746,
IL24,,,,,,,,,-0.038452233396708065
SORBS1,-0.0008868259546725545,-0.004011270514533838,-0.00916052126284347,0.008190424392653921,0.008921137380792005,-0.033446767105615755,0.012699011390128384,0.0035333356244525885,-0.016131722755539302
DLL1,0.09153960332350436,-0.05809938759755897,-0.019288923535251957,0.03923330654310369,-0.05257170590069179,0.01734693532748812,-0.01393784095709122,0.013007216950488234,-0.017337089599787116
TLN1,0.010012258993569398,0.0007510648738859246,-0.022033714341445073,0.09508907697891673,-0.0886461496923587,0.09130734969398226,-0.04008934760794606,0.026159688677325595,-0.021176436674479826
COL2A1,0.006146522386757258,,-0.0190307725305346,0.1146159601285562,,,,0.05603773380682404,-0.030987861583892422
SHH,,0.16329520815990423,-0.02077216490402936,-0.019957261185871183,,,0.02465268731027662,-0.05106355476001372,0.08540494782860264
PON2,0.12451307666726154,-0.04941570931874203,-0.027037932335728883,0.08345735457452329,-0.03376441945201515,0.09382132643936907,-0.013059539016067984,-0.011104792648570271,0.10490940044419732
ICAM5,0.015984254032441216,-0.020315153672620885,-0.010194568250479565,0.010849890658080914,0.12956950480489884,,,-0.004517585009628915,0.03869728818692773
HPX,-0.039060268683591005,0.023927747046887285,0.04540106302591824,-0.004285730466045931,,-0.0459951383697066,-0.034427835253536994,0.004600738001727355,0.07062827333523314
SFRP2,0.04353630987508729,-0.014844853931169091,-0.0026906562717158057,0.16684596045819666,-0.07191640293890546,,0.05861005342666234,0.0941898020430037,-0.02880486630228828
CFC1,,,0.03773087485760794,,0.05959172144112935,,,,-0.030433979268885167
CD70,0.010529004229407678,0.020888080681910105,,,,-0.03837177518054702,,-0.022362337375634166,-0.051887148165462825
HP,-0.03609370243156761,-0.02153190054643237,,0.030246733116821342,-0.045725895750595276,0.04142728723196685,0.02727144603728032,-0.021925695953778544,-0.0257975608055771
CXCL2,0.008237191237980682,0.021550082044247132,-0.013088195198810625,0.08113882300622947,-0.03141125125797271,-0.03483156556345324,0.14547861945557353,0.031640204084754875,-0.030365668569203867
NPPB,-0.020165995412577267,0.043817489263493,,,,,,-0.0148681837383218,
CCK,0.07848587536745881,0.003650728029341884,0.01739503658271872,-0.09227948310154747,0.15100458883958578,,-0.04593941509167162,0.08940376256868886,-0.022690194144601838
SEMA6A,0.00012435247648082538,0.0018374519837110047,-0.008682615288375507,0.056608805773541625,-0.07537259480644613,0.06188753451811045,0.010648460537905129,0.023165541649442737,0.06151833586458649
IRAK4,0.013523760276423413,0.01129191857401914,0.01247373672780577,0.07152747631653981,-0.04374210625482324,0.008550843044634207,-0.02899678251190708,0.0568917871495035,0.009238479024727329
GSTP1,0.09289260241286916,-0.027872888394202374,-0.014356543124504026,0.08203942793645903,-0.0690773414704838,0.0014079438327033512,0.055696265237378036,0.059021648674733175,-0.013908288361000281
VCAM1,0.04652493946399051,-0.004144469021127041,-0.05403687065732043,0.07584430333383915,-0.02992965011686062,0.042024349255020424,-0.05006462708082898,0.058853686242461956,0.004966482755326923
NXPH3,0.015067490194570656,0.016879856659783563,0.026919134909215374,0.011781655298070355,0.1386544659676776,0.04784861016026078,0.005316902654670162,0.022639568663039823,-0.07355603785593998
MTMR4,0.024899332764501216,0.03197857526823585,0.013534568667218406,-0.0045819378545250145,0.1020346352438134,0.03718234034549031,-0.004265970341401393,0.04646383015331608,-0.009353652679854342
LAMC2,0.06845744541624567,-0.029134338958933824,-0.007787764378963782,,,-0.035356251615387906,0.13982625527779702,-0.013356275328767937,-0.03312090552128553
IL10,-0.03344324211413767,0.014792099367507631,,0.00245761978667357,-0.03386714264017318,-0.04585549934511625,-0.023947858485912726,0.043484810001030286,0.021231565784947944
SEMA4D,0.04921155246550453,-0.009906062553801434,0.039584312412403524,-0.06656621365520533,-0.06386823169813746,0.04192673258573802,0.06731950121025689,0.02495095274370949,0.021073893117528737
TRH,-0.015268000628095024,0.05512879269702492,0.04605220530322477,0.07044934403218801,-0.014344815602541304,,-0.054874636158192665,-0.016653362869238672,0.0522871434010161
SEMA6D,0.08933863724342316,0.012624047906712801,0.013195955001961716,0.01049681589437467,-0.011748327837102657,0.020394154424343724,0.08132514440167561,0.05568670621224035,0.04260130570673948
CEL,,,,,,-0.0268668977664127,-0.04839529826947152,-0.0025134275915098124,-0.03538516888269992
PDCD1LG2,-0.020544874216668722,0.06182912988934069,-0.01690212855249679,0.0022973613929876267,-0.04517806692532164,0.11630967724929285,-0.005918678646190083,0.015472716117137117,-0.01576337758616245
SPINT1,-0.023302499384442905,0.044659686802331504,-0.021861876762904697,0.005094168579238,-0.03064726860839668,-0.06353691047107278,-0.04905316534489959,0.03340789881482682,0.047818992149001566
CTHRC1,-0.0497401441643104,0.01139551938789867,-0.04295669753780023,-0.024533083724024136,-0.005928256501223619,0.08257996268742458,-0.045973465317948485,0.08646027483522516,-0.054038468985938407
PODXL,0.01770272110493618,-0.029662732556475016,-0.0313972718426888,-0.005559512003659236,-0.024574756711935673,0.02190449368715283,-0.04963316858346347,0.10375895757247194,0.022669710107792913
JAM3,-0.0089550007268012,0.038880585589673874,0.01635723059745035,0.0931679201745702,-0.11045712419208145,-0.02648524403214275,-0.03698118419351058,-0.003958955362456665,0.022772027731512937
TGFB2,-0.027443935964056643,0.052276248205956256,0.018504006956039244,0.04108771328720908,0.03725324901477524,0.058831053389856024,-0.004754664571743449,-0.04600410969959703,0.08814400310874808
COL18A1,0.032230359315627,-0.0020490397071385356,-0.00974343136761842,0.023185009027291387,-0.044519716278154896,0.054216143242754034,-0.025892493798499647,0.05541561111377917,-0.007020208984192902
NODAL,-0.02205762782900621,-0.013906705889379608,-0.04729943202804149,-0.05347216893358637,,0.09623456159642219,-0.009021453451417657,0.10643848880473197,-0.03349254229490985
INHBB,-0.02601420520993521,0.02875506186321396,0.007248999686934557,-0.02292331310508658,-0.02713238824277339,-0.06332458979010838,-0.002678206548533148,0.010064246976018277,0.04182088600040075
LCN1,-0.01582820133998812,,,-0.02227855894042304,,,,0.08088158220925838,-0.001588209992057744
ARF4,-0.020150912917378486,0.0012000286830003526,-0.01959455509952488,0.05145722454667732,-0.027904768364047233,-0.01812458711823188,-0.07000130001486099,-0.02245751740849124,-0.007148657629038155
CXCL14,0.0311444227155337,0.01955437255412563,0.015296387408963769,-0.04632737857641718,0.011018668674275398,0.15799181050292055,-0.12320568994124532,-0.0013974460702251895,0.07618509907539067
LIF,-0.016875378960664173,0.018382656587627885,-0.02132339530866852,-0.016594555966606323,-0.027570479311286696,0.024849387595632946,-0.056755355762707335,-0.02694017685884649,0.018082761295583977
IL17B,,,,-0.036793371061827944,,-0.03376083511703776,,0.03323615821649455,0.10799820743460996
MMP1,-0.021821789285590542,,,,,,,0.016921496452572824,-0.030732280304577187
MATN1,-0.02078196660560863,,0.016476421943938006,-0.023357554441639665,,0.0691878970740568,-0.004234089804870317,0.020042138612706983,-0.02393682733428621
ADAM28,0.030076526964965284,-0.008424294508896365,-0.00819671966171949,0.025093122801462545,-0.04617943173303257,0.07414554222725864,-0.0049559828186620985,0.06959707155964476,0.07247495946880746
TCN2,0.018165301145875175,-0.006165390058665515,-0.010374663794937244,0.06935355788057725,-0.003195092925639427,0.045239973179077346,-0.02279219902600368,0.10264943389863931,0.001990170010766613
THPO,0.07480762025719981,0.05252983547347816,0.08934069141386546,-0.03563310019945827,-0.0273684748530849,-0.035356269420250205,,0.05212989881467795,-0.008467263430834574
CUBN,-0.05067707217147208,-0.016127077974136986,-0.03662084815699109,0.016018205419186554,-0.021045481593200847,0.08426731240109939,-0.021291101279577417,0.07600296776644114,0.028946657261657335
TIMP3,0.06014147264647992,0.007036416357502216,0.005616307329704375,0.006768056585201492,0.06005787653838872,0.07655803744511523,-0.0536201330764559,0.09606231207560402,-0.014889628885886585
PIGF,0.019471831231673977,0.06634515486418287,-0.010649223249069856,0.014845328282799507,-0.024360260842132695,0.060957018025892436,0.050086971633489984,0.033959240224661826,-0.011520637035422861
CRH,0.019445934599655674,-0.014702062298576573,-0.017347494934498768,-0.03425856519659435,-0.023478236223956273,,-0.04232854818718004,0.10778932872179076,-0.0016204234566214743
BDNF,-0.017490524067080022,-0.039430073528674975,0.025041085548955025,-0.04765101321745215,-0.027165173668237348,,-0.042953552405281724,0.032890030623858195,0.024978995807654624
CCL5,0.024231386635578774,0.016290080337722685,-0.010175317858691264,0.08087362415642674,-0.05740133341782637,0.08612275520436999,-0.04377430445141858,0.0699367005271872,-0.04332234838729366
GAD1,0.039911785682516715,0.0665191969993607,0.05913046457009512,-0.019658171039469728,0.06405086917103194,-0.03885467211288645,0.022670942962725517,0.04175585221570753,0.04264284431898591
COL14A1,0.020859849076093107,-0.02143722001671971,-0.026855220303181444,0.0002193781699264376,0.03342762467422964,-0.03858943663992506,-0.028436035321404013,0.02052650419198247,-0.03392992046207317
HLA-A,0.02478346166763867,0.002748728374232448,-0.03509697554437395,0.05163888089980295,-0.12362283163896098,0.07364871091588869,-0.07668853452726401,0.07925894744677264,-0.024103278034835147
CD5L,0.10962779652491463,,,,-0.028562050204981787,,,,
FGF18,-0.016779529457476846,0.012817184224636454,-0.02406850839534313,,,,,-0.016653364205324907,-0.03286094285110341
ADM,-0.06620870388744195,0.06882802968368741,0.015604733996611202,0.006555094469588727,0.00039939582224274273,-0.052919443353862554,-0.07323091310431486,-0.01904736903833953,-0.011228692415091938
CCL15,-0.007170489575763955,,,,,,,0.09949737536417433,
GNAI2,-0.0014799801638318187,-0.0655879628951999,0.00623825147331809,0.06084117734766213,-0.06115770509796191,0.08962163688855523,-0.012269771877522883,0.006977358649369614,0.05708559099222268
HDC,,,,0.013664991783349031,,-0.042102350498622876,,0.03595280367432723,-0.02393681649352366
COL11A1,0.027213785148291543,0.0423854152461843,-0.038411722842177594,-0.01044481074209009,0.027026277140786877,,-0.0343117831712488,0.017936761462020917,0.02342983222731395
NUCB2,-0.028779601773220816,0.05681825442752091,0.019446848362298888,-0.022952087859837152,0.023399859478015695,0.09903947266965762,-0.050573826126369015,0.016915319266397014,-0.029268306117783274
FGF16,,,,,,,,,0.059273484855626966
CXCL1,-0.0034066405755410097,0.009590531831791635,,-0.005633090547454522,-0.03896750651267006,0.10186360118803985,-0.03774931020608519,0.061001164893372456,-0.006408261327323012
VCAN,0.012829095151925273,-0.007633049131199999,-0.02665824261992735,0.046052176334037895,-0.04540310993602696,0.053609858585086954,-0.019874982632741182,-0.016717279221922534,0.028255283682216824
MMP7,-0.023696203081627475,0.014015092304921296,-0.02132338932329714,-0.01626151072649617,-0.016808357070325203,,,-0.01129008009460188,-0.03773236700256625
PTPN6,0.021515479312520843,-0.00697197758091043,-0.0221446327149185,-0.05577015744001457,-0.07642319250458005,0.13264380340765372,0.042106564873182706,0.002305794050133079,0.02324463173437011
PTGS2,-0.05763602798569213,-0.018973606723195646,-0.018167158490860338,-0.05424430916507204,-0.017227831637490795,-0.043748000267445845,0.0017014001678225866,0.03289132849340346,-0.012408952674991603
XCL1,0.014109568359989479,-0.01270899629492479,,,0.0750158426390247,,,,-0.029667456381898806
CD58,0.004611242697854881,-0.024106391313460693,0.006401513733354096,0.019274619091251707,0.0573406388508832,-0.04498483161087732,-0.07946809791928351,0.03747672871353846,0.023024049165361746
TNFSF14,-0.020476093717722056,0.008978845908559215,,0.11384146236506294,-0.004609042662330382,,0.03745446891827609,-0.03464232926014316,0.025283078376470692
CNTN4,0.004928893518471744,0.030770469202658603,-0.009208342194668376,0.01846862032557032,0.046016252055411114,,0.05205656788384126,0.042659429025677924,0.04717853945374991
NTF4,,0.019342914874339423,,,,,,,
INSL3,-0.01820439128784461,-0.01168067625971875,,,,,,-0.019776374917805106,
BTLA,,-0.018540783033763573,,,,,,-0.019122765713736743,
MFNG,0.0023149862508570645,-0.03703231193321125,-0.006357124554100153,-0.004518455606023919,-0.03719262721716967,0.03395654182569561,-0.04368418352092768,0.08079307351097917,0.09640598592954112
ICAM1,0.01903941226917996,0.019436836368888474,-0.01483508146678726,-0.01257112244245606,0.00958448964415349,0.07689222453061954,0.04059191106204326,-0.03632207469663303,0.011718491137154603
PROS1,-0.017532495385609435,-0.0031797447311941174,-0.006897542434229154,0.05013174522889016,-0.0378687420685416,-0.02769875191766871,-0.07749341305562671,0.0021970795040952896,-0.01819627439890086
CLCF1,-0.039792532557818304,0.001497840537365525,-0.019822219738498195,0.0025547210851603417,-0.03866160656786362,0.004697620792079377,0.032696482422390476,-0.03049988567445414,0.038912462019234956
PSAP,-0.015110640563618641,0.0295551988474391,0.086637635149694,-0.05669251138618763,-0.01559323467101262,0.04952941183441321,0.06532422197752256,0.03905023677075846,0.03662335483181961
EFEMP1,-0.08320860402466713,0.03400565025025072,0.0023742865983342595,0.03828270874036824,-0.12975975727142725,0.03851566481133763,-0.0420329329664661,-0.06013650602952517,0.06258228861465491
C1QTNF1,-0.015711292994456994,-0.059562600011075426,0.03200237078466671,0.06269756415123165,-0.008929605084277568,-0.006465373112316832,-0.036277953660968955,-0.013535874552498385,0.01765094992789508
ALB,-0.028144463973227694,0.033956397011050216,0.12240986586240576,-0.027276638296654745,-0.020826519550952736,-0.047234711177317625,0.0200991505718318,0.05241361737022362,0.08380547235963232
EFNA3,-0.013333412257336945,0.0817732556599559,0.04654108115466012,-0.009034852349778437,0.028900216952552314,-0.11934360161396959,-0.030614372028847075,0.07025807992952808,0.002201678374190554
