,MGH258,UKF243,UKF259,UKF269,ZH1019T1,ZH881T1,ZH916T1,ZH916bulk
VEGFD,,-0.0005735211986296386,0.026697236890826658,-0.025745110936733206,0.025003548383120727,,,
TNFSF13,,,-0.01426311951315703,,,-0.018006211272057714,-0.019817723724995545,-0.005726084490438919
WNT5A,0.000694976413906306,0.03266981985203016,-0.06262139359129856,0.014853555044652666,-0.08202031615911133,-0.0018176645818627306,-0.0026765161849945335,0.0724080199326236
CXCL8,,0.19163183720316943,0.12694635826616066,0.025143090470586958,0.06856763512372857,-0.010582568581103999,-0.0029836598615212307,0.0635119491949261
GRN,-0.07313040014552115,-0.03547255917440015,-0.03985794202092528,0.05327699478632297,0.10117508529713526,-0.05842993154388584,-0.01397939238410836,-0.07087429123590283
MIA,-0.025266089366130125,-0.022640494753401904,0.04833918310718664,0.106732170276877,-0.07072278051910356,-0.10359275275158292,0.022118856420321763,-0.017777055293284886
COL4A4,-0.02235533868500389,-0.035146875871297445,0.02968449329625039,-0.015143781294377871,-0.04121324636959599,-0.03231603307061273,-0.0357173401788415,0.10521793725754974
TAC1,-0.019303086747661763,-0.04401872194443495,-0.005036418076862566,-0.02825875668777971,,0.029579141367832396,-0.01598879872247778,-0.09400743431222189
RARRES2,0.07293452787481755,-0.0011593915485753102,-0.028903002287934253,0.05275427548591348,-0.07547052961414878,-0.007069593889693267,0.03399225403068735,0.07711037597420264
FGF7,0.00040322224342625155,-0.002839176524437623,-0.003346963040171377,0.037752305866066836,0.09432143606131435,-0.0379008027395199,0.06066748007655732,-0.01492875832776643
HBEGF,0.10028984267086433,0.050861732431500335,0.045874330300445666,-0.015461348765090924,0.08202947104753622,-0.0057559135229064895,0.006779110282831031,0.11243294076721899
CSF3,,0.21758458778073048,0.1925012951190679,-0.01602182912785724,,-0.022988338574946296,-0.012805200763653135,0.13746647340526746
PI3,,0.04899629895720177,0.105607770551188,-0.018040791063222615,,-0.04728231122506798,-0.02782144714851273,0.009208572977680449
PCSK1N,0.05809960291572501,-0.09322272938924378,-0.10584068295160953,0.04597165597005354,0.016833584612686577,-0.0350139623073944,0.03061236007463154,-0.11464768569432003
NTS,,,,0.056483328740047904,,0.0702425193871238,-0.01896275619820401,
SFRP1,-0.028086478809706498,-0.03299746763551205,-0.01804222512747478,0.03663853745150716,-0.07862631137960603,0.03978565909668594,-0.01852210978519842,0.03494125774211313
CXCL13,,,,,,0.0029639491226910344,,0.030894141437085913
MICA,0.12254702360435879,0.01746171772546529,0.07558692609843944,0.052969096506546194,0.05443690878474138,0.07613025728959531,0.018838100763572587,0.04840232992275891
TG,-0.022355333647142244,-0.028017647743235046,-0.004722783728142504,0.021027000486406638,0.054868201238985954,0.00025535689489572804,0.046632392110068775,0.0407958055818089
ADA,-0.030330194581138663,-0.026865596841303387,0.07878153919886849,0.008168799725508671,-0.00647055023621493,0.028160641601155164,0.02155657027136117,0.02680361508575497
LAMC3,0.06981496254132692,-0.0004370181880049689,-0.005312914230277861,0.07312893495888963,-0.0027440880961932777,-0.03890868961648478,-0.027672893298595243,0.060972435218531365
CCL7,,,0.21096975476242916,,,,-0.013418609132138614,0.02420015710192977
NGF,,0.03726414990474618,0.11803367875715036,,0.04210328346156171,-0.002235217245285695,0.011765913150457604,0.03594238193172055
TNFSF15,,0.07006049819343546,-0.015675519454534912,,0.020168144450371184,-0.01427536359396378,0.06266179323159274,0.08749242695894217
HMGB1,0.012217734869596321,-0.012852790009051705,-0.07017080361428567,-0.04043161002298165,0.015959209875342845,0.03160227128654797,-0.02637717033286774,0.025802274135107224
ITGB3BP,0.06668205038349027,0.06981326011455488,0.009569780296671413,-0.013329260045497128,0.006995187549602268,0.013718852239986961,0.014758518592196089,0.006622751578605441
AANAT,,0.0296299561844151,-0.014263121035432627,-0.014452123454794397,,,-0.014197448047031828,-0.024574793820477284
RELN,-0.018533164281491713,-0.03491382457456632,0.02155271529382203,0.03007978908298322,-0.019598045213500222,0.06890198870046302,,-0.01173349341712379
IL15,-0.0038940115924355908,0.07616555459457668,0.028251122222583563,0.055370893639187166,0.04219080259025249,0.03130579168368372,0.009819343218148391,0.06517338716652459
UTS2,,,,0.10401702284798121,,,,
BSG,0.06734894705826582,-0.126103791803778,0.00791465113624048,0.0629428720795078,-0.012726354383363716,-0.029104045281120393,-0.007118247349045552,0.027491287339644586
ADAMTS3,0.07384521116832216,0.012304462359954983,0.03433689459199754,0.059383448011338345,,0.056626483025270055,0.03265457259485756,0.0017575561843985888
CD34,0.026904117330156185,-0.046629688564458475,0.05032993985375913,0.034395264450975474,0.03704500247477114,0.005660037213967521,-0.01014511145651492,0.019348444906525653
CCL23,,,,-0.016444222367954828,,,,
PLAT,0.02526546165875156,0.0067651656469774595,-0.08234616139268854,0.02371459973979436,-0.0013465753495701318,-0.0369394748583932,0.016857785702185102,-0.0242866803837471
NTF3,,,,,,0.0033655221136800065,,
LTA,,,-0.01804222428343113,,,,-0.019107625464533415,
CKLF,0.05753666626733592,-0.0125211592040008,-0.016849612154050675,0.032606682216203636,0.03818209191291381,-0.032269123707084554,0.025146905715156508,0.08206454910694312
CD24,-0.05165636026859029,-0.04483663892569915,0.036971024991596324,0.004607266076341093,-0.04734247186500677,0.08394577681864424,0.0758240368187225,0.03204919719213277
HSP90AA1,-0.022060293500413584,0.010212324282935921,-0.016229831187523462,-0.02796617602561851,0.024458780062577026,-0.0017763985898406533,-0.04481936783333579,0.008253444414709378
BMP4,0.01830157323659599,-0.043824001826945444,0.07974039171478485,-0.02364634675162306,-0.03675147302316723,-0.0021376802723103838,0.059940793062010986,-0.03642162762392804
SCGB3A1,,,,,-0.01987072018534696,-0.029645425678961557,0.0447109607481287,0.07005624508055461
IGFBP4,0.00015260598609485762,-0.008809525075462668,0.04115268314114744,0.05644600466409348,0.12804746877746426,-0.1207168477454162,-0.021458302056202177,-0.04434165723586882
RSPO4,,-0.0247363495395408,-0.027616785270742846,,-0.032673981802482426,-0.019964932554813918,0.009564620209252543,0.03511839263273958
LEFTY2,-9.088224542990067e-05,-0.04143354549008326,-0.009122234356930735,0.06991847100350188,,-0.027150989274334646,-0.04396673605153243,0.011477761148805398
PF4,,,-0.012281976824555257,,,,-0.019107621042887154,-0.024274529745307864
ANGPTL2,0.003626058895616608,0.028291483404862608,-0.03631944594461676,0.07409199730885907,0.15020488382449235,0.04912435984746129,-0.006691694624464769,-0.04075643069838654
LRIG2,0.05668174967291218,-0.07532484717678041,-0.028510004945362807,0.05211900277961085,0.035819066923140415,0.032823884181258915,0.0636917117200032,0.027622224394139493
ICOSLG,-0.007637966140630719,0.06506498013353156,-0.015884655409864133,0.043703460436050126,-0.004308869278299289,0.025427575174431206,-0.004388351945817286,-0.016633659881980855
WIF1,,-0.057565438831721785,,-0.0035480517134769476,,0.2067344389897065,,-0.04454324344092952
NPPC,0.017274058775741535,-0.00023141020625154195,-0.019052374869287854,0.0006125504341336327,0.006919540788116001,0.00024018381172262479,,0.026085380631762495
LYZ,-0.044948997061521126,0.05096295921568648,-0.024341574776266858,0.023527742338763095,0.13024797489926623,0.012450194187665005,-0.016123553186797264,-0.06576252215362706
EREG,,,,,,-0.024866660107190738,-0.014465720647316464,-0.02794717464852178
SPTAN1,0.03599541652329121,-0.10628579474551543,-0.09683308398391247,-0.01650476214116539,0.07462992120397527,0.0748964321362128,0.054998473015601596,-0.08151067388570658
PTH2,,,,,,-0.03175089391854905,,
LIPC,-0.02862151911561853,-0.040301964608218464,0.0038285680243910665,0.027518420685455704,-0.027265479052655663,,-0.024159265189268506,0.017769175319398593
COL8A1,-0.03813541219548072,0.04824299741648768,0.006296279036894455,-0.016395316921269415,0.08037963292571358,-0.028699211524809125,-0.011512742953756665,0.08314754791696105
GSTM2,0.04703604291680803,-0.05915607713915009,-0.04318873271381359,0.029275885916505436,0.0809386866161723,-0.024671994226417103,0.0063171657316972146,0.024565522693759397
SPX,-0.057308062182269984,-0.07249388157002425,-0.004526072292605826,-0.009298690142606448,,0.07793936560370252,0.07653552866291574,0.038223942485915666
MFGE8,-0.03540179932802401,0.06754876923193572,-2.9090410597993015e-05,0.0018567750497606034,0.027793373585490482,0.02284820533385758,-0.019958279419912097,0.10368614444527584
TGFA,-0.04438421001176792,0.04275973205109389,-0.0029357134269294457,0.016392970045335496,-0.06536787322666364,0.010743943361526037,0.007665059378748114,0.1138754260790498
SLIT2,-0.02300688008563661,0.030560790719581413,0.02319524953115871,0.019264477492927996,0.09301671732119782,0.01681251245419389,-0.03622575412086079,0.016460816064638065
PLTP,0.028285229176218306,-0.07006177982014598,-0.006215031155964984,0.05773744994817796,0.009072699861917591,-0.06457511492494093,-0.001932465565884461,0.0007705288980736074
APOD,-0.08866365575163265,0.0087407861537272,-0.04307612913813631,-0.04268493270963404,0.014083840658897673,0.009619787991977732,-0.05032572468772457,-0.03830869605369511
B2M,0.053111307453238665,0.031850554816819796,0.0048226391923525186,0.06336121926339476,0.006617713634082287,-0.05735783959398774,-0.04679666555004477,-0.09921512780664829
OMG,-0.06274180398768148,-0.12006970725221118,-0.057851911445165306,-0.07162550374205506,-0.044422947033212055,0.09047670772114612,0.09913413244556518,-0.09846054451088339
CXCL3,-0.01800282108910973,0.22511008363721677,0.17310383892434814,-0.01897494724732154,,-0.05600558252600655,-0.012108256976285175,0.08296293256532201
CXCL10,0.044314520796123094,0.08513469255173035,0.04447247460534061,0.04761177876956091,0.054446542860458615,0.0007686478872640191,0.03375764949772552,-0.01805503609044429
RSPO3,,,-0.014263119981549468,0.042270453475998,,-0.025799196952532355,-0.013617264388136466,-0.01583095719460385
CORT,0.02034909001392452,-0.02773380609267292,-0.031986141754267866,0.031634929635671,,0.0024094077666510882,,
NCAN,0.03781345454591778,-0.10582739193508497,-0.13716921410921584,0.02762132885630985,0.12719655532831953,0.10885033453583376,0.062314073290979675,-0.06722481404310622
PRG4,,-0.007156089774877977,-0.014077084325062572,-0.020557625964880248,,-0.04760877499200153,0.009405162884141397,-0.0022805990297954356
ZG16B,,,0.018832078208056775,0.08047050752106502,,,-0.01697926320363056,-0.020708663463947095
TGM2,-0.022875145450343845,0.026373986351069946,-0.011485924219382914,0.04382237587352054,0.0017418770913759873,-0.012681217361985892,-0.0435025683092869,-0.026829656937244203
VEGFC,-0.022355339764546116,-0.006289474477140952,0.01012571302087492,0.05845340739472747,-0.01947279646290175,0.008761484207527006,-0.03579824682337965,0.0009806586772930378
WNT6,,0.035017405543177865,0.00964100641067041,-0.020215733231822262,,-0.02649672375752612,-0.020505949952191196,0.00202928562683674
NRG4,,0.06335375131559219,-0.01713245559211442,-0.025605827279311585,0.1508168305594557,-0.011622819587812479,-0.01361726591430692,-0.0016064404242819535
PMCH,,,0.0005888470893517006,,,0.03336058240329656,0.0013719372935187505,0.02197389563963401
COL9A1,-0.03556208153646196,-0.039988773831995686,-0.01789359944124451,-0.021282173951064003,0.010175172341634122,0.003719563181314693,0.07955180907168553,0.022152648650111764
GDF11,0.07759008430788925,0.04984576695387781,-0.027754347673453843,0.058709131337459815,0.06292055193669206,-0.016746992106121385,0.03490359608609615,-0.005804750015329645
RAET1E,,,,,,,-0.014938043954710498,
IL24,,,,,,,,0.1769285288137515
SORBS1,0.005464969852547507,-0.07970388266859088,-0.03129915049950792,0.027897628271127375,0.10228411089478581,-0.022580794813553462,0.05819367547083704,-0.04562499748625801
DLL1,-0.02783946286645616,-0.0016562083586239293,-0.052222510074737535,0.039753675612800396,0.06146379275463507,0.08314179770168388,0.03562650993163315,-0.0622824821720123
TLN1,-0.010505992217543983,-0.030882625123437337,-0.059423470586011905,0.024809290944646407,0.06685010562085253,-0.030972370430456638,-0.04602040951109057,-0.017227975426064038
COL2A1,-0.020997379862488175,-0.02627369812946447,,0.02151957597974582,,-0.01974014418755743,-0.019817722193017074,0.04091412698892617
SHH,,,-0.014628401874835311,-0.014916619189344655,,-0.047467822427297066,-0.038083724583395616,-0.007284053867453337
PON2,-0.0008835131497560137,-0.09154137404735134,-0.10457475870295443,0.010133957735417953,0.049764841693705805,0.00313616870986592,0.0697854901369473,0.07115205056878866
ICAM5,,-0.06122288088224601,-0.02279940259001322,-0.03707891382597051,,-0.018351236259226217,-0.015320548863863538,-0.0557682836736668
HPX,0.05398624116888803,0.03442559666657357,-0.002880804718441203,0.0008726046192330201,-0.05361450742732124,-0.006155332433528593,-0.01794154870582351,0.018373540516258734
SFRP2,,-0.03420683469271871,-0.016660164457569675,-0.015143776835084497,,-0.05545343568901127,0.00715592678989709,-0.028068092622372958
CFC1,,,,,,,,-0.02847397534848733
CD70,,,0.24811599715321672,,-0.04472828864826095,-0.03839295391270492,-0.020775599604956018,0.059623996422454265
HP,-0.04166347493375614,-0.05266863724425,0.032837923663903854,0.0028086000999564395,0.04425864509849454,-0.012916133139171804,-0.020369940429037524,-0.047692482255776165
CXCL2,-0.021091730580263954,0.17573487284230746,0.12239056229225766,-0.019472277342777337,0.14784090176565765,-0.08145312732123727,-0.025698659340745424,-0.0031441584793421747
NPPB,,,0.11293397563403267,,,-0.02268721867873337,-0.013813199712158084,
CCK,0.006718138959443179,-0.03338063975742506,-0.011921474204728328,-0.015259720774579454,,0.05410342555649481,0.02951430720441202,-0.1112676280697592
SEMA6A,-0.024808907136658547,-0.09828070287811808,-0.05856161628831922,0.006584351300980269,0.03347288379996499,0.018929996105982966,0.07151060788777759,-0.054479177043483665
IRAK4,-0.011906058914443081,-0.04456917053665699,-0.03363229308893711,0.023616886296335706,0.07436764320608298,-0.04128585376554158,0.027841026388145274,0.03170558456832125
GSTP1,0.04562006051949926,-0.026069283848727472,0.019702882561809416,0.04178085516235615,-0.03697809081441935,0.00544850239656714,0.008786711916026979,-0.010682685320773258
VCAM1,0.0022136107335415977,-0.0003018021813083324,0.08196679746841455,0.0767714238255062,0.05778822543603232,0.0585935994669622,0.05244810614611577,0.05108967989977186
NXPH3,0.04512246467050681,0.06434313078294608,-0.0679858024211158,-0.014060852007356576,0.13642711028149265,0.06975917276846134,0.08023246653591438,-0.0033964651588679596
MTMR4,0.014786806873481112,-0.011363671129537173,0.01417807210679958,0.021473478824152462,0.030392607144470618,-0.014489338454867018,0.013839018027384443,0.002236112634202007
LAMC2,,0.0754895496618629,0.06578394582322401,,0.10464579156758083,-0.014733999065294764,0.0368352399017423,-0.014296510658698724
IL10,-0.023220390996335754,0.00936288942558835,0.021815159943140455,0.08051193564210359,0.02905930313763229,-0.03669067196205867,-0.025378413803158986,0.022570285543370296
SEMA4D,-0.04651621546009695,-0.07847295866692691,-0.04366964515808965,0.0057936637027744846,-0.035470963694750675,0.028286487238212536,-0.01565110180225083,-0.041376946544124465
TRH,0.002727623455428324,-0.018003278384716433,0.03388103901841523,0.06471665449855736,,0.04962079061346082,-0.015471710011151395,-0.03153284645888453
SEMA6D,0.05767234451524837,-0.11748919793948012,-0.08235351706917578,0.06790692481858096,0.1552639483557361,0.050221482842669,0.09291244004733963,0.001187449598305886
CEL,,,,,-0.04420050605063669,-0.006018404079716055,-0.025531139352533032,-0.0019400262542915204
PDCD1LG2,-0.01110687624520654,-0.03096076874954157,-0.019647933191014377,0.06034334807513617,0.019107843833329405,-0.008054795481695822,0.0022887086262939767,-0.016646618090884645
SPINT1,0.09797683147608667,-0.03629328508843215,0.03216166774934358,0.042120066274491795,0.09760334857467876,-0.0051373702887224015,0.009766045633369864,0.04660856683183144
CTHRC1,0.03771294350096159,-0.006557898486744641,0.009170227516673624,0.07325156239509163,-0.03190347052550369,-0.03403524920247175,-0.0058292986259774315,-0.03212315978630814
PODXL,0.06814503170308372,-0.03960477715020685,-0.022424016824237634,0.049898743299759005,-0.004917551497406129,0.02812708572927763,-0.04248251974213048,-0.006027872048117115
JAM3,-0.06419601518541289,-0.024974315163898076,-0.022250957357270295,0.03497395350907678,-0.005938716804877255,0.008349192510984382,0.0005777829553072048,-0.007527520681257877
TGFB2,-0.0821252965849473,-0.04671498070013468,-0.0381685369473889,0.04945618330071515,0.09637234329432733,0.03120213222630271,0.027175709242229194,-0.013989638343913861
COL18A1,-0.023963764468926545,-0.07632441033523962,-0.03710201665986762,0.05037413274621217,-0.024689355326266146,-0.11687207554111222,-0.06346710389120674,-0.027881955497403747
NODAL,-0.017359279549352187,,-0.028809294846260623,0.02523557085881868,0.06664530633270466,-0.016849433001518345,-0.021174442139638466,-0.029275856648957425
INHBB,0.013617596268777425,-0.022367558267241468,0.003099961724311076,-0.011637473359959226,-0.08675106790749221,-0.023625087856468552,0.059133271039224035,-0.022104889286875068
LCN1,,,,-0.016651622520074447,,,-0.015645835270958804,0.024120094076745018
ARF4,0.05012642003202639,0.045417313707990584,0.034862034064792206,0.014568851289734239,-0.00223399213098769,-0.007899057369080238,-0.04816309536383916,0.06620746136805748
CXCL14,-0.02932856492631927,0.03605525294193343,-0.009023021586576224,0.0131552179137112,-0.0034683758962971924,-0.013054974399725573,0.005476502665656089,0.032134907457168994
LIF,-0.027724884170441805,0.11407841077809759,0.1363477869488533,0.03744708776179344,0.11137837000226684,-0.011043735361215832,-0.024026105113891645,0.09524538628084125
IL17B,,-0.028017660711231976,,0.08572554733871648,-0.03935351885640028,-0.02096226033730688,0.06881854558778773,0.05717441039299555
MMP1,,,,,,-0.015179423230490385,-0.012034523518124045,-0.01599225494945786
MATN1,,-0.022075305412809478,,-0.017458094152066662,-0.04300191169794219,-0.02160385968216821,-0.01881690548178319,0.022770344768633273
ADAM28,-0.018733969325538218,0.03068012826221036,-0.08055938697780102,0.013681481182969092,0.05109397726365202,0.05407315270895603,-0.013280742029448175,-0.01960997400341444
TCN2,-0.03811681933087875,0.0038423214851956104,-0.012694446391490687,0.007378621992939967,0.043733603342383166,0.08155925688386308,-0.017625064698984293,0.018907053899007598
THPO,,,0.029312844525842784,0.0012077677862039986,-0.04121324636959599,0.10397372520704173,-0.020369946630089102,-0.01861001172891709
CUBN,0.034612894049680605,-0.027619015603832724,-0.03064647351395972,0.061085819045711934,-0.058182869381705714,-0.029655830592646808,0.10137773621996599,0.09037362069574253
TIMP3,0.023052958367736052,-0.05853775316515844,0.007440463754146773,0.012295992310082179,0.049099420349461596,-0.05336000186973414,-0.02131069284132962,0.026738254756183286
PIGF,0.0066972615873395645,-0.029286797155952688,0.060844538086646235,0.03520914507587861,-0.046688765967420824,0.0565557397727468,0.060174428563448915,0.03370369836878997
CRH,,,-0.016499911477433488,-0.010528004570072884,,0.039152396154162175,0.012085963520353816,0.03721502647642417
BDNF,,-0.03998874512091505,-0.04425180015968372,-0.04259228217282866,,0.020537993133774104,-0.050193695950258896,0.0530768369171325
CCL5,-0.01805410762566918,0.02218362596385221,-0.025996231155308167,0.005925608430202654,-0.08785556467073731,-0.028677034171941618,0.04267444682345203,-0.037290256709117224
GAD1,0.06635650521509869,-0.05384076090817212,-0.007296812795054084,-0.02530858343844504,0.05904831073075391,-0.058138490399958345,-0.0016175406899562722,-0.0753889524610012
COL14A1,-0.03979232967771601,-0.010902623963191442,-0.005365528610131541,0.04917943117438067,0.0193057230775565,-0.10454430165884579,-0.022584772167210186,0.05832741360394344
HLA-A,0.0421464009193343,-0.07693473729234133,0.06291933432514553,0.052110256501050105,-0.007178003682898938,-0.1301421824327658,-0.04115082318173524,-0.04584779639150458
CD5L,-0.03924578758869303,,,,,,,
FGF18,,,0.07599822862202095,,,0.01652904136891444,-0.015471711252434552,0.05101031198271096
ADM,-0.008945357029263535,0.0306127217566796,0.13154350387216918,0.02615732328919564,-0.0017317528721848632,-0.041768153750350125,-0.04562062306990377,0.1263179471920142
CCL15,,,,,,,-0.0134186139681173,
GNAI2,0.014259405013352577,-0.06258840285495937,-0.06168943526139004,0.07116018867220884,0.16852136659873274,-0.022406203652013033,-0.00038638253969012115,-0.002039542693669937
HDC,,,,-0.023851945754622354,-0.04907685602274007,,-0.0015949498610262687,-0.02239524173740506
COL11A1,0.04948943992964261,,-0.05689666527392881,0.0218939928199298,,-0.06948368526735074,-0.018364937986697187,0.02962478977636119
NUCB2,-0.026466492286996487,-0.015610154002949394,0.006601752781321245,0.03779738425297222,0.038700864419171845,0.0019485501315895971,-0.0726635190656992,0.03765998190387249
FGF16,,,,,,,,0.02374147126240844
CXCL1,,0.0555286535631406,0.07312746405691058,-0.04259548638214091,0.01662618742042433,-0.04329964126878579,-0.03375612786329086,0.03388244158346041
VCAN,0.024545086452001957,0.05482144348985848,-0.10772779940622557,0.003461955007950931,0.05058739179775054,-0.05453132284555327,-0.09533803245041028,-0.02058466847901545
MMP7,,0.028547882908401486,0.06377277545742766,-0.012154311189869718,,-0.05353669182166086,-0.03330084948105376,-0.00503015697949067
PTPN6,-0.00502529839340225,0.009211198748104442,-0.00550695665108549,-0.0007491891250639964,-0.05991956603207964,-0.030346225041834644,-0.0023483535467537318,0.02086436340153285
PTGS2,0.10299044575478604,0.059999791080036814,0.06700060540390819,-0.025219600581807444,0.029282247114904684,-0.04145665251294276,0.02901129070518011,0.02517179816189262
XCL1,-0.020045445660847927,,-0.014263122382061443,,,,,0.04904829723255767
CD58,0.0066292242902331825,0.006837432331237075,0.006829754435615843,0.01911659068320627,0.012450531847739851,-0.023072780929851322,0.016635808103464874,0.018925150560515684
TNFSF14,-0.03279112114104098,-0.05917193779223289,-0.007207256732952474,-0.02532529357854158,,-0.005113025252506251,-0.03218425471373054,0.010011472037445296
CNTN4,,-0.036518982535415266,-0.0022496700750937715,0.012691774258984722,,-0.024498766384888654,-0.02283260614036985,-0.07442507739200184
NTF4,,,-0.018042225197811755,,,,,
INSL3,,,-0.01310905370742294,,,0.01211470021760156,0.026976415465532835,
BTLA,,,0.04841451798349246,,,,0.02830589087386977,
MFNG,-0.031086412651056904,0.011959880258326278,-0.012645717897549974,0.017762396908783458,0.10346091371599693,-0.022957117029491714,-0.014698830901121616,-0.0445786989128882
ICAM1,0.044712920137375434,0.054850290737855883,0.06271022659932989,0.028198529624223645,0.006480891740160698,-0.0160056002223925,-0.012795265779963151,0.06944485095701859
PROS1,0.06149665603171325,-0.028245402580822917,-0.017498418792951012,0.05401766690114615,-0.03244865767042199,-0.10574532652383792,-0.002173558250441303,0.02407157371724979
CLCF1,0.0023240959039297227,0.14216650366191963,0.09122408733625632,-0.016099354280533405,0.03617619699031247,-0.05130099862540345,0.02069620374029554,0.09623330325286737
PSAP,-0.06692250552100698,-0.14821838031972984,-0.010770936935239431,-0.011097927574745736,0.040845045164694276,-0.07482734346072889,-0.012794533826188849,-0.07994831478244534
EFEMP1,-0.10993194318366714,-0.06882892695285389,-0.056292199064306304,0.003349906199124004,-0.025750657300863462,-0.0315605926292885,0.002066811668702521,0.013478923998362896
C1QTNF1,0.031155433330155843,0.046668205540146966,-0.02988226412446307,0.058671759224550736,-0.02883096329237997,-0.043258772835200555,-0.010082228004122814,0.06602161568949341
ALB,0.03193833476459809,-0.03124520435842803,0.038836974221260916,-0.020387327822554244,-0.0550594228652567,0.03845164012324494,-0.020775606088767738,-0.031707641790070955
CCL13,,,,,,-0.02458591496828914,,
EFNA3,0.03424232264179761,-0.029391472603061995,-0.0038417216410887825,-0.0229586705820731,0.0871706129346984,0.05645616116112069,0.03206433279809618,0.09544908649123106
DRAXIN,0.03283273427889215,-0.06318832158246411,0.03590829038680881,0.0033561614514247737,0.006684403243061518,-0.016131633418978348,0.008520997898399588,0.034124114249656425
RAET1L,,,,,,-0.026628676735532614,,
NPTX2,0.012097453561284235,-0.09564911410880894,-0.0323797588785714,-0.026759843878775755,,-0.04853755430340192,0.012427553471336563,-0.04102439748798693
FGF11,0.07921647757408393,-0.06092878232208809,-0.0030962937342775107,0.03158628546969597,0.03822548221345446,-0.010393332462587002,0.052260264335230344,0.08878180829866454
CD59,-0.061192123476525806,-0.0799670562046019,-0.007393038275580446,-0.010387435637642635,0.06241279781629622,-0.05045263259824685,-0.007369435399173744,-0.07823961399179565
COL9A2,-0.03680390037406276,-0.10004241711743181,-0.08780392148183556,-0.009495338200351373,-0.05700790991199324,0.09079407443720422,0.025880017305071324,0.005497707227256259
DLL3,-0.020685031134783757,-0.05021855828473323,-0.11450607865354971,-0.01396814093757524,0.04923814400871894,0.08827648054570453,0.07708735354462537,-0.05682210136418647
FGF5,,,,-0.01623431437557735,,,0.018667495608497828,-0.010473660478614201
LIN7C,0.023979917348928778,-0.04487290845925131,-0.027645936273023322,0.02391232571480457,0.004746798470005173,0.029516364339918586,-0.013850759889368377,0.025685118340042484
GDF7,-0.020763165194696013,-0.022075320435784924,0.03890076738848243,-0.029040535464915196,,-0.017818289104928314,0.03695108832170132,0.08516423086629565
PSPN,-0.04897729128735711,0.014087060895514293,0.005150641497599651,-0.0076938927524559265,0.08795291004768152,0.024003854524937092,0.062252051772118185,0.011286685740861334
ANGPT1,0.07196674876524409,0.0013400929436061168,-0.010056770437493853,0.0482392602561513,0.04366074550061308,-0.016589683631952463,0.08628926534189568,-0.005031046881165529
PNOC,0.15423149016162394,-0.04204083744725994,-0.017664935433425014,0.009086279665508257,,0.014288838984989652,-0.0189627718967103,-0.07463291354418353
L1CAM,-0.031179093142802927,-0.06153495326284612,0.02318212504852269,-0.011225216065595893,0.005925577929987632,-0.08297536549806872,-0.023078598803678217,-0.06227004691549167
APOA1,0.06352463478072763,0.04414652591669483,-0.020415185237882987,0.011099881440764662,0.051411887409368556,0.10323580427308243,0.03997028229091359,-0.02918262377233848
PSEN1,-0.03875923171331963,0.03187200557108206,0.009353707199654141,-0.024983819122362402,0.06260690456264334,0.028682935085419203,-0.03735527023312363,0.028042513457562826
CALM2,-0.007013784477782917,-0.10340460718762809,-0.1020253362595134,-0.03680309620230203,-0.11520525771843569,0.06354404429529129,0.07219959035541477,-0.05842209648998334
