,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF313,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
MIA,0.13160904060220133,0.060315852043310504,0.004947855144090315,-0.015356641425073547,-0.0032564558510033577,0.010394979208961519,0.003660248001428392,0.031078465194566363,-0.037888859046271914,0.06687577154406851,0.037533333753507446,-0.004733653297756381,0.10928985594656623,0.012311496447839552
COL4A4,-0.01849581640408524,0.02702757410005794,-0.03855034328807229,0.11051088265921329,-0.00870030084367437,0.0026761655329759003,-0.00889285550780234,-0.018149090811966882,-0.020125604098507575,,0.01101323454597488,-0.016408930064920547,-0.0009411973828778948,-0.0023509018353263245
TAC1,-0.01597051843175064,-0.04497082041443206,0.09423404471388046,0.015409903969364267,0.13409104780516803,-0.005521202340918602,-0.028566743870774024,-0.09132926970018133,-0.016612364262084497,,,0.031554029073017,-0.00469428110583955,-0.04238426846739624
RARRES2,0.015621118219278394,-0.01596301499427163,-0.0025872601288003685,0.07021297692091955,-0.07237449953129953,-0.023417245688248982,0.057544445665484126,0.1432315278752606,0.006958360434615698,0.057225201664079524,-0.046598091787984186,-0.013784591484062914,0.05717794404670473,0.0018875228499395718
FGF7,0.0016106825134836397,0.09483476026559436,,-0.0030934756836213224,0.016743985000393424,-0.032003772712805995,0.01954262554523436,0.07492945561002855,-0.02076951496326034,0.016204840695971813,0.004900590053568559,-0.02000601047964197,0.08812466716833608,0.0011303286906890369
EFNA2,,,,,,,,,,,-0.01398676085839516,,,
HBEGF,-0.013703504738976049,-0.0005849673632781272,0.07852846285267354,0.04298705193490505,-0.029147166130366005,-0.004484932632096631,0.06016213812362615,0.12510711753287795,0.04391280680488589,-0.009142189807184642,-0.014362223016278436,0.06688695835187809,-0.017619422357369328,0.051081417447829076
CSF3,,-0.035907053221097135,,,-0.026564263482757505,-0.021519723501347236,0.09013654792808821,0.059339745231766446,,0.03508617452949524,0.038251241798438626,-0.02125604149008761,-0.020483861614620364,0.006004129668119797
PI3,,0.03960296899921097,0.09620544712386742,,-0.0629344554149643,-0.020599103087053424,-0.02911191302092869,-0.021621017166148854,,,0.001737743442261066,-0.01820266256384257,-0.05468931860803416,-0.026766859921301327
PCSK1N,-0.028967144347358396,-0.006548910762194772,-0.028891640286275534,-0.005115995005283537,0.10676703636238152,0.0010726134867342287,-0.012776571886236102,-0.013084679441935716,-0.020704194883198083,0.020515290438581885,-0.002296840900925427,-0.027718652862662077,0.10727116332762215,-0.0460884522395641
NTS,,,,,,,-0.037529843301991835,-0.02360081653800929,0.024497098161887082,,-0.01704021393032575,0.01427356563841493,0.03657195812980605,
SFRP1,0.11585354768320073,-0.0008921118034574094,0.010460469250001901,0.0036636302062072663,,-0.015753493426548578,-0.017690646195309953,0.010895495436703232,-0.027997954946632812,0.03769013850974596,-0.016221758894429558,0.08723713034783673,-0.03198266350978848,-0.05239520631630685
CXCL13,,,,-0.017714537981393972,-0.019288798446311085,,-0.01753165629942425,,,0.030727472208826483,-0.035935975851870146,-0.034673026964766505,,0.10152281803063151
MICA,0.04386549176105344,-0.013647888995188819,0.10045709499829858,0.04855175064108259,-0.025788990473053837,-0.028894151508194778,0.005539978225523327,0.07058531859101703,0.04437418318043854,-0.0509187622384757,0.028226792061805613,0.0540173553318504,0.03365429539545035,0.06524654518704463
TG,0.1798481395671929,-0.02862365260595969,-0.0437936270638053,-0.016393588511232893,,0.10083035904702208,0.0013632780646136325,-0.006733315228971755,-0.01942067400021895,0.010216315171222255,-0.020986886230482796,-0.017494048779021547,0.013371786406578162,-0.037540512373404215
ADA,-0.010869407823578044,-0.0120777409300317,0.06673409569913497,-0.024313126729346272,0.10824621630309456,0.005100161685929577,-0.03468508820345978,0.0462010386889918,-0.005490545516841993,0.023521755219245457,0.04382874106577205,0.03412908876867293,0.05535994502426832,0.09501814335447598
LAMC3,0.09349148839519227,-0.0456027324057057,0.027758459963596303,-0.02915218921803385,0.163140934129229,0.028667066942819872,-0.004041815110814386,0.1858514848137834,-0.017543544840187573,0.017594114901643126,0.029131043380036355,0.06764295362924773,0.018664157538092974,0.012665322983062924
CCL7,,,0.014140777838204664,,,-0.012291345399722077,-0.006673987367786931,,,,,,-0.013555579010283352,-0.06364090653192397
NGF,,-0.020687074072467563,-0.035055866989128104,,,-0.028162611667775735,-0.02481027260661408,,,0.04851260183276255,-0.013798755261334917,-0.014736609955749318,-0.0443148460885053,0.0954322025584334
TNFSF15,,-0.025592492444953374,,,,-0.013687014264593251,-0.01720958580114071,,,-0.02373650692206306,,-0.013199636844138012,0.045873081588068215,-0.0003210825352312516
HMGB1,0.01784418831718604,-0.03427164128994502,0.006935491246256615,-0.003043509106044811,0.1310903020351799,0.018207201884861843,-0.008869612531174872,0.09704107108832195,0.039306714190166715,0.011834493374243584,0.015579787871476137,-0.006313968252457928,-0.01684224285947073,-0.05861942559808046
ITGB3BP,-0.03862933220383571,0.029383458532928553,0.017461690924931578,0.016307947651124904,0.007780724456855023,0.004280062795389168,0.03291916044808639,0.13318268823523283,0.01644681505407971,0.04122374670035757,0.012782575536670072,0.027605317684757408,0.05276300841549393,-0.0451146519827934
AANAT,,-0.037078309242293314,-0.01816116182703581,,,-0.012453784490893512,-0.015506866039107017,-0.017320172281159153,-0.017465125623169025,,-0.018822391862283926,,-0.015145256044442671,0.01418354563243997
RELN,0.1033399897897204,-0.0194577653672662,-0.053387712111523516,-0.0003178927096100422,0.07979619412178439,0.058552832399190805,-0.01144510324457058,-0.050822819850976024,0.1324621857607887,,,0.07675060409404198,,0.01614156570695861
IL15,0.030875849455419067,-0.036379286247885,0.014702251804776207,-0.020885180956027066,,0.014160601082438695,-0.05221966048077741,0.05191437446687272,0.010712031008244199,0.059027421792727214,-0.021781226847448355,0.09701017357972311,0.1164884457332978,0.05971604064216409
UTS2,,,,,,,,0.10158243485141362,,,,,,
BSG,0.00907636609760753,-0.03347459041155085,-0.08065605231240199,0.008721876007315622,0.03625221533285587,-0.014207216638808647,-0.05496492464519945,0.043176508536809904,0.016671031719562232,-0.03062217396396819,0.07436213440366662,-0.03019984748112543,0.03281449165296144,-0.022861788758571547
ADAMTS3,-0.004756222043636394,-0.023802971687405045,-0.041326323389016595,-0.01714805071535612,,-0.04737822557245151,-0.049850549332032756,0.11361428147947389,-0.02103512902015943,0.06160115894371396,-0.005441794651854349,0.011448158025041281,0.057609579843368335,0.019173208486633484
CD34,0.03283353534774405,0.0009567545852396051,-0.004598323445160297,0.011462911441252934,0.15315124247846362,0.039747793192471674,0.002423061421052746,0.147326765598586,-0.02459780945013707,-0.008545986252630465,0.024777504043045424,0.04899222503103113,0.01832215346264088,0.05889001865512666
CCL23,,,,,,,,-0.0197076066595724,,,,,,
PLAT,0.026207577319411906,0.08907506921331404,0.07455030180054939,-0.005160054552871714,0.039710197034107664,-0.02247233370092328,-0.03883388472384703,0.10495714701402087,0.04474137788053061,0.03723407959331378,0.03943171841181607,0.006683117495134074,0.032265828930222125,-0.029192900050273578
NTF3,,,,,,,,,,-0.04301598578159185,0.025082664362616414,-0.05315613453742368,,
LTA,,,,-0.01205589652017832,,0.021761139973425207,,,-0.01682073612585881,,,,0.07642257713634858,
CKLF,0.0001547600448584218,0.0669295285996827,0.005469764482960453,0.005629395273791506,0.09995371709885159,-0.04402180753076125,-0.02487844523279023,0.1291623772132898,0.03423554799249722,0.0023421574174697798,0.05528449487509207,0.03801639680735411,0.07379411272788673,-0.00553160602404995
APELA,,,,,,,,,,0.00923467178809309,,,,
CD24,0.01064900268579475,-0.0061654232551055935,0.07483811042885027,0.01493398856661193,0.1127479450805113,0.01190041062817669,-0.022210112448042413,-0.027725849490104884,0.0105059001803871,0.04791648754051436,-0.03462279205362974,0.07681803638169,0.055996552503396295,-0.034293248405218246
HSP90AA1,-0.05393544319149565,-0.0021781183946940957,0.04135666458645462,0.07881952985046461,-0.0829712242917103,-0.04416037516580688,0.008176627050822002,-0.10960246766711794,-0.0030323443314844117,-0.021102346972920304,0.030223365926374736,-0.02995200983400933,-0.12183155869299062,-0.03615044330130434
BMP4,0.07876097939742933,0.011416075258386641,-0.008387429810840851,-0.012779957028111669,0.07511671836282494,0.02272499024372238,0.07366345423530281,0.014853154258907843,-0.009929345076061418,0.03429972760652836,-0.005766667727997527,0.03735916793272955,0.04021589795675507,0.00711903017119125
SCGB3A1,,,-0.020417517413422345,,-0.02839457071248143,,-0.01846676313613008,,,0.09271103003854536,-0.011955407178433512,-0.00013654726883420614,-0.009541475245874587,0.05131688968924969
IGFBP4,-0.005542492412680536,-0.018694656149358863,0.07844228133601912,0.009705696694203646,0.07326977895128108,0.054978911262688085,0.0028109933612174413,0.16831162226834212,0.024181832716255354,0.041553187687585,0.036393440537405085,-0.007771265884573661,0.0015802854612363628,0.030978230181476628
RSPO4,,-0.025271381896446555,,-0.019489733634444603,,0.037486457316861566,0.08156009407855472,,0.08044959371104073,,,-0.018460465655157368,0.08603972331937992,0.09577737505089899
LEFTY2,-0.018312938991943885,-0.027666466455779415,0.12322083953783665,-0.0122039612721714,0.04926057201741393,0.0991848450822227,0.025107326268729024,0.10643361582268417,-0.017704233159338584,-0.026838627699388138,0.03433641667943546,-0.025105013684684218,0.09862978289248932,-0.045949591708097696
PF4,,,-0.004995822139050303,-0.01096647645281815,,-0.01072395670731405,,,,,-0.012819834675284369,,0.011054887403680581,-0.025330271094371592
ANGPTL2,0.0003217938693449784,0.0625106737521898,0.05151812006129032,0.0730702176091817,0.008821269471908106,0.031139955560002403,-0.02108253979916376,0.11025186819889941,0.0022339545111047473,-0.03843380751158209,-0.005698232473701171,0.013946818352456949,0.06387992824299306,0.05536905690570481
LRIG2,-0.0026121214747099933,0.054732553925160896,0.034355368715354356,-0.007842582388555702,0.009368999567044805,-0.006163409500999825,-0.06684333379662474,0.06980635235344865,-0.014752205813258456,-0.013631894464008589,-0.021364938296201626,0.024432672809905527,0.13289825280657563,0.0096765164877802
ICOSLG,-0.031746384633392806,-0.008499630481946305,0.03991694606183793,0.034226465733286526,0.020899060433158586,-0.0198062576557024,0.002403935263877682,0.015440324648974482,0.007605618787645817,-0.023506243684531213,-0.039272003453348754,0.012450037758572268,0.13257599879939788,-0.017855569697940346
WIF1,,-0.029303013314149848,-0.01951487896887401,,-0.04604503793017169,,-0.01763913103554203,-0.06621699338254539,0.02110467296596992,,,-0.017160790942359196,,0.027674979865585845
NPPC,-0.02358442532597699,0.07240675720702458,0.040696008493078153,,-0.035623339357740924,0.0006841529349262985,-0.037180014141514534,-0.005502151101658113,-0.019571606700206187,,0.04468873078066484,-0.0010587820521713572,,0.07719913372207368
LYZ,-0.07315770423865514,0.036830603611245405,0.032195710287560644,-0.01860494520442908,0.05997039121950208,0.006747878181991493,0.04512599603846546,0.16470404936008873,-0.04351689121447427,0.0963173367712244,-0.010705065185369341,-0.022761779176597944,-0.00862234792389372,0.015733185424570233
EREG,,,,,-0.03580667095326195,,-0.00423926880081648,,,0.01726328318118124,0.029948527858152094,0.09115817918995792,-0.02592417216580225,0.004292950896790914
SPTAN1,0.03883840476860019,-0.0104755778161588,-0.06507545283229653,-0.038633879447246694,0.08594179558901764,-0.011448173677582534,-0.023359418054225034,-0.03718476210100314,-0.04550297780640877,0.06097951145577017,-0.012795074438933634,0.04158425483250025,0.06188114102067853,0.005401428025714436
PTH2,,,,,,,,,,,,0.02217321547185173,,
LIPC,-0.004193428286866939,0.03548918573982344,0.056164897155765364,0.022350886521989303,,0.039719214785227136,-0.02063511786345664,-0.0015757774915097866,0.028412968416488802,-0.008579098306428569,,,0.036648242824967314,0.050534526903420855
COL8A1,-0.03155154982889501,0.05895211492146975,0.09073537717339167,0.05088941610952316,0.029577254675625685,-0.01727772441888514,0.014565045988666588,0.031580715136259756,-0.017161879581532768,-0.05721841172335096,0.03662738258098255,-0.048692349087599736,0.0624253386794353,0.01169326568844767
GSTM2,0.04680137087024046,0.01877320795513974,-0.016955184077008557,-0.010002330178707629,0.008610063744174612,0.005797897963101722,-0.04178299102154398,0.01246150965355401,0.011502148175165667,0.03712149809365976,-0.018814181164016532,-0.039192301458326216,0.09089718180413918,0.028609989549639014
SPX,-0.007089320196678591,0.0025631856566063183,-0.04193729138526847,-0.010839339373042352,,0.0074104037868285,-0.04138567246461414,-0.060743429580425966,0.02377170357109506,,-0.015917463362520482,-0.003391092739148242,0.12359765655545206,0.01211244783952964
MFGE8,0.01630827512712344,0.01650313620036328,0.0637372987593393,0.021339876217725665,-0.017287056528556867,-0.010318413144820132,-0.10749578529411384,0.018223901219630353,0.05172508749927442,0.007810515409780751,0.018736308067145255,-0.02258748440899553,0.06073862828057477,0.017813636035739787
TGFA,0.012853663610535441,0.005205292039047138,-0.05033956072564827,0.005271956362068322,0.06426818611401271,-0.044117936951332974,0.013321950821034873,0.03842629039250297,-0.006070082705657984,0.02241398625537518,-0.009065508799662217,-0.04881427857349729,0.10600962593718699,-0.010596105452757637
SLIT2,0.005899535700055772,-0.006964204892887349,0.03286414757636683,-0.028594745787669587,0.1267742983801374,-0.028174003483561114,-0.055216609050157135,-0.03105246946028081,0.00028468100987820547,-0.05197945808641313,0.0012024249761428013,-0.05294583808112679,0.037622266926526635,-0.03621324275281367
PLTP,0.019938173103841408,0.008110723582894403,0.023842636868286516,-0.005799833004084088,0.08704353710542988,0.029316675292402162,0.046826043123826905,0.12372539977483199,0.024080014975247834,-0.0003730090504504233,0.0013587194412522272,-0.06730709848048819,-0.015064323909304069,0.032361346067020506
APOD,-0.004636020844325639,0.010516585144816643,-0.044643959386274204,-0.05738245289422261,0.13311028798133204,-0.0055226631388317175,-0.045872683783396304,0.01793061952803807,-0.017089880262178638,0.03718342286101707,0.0001007458286314315,0.06653273611552972,-0.06637339195554623,0.051216306484101595
B2M,0.056950598925747345,0.08129258637574474,0.10332870845483454,-0.0420919465631289,0.060272223335398,0.03858750664694361,0.06830012761349263,0.1764215212839789,-0.01848512887708914,0.051275770148734995,0.07213072060046136,-0.0771816098544718,-0.05121267109910834,0.023697207986326577
OMG,0.055566232663397455,0.033827847412752035,-0.06384394219222282,-0.05546441246100844,0.11230955277565824,-0.07471161768697143,-0.038346041116842165,-0.08773741685367506,-0.017120499836233836,-0.00040788005838631234,-0.06437308912513459,-0.002124171443782541,0.10652139585924654,-0.0040944999759914245
CXCL3,-0.014894736255690481,0.013478208883547057,0.017548091372620755,-0.02254603192702708,-0.028306625601525814,-0.022258903315116436,0.041949834576632046,-0.005809515507890713,0.06377309219251379,0.07920473065973324,-0.02952705112792436,-0.03740578436762277,-0.002786082125315015,-0.012257756762420177
CXCL10,-0.008976339585163797,0.15641986110310702,0.038422226150658725,-0.03677850708967703,,0.0467367601369843,-0.012903211368155657,0.14356212579004743,-0.015948116770017257,-0.027082265197701322,0.0061210147231495265,-0.025224527538146777,0.020663002407770983,0.08306617269135981
RSPO3,,,0.02513265840584522,,-0.026564264311326503,-0.01245378357069984,-0.02063510514089422,-0.028440641276990215,-0.02954777007112447,,0.006698057579449813,-0.011678412677586162,0.026604284645160497,-0.033809663613565945
CORT,-0.01849581610636347,-0.028333671631280827,0.027106475172737815,-0.019585432497078323,0.19931781661188477,-0.027928565922790687,-0.025043815684004062,-0.041460301191913275,0.043013006587371325,,-0.013415305405435297,-0.005118892277528985,,
NCAN,0.02758233335774138,0.060426070248467495,-0.010005059909327516,-0.033221502682120756,0.13513316017837324,0.034861133329274784,-0.013734641128081202,0.05253631001953544,0.008120942079378279,,-0.03878953122126916,0.009677433084640454,0.06413806346730326,0.016097789952257628
PRG4,,-0.03866880930769958,0.05927760028086844,,0.02241295140192117,-0.012291347315145803,-0.014774661197047569,0.16719193877849367,-0.013549738376503445,,-0.019795104062532137,0.048890658246005504,0.06855920951847559,0.03821598071230766
ZG16B,,,-0.003695937615070224,-0.013196372044578158,,0.06593906382743894,,0.030388701477017683,-0.013365601812888537,0.11544507275866589,,,0.013461875495333954,0.07270301807183858
TGM2,0.004135599939263384,0.015055000735201532,0.0036491005123242153,0.04606668634302791,0.0022554486735531613,0.019549341468807897,-0.013580833912307041,0.0859111717776039,-0.01096906444863986,0.006488161986703373,0.04345795314499399,0.044897227630882254,-0.01729657766387433,0.02870094192506805
VEGFC,0.0803346265675811,-0.027745642726801086,0.015506698605491889,0.022261205068049135,-0.0394988068525615,-0.021906472043499957,0.010584132734092666,-0.020458056652330494,0.03665588635763408,-0.010264987222241248,0.09934299846818692,0.018901124461715556,-0.014856260856255694,-0.016401649320757484
WNT6,,-0.03518886665657862,0.0095470836062708,-0.0122039615924583,-0.0320176243398838,-0.0001628460358687145,-0.02035806070571515,-0.024227580359407964,-0.02974467011523892,-0.029945679417749022,0.17374038659880728,0.03889965808915361,0.048635205394541976,-0.02232890990556377
NRG4,,-0.026223991707999213,-0.01880525222697672,,-0.019911344074901454,-0.014959131960947055,-0.021044572755266167,-0.0058617796011429584,0.09215607831950032,,,0.037765199026311,-0.012372219662038057,-0.033579255713682685
PMCH,,,0.042049036006326784,,,-0.02072733470324993,,,-0.01956353919057213,,-0.018822391194803983,-0.014035571752314738,0.030800633321301413,-0.018704211786535863
COL9A1,0.08046040201581908,0.07386402415575528,0.026279562673093525,0.0991014544140014,-0.027101515328170744,0.021404864391347186,-0.037416352217844916,0.04580481063283932,-0.035821558490891574,,0.004015620657819227,0.013954016826924868,0.09027961733620149,0.06158305182872843
GDF11,0.03932045246188763,0.025407426800492128,0.044470494952680094,0.034827196164718466,0.022465025648489033,-0.012039082753162218,0.019657274133819343,0.03646265284692478,0.004262298837893707,-0.009238240058362447,0.03129832845333039,-0.042558536425844964,0.03414011632393267,0.0223763708304787
RAET1E,,,,,,,,,,,,,0.06498662285122947,
IL24,,,,,,,,,,-0.02232628709394412,-0.012615428929230562,,,-0.009492148561542594
SORBS1,-0.013300826713767585,-0.007628265505557822,0.08136663320551175,-0.052617308128975186,0.06614482556848761,-0.048806296357309965,0.04120231977539774,-0.02336723735158303,0.05278658839807322,-0.050751378445233884,-0.007664024912642133,-0.03078227239601949,0.08844872839004879,0.0034858450922144466
DLL1,-0.002649766075338054,-0.02226814845563462,0.02896561806749191,-0.01800187918944185,0.04758950650715697,-0.005539034150310096,-0.02518383435601422,0.065785869218191,-0.02040632159931414,0.016941828092292752,0.0546155308969927,0.044159910174758885,0.050505792486478324,-0.0333072053813765
TLN1,0.020470077406888117,0.042507663818762115,0.01666651537198893,0.007334683393175426,-0.02820289253259248,0.01668971198249823,0.03036190065394692,0.0880142622996011,0.050269623050862536,0.0017880066920642273,-0.011361450499618756,-0.04609221406044568,0.015014297479439167,-0.0055044794709471455
COL2A1,0.08732084192054748,-0.026841982411361737,0.058052978416414804,,,,-0.013196013791577093,-0.022740565995061884,,,0.024299042800151424,-0.01646626718952895,-0.0036118605202526133,-0.013222642304079294
SHH,,,,,,-0.012772727928397318,0.039721343465017205,-0.017876847995384745,-0.025977300720898138,,-0.0014727925536084892,-0.015790559872112885,0.02400876179043036,-0.05165658720859489
PON2,0.03229282912364278,0.07159462004068451,0.008878152113763785,-0.028382510624576578,0.08115433034580145,-0.006439973646172348,0.019752309264546873,0.08444567255038297,0.029110143261477654,0.024171515205323138,0.039630146403646226,-0.03978740984502512,0.11160995902983992,0.008003111952025353
ICAM5,,-0.022112892074545448,-0.01741602107369991,-0.015709239381083137,-0.02839457272196228,-0.019907203035841845,-0.03499575354525276,-0.04443728822777344,-0.017916199528024514,-0.021134573936841608,-0.020114017603180254,0.0014022304607657751,0.033786300105910674,0.028488334685229256
HPX,-0.019732886430592875,-0.04274412046583644,-0.023875576031450494,,-0.02656427129498259,-0.010721422080790653,0.001553283665440189,0.03822068674385108,-0.015047139848364687,-0.02196207826934235,0.09553453676319733,0.0030154918296076204,0.07791342140695003,-0.05358860131847546
SFRP2,,0.03274152265077683,-0.027145143812604515,,,-0.014546752931703159,,-0.01814908546771905,-0.008812616180804742,0.08118585486108423,-0.0175698916476675,-0.04118533970190642,0.023459868443496595,0.09318755912600057
CFC1,,,,,,,,,0.01567069696429411,,,,,-0.011424082696135865
CD70,,,-0.03449794674334379,,,-0.013012404854697112,,,0.034691501995790616,0.04149921543459483,-0.025440440651007486,0.007763582571434661,-0.03327084507858419,-0.023562094868291996
HP,-0.0344705125692363,-0.0053961611604757135,0.0131631735912219,,0.07622407000207476,0.069070431735928,0.007292827197680914,0.07573981225727507,-0.028573486362554506,,-0.010287721425306656,-0.026391839203096096,-0.008033192936840215,0.003118222268800969
CXCL2,0.0028169362387236675,0.024409384301686547,-0.007309950664287458,-0.02035001355499289,-0.02718131233632725,0.016195704366397258,-0.017228537055547565,0.0325074356226167,0.005043666393536676,0.06069529187906696,0.003418758761260556,0.029752087923231797,0.006707304750429935,0.02397089257013612
NPPB,,,0.09479004101892621,,0.0040877285966655075,-0.045499436844374415,,,0.05984396156168913,,0.01879420849651046,-0.02097761262553415,-0.03726076016560903,
CCK,0.03303848268794072,-0.060699486645553295,-0.08109089248914561,-0.04544707385957503,0.1574017195828764,-0.04564622147973871,-0.02099088970903307,-0.10748951167655878,-0.04346059813589499,,-0.0017040788748100403,0.05959257707866421,0.08738627034550187,-0.03872656994706676
SEMA6A,0.04972494318243007,0.0638817163360887,0.00983649360327204,-0.009361687087850642,0.0065514268262132505,0.02728446348455964,-0.024026742019035548,0.07101899176917327,0.02139058171290795,-0.01787187418607603,-0.007083066394307548,0.02668610095742118,0.04090534848531708,0.010830230104398353
IRAK4,0.023412520468659357,0.07757416657278528,0.00825367482302193,-0.006518593978480672,0.057104825734777986,0.028769155809971674,0.045135449174989975,0.10999761557748919,0.03756562169504144,0.04141489654060395,0.043834171328670804,0.04082818920586536,0.12475366206942302,0.02350919380592474
GSTP1,0.028444201369151288,-0.03395721562634314,-0.03598239522142265,0.04682792837354883,0.005202785737437437,0.07537350282081536,0.003987373449940533,0.09182855866337356,-0.005779428563417518,0.048649667517550045,0.0019141798629310613,0.024464647264744132,0.02912587263563084,0.07475679315739563
VCAM1,0.04662477982615792,-0.0033876989045199726,0.10886581312110039,0.005240129501530231,-0.031278950399298,0.003357228352697831,-0.038854665654765676,0.08451166214021567,-0.03194015583926896,0.028696049201056617,0.033169532712803075,0.003808180733265844,0.14666908394253583,-0.03093357424859716
NXPH3,0.02383708705440564,0.08067229322376954,0.02736926163537386,-0.04265095499765052,-0.034091537968866686,-0.06623010307823646,-0.006380861945539893,0.08816108919089292,0.013371385338342333,-0.04213047543171554,-0.020238256463516856,-0.004726085496705163,0.06704439420155424,0.057810387662369664
MTMR4,0.0817404155559595,0.025894171184304756,0.014684620589801519,-0.009759818185100527,0.07108846075521894,-0.010850189535028296,-0.045982010649837084,0.0031901034687492028,0.01929263366651191,0.036793054451079846,-0.0112512023026575,0.010133854497949908,-0.0021878468309096057,0.017890201593296354
LAMC2,,-0.023947663428045805,-0.02067459599464638,,,-0.028549289378607415,,,-0.0185420689725632,-0.032429948438404646,-0.01656759800551103,-0.013623711623429017,0.029481041454187378,-0.03233557428852878
IL10,-0.019211522345997746,0.02391217548536211,-0.018499235631020298,-0.017479998856966005,0.04807491699738631,0.02348620176739355,-0.030350336954416062,0.03365480841547157,0.029137875643198998,-0.02101423193473581,-0.02771407647161756,-0.022587351344874308,0.07138186748160927,0.04666246981473002
