,UKF243,UKF248,UKF255,UKF275,ZH1019T1,ZH8811Bbulk,ZH881T1
MIA,0.005263140130105629,-0.017548723981373172,0.02547827563040125,0.011361527249380476,-0.03216966404633947,-0.0008629653094227019,0.013333730958345011
COL4A4,0.028224204591155336,-0.0007408429403900199,0.02596374525430732,-0.015201826028453276,-0.032094306188551414,0.03685234732950932,0.029668165185859817
TAC1,-0.039949072235866086,0.020751654017087104,0.08018402850074399,-0.02138243776843724,,,0.11965980320882046
RARRES2,-0.03039087509071489,-0.05004719135663395,-0.0339215496321623,-0.023590878850825208,-0.11232077540611517,-0.05603779993020289,-0.03881843093093476
FGF7,0.03941492403479155,,0.04904620846818606,0.03197257448991759,0.14479193138082863,0.08149943364948109,-0.009227964739286481
EFNA2,,,,,,-0.015462462466044796,
HBEGF,-0.0036337684498552124,0.06875110426800757,-0.026772195073085342,0.0805771461744333,-0.0879730943111294,-0.02656515674437703,0.024853302381163647
CSF3,-0.026709343776992422,,-0.02409538758150958,,,-0.06462387297364978,-0.022988338574946296
PI3,-0.049604466734185906,-0.012441456498528859,-0.05708534311290404,,,-0.062016878722740976,-0.06708671965299959
PCSK1N,0.016521327583722347,-0.009317419939257497,0.07173090007714109,0.01040986274867921,0.0528317052805583,0.016464059912645882,0.03056581532004879
NTS,,,,-0.017366319138439,,0.025308697187793768,0.14782081081873666
SFRP1,0.01736692924134721,0.009467191149977213,,0.022734917139451492,-0.04603373596339001,-0.02473169830403924,0.03324326107272603
CXCL13,,,0.040142557442437284,,,-0.03972747396025691,0.08584350336673996
MICA,0.008767093363552267,0.044316061609962557,0.058713933851755135,0.0012780420321404958,0.033482743170841336,0.011598333288700339,-0.03733178276489572
TG,0.09246683951483048,-0.029855205022559922,,-0.014669358795969116,-0.06546228267917496,-0.023201150280854,0.05896156732652521
ADA,0.027816030826878762,0.08042389519874205,0.05201608726617033,0.028988864917792453,0.06998333455939845,0.0007465424828787894,1.6659040532510932e-05
LAMC3,0.06577919225511672,0.07833243310385217,-0.04497755497681491,0.01660562834153745,0.09148594601423725,-0.027358066616921327,0.052462215615719066
CCL7,,-0.020185151291764132,,,,,
NGF,-0.024124057377547033,0.027756400604971518,,,0.02711294708601914,-0.01525462095667878,0.01083412715680789
TNFSF15,-0.029844469740560615,,,,-0.023617234372379132,,-0.01427536359396378
HMGB1,0.02060555827011749,0.0653315973322852,0.04548251785674702,-0.055161859848393675,0.026760976898169867,-0.07727455696486499,-0.034328730007455316
ITGB3BP,-0.0033613614672652267,0.044303710763634575,0.071863133952973,-0.01751400281830496,0.08195606154752878,0.015864389954194712,0.0020587331528545017
AANAT,-0.030068603776061444,-0.00463816901896215,,-0.013192240093214668,,0.05681607352042828,
RELN,-0.04159509211023323,-0.038901848328138325,-0.02713508801316997,-0.029045054216034576,0.03677311896196932,,-0.017243092167123025
IL15,-0.028811658162463616,-0.020641345599405187,,-0.01296799202907507,-0.04681887213448059,0.007185969484186113,0.031079766592003077
BSG,0.04424341251421701,0.01864037409597234,0.03483305786667791,0.018500056092525252,-0.010616759219841993,0.023603951172798072,0.019195013730120968
ADAMTS3,-0.03866223590490249,0.03440990319148414,,-0.047049944177686716,,0.09140832989581034,0.06450963979599027
CD34,0.08733576199874837,0.11209411956266144,0.0011820266221853981,-0.03154180959758065,0.04914060437872305,0.02894556721943139,-0.012809081035243303
PLAT,0.08354465167883382,0.06117988380654955,0.03622477076949604,0.07190428209731088,0.02832374390337824,0.05571383607751654,-0.1068431482660052
NTF3,,,,,,0.09467862145625588,0.03832380893330243
LTA,,,,-0.012705502056198489,,,
CKLF,0.021400079519887896,0.0837287926184399,0.053810169073097706,0.005937465086624561,-0.028375965848852557,0.07652058748032116,-0.0240241983225359
CD24,-0.004810992898774287,0.08091304251332991,0.08508620811303552,-0.0006995515057258458,-0.10561749537623256,0.05590640584844253,0.05182015859900351
HSP90AA1,-0.09886609652739917,-0.013019932585881218,0.0056575184797936304,0.007465696081009123,0.035218176740642586,-0.049563438530459025,-0.05800401020186037
BMP4,0.0927696390077249,0.014760027693397045,0.01712585826573282,-0.02124008324560395,0.012957865490618694,0.0022742493984036685,-0.0337222608461295
SCGB3A1,,-0.02018514927327597,-0.025755586522167695,,0.09229262342728484,-0.029599126679762684,-0.029645425678961557
IGFBP4,0.04982744531518361,0.03997849514229096,-0.024783356423054806,0.024084637005167168,0.028848593632535554,-0.06240517182690003,0.009227539480146827
RSPO4,-0.02947000937610415,,,-0.01477727238263597,-0.040212416342951716,,-0.019964932554813918
LEFTY2,0.12184097252068893,0.054594993007939664,0.03160643829590134,-0.012850802319483308,,0.0051514966899700275,-0.027150989274334646
PF4,,-0.020938852180614694,,,,-0.014172417366277086,
ANGPTL2,-0.01447024727992869,0.08118147273015787,0.021445775795628886,-0.004719433498423264,0.12822868167313928,0.02541510079718016,-0.03591584228524401
LRIG2,-0.04066352191695368,0.05266642747319605,-0.0019494627315349258,0.01368609347433788,-0.006324954598950843,0.012463638606405042,-0.005719164826781655
ICOSLG,0.060061311304271656,-0.00848440184041654,-0.046143275580475665,-0.007206584163844129,0.11746556006740234,0.028675781829016103,0.02350742886461604
WIF1,-0.0312529386748251,-0.03767606584458888,-0.016286835209807247,-0.011403271087897229,,,-0.018559338651121485
NPPC,-0.020012900555469237,-0.03478913695920619,0.03226630496263036,0.0019708160830530356,-0.07007771874174311,-0.011106445090213742,0.012442385577877805
LYZ,-0.05459107121484183,0.0346916928225587,-0.0025984170827527777,-0.031314925701303765,0.040316743400799604,0.04275893378404088,0.015668560167897604
EREG,,,0.036841835294924005,,,-0.04503346424701301,-0.024866660107190738
SPTAN1,-0.018869443106180078,-0.010259647502410082,0.0680703889191318,-0.05577482545599208,-0.015102405724909996,-0.012544894177244408,0.07262823651554658
PTH2,,,,,,,-0.007625764495200387
LIPC,0.08411033086687068,0.027069622136246158,,-0.01778269292427012,0.053602632317833736,,
COL8A1,0.013180080771297608,-0.011552257522441158,-0.030083531146378822,0.004149785559013397,-0.011792966009833768,-0.05160042928927404,0.03285623948735912
GSTM2,-0.04860421242271878,0.0736648109777193,-0.010764614675907053,0.026579739921754334,0.04704954015873241,-0.024791373599234792,0.05731827394437164
SPX,0.02890723747703811,0.002254536778120161,,-0.061590795020882806,,0.005259513273313371,0.05389355972628764
MFGE8,0.021605031041085125,0.04274111443736103,-0.017286652228276335,-0.009138885587791473,0.01851067421467779,0.03595896064062218,0.012617964057307586
TGFA,0.005272754814111203,0.00928776653662349,-0.008332923164406154,0.0051563197772578236,0.07238145901889059,0.041623632872670076,0.05655030077256658
SLIT2,-0.04971946012617312,0.04105189725582615,0.09246769209832413,-0.008746578463591795,-0.033487141196716926,0.011944858047136516,-0.005558463057588359
PLTP,0.06036188314913631,0.034946936990379394,-0.04281300147257359,0.013295926728521439,-0.04683553315673786,0.00038756207619603254,-0.010275627002493504
APOD,-0.011106392078458385,-0.003491645676897523,0.07638550661288455,-0.042403196906513986,0.00933005110271968,0.04105434493783148,-0.012324157839740543
B2M,0.05514682798854159,0.026346826612807663,-0.0014765670357426112,-0.0034448887146110527,0.057728163327697535,0.019044762712338792,-0.01921720151158516
OMG,0.10045036258589976,0.02060865463431233,0.05223786021884731,-0.02465135521605545,-0.05283983412228415,0.003692974437991247,0.006948900777871445
CXCL3,0.07649927339396999,-0.023872988232933684,-0.019010245320794223,0.013422951918115208,,-0.016730185859942598,0.05053472803822608
CXCL10,0.12139919383000726,-0.04468561429526985,,0.02051147979216057,-0.026334655355648585,-0.019009320222206076,0.028251802230260595
RSPO3,,0.011206601265328655,-0.0019702126671448266,-0.010118099174307837,,0.040369672506754974,0.07120848939826137
CORT,-0.03304107278560464,-0.006410545792834081,0.002925670076646172,0.04195620401672673,,0.0391074394142559,0.024577156098450122
NCAN,0.11576097659743897,0.033210366308452234,0.0181929989494479,0.06575174074997106,0.15212744615369334,0.03789240931539191,0.020743368798026674
PRG4,0.03170099785596153,-0.007028811988507421,0.04808169232671725,-0.01888476746961262,,0.05174579218028124,-0.01080140289109168
ZG16B,,0.019530157887550945,,-0.010095674769840985,,,
TGM2,-0.036232717775762875,-0.031609208747182524,-0.04031442492248108,0.0648542569361003,0.051603678050719054,-0.022876593141151494,0.02178574354602851
VEGFC,-0.013982716388526896,-0.028719604845272792,-0.035827797775662654,-0.007184842309171092,0.08764569996614341,0.06550505551395018,0.05277803858257935
WNT6,0.08145754755743202,0.020271059980271736,0.0022830434063358454,-0.02246756411148555,,0.0020974290972867976,0.015630828034847992
NRG4,-0.03058088729300085,-0.018591232990627576,-0.018060788813699203,-0.01939542586815596,0.057661467043866585,,0.029600719521176704
PMCH,,-0.021427396526134578,,0.02218724053302691,,-0.020808285800938655,-0.01517942443260792
COL9A1,0.04008751887847613,0.023494873860847452,0.05866943868271843,0.025399722135462238,0.0272303873448729,0.010131460240506708,0.02166486465864408
GDF11,0.048348541557300236,0.023613531036914895,-0.030275344401662293,0.036256816194024516,-0.06062781831584942,0.04060959431490423,-0.015633812078544695
IL24,,,,,,-0.01394644537689372,
SORBS1,-0.019217736622149314,0.013929905072523884,0.025406174755702057,-0.047084510757682295,-0.07307054993280189,0.05461435377128923,-0.027089798766290064
DLL1,-0.060094667060546524,0.02661597945387594,-0.053510556614400344,-0.026155431436526988,-0.04457062511877046,0.058648826942519675,0.04405530976945331
TLN1,-0.02270094872262933,0.025457029893529815,-0.014143653978190528,0.045573522940079554,0.03904904035734051,-0.06853080810515115,-0.021761909002157187
COL2A1,0.19260174496407062,0.05084502743136155,,,,-0.025309884301090543,-0.03197790302308896
SHH,,,,0.012793066813113027,,0.005686396982785951,-0.061816964641245316
PON2,0.12360669478653641,0.025784691463830733,-0.003220553371796872,0.020556598005641528,0.06573209219605293,0.06276112084493024,0.02178957543890279
ICAM5,-0.011772133483350324,-0.010088394967066448,0.058634808425049575,-0.0328035373332629,,0.020522656104616285,0.03955321536424262
HPX,-0.03757280272790703,-0.02333651676402942,0.08354494489941475,-0.019812136027392117,-0.041751634949830814,0.09578044926015991,-0.03340553316331783
SFRP2,0.0674885538883973,-0.026836209751032757,,-0.01651211980932301,,-0.07513069908607609,-0.05508928700484714
CFC1,,,,-0.012705502824057613,,,
CD70,,0.07539993334102706,,0.0752087157705047,-0.03483160191491772,-0.02671805933167613,-0.028001839171140918
HP,0.05895472238101261,-0.009129878563638913,0.08062666451349101,0.013789344552970989,0.13567807145168548,-0.045502693145670445,0.050874576529777414
CXCL2,-0.02041473647346129,0.016138696496888424,-0.0055755497622995125,0.04312986715610463,-0.031618011417793995,-0.056446430169419436,-0.028746765676612922
NPPB,,-0.012563634417981454,-0.03619745124132282,-0.011125454988874307,,-0.02023617460695072,-0.02268721867873337
CCK,-0.01157505487188325,0.015619749150658896,0.02335376230183921,-0.06016739751839513,,-0.0007451051793914042,0.1081822857580155
SEMA6A,0.04586778512226224,-0.03949044265393025,0.09102727290761982,-0.004817335017315636,0.01973317567898868,-0.0004010997874364825,-0.016619980971842262
IRAK4,-0.0054486053355698085,0.06413821202197427,-0.015134366224713973,0.019875418481780913,0.05600376832044099,0.040403091163394356,-0.024113416346774528
GSTP1,0.10549504875080348,0.03548250911323885,0.004844607549916797,0.020452752638653583,0.14559349582568443,0.042123788446296856,-0.016615669949561405
VCAM1,0.042223180721803456,-0.007152155129229423,-0.03923978466181015,-0.046772149779627875,0.0826281702065715,0.0050490441619052565,0.020115714650410073
NXPH3,0.003815808002423068,0.024443651104890676,-0.04313737558623208,0.018268566419084354,0.08074836274649567,-0.042111286194773896,-0.01148009417168601
MTMR4,0.010013430231791527,-0.02376725135388765,0.05160840934093013,0.01167339863285403,-0.04557266273337122,0.030390701631256227,0.026533543755490174
LAMC2,-0.027926366221371186,0.013348016174704392,,0.025478297761079148,-0.03209429002636259,0.003977798122003642,-0.014733999065294764
IL10,-0.0443061538561539,0.0737290532871557,-0.025144321917869264,-0.0041160458631048225,0.010494378529741215,-0.014242190962317313,-0.013405886050115588
SEMA4D,-0.0294959574687672,-0.02058748470467421,0.02989223085509423,-0.02842701778151823,-0.05046658358343211,0.04068208128069592,0.007885549138794518
TRH,-0.05449726135919137,-0.08119489050184436,-0.018609414653555846,0.01180614152968819,,0.05519601259431643,0.09340678932399638
SEMA6D,0.003297018027470408,-0.08354989434316241,0.08843433436914015,0.013990000881283222,0.01785815512293845,0.06311825990637329,0.010198897611581385
CEL,,,-0.02042159600848203,,-0.05680706571779154,-0.022769421421849213,-0.027365057875188965
PDCD1LG2,-0.001762979136988983,-0.050268140670418016,0.016867092766436942,-0.01626964294785884,-0.006915189696786599,0.06040761287273999,-0.05291095089766928
SPINT1,-0.04323853243325295,-0.02578044708763588,0.017321629541735686,0.0456853554118704,0.01570733488424485,0.04063414973670883,0.05716384185257419
CTHRC1,0.008752245652739297,0.04823834639638262,-0.02186468462526781,0.0013164426155415402,0.07154926498180675,-0.05142782856265158,0.02166091306266636
PODXL,0.03900052047323488,0.07230656977817647,0.013700395843866339,-0.009294309596198966,0.010423860090674981,0.004126182510437064,-0.009190274022631006
JAM3,0.12648371755010562,-0.013451772502028841,0.05961135133411015,0.02521342605544108,0.03589239805831639,0.014339244161232022,-0.04428060740623156
TGFB2,-0.028481068890443904,0.014561612015418095,0.07334725268424291,-0.02683802062501616,-0.08109122983809577,0.02554794652446546,0.049939007616037714
COL18A1,-0.027268912167990617,0.09989499395609654,0.08204752348861517,0.05498055012641785,0.023264890997456256,-0.05968589798477728,0.016134995207576983
NODAL,,0.03474421386973491,,,0.10424591016798446,-0.0172271453017905,-0.016849433001518345
INHBB,0.03665621194680452,-0.0551381145564899,0.06717298849050143,0.036546691155685845,-0.018074246130781384,-0.01440238575365905,0.057879121277584926
LCN1,,0.04464659712808416,,,,-0.01626885978769485,
ARF4,0.040805059011639035,0.016760477085006917,-0.05159573525987703,-0.0005550209353853023,0.07948132826019562,0.00869020215161213,-0.02106713550750827
CXCL14,-0.10739301852835137,-0.032151315845334295,-0.04562758530602243,0.024274830324708885,-0.06738380580417652,-0.0988189662013174,0.01930964434725967
LIF,0.028291868864630733,-0.028765687804572674,-0.07897243972763958,0.07236039949658932,-0.053520779040001784,-0.038873347750086065,-0.029966740243293023
IL17B,0.07149880165977761,,-0.018609414653555846,,0.06454166343822268,-0.026048989839463167,-0.02096226033730688
MMP1,,0.019024200850022436,-0.015786747058515516,,,-0.026815162037472657,-0.015179423230490385
MATN1,-0.02629973579795779,0.05990538150013631,-0.029728488552027817,-0.011265181979487428,-0.03348720720396715,0.07023139237067462,-0.02160385968216821
ADAM28,-0.06411220365070294,0.004853896010587676,-0.009124170982014507,0.010356976251624512,0.06759609142003303,-0.011326849697889746,-0.021153398327682114
TCN2,0.05718564219558089,0.05572781742744238,0.09809295518756198,0.025615214278531334,0.011373073496153038,4.9330431658073466e-05,0.04823474865859024
THPO,,-0.014513689663358458,,0.013317393697938783,-0.032094306188551414,,-0.01874034763054417
CUBN,0.050665929732431315,0.016773385214569066,0.008514019247172282,0.032582691634213894,0.048530617997669404,0.04963165194309796,0.02127707821062464
TIMP3,0.006148715392781492,-0.03558194247924119,-0.02483178052049839,0.022206641551365803,0.04346806385457482,-0.09103574814142724,0.04467302733589349
PIGF,-0.029389358864681296,0.05616155202060245,-0.01059551457350559,-0.020070417283028805,0.1038728027263689,0.03553608863634565,-0.012047629682707351
CRH,,0.061338752137379264,,-0.017734026028506437,,-0.00756056658825031,-0.008253241668605272
BDNF,0.054723534040689456,0.015861908089416087,-0.03658975830562463,0.06644207154408929,,0.018467754068620883,0.010772781602886451
CCL5,-0.0558456479049953,0.036158582771288326,,0.02942945867380525,-0.007266000232844016,-0.005449599355861625,0.025163591735594376
GAD1,-0.04344586857427746,0.015035079791014462,0.0926375155799539,-0.016706497641044045,-0.0352699468607546,-0.010221611238273346,0.00520473307292385
COL14A1,0.0038933046104701148,-0.03260157992501328,0.04737515357992393,-0.0020466053596639544,0.07322610509263261,-0.05786339609897873,0.02831777641849607
HLA-A,0.09081083523553089,-0.017415860915040837,-0.017255956045927088,0.006857829131739928,0.07681922451475649,-0.06996147139077431,-0.07497838258559189
CD5L,,-0.023947078487543832,,,,,
FGF18,,-0.021667777739908353,-0.018609393872206212,0.010384369857095928,,-0.025395749230437213,0.0018552617010960466
ADM,-0.06320602819366065,-0.0398347226357383,-0.0513859278769748,0.038554704248924106,-0.054559430693822034,-0.06459043238198171,-0.045126038146847285
CCL15,,0.08136817232286722,,,,,
GNAI2,0.028747973927727585,0.022034688062459985,-0.029738721201862037,0.004737970880879599,0.07080457082915699,-0.024340148144797024,-0.12182693243519918
HDC,,,,,-0.03821799500675234,,
COL11A1,,0.04423112356283506,0.054526901171078765,0.0008940195313064672,,-0.03029228742666295,0.009486163631426079
NUCB2,-0.010703039719232458,0.07734296359173168,-0.03046493601836764,-0.027082437207892517,-0.021092719992678418,0.03643160335084554,0.02012759395358875
CXCL1,0.020811203511143565,0.026547179101823533,0.009679443293118596,-0.025490147250664612,-0.001199515359744118,-0.04230982150231393,0.06123223904796079
VCAN,0.0543916884571349,-0.08164949398259577,0.034892703060818334,0.055457815791271244,-0.05018205731532205,0.028717726704408437,-0.056739970965166586
MMP7,-0.030719034361301006,-0.05554354244813457,,-0.011125454928088967,,-0.05791884861658873,-0.0187235673915901
PTPN6,0.0010458633170648114,0.04990315581503304,-0.0536792245542393,0.007403876432434253,-0.023396182822014888,-0.0034395094054293957,0.041987168447225075
PTGS2,-0.03944197520877164,-0.01394755685354837,-0.039266941752203514,0.007852612752210582,0.024262422307733587,-0.07914087381363115,0.005451277273970427
XCL1,,-0.026241714844547286,,-0.018273143444103617,,,
CD58,0.09223666561645624,-0.06003735775457436,0.016039510787227304,0.019073540550925562,0.0383541868551917,0.03735408570414776,-0.020483347362604917
TNFSF14,-0.0520443397959478,-0.026441232978642207,0.0072573034447032106,0.009222417201900604,,0.001458599798930716,-0.005197961611215216
CNTN4,-0.0026905263800630955,0.08534310720922818,0.028147847299183987,-0.030820375283840115,,0.06488685769598007,0.08836207825341924
INSL3,,-0.023507733355393776,,-0.012828819659370643,,-0.016070816404293416,0.011182620773663608
MFNG,0.037551035960727855,0.022982457916774415,-0.04588587384400272,0.024793669531538175,0.023203006369360294,-0.00537528437472029,-0.039906830690960134
ICAM1,-0.006452756936325233,-0.04004529610910307,-0.007085824383082407,0.0386874372095912,-0.0186840109002279,-0.022599075571485047,-0.04256997801761717
PROS1,-0.00043556798831997885,-0.0040746403800219246,0.08483607490533879,0.000648468278173167,0.007086621338706139,-0.013241338922462795,0.048121681003789
CLCF1,0.017531695885868927,-0.03559663671111986,-0.01945571137670403,0.022372941375203858,-0.01993152435544024,-0.04284365832966961,-0.04903286599050184
PSAP,-0.0650374352257004,-0.038692675047619425,0.025014334987712057,-0.005993226902938301,-0.0247411948706408,-0.024060742662368656,-0.009371113232308794
EFEMP1,0.006603328596615522,-0.022450998122853713,0.07904775945077912,-0.003369612302450206,-0.01359530289024884,0.04940998599925672,-0.012598419540465762
C1QTNF1,0.028674992304908782,-0.039494180620726654,-0.010421088030102457,0.02481862733001462,0.05182265020256084,-0.04146285902577647,-0.08687832708386246
ALB,0.05925066394661624,0.049244504540378646,,0.005790798645178113,-0.019683784568178198,-0.003300556923207543,-0.03669067100496878
CCL13,,,,,,,-0.02458591496828914
EFNA3,-0.006827352645858808,-0.006955325725958887,-0.04121397526336244,0.03702066023588131,-0.009552093710876562,-0.04737723477147209,0.05132640426514083
DRAXIN,-0.016260414161008017,-0.0009584332452130931,-0.023825898877555877,0.06920724289840188,-0.08483799339412094,-0.049099950475732616,-0.02418276092544803
RAET1L,,0.056706673225667414,,,,-0.016268849125765383,0.04231699975558231
NPTX2,-0.045983923635937396,0.03053676698959035,0.028301213663374597,-0.05941442037357689,,-0.012142550476547005,-0.05822441885581269
FGF11,-0.0013857458935710764,-0.015916001961278962,-0.03712015130616649,0.06801565675977776,-0.06328726036836889,-0.03869636273677416,0.015042590309696749
CD59,0.05829473249547477,0.009889311931209219,0.0576477745349119,0.02032916968306708,0.10046939751387986,-0.024846163720166143,0.004409205240612286
COL9A2,0.06218350694101788,-0.01665239283519413,0.025362427670529385,0.005581263314027126,0.05033395313071673,0.03492412266329079,0.012385301272211598
DLL3,0.04938011640982791,0.02393630923155972,0.023715697478267843,-0.04536330624160864,0.05233250434776544,0.042259851144121244,0.027380166497793616
LIN7C,-0.020656663827451727,-0.017582881059894872,0.07417003090946916,0.04060871228080993,0.008623837533516332,0.01766855153374964,0.04713839057380584
GDF7,-0.026299753695797838,-0.01999519899694515,,-0.02016429316962465,,-0.013946449795410003,-0.017818289104928314
PSPN,-0.013480286592750945,-0.0005928280047575784,0.06926397889293864,0.04016475926933105,0.0849326978855297,-0.016987096723587197,0.03552660402591125
ANGPT1,-0.03650024126245892,0.0319021780600572,-0.02186468333683783,-0.02070843940101008,-0.017597972954147476,-0.01560809621602542,-0.00213396448869736
PNOC,-0.024262271868329147,-0.04305821940789583,-0.038973936543706844,-0.047411936208077154,,0.012744637316280479,-0.021124309490032026
L1CAM,-0.0733105605059246,-0.051286582557537146,0.07497982027854011,-0.014812886584886149,-0.06290872039428483,0.010189311603542067,3.8801686304822655e-05
APOA1,0.05252360167451671,-0.006735866260237994,-0.04392454553323414,-0.01670535487050554,0.05085105728041073,-0.008525429732550207,0.006905290360884506
PSEN1,-0.040346687936766136,0.050686374080139776,0.06999670003442603,0.03584162797863588,0.06304498704122934,0.02143695315201901,-0.023353389338472197
CALM2,0.03620064837250666,0.01446100655628648,-0.008535967212886795,-0.033649106979525285,0.09735418027539401,-0.0068730571823036575,0.02617032750974393
CLEC2B,-0.03624100235200958,-0.0007782652154126574,-0.08519559342184008,0.01991254096474741,0.010595779591395335,-0.012901670928264471,-0.004130236618052713
NTNG1,-0.01862075684489111,0.0413610046317433,,0.025669681553096187,-0.029645922683973997,0.06726170752317243,-0.0138335932652275
LRIG1,0.07254997810219717,-0.030578182391610653,0.07883298869396478,0.04631890404546401,0.0074531127516451,0.04196297999601193,0.010051497947184674
CPAMD8,,-0.0002538863518674843,,0.06265784864142512,0.11133488267196054,0.009891016966152523,
GHRL,,-0.026694550048901932,,-0.0031278745021176553,0.005548465095038894,,0.05952872262192623
NPY,-0.0035182046261853445,-0.023109120178742847,-0.01720727230525775,-0.017835864572042445,,0.027918595090902328,0.08993037858471532
MMP2,0.048639903972295166,0.033889190985554346,0.02892020820463354,0.05111100450410938,0.10011860267292212,0.019367649673363792,-0.0008736722354298407
PPY,,0.003088282836703887,,0.04240577029198285,,-0.0031530959119299936,0.0861990123057621
ALKAL2,0.04965399608267432,0.04459860453119661,,-0.025086247007410644,,-0.00018493123670352892,-0.055487122996423555
CSF1,-0.01573013551969931,-0.04577649174685801,0.07212300092298905,0.05585786033505966,0.06998013652027382,-0.011000865189000264,-0.06817642029262352
SEMA4C,-0.01753408077758899,0.006402643255807807,0.06660230236401721,0.07249411377073813,0.03225570695920246,-0.021443134044910377,0.003961571662810919
ICAM2,0.006406455869454682,0.04739245672555509,-0.008215369449655993,0.01019021340914365,-0.004630157840943664,-0.012363561663503322,-0.003196850061532017
SYTL3,-0.04433419760522843,0.032627401065530304,3.474079351896728e-05,0.0025504455822469236,-0.03578835018673554,0.033239414424932334,0.004506850492655183
IL1A,0.022850025079914082,-0.046610246540375405,-0.00794890949859731,0.03894319581053928,0.03275370920039424,-0.025757194344241865,-0.0026411374115713213
HLA-G,0.0007146128911569662,-0.01562917650213371,,,0.02368559339113497,-0.006405230127287695,-0.03231603087413887
PGF,-0.012929322442206643,0.1033922491998178,-0.02815658905408542,0.0378058628437072,-0.029538730185753877,0.007349118721018165,0.03320247128845522
LGALS8,0.0027712274767765915,0.03048652392220656,0.010417843641779839,0.06835719459950491,-0.0560952505068481,0.02123978311524362,0.04419803771749597
DKK3,0.03410365315158434,-0.06838833347268222,0.08863747811975548,-0.051677484543027334,0.08373038809669643,-0.015225005807595678,0.06549966270477742
COL16A1,0.07791508798077876,0.06411062191943617,0.00881275979034534,-0.03238403312576159,-0.053370972949640876,0.0021406972818795614,-0.011635566006327796
TPH1,0.06449440482638048,-0.020690508364219123,0.059243353818965276,-0.02405279756395462,-0.0320942438488148,-0.04247742519603789,-0.004270381623790091
TNC,0.008084135188721486,-0.015618205536332804,-0.05022237068806639,0.1008569872202279,0.0464668580313872,0.032198202701240346,-0.04541406557762835
TNFSF9,-0.04936240589580997,0.0021639824700893854,-0.028456796545235804,-0.01566438737404565,-0.032564310669957026,-0.02188241636490653,0.026728243842899815
C4A,,,,-0.012328565529142708,,,0.0630007310000695
CNTN2,-0.0018429645320420195,-0.03509685879686334,0.05334360933581206,-0.013366773313479557,-0.023821407169500586,0.05648679060626576,0.06605652006954636
F7,,0.06401062017828843,,,,,0.023321464195785326
LUM,0.035280160183690325,0.06361298601854737,0.025805456213784727,0.0215527097215447,0.06132196648842094,-0.0017030098407861888,0.06301159857929306
BTC,,-0.018312744960451287,,,0.03434579948845605,-0.023766146279807242,0.004937266818645521
APOC1,-0.0666572436516857,-0.019797082323213883,-0.008969517717651575,-0.029947413162749615,-0.030118564597326113,0.08360353611122891,0.059906914761774954
PKM,0.0254796835371119,-0.058571326150474334,-0.031944808672090284,0.00027355237786933016,-0.04896957818263611,-0.03777144018028006,-0.09414636075250783
TNF,0.026333732034749223,-0.023051417786033982,,-0.018023014795077678,0.08445268739510206,-0.016268853563097648,
